date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_443,Gap_Up_aVWAP_434,Gap_Up_aVWAP_407,Gap_Up_aVWAP_404,Gap_Up_aVWAP_353,Gap_Up_aVWAP_345,Gap_Up_aVWAP_342,Gap_Up_aVWAP_268,Gap_Up_aVWAP_228,Gap_Up_aVWAP_226,Gap_Down_aVWAP_484,Gap_Down_aVWAP_392,Gap_Down_aVWAP_366,Gap_Down_aVWAP_282,Gap_Down_aVWAP_95,Gap_Down_aVWAP_59,Gap_Down_aVWAP_43,Gap_Down_aVWAP_21,Gap_Down_aVWAP_7,aVWAP_OB_bull_477,aVWAP_OB_bull_393,aVWAP_OB_bull_284,aVWAP_OB_bull_225,aVWAP_OB_bull_192,aVWAP_OB_bull_120,aVWAP_OB_bull_62,aVWAP_OB_bear_5,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-09-26 00:00:00+00:00,80.6520490542,81.6370666777,80.0252196574,81.0798849917,1325208,,,,,,,,,,,,,,,,,,,85.89200430506283,,,,,,,,88.2702625934435,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.77144512976668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.108064899301,-14.943150477192162,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13887133,-2377696.7736376743,False,False,False,False,1041758.0483671984,False,False,False,False
2023-09-27 00:00:00+00:00,80.413256903,81.6470163507,80.1296912235,80.9206902243,1254620,,,,,,,,,,,,,,,,,,,85.3282737162904,,,,,,,,87.57368516032413,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.75128380715925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.687935109912782,-16.88620228793856,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-15141753,-2878247.9982009027,False,False,False,False,1050105.5758822104,False,False,False,False
2023-09-28 00:00:00+00:00,82.0549529423,82.1121635618,80.0252196574,80.3038105004,1091572,,,,,,,,,,,,,,,,,,,84.98719359393424,,,,,,,,87.11419952052896,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.94339904609042,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6380262440011,-16.88620228793856,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-14050181,-3316363.017879299,False,False,False,False,1051731.7101613395,False,False,False,False
2023-09-29 00:00:00+00:00,83.6369509437,84.5224718376,81.9156575208,82.1146509801,1225368,,,,,,,,,,,,,,,,,,,84.84261773780878,,,,,,,,86.82470908027936,"rgba(239, 83, 80, 0.5)",0.0,0.0,,81.5477192829415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.527357381829205,-16.88620228793856,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-12824813,-3689243.409335013,False,False,False,False,1058540.9764295223,False,False,False,False
2023-10-02 00:00:00+00:00,84.5722202024,84.8408613725,82.4530393576,83.9254914597,1166736,,,,,,,,,,,,,,,,,,,84.77347710131372,,,,,,,,86.62852792011357,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.01099876932403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72048645337224,-16.88620228793856,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11658077,-4001746.687400307,False,False,False,False,1062783.9185303254,False,False,False,False
2023-10-03 00:00:00+00:00,84.0647868812,85.1493012344,83.6767496356,84.0747365542,1025517,,,,,,,,,,,,,,,,,,,84.74292934988321,,,,,,,,86.49635219468823,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.34169008214587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.506156922650252,-16.88620228793856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-12683594,-4342211.287894413,False,False,False,False,1061322.4707448224,False,False,False,False
2023-10-04 00:00:00+00:00,83.0101215469,83.8060953841,81.6272165015,83.8060953841,977278,,,,,,,,,,,,,,,,,,,84.63190452725532,,,,,,,,86.3076420400026,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.39897100440231,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.987042836167955,-16.88620228793856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13660872,-4707648.962878946,False,False,False,False,1058026.6091469864,False,False,False,False
2023-10-05 00:00:00+00:00,81.7564627533,84.6717169321,81.6072176588,82.9504235091,661801,,,,,,,,,,,,,,,,,,,84.55860345837259,,,,,,,,86.18590418295247,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.42016346586722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.510577529814594,-16.88620228793856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14322673,-5084708.729040557,False,False,False,False,1042488.3499647516,False,False,False,False
2023-10-06 00:00:00+00:00,81.5773686399,82.2937450934,80.5426026516,81.5773686399,570515,,,,,,,,,,,,,,,,,,,84.46186216677226,,,,,,,,86.0534005885045,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.36194234813959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.07911075836345,-16.88620228793856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14893188,-5469354.974960535,False,False,False,False,1023979.5911426045,False,False,False,False
2023-10-09 00:00:00+00:00,82.5026882257,83.0837491268,81.0102372809,81.0102372809,464118,,,,,,,,,,,,,,,,,,,84.40561088811127,,,,,,,,85.96724377680255,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.35419095179401,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.387607915859565,-16.88620228793856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14429070,-5820716.348491494,False,False,False,False,1002024.2346272082,False,False,False,False
2023-10-10 00:00:00+00:00,81.6470163507,82.8310274335,81.6072176588,82.5424869176,445263,,,,,,,,,,,,,,,,,,,84.3502414136754,,,,,,,,85.88455232431934,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.33998115614587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.59078746701964,-16.88620228793856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-14874333,-6175760.138746729,False,False,False,False,980190.460720259,False,False,False,False
2023-10-11 00:00:00+00:00,79.8262261981,81.5773686399,78.731762172,81.5773686399,1813012,,,,,,,,,,,,,,,,,,80.04511900333334,83.9773130276683,,,,,,,,85.42469194461904,"rgba(239, 83, 80, 0.5)",0.0,0.0,,81.9938693640736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.446142855034726,-16.88620228793856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16687345,-6587979.152913525,False,False,False,False,1012850.1289273077,False,False,False,False
2023-10-12 00:00:00+00:00,79.5277360092,80.3734582112,79.010353015,79.6869307766,855336,,,,,,,,,,,,,,,,,,79.91435538012686,83.80690759273367,,,,,,,,85.21737235309787,"rgba(239, 83, 80, 0.5)",0.0,0.0,,81.83732188514558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.486303398447323,-16.88620228793856,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17542681,-7017575.303779662,False,False,False,False,1006673.1042634917,False,False,False,False
2023-10-13 00:00:00+00:00,77.2393112272,80.3336595193,77.2194118813,80.3137601734,1330345,,,,,,,,,,,,,,,,,,79.36533289890245,83.48790595062471,,,,,,,,84.85041400557726,"rgba(239, 83, 80, 0.5)",0.0,0.0,,81.50272025997918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48392828387851,-17.01052454737666,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-18873026,-7482494.938925558,False,False,False,False,1019366.1197825705,False,False,False,False
2023-10-16 00:00:00+00:00,79.8958739089,80.3436091923,77.8362916051,77.8362916051,1014110,,,,,,,,,,,,,,,,,,79.36396910098262,83.31435906874493,,,,,,,,84.63802249826766,"rgba(239, 83, 80, 0.5)",0.0,0.0,,81.35986426752795,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.586496226810674,-17.01052454737666,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-17858916,-7889413.411908869,False,False,False,False,1019159.997438156,False,False,False,False
2023-10-17 00:00:00+00:00,79.4680379714,80.5028039597,78.9407053042,79.1993968013,1122222,,,,,,,,,,,,,,,,,,79.41394542350041,83.15093940865731,,,,,,,,84.43278461624735,"rgba(239, 83, 80, 0.5)",0.0,0.0,,81.24157331767627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.31671281105276,-17.01052454737666,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18981138,-8324383.003598718,False,False,False,False,1023201.644597444,False,False,False,False
2023-10-18 00:00:00+00:00,76.4831360819,79.6471320847,76.433387717,78.6024164234,573086,,,,,,,,,,,,,,,,,,79.25224636568777,83.0260080285176,,,,,,,,84.29090368109784,"rgba(239, 83, 80, 0.5)",0.0,0.0,,81.11553467369251,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.411382000933383,-17.01052454737666,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19554224,-8764768.92502622,False,False,False,False,1005550.0506916619,False,False,False,False
2023-10-19 00:00:00+00:00,76.1846458929,77.6074491269,75.9259543958,76.3537903333,1474445,,,,,,,,,,,,,,,,,,78.76940596686107,82.6774595262514,,,,,,,,83.9037160030157,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.66199950744567,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.62641979314585,-17.01052454737666,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21028669,-9245706.182868328,False,False,False,False,1023938.0879194399,False,False,False,False
2023-10-20 00:00:00+00:00,77.577600108,77.6472478188,75.9259543958,76.2144949118,702021,,,,,,,,,,,,,,,,,,78.63356704654365,82.53637938602526,,,,,,,,83.74383979730864,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.13074221300634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.337968080623785,-17.01052454737666,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20326648,-9680252.920795059,False,False,False,False,1011313.8883931873,False,False,False,False
2023-10-23 00:00:00+00:00,78.443221656,79.3287425499,76.6821295412,76.8114752897,715307,,,,,,,,,,,,,,,,,,78.5976371542613,82.42715173552524,,,,,,,,83.6139966609541,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.40378578101354,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78425831677335,-17.01052454737666,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19611341,-10069707.355273684,False,False,False,False,999705.7751228663,False,False,False,False
2023-10-24 00:00:00+00:00,80.0948673682,80.1247163871,78.0750837563,79.3685412417,1121440,,,,,,,,,,,,,,,,,,78.68486423253958,82.31456402906954,,,,,,,,83.46710369534001,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.87215423557494,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.708195124416406,-19.263540819130867,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18489901,-10399911.027615894,False,False,False,False,1004479.6662945186,False,False,False,False
2023-10-25 00:00:00+00:00,78.2442281967,79.7466288144,77.6173987999,78.3337752534,471426,,,,,,,,,,,,,,,,,,78.67859783053497,82.25579423158192,,,,,,,,83.39536058711904,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.8924473106129,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.545556901539086,-18.37316011766049,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-18961327,-10735652.830454485,False,False,False,False,983575.6009496356,False,False,False,False
2023-10-26 00:00:00+00:00,80.701797419,82.0848019612,78.2243288507,78.7715608638,1454251,,,,,,,,,,,,,,,,,,78.86929112005487,82.16794383121245,,,,,,,,83.26399114337121,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.30284801176134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.120228065245,-14.895150714044178,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-17507076,-11001198.83710333,False,False,False,False,1002033.4597359245,False,False,False,False
2023-10-27 00:00:00+00:00,81.557469294,84.970207121,80.9007908783,82.124600653,912065,,,,,,,,,,,,,,,,,,79.11191070770751,82.17654685394922,,,,,,,,83.24332405305401,#000000,0.0,0.0,,79.70201514525536,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.43357228099797,-11.757950883574814,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-16595011,-11220564.019962024,False,False,False,False,998505.2848443196,False,False,False,False
2023-10-30 00:00:00+00:00,82.4927385527,83.0897189306,81.1395830295,82.0052045774,548318,,,,,,,,,,,,,,,,,,79.2335179890105,82.17760529035856,,,,,,,,83.22775717212231,#000000,0.0,0.0,,79.876228947365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.63612172525261,-8.772616294883548,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-16046693,-11409823.979963515,False,False,False,False,980850.8815170913,False,False,False,False
2023-10-31 00:00:00+00:00,81.567418967,82.7514300498,81.0898346647,82.403191496,652372,,,,,,,,,,,,,,,,,,79.3470828292894,82.1703893153052,,,,,,,,83.20191425508446,#000000,0.0,0.0,,80.02085796288624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.651275485543124,-7.814881830421349,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-16699065,-11617245.196435533,False,False,False,False,967969.3567517152,False,False,False,False
2023-11-01 00:00:00+00:00,81.9753555585,82.5822856094,81.0102372809,81.6271170048,642633,,,,,,,,,,,,,,,,,,79.45176054717858,82.16453563548295,,,,,,,,83.17828902996484,#000000,0.0,0.0,,80.14459029205064,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.809159837151846,-6.613746871439567,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-16056432,-11791330.953438062,False,False,False,False,955211.068251648,False,False,False,False
2023-11-02 00:00:00+00:00,83.0399705658,83.8657934219,81.9206323572,82.691732012,484000,,,,,,,,,,,,,,,,,,79.55809936582449,82.1752877721609,,,,,,,,83.1752077952119,"rgba(38, 166, 154, 0.5)",0.0,0.0,,80.27459946322752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.81790392226096,-4.56394890750849,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-15572432,-11939609.425852256,False,False,False,False,936732.2028300148,False,False,False,False
2023-11-03 00:00:00+00:00,84.5025724917,85.0199554858,83.5076051952,84.5523208565,641803,,,,,,,,,,,,,,,,,,79.74391557647002,82.21432538122592,,,,,,,,83.19507500578307,"rgba(38, 166, 154, 0.5)",0.0,0.0,,80.50475434838012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.70053175121684,-1.7157567365123043,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-14930629,-12056904.311112953,False,False,False,False,925166.3517386417,False,False,False,False
2023-11-06 00:00:00+00:00,84.1841829568,85.1791502533,83.6071019248,85.1791502533,955879,,,,,,,,,,,,,,,,,,79.99428678071934,82.26940896738328,,,,,,,,83.22295115873017,"rgba(38, 166, 154, 0.5)",0.0,0.0,,80.79566579148693,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.12866799832059,-0.25231525892452566,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-15886508,-12207084.847932054,False,False,False,False,926370.7693175186,False,False,False,False
2023-11-07 00:00:00+00:00,85.2288986181,86.114419512,83.6369509437,83.9851894975,958957,,,,,,,,,,,,,,,,,,80.25422005713267,82.33895741468909,,,,,,,,83.2657686810399,"rgba(38, 166, 154, 0.5)",0.0,0.0,,81.08755667463475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.19112858888424,1.8400406718517743,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-14927551,-12313769.795071974,False,False,False,False,927648.6607168316,False,False,False,False
2023-11-08 00:00:00+00:00,84.1742332838,87.2287828841,83.845894076,86.238790424,1182474,,,,,,,,,,,,,,,,,,80.54516147387082,82.42270933379581,,,,,,,,83.31839054269315,"rgba(38, 166, 154, 0.5)",1.0,97.725685,,82.31844971390572,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8476734865213,1.8400406718517743,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-16110025,-12462642.548206408,False,False,False,False,937641.8112769559,False,False,False,False
2023-11-09 00:00:00+00:00,84.4727234728,85.6666842286,84.2040823027,85.1194522155,938140,,,,,,,,,,,,,,,,,,80.73841336892512,82.47846910480133,,,,,,,,83.35124175635967,"rgba(38, 166, 154, 0.5)",0.0,0.0,,82.42920288158325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.97724357644087,2.0727080993909937,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-15171885,-12568887.350237528,False,False,False,False,937661.3480896243,False,False,False,False
2023-11-10 00:00:00+00:00,78.8611079205,79.3784909147,76.6124818304,76.8512739816,7239153,,,,,,,,,,,,,,,,,78.28402688853333,80.099352466858,81.83131194210723,,,,,,,,82.60280436721524,#000000,0.0,0.0,,80.3795029739246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.429023991084634,7.522178214231609,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-22411038,-12954854.042385075,False,False,False,False,1184778.6677723841,False,False,False,False
2023-11-13 00:00:00+00:00,79.567534701,79.9456222737,77.9855366996,78.3835236182,4245022,,,,,,,,,,,,,,,,,78.61012578687003,79.97575215419566,81.61019477545709,,,,,,,,82.32888078828894,#000000,0.0,0.0,,80.17544909727171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.992436844814044,4.333704286519136,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-18166016,-13159213.334840562,False,False,False,False,1304788.2102126828,False,False,False,False
2023-11-14 00:00:00+00:00,79.4978869903,80.5923510164,78.6422151153,80.5923510164,1848129,,,,,,,,,,,,,,,,,78.74422139842179,79.95403716107096,81.53933018182502,,,,,,,,82.23660367819602,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.14006117503473,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.63453446474671,2.168448299853182,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20014145,-13428034.184454659,False,False,False,False,1326095.6921651268,False,False,False,False
2023-11-15 00:00:00+00:00,77.6571974917,78.990453669,75.876206031,78.9009066124,2742535,,,,,,,,,,,,,,,,,78.53330102745107,79.77093805612195,81.34103078671244,,,,,,,,82.01241990548769,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.41317864124315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36894014502225,-0.8727285487851191,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22756680,-13793863.432123104,False,False,False,False,1381642.331688063,False,False,False,False
2023-11-16 00:00:00+00:00,77.7268452025,78.1248321211,77.1597138435,77.6472478188,1360836,,,,,,,,,,,,,,,,,78.46595748801816,79.69571562277005,81.25357632742188,,,,,,,,81.91262515693232,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.34544047629554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.30184461031418,-2.7994520814074875,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21395844,-14091980.317137886,False,False,False,False,1380826.3971120606,False,False,False,False
2023-11-17 00:00:00+00:00,77.9258386618,78.2044295048,76.714963462,77.8959896429,877672,,,,,,,,,,,,,,,,,78.42517882556076,79.64874392757467,81.1985114485409,,,,,,,,81.84985128012362,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.2993000420586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.26214768556003,-3.8466576862136677,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-20518172,-14343987.834112871,False,False,False,False,1361094.852127274,False,False,False,False
