date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_910,Gap_Up_aVWAP_851,Gap_Up_aVWAP_832,Gap_Up_aVWAP_717,Gap_Up_aVWAP_709,Gap_Up_aVWAP_699,Gap_Up_aVWAP_698,Gap_Up_aVWAP_663,Gap_Up_aVWAP_623,Gap_Up_aVWAP_604,Gap_Down_aVWAP_732,Gap_Down_aVWAP_692,Gap_Down_aVWAP_610,Gap_Down_aVWAP_569,Gap_Down_aVWAP_551,Gap_Down_aVWAP_464,Gap_Down_aVWAP_453,Gap_Down_aVWAP_408,Gap_Down_aVWAP_377,Gap_Down_aVWAP_297,aVWAP_OB_bull_819,aVWAP_OB_bull_758,aVWAP_OB_bull_696,aVWAP_OB_bull_573,aVWAP_OB_bull_530,aVWAP_OB_bull_439,aVWAP_OB_bull_307,aVWAP_OB_bull_243,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,79.0450516495,79.4077268119,77.9842267994,79.1991885935,2078775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.948467933748645,5.878284924319814,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-2668467,341330.98664140864,False,False,False,False,2148004.5456143897,False,False,False,False
2022-01-19 00:00:00+00:00,77.5490166045,79.6615994256,77.4855484511,79.570930635,2459246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.61668769112229,25.910793839322494,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-5127713,126858.67343978479,False,False,False,False,2160210.0928451978,False,False,False,False
2022-01-20 00:00:00+00:00,77.9570261622,79.8248032487,77.7938223391,78.1383637434,2109461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.89823954685097,21.867782954641882,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3018252,3520.999971557947,False,False,False,False,2158219.9323414643,False,False,False,False
2022-01-21 00:00:00+00:00,79.3442586585,80.0786758624,78.2290325341,78.5645070593,3205509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.12401448053731,21.867782954641882,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,187257,10726.333306006654,False,False,False,False,2199290.0918574855,False,False,False,False
2022-01-24 00:00:00+00:00,77.9932936785,78.7458446405,75.4999019368,78.5917076965,3766771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9189906545419,19.295063216275082,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-3579514,-130067.40525501322,False,False,False,False,2260759.931392486,False,False,False,False
2022-01-25 00:00:00+00:00,77.5490166045,77.9388924041,75.5815038484,77.0503382562,3023671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.44111264521514,15.626680291251603,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-6603185,-383915.1540685421,False,False,False,False,2290678.0125143495,False,False,False,False
2022-01-26 00:00:00+00:00,76.0257809223,79.6525325466,75.3910993881,77.9842267994,2667187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.935022167173905,10.191980949201174,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-9270372,-732403.6578305601,False,False,False,False,2305443.07084712,False,False,False,False
2022-01-27 00:00:00+00:00,75.6359051227,78.1836981387,75.3548318719,76.6241949403,2660293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.31950524584251,5.78130764958469,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-11930665,-1171551.161445048,False,False,False,False,2319358.754343312,False,False,False,False
2022-01-28 00:00:00+00:00,76.2161853826,76.2615197779,73.1289130625,75.6359051227,3123312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.67533159135453,4.209128692391019,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-8807353,-1470994.370800144,False,False,False,False,2350886.3326043584,False,False,False,False
2022-01-31 00:00:00+00:00,78.5463733012,78.5463733012,75.6087044856,75.6087044856,4174040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.568019962920445,4.209128692391019,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-4633313,-1595006.8660628833,False,False,False,False,2422382.554855168,False,False,False,False
2022-02-01 00:00:00+00:00,76.7601981262,78.3015675665,76.2353164974,77.9751599204,2081969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.58089299845385,4.209128692391019,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-6715282,-1795801.969354535,False,False,False,False,2409033.0036843773,False,False,False,False
2022-02-02 00:00:00+00:00,76.9324688284,78.1564975016,76.7873987634,77.1954083212,1945791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.93419413860377,4.209128692391019,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-4769491,-1912417.2254582788,False,False,False,False,2390866.6505987155,False,False,False,False
2022-02-03 00:00:00+00:00,75.0374911048,76.6604624566,74.9558891932,76.5879274241,1624238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36628638956568,3.7652249448273025,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-6393729,-2088154.9421069738,False,False,False,False,2360802.7819477855,False,False,False,False
2022-02-04 00:00:00+00:00,72.9249082837,74.5206789983,71.5558095455,74.0945356825,2114965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.00046560916667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.36686795919571,-0.7420313852886622,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-8508694,-2339940.7875145436,False,False,False,False,2351162.0846165,False,False,False,False
2022-02-07 00:00:00+00:00,73.1969146555,73.5958573341,72.8070388559,72.9883764371,1770437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.09135747559266,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.29110720775966,-3.3000078560262978,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6738257,-2512423.7762394636,False,False,False,False,2328388.551886441,False,False,False,False
2022-02-08 00:00:00+00:00,72.525965605,73.7046598829,72.1904910798,73.432653511,1844252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,72.99984144635155,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21547169644822,-5.826681461360508,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8582509,-2750466.334033995,False,False,False,False,2309402.8047536397,False,False,False,False
2022-02-09 00:00:00+00:00,74.1670707149,74.2577395055,72.9521089208,73.4961216645,2129502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.21456624148045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.282394048540965,-5.826681461360508,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6453007,-2895664.007209133,False,False,False,False,2302347.8712338894,False,False,False,False
2022-02-10 00:00:00+00:00,73.1515802602,74.543346196,72.6438350328,73.4054528739,2113127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.26366084681416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.427228448708135,-5.826681461360508,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-8566134,-3118035.3794754413,False,False,False,False,2294927.444910992,False,False,False,False
2022-02-11 00:00:00+00:00,72.6347681537,73.7862617944,71.8550165545,73.1515802602,2597017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.15932423182926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.927216026685194,-5.826681461360508,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-11163151,-3433530.1096920907,False,False,False,False,2306774.0941301687,False,False,False,False
2022-02-14 00:00:00+00:00,72.2358254751,73.7409273991,71.7462140058,72.9521089208,2204975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.0720160796976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.131157246811675,-7.03057937073995,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-13368126,-3823122.10539044,False,False,False,False,2302781.972791731,False,False,False,False
2022-02-15 00:00:00+00:00,73.5867904551,73.73186052,72.38089554,72.7707713396,2775664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.0975057933423,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.457286587101194,-7.03057937073995,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-10592462,-4088586.4149829717,False,False,False,False,2321326.3660155847,False,False,False,False
2022-02-16 00:00:00+00:00,76.0620484386,76.5879274241,74.8561535235,76.5879274241,4564526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.66261473231187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.988726060547435,-14.38885292154282,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-6027936,-4164639.3398856004,False,False,False,False,2409294.9791130126,False,False,False,False
2022-02-17 00:00:00+00:00,74.475344603,76.0529815595,73.8134624316,75.4364337834,3394131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,73.8113714710297,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3883936508425,-12.874266888220014,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-9422067,-4370812.973615577,False,False,False,False,2447915.9995399537,False,False,False,False
2022-02-18 00:00:00+00:00,75.1281598954,76.424723601,73.8587968269,73.9857331337,3612251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,73.97583516762394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.278243643879605,-10.860359349748336,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-5809816,-4427244.464846339,False,False,False,False,2493576.195636426,False,False,False,False
2022-02-22 00:00:00+00:00,75.218828686,75.6268382437,74.321207659,75.0193573466,3631683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,74.09556496803658,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.67522986230395,-9.295343048706783,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2178133,-4339044.015244522,False,False,False,False,2538207.8350232327,False,False,False,False
2022-02-23 00:00:00+00:00,73.3419847204,76.1527172292,73.2150484136,75.3457649928,2212509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,74.10448830057585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.950226616170916,-9.295343048706783,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-4390642,-4341067.46562709,False,False,False,False,2525435.3316889885,False,False,False,False
2022-02-24 00:00:00+00:00,74.3665420543,74.6385484261,71.5830101827,71.9547522242,2335461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,73.79892282704316,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.46012234492505,-9.295343048706783,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-2055181,-4251424.85913191,False,False,False,False,2517985.3578972635,False,False,False,False
2022-02-25 00:00:00+00:00,76.4428573591,76.5516599079,74.2033382312,74.9558891932,2241495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,74.38559448959438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.63293853393867,-6.809506859540477,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,186314,-4077395.8842639923,False,False,False,False,2507142.5987640377,False,False,False,False
2022-02-28 00:00:00+00:00,76.0711153177,77.0164101232,75.2673864009,75.4500520638,4314270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,74.84810768872532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.17185810946107,-5.150856671042135,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-4127956,-4079378.6339006983,False,False,False,False,2578010.3399889776,False,False,False,False
2022-03-01 00:00:00+00:00,75.2034534188,76.4638464929,74.0389598178,76.1624481491,2044867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,0.0,0.0,,74.85784061880199,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.86925087167512,-5.150856671042135,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-6172823,-4161474.491394789,False,False,False,False,2557102.7580286255,False,False,False,False
2022-03-02 00:00:00+00:00,77.0392433311,77.8232443563,75.714917275,75.7605836907,2146784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,75.03907662358412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.08834458629559,-2.8543971120997966,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4026039,-4156163.295653817,False,False,False,False,2541011.8263412286,False,False,False,False
2022-03-03 00:00:00+00:00,77.9708382119,78.0530377602,76.2903141131,77.3041085423,1840834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,75.20818704372125,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.634773714477646,-0.25341847048640176,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-2185205,-4078870.813471314,False,False,False,False,2513553.872367063,False,False,False,False
2022-03-04 00:00:00+00:00,79.5326296297,79.6787621601,77.1579760119,77.1579760119,2521690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,75.52449671910107,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.92980790754854,2.9684720404049045,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,336485,-3905719.60509989,False,False,False,False,2513872.9361958057,False,False,False,False
2022-03-07 00:00:00+00:00,79.3864970994,80.7838894207,79.2860309848,79.4504300814,2089371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,75.81207891897128,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8556031549476,4.848582789761096,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-1752886,-3821294.7578410706,False,False,False,False,2497225.801443029,False,False,False,False
2022-03-08 00:00:00+00:00,80.6742900229,81.7154843015,78.7517339208,79.4412967983,2682691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.16528184749899,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.402150385583624,7.31805408212508,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,929805,-3634977.120278676,False,False,False,False,2504498.946484479,False,False,False,False
2022-03-09 00:00:00+00:00,81.0670211982,82.2908811396,80.9026221015,81.7428841509,1768560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.41799217441243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.46482459187763,9.324316489190636,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2698365,-3386610.762620689,False,False,False,False,2475638.5956419506,False,False,False,False
2022-03-10 00:00:00+00:00,82.6014127666,82.6014127666,79.7426951421,80.4642245106,2155317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,76.70285388484412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.1572219770601,11.923742234551668,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4853682,-3063462.0268316423,False,False,False,False,2463076.9644403057,False,False,False,False
2022-03-11 00:00:00+00:00,83.3046755688,84.7294677394,82.9941439418,83.7978728586,2790209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,77.16388481738456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.494447414902,14.174787462211526,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,7643891,-2643565.8297009896,False,False,False,False,2475905.6717171567,False,False,False,False
2022-03-14 00:00:00+00:00,83.0854767733,84.7934007215,83.0489436407,83.8344059912,2450942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,77.51282634541411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.53526647914545,15.244570346049684,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5192949,-2336251.5226538917,False,False,False,False,2474926.704198837,False,False,False,False
2022-03-15 00:00:00+00:00,82.3822139711,84.0170716541,81.7063510183,83.4234082497,1306913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,77.65407661843362,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.56253266022263,15.244570346049684,False,False,True,False,True,11.876568288938305,0,,,False,False,False,False,0.2741071305803932,0.2741071305803932,False,False,False,False,3886036,-2092240.2472556997,False,False,False,False,2429122.245210647,False,False,False,False
2022-03-16 00:00:00+00:00,82.8480114115,83.8252727081,81.0304880656,82.9119443935,2142911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,77.86160133062236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.40727153664142,15.244570346049684,False,False,True,False,True,12.806661378523877,0,1.0005730129831054,0.9341765848580165,False,False,False,False,0.24671273586269638,0.2604099332215448,False,False,False,False,6028947,-1773762.3159907705,False,False,False,False,2417898.27481023,False,False,False,False
2022-03-17 00:00:00+00:00,84.0353382204,84.4646025282,82.3730806879,82.6744790317,1938664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,78.07525140354329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.46766018798114,15.770082970512306,True,False,True,False,True,15.102246753794546,0,1.0032759203892458,0.942062109388756,False,False,False,False,0.30989223195885385,0.28515108259019933,False,False,False,False,7967611,-1391747.6761479953,False,False,False,False,2399104.7738372795,False,False,False,False
2022-03-18 00:00:00+00:00,84.1814707507,84.7568675889,83.4234082497,83.7065400272,3273700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",0.0,0.0,,78.42989828341916,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.31159443081265,16.869774026371374,True,False,True,False,True,15.378623900258628,0,1.0037922452014592,0.9461319306400491,False,False,False,False,0.3428282478878019,0.3139896652390006,False,False,False,False,11241311,-896333.6104167013,False,False,False,False,2433402.625843661,False,False,False,False
