date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_77,Gap_Up_aVWAP_57,Gap_Up_aVWAP_31,Gap_Down_aVWAP_168,Gap_Down_aVWAP_121,Gap_Down_aVWAP_98,Gap_Down_aVWAP_76,Gap_Down_aVWAP_66,Gap_Down_aVWAP_56,Gap_Down_aVWAP_8,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-01-14 00:00:00+00:00,38.2125060594,38.2512414938,37.1666493299,37.1666493299,362683,,,,,,,,,,37.31857320298408,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.71723750105601,15.238430740466043,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,620892,157067.14303079896,False,False,False,False,591306.9653459392,False,False,False,False
2025-01-15 00:00:00+00:00,38.222189918,38.9872147479,37.9704095942,38.7257505655,390059,,,,,,,,,,37.575870663154745,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.69627063183037,14.74089904913481,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1010951,190552.78448057154,False,False,False,False,583414.8882735494,False,False,False,False
2025-01-16 00:00:00+00:00,38.7257505655,39.0162663237,38.1156674733,38.4352348073,380382,,,,,,,,,,37.7733591268087,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.52276108605956,14.74089904913481,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1391333,237642.2046970197,False,False,False,False,575452.8142236063,False,False,False,False
2025-01-17 00:00:00+00:00,38.4061832315,39.2148822637,38.2996607868,38.9484793134,402370,,,,,,,,,,37.91797391994063,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.79012446866098,14.74089904913481,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,988963,267105.7652971366,False,False,False,False,568665.252881504,False,False,False,False
2025-01-21 00:00:00+00:00,39.7909750122,40.1250681341,38.8032214344,38.9291115962,457883,,,,,,,,,,38.18204548610732,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.827370233655216,14.74089904913481,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1446846,313370.0882266607,False,False,False,False,564320.8508077195,False,False,False,False
2025-01-22 00:00:00+00:00,40.0330714773,40.139593922,39.2051015665,39.9846521843,571627,,,,,,,,,,38.449554816576985,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.34715683816525,14.74089904913481,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2018473,380236.8690805171,False,False,False,False,564607.3664623187,False,False,False,False
2025-01-23 00:00:00+00:00,40.9336703277,41.0401927723,39.9265490327,40.0330714773,540481,,,,,,,,,,38.7459822991816,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6711939692127,7.405947978514462,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2558954,465676.7565675556,False,False,False,False,563661.2344441887,False,False,False,False
2025-01-24 00:00:00+00:00,41.4469148338,41.8923723297,40.7109415797,40.7109415797,549280,,,,,,,,,,39.06165171484613,"rgba(38, 166, 154, 0.5)",0.0,0.0,,41.35007624773333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.68627730082858,10.371961551637405,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3108234,569306.4523884358,False,False,False,False,563097.2644659852,False,False,False,False
2025-01-27 00:00:00+00:00,40.3429549527,41.6309081473,39.5101431126,41.417863258,621561,,,,,,,,,,39.23451030921279,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.89596851880393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.460999827715,10.371961551637405,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,2486673,644497.2973928109,False,False,False,False,565389.9599771231,False,False,False,False
2025-01-28 00:00:00+00:00,39.5682462642,40.4089020298,39.0259501823,40.188013215,511529,,,,,,,,,,39.27363028941403,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.522510107776135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.57894025659038,10.371961551637405,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1975144,696679.5210244654,False,False,False,False,563277.7654682163,False,False,False,False
2025-01-29 00:00:00+00:00,38.9775308893,39.979810255,38.6676474139,39.5779301228,537695,,,,,,,,,,39.26796893742326,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.2042183769183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3702978104395,16.93480595353489,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1437449,725729.304513702,False,False,False,False,562274.5197635803,False,False,False,False
2025-01-30 00:00:00+00:00,40.6915738625,40.9433541863,39.1227887684,39.2196273544,504580,,,,,,,,,,39.3420467285057,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.21317308792914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.24525788382317,16.93480595353489,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1942029,773427.3317876746,False,False,False,False,560011.9895767733,False,False,False,False
2025-01-31 00:00:00+00:00,40.4010581044,41.5728049957,40.0233876187,40.507580549,520041,,,,,,,,,,39.43730243084835,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.28570974464479,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.025253146458354,16.93480595353489,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1421988,798861.0834822755,False,False,False,False,558444.4997894489,False,False,False,False
2025-02-03 00:00:00+00:00,39.820026588,40.0427553359,38.5127056762,38.861324586,567322,,,,,,,,,,39.43884509673179,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.16259965892005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.31687191074212,15.331811090838414,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,854666,801049.5115810098,False,False,False,False,558792.6370526078,False,False,False,False
2025-02-04 00:00:00+00:00,40.459161256,40.7690447314,39.7038202847,40.139593922,378647,,,,,,,,,,39.47923799109983,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.1759790576615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.53371524473158,15.163855647644453,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1233313,818001.0209307742,False,False,False,False,551728.1022662311,False,False,False,False
2025-02-05 00:00:00+00:00,40.6141029937,41.1079797826,40.4785289732,40.8174640244,376888,,,,,,,,,,39.53453124515053,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.22198562879422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00033965684271,15.163855647644453,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1610201,849067.6867766262,False,False,False,False,544871.6276675554,False,False,False,False
2025-02-06 00:00:00+00:00,40.2558002253,40.8513575295,39.9652844671,40.730309297,455328,,,,,,,,,,39.57614352786507,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.23426838865078,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.226218622361465,13.975113517133295,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1154873,861060.0520010722,False,False,False,False,541360.1128570631,False,False,False,False
2025-02-07 00:00:00+00:00,40.139593922,40.7244021432,39.9362328913,40.3042195183,481402,,,,,,,,,,39.61118964624413,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.237108606763584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.35144045221712,12.679541198640948,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,673471,853703.6185892655,False,False,False,False,539008.8143136489,False,False,False,False
2025-02-10 00:00:00+00:00,39.820026588,40.730309297,39.4907753954,40.3235872355,493552,,,,,,,,,,39.631096033684415,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.21872495788019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.76294123036239,10.75541817707623,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,179919,827280.6923700786,False,False,False,False,537226.1941444861,False,False,False,False
2025-02-11 00:00:00+00:00,39.4036206679,39.7328718605,39.0550017581,39.4229883851,451352,,,,,,,,,,39.620973910260766,#000000,0.0,0.0,,40.16122725895586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.44245532644938,8.228776322393088,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-271433,784193.8809045854,False,False,False,False,533858.5786878396,False,False,False,False
2025-02-12 00:00:00+00:00,39.6941364261,39.8393943052,38.493337959,38.493337959,452180,,,,,,,,,,39.60939514399497,#000000,0.0,0.0,,40.10757009455162,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.82286466502825,7.3569232226127,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,180747,760529.2973396997,False,False,False,False,530655.4971706694,False,False,False,False
2025-02-13 00:00:00+00:00,40.6818900039,40.7545189435,39.8974974568,40.0718069117,436726,,,40.44463546806667,,,,,,,39.641618597188526,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.12763053980875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.14763968607042,7.3569232226127,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,617473,754919.246463633,False,False,False,False,526971.987477702,False,False,False,False
2025-02-14 00:00:00+00:00,40.0233876187,41.1559148827,39.8006588708,40.9820896207,592371,,,40.37672260447497,,,,,,,39.67568345390452,#000000,0.0,0.0,,40.14249672554962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.56814678775592,7.3569232226127,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,25102,726298.9622885886,False,False,False,False,529536.6546354392,False,False,False,False
2025-02-18 00:00:00+00:00,41.3597601063,41.3597601063,39.7139883363,40.1202262048,722349,,,40.55590157562789,,,,,,,39.7406009072377,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.19831853516735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.278288172579124,7.3569232226127,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,747451,727128.453963546,False,False,False,False,537097.9230811083,False,False,False,False
2025-02-19 00:00:00+00:00,41.2435538031,41.5824888543,40.5463159834,40.77872859,787609,,,40.73216147868707,,,,,,,39.82178409912385,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.27555766509897,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.708102638398046,2.620970961551393,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-40158,697038.7891022305,False,False,False,False,546921.8868818491,False,False,False,False
2025-02-20 00:00:00+00:00,41.3016569547,41.4469148338,40.3042195183,41.2048183687,574895,,,40.78485837902837,,,,,,,39.87089843511622,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.31815194226197,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.792490873021336,3.799158691971982,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,534737,690674.0130590057,False,False,False,False,548018.871710012,False,False,False,False
2025-02-21 00:00:00+00:00,40.9530380449,41.6309081473,40.77872859,41.6309081473,515912,,,40.832618753399856,,,,,,,39.91533295016697,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.73918440262486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.25965944223083,3.799158691971982,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,18825,664326.9929390447,False,False,False,False,546759.7787017763,False,False,False,False
2025-02-24 00:00:00+00:00,40.7884124486,41.1079797826,40.1589616392,41.1079797826,782390,,,40.80646359538717,,,,,,,39.95470851945501,"rgba(38, 166, 154, 0.5)",0.0,0.0,,40.61920919125449,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.31148701751711,3.799158691971982,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-763565,608331.2285100627,False,False,False,False,556000.1795370007,False,False,False,False
2025-02-25 00:00:00+00:00,39.7231880019,41.369443965,39.6360332745,41.1370313584,687267,,,40.73051003499768,,,,,,,39.967100339024476,#000000,0.0,0.0,,40.508775646119986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3313757440457,8.086032206215329,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-1450832,527579.7293528053,False,False,False,False,561147.8979865301,False,False,False,False
2025-02-26 00:00:00+00:00,39.1615242028,39.9556006085,38.4739702418,39.5295108298,829994,,,40.51585870863182,,,,,,,39.929084608132506,#000000,0.0,0.0,,40.25730151688097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.23932551203478,4.263152811331814,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-2280826,417446.17133896984,False,False,False,False,571690.8823792152,False,False,False,False
2025-02-27 00:00:00+00:00,38.909743879,39.4133045265,38.5175476055,39.2196273544,441444,,,40.40714306199558,,,,,,,39.90395491691753,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.14869437624184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.89813495314953,1.2477682331561155,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-2722270,294320.0469727357,False,False,False,False,566583.1615015989,False,False,False,False
2025-02-28 00:00:00+00:00,39.1905757786,39.6554989428,38.789273679,39.3080300517,837879,,,40.26820700340736,,,,,,,39.8718992410376,"rgba(239, 83, 80, 0.5)",0.0,0.0,,40.0324795096016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.72644799586509,0.2513750844712703,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-1884391,208880.39807184413,False,False,False,False,577222.2139917323,False,False,False,False
2025-03-03 00:00:00+00:00,38.3879715793,39.5747491301,38.1628508893,39.1024850738,518092,,,40.16362995080576,,,,,,,39.839511962783206,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.94072856593226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.95677308024065,-2.3192319735626867,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2402483,106473.99030432085,False,False,False,False,574903.382070488,False,False,False,False
2025-03-04 00:00:00+00:00,37.7713366458,38.3047748026,36.7926489155,38.016033048,874533,,,39.90530934813987,,,,,,,39.74002497773647,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.70077433628511,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.81981758135467,-5.215532806053581,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3277016,-26211.891668397613,False,False,False,False,586653.5631657629,False,False,False,False
2025-03-05 00:00:00+00:00,38.2998808745,38.9165158081,37.6147309483,38.9165158081,819248,,,39.76371126639694,,,,,,,39.68099506406787,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.58431240316469,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.776936510119114,-5.253403870039357,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-2457768,-121567.03317159771,False,False,False,False,595774.9136298507,False,False,False,False
2025-03-06 00:00:00+00:00,36.6359453395,37.8936848469,36.5087032103,37.6245188044,1095486,,,39.47714287349682,,,,,,,39.54440347124906,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.32697742400134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65531498587226,-8.277234973893336,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3553254,-256142.99265506444,False,False,False,False,615371.426820837,False,False,False,False
2025-03-07 00:00:00+00:00,36.5087032103,36.8855356697,35.5494933137,36.5380667786,975818,,,39.20860085938093,,,,,,,39.40354650281415,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.08432060768887,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3803635718377,-10.463237368158694,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4529072,-423708.83608035604,False,False,False,False,629506.5865533532,False,False,False,False
2025-03-10 00:00:00+00:00,35.3145847675,36.2933703764,34.9817976605,36.0682496863,1263435,,,38.84422501135404,,,,,,,39.196510455556634,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.75261376817865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.234539627697714,-13.456150249336282,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5792507,-634249.940547793,False,False,False,False,654366.5243355747,False,False,False,False
2025-03-11 00:00:00+00:00,35.1579790701,35.8431289963,34.8692373155,35.5788568819,1073623,,,38.56830090075776,,,,,,,39.02679823089834,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.50243973968692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.946796903933482,-15.62231812247866,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-6866130,-878637.3938596443,False,False,False,False,670807.9547537875,False,False,False,False
2025-03-12 00:00:00+00:00,35.3145847675,35.7889042736,35.0698883653,35.7354625793,780693,,,38.39852414329129,,,,,,,38.915460452095154,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.34947716454918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.075226135077664,-16.515466708042098,False,False,False,True,False,0.0,0,,,False,False,False,False,-0.33373483981004337,-0.33373483981004337,False,False,False,False,-6085437,-1082825.6137082858,False,False,False,False,675117.1722144233,False,False,False,False
2025-03-13 00:00:00+00:00,33.4940435351,35.7844018598,33.4940435351,35.7746140037,781661,,,38.18822003193069,,,,,,,38.776888295530306,"rgba(239, 83, 80, 0.5)",0.0,0.0,,36.85651225434281,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4124084233472,-19.149403848644205,False,False,False,True,False,0.0,0,0.9271918175385552,0.9889996617767558,False,False,False,False,-0.34282825441539394,-0.33828154711271863,False,False,False,False,-6867098,-1309659.824935412,False,False,False,False,679295.3615393479,False,False,False,False
2025-03-14 00:00:00+00:00,34.0030120517,34.1154745181,33.5234071033,33.7876792177,846383,,,37.9636903455523,,,,,,,38.624088314944586,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.65299505296161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.537951671415563,-19.17218125906458,False,True,False,True,False,0.0,0,0.9258773378418613,1.0330679149840614,False,False,False,False,-0.34282825441539394,-0.34055490076405626,False,False,False,False,-6020715,-1494407.0867026509,False,False,False,False,685847.8179495696,False,False,False,False
2025-03-17 00:00:00+00:00,34.5217684244,34.70773769,33.7681035055,33.7681035055,705046,,,37.812586495751496,,,,,,,38.51535109651428,"rgba(239, 83, 80, 1.0)",0.0,0.0,,36.58786389568538,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.457452845921036,-19.17218125906458,False,True,False,True,False,0.0,0,0.9057197219586404,1.028008225628205,False,False,False,False,-0.3019392089475939,-0.32124705485582505,False,False,False,False,-5315669,-1644260.495067253,False,False,False,False,686600.6878339002,False,False,False,False
2025-03-18 00:00:00+00:00,34.7664648266,34.815404107,34.0617391882,34.5217684244,650893,,,37.69180599790919,,,,,,,38.42466740578328,"rgba(239, 83, 80, 0.75)",0.0,0.0,,36.543578211329034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.587596360678145,-19.17218125906458,False,True,False,True,True,0.0,0,0.9131285138974434,1.0270206144408245,False,False,False,False,-0.28268359977712015,-0.30196532731647263,False,False,False,False,-4664776,-1762712.083495988,False,False,False,False,685200.3863502179,False,False,False,False
2025-03-19 00:00:00+00:00,35.2852211993,35.4124633284,34.4630412878,34.70773769,778903,,,37.57995899558603,,,,,,,38.33491638273042,"rgba(239, 83, 80, 0.75)",0.0,0.0,,36.532622174626226,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.76813299664761,-24.371381488034622,False,True,False,True,True,0.0,0,0.9291376286351032,1.0094392230436424,False,False,False,False,-0.2356202875804299,-0.26879280744845124,False,False,False,False,-3885873,-1845973.29590791,False,False,False,False,688874.9986502093,False,False,False,False
2025-03-20 00:00:00+00:00,34.8545555314,35.480978321,34.7860405387,34.9817976605,765039,,,37.47844380219844,,,,,,,38.250963923283926,"rgba(239, 83, 80, 0.75)",0.0,0.0,,36.506960408237994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03682990600423,-23.06781279257863,False,True,False,True,True,0.0,0,0.9324558128475676,1.0066237426305842,False,False,False,False,-0.21745088490463405,-0.24312184617654264,False,False,False,False,-4650912,-1955970.8921468155,False,False,False,False,691861.8222325541,False,False,False,False
2025-03-21 00:00:00+00:00,34.6098591292,34.7762526827,34.1791934613,34.5707077048,963987,,,37.336654797768276,,,,,,34.5217684244,38.1349434053126,"rgba(239, 83, 80, 0.75)",0.0,0.0,,36.420417115431746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.40597024284305,-22.535644224057847,False,True,False,True,True,0.0,0,0.9163072894799504,1.0319657841622272,False,False,False,False,-0.2789505098399235,-0.2610361780082331,False,False,False,False,-5614899,-2099458.268925372,False,False,False,False,702533.3978312775,False,False,False,False
