date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_152,Gap_Down_aVWAP_85,Gap_Down_aVWAP_34,aVWAP_OB_bear_153,aVWAP_OB_bear_82,aVWAP_OB_bear_32,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,142.9415132924,170.9300613497,142.5916564417,169.0308384458,15495345,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,169.03373520355768,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.252771681744417,-33.336841611116256,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-102821836,-35430718.62205536,False,False,False,False,18873858.737600535,False,False,False,False
2022-03-18 00:00:00+00:00,157.9353783231,158.9349693252,128.9472392638,140.4425357873,16821598,,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,112.95378,,157.86400426367936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.748029341265223,-31.418900620768145,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-86000238,-39176608.94634755,False,False,False,False,18721839.4237042,False,False,False,False
2022-03-25 00:00:00+00:00,202.3172188139,223.4085889571,152.6875255624,156.8358282209,42022940,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,176.07897961031856,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.53492711077486,-25.267125922599273,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-43977298,-39532215.5429144,False,False,False,False,20447846.873800185,False,False,False,False
2022-04-01 00:00:00+00:00,232.9047034765,343.159591002,205.2160327198,206.0157055215,68935617,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,225.6176420174955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.753511046268315,-18.870167318926917,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,24958319,-34755138.91010592,False,False,False,False,24039533.549814984,False,False,False,False
2022-04-08 00:00:00+00:00,182.325398773,239.50200409,181.2258486708,234.7039672802,24095624,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,219.50692448247025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64399932387772,-17.639877039218632,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,862695,-32116780.84269067,False,False,False,False,24043688.397976838,False,False,False,False
2022-04-15 00:00:00+00:00,180.1262985685,190.0222494888,169.3307157464,180.2262576687,14171012,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,215.2958496661452,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.87571500547786,-16.898424332925664,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-13308317,-30723561.298787653,False,False,False,False,23312379.03516374,False,False,False,False
2022-04-22 00:00:00+00:00,165.1324335378,189.0726380368,160.9341513292,180.9259713701,13201205,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,211.55838551637365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95469631245932,-16.898424332925664,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-26509522,-30411410.239618197,False,False,False,False,22563403.180707168,False,False,False,False
2022-04-29 00:00:00+00:00,152.9374233129,170.8301022495,146.9398773006,163.8329652352,12855164,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,207.5485244992694,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.39570585273279,-16.898424332925664,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-39364686,-31074615.851498332,False,False,False,False,21844274.352506638,False,False,False,False
2022-05-06 00:00:00+00:00,137.5437218814,161.0840899795,135.1457030675,150.9382413088,14194180,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,202.97372811559865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2643728016399,-16.898424332925664,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-53558866,-32740115.862498455,False,False,False,False,21277600.696765408,False,False,False,False
2022-05-13 00:00:00+00:00,118.0516973415,140.0426993865,96.9603271984,136.2442535787,31795141,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,173.24488010985823,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.611282652768026,-16.898424332925664,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-85354007,-36637441.13194301,False,False,False,False,22056677.75626427,False,False,False,False
2022-05-20 00:00:00+00:00,120.250797546,142.1418404908,114.2532515337,118.9513292434,22470443,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,169.7481921846363,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.63166016182964,-16.898424332925664,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-62883564,-38581598.38142871,False,False,False,False,22087327.033578027,False,False,False,False
2022-05-27 00:00:00+00:00,144.2409815951,144.6408179959,102.9578732106,120.0508793456,27708005,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,166.6159829011138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.009447543497444,-16.898424332925664,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-35175559,-38329299.167989545,False,False,False,False,22503673.549609285,False,False,False,False
2022-06-03 00:00:00+00:00,124.4490797546,161.2340286299,121.7511836401,157.4355828221,24705065,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,154.83559875778684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01772373245977,-16.898424332925664,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-59880624,-39925693.599990316,False,False,False,False,22666739.582971558,False,False,False,False
2022-06-10 00:00:00+00:00,124.2491615542,142.4417177914,117.6518609407,124.149202454,18564637,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,152.49422400968265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.013997375058466,-16.898424332925664,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-78445261,-42778994.888879925,False,False,False,False,22362880.13238107,False,False,False,False
2022-06-17 00:00:00+00:00,125.2487525562,129.6469529652,110.8546421268,119.0512883436,15041353,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,150.39707020000577,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.10256341426988,-16.898424332925664,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-63403908,-44306766.23044437,False,False,False,False,21820544.78924173,False,False,False,False
2022-06-24 00:00:00+00:00,124.648997955,132.1459304703,114.3532106339,127.4478527607,17393921,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,148.68911742979043,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.132643390183055,-16.898424332925664,False,False,False,True,False,,1,,,False,False,False,False,-0.3217156559083933,-0.3217156559083933,False,False,False,False,-80797829,-47009807.91707812,False,False,False,False,21492646.730779383,False,False,False,False
2022-07-01 00:00:00+00:00,135.2446625767,147.4396728016,122.9996728016,125.7485480573,20134579,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,148.30791519346351,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.19421501744554,-16.898424332925664,False,False,False,True,False,,1,0.8593044589663604,1.1381186996227897,False,False,False,False,-0.265172132883735,-0.2934438943960641,False,False,False,False,-60663250,-48021173.99729456,False,False,False,False,21392049.12109202,False,False,False,False
2022-07-08 00:00:00+00:00,146.5400408998,153.1373415133,121.5502658487,135.4445807771,16778851,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,148.35780072928745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.004113671641846,-16.13057960220265,False,False,False,True,True,,1,0.9089222992146423,1.11808896750655,False,False,False,False,-0.2555429392320213,-0.2744934168140427,False,False,False,False,-43884399,-47714746.21971719,False,False,False,False,21050330.741751872,False,False,False,False
2022-07-15 00:00:00+00:00,153.6371370143,161.3339877301,140.6424539877,144.8407361963,18344671,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,149.22766719156215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93524066259647,-14.100696447369735,False,False,False,True,True,,1,0.938832314868108,1.0688385511825829,False,False,False,False,-0.19470289449742031,-0.2345981556557315,False,False,False,False,-25539728,-46072152.27751592,False,False,False,False,20849911.501622103,False,False,False,False
2022-07-22 00:00:00+00:00,154.936605317,183.6248670757,152.7375051125,155.936196319,22296465,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,151.02828190731202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.43396441414053,-12.529637445675704,False,False,False,True,True,,1,0.9875907739927401,1.015133202447969,False,False,False,False,-0.11996546763715632,-0.1772818116464439,False,False,False,False,-3243263,-42899641.96066289,False,False,False,False,20957063.61261306,False,False,False,False
2022-07-29 00:00:00+00:00,145.5404498978,155.6453153374,138.0934969325,155.436400818,10803464,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,151.04835932554724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.76153566167698,-12.087042295783206,False,False,False,True,True,,1,1.00130044829058,1.0238668673866111,False,False,False,False,-0.21289953509539306,-0.19509067337091848,False,False,False,False,-14046727,-40762389.00061379,False,False,False,False,20204945.12278987,False,False,False,False
2022-08-05 00:00:00+00:00,221.7092842536,227.6068711656,143.1414314928,143.241390593,30097144,,,,,,,#000000,0.0,0.0,,156.10689547266907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.28978556087242,-6.697294357123347,False,False,False,False,True,,1,0.9938315025166276,0.9567210257217036,False,False,False,False,-0.04654079737385031,-0.1208157353723844,False,False,False,False,16050417,-36554033.00056832,False,False,False,False,20937700.595175806,False,False,False,False
2022-08-12 00:00:00+00:00,244.4,274.8875255624,207.2152147239,240.501595092,41206811,,,,,,242.16758009543332,#000000,0.0,0.0,,183.61333521816593,,-1.0,274.8875,207.21521,0.0,0.0,0.0,0.0,0.0,53.26569007695285,-2.0216270590824337,False,False,False,False,True,,0,1.0573433679275082,0.9323566143445479,False,False,False,False,0.19184430039024342,0.03551428250892951,False,False,False,False,57257228,-29605050.70422993,False,True,False,False,22439116.18071834,False,False,False,False
2022-08-19 00:00:00+00:00,180.2,261.588,175.0,240.7,28478623,,,,,,227.2217272497418,#000000,0.0,0.0,,182.50460126586114,,0.0,0.0,0.0,0.0,-1.0,207.2152147239,130.5,0.0,52.62641075634598,-2.0216270590824337,False,False,False,False,True,,0,0.9958501829275971,0.9449036114554712,False,False,False,False,0.09331964821264381,0.06441696536078666,False,False,False,False,28778605,-25280335.466879565,False,False,False,False,22886487.056220688,False,False,False,False
2022-08-26 00:00:00+00:00,91.7,130.5,89.6,113.3,34981696,,,103.93333333333335,,,186.0164594993788,#000000,0.0,0.0,,167.8644466179198,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.55293860311169,-2.0216270590824337,False,False,False,False,False,,0,0.9790889457252604,0.9983360397233302,False,False,False,False,-0.34282825441539394,-0.13920564452730363,False,False,False,False,-6203091,-23867206.24711071,False,False,False,False,23782428.459463596,False,False,False,False
2022-09-02 00:00:00+00:00,88.8,96.425,83.0,90.4,15123993,,,99.54908071233855,,,173.81939024009498,"rgba(239, 83, 80, 0.5)",0.0,0.0,,162.7716782583094,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.548658237280215,1.581452507853001,False,False,False,True,False,,0,0.9602687482142545,1.040782260847552,False,False,False,False,-0.34282825441539394,-0.24101694947134877,False,False,False,False,-21327084,-23679049.043621026,False,False,False,False,23141062.8698737,False,False,False,False
2022-09-09 00:00:00+00:00,97.2,97.3,78.9,86.5,9567098,,,98.19981777413882,,,167.70408033906776,"rgba(239, 83, 80, 0.5)",0.0,0.0,,160.06193997424066,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.86475954116014,0.11469024760455682,False,False,False,True,False,,0,0.9751522189034324,1.0191488027144702,False,False,False,False,-0.34282825441539394,-0.2919226019433714,False,False,False,False,-11759986,-22796155.484834284,False,False,False,False,22135583.990623794,False,False,False,False
2022-09-16 00:00:00+00:00,89.8,107.5,89.8,100.1,15126484,,,97.69428539316915,,,160.1657836786453,"rgba(239, 83, 80, 0.5)",0.0,0.0,,156.54535338023553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.389593876944346,-1.2112123779234096,False,False,False,True,False,,0,0.9974714487668638,0.9989283380663642,False,False,False,False,-0.3013878611181199,-0.29665523153074563,False,False,False,False,-26886470,-23099141.74521693,False,False,False,False,21616391.398725733,False,False,False,False
2022-09-23 00:00:00+00:00,79.9,93.5,76.5,90.7,10750129,,,95.88550093834674,,,154.84277035142048,"rgba(239, 83, 80, 0.5)",0.0,0.0,,153.89569895482884,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.96755349816259,-2.541192811762862,False,False,False,True,False,,0,0.9614584500234056,1.074890995216817,False,False,False,False,-0.34282825441539394,-0.3197417429730698,False,False,False,False,-37636599,-24175990.430756412,False,False,False,False,20811483.072894197,False,False,False,False
2022-09-30 00:00:00+00:00,69.7,79.7,68.1,76.5,14016335,,,92.59341440581943,,,148.02365140002598,"rgba(239, 83, 80, 0.5)",0.0,0.0,,150.31593177789262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57267671904285,-3.890729710585447,False,False,False,True,False,,0,0.8914857527950376,1.2364333426678298,False,False,False,False,-0.34282825441539394,-0.3312849986942319,False,False,False,False,-51652934,-26211319.584033713,False,False,False,False,20308138.771198332,False,False,False,False
2022-10-07 00:00:00+00:00,65.3,81.3,64.0,68.4,12952972,,,90.01552067137601,,,142.49113401600945,"rgba(239, 83, 80, 0.5)",0.0,0.0,,147.25553831118236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4100474628752,-5.0571986079909905,False,False,False,True,False,,0,0.9093960704237982,1.1255997511512394,False,False,False,False,-0.34282825441539394,-0.33705662655481294,False,False,False,False,-64605906,-29055363.02225344,False,False,False,False,19763311.602961417,False,False,False,False
2022-10-14 00:00:00+00:00,60.0,69.3,54.7,64.6,13003965,,,87.04408806621802,,,137.08473352793496,"rgba(239, 83, 80, 0.5)",0.0,0.0,,144.13240661483687,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.37275526789606,-6.142777891522677,False,False,False,True,False,,0,0.9117824829346618,1.082718175528234,False,False,False,False,-0.34282825441539394,-0.33994244048510347,False,False,False,False,-77609871,-32651993.242827255,False,False,False,False,19262619.262001313,False,False,False,False
2022-10-21 00:00:00+00:00,64.9,68.0,60.5,61.8,8654205,,,85.58787863929044,,,134.00200757315503,"rgba(239, 83, 80, 0.5)",0.0,0.0,,142.2786204912733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.000769155947154,-6.632710609531507,False,False,False,True,False,,0,0.926040020600551,1.0845317149333644,False,False,False,False,-0.33354921589594955,-0.3367458281905265,False,False,False,False,-68955666,-35341154.187803015,False,False,False,False,18476810.798149366,False,False,False,False
2022-10-28 00:00:00+00:00,65.1,71.1,62.0,64.6,9295382,,,84.32312457705383,,,131.0394828050434,"rgba(239, 83, 80, 0.5)",0.0,0.0,,140.4403264613019,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7508659381087,-7.058726994073439,False,False,False,True,False,,0,0.9435745583192174,1.0600664690916255,False,False,False,False,-0.32412088101350806,-0.3304333546020173,False,False,False,False,-59660284,-37142571.210928716,False,False,False,False,17796704.96124941,False,False,False,False
2022-11-04 00:00:00+00:00,56.5,72.5,54.2,68.2,11300387,,,82.6251050533934,,,127.51668735992732,"rgba(239, 83, 80, 0.5)",0.0,0.0,,138.19678489813225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.176751854475285,-7.83300596745017,False,False,False,True,False,,0,0.9479539665136083,1.0469311000115549,False,False,False,False,-0.33725410621884616,-0.3338437304104317,False,False,False,False,-70960671,-39647615.63974881,False,False,False,False,17315496.223379087,False,False,False,False
2022-11-11 00:00:00+00:00,72.0,72.8,50.5,55.6,15681360,,,81.0128373934589,,,123.44081150838677,"rgba(239, 83, 80, 0.5)",-1.0,14.5625,,113.9772853912762,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.05157818974853,-7.83300596745017,False,False,False,True,False,,0,0.9900858320156777,1.021243562362289,False,False,False,False,-0.34282825441539394,-0.3383359924129128,False,False,False,False,-55279311,-40805518.999767415,False,False,False,False,17194449.09572138,False,False,False,False
2022-11-18 00:00:00+00:00,75.9,83.5,71.0,80.2,16605547,,,80.63885772645713,,,120.42421439126113,"rgba(239, 83, 80, 0.5)",0.0,0.0,,113.75949766232134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.993092821942625,-7.83300596745017,False,False,False,True,False,,0,0.9940147196389978,1.0106011303431246,False,False,False,False,-0.2796802663907579,-0.3090081294018353,False,False,False,False,-38673764,-40647611.222006865,False,False,False,False,17150826.718260534,False,False,False,False
2022-11-25 00:00:00+00:00,75.1,79.85,70.5,73.0,7728123,,,80.42108949537274,,,119.10126440385396,"rgba(239, 83, 80, 0.5)",0.0,0.0,,113.18237873653854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.61957786774057,-7.83300596745017,False,False,False,True,False,,0,1.008243178968975,1.019313519944732,False,False,False,False,-0.2879456063963709,-0.2984768678991031,False,False,False,False,-46401887,-41073853.87222858,False,False,False,False,16452848.66505605,False,False,False,False
2022-12-02 00:00:00+00:00,81.7,91.5,69.6,74.4,21065216,,,80.47107968541063,,,116.28547528182335,"rgba(239, 83, 80, 0.5)",1.0,75.05,,100.35169308861241,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.64963498087613,-7.83300596745017,False,False,False,True,True,,0,0.9813737993031385,1.026574763290325,False,False,False,False,-0.26661121663285636,-0.28254404226597973,False,False,False,False,-25336671,-39908136.62243387,False,False,False,False,16794505.504681528,False,False,False,False
2022-12-09 00:00:00+00:00,59.4,85.4,58.1,81.8,14738871,,,79.65052180878783,,,113.89742300473858,"rgba(239, 83, 80, 0.5)",0.0,0.0,,97.56866263826734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.06014221839739,-7.83300596745017,False,False,False,True,True,0.0,0,0.9713005335926539,1.0090977005422503,False,False,False,False,-0.30167322292762067,-0.2921086325968002,False,False,False,False,-40075542,-39920537.0207721,False,False,False,False,16642236.282112526,False,False,False,False
2022-12-16 00:00:00+00:00,53.1,65.1,51.3,59.9,13301309,,,78.38795111924432,,,111.46275084264295,"rgba(239, 83, 80, 0.5)",0.0,0.0,,94.57497412552613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.293491728197296,-7.83300596745017,False,False,False,True,True,0.0,0,0.9710990887413244,1.01951165902781,False,False,False,False,-0.34282825441539394,-0.31746844350609704,False,False,False,False,-53376851,-40917301.01923343,False,False,False,False,16394760.187141227,False,False,False,False
2022-12-23 00:00:00+00:00,44.0,53.7,41.1,52.3,15714537,,,76.4435893381628,,,108.35146046218235,"rgba(239, 83, 80, 0.5)",0.0,0.0,,90.81661215326832,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.252818737374156,-8.053537094861149,False,False,False,True,True,0.0,0,0.9518610828453699,1.038960335817009,False,False,False,False,-0.34282825441539394,-0.3301483489607455,False,False,False,False,-69091388,-43004270.42521613,False,False,False,False,16344373.284390025,False,False,False,False
2022-12-30 00:00:00+00:00,40.7,42.1,38.1,42.0,9109694,,,75.21829779475844,,,106.51953680057325,"rgba(239, 83, 80, 0.5)",0.0,0.0,,88.71930997527798,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.33029641923312,-9.119225106057748,False,False,False,True,False,0.0,0,0.9312727811503221,1.0756285051011767,False,False,False,False,-0.34282825441539394,-0.33648830168806976,False,False,False,False,-78201082,-45611441.6529779,False,False,False,False,15808471.115175948,False,False,False,False
2023-01-06 00:00:00+00:00,38.5,43.9,37.7,41.4,6816263,,,74.34787763181275,,,105.20678330582291,"rgba(239, 83, 80, 0.5)",0.0,0.0,,67.16916657291436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54728337927376,-10.04012958030733,False,False,False,True,False,0.0,0,0.930244013902975,1.0842353766519182,False,False,False,False,-0.3402504146613685,-0.33836935817471914,False,False,False,False,-85017345,-48530397.45646102,False,False,False,False,15142381.625162914,False,False,False,False
2023-01-13 00:00:00+00:00,50.6,53.5,37.9,39.2,15188509,,,72.93652746444636,,,102.76784573150005,"rgba(239, 83, 80, 0.5)",0.0,0.0,,66.87152077892958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3152131005169,-10.04012958030733,False,False,False,True,False,0.0,0,0.9015525896004353,1.0827827700377064,False,False,False,False,-0.3223247862582254,-0.3303470722164723,False,False,False,False,-69828836,-50108059.57079724,False,False,False,False,15145798.46774344,False,False,False,False
2023-01-20 00:00:00+00:00,55.2,65.5,50.6,53.7,18073941,,,72.00960986121768,,,100.58703092710677,"rgba(239, 83, 80, 0.5)",0.0,0.0,,67.51599251999262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.352596671918555,-10.04012958030733,False,False,False,True,False,0.0,0,0.9000729198927921,1.1005186055613132,False,False,False,False,-0.2779918098387249,-0.3041694410275986,False,False,False,False,-51754895,-50230047.380367815,False,False,False,False,15362697.914577259,False,False,False,False
