date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_126,Gap_Up_aVWAP_114,Gap_Up_aVWAP_54,Gap_Up_aVWAP_29,Gap_Down_aVWAP_161,Gap_Down_aVWAP_140,Gap_Down_aVWAP_24,Gap_Down_aVWAP_15,aVWAP_OB_bull_171,aVWAP_OB_bull_120,aVWAP_OB_bull_96,aVWAP_OB_bull_41,aVWAP_OB_bear_0,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-22 00:00:00+00:00,19.4832102532,22.633440186,19.4682346881,21.1654654045,2786375320,,,,,,,,,21.059835121055496,,,,,24.57466586223938,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.803297457806725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.253257352656,-16.07684019193904,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19815307970,-8936282750.85436,False,False,False,False,2340450171.092995,False,False,False,False
2022-04-29 00:00:00+00:00,18.5167871159,20.0956909002,18.2602057664,19.1707201272,2856747570,,,,,,,,,20.305982214428326,,,,,24.224224446991364,"rgba(239, 83, 80, 0.5)",0.0,0.0,,23.11896719669747,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27921771300323,-9.876793116630324,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22672055540,-9953747401.902185,False,False,False,False,2378694422.8638844,False,False,False,False
2022-05-06 00:00:00+00:00,18.6445786051,20.3667685968,17.9606944635,18.5102977043,2953732680,,,,,,,,,19.950220204642832,,,,,23.907085292446283,"rgba(239, 83, 80, 0.5)",0.0,0.0,,22.615337687226027,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.03791378897418,-10.940800719719824,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-19718322860,-10677049287.687208,False,False,False,False,2421289849.318412,False,False,False,False
2022-05-13 00:00:00+00:00,17.6771570968,18.2252627811,15.5416415072,18.004622788,3455260710,,,,,,,,,19.276695885236336,,,,,23.459674156661812,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.743214087788026,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.633279905413765,-12.242583777855344,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-23173583570,-11602718493.784452,False,False,False,False,2497880283.4429736,False,False,False,False
2022-05-20 00:00:00+00:00,16.666805635,18.3410738182,15.729335257,17.4804780079,3012851600,,,,,,,,,18.867041867041703,,,,,23.102395490251016,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.357183043593157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.122267456424602,-13.703532200273393,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-26186435170,-12682993803.133753,False,False,False,False,2536026306.8916426,False,False,False,False
2022-05-27 00:00:00+00:00,18.7803570625,18.8502430331,15.7542945322,16.247489811,3744524480,,,,,,,,,18.677082135761157,,,,,22.765301056794353,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.14371746840796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77415799731363,-13.703532200273393,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-22441910690,-13405876535.494217,False,False,False,False,2625544690.0848546,False,False,False,False
2022-06-03 00:00:00+00:00,18.6895053006,19.5870408382,18.0924794368,18.9490817631,2456047910,,,,,,,,,18.68880511711198,,,,,22.60630461336916,"rgba(239, 83, 80, 0.5)",0.0,0.0,,20.1105283449545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.895614988119494,-13.703532200273393,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-24897958600,-14257141873.605757,False,False,False,False,2612989373.0415325,False,False,False,False
2022-06-10 00:00:00+00:00,16.9499845133,19.3055002135,16.8451330715,19.1078227536,2035796170,,,,,,,,,18.61026467337266,,,,,22.44888733694353,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.99444690800476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.632319557829256,-13.703532200273393,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-26933754770,-15196150236.301626,False,False,False,False,2570234320.9643817,False,False,False,False
2022-06-17 00:00:00+00:00,15.8575323478,16.8441344863,15.3063133393,15.9773625671,2813851190,,,,,,,,16.0026600578,18.352256635013095,,,,,22.175144386433765,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.698484570688816,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.848037495746176,-13.703532200273393,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-29747605960,-16274035845.46447,False,False,False,False,2588280014.96702,False,False,False,False
2022-06-24 00:00:00+00:00,17.1017694577,17.11574965,15.8305705485,16.4511912257,1856918740,,,,,,,,16.27301645064585,18.249923747676725,,,,,22.025420249535614,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.567614246858597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.83132026969337,-13.703532200273393,False,False,False,True,False,,0,,,False,False,False,False,-0.3222115274122734,-0.3222115274122734,False,False,False,False,-27890687220,-17134528539.874508,False,False,False,False,2534105105.7102036,False,False,False,False
2022-07-01 00:00:00+00:00,14.5024522851,17.3054808305,14.3716376291,17.2875062976,2635859630,,,,,,,,15.955619989074675,18.02126865786551,,,,,21.778346401270607,"rgba(239, 83, 80, 0.5)",0.0,0.0,,19.309105827525585,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.109905726536716,-13.703532200273393,False,False,False,True,False,,0,0.78879588885036,1.1691393938640766,False,False,False,False,-0.34282825441539394,-0.33251989091383366,False,False,False,False,-30526546850,-18126529896.1801,False,False,False,False,2541642477.8798184,False,False,False,False
2022-07-08 00:00:00+00:00,15.8155917711,16.0143002322,14.03511443,14.1549446493,2142147990,,,,,,,,15.804338813590066,17.85435268358755,,,,,21.58763074003854,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.73042953254159,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.06755055169348,-13.703532200273393,False,False,False,True,False,,0,0.8105234439040144,1.1822733092909201,False,False,False,False,-0.34282825441539394,-0.3376740726646138,False,False,False,False,-28384398860,-18886372041.64824,False,False,False,False,2512050293.5924244,False,False,False,False
2022-07-15 00:00:00+00:00,15.7396992989,15.7596710021,14.4445343458,15.504033201,2260960480,,,,,,,,15.709784927517958,17.70054884730777,,,,,21.398921108197968,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.601493295888673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.70732010350024,-13.703532200273393,False,False,False,True,False,,0,0.8311175089094996,1.1594211399680279,False,False,False,False,-0.33826270480876236,-0.3379683887366881,False,False,False,False,-30645359340,-19757408137.822445,False,False,False,False,2493451048.141134,False,False,False,False
2022-07-22 00:00:00+00:00,17.2944963937,18.1183291511,15.9793597374,16.2789352855,3227141480,,,,,17.1307284274,,,16.016782497267098,17.65521321900849,,,,,21.22319773480388,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.739409366369756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8500333475709,-13.703532200273393,False,False,False,True,True,,0,0.8848775560664907,1.1078645051546692,False,False,False,False,-0.22727340067027485,-0.2826208947034815,False,False,False,False,-27418217860,-20324875524.650414,False,False,False,False,2547798487.538087,False,False,False,False
2022-07-29 00:00:00+00:00,18.1373022691,18.2181876671,16.4546862738,16.9949208456,2358495350,,,,,17.330307282437406,,,16.23314157186631,17.652365611309026,,,,,21.117464092681097,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.812399918345665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.227486751058045,-18.61245350839407,False,False,False,True,True,,0,0.9240853765235657,1.0709884588528191,False,False,False,False,-0.21139271950907446,-0.24700680710627798,False,False,False,False,-25059722510,-20675604930.972603,False,False,False,False,2533776032.905636,False,False,False,False
2022-08-05 00:00:00+00:00,18.9621336116,19.2467303824,17.9645470364,18.1562753872,2179862090,,,,,17.721664391017885,,,16.51199585009053,17.70418459999385,,,,,21.054557791263825,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.769767578780773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.728017403071966,-16.101173961893082,False,False,False,True,True,,0,0.9155976264356495,1.0868569894389444,False,False,False,False,-0.1424376804753171,-0.19472224379079756,False,False,False,False,-22879860420,-20838883115.345,False,False,False,False,2507560185.282996,False,False,False,True
2022-08-12 00:00:00+00:00,18.6825297667,18.6915170332,16.7003382232,17.4772374781,3236888990,,,,,17.81084504559001,,,16.727597108655377,17.725654302185365,,,,,20.94073481715398,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.742073352531136,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.28249226414397,-14.53239870736671,False,False,False,True,True,,0,0.8802560515321997,1.109122764905061,False,False,False,False,-0.19168761740598142,-0.1932049305983895,False,False,False,False,-26116749410,-21229836174.208332,False,False,False,False,2561584541.1879597,False,False,False,False
2022-08-19 00:00:00+00:00,17.8237465287,19.1368860147,17.7448583011,18.6745410854,2212739200,,,,,17.88189289277584,,,16.861433399688046,17.747957324313028,,,,,20.872990933776318,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.78637094446068,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.685118208214874,-14.049984959443833,False,False,False,True,True,,0,0.9032389424584101,1.100342604084425,False,False,False,False,-0.15130031114807835,-0.17225262087323392,False,False,False,False,-28329488610,-21755736354.637344,False,False,False,False,2535744145.544407,False,False,False,False
2022-08-26 00:00:00+00:00,16.2369947088,17.9216078745,16.2140272501,17.4652544561,2842057950,,,,,17.688787346241057,,,16.854211624297648,17.697011661373445,,,,,20.745801208816605,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.643028245078813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.778192078416645,-14.049984959443833,False,False,False,True,True,,1,0.91158330502577,1.0845314054682136,False,False,False,False,-0.22622232124729819,-0.19923747106026607,False,False,False,False,-31171546560,-22453203777.2568,False,False,False,False,2558434056.985562,False,False,False,False
2022-09-02 00:00:00+00:00,13.6276916846,16.3148843513,13.2514347819,15.9973342703,3519626100,,,,,17.097152260874953,,,16.5778969116726,17.492987920489632,,,,,20.50996469512212,"rgba(239, 83, 80, 0.5)",0.0,0.0,,17.21327303269787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.51125530788795,-14.049984959443833,False,False,False,True,True,,1,0.8406291341528774,1.1158939435571202,False,False,False,False,-0.34282825441539394,-0.27103286273783,False,False,False,False,-34691172660,-23359719990.793335,False,False,False,False,2629633467.5792236,False,False,False,False
2022-09-09 00:00:00+00:00,14.3708350619,14.4577373105,13.3310047082,13.711572838,2157928580,,,,,16.794933410103454,,,16.41499611396405,17.367324831375903,,,,,20.36616355794648,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.99200519516826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71656960679844,-14.049984959443833,False,False,False,True,False,,1,0.8678643374936885,1.1253875757922023,False,False,False,False,-0.34282825441539394,-0.306930558576612,False,False,False,False,-32533244080,-24039240293.697533,False,False,False,False,2594692364.7955775,False,False,False,False
2022-09-16 00:00:00+00:00,13.183170998,14.5306552892,12.6028237976,14.3528552864,2981997970,,,,,16.3900363500919,,,16.17136117520726,17.17853585826844,,,,,20.159332653060297,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.68917034253653,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.44923447929261,-14.049984959443833,False,False,False,True,False,,1,0.8387270124623067,1.1890847747062132,False,False,False,False,-0.34282825441539394,-0.324879406496003,False,False,False,False,-35515242050,-24889314497.868084,False,False,False,False,2623381668.8847938,False,False,False,False
2022-09-23 00:00:00+00:00,12.5019372792,14.0152350562,12.2432282863,12.9973799837,3322202630,,,,,15.978903828681888,,,15.899622907635479,16.962129041298777,,,,,19.926281759412856,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.372521687309433,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.159647590601615,-9.470109744130227,False,False,False,True,False,,0,0.7524911889183438,1.2326655072744646,False,False,False,False,-0.34282825441539394,-0.3338538304556985,False,False,False,False,-38837444680,-25922509326.174152,False,False,False,False,2675146184.5229573,False,False,False,False
2022-09-30 00:00:00+00:00,12.1253608686,12.8085923403,11.9325877082,12.4769653687,2742012170,,,,,15.650188178809744,,,15.666612066158807,16.77400460188322,,,,,19.728602025420447,"rgba(239, 83, 80, 0.5)",0.0,0.0,,16.11258950766579,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02518451862127,-10.681412238228319,False,False,False,True,False,,0,0.7263676749062811,1.272611790394529,False,False,False,False,-0.34282825441539394,-0.3383410424355462,False,False,False,False,-41579456850,-27082283216.82792,False,False,False,False,2680099220.48422,False,False,False,False
2022-10-07 00:00:00+00:00,12.0624316541,13.6406563986,12.0084923274,12.3331271641,2955425920,,,,,15.380398962926753,,,15.465269214921037,16.599206518368508,,,,,19.534329323480854,"rgba(239, 83, 80, 0.5)",0.0,0.0,,15.891663526020395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17770664870084,-11.624083270370605,False,False,False,True,False,,0,0.7738533686755275,1.2452120803647844,False,False,False,False,-0.3080585430657807,-0.32319979275066346,False,False,False,False,-44534882770,-28375068368.914738,False,False,False,False,2700493790.8187222,False,False,False,False
2022-10-14 00:00:00+00:00,11.2143855731,12.1106973628,10.800850735,12.0234754737,3422306070,,,,,15.011531327661935,,,15.178845235283958,16.359214771793702,,,,11.375311223633332,19.28572232749598,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.190318507703019,,1.0,12.110698,10.800851,0.0,0.0,0.0,0.0,0.0,32.06856597147923,-12.826672114147271,False,False,False,True,False,,0,0.7799294590890788,1.1923169561869646,False,False,False,False,-0.34282825441539394,-0.3330140235830287,False,False,False,False,-47957188840,-29825595811.217346,False,False,False,False,2753961367.054373,True,False,False,False
2022-10-21 00:00:00+00:00,12.4519934581,12.7546530136,11.5040597351,11.5050586115,3025158860,,,,,14.802649011203043,,,15.00734338097145,16.1983413908695,,,,11.77957075938147,19.100847156860098,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.15230578825915,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.923371573332325,-12.826672114147271,False,False,False,True,False,,0,0.8140804208542256,1.177838865766674,False,False,False,False,-0.27948693545106645,-0.30625047951704754,False,False,False,False,-44932029980,-30944590934.830875,False,False,False,False,2774050070.2355304,False,False,False,False
2022-10-28 00:00:00+00:00,13.8184564014,13.8344384241,12.0504451371,12.4939462678,2662626030,,,,,14.70519555761608,,,14.920816820632272,16.099917344682094,,,,12.204790490443667,18.96847877478023,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.192524853017236,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16609392244463,-12.826672114147271,False,False,False,True,True,,0,0.8488364242017252,1.105962528669909,False,False,False,False,-0.20554966110071415,-0.25590007030888084,False,False,False,False,-42269403950,-31783465972.99155,False,False,False,False,2765796437.625491,False,False,False,False
2022-11-04 00:00:00+00:00,14.1400946088,14.2130125875,12.9414429042,13.7625193219,2704426500,,,,,14.649365802681793,,,14.866220372807259,16.02372766400549,,,,12.56189913953609,18.851893681424087,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.242837160703058,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.135298516650685,-12.826672114147271,False,False,False,True,True,,0,0.8696037631162106,1.1062217296635117,False,False,False,False,-0.14131209173174294,-0.1986060810203119,False,False,False,False,-39564977450,-32359874230.54773,False,False,False,False,2761250516.319899,False,False,False,False
2022-11-11 00:00:00+00:00,16.3086553177,16.3705856558,13.7435506586,14.2120137111,2816073320,,,,,14.697393899082739,,,14.894722186059917,16.005672794168472,,,,13.122466567033605,18.774891673694235,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.413394127185022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7855541303768,-14.306260209590178,False,False,False,True,True,,0,0.943245680303297,1.027418667897393,False,False,False,False,-0.008107090220036464,-0.10335658562017419,False,False,False,False,-36748904130,-32684987556.433083,False,False,False,False,2765311464.7406473,False,False,False,False
2022-11-18 00:00:00+00:00,15.3916867637,16.9789013959,15.103021467,16.1997777879,2926240000,,,,,14.761696560951522,,,14.93790841909671,15.999692185234652,,,,13.572827189814006,18.7066166233152,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.56738635215491,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5679175087547,-12.636927454109852,False,False,False,True,True,,0,0.9668583204698862,1.01754894730514,False,False,False,False,0.08000631295586456,-0.011675136332154813,False,False,False,False,-39675144130,-33202776932.252853,False,False,False,False,2777232096.982081,False,False,False,False
2022-11-25 00:00:00+00:00,16.2517193618,16.5084306019,15.0630564214,15.1299811415,1472780610,,,,,14.794614669078618,,,14.960823013466811,15.998733929444821,,,,13.756115237293272,18.674776993845125,"rgba(239, 83, 80, 0.5)",0.0,0.0,,14.634491491051389,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.67260604443773,-10.652552440833176,False,False,False,True,True,,0,0.9642693103392956,1.0393775312826186,False,False,False,False,0.057085926452017134,0.02270539505993116,False,False,False,False,-38202363520,-33573116679.49338,False,False,False,False,2680606060.909334,False,False,False,False
2022-12-02 00:00:00+00:00,16.8610228816,17.2496776518,15.5025620464,16.0079935152,2010199870,,,,,14.85858514356298,,,15.008501476584339,16.010497358105667,,,,14.02188046677113,18.641715253421633,#000000,0.0,0.0,,14.742989026283041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.74861551809561,-8.698984174525968,False,False,False,False,True,,0,0.9235950793333542,1.039067700573758,False,False,False,False,0.1248388667789363,0.07377213091943373,False,False,False,False,-36192163650,-33767120158.79017,False,False,False,False,2630946343.0641985,False,False,False,False
