date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_147,Gap_Up_aVWAP_118,Gap_Up_aVWAP_114,Gap_Up_aVWAP_40,Gap_Down_aVWAP_19,Gap_Down_aVWAP_17,aVWAP_OB_bull_171,aVWAP_OB_bull_111,aVWAP_OB_bear_46,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,13.2349649019,13.8576704948,11.875885235,12.1081643053,56060646,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,11.384971831411674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.610718409808925,-24.058038833513343,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,127953877,23472537.40714214,False,False,False,False,24824124.78906071,False,False,False,False
2022-03-18 00:00:00+00:00,13.6776789258,14.3222286355,12.1180485211,12.8494804873,36357888,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.518120781466262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.51716684302542,-18.417418825508236,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,164311765,33905072.78439087,False,False,False,False,25678477.61950066,False,False,False,False
2022-03-25 00:00:00+00:00,13.7172383732,14.3106300836,13.4007627942,13.7073485113,25678811,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.705198406901218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.07895629152128,-14.036211724458624,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,189990576,45466961.91147302,False,False,False,False,25678502.314352464,False,False,False,False
2022-04-01 00:00:00+00:00,13.4304323798,13.6186364506,12.4117766102,13.4502121034,23710322,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.699699306958166,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.49632266115003,-11.629691437682801,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,166280254,54416094.658771314,False,False,False,False,25532711.179955985,False,False,False,False
2022-04-08 00:00:00+00:00,13.3216438995,13.8359167152,12.6491332943,13.5194411363,23928321,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.727911646185737,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.08485625202181,-9.892178339451831,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,142351933,60929860.46182529,False,False,False,False,25413867.462922208,False,False,False,False
2022-04-15 00:00:00+00:00,14.0831632613,14.1720731192,13.1139568009,13.6282296166,21543536,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.812373360013826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.79181104457817,-6.992994036299734,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,163895469,68556942.57576415,False,False,False,False,25127176.243446488,False,False,False,False
2022-04-22 00:00:00+00:00,11.5711383537,14.4293084257,11.4722397353,14.3402996691,35184007,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.64640634501751,,0.0,0.0,0.0,0.0,-1.0,13.1139568009,11.2596077057,0.0,62.23536799075179,-6.992994036299734,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,128711462,73012832.90348533,False,False,False,False,25872126.66985786,False,False,False,False
2022-04-29 00:00:00+00:00,10.186557696,11.2596077057,10.1219768982,11.0766452617,28702030,,,,,,10.522714099966668,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,12.179279689691597,,0.0,0.0,0.0,0.0,-1.0,11.4722397353,10.6464362716,0.0,56.01880019152155,-6.992994036299734,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,100009432,75012580.98470864,False,False,False,False,26081749.138757277,False,False,False,False
2022-05-06 00:00:00+00:00,9.3755890251,10.6464362716,9.316249854,9.8997517026,30098596,,,,,,10.142242694455653,,,,#000000,0.0,0.0,,11.795716202322977,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.50681983106143,-6.992994036299734,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,69910836,74634673.9488043,False,False,False,False,26379293.350701183,False,False,False,False
2022-05-13 00:00:00+00:00,8.0800171239,9.128342479,7.1553150418,9.0887830317,48176136,,,,,8.121224881566665,9.232093357423349,,,,"rgba(239, 83, 80, 0.5)",-1.0,6.09348,,10.348665996432075,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1332700403196,-6.992994036299734,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,21734700,70716157.36000398,False,False,False,False,27993874.28768628,False,False,False,False
2022-05-20 00:00:00+00:00,8.2085853278,8.4657217357,7.7437618213,8.1888056042,34905521,,,,,8.128842524893518,8.963260944554552,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.100593136225108,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.57497131614182,12.760042078868644,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,56640221,69673495.4074111,False,False,False,False,28505848.11822804,False,False,False,False
2022-05-27 00:00:00+00:00,8.3036360218,8.4718860962,7.8780623044,8.3668231173,25441661,,,,,8.149711679752343,8.84992270865906,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.966451155274946,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.249444146472044,9.78812784150037,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,82081882,70592635.15501028,False,False,False,False,28278871.294655595,False,False,False,False
2022-06-03 00:00:00+00:00,8.7589009289,9.0756069512,7.8186799252,8.2640477691,27141598,,,,,8.23000735016902,8.808210738527558,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.881426504453207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.625172869805304,8.382189368834872,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,109223480,73454179.21760212,False,False,False,False,28194628.82838481,False,False,False,False
2022-06-10 00:00:00+00:00,8.8182833081,9.1844746463,7.9473417468,9.0558128248,26887304,,,,,8.299482646287782,8.788997221582925,,,,"rgba(239, 83, 80, 0.5)",1.0,8.739413,,9.238643073635359,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.31522678193801,7.182026127913929,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,136110784,78095409.20148344,False,False,False,False,28097789.952208158,False,False,False,False
2022-06-17 00:00:00+00:00,7.8384740516,8.412503717,7.4920768397,8.3432242746,34837335,,,,,8.231510754337705,8.670060872685644,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.018943905625582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.829157657692235,4.8008601613127695,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,101273449,79812301.0384106,False,False,False,False,28597015.51130385,False,False,False,False
2022-06-24 00:00:00+00:00,7.9275476204,8.271866449,7.3337238286,7.858268178,18699051,,,,,8.19801065012198,8.6138947517447,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.94057105479409,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9846640617434,3.036433437344982,False,False,False,True,False,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,119972500,82787130.59112093,False,False,False,False,27863832.95491097,False,False,False,False
2022-07-01 00:00:00+00:00,7.353517955,8.1154928505,6.8586647952,8.0364153155,26020664,,,,,8.116818526858898,8.51260547356077,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.805515935365115,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.677861293469896,0.8303387478281365,False,False,False,True,False,,0,0.878778297213795,1.0547827667633285,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,93951836,83614145.80659345,False,False,False,False,27727301.92121386,False,False,False,False
2022-07-08 00:00:00+00:00,6.9972236799,7.2644443862,6.4826753643,7.0368119327,25646460,,,,,8.001683722193192,8.387118595060738,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.646910505088355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33055034849682,-1.38419396726799,False,False,False,True,False,,0,0.881850733354748,1.0676375958259785,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,68305376,82480162.85795689,False,False,False,False,27573165.482605428,False,False,False,False
2022-07-15 00:00:00+00:00,6.8190765424,7.2644443862,6.4033998881,6.8586647952,36416780,,,,,7.8612820589365,8.230791259336069,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.461270733485097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.161788113396284,-3.3918383054531063,False,False,False,True,False,,0,0.8788331599820967,1.0653006150090307,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,31888596,78732639.38699712,False,False,False,False,28228248.03944947,False,False,False,False
2022-07-22 00:00:00+00:00,6.5815470257,7.3041316096,6.5617528993,7.0170178063,32872367,,,,,7.759316039751777,8.113286409370133,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.327277683925953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.048794358170966,-5.311958912069159,False,False,False,True,False,,0,0.8702951837588863,1.0900795647870212,False,False,False,False,-0.33241910082931037,-0.3376236776223521,False,False,False,False,-983771,72827720.09907141,True,False,False,False,28572256.8513421,True,False,False,False
2022-07-29 00:00:00+00:00,7.5811504085,7.6405327877,6.245046877,6.5617528993,34432257,,,,,7.703355372156721,8.03664729339067,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.658160325055432,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.929110816625496,-5.311958912069159,False,False,False,True,False,,0,0.8996690677151975,1.0486271620185736,False,False,False,False,-0.3313877297795126,-0.33450570370093236,False,False,False,False,33448486,69910739.79543649,False,False,False,False,29006330.936427873,False,False,False,False
2022-08-05 00:00:00+00:00,7.9671358732,8.1650771371,7.1753708174,7.6306357245,30006994,,,,,7.7082762082599166,8.019211453904244,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.732086910381531,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.185238403140524,-5.311958912069159,False,False,False,True,False,,0,0.9194085604195682,1.0290256566140326,False,False,False,False,-0.2568994455316354,-0.2957025746162839,False,False,False,False,63455480,69432572.40318194,False,False,False,False,29080454.1263221,False,False,False,False
2022-08-12 00:00:00+00:00,8.2838418955,8.5213714122,7.9968270628,8.1947683267,26405006,,,,,7.74277641145898,8.032673859693965,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.802028756626114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.525483452615944,-5.311958912069159,False,False,False,True,False,,0,0.9321045817196277,1.04398231173182,False,False,False,False,-0.198613895029074,-0.24715823482267896,False,False,False,False,89860486,70945751.18813142,False,False,False,False,28882272.783631574,False,False,False,False
2022-08-19 00:00:00+00:00,7.3689398437,8.1018720325,7.3491308656,7.9334957188,22595807,,,,,7.735948345725202,8.013772072164345,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.722047567746933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73835442373498,-5.311958912069159,False,False,False,True,False,,0,0.8818918023837065,1.080549960528563,False,False,False,False,-0.2513608836887222,-0.2492595592557006,False,False,False,False,67264679,70673079.17419577,False,False,False,False,28416608.651510715,False,False,False,False
2022-08-26 00:00:00+00:00,7.5274116683,8.0820630544,7.1213276178,7.190659041,23737808,,,,,7.727988691065469,7.994317811664258,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.685655423768985,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.26743330022279,-5.311958912069159,False,False,False,True,False,,0,0.8726537986880181,1.0832870098233403,False,False,False,False,-0.263787234469804,-0.2565233968627523,False,False,False,False,91002487,72178961.23536645,False,False,False,False,28070030.825472888,False,False,False,False
2022-09-02 00:00:00+00:00,7.2500859753,7.7108428053,6.8737153919,7.3986533108,23986023,,,,,7.706334538587327,7.9634808721282955,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.627629430741331,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.209431738961314,-5.311958912069159,False,False,False,True,False,,0,0.8562614499808253,1.0985631524471264,False,False,False,False,-0.29520399066263214,-0.2758636937626922,False,False,False,False,67016464,71796554.03274672,False,False,False,False,27767511.72728971,False,False,False,False
2022-09-09 00:00:00+00:00,7.963209186,7.973113675,6.9727602822,7.3293218876,23196775,,,,,7.703221492835045,7.95040254701277,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.627035444384411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.86651586447782,-5.311958912069159,False,False,False,True,True,,1,0.824239204393133,1.1453648390606403,False,False,False,False,-0.2767957226868675,-0.27632970822477987,False,False,False,False,90213239,73160752.91920993,False,False,False,False,27428938.63637936,False,False,False,False
2022-09-16 00:00:00+00:00,7.5967430916,8.6119532179,7.3342741321,8.2999618132,36875503,,,,,7.712761714760916,7.944262678113362,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.6563915707589425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.41898749211824,-5.311958912069159,False,False,False,True,True,,1,0.8227977471444193,1.1440523501889501,False,False,False,False,-0.2267304824310989,-0.25153009532793935,False,False,False,False,53337736,71692381.29556474,False,False,False,False,28128684.14479571,False,False,False,False
2022-09-23 00:00:00+00:00,6.6657211221,7.8245463394,6.5567717427,7.5076026902,38522754,,,,,7.667766161022059,7.889699940798691,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.575899472067852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.37797828068496,-5.311958912069159,False,False,False,True,True,,1,0.7573937168742846,1.1677748343802756,False,False,False,False,-0.30449612583938496,-0.2780131105836622,False,False,False,False,14814982,67479240.60700439,False,False,False,False,28898615.24518121,False,False,False,False
2022-09-30 00:00:00+00:00,7.5472206464,7.705692471,6.37849094,6.636007655,41851767,,,,,7.637798935880826,7.848941745163215,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.427259766093296,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.59778395731759,-5.311958912069159,False,False,False,True,True,,1,0.7873290693035151,1.1521232569129902,False,False,False,False,-0.3203488156032442,-0.2991809630934532,False,False,False,False,56666749,66678315.30278184,False,False,False,False,29858107.96776038,False,False,False,False
2022-10-07 00:00:00+00:00,8.1513944777,8.9388013561,7.8641642956,7.9235912298,52237452,,,,8.318120043133334,7.689237060165792,7.881633337058581,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.8572142274306565,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.65918469830019,-5.311958912069159,False,False,False,True,True,,1,0.819027136607064,1.1180824273722483,False,False,False,False,-0.17997594959527805,-0.23957845634436564,False,False,False,False,108904201,69806158.68776096,False,False,False,False,31515837.155333687,False,False,False,False
2022-10-14 00:00:00+00:00,7.5274116683,8.4138634371,7.4877937122,7.9780659195,39513551,,,,8.099159036103375,7.695753304648049,7.878031301634193,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.810422369097951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.09874361074672,-5.311958912069159,False,False,False,True,True,,1,0.7907789350961639,1.1467092705910849,False,False,False,False,-0.21263507195246148,-0.22610676414841357,False,False,False,False,69390650,69775380.26644534,False,False,False,False,32108260.403086744,False,False,False,False
2022-10-21 00:00:00+00:00,8.3692932365,8.3940544591,7.3293218876,7.8344508285,39788525,,,,8.078508743229605,7.7130665662758995,7.885367909568381,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.835714593217457,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.98361419996446,-11.950480661125212,False,False,False,True,True,,1,0.8286223586640242,1.1660139382833397,False,False,False,False,-0.1553634742259972,-0.19073511918720537,False,False,False,False,109179175,72694179.87633827,False,False,False,False,32677168.891746987,False,False,False,False
2022-10-28 00:00:00+00:00,8.3197707913,8.8100429986,8.0127316311,8.2603438571,30147349,,,,8.134881539458776,7.73822061660561,7.902754333251043,,,,#000000,0.0,0.0,,7.8927301316185705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.24232265332728,-10.434707035154375,False,False,False,False,True,,1,0.8930168585905118,1.0532685146785052,False,False,False,False,0.000787336460345515,-0.09497389136342993,False,False,False,False,79031826,73163635.14475766,False,False,False,False,32489774.825691655,False,False,False,False
2022-11-04 00:00:00+00:00,8.8744221774,9.0279417575,7.7502626717,8.1315854996,37980404,,,,8.214011279461026,7.775038129166346,7.930193036737573,,,,#000000,0.0,0.0,,7.969032254114983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.13845579577436,-8.34112456227433,False,False,False,False,True,,1,0.9121991675125077,1.0237168216484436,False,False,False,False,0.26892613510256486,0.08697612186956746,False,False,False,False,117012230,76411679.20810895,False,False,False,False,32896488.097862646,False,False,False,False
2022-11-11 00:00:00+00:00,9.3894556073,9.6469723223,8.775377287,8.9437536006,48876707,,,,8.421792053878168,7.8574302174058595,7.9994475299533585,,,,#000000,0.0,0.0,,8.141816328990787,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.35711819018676,-5.991379680849114,False,False,False,False,True,,1,1.0223620994142022,0.9540787933675675,False,False,False,False,0.34282822325936313,0.2149021725644653,False,False,False,False,165888937,83039624.2297305,False,False,False,False,34080208.016539484,False,False,False,False
2022-11-18 00:00:00+00:00,8.9932760458,9.7163037455,8.6367144405,9.2805062279,30415584,,,,8.497421099222699,7.899128353335267,8.03421069390678,,,9.1154314106,#000000,0.0,0.0,,8.497492459143595,,-1.0,9.716304,8.636714,192.0,0.0,0.0,0.0,0.0,51.13925863860079,-5.0524572298536015,False,False,False,False,True,,0,0.9951730683618879,0.9276138682762152,False,False,False,False,0.3320657057734801,0.27348393916897273,False,False,False,False,135473353,86923604.13863935,False,False,False,False,33808754.385684706,False,False,False,False
2022-11-25 00:00:00+00:00,9.3957358353,9.5642247691,8.7267356572,8.9100912615,17228316,,,,8.5399688491197,7.92363481422692,8.054924814515083,,,9.156461872956747,#000000,0.0,0.0,,8.539385713968102,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.39288818856284,-3.6506037647340577,False,False,False,False,True,,0,0.9935930747510316,0.9340609986366558,False,False,False,False,0.3224949145056106,0.2979894268372917,False,False,False,False,152701669,91796053.38762903,False,False,False,False,32580573.764522877,False,False,False,False
2022-12-02 00:00:00+00:00,9.4552025178,9.5840469966,8.6325800765,9.2966246978,32720819,,,,8.608012656900513,7.967608280593162,8.092193468919376,,,9.183937165800225,#000000,0.0,0.0,,8.598435551220291,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.39180350013823,-2.498403137447724,False,False,False,False,True,,0,0.9922314389587508,0.9549601572912505,False,False,False,False,0.31110547502449065,0.3045474509308912,False,False,False,False,185422488,98731344.84039724,False,False,False,False,32590962.300484143,False,False,False,False
2022-12-09 00:00:00+00:00,8.8308023515,9.4353802903,8.7564689984,9.3164469253,28836468,,,,8.640217875531208,7.997704867734215,8.117208281999961,,,9.137359218837519,#000000,0.0,0.0,,8.615269561420964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.76528814004513,-2.498403137447724,False,False,False,False,True,0.0,1,0.9911428872465371,0.9630346426114927,False,False,False,False,0.3073264397452825,0.30593694533808685,False,False,False,False,156586020,103016876.33370115,False,False,False,False,32312851.611559395,False,False,False,False
2022-12-16 00:00:00+00:00,8.493824484,9.326358039,8.2460466403,8.7515134415,33259883,,,,8.644345550454634,8.02002663919057,8.1346725505481,,,9.03262238694378,#000000,0.0,0.0,,8.600487562799476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.64080472246975,-2.498403137447724,False,False,False,False,True,0.0,1,1.0044469538207996,0.9528685296894285,False,False,False,False,0.21527948448780906,0.26060821491294794,False,False,False,False,123326137,104521266.01268624,False,False,False,False,32383002.084777217,False,False,False,False
2022-12-23 00:00:00+00:00,8.6028467353,8.8308023515,8.137024389,8.533468939,26686879,,,,8.6366282662046,8.032747524821266,8.14397905786751,,,8.952306045888617,#000000,0.0,0.0,,8.654809127050356,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.068433079884926,-2.498403137447724,False,False,False,False,True,0.0,1,1.0063900888540172,0.9661035300593479,False,False,False,False,0.12879686001759333,0.19470253746527064,False,False,False,False,150013016,107891025.27100576,False,False,False,False,31961067.041460384,False,False,False,False
2022-12-30 00:00:00+00:00,8.2658688678,8.969557944,8.1469355028,8.652402304,17194771,,,,8.629675782455683,8.039603378040447,8.148789833407893,,,8.906951175564494,#000000,0.0,0.0,,8.635168847099562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.954902864061516,-2.498403137447724,False,False,False,False,False,0.0,1,1.025508161248483,0.9539584856907222,False,False,False,False,0.14983801837238003,0.17227027791882532,False,False,False,False,132818245,109737485.99167201,False,False,False,False,30867267.33468554,False,False,False,False
