date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_3,Gap_Down_aVWAP_30,aVWAP_OB_bear_12,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-12-06 00:00:00+00:00,2.88,3.45,2.52,2.52,4288212,2.943042432768036,,2.95,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.944594528373845,,-1.0,3.45,2.52,0.0,1.0,2.69,2.58,14.0,56.602393576145396,11.808119231936857,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4424733,396054.8778889214,False,False,False,False,353712.04670428386,False,False,False,False
2024-12-13 00:00:00+00:00,2.8,3.1,2.69,3.1,719323,2.932595180585686,,2.9375504960690906,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.933205561204936,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.59199285903948,11.808119231936857,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3705410,641192.2943415939,False,False,False,False,380794.3395410036,False,False,False,False
2024-12-20 00:00:00+00:00,2.54,2.8,2.5,2.8,313304,2.915353781066811,,2.918459797411649,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.9148231878554416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.095291360314334,11.71578472790064,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,3392106,844963.6799459202,False,False,False,False,375795.05513055885,False,False,False,False
2024-12-27 00:00:00+00:00,2.58,2.707,2.4601,2.49,71413,2.911304751104576,,2.914008703741344,#000000,0.0,0.0,,2.9105249923636016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.68082864364767,10.47031897793724,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,3463519,1038930.7406906668,False,False,False,False,353248.23623199895,False,False,False,False
2025-01-03 00:00:00+00:00,2.56,2.62,2.45,2.531,91723,2.9056461608678794,,2.9078089203725406,#000000,0.0,0.0,,2.9045274297391486,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.48668967540582,9.349162000680025,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,3371796,1211735.5747135803,False,False,False,False,333875.99651111016,False,False,False,False
2025-01-10 00:00:00+00:00,2.39,2.61,2.34,2.56,140226,2.895103606839836,,2.8963114412340527,#000000,0.0,0.0,,2.8933734929996544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.15765106400615,7.0805183951064805,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,3231570,1361352.9395496114,False,False,False,False,319531.55232510203,False,False,False,False
2025-01-17 00:00:00+00:00,2.5,2.51,2.33,2.355,167358,2.8831382284725677,,2.883318109010027,#000000,0.0,0.0,,2.772231495724534,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60741282069553,6.482816430014097,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,3398928,1512284.4255088996,False,False,False,False,308259.43733805744,False,False,False,False
2025-01-24 00:00:00+00:00,2.54,2.565,2.43,2.5102,81774,2.8783575022185515,,2.8781436322612732,#000000,0.0,0.0,,2.7737961389505417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60779174101704,6.323823479155919,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,3480702,1658093.1347304627,False,False,False,False,291482.7382759791,False,False,False,False
2025-01-31 00:00:00+00:00,2.59,2.605,2.51,2.52,93548,2.873859333466097,,2.873286465871645,#000000,0.0,0.0,,2.77710742644361,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.103870348696425,6.323823479155919,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,3574250,1800030.680305984,False,False,False,False,276820.90581109177,False,False,False,False
2025-02-07 00:00:00+00:00,2.5,2.6,2.45,2.45,103235,2.8682302647771607,,2.8672214013867277,#000000,0.0,0.0,,2.773915554993277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.57876684315793,5.825909807982448,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,3471015,1923807.296579615,False,False,False,False,263962.69056582573,False,False,False,False
2025-02-14 00:00:00+00:00,2.52,2.62,2.44,2.53,93816,2.863407678822662,,2.8620381055631374,#000000,0.0,0.0,,2.771278521101912,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.41987781739045,5.368436489139654,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,3564831,2045364.6079440878,False,False,False,False,251359.2320053942,False,False,False,False
2025-02-21 00:00:00+00:00,2.676,2.8342,2.48,2.53,192355,2.857780538495479,,2.8560268866242193,#000000,0.0,0.0,,2.729724816510003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.89648024349785,5.368436489139654,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,3757186,2172166.192540822,False,False,False,False,246988.5481531428,False,False,False,False
2025-02-28 00:00:00+00:00,1.95,2.65,1.91,2.6,388289,2.8208187691322966,,2.816531936344108,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.59499184311447,,0.0,0.0,0.0,0.0,-1.0,2.48,1.989,45.0,45.62205531386786,2.247059886165424,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,3368897,2260812.9190192795,False,False,False,False,257455.24828994702,False,False,False,False
2025-03-07 00:00:00+00:00,1.77,1.989,1.54,1.96,172828,2.796184684458791,,2.7902932311649473,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.527713313721642,,0.0,0.0,0.0,0.0,-1.0,1.91,1.7792,27.0,41.72409024885725,-1.5926480566364276,False,False,False,True,False,,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,3196069,2330091.1472400734,False,False,False,False,251186.56323143243,False,False,False,False
2025-03-14 00:00:00+00:00,1.72,1.7792,1.545,1.7,377541,2.7420568368930116,,2.7329038115891664,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.4190019338530933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.71533425227736,-4.496685564438934,False,False,False,True,False,,0,0.9016046662995044,1.0825990086616932,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,2818528,2366271.6548519195,False,False,False,False,260546.15114021522,False,False,False,False
2025-03-21 00:00:00+00:00,1.7,1.88,1.63,1.64,396216,2.693309865386234,,2.681581898471938,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.3531066957030484,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.47335246294549,-6.6419460720603425,False,False,False,True,False,,0,0.9122440294397436,1.074988734791969,False,False,False,False,-0.294183833123636,-0.31850604376951497,False,False,False,False,2422312,2370422.7915295553,False,False,False,False,270595.7695742734,False,False,False,False
2025-03-28 00:00:00+00:00,1.345,1.73,1.3301,1.7,151950,2.6709486000460845,,2.6580774428454896,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.3196657890871157,,0.0,0.0,0.0,0.0,-1.0,1.63,1.44,33.0,33.41322297234932,-9.568245960220501,False,False,False,True,False,,0,0.8525225417288472,1.1397148267516084,False,False,False,False,-0.34282825441539394,-0.3306671490924544,False,False,False,False,2270362,2363010.881045885,False,False,False,False,261807.19405025314,False,False,False,False
2025-04-04 00:00:00+00:00,1.2801,1.44,1.28,1.44,143831,2.6482283920226948,,2.6342216948447437,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2854525136557773,,0.0,0.0,0.0,0.0,-1.0,1.3301,1.22,31.0,30.99643126539562,-11.860070629263681,False,False,False,True,False,,0,0.7929165438679668,1.2221908996553095,False,False,False,False,-0.34282825441539394,-0.3367477017539242,False,False,False,False,2126531,2345493.8528202637,False,False,False,False,253068.21671319735,False,False,False,False
2025-04-11 00:00:00+00:00,1.0504,1.22,1.03,1.14,228511,2.607548535641275,1.1001333333333332,2.5915513678917033,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2228601551265172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.51194498873307,-14.224625832166964,False,False,False,True,False,,0,0.7691626345152164,1.263596943496999,False,False,False,False,-0.34282825441539394,-0.3397879780846591,False,False,False,False,1898020,2312347.6415002444,True,False,False,False,251249.16362333088,True,False,False,False
2025-04-18 00:00:00+00:00,1.1498,1.3,1.02,1.05,73503,2.5953873379637886,1.1138759724162899,2.578826818455786,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.20580601207306,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.780452965954943,-14.937783237525913,False,False,False,True,False,,0,0.7716018523391043,1.216663158448666,False,False,False,False,-0.32902793110905537,-0.33440795459685724,False,False,False,False,1971523,2287101.3717594855,False,False,False,False,238082.78113271378,False,False,False,False
2025-04-25 00:00:00+00:00,1.085,1.155,1.01,1.15,110601,2.5765550697355093,1.1056890513755762,2.559134937687785,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.179435081892161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.022334811590476,-15.754181923182621,False,False,False,True,False,,0,0.7550356943817839,1.2466627743425067,False,False,False,False,-0.34282825441539394,-0.3386181045061256,False,False,False,False,1860922,2255532.5294069313,False,False,False,False,228639.68623399423,False,False,False,False
2025-05-02 00:00:00+00:00,1.4494,1.4792,1.0,1.09,370401,2.5258226791008584,1.2021163605000835,2.5063577540508173,"rgba(239, 83, 80, 0.5)",-1.0,1.1333333,,1.822535907275932,,0.0,0.0,0.0,0.0,1.0,1.23,1.155,47.0,29.918487490057007,-15.754181923182621,False,False,False,True,False,,0,0.7760651127994118,1.189275994169773,False,False,False,False,-0.2828060332094835,-0.31071206885780456,False,False,False,False,2231323,2253739.2309323438,False,False,False,False,239140.52429073543,False,False,False,False
2025-05-09 00:00:00+00:00,1.485,1.52,1.23,1.4323,321018,2.4884556059381953,1.2630469298348905,2.46770232877086,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.8085766205231892,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.28417938621545,-15.754181923182621,False,False,False,True,True,,0,0.8293900446434315,1.1613210338749727,False,False,False,False,-0.23263607458729194,-0.27167407172254826,False,False,False,False,2552341,2275857.8804929107,False,False,False,False,245205.52249142167,False,False,False,False
2025-05-16 00:00:00+00:00,1.52,1.54,1.43,1.52,113813,2.476801170549397,1.284879691346012,2.4556959175634914,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5672479394550765,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.276377263169515,-22.97413098722256,False,False,False,True,True,,0,0.8515933546557551,1.14812177088324,False,False,False,False,-0.1927189214453406,-0.23219649658394442,False,False,False,False,2666154,2304768.7041601026,False,False,False,False,235472.74304761266,False,False,False,False
2025-05-23 00:00:00+00:00,1.4,1.51,1.38,1.476,56722,2.470706365016679,1.291337964022871,2.4494140566623885,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5603558350652609,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.03547737981508,-22.15010822924693,False,False,False,True,True,,0,0.8665828314249784,1.147448540604937,False,False,False,False,-0.20715776869379585,-0.21967713263887012,False,False,False,False,2609432,2327336.355703799,False,False,False,False,222231.94726630804,False,False,False,False
2025-05-30 00:00:00+00:00,1.4599,1.52,1.3543,1.46,61929,2.4642256615929066,1.2984458099201546,2.442740675108472,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.557242758808829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.130609075045726,-20.95288537618928,False,False,False,True,True,,0,0.8644863531471313,1.1278348054428262,False,False,False,False,-0.2100012336962773,-0.21483918316757372,False,False,False,False,2671361,2352819.6626887033,False,False,False,False,210357.65487621116,False,False,False,False
2025-06-06 00:00:00+00:00,1.42,1.4494,1.31,1.36,131137,2.45008812343067,1.3069063861246155,2.428182397358091,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.545500355931304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.674856532770704,-20.249558307796793,False,False,False,True,True,,0,0.8229907841599975,1.2801733702164169,False,False,False,False,-0.2255255355364433,-0.22018235935200853,False,False,False,False,2540224,2366701.465452503,False,False,False,False,204489.45821871405,False,False,False,False
2025-06-13 00:00:00+00:00,1.39,1.54,1.3524,1.47,145989,2.4352792659142386,1.3178138061902898,2.412965222786518,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.540996109035586,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.87917647831053,-19.826422800477502,False,False,False,True,True,,0,0.7974517031983724,1.2223105985285345,False,False,False,False,-0.17945559235731173,-0.19981897585466013,False,False,False,False,2394235,2368740.9865300953,False,False,False,False,200156.09094325374,False,False,False,False
2025-06-20 00:00:00+00:00,1.47,1.48,1.35,1.41,60219,2.429329801684467,1.3219697935827912,2.40685883984238,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.539568558586951,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.85239588171844,-18.63412067997499,False,False,False,True,True,,0,0.8215054101166825,1.1905554595850933,False,False,False,False,-0.19299217382451872,-0.19640557483958943,False,False,False,False,2454454,2375090.098638977,False,False,False,False,189790.3805030127,False,False,False,False
2025-06-27 00:00:00+00:00,1.475,1.5,1.45,1.455,81946,2.421680335183534,1.3291120033215835,2.399020985703769,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5400605896158195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.600225525085214,-17.658100943677823,False,False,False,True,True,,0,0.8384812341997795,1.1783237181564787,False,False,False,False,-0.16701788952400498,-0.1817117321817972,False,False,False,False,2536400,2387038.980221275,False,False,False,False,181801.90787315991,False,False,False,False
2025-07-04 00:00:00+00:00,1.625,1.75,1.4428,1.46,300187,2.39841100839787,1.3695298703551664,2.3753152656030845,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5607174452736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.66985122872556,-15.42916350473105,False,False,False,True,True,,0,0.8424540266328472,1.121020925808497,False,False,False,False,-0.11510237064873123,-0.14840705141526422,False,False,False,False,2836587,2420338.8335382175,False,False,False,False,190571.17395662956,False,False,False,False
2025-07-11 00:00:00+00:00,1.4667,1.62,1.44,1.62,208842,2.381102031849347,1.3823813827571723,2.3576652331307013,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5600115470769405,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93497661041407,-14.961267014799397,False,False,False,True,True,,0,0.8567250522256146,1.1411537843483848,False,False,False,False,-0.1434035571780908,-0.14590530429667753,False,False,False,False,2627745,2435702.2532761274,False,False,False,False,191924.5684783607,False,False,False,False
2025-07-18 00:00:00+00:00,1.52,1.5499,1.4299,1.49,304173,2.3568166700825746,1.3962997380424196,2.3329493804289965,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5573793901086699,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.663872172912264,-14.0248574919827,False,False,False,True,True,,0,0.8553139704689273,1.1376764562712964,False,False,False,False,-0.16060338115423256,-0.15325434272545504,False,False,False,False,2931918,2472458.9752556733,False,False,False,False,200239.26710959326,False,False,False,False
2025-07-25 00:00:00+00:00,1.89,2.09,1.44,1.535,636452,2.326820728150865,1.4777795373889557,2.303022453706992,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.636947386698603,,0.0,0.0,0.0,0.0,1.0,1.66,1.5499,47.0,45.31477346960957,-10.325850583065694,False,False,False,True,True,,0,0.8530098831985625,1.0544174902665469,False,False,False,False,-0.04395565182964569,-0.09860499727755037,False,False,False,False,3568370,2553637.5696811792,False,False,False,False,232551.32139777153,False,False,False,False
2025-08-01 00:00:00+00:00,1.84,2.03,1.66,1.9,343711,2.3129917135255296,1.513180892404218,2.289326294516504,#000000,0.0,0.0,,1.6611600837773346,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49787305970543,-8.137173641624443,False,False,False,False,True,,0,0.8789587228534445,1.0666474902919603,False,False,False,False,-0.010395415698098391,-0.05450020648782438,False,False,False,False,3224659,2603342.860815907,False,False,False,False,240785.37166460327,False,False,False,False
2025-08-08 00:00:00+00:00,1.17,1.88,1.15,1.85,716891,2.2615912476338935,1.4941613173325643,2.2372940825666965,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5894463331417237,,0.0,0.0,0.0,0.0,-1.0,1.66,1.24,49.0,44.796540332936935,-8.137173641624443,False,False,False,True,True,,0,0.8285410858887561,1.0807646356033451,False,False,False,False,-0.1498270120091286,-0.10216360924847649,False,False,False,False,2507768,2596263.24149621,False,False,False,False,276052.45524500305,False,False,False,False
2025-08-15 00:00:00+00:00,1.11,1.24,1.078,1.08,337912,2.2326660095480553,1.4683630180878462,2.207916693441297,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5442747848062566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.58105649752957,-8.137173641624443,False,False,False,True,False,,0,0.8198802395209581,1.1687824351297404,False,False,False,False,-0.30725160123018486,-0.20470760523933068,False,False,False,False,2169856,2564677.5199038982,False,False,False,False,280634.6437453732,False,False,False,False
2025-08-22 00:00:00+00:00,1.18,1.25,1.08,1.13,350855,2.2048884727020472,1.4472356460076923,2.1797784471512385,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.5099251612402949,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.57127852637809,-2.641281737460602,False,False,False,True,False,0.0,0,0.8101707862716212,1.2008784852949201,False,False,False,False,-0.2926045505735363,-0.2486560779064335,False,False,False,False,2520711,2561420.740651758,False,False,False,False,285836.15161608625,False,False,False,False
2025-08-29 00:00:00+00:00,1.19,1.2173,1.09,1.19,175589,2.1914704495889565,1.4376023139126939,2.1662048663945637,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.49512484632218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93446576385917,-3.3166153277267654,False,False,False,True,False,0.0,0,0.8826078510482508,1.201297051747583,False,False,False,False,-0.2751543679943927,-0.2619052229504131,False,False,False,False,2696300,2571411.796899776,False,False,False,False,277669.6959408206,False,False,False,False
