date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_841,Gap_Up_aVWAP_617,Gap_Up_aVWAP_593,Gap_Up_aVWAP_586,Gap_Up_aVWAP_562,Gap_Up_aVWAP_490,Gap_Up_aVWAP_469,Gap_Up_aVWAP_462,Gap_Up_aVWAP_461,Gap_Up_aVWAP_454,Gap_Down_aVWAP_764,Gap_Down_aVWAP_757,Gap_Down_aVWAP_648,Gap_Down_aVWAP_530,Gap_Down_aVWAP_477,Gap_Down_aVWAP_474,Gap_Down_aVWAP_431,Gap_Down_aVWAP_377,Gap_Down_aVWAP_371,Gap_Down_aVWAP_339,aVWAP_OB_bull_818,aVWAP_OB_bear_593,aVWAP_OB_bear_568,aVWAP_OB_bear_490,aVWAP_OB_bear_401,aVWAP_OB_bear_272,aVWAP_OB_bear_149,aVWAP_OB_bear_1,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,10.67,11.11,10.6425,10.7,4654734,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.497333782659277,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.073000357174966,-42.25036871732994,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-35514420,-6974219.247032594,False,False,False,False,3292379.708350383,False,False,False,False
2022-01-19 00:00:00+00:00,10.45,10.92,10.385,10.61,4573018,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.415167125968873,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.495453406633011,-42.25036871732994,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-40087438,-8272776.845188179,False,False,False,False,3342600.8178268387,False,False,False,False
2022-01-20 00:00:00+00:00,10.48,11.07,10.45,10.55,4085148,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.359431536300924,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.731839816692093,-42.25036871732994,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-36002290,-9360208.733612172,False,False,False,False,3371720.315166963,False,False,False,False
2022-01-21 00:00:00+00:00,9.85,10.355,9.77,10.22,6220694,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.220136376711652,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.915910861460644,-42.25036871732994,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-42222984,-10648945.018568557,False,False,False,False,3483444.773395709,False,False,False,False
2022-01-24 00:00:00+00:00,9.8,9.81,8.78,9.25,9113249,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.992056108902268,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.315499007111731,-40.601854542847875,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-51336233,-12244524.939409005,False,False,False,False,3704221.4097331325,False,False,False,False
2022-01-25 00:00:00+00:00,9.5,9.77,9.225,9.5,4243726,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.906899937860178,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6073977210021155,-41.287736713081536,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-55579959,-13943953.726098847,False,False,False,False,3725378.4524886957,False,False,False,False
2022-01-26 00:00:00+00:00,9.49,10.22,9.425,10.1,5946427,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.818483948598187,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125800625740473,-41.772239263432965,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-61526386,-15809931.462330263,False,False,False,False,3812478.395528355,False,False,False,False
2022-01-27 00:00:00+00:00,8.94,9.71,8.87,9.59,6144076,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.70166926234816,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.374664379689358,-42.52118628031514,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-67670462,-17843677.757925157,False,False,False,False,3903913.595703714,False,False,False,False
2022-01-28 00:00:00+00:00,9.2,9.22,8.57,8.885,5893452,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.592948022726041,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.996666666666666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55911158934071,-43.75348005671541,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-61777010,-19566553.53212417,False,False,False,False,3981934.7095976863,False,False,False,False
2022-01-31 00:00:00+00:00,10.4,10.47,9.21,9.22,6750352,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.554403437591638,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.546569414289138,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.13587385171818,-32.30529426079882,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55026658,-20957145.86419773,False,False,False,False,4090500.093535032,False,False,False,False
2022-02-01 00:00:00+00:00,10.69,10.8399,10.14,10.51,6699395,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55454454040276,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.896398683425288,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.118302971625504,-23.84287988835613,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-48327263,-22030483.79109194,False,False,False,False,4192809.697710129,False,False,False,False
2022-02-02 00:00:00+00:00,10.06,10.83,9.96,10.81,6717504,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.538363199770727,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.996136401878083,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.77997844186143,-21.40409920249082,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55044767,-23325161.5639903,False,False,False,False,4291817.317407771,False,False,False,False
2022-02-03 00:00:00+00:00,9.5,10.07,9.44,9.73,5258342,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.499617315932257,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.941379408498355,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16263807414043,-21.40409920249082,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-60303109,-24775277.14971617,False,False,False,False,4329720.246136878,False,False,False,False
2022-02-04 00:00:00+00:00,9.73,9.9,9.4,9.445,4074933,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.472112642406598,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.91090284869458,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74502176003988,-20.581376019023374,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-56228176,-26008724.16345279,False,False,False,False,4319728.589425628,False,False,False,False
2022-02-07 00:00:00+00:00,9.28,9.8,9.23,9.26,7449014,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.412493752053432,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.828448477645228,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.23054718274898,-20.581376019023374,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-63677190,-27485918.902140915,False,False,False,False,4442445.664350114,False,False,False,False
2022-02-08 00:00:00+00:00,9.38,9.42,9.1091,9.21,4014433,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.379103294103757,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.783434397293492,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.49297631142288,-20.581376019023374,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-59662757,-28747755.69029225,False,False,False,False,4425660.853983443,False,False,False,False
2022-02-09 00:00:00+00:00,9.86,9.95,9.555,9.68,4057271,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.361664131108432,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.783824781852113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.37437289583063,-17.977647552328534,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-55605486,-29801000.016163144,False,False,False,False,4411214.193042916,False,False,False,False
2022-02-10 00:00:00+00:00,9.53,10.08,9.46,9.58,4077324,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.342313081461837,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.776868244615612,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.958770529552595,-17.21957518220227,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-59682810,-30972835.701803807,False,False,False,False,4398120.45998241,False,False,False,False
2022-02-11 00:00:00+00:00,9.27,9.795,9.15,9.59,3496582,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.319713217777092,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.754637112975733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.36838251102287,-17.21957518220227,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-63179392,-32235837.909576207,False,False,False,False,4362766.010571335,False,False,False,False
2022-02-14 00:00:00+00:00,9.28,9.6,9.03,9.08,4989204,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.285908714092145,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.7191657133718,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.03691608435051,-17.21957518220227,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-58190188,-33253655.560181066,False,False,False,False,4387332.206235205,False,False,False,False
2022-02-15 00:00:00+00:00,10.27,10.28,9.44,9.55,4583513,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.277332890094328,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.737853703049746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.893704079287424,-12.639500519006987,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-53606675,-34051813.18527201,False,False,False,False,4395025.57069657,False,False,False,False
2022-02-16 00:00:00+00:00,10.45,10.495,10.0,10.16,3206916,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.278098396427923,#000000,0.0,0.0,,9.763824034629172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.86006625292558,-8.806899014598322,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-50399759,-34692909.099575065,False,False,False,False,4348433.03851239,False,False,False,False
2022-02-17 00:00:00+00:00,9.96,10.375,9.865,10.23,3192306,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.273905874504132,#000000,0.0,0.0,,9.776807640957108,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.20516585302976,-8.398253588480962,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-53592065,-35434052.46821918,False,False,False,False,4303094.7232766105,False,False,False,False
2022-02-18 00:00:00+00:00,9.62,10.035,9.505,9.95,2715261,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.26471864661432,#000000,0.0,0.0,,9.774808988944487,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.029925975845316,-8.398253588480962,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-56307326,-36252612.214563526,False,False,False,False,4240826.734128509,False,False,False,False
2022-02-22 00:00:00+00:00,9.07,9.6277,8.965,9.38,4602775,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.23617302342539,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.743633116972674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26537320448994,-8.398253588480962,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-60910101,-37219572.55909044,False,False,False,False,4255020.783770528,False,False,False,False
2022-02-23 00:00:00+00:00,8.86,9.495,8.825,9.29,3253384,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.213868831115319,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.71747682211045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.739138857155766,-8.398253588480962,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-64163485,-38276196.57638101,False,False,False,False,4215740.909897174,False,False,False,False
2022-02-24 00:00:00+00:00,9.58,9.6,8.31,8.432,5566456,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.180854522799795,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.423381516769584,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.56582568099424,-8.398253588480962,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-58597029,-39073091.96554255,False,False,False,False,4268710.129116893,False,False,False,False
2022-02-25 00:00:00+00:00,9.79,9.8,9.29,9.75,3876275,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.168986382708013,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.517317028594997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.675052077907935,-8.398253588480962,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-54720754,-39686725.77081539,False,False,False,False,4253320.516210348,False,False,False,False
2022-02-28 00:00:00+00:00,11.42,11.495,10.3,10.53,12442892,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.22704849501348,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.086648242807666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.124807136695836,-4.618261345164143,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-42277862,-39788338.95627361,False,False,False,False,4574480.182241315,False,False,False,False
2022-03-01 00:00:00+00:00,11.02,11.47,10.8099,11.4,7165108,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.258225808672364,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.221030929654923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.79100665425169,-2.227731207253214,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-49442970,-40166951.938380525,False,False,False,False,4676073.4299965575,False,False,False,False
2022-03-02 00:00:00+00:00,10.96,11.16,10.68,11.12,4415057,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.272763566324157,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.267126699694952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.3223004088682,-0.8205173941219215,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-53858027,-40703856.84275776,False,False,False,False,4665837.49156532,False,False,False,False
2022-03-03 00:00:00+00:00,10.33,11.06,10.25,11.02,4350938,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.278455347028059,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.27591150151072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8837225705732,-0.8205173941219215,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-58208965,-41390331.67245354,False,False,False,False,4653488.491896091,False,False,False,False
2022-03-04 00:00:00+00:00,9.74,10.515,9.65,10.19,4081975,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.272524921494135,#000000,0.0,0.0,,10.246338228888003,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.95761645172554,-0.8205173941219215,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-62290940,-42209963.37157301,False,False,False,False,4631076.198096245,False,False,False,False
2022-03-07 00:00:00+00:00,10.18,10.52,9.82,9.88,6152751,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.269745937319513,#000000,0.0,0.0,,10.229080676849714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.53670974344217,-0.8205173941219215,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-56138189,-42756168.29817799,False,False,False,False,4690749.719739529,False,False,False,False
2022-03-08 00:00:00+00:00,11.56,11.85,10.24,10.565,11442743,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.316640980303816,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.349560796017258,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.98813415294431,-0.8205173941219215,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-44695446,-42832218.40413179,False,False,False,False,4955533.769945822,False,False,False,False
2022-03-09 00:00:00+00:00,11.65,11.9582,11.12,11.84,7548373,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.35648360201132,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.440754401382879,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.49270316793901,0.40761082073969135,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-37147073,-42609271.52553839,False,False,False,False,5057213.739751868,False,False,False,False
2022-03-10 00:00:00+00:00,11.56,11.81,11.105,11.54,4406155,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.377066237619422,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.483251414059374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.80143338437621,1.7950813126088505,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-41553228,-42567858.053948656,False,False,False,False,5031682.024467481,False,False,False,False
2022-03-11 00:00:00+00:00,10.98,11.89,10.945,11.79,5738502,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.397704191360146,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.520937414395732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.434370388764286,1.7950813126088505,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-47291730,-42753107.93418597,False,False,False,False,5059400.454880522,False,False,False,False
2022-03-14 00:00:00+00:00,10.11,11.0,10.05,10.95,6290688,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.397431944803154,"rgba(38, 166, 154, 0.5)",0.0,0.0,,10.507946202764462,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.7351541670046,1.7950813126088505,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,-53582418,-43177786.76029632,False,False,False,False,5107686.240963638,False,False,False,False
2022-03-15 00:00:00+00:00,10.28,10.28,9.435,10.01,5414503,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.389135198913324,#000000,0.0,0.0,,10.319792184425912,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.83817093570282,1.7950813126088505,False,False,False,False,False,0.0,0,,,False,False,False,False,-0.16383826493949688,-0.16383826493949688,False,False,False,False,-48167915,-43373478.06381412,False,False,False,False,5119718.27072977,False,False,False,False
2022-03-16 00:00:00+00:00,11.0,11.0,10.23,10.51,5348499,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.396262401991763,#000000,0.0,0.0,,10.448567611010509,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.80933500722979,1.7950813126088505,False,False,False,False,False,0.0,0,0.9147102453470303,1.0503060397078723,False,False,False,False,-0.002144417087928824,-0.08299134101371285,False,False,False,False,-42819416,-43351750.13974298,False,False,False,False,5128690.064034485,False,False,False,False
2022-03-17 00:00:00+00:00,11.53,11.53,10.85,10.88,5375946,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.41424452589917,"rgba(38, 166, 154, 0.75)",0.0,0.0,,10.572938671732699,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.88423166967675,1.7950813126088505,True,False,True,False,False,1.9333214014457205,0,0.9417490984656982,1.0283126474899278,False,False,False,False,0.11077059838745103,0.01388962868686909,False,False,False,False,-37443470,-43120052.8793609,False,False,False,False,5138386.375248819,False,False,False,False
2022-03-18 00:00:00+00:00,11.75,11.945,11.34,11.4,5124593,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.437689583800744,"rgba(38, 166, 154, 1.0)",0.0,0.0,,10.680723504088407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.833147745155735,1.7950813126088505,True,False,True,False,True,3.0746994229163462,0,0.9568875240382652,1.017952198192268,False,False,False,False,0.2709848090986142,0.14243721889274166,False,False,False,False,-32318877,-42696477.35468008,False,False,False,False,5137845.458572395,False,False,False,False
