date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_386,Gap_Up_aVWAP_336,Gap_Up_aVWAP_271,Gap_Up_aVWAP_146,Gap_Up_aVWAP_116,Gap_Up_aVWAP_102,Gap_Up_aVWAP_93,Gap_Up_aVWAP_50,Gap_Up_aVWAP_25,Gap_Up_aVWAP_19,Gap_Down_aVWAP_453,Gap_Down_aVWAP_309,Gap_Down_aVWAP_221,Gap_Down_aVWAP_174,Gap_Down_aVWAP_111,Gap_Down_aVWAP_110,Gap_Down_aVWAP_34,Gap_Down_aVWAP_22,aVWAP_OB_bull_355,aVWAP_OB_bear_387,aVWAP_OB_bear_272,aVWAP_OB_bear_106,aVWAP_OB_bear_59,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-19 00:00:00+00:00,2.39,2.5,2.37,2.47,375162,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.62176013330493,-29.302005910427802,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3127923,-567050.9646677047,False,False,False,False,320587.5551370863,False,False,False,False
2022-01-20 00:00:00+00:00,2.32,2.51,2.28,2.45,636916,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63997464920272,-29.302005910427802,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3764839,-692454.417033677,False,False,False,False,332992.5921905339,False,False,False,False
2022-01-21 00:00:00+00:00,2.2,2.3199,2.1699,2.3,792185,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.166615972371147,-25.498825926509404,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4557024,-844006.1653852976,False,False,False,False,351000.13759482664,False,False,False,False
2022-01-24 00:00:00+00:00,2.22,2.22,1.95,2.14,856492,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.507295645731467,-26.144093104099916,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-3700532,-956026.7863505802,False,False,False,False,370823.3478852256,False,False,False,False
2022-01-25 00:00:00+00:00,2.14,2.21,2.04,2.19,463549,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.310561000011788,-27.379913266119047,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4164081,-1081832.833944675,False,False,False,False,374459.64796815795,False,False,False,False
2022-01-26 00:00:00+00:00,2.09,2.24,2.01,2.17,483687,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.098594298351582,-28.665512288234112,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4647768,-1221673.4286919427,False,False,False,False,378743.0735380341,False,False,False,False
2022-01-27 00:00:00+00:00,1.94,2.11,1.91,2.08,527636,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.307880490979446,-30.503574984569283,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-5175404,-1376721.686390298,False,False,False,False,384582.0118306602,False,False,False,False
2022-01-28 00:00:00+00:00,2.03,2.03,1.84,1.91,505082,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,1.966666666666667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.820957628112357,-30.503574984569283,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-4670322,-1505882.483002443,False,False,False,False,389307.50156279124,False,False,False,False
2022-01-31 00:00:00+00:00,2.31,2.34,2.04,2.07,778454,,,,,,,,,,2.23,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.1263761618944335,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.282597945843627,-29.604316510094545,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3891868,-1599450.5424925433,False,False,False,False,404568.1485603288,False,False,False,False
2022-02-01 00:00:00+00:00,2.43,2.45,2.24,2.38,530461,,,,,,,,,,2.2880883734492565,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.198593011271059,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.84607561904141,-22.053404801447698,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3361407,-1668546.8741595026,False,False,False,False,409505.12312659045,False,False,False,False
2022-02-02 00:00:00+00:00,2.29,2.45,2.25,2.45,314149,,,,,,,,,,2.2962004969202283,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.217990822371523,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.18491718152515,-19.504318610651048,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3675556,-1747253.1143885418,False,False,False,False,405765.66731770453,False,False,False,False
2022-02-03 00:00:00+00:00,2.12,2.24,2.12,2.22,366354,,,,,,,,,,2.271118992254686,,,,,,,,2.16,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.209474017505178,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.100313153521114,-19.504318610651048,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4041910,-1837239.6589223244,False,False,False,False,404220.1117366181,False,False,False,False
2022-02-04 00:00:00+00:00,2.23,2.25,2.09,2.18,294423,,,,,,,,,,2.2606614792068855,,,,,,,,2.173367126882443,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.2074181706223754,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09375056875421,-18.117851263057506,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3747487,-1912151.319356743,False,False,False,False,399914.3426489076,False,False,False,False
2022-02-07 00:00:00+00:00,2.35,2.3994,2.2193,2.22,527836,,,,,,,,,,2.272345513988034,,,,,,,,2.2397712749229566,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.22579619172411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.40333174909916,-14.981290933486989,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3219651,-1963425.8166368708,False,False,False,False,404930.8782313034,False,False,False,False
2022-02-08 00:00:00+00:00,2.8,2.86,2.42,2.43,2247692,,,,,,,,,2.693333333333333,2.4593749545447263,,,,,,,,2.536446864020122,,,,,,#000000,0.0,0.0,,2.414652108129505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.68645440406182,-8.192342349403845,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-971959,-1924544.7650040523,False,False,False,False,477196.0202614484,False,False,False,False
2022-02-09 00:00:00+00:00,2.89,2.915,2.58,2.91,1122599,,,,,,,,,2.7271971445986907,2.520321944306408,,,,,,,,2.6001138093863494,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.4785036066327204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.269601943918126,-3.171000299494523,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,150640,-1843164.9702980113,False,False,False,False,502505.9410355093,False,False,False,False
2022-02-10 00:00:00+00:00,3.08,3.3,2.79,2.85,1213129,,,,,,,,,2.814400375338357,2.6083066369604975,,,,,,,,2.696069170556255,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.567284680435722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.37381550608633,1.3799583823468424,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,1363769,-1717402.8538157365,False,False,False,False,530373.5119752933,False,False,False,False
2022-02-11 00:00:00+00:00,3.23,3.3599,3.12,3.31,1710677,,,,,,,,,2.929159364576046,2.726348664795912,,,,,,,,2.819651493041959,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.686424884543756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.71976722934946,5.257149826326049,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3074446,-1529487.2124896292,False,False,False,False,576659.9232703799,False,False,False,False
2022-02-14 00:00:00+00:00,3.28,3.43,3.04,3.22,797296,,,,,,,,,2.9652319606458137,2.768507825031362,,,,,,,,2.861090489970659,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,2.7295964471086385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.91748819303501,8.153494332507961,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3871742,-1317674.3021959183,False,False,False,False,585312.3184362474,False,False,False,False
2022-02-15 00:00:00+00:00,3.68,3.77,3.35,3.35,1350689,,,,,,,,,3.0667915295184294,2.868304464919973,,,,,,,,2.9647213231755343,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.2147880356646827,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.996384856879,11.982193563890952,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,5222431,-1061199.584462745,False,False,False,False,615327.0902622769,False,False,False,False
2022-02-16 00:00:00+00:00,3.66,3.71,3.41,3.71,911556,,,,,,,,,3.118105503879881,2.9226314112567846,,,,,,,,3.0190754691289365,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.2409186765691858,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.36813463990856,14.288499072819803,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,4310875,-850529.9929151864,False,False,False,False,626943.9102519916,False,False,False,False
2022-02-17 00:00:00+00:00,3.31,3.6357,3.225,3.59,800727,,,,,,,,,3.1395642657517238,2.951508495278153,,,,,,,,3.0452763595062957,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.228880791596173,,0.0,0.0,0.0,0.0,-1.0,3.41,3.32,0.0,71.65486632706907,14.288499072819803,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,3510148,-679523.0128008655,False,False,False,False,633758.9333793644,False,False,False,False
2022-02-18 00:00:00+00:00,3.01,3.32,3.0,3.3,618284,,,,,,,,,3.1378674581711525,2.9587221591364443,,,,,,,,3.0486219589371095,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.196791357823397,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.80749424772053,14.288499072819803,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2891864,-539468.620142008,False,False,False,False,633152.0732468404,False,False,False,False
2022-02-22 00:00:00+00:00,2.81,2.99,2.71,2.81,869143,,,,,,,,,3.1153806658001337,2.951382490238157,,,,,,,2.8366666666666664,3.0342639196866097,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.1337536140910673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.04167981717916,21.691385318787013,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2022721,-438990.59582271357,False,False,False,False,642406.6193940231,False,False,False,False
2022-02-23 00:00:00+00:00,2.79,2.9799,2.755,2.93,356150,,,,,,,,,3.1072546794886438,2.94874318113563,,,,,,,2.8381103036851862,3.0290612429200303,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.1144364932482285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01571500562598,17.89399886362682,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1666571,-356419.55284927384,False,False,False,False,631180.8696138653,False,False,False,False
2022-02-24 00:00:00+00:00,2.93,2.96,2.55,2.57,300606,,,,,,,,,3.100070537085625,2.946049309091471,,,,,,,2.8332291772478606,3.024253032801591,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.0990360364575467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.715732158808876,16.53113056103959,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,1967177,-265298.11940420425,False,False,False,False,618217.149236851,False,False,False,False
2022-02-25 00:00:00+00:00,2.81,2.99,2.79,2.941,288158,,,,,,,,,3.094650714047028,2.944501401746751,,,,,,,2.8380111402232675,3.0208868458726807,,,,,,#000000,0.0,0.0,,3.087552231499747,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63361390303924,14.250646193348416,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,1679019,-189050.38923149038,False,False,False,False,605273.6531883471,False,False,False,False
2022-02-28 00:00:00+00:00,2.85,3.0,2.74,2.91,228116,,,,,,,,,3.090533045021357,2.943316508374653,,,,,,,2.8408396946128787,3.0183202986600555,,,,,,#000000,0.0,0.0,,3.079259984332265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.67517862838316,12.911630939126248,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,1907135,-106847.04063417704,False,False,False,False,590483.1569848825,False,False,False,False
2022-03-01 00:00:00+00:00,2.82,2.93,2.77,2.93,184420,,,,,,,,,3.0869787374576667,2.9421114152061625,,,,,,,2.8407701459883623,3.016002412730231,,,,,,#000000,0.0,0.0,,3.07251543462037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.70087685280383,11.442105650403661,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,1722715,-35099.5096289152,False,False,False,False,574559.1116129264,False,False,False,False
2022-03-02 00:00:00+00:00,2.8,2.87,2.7,2.85,235184,,,,,,,,,3.0817012401646036,2.9398819535684146,,,,,,,2.835919858568289,3.0123171872076804,,,,,,#000000,0.0,0.0,,3.0631669903311805,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.81391512845783,9.986784719025906,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,1487531,24611.490748689313,False,False,False,False,561250.2837065371,False,False,False,False
2022-03-03 00:00:00+00:00,2.68,2.82,2.64,2.82,265965,,,,,,,,,3.0744441932879334,2.9361881237130696,,,,,,,2.8239672159854803,3.006903665590034,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.0511772547090015,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.814283374503376,7.476515339946488,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,1221566,71550.88326834855,False,False,False,False,549670.4686592219,False,False,False,False
2022-03-04 00:00:00+00:00,2.58,2.71,2.54,2.61,269436,,,,,,,,,3.0653563532110226,2.9308878310918,,,,,,,2.8047322987379015,2.999754515274766,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,3.037028609747988,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.39160864858333,4.632725380254016,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,952130,106083.39764998194,False,False,False,False,538680.8816529779,False,False,False,False
2022-03-07 00:00:00+00:00,2.55,2.59,2.42,2.58,1276359,,,,,,,,,3.019094098468986,2.901520354075961,,,,,,,2.719692522064666,2.962036832822302,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.9714584322977746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.45174819443118,2.3053811423928536,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-324229,89208.40166370814,False,False,False,False,567609.4353136455,False,False,False,False
2022-03-08 00:00:00+00:00,2.46,2.55,2.42,2.55,329768,,,,,,,,,3.007460660353173,2.893817143537459,,,,,,,2.7022828239710384,2.9523740659686433,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.9561863737486176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.18944074585694,-0.28342089493040135,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-653997,60063.091794543114,False,False,False,False,558282.3202033065,False,False,False,False
2022-03-09 00:00:00+00:00,2.66,2.69,2.54,2.56,295827,,,,,,,,,3.000335557292436,2.889594760792777,,,,,,,2.697918130191226,2.94671779525437,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.9471964876897703,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.89535465768694,-0.28342089493040135,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-358170,43661.794077110055,False,False,False,False,547989.9547051376,False,False,False,False
2022-03-10 00:00:00+00:00,2.68,2.71,2.54,2.56,246836,,,,,,,,,2.9947998376408376,2.8863494200785107,,,,,,,2.6952998681038567,2.9423403357216027,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.9403768743533383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.32742080231974,-0.28342089493040135,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-111334,37583.52764271358,False,False,False,False,536179.9956970931,False,False,False,False
2022-03-11 00:00:00+00:00,2.5,2.68,2.45,2.68,328475,,,,,,,,,2.9856723297765124,2.8804375897240093,,,,,,,2.686181642284582,2.9348233569066084,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.9291753721405813,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.076701068086784,-0.28342089493040135,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-439809,18862.25204888168,False,False,False,False,528034.7017481875,False,False,False,False
2022-03-14 00:00:00+00:00,2.3,2.5,2.25,2.47,282991,,,,,,,,,2.974789774118699,2.872676710468265,,,,,,,2.6696575485421685,2.9254829547351195,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.915795169825575,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.2643174339023,-2.4210227851513366,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-722800,-10222.542149113677,False,False,False,False,518425.1448168861,False,False,False,False
2022-03-15 00:00:00+00:00,2.33,2.3399,2.22,2.29,270683,,,,,,,,,2.9638637592059798,2.8647263929350024,,,,,,,2.6529074898347194,2.9160207658474486,,,,,,"rgba(239, 83, 80, 0.5)",-1.0,1.89,,2.700559000302416,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.90288364045217,-4.021009107259665,False,False,False,True,False,0.0,0,,,False,False,False,False,-0.19223056217732162,-0.19223056217732162,False,False,False,False,-452117,-27551.73657463863,False,False,False,False,508709.76658877294,False,False,False,False
2022-03-16 00:00:00+00:00,2.59,2.6047,2.34,2.36,234601,,,,,,,,2.511566666666666,2.95763499112562,2.8605518858929324,,,,,,,2.6476128719937035,2.9108141459915275,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.7290037986810542,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.89819726373472,-4.021009107259665,False,False,False,True,False,0.0,0,0.9264752340255724,1.0085047303925645,False,False,False,False,-0.1122219824719478,-0.1522262723246347,False,False,False,False,-217516,-35001.31553249594,False,False,False,False,497960.4031931348,False,False,False,False
2022-03-17 00:00:00+00:00,2.66,2.67,2.4703,2.57,198533,,,,,,,,2.552147152767196,2.9535162197277853,2.8579723495562144,,,,,,,2.6461529576496354,2.90746568796378,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,2.745089860927852,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.790241330796306,-4.021009107259665,False,False,False,True,True,0.0,1,0.9471508463699024,0.9997499645783154,False,False,False,False,-0.07215636861278428,-0.1121913204687095,False,False,False,False,-18983,-34373.14629592747,False,False,False,False,486218.1520875217,False,False,False,False
2022-03-18 00:00:00+00:00,2.92,2.9798,2.6301,2.65,318880,,,,,,,,2.67560605103983,2.951513930167568,2.8577426003011035,,,,,,,2.655425086590018,2.9063739252235243,,,,,,#000000,0.0,0.0,,2.784564355404395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.58383595626648,-7.534648908278662,True,False,False,False,True,3.379722731406332,1,0.9765002479748719,0.9600925772855017,False,False,False,False,0.023337752769566872,-0.044426783849571314,False,False,False,False,299897,-21264.51310785189,False,False,False,False,479655.8716135012,False,False,False,False
