date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_147,Gap_Up_aVWAP_107,Gap_Down_aVWAP_40,aVWAP_OB_bull_61,aVWAP_OB_bear_164,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-27 00:00:00+00:00,6.48,6.75,5.55,5.85,58889,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.419234679447321,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.18429943513806,-40.43039316869876,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,5811308,4769330.554936805,False,False,False,False,272286.1325359792,False,False,False,False
2022-06-03 00:00:00+00:00,8.475,10.3335,6.0,6.33,170333,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.207773031873465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.477783682554026,-34.180699509344365,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,5981641,4859131.32864519,False,False,False,False,264734.0486444252,False,False,False,False
2022-06-10 00:00:00+00:00,8.6625,9.291,7.8015,7.95,56947,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.313888872013546,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.8023789931236,-29.123656373932807,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,6038588,4946498.489486286,False,False,False,False,249342.4154115048,False,False,False,False
2022-06-17 00:00:00+00:00,9.15,9.15,7.827,8.4,82133,,,,,,#000000,0.0,0.0,,7.448172852656011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.845540413949145,-24.53104317480375,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,6120721,5033477.934709525,False,False,False,False,236956.53278843037,False,False,False,False
2022-06-24 00:00:00+00:00,8.076,9.225,8.076,9.0,54163,,,,,,#000000,0.0,0.0,,7.501292620751753,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.286552133256215,-22.562591147558397,False,False,False,False,True,,1,,,False,False,False,False,0.056222813786709486,0.056222813786709486,False,False,False,False,6066558,5110002.383990301,False,False,False,False,223416.2711003985,False,False,False,False
2022-07-01 00:00:00+00:00,7.6245,8.64,7.2,8.055,41883,,,,,,#000000,0.0,0.0,,7.504532910745101,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.937115593788604,-21.420298148250165,False,False,False,False,True,,1,0.9704606577660299,1.045836910363057,False,False,False,False,-0.02081917759244569,0.017701818097131897,False,False,False,False,6024675,5177755.91110213,False,False,False,False,209969.3621299986,False,False,False,False
2022-07-08 00:00:00+00:00,8.01,8.55,7.446,7.5,29016,,,,,,#000000,0.0,0.0,,7.513877885750493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.28864387242096,-19.627804054510904,False,False,False,False,True,,1,0.9885746306091423,1.019673459091561,False,False,False,False,-0.0125972254632692,0.002552296316931349,False,False,False,False,6053691,5242639.991761232,False,False,False,False,196565.40937962834,False,False,False,False
2022-07-15 00:00:00+00:00,9.15,9.225,7.956,8.07,42311,,,,,,#000000,0.0,0.0,,7.564155835749325,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.15932422001528,-16.46061758737612,False,False,False,False,True,,1,1.003840386753658,1.1331947135200662,False,False,False,False,0.05683834427925649,0.029695320298093922,False,False,False,False,6096002,5305851.992371511,False,False,False,False,185139.15683298922,False,False,False,False
2022-07-22 00:00:00+00:00,8.9115,10.032,8.775,9.057,60368,,,,,,#000000,0.0,0.0,,7.656897904949939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.09886467650401,-14.304509161087964,False,False,False,False,True,,0,0.9940927415940697,1.0851039027681018,False,False,False,False,0.26199225492863487,0.1458437876133644,False,False,False,False,6035634,5359909.91886251,False,False,False,False,175896.84891943447,False,False,False,False
2022-07-29 00:00:00+00:00,8.64,9.3,8.1,8.9715,38225,,,,,,#000000,0.0,0.0,,7.688331827749389,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.312083258840445,-12.91521340188298,False,False,False,False,True,,0,0.9788518946415035,1.0401292321793103,False,False,False,False,0.16427248310055215,0.15505813535695828,False,False,False,False,5997409,5407132.073020842,False,False,False,False,165698.93418466157,False,False,False,False
2022-08-05 00:00:00+00:00,8.988,10.05,8.403,8.4885,85762,,,,,,#000000,0.0,0.0,,7.787159877739041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.98781808937745,-11.138072221027187,False,False,False,False,True,,0,0.9808012775585011,1.0200823456501036,False,False,False,False,0.3046796335238623,0.2298688844404103,False,False,False,False,6083171,5457209.0305748535,False,False,False,False,159777.67980061256,False,False,False,False
2022-08-12 00:00:00+00:00,9.84375,10.5045,9.084,9.3,206301,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,8.568523249686411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67291911371005,-8.481143885899883,False,False,True,False,True,,0,1.0031046642007142,0.9853523535145796,False,False,False,False,0.34282823901150267,0.28634856172595646,False,False,False,False,6289472,5518858.13942116,False,False,False,False,163223.85166723386,False,True,False,False
2022-08-19 00:00:00+00:00,8.46,10.05,8.25,9.675,63013,,,,,,#000000,0.0,0.0,,8.539823512736412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.54502559293136,-8.481143885899883,False,False,False,False,True,,0,1.0053588688688728,0.9795496107136398,False,False,False,False,0.2464381977477576,0.26639337973685706,False,False,False,False,6226459,5571273.017982556,False,False,False,False,155800.82561780914,False,False,False,False
2022-08-26 00:00:00+00:00,7.59,8.4555,7.35,8.25,33921,,,,,,#000000,0.0,0.0,,8.479309079516753,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.50195370699154,-8.481143885899883,False,False,False,False,True,,0,1.000079587767201,1.0046160904976582,False,False,False,False,0.07048146667621089,0.168437423206534,False,False,False,False,6192538,5617292.646280144,False,False,False,False,146772.6903868603,False,False,False,False
2022-09-02 00:00:00+00:00,7.656,7.95,7.275,7.4745,29372,,,,,,#000000,0.0,0.0,,8.42915898961456,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.148175072129696,-8.481143885899883,False,False,False,False,True,,0,0.9878123669858118,1.0361737141227834,False,False,False,False,0.030533576980282313,0.09948550009340815,False,False,False,False,6221910,5662079.116926059,False,False,False,False,138076.3429507966,False,False,False,False
2022-09-09 00:00:00+00:00,7.725,8.1,7.35,7.515,26844,,,,,,#000000,0.0,0.0,,8.392716402983469,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.297714994745256,-8.481143885899883,False,False,False,False,True,,0,1.0013680463344856,1.0050161698931142,False,False,False,False,0.045998715269610475,0.07274210768150931,False,False,False,False,6248754,5705536.515672278,False,False,False,False,129836.91013962647,False,False,False,False
2022-09-16 00:00:00+00:00,7.686,8.332485,7.35,7.65,30846,,,,,,#000000,0.0,0.0,,8.358489729406568,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.62800501932604,-8.481143885899883,False,False,False,False,True,,1,0.9967389435362896,1.0191855998522785,False,False,False,False,0.06200154590336911,0.06737182679243921,False,False,False,False,6217908,5743489.958955813,False,False,False,False,122504.25012928377,False,False,False,False
2022-09-23 00:00:00+00:00,6.93,7.65,6.582,7.65,54099,,,,,,#000000,0.0,0.0,,8.265507541954912,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.97557044573434,-8.481143885899883,False,False,False,False,False,,1,0.940221508497238,1.0590967695754323,False,False,False,False,-0.03764529445190992,0.014863266170264643,False,False,False,False,6163809,5774624.702736864,False,False,False,False,117437.19456415164,False,False,False,False
2022-09-30 00:00:00+00:00,6.09,7.062,6.075,6.75,38355,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.184194609064557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.64021989181081,-8.481143885899883,False,False,False,True,False,,1,0.9245531272792572,1.0664255884473093,False,False,False,False,-0.11326144153430992,-0.049199087682022635,False,False,False,False,6125454,5800612.058089688,False,False,False,False,111579.25422606633,False,False,False,False
2022-10-07 00:00:00+00:00,5.2575,6.0,4.905,4.905,76893,,,5.3875,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.973833555740558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.962502147304,-8.481143885899883,False,False,False,True,False,,1,0.9172664243928231,1.0835047844942456,False,False,False,False,-0.2725180312981193,-0.16085855949007097,False,False,False,False,6048561,5818978.64637934,False,False,False,False,109009.90206117253,False,False,False,False
2022-10-14 00:00:00+00:00,5.0685,5.4,4.80147,5.175,34930,,,5.294567201738462,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.881922089522248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.83146799149711,-2.132280016006092,False,False,False,True,False,,0,0.9321327553745786,1.0809580104207714,False,False,False,False,-0.3252552716284214,-0.2430569155592462,False,False,False,False,6013631,5833397.33924013,False,False,False,False,103522.50190849308,False,False,False,False
2022-10-21 00:00:00+00:00,4.734,5.9685,4.6515,5.4,44489,,,5.244313233788834,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.776110053418273,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.92016443233773,-4.2564441719327775,False,False,False,True,False,,0,0.9239633310486635,1.0457505140507195,False,False,False,False,-0.29368880113550355,-0.2683728583473749,False,False,False,False,5969142,5843452.499296417,False,False,False,False,99149.64991527137,False,False,False,False
2022-10-28 00:00:00+00:00,3.7965,4.8,3.63,4.8,108587,,,4.765195069441561,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.469724665460065,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.551486054514456,-6.780797335927083,False,False,False,True,False,,0,0.9280175756009306,1.0688808477642802,False,False,False,False,-0.34282825441539394,-0.3056005563813844,False,False,False,False,5860555,5844719.351200387,False,False,False,False,99848.71288451052,False,False,False,False
2022-11-04 00:00:00+00:00,3.774,5.91,3.75,3.9,298134,,,4.613121185969562,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.940735643298247,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.83656675031617,-8.640928570863572,False,False,False,True,False,,0,0.9442605313250021,1.0079864272117853,False,False,False,False,-0.2631594463494121,-0.2843800013653982,False,False,False,False,5562421,5823808.36222258,False,False,False,False,114536.51193010234,False,False,False,False
2022-11-11 00:00:00+00:00,3.738,4.05,2.925,3.75,206726,,,4.333249766095623,,,"rgba(239, 83, 80, 0.5)",-1.0,4.3925,,5.76411164637561,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.57247479597789,-10.064607516526983,False,False,False,True,False,,0,0.9680950360627919,1.0486211285532456,False,False,False,False,-0.34282825441539394,-0.31360412789039604,False,False,False,False,5355695,5789133.298354241,True,False,False,False,121365.3628982429,False,False,False,False
2022-11-18 00:00:00+00:00,5.034,5.832,3.3,3.885,227842,,,4.422036396014038,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.765715531194268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.729494222833196,-10.064607516526983,False,False,False,True,False,,0,0.9598068773187509,1.002512044429418,False,False,False,False,-0.22064759866177344,-0.26712586327608473,False,False,False,False,5583537,5773903.942920594,False,False,False,False,129252.52120207676,False,False,False,False
2022-11-25 00:00:00+00:00,4.908,5.9943,4.362,5.4,83025,,,4.473210373616775,,,"rgba(239, 83, 80, 0.5)",1.0,6.1464,,5.436345169096088,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.09186728466667,-10.064607516526983,False,False,False,True,False,,0,0.9656915552795323,1.0143582672566798,False,False,False,False,-0.1542865361830839,-0.21070619972958432,False,False,False,False,5500512,5753652.687889438,False,False,False,False,125828.2603722933,False,False,False,False
2022-12-02 00:00:00+00:00,5.328,5.8365,4.6995,4.842,89451,,,4.535500074952333,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.479103050210782,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.974967158258984,-10.064607516526983,False,False,False,True,True,,0,0.9590912919264126,1.126870470463512,False,False,False,False,-0.144672018672915,-0.17768910920124964,False,False,False,False,5589963,5741527.525823553,False,False,False,False,123133.64849286416,False,False,False,False
2022-12-09 00:00:00+00:00,4.725,5.82,3.99,5.4,116122,,,4.56344267970975,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.424906462646545,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.406501788193125,-10.064607516526983,False,False,False,True,True,0.0,0,0.8856497998650915,1.0954241832144318,False,False,False,False,-0.18369770818765033,-0.18069340869445,False,False,False,False,5473841,5721698.894281067,False,False,False,False,122614.26712302238,False,False,False,False
2022-12-16 00:00:00+00:00,5.25,5.55,4.5,4.725,82815,,,4.595900342290145,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.42484582057467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8440297483817,-10.064607516526983,False,False,False,True,True,0.0,0,0.8990892235384949,1.1000213028919898,False,False,False,False,-0.1707410194059183,-0.17571721405018415,False,False,False,False,5556656,5709473.494704692,False,False,False,False,119666.17326205775,False,False,False,False
2022-12-23 00:00:00+00:00,4.60425,5.55,4.5,5.43,55354,,,4.60712566043326,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.410192939593561,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.887229821042034,-10.064607516526983,False,False,False,True,True,0.0,0,0.8913877875268577,1.1025459862323426,False,False,False,False,-0.1707410194059183,-0.17322911672805122,False,False,False,False,5501302,5694053.383985826,False,False,False,False,114902.30857597939,False,False,False,False
2022-12-30 00:00:00+00:00,3.85125,5.0655,3.69,4.5,89174,,,4.5832714283449025,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.804121342030204,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88853136589741,-10.064607516526983,False,False,False,True,True,0.0,0,0.8931454433078703,1.0997487957075838,False,False,False,False,-0.24141892497875653,-0.20732402085340387,False,False,False,False,5412128,5673170.022209098,False,False,False,False,112996.50794072165,False,False,False,False
2023-01-06 00:00:00+00:00,4.1295,4.4925,3.7515,3.8445,25471,,,4.575678661388825,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.783361358219667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.80112081622223,-10.064607516526983,False,False,False,True,True,0.0,0,0.8864201613701145,1.1153869959668767,False,False,False,False,-0.26997300419500647,-0.23864851252420516,False,False,False,False,5437599,5655720.316860275,False,False,False,False,106513.13698214968,False,False,False,False
2023-01-13 00:00:00+00:00,4.5285,4.95,4.05,4.053,49885,,,4.573600917868863,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.793874182665415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.620589555769584,-10.064607516526983,False,False,False,True,True,0.0,0,0.8787018216656365,1.1233083929658936,False,False,False,False,-0.2279077952881994,-0.23327815390620227,False,False,False,False,5487484,5643258.367463218,False,False,False,False,102318.46016865711,False,False,False,False
2023-01-20 00:00:00+00:00,5.6985,6.075,4.5795,4.8,184096,,,4.6647042500989855,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.017896954213873,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.47858147287967,-13.135967251673854,False,False,False,True,True,0.0,0,0.8694817901736364,1.1110899266842713,False,False,False,False,-0.1383465042581578,-0.18581232908218004,False,False,False,False,5671580,5645356.266169647,False,False,False,False,108376.05571171956,False,False,False,False
2023-01-27 00:00:00+00:00,5.4735,6.2985,5.3115,5.55,59141,,,4.697945878278621,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.118258793463611,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.132523607239165,-11.391240888149277,False,False,False,True,True,0.0,1,0.9113915223018514,1.0827741746398343,False,False,False,False,-0.08769827798531776,-0.1367553035337489,False,False,False,False,5612439,5642917.95015708,False,False,False,False,104729.01454788848,False,False,False,False
2023-02-03 00:00:00+00:00,5.5635,5.85,4.875,5.475,45990,,,4.715859581603994,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.111087862227945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.485027643820985,-9.95688642037306,False,False,False,True,True,0.0,1,0.8866048026146504,1.1216776533289656,False,False,False,False,-0.13458846800371954,-0.13567188576873424,False,False,False,False,5658429,5644066.916812111,False,False,False,False,100377.97643323008,False,False,False,False
2023-02-10 00:00:00+00:00,5.3205,5.85,5.115,5.7,34373,,,4.728667746162349,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.116205084874004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.99866511866474,-9.32364185129859,False,False,False,True,True,0.0,1,0.8728195854977132,1.1422017233017694,False,False,False,False,-0.0977806442629707,-0.11672626501585247,False,False,False,False,5624056,5642584.62667788,False,False,False,False,95488.71891965748,False,False,False,False
2023-02-17 00:00:00+00:00,3.99,5.514,3.75,5.2125,283122,,,4.688607592935025,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,4.813300385148723,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.20761196376962,-9.32364185129859,False,False,False,True,True,0.0,1,0.8557734310884881,1.138593091542575,False,False,False,False,-0.16027642361879704,-0.13850134431732475,False,False,False,False,5340934,5620240.135812852,False,False,False,False,109387.48048116433,False,False,False,False
