date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_108,aVWAP_OB_bull_171,aVWAP_OB_bear_160,aVWAP_OB_bear_125,aVWAP_OB_bear_57,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,51.14,53.61,45.27,45.7,1871306,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,46.17260518413909,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08608707755475,-33.791983547991094,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,492849,-1401062.6840217463,False,False,False,False,968712.3388676761,False,False,False,False
2022-03-18 00:00:00+00:00,52.19,54.08,49.5071,51.8,818431,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,46.92802460737925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.547939807787927,-29.106211073780607,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1311280,-1200148.4111312465,False,False,False,False,957580.3878404408,False,False,False,False
2022-03-25 00:00:00+00:00,46.35,51.9886,45.93,51.71,793528,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,47.0274230651368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.417567206134457,-27.891544262274014,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,517752,-1072896.5288252283,False,False,False,False,945428.3591115193,False,False,False,False
2022-04-01 00:00:00+00:00,54.0,55.23,45.5115,46.06,1011064,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,47.577649040026365,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.977914684534976,-23.08502761920397,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1528816,-880177.0822455818,False,False,False,False,950290.258436592,False,False,False,False
2022-04-08 00:00:00+00:00,50.0,57.49,49.887,54.32,551754,,,,,,"rgba(239, 83, 80, 0.5)",1.0,51.28165,,49.40537676510311,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.59110838860117,-21.12841120563287,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,977062,-742603.8168940572,False,False,False,False,920769.0541079554,False,False,False,False
2022-04-15 00:00:00+00:00,51.18,53.31,47.36,49.46,593207,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,49.19552352370638,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.01197649703467,-19.26888381625473,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1570269,-571279.9045315344,False,False,False,False,896505.1982481069,False,False,False,False
2022-04-22 00:00:00+00:00,47.7,53.51,47.665,50.98,823639,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,49.008583670854215,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.62498795564458,-19.036659467419156,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,746630,-473656.9486403097,False,False,False,False,891107.7020815804,False,False,False,False
2022-04-29 00:00:00+00:00,45.37,48.86,44.84,47.24,888404,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.44883916267014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.38187876928154,-19.036659467419156,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-141774,-449073.02651880524,False,False,False,False,890907.4278533153,False,False,False,False
2022-05-06 00:00:00+00:00,43.61,48.03,42.8401,45.19,673387,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,48.03214690448422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71639150962521,-19.036659467419156,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-815161,-476190.6541840789,False,False,False,False,874794.8035678845,False,False,False,False
2022-05-13 00:00:00+00:00,39.46,43.06,35.23,42.54,1616419,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,44.58328045255143,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.18646877509603,-19.036659467419156,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2431580,-621034.3094297027,False,False,False,False,929729.9292295226,False,False,False,False
2022-05-20 00:00:00+00:00,38.34,42.755,37.4,39.12,788199,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,44.196751072500135,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.83004454973634,-19.036659467419156,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-3219779,-813533.9161386136,False,False,False,False,919246.1566940024,False,False,False,False
2022-05-27 00:00:00+00:00,41.22,41.875,36.81,38.91,627950,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,43.97779268329563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.418710893831474,-19.036659467419156,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-2591829,-945259.4779061237,False,False,False,False,897668.6636055579,False,False,False,False
2022-06-03 00:00:00+00:00,41.48,41.94,39.29,40.79,391271,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,43.90361888007206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.97717142081642,-19.036659467419156,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-2200558,-1038244.5536167813,False,False,False,False,860157.7255607018,False,False,False,False
2022-06-10 00:00:00+00:00,35.19,42.3519,32.835,42.26,1256366,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,43.08191657555395,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.746288223471765,-19.036659467419156,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-3456924,-1217405.9940896123,False,False,False,False,889506.4866302793,False,False,False,False
2022-06-17 00:00:00+00:00,30.52,34.31,28.36,33.99,1652831,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.20185930736865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.903320010390857,-13.28400314770721,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-5109755,-1505728.142675567,False,False,False,False,946049.0431761846,False,False,False,False
2022-06-24 00:00:00+00:00,34.91,35.44,30.765,31.15,945727,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.03907307388983,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.750557742408276,-13.28400314770721,False,False,False,True,False,,0,,,False,False,False,False,-0.31071303899888486,-0.31071303899888486,False,False,False,False,-4164028,-1702639.2432181174,False,False,False,False,946025.188126097,False,False,False,False
2022-07-01 00:00:00+00:00,33.6,35.61,32.87,35.06,742452,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.89547901999049,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.047958578360486,-13.28400314770721,False,False,False,True,False,,0,0.7664748468535362,1.2177777670630834,False,False,False,False,-0.28058073415365903,-0.2956468865762719,False,False,False,False,-4906480,-1939960.7807575162,False,False,False,False,930945.6927093491,False,False,False,False
2022-07-08 00:00:00+00:00,35.81,35.98,32.65,32.77,479220,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.84464548416491,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.30429045815865,-13.28400314770721,False,False,False,True,False,,0,0.8154159301515882,1.20975439294578,False,False,False,False,-0.25783324868463064,-0.2767400676304513,False,False,False,False,-4427260,-2124205.16736807,False,False,False,False,897484.5302864343,False,False,False,False
2022-07-15 00:00:00+00:00,34.32,35.86,33.35,35.25,585780,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.751734712794885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.80820747557955,-13.28400314770721,False,False,False,True,False,,0,0.853573214707017,1.1431586031133494,False,False,False,False,-0.23783667615918666,-0.25728837189481896,False,False,False,False,-5013040,-2338192.932748213,False,False,False,False,874395.3058207725,False,False,False,False
2022-07-22 00:00:00+00:00,37.26,38.81,34.99,34.99,651387,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.82175972235766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54051620795083,-13.28400314770721,False,False,False,True,True,,0,0.9013937918075711,1.0815085117490681,False,False,False,False,-0.16723188037061582,-0.21226012613271739,False,False,False,False,-4361653,-2488078.8636557525,False,False,False,False,857876.1720562709,False,False,False,False
2022-07-29 00:00:00+00:00,40.12,40.32,36.35,37.67,438541,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.93820273166157,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.00763594537287,-17.14426296731864,False,False,False,True,True,,0,0.9587194567840994,1.031618147950673,False,False,False,False,-0.123951881987969,-0.1681060040603432,False,False,False,False,-3923112,-2594377.614496067,False,False,False,False,826814.30745951,False,False,False,False
2022-08-05 00:00:00+00:00,41.64,42.34,38.905,39.49,645646,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.20140410694724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.394536622463534,-14.785571514370396,False,False,False,True,True,,0,0.9589155706500018,1.0116029364333308,False,False,False,False,-0.05583916223756752,-0.11197258314895536,False,False,False,False,-3277466,-2644976.7541630254,False,False,False,False,813394.4328328797,False,False,False,False
2022-08-12 00:00:00+00:00,45.66,45.665,41.06,42.29,533626,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,38.534140600442264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.63034530772511,-11.667379614180078,False,False,False,True,True,,0,0.9705019350184728,1.0043769435481513,False,False,False,False,0.025124168587498642,-0.043424207280728364,False,False,False,False,-2743840,-2652299.9575583567,False,False,False,False,792670.8452156293,False,False,False,False
2022-08-19 00:00:00+00:00,44.08,48.68,43.59,45.11,491580,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.64597581338394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.34511961134108,-10.053655429458509,False,False,False,True,True,,0,0.9817618963627955,0.9801647429069026,False,False,False,False,0.10738947477514164,0.03198263374720664,False,False,False,False,-3235420,-2695494.034776256,False,False,False,False,770367.8196441013,False,False,False,False
2022-08-26 00:00:00+00:00,41.64,45.44,41.61,43.0,544622,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.51900766793055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.68209939039358,-9.728114869338981,False,False,False,True,True,,0,0.9972873969259974,0.9779116606831211,False,False,False,False,0.02992572005829511,0.030954176902750874,False,False,False,False,-3780042,-2775830.921089126,False,False,False,False,753645.9070778716,False,False,False,False
2022-09-02 00:00:00+00:00,39.57,42.1315,38.635,41.26,402590,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.30515661686389,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.20703600162962,-9.728114869338981,False,False,False,True,True,,0,0.9835788565615228,1.0138120885001893,False,False,False,False,-0.06292812591910736,-0.015986974508178244,False,False,False,False,-4182632,-2880038.408415857,False,False,False,False,727641.765812844,False,False,False,False
2022-09-09 00:00:00+00:00,43.06,43.82,39.99,40.37,463326,,,,,,#000000,0.0,0.0,,39.39487252642603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.285554761364956,-9.011962665937773,False,False,False,False,True,,0,0.9382859349496755,1.0510661736366653,False,False,False,False,-0.017916562480531466,-0.016951768494354855,False,False,False,False,-3719306,-2942206.3781628306,False,False,False,False,708062.8201970778,False,False,False,False
2022-09-16 00:00:00+00:00,43.09,44.595,40.81,43.68,1043418,,,,,,#000000,0.0,0.0,,39.687253151113225,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0678163978258,-8.141549122156547,False,False,False,False,True,,0,0.9121954487829995,1.0490729838867525,False,False,False,False,0.005632061984412152,-0.005659853254971351,False,False,False,False,-2675888,-2922479.09089151,False,False,False,False,732903.9446269239,False,False,False,False
2022-09-23 00:00:00+00:00,34.71,43.4446,33.79,42.16,896567,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,39.31250336849553,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.87794963220344,-8.141549122156547,False,False,False,True,True,,0,0.8905889624412938,1.0424210926569448,False,False,False,False,-0.11549671715970826,-0.06057828520733981,False,False,False,False,-3572455,-2970625.4545291755,False,False,False,False,745027.1339138184,False,False,False,False
2022-09-30 00:00:00+00:00,33.65,37.65,33.59,34.53,666548,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.735684680240425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.02210392603723,-8.141549122156547,False,False,False,True,False,,0,0.8875208794608906,1.1134632601904406,False,False,False,False,-0.20636322560889495,-0.13347075540811737,False,False,False,False,-4239003,-3064579.3467862736,False,False,False,False,739213.8647350171,False,False,False,False
2022-10-07 00:00:00+00:00,36.28,37.64,33.83,34.46,554421,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.681052480139506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.830806233595816,-8.141549122156547,False,False,False,True,False,,0,0.8503283371889422,1.13315437637201,False,False,False,False,-0.18111722506900998,-0.15729399023856366,False,False,False,False,-3684582,-3110505.4692465495,False,False,False,False,725525.5043842751,False,False,False,False
2022-10-14 00:00:00+00:00,33.86,37.32,33.79,36.3,559849,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.47172553737222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.971424011645496,-8.141549122156547,False,False,False,True,False,,0,0.8673897664887558,1.104747229558231,False,False,False,False,-0.18749987000496335,-0.1723969301217635,False,False,False,False,-4244431,-3194499.953006064,False,False,False,False,713253.1707261807,False,False,False,False
2022-10-21 00:00:00+00:00,40.26,40.5,34.88,34.88,698137,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,37.69913567471308,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.846199289350864,-8.141549122156547,False,False,False,True,False,,0,0.8663559209114288,1.0721678027078285,False,False,False,False,-0.05973255978837674,-0.11606474495507012,False,False,False,False,-3546294,-3220558.771301911,False,False,False,False,712133.4543760931,False,False,False,False
2022-10-28 00:00:00+00:00,43.71,44.04,38.35,40.45,501535,,,,,,#000000,0.0,0.0,,38.06504063395441,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31978516138584,-8.141549122156547,False,False,False,False,True,,0,0.9176790451241665,1.00673212973877,False,False,False,False,0.11014598408055414,-0.0029593804372579913,False,False,False,False,-3044759,-3207536.5660202885,False,False,False,False,696533.5688667529,False,False,False,False
2022-11-04 00:00:00+00:00,42.49,45.52,41.47,43.71,564639,,,,,,#000000,0.0,0.0,,38.466659990676604,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.660599001452475,-7.353765239851249,False,False,False,False,True,,0,0.9576118478027695,0.98843981154112,False,False,False,False,0.2155475404594236,0.1062940800110828,False,False,False,False,-3609398,-3237304.079648415,False,False,False,False,686763.600802549,False,False,False,False
2022-11-11 00:00:00+00:00,47.9,48.73,37.06,42.63,764993,,,,,,#000000,0.0,0.0,,39.01283906705418,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.282376441568914,-4.8077219576863115,False,False,False,False,True,,0,0.9877277337731218,0.929657073393572,False,False,False,False,0.18768673024865615,0.14699040512986947,False,False,False,False,-2844405,-3208200.4441189026,False,False,False,False,692558.3711134715,False,False,False,False
2022-11-18 00:00:00+00:00,44.14,49.78,43.67,47.54,625570,,,,,,#000000,0.0,0.0,,39.45708951277268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.83431091379505,-4.2644225791032895,False,False,False,False,True,,1,1.0219770914801243,0.919635434307356,False,False,False,False,0.3428282496028039,0.2449093273663367,False,False,False,False,-3469975,-3227591.151961947,False,False,False,False,687596.2695495107,False,False,False,False
2022-11-25 00:00:00+00:00,46.35,46.42,43.19,43.89,292268,,,,,,#000000,0.0,0.0,,39.62305719151417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.89377571803579,-3.189840789088443,False,False,False,False,True,,1,1.0231508592755694,0.9378479460932437,False,False,False,False,0.25291923145437956,0.24891427941035812,False,False,False,False,-3177707,-3223896.0295943953,False,False,False,False,658312.6940273247,False,False,False,False
2022-12-02 00:00:00+00:00,46.5,50.59,41.9016,45.58,776182,,,,,,#000000,0.0,0.0,,41.93577406300532,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.69639291538536,-2.3401112695618096,False,False,False,False,True,,1,0.9940094578089558,0.9100374763070104,False,False,False,False,0.31993650605859997,0.28442539273447903,False,False,False,False,-2401525,-3162979.6570318476,False,False,False,False,667043.7537290043,False,False,False,False
2022-12-09 00:00:00+00:00,43.42,45.92,42.38,45.83,643707,,,,,,#000000,0.0,0.0,,41.81385762121934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.143165365254696,-2.3401112695618096,False,False,False,False,True,0.0,1,1.0431186851520227,0.9412412742931061,False,False,False,False,0.22320548797576695,0.253815440355123,False,False,False,False,-3045232,-3154257.608362822,False,False,False,False,665315.1053046336,False,False,False,False
2022-12-16 00:00:00+00:00,43.42,49.43,42.24,45.0,945218,,,,,,#000000,0.0,0.0,,42.05638043306519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.748002829447074,-2.3401112695618096,False,False,False,False,True,0.0,1,1.083401446451468,0.8587249999031568,False,False,False,False,0.2951632980250261,0.27448936919007455,False,False,False,False,-3045232,-3146181.637372983,False,False,False,False,686048.653059846,False,False,False,False
2022-12-23 00:00:00+00:00,43.48,44.325,41.195,43.5,456444,,,,,,#000000,0.0,0.0,,42.88901692571923,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.488383807837685,-2.3401112695618096,False,False,False,False,True,0.0,1,1.0593945060081944,0.9076478282901688,False,False,False,False,0.12098331262531838,0.19773634090769646,False,False,False,False,-2588788,-3104893.2197897993,False,False,False,False,669040.9009813389,False,False,False,False
2022-12-30 00:00:00+00:00,44.39,44.59,41.61,43.46,348467,,,,,,#000000,0.0,0.0,,42.94010233425183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.66088804546537,-2.3401112695618096,False,False,False,False,True,0.0,1,1.0460303706346623,0.9070766793831774,False,False,False,False,0.1380828834778307,0.16790961219276357,False,False,False,False,-2240321,-3040850.8331387034,False,False,False,False,645294.6860938324,False,False,False,False
2023-01-06 00:00:00+00:00,46.53,48.59,44.44,45.07,640628,,,,,,#000000,0.0,0.0,,43.52061222748476,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.609981925117964,-1.7297160339934479,False,False,False,False,True,0.0,1,1.0690839560884617,0.8790446631280935,False,False,False,False,0.33004849493161303,0.2489790535621883,False,False,False,False,-1599693,-2934098.4010543553,False,False,False,False,644949.0056424374,False,False,False,False
2023-01-13 00:00:00+00:00,52.44,52.5,46.93,46.94,629192,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,44.40503711263618,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.23633109290847,0.9410873745811443,False,False,True,False,True,0.2420744315214023,0,1.0778130439234155,0.8486210178643884,False,False,False,False,0.3428282491847611,0.29590365137347474,False,False,False,False,-970501,-2788646.741716996,False,False,False,False,643781.8200392938,False,False,False,False
2023-01-20 00:00:00+00:00,52.79,52.885,48.89,52.0,645824,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.124700074311406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.21619871244795,2.913829444876228,False,False,True,False,True,0.5167642974709352,0,1.0856428351204137,0.8726776517876514,False,False,False,False,0.3428282495847556,0.3193659504791152,False,False,False,False,-324677,-2606130.464552774,False,False,False,False,643933.0926289757,False,False,False,False
2023-01-27 00:00:00+00:00,52.69,53.695,50.43,52.75,668323,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,45.7588282595992,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.578774747992334,4.2636586246423605,False,False,True,False,True,0.4359534503423248,0,1.0874826355004994,0.8773482734999561,False,False,False,False,0.34282824992859934,0.3310971002038573,False,False,False,False,-993000,-2486639.3190303463,False,False,False,False,645739.7524342368,False,False,False,False
2023-02-03 00:00:00+00:00,52.41,55.0,50.19,52.01,814074,,,,,52.53333333333333,"rgba(38, 166, 154, 0.5)",0.0,0.0,,48.566397558411644,,-1.0,55.0,50.19,0.0,0.0,0.0,0.0,0.0,59.398982336757356,5.096675488868911,False,False,True,False,True,0.2060154124137945,0,1.0654020502993649,0.8840410665798176,False,False,False,False,0.3428282500688116,0.3369626751363345,False,False,False,False,-1807074,-2436301.1472503208,False,False,False,False,658208.9559576267,False,False,False,False
2023-02-10 00:00:00+00:00,51.79,53.1939,50.55,52.1,430437,,,,,52.295133781943264,"rgba(38, 166, 154, 0.5)",0.0,0.0,,48.69060744059126,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.63208684844888,5.394062743600784,False,False,True,False,True,0.0,0,1.0525877153866734,0.9217419450073963,False,False,False,False,0.3117128504635757,0.3243377627999551,False,False,False,False,-2237511,-2421575.9511577045,False,False,False,False,641336.9592200248,False,False,False,False
2023-02-17 00:00:00+00:00,53.68,54.44,51.23,51.88,568724,,,,,52.552808858991426,"rgba(38, 166, 154, 0.5)",0.0,0.0,,49.03855638044388,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.49860790871844,6.3286315351653855,False,False,True,False,True,1.260531466367219,0,1.0389270792052947,0.9343934396560063,False,False,False,False,0.3428282501291808,0.33358300646456795,False,False,False,False,-1668787,-2365813.806627504,False,False,False,False,635958.2215000229,False,True,False,False
