date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_83,Gap_Up_aVWAP_11,Gap_Up_aVWAP_9,Gap_Up_aVWAP_2,Gap_Down_aVWAP_47,Gap_Down_aVWAP_8,Gap_Down_aVWAP_3,aVWAP_OB_bull_98,aVWAP_OB_bear_60,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-10-27 00:00:00+00:00,22.8125594003,22.8125594003,22.8125594003,22.8125594003,0,,,22.511047459633332,20.427515817365173,,22.416696100053937,20.436860777537543,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.484913777339095,-48.84180677715487,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,9600,1839.620404867108,False,False,False,False,6035.881280156896,False,False,False,False
2023-11-03 00:00:00+00:00,25.3187045217,25.3187045217,24.0988259361,24.0988259361,1400,,24.912078326499998,23.01275540196368,20.719533841215814,,22.92300553730386,20.743983550505554,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.912078326499998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5598741038925,-41.50001037095098,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11000,2518.1670415436183,False,False,False,False,5692.48266681194,False,False,False,False
2023-11-10 00:00:00+00:00,22.4889181429,25.3187045217,21.7337552089,25.3187045217,10100,,23.391265086772464,23.113577382972615,21.506095456548206,,23.075963355775293,21.550816500691692,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.285862188969563,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.09963334701085,-40.670813475822754,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,900,2398.302816244091,False,False,False,False,6018.965432233278,False,False,False,False
2023-11-17 00:00:00+00:00,21.8428756329,22.5138136242,21.8428756329,22.5138136242,1600,,23.229464359227734,23.02252905662717,21.533103946835038,,22.989129658934406,21.576521429255347,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.128795147510587,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.40182279980007,-40.12627160340729,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-700,2168.798903929714,False,False,False,False,5691.634659475258,False,False,False,False
2023-11-24 00:00:00+00:00,22.3734546173,22.3734546173,22.3734546173,22.3734546173,300,,23.210299962020393,23.01211609770748,21.540629475227263,,22.97935703922592,21.58390044025576,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.111029557425752,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.06818128848624,-38.22966908854464,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-400,1978.5175036386242,False,False,False,False,5292.254314328943,False,False,False,False
2023-12-01 00:00:00+00:00,20.4591256413,22.4371240955,20.3742330038,22.3734546173,4000,,22.722911675011876,22.67344558067239,21.492579495313244,,22.649366449585294,21.52964334940714,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.62713563400927,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.58689807823162,-38.22966908854464,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4400,1506.0347255913189,False,False,False,False,5196.5317725268,False,False,False,False
2023-12-08 00:00:00+00:00,23.0992866681,23.0992866681,20.4591256413,20.4591256413,300,,22.71437474818964,22.667521068652746,21.498346586560757,,22.643804379019535,21.535280321966482,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,22.619994839918647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.79753354160988,-35.39871636672046,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-4100,1090.772894066036,False,False,False,False,4833.8257153025925,False,False,False,False
2023-12-15 00:00:00+00:00,21.9447467979,23.9736808345,19.5677529474,23.0907974043,262354,,21.884701663443142,21.89633504765997,21.787120303520677,,21.894948304713655,21.7927150094201,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,21.860973395620558,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.620861996166646,-33.63075067265364,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-266454,-18727.358431420336,False,False,False,False,23909.394180835734,False,False,False,False
2023-12-22 00:00:00+00:00,24.8480750009,27.5561501377,22.4456133592,22.9210121293,236092,,23.28678499854971,23.278900368202066,23.179611592050062,,23.2776111738837,23.185600349502103,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.706551801472635,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.118495389027736,-29.331599771514433,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-30362,-19589.183732796606,False,False,False,False,39626.62424151457,False,False,False,False
2023-12-29 00:00:00+00:00,22.7512268543,24.9584354297,22.5050382055,24.9584354297,131940,,23.310831367117398,23.30434384716799,23.224097070753785,,23.303307117869636,23.228974693162293,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.585454968712686,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.06252959042135,-27.715244120573203,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,-162302,-30160.503456293154,False,False,False,False,46464.65207547645,False,False,False,False
2024-01-05 00:00:00+00:00,24.6613111984,24.8777874241,23.0907974043,23.0907974043,219539,,23.53834322278119,23.5321059543507,23.46790741118541,,23.531277729094718,23.471879761385864,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.739121841953153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.67622490287475,-24.545711446475416,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,57237,-23686.61431138255,False,False,False,False,59284.97414395968,False,False,False,False
2024-01-12 00:00:00+00:00,24.0415949445,24.5085044509,22.5389952605,23.922745252,284458,,23.57735996556515,23.572477004366103,23.523348034511024,,23.57184532751301,23.526407569729393,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.716220538822657,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.518575582464045,-22.251701478628497,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-227221,-38763.235473502355,False,False,False,False,75964.45754070341,False,False,False,False
2024-01-19 00:00:00+00:00,24.058573472,24.9329676384,23.786917032,24.7377145722,158327,,23.659776137732045,23.655148779124204,23.61094641646774,,23.654580539091388,23.61371405617429,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.78329515397305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.41862448051617,-20.014906434812335,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-68894,-40995.14395694663,False,False,False,False,82065.38661176243,False,False,False,False
2024-01-26 00:00:00+00:00,25.2300918697,25.5016634172,22.9889262393,23.854831142,290369,,23.825529595281946,23.821191853913724,23.783391917555157,,23.82070566106893,23.785780526095877,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.931283738109475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.21555318370555,-17.043839581676025,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,221475,-21552.911071246883,False,False,False,False,97495.28389978003,False,False,False,False
2024-02-02 00:00:00+00:00,23.9651915708,25.6375765298,23.5661961744,25.1282207047,273796,,23.90792438511048,23.90398611915927,23.87100184577699,,23.903561923204542,23.87309597401301,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.999418309355953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.479870894864426,-15.760501962675946,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,-52321,-23832.028769673037,False,False,False,False,110554.59620350003,False,False,False,False
2024-02-09 00:00:00+00:00,23.7020243945,24.1689339008,23.3284967894,23.956702307,170944,,23.893318633340222,23.88974638380448,23.859593809642778,,23.88935893139057,23.861508463872056,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,23.97537306796697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.690034235760635,-14.68458987123448,False,False,True,False,True,,1,,,False,False,False,False,0.20645557093208544,0.20645557093208544,False,False,False,False,-223265,-38604.84145340096,False,False,False,False,115027.88537361115,False,False,False,False
2024-02-16 00:00:00+00:00,25.6121087386,25.7054906398,23.8463418782,24.3217406483,264093,,24.026110944310652,24.02264220058787,23.99506343197797,,24.0222874655142,23.996824934804263,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.10238119975743,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.607380693468414,-12.05496840912459,False,False,True,False,True,,1,1.0522652063982592,0.8568933365524296,False,False,False,False,0.3175453216355863,0.2620004462838359,False,False,False,False,40828,-32720.92727166755,False,False,False,False,126069.74571630661,False,False,False,False
2024-02-23 00:00:00+00:00,24.7886501547,25.9686578161,24.1179983183,25.8922544424,177922,,24.092795876894268,24.089432930700703,24.06341673735615,,24.089098154050284,24.065083199991506,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.165183122958776,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.40290703961659,-10.652439460948045,False,False,True,False,True,,1,1.0438330609424813,0.8399848766892055,False,False,False,False,0.3428282431577954,0.30241434472081563,False,False,False,False,-137094,-40452.26599228477,False,False,False,False,129910.65344102464,False,False,False,False
2024-03-01 00:00:00+00:00,25.153688496,26.5374384875,24.6655558303,24.9159891109,671255,,24.381680428657972,24.37854702920687,24.35667838905011,,24.378264996689737,24.35809435249895,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.444699280490926,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.54387022167476,-9.006709046659402,False,False,True,False,True,,1,1.049320910762383,0.8696835495147257,False,False,False,False,0.3428282440381844,0.32262129437950005,False,False,False,False,534161,2111.6796367733623,False,False,False,False,170010.2346676154,False,False,False,False
2024-03-08 00:00:00+00:00,25.1791562872,26.0110192423,24.6103756159,25.1282207047,287369,,24.455493180210418,24.45250732254706,24.43213590415272,,24.452244485252553,24.43345839401862,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,24.514543078689513,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.665476479925175,-7.481062917412871,False,False,True,False,True,,1,1.0597890698179357,0.8541022221233363,False,False,False,False,0.31165630160489927,0.3171387979921997,False,False,False,False,821530,62809.332997012374,False,False,False,False,178703.47654408833,False,False,False,False
2024-03-15 00:00:00+00:00,27.2108537256,27.3758206116,24.60611342,25.4830426562,318522,,24.61981058529823,24.616845995415517,24.59754637843932,,24.61659664599855,24.59880562548464,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.121434081180425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.30623082979531,-4.618404616736456,False,False,True,False,True,,1,1.054139474137029,0.8420146163447797,False,False,False,False,0.3428282422226601,0.32998352010742993,False,False,False,False,1140052,142605.08610834478,False,False,False,False,189060.4042074892,False,False,False,False
2024-03-22 00:00:00+00:00,25.9518959112,27.0806167103,25.6133664962,26.9764270981,236322,,24.714048879725187,24.711134494457554,24.69262208812591,,24.71089514604723,24.693833324125567,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.17096498436426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.04494443521226,-3.740887469835144,False,False,True,False,True,,1,1.0597853253995053,0.888743387453768,False,False,False,False,0.3428282428976996,0.3364058815025648,False,False,False,False,903730,198984.7093595785,False,False,False,False,192561.2631550826,False,False,False,False
2024-03-29 00:00:00+00:00,26.0387205881,26.2644647479,25.7435166868,25.986625782,75639,,24.738197573438303,24.73530583747172,24.717047907570464,,24.73506973975896,24.71824333449936,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.179319375713742,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.92740233903028,-2.793182564436748,False,False,True,False,True,,1,1.0152990799922386,0.9090390684989476,False,False,False,False,0.3038110680796392,0.320108474791102,False,False,False,False,979369,256790.95311072085,False,False,False,False,183900.35477322462,False,False,False,False
2024-04-05 00:00:00+00:00,27.0719342426,27.3584556762,26.0734504588,26.1950050064,257402,,24.86270525410202,24.859832979126136,24.84223112000068,,24.859605146476106,24.843387492927885,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.311463810682874,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.65881548278926,-1.1030547022754433,False,False,True,False,True,,1,1.019696014469902,0.8870780386144538,False,False,False,False,0.34282824352267827,0.3314683591568901,False,False,False,False,1236771,329382.06769511185,False,False,False,False,189344.92108631908,False,False,False,False
2024-04-12 00:00:00+00:00,26.8375076151,27.9054511404,25.7817195446,26.9156498243,269023,,24.97835801421198,24.975520404104785,24.958572454239306,,24.975300850545914,24.95968920950499,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.885819571496338,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.89148566282197,0.019061505205151263,False,False,True,False,True,,1,1.014062600085736,0.8779971940976873,False,False,False,False,0.34282824079512364,0.33714829997600687,False,False,False,False,967748,376668.43305102945,False,False,False,False,195247.001005851,False,False,False,False
2024-04-19 00:00:00+00:00,26.5249387785,27.0372043719,25.9518959112,27.0024745011,158589,,25.029192824335247,25.02639309779432,25.009849778144027,,25.02617871382624,25.010941285814027,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.878058344573873,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.659924887457315,0.6100759921652923,False,False,True,False,True,,1,1.0178373241868162,0.9079387055608604,False,False,False,False,0.29598876238419813,0.31656853118010253,False,False,False,False,809159,408704.7713435458,False,False,False,False,192531.5935239361,False,False,False,False
2024-04-26 00:00:00+00:00,27.2716309994,27.3324082732,25.7869290252,25.9779433143,138747,,25.079245141677152,25.07647052395377,25.060243064364986,,25.07626016160031,25.061315055272612,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.913592340603206,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.14506060907357,1.839868928212006,False,False,True,False,True,,1,0.9972832911669244,0.9050735945005115,False,False,False,False,0.3046267072209839,0.3105976192005432,False,False,False,False,947906,448645.60309587576,False,False,False,False,188547.54955920012,False,False,False,False
2024-05-03 00:00:00+00:00,27.6797069806,27.8533563343,26.3860192955,27.4018680147,124092,,25.134249137099495,25.131485014177052,25.115495330603537,,25.131277654091015,25.116552996520824,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,25.98097056302378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.83995998540374,3.1966627947109103,False,False,True,False,True,,1,1.0086763442479967,0.9165440716709171,False,False,False,False,0.34282824145325874,0.32671293032690096,False,False,False,False,1071998,494819.8547184035,False,False,False,False,183773.0644066668,False,False,False,False
2024-05-10 00:00:00+00:00,28.7216031028,29.2512336316,27.4973751592,27.7578491898,207981,,25.267636704200058,25.26484736655264,25.249115040097138,,25.264643147849977,25.250158806541474,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.197672998788025,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.185909448986095,5.0951951346436175,False,False,True,False,True,,1,1.0778241934791992,0.88584034025721,False,False,False,False,0.34282824378693405,0.33477058705691753,False,False,False,False,1279979,552979.7914059291,False,False,False,False,185566.24482098778,False,False,False,False
2024-05-17 00:00:00+00:00,30.3278596246,30.8227602827,28.7216031028,28.7823803766,243592,,25.47625188168223,25.473384789689145,25.457788178724734,,25.473182037457217,25.45882744791668,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.54222897122483,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.28925808761946,7.617380570469059,False,False,True,False,True,,0,1.0971521451473774,0.8047173113276226,False,False,False,False,0.34282824556273966,0.33879941630982857,False,False,False,False,1523571,624875.4364869714,False,False,False,False,189864.44890832203,False,False,False,False
2024-05-24 00:00:00+00:00,31.2916135377,31.6562771804,29.9631959818,30.510191446,266039,,25.73080093107875,25.727831818856878,25.712301760659354,,25.727629597384222,25.713341633694306,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,26.928986991718723,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.39554966003534,10.033404331574104,False,False,True,False,True,,0,1.1184082887484244,0.8006440618565445,False,False,False,False,0.34282824653945787,0.3408138314246432,False,False,False,False,1789610,711152.0708212699,False,False,False,False,195507.0082484463,False,False,False,False
2024-05-31 00:00:00+00:00,31.3784382145,31.586817439,30.7533005412,31.5607700359,127770,,25.850709575378616,25.847696864063508,25.832202505988846,,25.847494959988165,25.833242213668335,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,27.095726866689876,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.95392819300989,11.843106266248952,False,False,True,False,True,,0,1.1749917945547084,0.7984856399867913,False,False,False,False,0.3428282465355061,0.34182103898007465,False,False,False,False,1917380,800502.2877974722,False,False,False,False,190489.45208189473,False,False,False,False
2024-06-07 00:00:00+00:00,30.1400139372,31.9362333711,29.530943819,31.5781349713,251532,,26.04321964037726,26.040164082227932,26.024840498504847,,26.03996418436718,26.025872125620264,,,"rgba(38, 166, 154, 0.5)",1.0,32.496433,,28.443137724292313,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.17194627324868,11.843106266248952,False,False,True,False,True,,0,1.1504699474531659,0.8036260365977719,False,False,False,False,0.30880772820799257,0.32531438359403364,False,False,False,False,1665848,864601.9701828447,False,False,False,False,195011.12229805067,False,False,False,False
2024-06-14 00:00:00+00:00,27.0050942112,30.4624628233,26.8169990277,29.8444357916,344055,,26.15239579351949,26.149413278757383,26.134653295679175,,26.149220632679583,26.135648814578644,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.52115225186145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.882193685160445,11.843106266248952,False,False,True,False,False,,0,1.1168933170546742,0.8468479389472799,False,False,False,False,0.11205850585883155,0.2186864447264326,False,False,False,False,1321793,898467.9723915228,False,False,False,False,206051.40953523212,False,False,False,False
2024-06-21 00:00:00+00:00,28.9845720954,29.0830981439,26.9692665572,27.1573617408,226275,,26.22655852967225,26.223618094113842,26.209192085709002,,26.22342974085469,26.21016625548563,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.48650789858866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.448919472426695,17.2230441802201,False,False,True,False,False,,0,1.078563696214786,0.9508477702138974,False,False,False,False,0.058699981223839424,0.138693212975136,False,False,False,False,1548068,946586.4929551138,False,False,False,False,207549.45327336306,False,False,False,False
2024-06-28 00:00:00+00:00,28.7875199983,29.2264087599,28.021166479,29.1995380194,170367,,26.2874300736665,26.28451560628699,26.270315751069067,,26.284330152099244,26.271275572808502,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.510547968621825,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.21741106027255,15.932814549692282,False,False,True,False,False,,0,1.1022055425072221,0.8900947151623763,False,False,False,False,0.11066520366926852,0.12467920832220226,False,False,False,False,1377701,978520.9008843646,False,False,False,False,204795.19747533617,False,False,False,False
2024-07-05 00:00:00+00:00,27.9186993885,28.9397875278,27.748518032,28.2053206206,181835,,26.336862171916376,26.33398571743687,26.320047734041378,,26.333803643381447,26.320990590607003,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.47155828275322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.42301664013355,14.102289462065102,False,False,True,False,False,,0,1.0928400574777888,0.8998918069548372,False,False,False,False,0.08629218873602976,0.10548569852911602,False,False,False,False,1195866,994620.5378558931,False,False,False,False,203094.44210679276,False,False,False,False
2024-07-12 00:00:00+00:00,26.9692665572,27.7126903779,26.6289038441,27.7126903779,362260,,26.374366666109424,26.371603987597066,26.35827093848466,27.103620259733333,26.37142979762941,26.359173457592092,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.219603434850647,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.19254142558569,11.877392180674505,False,False,True,False,False,,0,1.0821981929919147,0.9161514547627171,False,False,False,False,-0.02567072945158219,0.03990748453876691,False,False,False,False,833606,982693.5350517529,False,False,False,False,214884.48343221552,False,False,False,False
2024-07-19 00:00:00+00:00,27.2558877893,27.8112164265,26.5035070551,26.7095160656,208019,,26.396655178667707,26.393952420014454,26.380939343219623,27.13520306834277,26.393782398853595,26.38182053372676,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.126202798014702,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.874830345200856,10.54718823702349,False,False,True,False,False,,0,1.0510533004357883,0.9237768630398812,False,False,False,False,-0.02686639776973464,0.006520543384516136,False,False,False,False,1041625,987058.828751623,False,False,False,False,214375.92910390324,False,False,False,False
2024-07-26 00:00:00+00:00,27.909742475,29.2174518464,27.4260691459,27.4260691459,377677,,26.481140523688815,26.478509414830224,26.46595356445954,27.553224094217384,26.478345308304956,26.46680488443237,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,28.138718072516113,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.56373125937958,10.15490694196017,False,False,True,False,False,10.515980274409568,0,1.0869530354796495,0.899903004689687,False,False,False,False,0.07684406676104834,0.041682305072782234,False,False,False,False,1419302,1019076.841436688,False,False,False,False,226472.30472583632,False,False,False,False
