date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_85,aVWAP_OB_bull_82,aVWAP_OB_bear_0,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2023-11-24 00:00:00+00:00,78.1049327752,79.1396987635,76.1149981822,77.9556876807,3747744,,,82.900928861416,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.46873793742913,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.840460020517856,-31.82607164391819,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20081773,-6361193.256904716,False,False,False,False,6264141.55870471,False,False,False,False
2023-12-01 00:00:00+00:00,77.8462412781,78.8611079205,75.8811808675,77.876090297,6375127,,,82.45851516833449,"rgba(239, 83, 80, 0.5)",0.0,0.0,,79.1462164633322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8789117963795,-31.08205728125357,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-26456900,-7849764.126763626,False,False,False,False,6272362.702504361,False,False,False,False
2023-12-08 00:00:00+00:00,73.3987374627,77.8362916051,71.9709593922,77.8362916051,6391501,,,81.84398582423916,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.11087833417459,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.227587254512997,-31.08205728125357,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-32848401,-9701515.006262617,False,False,False,False,6281187.761578112,False,False,False,False
2023-12-15 00:00:00+00:00,75.607564861,75.7866589743,71.9775261764,73.3987374627,7895006,,,81.20793390823754,"rgba(239, 83, 80, 0.5)",0.0,0.0,,76.72084201526918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.761598136687464,-30.526929442893998,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24953395,-10831283.894687608,False,False,False,False,6400729.853313067,False,False,False,False
2023-12-22 00:00:00+00:00,78.443221656,79.3884405876,75.2493766342,75.9160047229,5349201,,,81.01420971088332,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.00841762460438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.087968375161445,-27.41010650110531,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19604194,-11481129.08767371,False,False,False,False,6322838.827141728,False,False,False,False
2023-12-29 00:00:00+00:00,81.1694320484,81.4380732184,78.2044295048,78.3636242723,4039013,,,80.98449680484696,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.11505470154644,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.3032849710654,-23.499842260622863,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-15565181,-11783651.451549731,False,False,False,False,6153666.543649749,False,False,False,False
2024-01-05 00:00:00+00:00,78.2342785237,81.0898346647,77.6870465106,80.6122503623,3596989,,,80.91642940066272,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.08734970964554,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03435170638584,-22.006325084014723,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-19162170,-12330208.381064566,False,False,False,False,5964283.021897916,False,False,False,False
2024-01-12 00:00:00+00:00,76.731877906,81.3734003442,76.5527837926,78.6521647882,4982669,,,80.79387659495134,"rgba(239, 83, 80, 0.5)",0.0,0.0,,78.01469699138659,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.67639212130487,-21.486884560325674,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-24144839,-13205366.204689413,False,False,False,False,5891570.8721277,False,False,False,False
2024-01-19 00:00:00+00:00,77.1597138435,77.6870465106,74.9658109547,76.7020288871,4053626,,,80.64451860736978,"rgba(239, 83, 80, 0.5)",0.0,0.0,,77.41762567161845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.431336506185914,-20.77079054006529,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-20091213,-13715428.930267975,False,False,False,False,5755426.807525648,False,False,False,False
2024-01-26 00:00:00+00:00,86.104469839,95.4372630802,77.010468749,77.5676504351,18573250,,,81.4223027728816,"rgba(239, 83, 80, 0.5)",0.0,0.0,,83.28965787202503,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75586989426167,-15.670279146964944,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-1517963,-12811912.93543331,False,False,False,False,6704895.192153377,False,False,False,False
2024-02-02 00:00:00+00:00,84.6617672591,85.53733848,81.9853052315,84.5722202024,7704935,,,81.5675628058568,"rgba(239, 83, 80, 0.5)",0.0,0.0,,83.30243934109609,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87728604900212,-12.790673699320742,False,False,False,True,True,,1,,,False,False,False,False,,,False,False,False,False,-9222898,-12546059.977253063,False,False,False,False,6778972.214956831,False,False,False,False
2024-02-09 00:00:00+00:00,85.6965332475,87.5770214378,83.8608185854,84.4329247809,5262329,,,81.71769387520737,#000000,0.0,0.0,,83.5391420762246,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.55976549058664,-10.335841803750895,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-3960569,-11910097.682641724,False,False,False,False,6666628.273108177,False,False,False,False
2024-02-16 00:00:00+00:00,85.1990495992,88.1292282874,85.1990495992,87.24868223,5532006,,,81.88125540321127,#000000,0.0,0.0,,83.79356193062436,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.222920662784944,-8.830189218475653,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-9492575,-11731021.928371966,False,False,False,False,6582582.178803868,False,False,False,False
2024-02-23 00:00:00+00:00,85.3781437126,86.5124064306,83.9553404786,85.2786469829,4070649,,,81.97065063335297,#000000,0.0,0.0,,83.8801273869519,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4975398620592,-7.635658832879976,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,-5421926,-11263681.489233302,False,False,False,False,6396513.054448026,False,False,False,False
2024-03-01 00:00:00+00:00,81.8957581748,86.3001799062,81.3714104096,85.8457783419,6539357,,,82.02002098786092,#000000,0.0,0.0,,83.76790650447779,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.644699165418935,-7.635658832879976,False,False,False,False,True,,1,,,False,False,False,False,,,False,False,False,False,-11961283,-11315355.675216021,False,False,False,False,6407094.087451876,False,False,False,False
2024-03-08 00:00:00+00:00,80.980388262,82.7962035782,78.2939765615,81.9256071937,7933258,,,81.95771548415115,#000000,0.0,0.0,,83.1633959729366,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.611103495389116,-7.635658832879976,False,False,False,False,True,,1,,,False,False,False,False,-0.13832865542088302,-0.13832865542088302,False,False,False,False,-19894541,-11950850.884459278,False,False,False,False,6520143.266159144,False,False,False,False
2024-03-15 00:00:00+00:00,79.3884405876,81.4480228914,78.9208059583,81.4480228914,6111535,,,81.8866977077529,#000000,0.0,0.0,,82.80115228648201,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15022850718063,-7.635658832879976,False,False,False,False,True,,1,0.8907086469472321,1.121355136227602,False,False,False,False,-0.09914003849387525,-0.11873434695737914,False,False,False,False,-26006076,-12991978.670795627,False,False,False,False,6489875.987184393,False,False,False,False
2024-03-22 00:00:00+00:00,86.1940168957,87.0596384437,79.2491451661,79.3983902606,10034720,,,82.01010326514981,#000000,0.0,0.0,,83.24740457786385,,0.0,0.0,0.0,0.0,1.0,84.4528241268,81.4480228914,0.0,48.46855662364819,-7.635658832879976,False,False,False,False,True,,1,0.9693520697842385,1.1006983007945428,False,False,False,False,0.1498869293478518,0.015576291195236333,False,False,False,False,-15971356,-13212673.287773728,False,False,False,False,6752457.025170734,False,False,False,False
2024-03-29 00:00:00+00:00,85.9751240905,86.8904940033,84.4528241268,86.3631613361,3793973,,,82.08552970571893,#000000,0.0,0.0,,83.44910764619898,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.01594187459605,-6.88729309490359,False,False,False,False,True,,0,1.0288473760682832,0.9768612075858696,False,False,False,False,0.2863299053658137,0.15095309828052503,False,False,False,False,-19765329,-13698055.19238308,False,False,False,False,6533310.060343273,False,False,False,False
2024-04-05 00:00:00+00:00,92.0444245991,93.2781840468,84.5821698754,86.7611482547,9394835,,,82.45831144252216,#000000,0.0,0.0,,84.39716585971948,,0.0,0.0,0.0,0.0,1.0,93.0294422226,86.8904940033,0.0,53.390101417760434,-3.5480626657463645,False,False,False,False,True,,0,1.0250938991564782,0.9348296677788744,False,False,False,False,0.3428282494934545,0.24689067388698976,False,False,False,False,-10370494,-13451569.178132482,False,False,False,False,6745274.870688216,False,False,False,False
2024-04-12 00:00:00+00:00,97.5067950569,98.899749272,93.0294422226,93.0294422226,6135827,,,82.87837031729654,"rgba(38, 166, 154, 0.5)",0.0,0.0,,88.3741524138681,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.35341236259753,0.2801709226880149,False,False,True,False,True,,0,1.1043322042884043,0.8714457263726655,False,False,False,False,0.3428282510613465,0.29485946247416817,False,False,False,False,-4234667,-12768835.683456002,False,False,False,False,6700130.58397057,False,False,False,False
2024-04-19 00:00:00+00:00,95.0392761616,98.342567586,94.0841075569,98.0639767429,4116362,,,83.13340815211173,"rgba(38, 166, 154, 0.5)",0.0,0.0,,88.73848130112151,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.945218041486,1.7920255250150348,False,False,True,False,True,,0,1.121909036764248,0.856206087960985,False,False,False,False,0.34282825109870635,0.31884385678643723,False,False,False,False,-8351029,-12441590.743940743,False,False,False,False,6508740.318491268,False,False,False,False
2024-04-26 00:00:00+00:00,96.2730356092,96.4969032509,93.8453154058,95.2681186398,3196211,,,83.32033599670727,"rgba(38, 166, 154, 0.5)",0.0,0.0,,88.98733541476095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.43590872509429,3.251750151940989,False,False,True,False,True,,0,1.1195383062800117,0.8985840074611129,False,False,False,False,0.3086373528547318,0.3137406048205845,False,False,False,False,-5154818,-11901829.799945131,False,False,False,False,6263367.776380803,False,False,False,False
2024-05-03 00:00:00+00:00,97.8251845918,98.4918126804,94.1537552677,96.2730356092,4061961,,,83.57406912403421,"rgba(38, 166, 154, 0.5)",0.0,0.0,,89.41171134594866,,0.0,0.0,0.0,0.0,1.0,96.8799656601,96.4969032509,0.0,61.94166671769132,4.763706094875978,False,False,True,False,True,,0,1.0883575208228944,0.8838969946981268,False,False,False,False,0.34282825111488224,0.3282844279677334,False,False,False,False,-1092857,-11101165.148097344,False,False,False,False,6100300.607760003,False,False,False,False
2024-05-10 00:00:00+00:00,99.4967296499,100.889683865,96.8799656601,98.034127724,5735703,,,83.97508436204491,"rgba(38, 166, 154, 0.5)",0.0,0.0,,90.17118352223422,,0.0,0.0,0.0,0.0,1.0,98.4955935562,98.4918126804,0.0,63.48106568730027,6.335820123793425,False,False,True,False,True,,0,1.1507342254460122,0.8761595946930251,False,False,False,False,0.34282825145308715,0.33555633971041027,False,False,False,False,4642846,-9934942.100090133,False,False,False,False,6073293.377555558,False,False,False,False
2024-05-17 00:00:00+00:00,104.8198046862,105.446634083,98.4955935562,99.6161257255,4000615,,,84.31059418757089,"rgba(38, 166, 154, 0.5)",0.0,0.0,,90.87763078543242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.87871474548331,8.73903967831994,False,False,True,False,True,,0,1.1667516883732716,0.7893834384043783,False,False,False,False,0.34282825177857146,0.33919229574449083,False,False,False,False,8643461,-8558764.092676051,False,False,False,False,5919761.6458847765,False,False,False,False
2024-05-24 00:00:00+00:00,106.9490347007,108.1728444754,104.3073965285,104.6606099187,3946653,,,84.69118782177435,"rgba(38, 166, 154, 0.5)",0.0,0.0,,91.69989815374495,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.04333706870277,10.901106552425745,False,False,True,False,True,,0,1.2096504411810203,0.7577844069097808,False,False,False,False,0.3428282521264483,0.34101027393546957,False,False,False,False,12590114,-6992180.530255603,False,False,False,False,5773605.449893312,False,False,False,False
2024-05-31 00:00:00+00:00,108.5210830291,110.5110176221,106.2674821026,106.9589843736,3597273,,,85.05703118739588,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.35892954429352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.91257788031443,12.777764093241572,False,False,True,False,True,,0,1.2247316871679264,0.7397188559150379,False,False,False,False,0.34282825226900554,0.3419192631022375,False,False,False,False,16187387,-5275175.528014448,False,False,False,False,5612395.638790104,False,False,False,False
2024-06-07 00:00:00+00:00,107.2276255437,110.4314202384,106.0734634798,110.4314202384,3405538,,,85.38562469616456,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.78419432940863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.47645065261563,13.427959972027502,False,False,True,False,True,,0,1.2569112552096393,0.7291942031820922,False,False,False,False,0.3398946554942848,0.3409069592982612,False,False,False,False,12781849,-3937618.155568933,False,False,False,False,5448924.7025834285,False,False,False,False
2024-06-14 00:00:00+00:00,104.6407105728,108.0932470916,104.1332772516,106.8793869899,3186901,,,85.65429545061946,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.91286786859786,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.40090874090886,13.427959972027502,False,False,True,False,True,,0,1.2412205073292926,0.7317972415458555,False,False,False,False,0.2911030315123299,0.3160049954052956,False,False,False,False,9594948,-2935205.847749012,False,False,False,False,5281367.391280952,False,False,False,False
2024-06-21 00:00:00+00:00,106.3520543228,106.9191856818,100.2529047952,104.4218177676,4606300,,,86.00927666656172,"rgba(38, 166, 154, 0.5)",0.0,0.0,,101.5210810661112,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.09431773071273,13.427959972027502,False,False,True,False,True,,0,1.1810824707698993,0.7740516297037204,False,False,False,False,0.2353808024908899,0.27569289894809274,False,False,False,False,14201248,-1665838.8960639,False,False,False,False,5231362.399334215,False,False,False,False
2024-06-28 00:00:00+00:00,107.4465183489,108.1330457835,105.3769863722,106.3321549768,5329713,,,86.45650288661133,"rgba(38, 166, 154, 0.5)",0.0,0.0,,102.23195961492608,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.16661330935347,13.427959972027502,False,False,True,False,True,,0,1.1986228711106344,0.7797119929684917,False,False,False,False,0.30552434103173515,0.29060861998991394,False,False,False,False,19530961,-95705.57042953721,False,False,False,False,5238647.629013162,False,False,False,False
2024-07-05 00:00:00+00:00,110.2224771062,112.7297946933,106.4814000713,107.5161660597,3390856,,,86.76905929667555,"rgba(38, 166, 154, 0.5)",1.0,121.51038,,106.53996642227186,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.92273460625339,13.657898398886616,False,False,True,False,True,,0,1.2073929763622837,0.7473108220814834,False,False,False,False,0.34282825218980456,0.3167184360898593,False,False,False,False,22921817,1609296.1014541322,False,False,False,False,5101774.175012187,False,False,False,False
2024-07-12 00:00:00+00:00,110.5010679492,112.3616567936,109.0981640611,110.6005646788,2630806,,,87.01451012254782,"rgba(38, 166, 154, 0.5)",0.0,0.0,,106.9731659284668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5318812735083,14.518754631002764,False,False,True,False,True,,0,1.2387798388567068,0.7493003329126645,False,False,False,False,0.3428282522625373,0.3297733441761983,False,False,False,False,25552623,3382875.871716789,False,False,False,False,4918739.495381655,False,False,False,False
2024-07-19 00:00:00+00:00,103.8148877167,110.829407157,103.4964981818,110.6602627166,4650154,,,87.35405847077705,"rgba(38, 166, 154, 0.5)",0.0,0.0,,106.45079863480535,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.24756351636354,14.518754631002764,False,False,True,False,True,,0,1.200718188406638,0.7418755954369274,False,False,False,False,0.25853882243791126,0.2941560833070548,False,False,False,False,20902469,4680623.510848878,False,False,False,False,4898844.273501532,False,False,False,False
2024-07-26 00:00:00+00:00,107.1082294681,108.9290196207,104.148201761,105.3670366992,3173655,,,87.58712119215133,"rgba(38, 166, 154, 0.5)",0.0,0.0,,106.37526887286195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.920395895158,14.518754631002764,False,False,True,False,False,,0,1.2085286406452473,0.8730177249351482,False,False,False,False,0.24417796369009664,0.2691670234985757,False,False,False,False,24076124,6117327.250785998,False,False,False,False,4771052.475464382,False,False,False,False
2024-08-02 00:00:00+00:00,107.3072229274,109.7448928038,104.2327739812,107.5659144245,4268832,,,87.89774281807999,"rgba(38, 166, 154, 0.5)",0.0,0.0,,106.3789711884569,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.03229478446453,14.518754631002764,False,False,True,False,False,,0,1.1708635942361616,0.7916089607746349,False,False,False,False,0.25452353940137407,0.2618452814499749,False,False,False,False,28344956,7763818.269246294,False,False,False,False,4733850.958763317,False,False,False,False
2024-08-09 00:00:00+00:00,117.077801779,119.4756729636,101.9443491993,103.4964981818,6947711,,,88.52761247153784,"rgba(38, 166, 154, 0.5)",0.0,0.0,,109.57387787602914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.81703811610933,14.518754631002764,False,False,True,False,False,,0,1.122997279461488,0.7563047967479575,False,False,False,False,0.3423458156705743,0.3020955485602746,False,False,False,False,35292667,9802992.249302125,False,False,False,False,4897840.591447516,False,False,False,False
2024-08-16 00:00:00+00:00,116.2022305581,119.7940624985,114.1824469462,118.1822154781,3721886,,,88.90410429709704,"rgba(38, 166, 154, 0.5)",0.0,0.0,,110.52644848436718,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.65618683654145,14.518754631002764,False,False,True,False,False,,0,1.199048034253362,0.7626886410544952,False,False,False,False,0.34282825240294723,0.32246190048161094,False,False,False,False,31570781,11415421.045650117,False,False,False,False,4810732.843932886,False,False,False,False
2024-08-23 00:00:00+00:00,117.4359900058,120.0925526874,115.5953005072,116.3415259796,3177666,,,89.22874316344847,"rgba(38, 166, 154, 0.5)",0.0,0.0,,113.33120068817186,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.52594923437256,14.518754631002764,False,False,True,False,True,20.0,0,1.2151582993209575,0.752364976253907,False,False,False,False,0.3428282524486725,0.33264507646514174,False,False,False,False,34748447,13143793.338564923,False,False,False,False,4689764.929567487,False,False,False,False
2024-08-30 00:00:00+00:00,117.6349834651,117.943423327,116.0131867718,117.4061409869,3063394,,,89.52936452163875,"rgba(38, 166, 154, 0.5)",0.0,0.0,,113.63314755576683,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1922258873746,14.518754631002764,False,False,True,False,True,20.0,0,1.241599351349447,0.7610242508272229,False,False,False,False,0.3258973815504465,0.32927122900779415,False,False,False,False,37811841,14971056.128300853,False,False,False,False,4569293.008858784,False,False,False,False
2024-09-06 00:00:00+00:00,114.8590247078,120.0328546496,114.4411384433,116.8987076657,2413681,,,89.7553912667318,"rgba(38, 166, 154, 0.5)",0.0,0.0,,113.75487663942725,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.16197225821738,14.518754631002764,False,False,True,False,True,17.125202245281244,0,1.2505346361185832,0.7226619868719854,False,False,False,False,0.3309379050073088,0.3301045670075515,False,False,False,False,35398160,16484174.9336119,False,False,False,False,4409618.045239614,False,False,False,False
2024-09-13 00:00:00+00:00,114.7595279782,116.3912743444,112.5904992718,115.1575148968,3561761,,,90.05926414540158,"rgba(38, 166, 154, 0.5)",0.0,0.0,,114.60099795213051,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.37269199795449,14.518754631002764,False,False,True,False,True,17.01499003089655,0,1.2306008743190742,0.7415270224657858,False,False,False,False,0.2727752988595302,0.3014399329335409,False,False,False,False,31836399,17621376.716307312,False,False,False,False,4346813.819666309,False,False,False,False
2024-09-20 00:00:00+00:00,121.3263121351,124.8584460376,114.1824469462,114.1824469462,7355759,,,90.8005006163297,"rgba(38, 166, 154, 0.5)",0.0,0.0,,116.4788073978342,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.46654508547812,14.518754631002764,False,False,True,False,True,20.0,0,1.2348117752709373,0.726753738501783,False,False,False,False,0.3428282522272576,0.32213409258039927,False,False,False,False,39192158,19219212.366951216,False,False,False,False,4569698.647839176,False,False,False,False
2024-09-27 00:00:00+00:00,124.3709120624,124.5102074839,119.8637102092,121.8138461104,4152372,,,91.24134833305337,"rgba(38, 166, 154, 0.5)",0.0,0.0,,117.40261657887307,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.88053243064007,15.126539049902675,False,False,True,False,True,20.0,0,1.2345292167353843,0.7321377237151087,False,False,False,False,0.3428282521883065,0.3324811723843529,False,False,False,False,43344530,21006272.932362236,False,False,False,False,4538785.562814051,False,False,False,False
2024-10-04 00:00:00+00:00,126.5001420769,127.6642538138,120.7094324113,124.7788486539,3911523,,,91.6717774156804,"rgba(38, 166, 154, 0.5)",0.0,0.0,,118.28582884293742,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.30428996167646,16.617612148183696,False,False,True,False,True,20.0,0,1.2423602990493208,0.7514049069215938,False,False,False,False,0.342828251862787,0.3376547121235699,False,False,False,False,47256053,22950701.085520588,False,False,False,False,4492321.669272269,False,False,False,False
