date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_87,Gap_Up_aVWAP_84,Gap_Up_aVWAP_81,aVWAP_OB_bull_70,aVWAP_OB_bear_33,aVWAP_OB_bear_0,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,56.6,61.17,56.04,60.75,7988216,,,,,,64.34998622025932,"rgba(239, 83, 80, 0.5)",0.0,0.0,,57.36946132254833,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.883923256697557,-41.86877795452317,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-21069910,-8639058.26939237,False,False,False,False,4415292.531217449,False,False,False,False
2022-03-18 00:00:00+00:00,60.58,60.6283,56.285,56.82,9350856,,,,,,63.62484918151249,"rgba(239, 83, 80, 0.5)",0.0,0.0,,57.85891815870953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.155807723501482,-37.17665375009895,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11719054,-8867206.101289231,False,False,False,False,4780889.825201342,False,False,False,False
2022-03-25 00:00:00+00:00,59.08,61.83,58.06,60.1,5110563,,,,,,63.34310836557746,"rgba(239, 83, 80, 0.5)",0.0,0.0,,58.092087589807285,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52333095974444,-34.41635118119749,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16829617,-9457014.316008547,False,False,False,False,4805310.060371613,False,False,False,False
2022-04-01 00:00:00+00:00,57.78,59.68,57.08,58.91,5346032,,,,,,62.986149469710405,"rgba(239, 83, 80, 0.5)",0.0,0.0,,58.102590289058426,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.593730959860892,-32.893771971068524,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-22175649,-10399135.403711617,False,False,False,False,4845363.537381123,False,False,False,False
2022-04-08 00:00:00+00:00,68.02,68.55,57.98,58.07,15607268,,,,,,63.299166206236166,"rgba(239, 83, 80, 0.5)",0.0,0.0,,59.84738148970357,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.00723128479962,-26.266255504188276,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-6568381,-10115375.818251498,False,False,False,False,5642541.645723261,False,False,False,False
2022-04-15 00:00:00+00:00,67.71,68.455,65.59,67.83,4776268,,,,,,63.492373904077,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.39035115889804,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.187095226437016,-21.920286032107263,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-11344649,-10206433.090973608,False,False,False,False,5578373.227521538,False,False,False,False
2022-04-22 00:00:00+00:00,65.78,69.85,65.71,67.52,4982906,,,,,,63.66807262307599,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.868136244229305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16611843051343,-19.67845078059313,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-16327555,-10659849.528679267,False,False,False,False,5534264.544001424,False,False,False,False
2022-04-29 00:00:00+00:00,65.79,67.57,64.69,65.64,6147003,,,,,,63.80071605316479,"rgba(239, 83, 80, 0.5)",0.0,0.0,,61.2831260842439,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.29907856488818,-18.15085003582396,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-10180552,-10624346.008036358,False,False,False,False,5579652.577779096,False,False,False,False
2022-05-06 00:00:00+00:00,70.91,79.78,62.22,65.43,24101852,,,,,,65.10048705580094,"rgba(239, 83, 80, 0.5)",0.0,0.0,,67.28968684841232,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.206358216013484,-14.83557288890021,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,13921300,-8806150.007441074,False,False,False,False,6951667.349795459,False,False,False,False
2022-05-13 00:00:00+00:00,69.34,71.54,68.25,69.33,12647903,,,,,,65.50093393696994,"rgba(239, 83, 80, 0.5)",0.0,0.0,,67.41424464031093,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33313028080826,-13.183955415163936,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,1273397,-8059516.895778772,False,False,False,False,7373610.731292091,False,False,False,False
2022-05-20 00:00:00+00:00,71.96,72.74,68.87,69.05,9171976,,,,,,65.83809882803877,"rgba(239, 83, 80, 0.5)",0.0,0.0,,67.73842204912152,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95829606325269,-10.964314156226543,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,10445373,-6688784.310906271,False,False,False,False,7506822.973418603,False,False,False,False
2022-05-27 00:00:00+00:00,68.68,72.26,68.65,72.25,6069526,,,,,,65.99000571620282,#000000,0.0,0.0,,67.81109156071275,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45535491131542,-10.69675214254795,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,4375847,-5869181.991579882,False,False,False,False,7400356.530943151,False,False,False,False
2022-06-03 00:00:00+00:00,69.56,70.12,66.85,68.22,7642932,,,,,,66.11944918203488,#000000,0.0,0.0,,67.80694108783958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.194730000310635,-10.0617684698409,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,12018779,-4544147.844055446,False,False,False,False,7418325.084206621,False,False,False,False
2022-06-10 00:00:00+00:00,66.51,69.835,65.82,69.12,3567285,,,,,,66.14575964308719,#000000,0.0,0.0,,67.75050687918741,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.50124396153494,-10.0617684698409,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,8451494,-3581507.7074587466,False,False,False,False,7133062.855746871,False,False,False,False
2022-06-17 00:00:00+00:00,64.69,66.0,61.57,65.44,4799770,,,,,,66.08987215300738,"rgba(239, 83, 80, 0.5)",0.0,0.0,,66.37212274652207,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3305981327239,-10.0617684698409,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,3651724,-3045712.766165506,False,False,False,False,6960226.347913769,False,False,False,False
2022-06-24 00:00:00+00:00,66.21,66.3,62.17,64.91,5113105,,,,,,66.05624804307928,"rgba(239, 83, 80, 0.5)",0.0,0.0,,66.39314972544118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.23678025257886,-10.0617684698409,False,False,False,True,True,,0,,,False,False,False,False,-0.09952434472982201,-0.09952434472982201,False,False,False,False,8764829,-2170857.820523617,False,False,False,False,6823402.544364601,False,False,False,False
2022-07-01 00:00:00+00:00,66.18,67.51,63.95,66.11,3894859,,,,,,66.05255438214951,"rgba(239, 83, 80, 0.5)",0.0,0.0,,66.46829792746735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.157513374431616,-10.0617684698409,False,False,False,True,True,,0,0.8743140225780862,1.115635422047676,False,False,False,False,-0.04649557129234707,-0.07300995801108454,False,False,False,False,4869970,-1649315.0190033491,False,False,False,False,6606473.392930186,False,False,False,False
2022-07-08 00:00:00+00:00,65.19,66.22,63.9,65.68,2552581,,,,,,66.03969371366162,"rgba(239, 83, 80, 0.5)",0.0,0.0,,66.4341848518099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.68214746352757,-10.0617684698409,False,False,False,True,True,,0,0.8874419576913322,1.116651062028983,False,False,False,False,-0.020995822051831425,-0.04700289003145798,False,False,False,False,2317389,-1355485.0916697676,False,False,False,False,6306185.06752795,False,False,False,False
2022-07-15 00:00:00+00:00,62.6,65.17,61.37,64.83,3072474,,,,,,65.99166620068374,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.44601975627953,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.30217268294982,-10.0617684698409,False,False,False,True,True,,0,0.9027827775087695,1.1103890709580948,False,False,False,False,-0.03618415051573266,-0.04159352027359532,False,False,False,False,-755085,-1311011.0108053405,False,False,False,False,6066650.914377731,True,False,False,False
2022-07-22 00:00:00+00:00,65.03,65.94,62.235,63.11,2965938,,,,,,65.96741268920968,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.56235594833831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.65054981624185,-10.0617684698409,False,False,False,True,True,,0,0.9149328336983313,1.066501656414792,False,False,False,False,0.013973399445918324,-0.013810060413838499,False,False,False,False,2210853,-1050132.1951901303,False,False,False,False,5836968.476275677,False,False,False,False
2022-07-29 00:00:00+00:00,65.68,66.04,63.61,64.63,2397245,,,,,,65.95697038818909,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.6490536633549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.24437456476312,-10.0617684698409,False,False,False,True,True,,1,0.9525553779540149,1.056956283494501,False,False,False,False,0.04024825415712658,0.013219096871644041,False,False,False,False,4608098,-631004.0325834539,False,False,False,False,5582174.1446997,False,False,False,False
2022-08-05 00:00:00+00:00,64.51,66.12,63.68,65.39,2645090,,,,,,65.9412313917157,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.66155415652187,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.14222202898253,-10.0617684698409,False,False,False,True,True,,1,0.9387629658676435,1.0625415824785343,False,False,False,False,0.08732536781446841,0.05027223234305622,False,False,False,False,1963008,-438854.9931328277,False,False,False,False,5364612.356203426,False,False,False,False
2022-08-12 00:00:00+00:00,67.14,67.265,63.235,64.38,3762797,,,,,,65.94009777591918,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.77805928108845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48712773293358,-9.900340490903659,False,False,False,True,True,,1,0.9697132302509441,1.042621459374482,False,False,False,False,0.10138669235782466,0.07582946235044044,False,False,False,False,5725805,17786.487839974347,False,False,False,False,5245959.366855023,False,False,False,False
2022-08-19 00:00:00+00:00,67.26,68.78,66.78,66.94,2537291,,,,,67.60666666666667,65.96064657194289,#000000,1.0,66.236664,,66.5282249696643,,-1.0,68.78,66.78,81.0,0.0,0.0,0.0,0.0,46.510687341760956,-8.673769046064969,False,False,False,False,True,,1,1.0880451325516045,0.989593887543755,False,False,False,False,0.20459033184847256,0.1402098970994565,False,False,False,False,8263096,628550.1554073837,False,False,False,False,5045317.265606503,False,False,False,False
2022-08-26 00:00:00+00:00,67.23,67.97,66.62,67.2,1703055,,,,,67.47278961984077,65.97142122196014,#000000,0.0,0.0,,66.56546341078837,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.225653951543265,-7.761464104749194,False,False,False,False,True,,1,1.122640018435735,0.8953719065181096,False,False,False,False,0.1422716493605679,0.14124077323001222,False,False,False,False,6560041,1067919.8475994293,False,False,False,False,4797742.282968984,False,False,False,False
2022-09-02 00:00:00+00:00,66.36,67.68,65.68,66.8,3554515,,,,,67.06263081620912,65.98155916273886,#000000,0.0,0.0,,66.53041351997769,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.252514164792515,-7.507061929702125,False,False,False,False,True,,1,1.09298197417637,0.9342143344760071,False,False,False,False,0.10445110128695216,0.1228459372584822,False,False,False,False,3005526,1211446.2292587308,False,False,False,False,4705651.37311943,False,False,False,False
2022-09-09 00:00:00+00:00,67.74,67.74,65.02,66.41,2271203,,,,,67.01089449394851,65.99062833889637,#000000,0.0,0.0,,66.56161463851475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.10648058201871,-6.451216609940062,False,False,False,False,True,,1,1.0775169762177916,0.931409221043651,False,False,False,False,0.0886147398646244,0.1057303385615533,False,False,False,False,5276729,1512578.2863506766,False,False,False,False,4525321.863999472,False,False,False,False
2022-09-16 00:00:00+00:00,67.29,68.76,66.63,67.81,4472723,,,,,67.17982171094008,66.02285928449439,#000000,0.0,0.0,,66.7245564011903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.443591942801675,-5.906763473321533,False,False,False,False,True,,1,1.0922611908074653,0.9149671352492443,False,False,False,False,0.15846861861217476,0.13209947858686402,False,False,False,False,804006,1460091.4503247004,False,False,False,False,4521425.651851363,False,False,False,False
2022-09-23 00:00:00+00:00,66.22,67.9,65.54,67.07,4715469,,,,,67.02639139800226,66.0341017416417,#000000,0.0,0.0,,66.71394018848875,,0.0,0.0,0.0,0.0,-1.0,66.63,66.47,40.0,48.03394362240245,-5.906763473321533,False,False,False,False,True,,1,1.0656582851028649,0.9338553572297068,False,False,False,False,0.106566393591888,0.11933293608937601,False,False,False,False,-3911463,1062198.5280784264,False,False,False,False,4535799.233195706,False,False,False,False
2022-09-30 00:00:00+00:00,64.73,66.47,64.7,66.16,5443418,,,,,66.64589119337042,66.0165708885821,#000000,0.0,0.0,,66.55318673497311,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.87538755533434,-5.906763473321533,False,False,False,False,True,,1,1.0675655797989703,0.9262564354008335,False,False,False,False,-0.1328181946700493,-0.006742629290336644,False,False,False,False,-9354881,290563.0074800245,False,False,False,False,4603030.252958988,False,False,False,False
2022-10-07 00:00:00+00:00,66.02,66.81,64.57,64.87,4507949,,,,,66.5153261183072,66.01237089049815,#000000,0.0,0.0,,66.50076430704655,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.95107211111786,-5.906763473321533,False,False,False,False,True,,1,1.0648509818609877,1.012948793407887,False,False,False,False,-0.12400824013916216,-0.06537543471474941,False,False,False,False,-4846932,-89992.17825923662,False,False,False,False,4595987.197184248,False,False,False,False
2022-10-14 00:00:00+00:00,61.62,66.055,61.4,65.89,4674524,,,,,66.03375756998142,65.95347979334794,"rgba(239, 83, 80, 0.5)",0.0,0.0,,66.2197504958713,,0.0,0.0,0.0,0.0,-1.0,64.57,62.66,43.0,44.7024433731385,-5.906763473321533,False,False,False,True,False,,1,0.9504383892476505,1.0196356381582399,False,False,False,False,-0.2995905935131795,-0.18248301411396445,False,False,False,False,-9521456,-788619.1280178116,False,False,False,False,4601804.738133563,False,False,False,False
2022-10-21 00:00:00+00:00,60.27,62.66,59.36,62.33,3109609,,,,,65.59069007204769,65.88629820474489,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.9412541360262,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.50211850659839,-3.7567513260484304,False,False,False,True,False,,1,0.927114783622014,1.0705545844589226,False,False,False,False,-0.34282825441539394,-0.2626556342646792,False,False,False,False,-12631065,-1665837.3407572329,False,False,False,False,4491271.72049404,False,False,False,False
2022-10-28 00:00:00+00:00,60.27,64.3,60.02,60.45,4912430,,,,,65.11463243317823,65.79900352824495,"rgba(239, 83, 80, 0.5)",0.0,0.0,,65.62302648812533,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.93045788764117,-5.2966306355667,False,False,False,True,False,,1,0.9457174174017432,1.0286027454460043,False,False,False,False,-0.2597097423247793,-0.26118268829472924,False,False,False,False,-12631065,-2478076.4266270674,False,False,False,False,4522468.630087074,False,False,False,False
2022-11-04 00:00:00+00:00,55.05,61.805,54.43,60.18,6094268,,,,,64.09635326386126,65.58787350848249,"rgba(239, 83, 80, 0.5)",0.0,0.0,,64.91486488131122,,0.0,0.0,0.0,0.0,-1.0,60.02,59.0815,46.0,37.78792691970167,-8.30192361798268,False,False,False,True,False,,0,0.9028150916948953,1.203772923723864,False,False,False,False,-0.34282825441539394,-0.3020054713550616,False,False,False,False,-18725333,-3681576.913543581,True,False,False,False,4638898.213043586,False,False,False,False
2022-11-11 00:00:00+00:00,58.58,59.0815,53.845,55.02,4343237,,,,,63.52149582191522,65.44480569453879,"rgba(239, 83, 80, 0.5)",0.0,0.0,,62.11705837229691,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.97769019923325,-8.30192361798268,False,False,False,True,False,,0,0.8294244287974053,1.1362377436284001,False,False,False,False,-0.34282825441539394,-0.32241686288522775,False,False,False,False,-14382096,-4474207.9569847975,False,False,False,False,4616997.382447765,False,False,False,False
2022-11-18 00:00:00+00:00,60.8,60.86,58.355,58.58,5450064,,,,,63.18986044320198,65.33122950113786,"rgba(239, 83, 80, 0.5)",0.0,0.0,,62.29680267715933,,0.0,0.0,0.0,0.0,1.0,60.21,59.0815,49.0,39.444999256852405,-8.30192361798268,False,False,False,True,False,,0,0.8718551133232397,1.1316835186764356,False,False,False,False,-0.18372328492317513,-0.25307007390420144,False,False,False,False,-8932032,-4804417.145356294,False,False,False,False,4678706.020784968,False,False,False,False
2022-11-25 00:00:00+00:00,62.69,64.75,60.21,61.13,3159805,,,,,63.156688190149914,65.2979655461322,"rgba(239, 83, 80, 0.5)",0.0,0.0,,62.20894279516697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.54331258438615,-8.30192361798268,False,False,False,True,True,,0,0.8970403402145278,1.0801179961318388,False,False,False,False,0.00032253765901026576,-0.1263737681225956,False,False,False,False,-5772227,-4876106.76421879,False,False,False,False,4566194.834060155,False,False,False,False
2022-12-02 00:00:00+00:00,61.39,63.31,60.35,62.55,4322178,,,,,63.059125261025436,65.23978255608647,"rgba(239, 83, 80, 0.5)",0.0,0.0,,62.1611313641654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.43444677802306,-11.746869506725098,False,False,False,True,True,,0,0.9190199455141312,1.0723406461125542,False,False,False,False,-0.01831804228133553,-0.07234590520196557,False,False,False,False,-10094405,-5262647.374276658,False,False,False,False,4548119.513018661,False,False,False,False
2022-12-09 00:00:00+00:00,59.89,61.0,57.8,60.95,3061386,,,,,62.902510608571525,65.17579423820686,"rgba(239, 83, 80, 0.5)",0.0,0.0,,61.883486184896455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.39204156385574,-11.746869506725098,False,False,False,True,True,0.0,0,0.8965116077164834,1.0916231124076097,False,False,False,False,-0.16008040919949376,-0.11621315720072967,False,False,False,False,-13155791,-5847324.679885794,False,False,False,False,4437991.104646908,False,False,False,False
2022-12-16 00:00:00+00:00,58.63,61.75,57.92,59.85,3242398,,,,,62.745355576452056,65.10804321931029,"rgba(239, 83, 80, 0.5)",0.0,0.0,,61.67491109708209,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.80966213587017,-11.746869506725098,False,False,False,True,True,0.0,0,0.9523901661067234,1.0450299906773846,False,False,False,False,-0.13415651032333212,-0.12518483376203088,False,False,False,False,-16398189,-6628870.185079439,False,False,False,False,4349428.652450841,False,False,False,False
2022-12-23 00:00:00+00:00,59.35,60.09,57.62,58.37,2913520,,,,,62.599644238412495,65.04417758493653,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.51621127370035,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.85748460357091,-11.746869506725098,False,False,False,True,True,0.0,0,0.940681564045374,1.069364300108232,False,False,False,False,-0.1928680166869714,-0.15902642522450114,False,False,False,False,-13484669,-7136707.134332813,False,False,False,False,4243065.048565594,False,False,False,False
2022-12-30 00:00:00+00:00,61.75,61.97,58.96,59.27,2363844,,,,,62.547161462487786,65.00914710974736,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.74387652250992,,0.0,0.0,0.0,0.0,1.0,60.755,60.09,54.0,43.360268123258685,-10.603746541750276,False,False,False,True,True,0.0,0,0.9349918438841169,1.061757748310089,False,False,False,False,-0.0969177323858283,-0.12797207880516473,False,False,False,False,-11120825,-7431826.976234086,False,False,False,False,4103863.4894125867,False,False,False,False
2023-01-06 00:00:00+00:00,61.72,62.59,60.755,61.71,2195398,,,,,62.52330933741079,64.98332106822967,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.93075761955202,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.41773168224472,-9.49984891010157,False,False,False,True,True,0.0,0,0.9569516174930222,1.0389917838741123,False,False,False,False,-0.026199248796280064,-0.0770856638007224,False,False,False,False,-13316223,-7867708.16317971,False,False,False,False,3962495.6753820246,False,False,False,False
2023-01-13 00:00:00+00:00,60.0,62.7,59.74,62.0,4316752,,,,,62.43476451466815,64.9205150764069,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.56773633351075,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.26065872524753,-9.49984891010157,False,False,False,True,True,0.0,0,0.9752819025593022,1.0254522983547782,False,False,False,False,-0.05263188631871222,-0.06485877505971731,False,False,False,False,-17632975,-8591061.262203434,False,False,False,False,3988736.884612986,False,False,False,False
2023-01-20 00:00:00+00:00,60.61,60.8,57.82,59.87,4625730,,,,,62.293274281949465,64.83828521312587,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.32224836009095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.55159060845156,-9.16638475097357,False,False,False,True,True,0.0,1,0.9406764489823636,1.05864450933065,False,False,False,False,-0.1654695827090008,-0.11516417888435906,False,False,False,False,-13007245,-8918185.983521698,False,False,False,False,4035921.559826839,False,False,False,False
2023-01-27 00:00:00+00:00,60.89,62.0,60.021,60.68,5446709,,,,,62.21615667607135,64.76727449291921,"rgba(239, 83, 80, 0.5)",0.0,0.0,,60.470058760263875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.950314622710046,-8.646057560717267,False,False,False,True,True,0.0,1,0.9505993506775674,1.0453160015146716,False,False,False,False,-0.06489244822114619,-0.09002831355275262,False,False,False,False,-7560536,-8817619.318075646,False,False,False,False,4140424.333172999,False,False,False,False
