date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_126,Gap_Up_aVWAP_106,Gap_Up_aVWAP_96,Gap_Up_aVWAP_65,Gap_Up_aVWAP_64,Gap_Up_aVWAP_37,Gap_Up_aVWAP_20,Gap_Down_aVWAP_243,Gap_Down_aVWAP_237,Gap_Down_aVWAP_234,Gap_Down_aVWAP_171,Gap_Down_aVWAP_43,aVWAP_OB_bull_8,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-08-07 00:00:00+00:00,5.0725,5.135,4.7601,5.0,2032,,,,,,,,,,,,,4.873143779750418,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.42954717359507,23.426253996321506,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,66811,17594.275058858635,False,False,False,False,72617.65595318761,False,False,False,False
2024-08-08 00:00:00+00:00,5.054,5.6,5.01,5.1,26439,,,,,,,,,,,,,5.164272574133223,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18907702299808,22.178629928658964,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,40372,18487.519174197514,False,False,False,False,70806.72826874888,False,False,False,False
2024-08-09 00:00:00+00:00,5.7,6.27,5.205,5.7,49497,,,,,,,,,,,,,5.506420129523247,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2790355136994,15.258886090266174,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,89869,21286.792932072123,False,False,False,False,69971.05265036658,False,False,False,False
2024-08-12 00:00:00+00:00,5.75,5.9,5.39,5.9,2047,,,,,,,,,,,,,5.510692575803123,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.58843775456143,18.688483602143165,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,91916,24056.565758265373,False,False,False,False,67307.36431113651,False,False,False,False
2024-08-13 00:00:00+00:00,5.01,5.6387,5.01,5.35,8491,,,,,,,,,,,,,5.483722709187979,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.98075666996294,26.07288324810351,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,83425,26384.7396500981,False,False,False,False,65000.840220503705,False,False,False,False
2024-08-14 00:00:00+00:00,4.852,5.2684,4.6801,5.01,6231,,,,,,,,,,,,,5.448698265687307,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.08615521891015,19.411503697552803,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,77194,28377.259663819746,False,False,False,False,62696.140604013366,False,False,False,False
2024-08-15 00:00:00+00:00,4.7,5.54,4.46,4.78,23660,,,,,,,,,,,,,5.341890191722818,#000000,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.523033163602165,13.964897342240207,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,53534,29363.7985005327,False,False,False,False,61165.31156071873,False,False,False,False
2024-08-16 00:00:00+00:00,5.33,5.6688,4.89,4.89,2859,,,,,,,,,,,,,5.340841708063385,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.02870559987582,13.964897342240207,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,56393,30423.767186786317,False,False,False,False,58878.78953872976,False,False,False,False
2024-08-19 00:00:00+00:00,5.85,6.0,5.55,5.55,15673,,,,,,,,,,,,,5.392215489354817,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.026284554753325,13.964897342240207,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,72066,32056.795924559403,False,False,False,False,57184.44485093644,False,False,False,False
2024-08-20 00:00:00+00:00,5.85,5.85,5.75,5.8,8437,,,,,,,,,,,,,5.416328006410085,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.69133719133833,13.964897342240207,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,72066,33625.78431967472,False,False,False,False,55272.78034697815,False,False,False,False
2024-08-21 00:00:00+00:00,5.8859,6.29,5.8859,6.29,6904,,,,,,,6.020600000000001,,,,,,5.443170715480634,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6624499243169,13.964897342240207,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,78970,35403.98885615807,False,False,False,False,53375.96543141038,False,False,False,False
2024-08-22 00:00:00+00:00,5.9,6.42,5.86,6.42,20573,,,,,,,6.0501001710521525,,,,,,5.51527602006898,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.05846775279502,1.832318617208017,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,99543,37919.24419513226,False,False,False,False,52089.574630178606,False,False,False,False
2024-08-23 00:00:00+00:00,6.185,6.3,5.9,5.93,18144,,,,,,,6.081214405646522,,,,,,5.5725722175577035,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.54328825997356,4.646904280132603,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,117687,41047.39148159767,False,False,False,False,50758.37562507357,False,False,False,False
2024-08-26 00:00:00+00:00,6.03,6.2,5.85,6.17,18179,,,,,,,6.0656717199582015,,,,,,5.61145286240007,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.34975088193254,4.996697478185155,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,99508,43339.96436467227,False,False,False,False,49480.75305154127,False,False,False,False
2024-08-27 00:00:00+00:00,6.13,6.4,6.0,6.4,28637,,,,,,,6.100057975341764,,,,,,5.678627903643727,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.81302117161405,6.114037405006741,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,128145,46665.6520366459,False,False,False,False,48663.35097108868,False,False,False,False
2024-08-28 00:00:00+00:00,6.012,6.57,6.01,6.5,45650,,,,,,,6.132216108202317,,,,,,5.7612470767344846,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.68893498186148,6.114037405006741,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,82495,48070.72450579704,False,False,False,False,48545.18034477148,False,False,False,False
2024-08-29 00:00:00+00:00,6.3,6.5,6.16,6.39,28240,,,,,,,6.164099188546258,,,,,,5.8113646990192995,"rgba(38, 166, 154, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.71356403085262,7.322613787283807,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,110735,50528.14707419716,False,False,False,False,47748.898762623576,False,False,False,False
2024-08-30 00:00:00+00:00,6.1,6.74,6.1,6.5,19341,,,,,,,6.179644880826709,,,,,,5.8404162854395585,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.313333333333333,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.10286776621092,7.322613787283807,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,91394,52130.7295418757,False,False,False,False,46634.8635170305,False,False,False,False
2024-09-03 00:00:00+00:00,5.55,6.15,5.55,6.03,32863,,,,,,,6.115034277669225,,,,,,5.832320999581342,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.9587087196383415,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.23579326838205,7.322613787283807,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,58531,52381.72054023352,False,False,False,False,46094.79043793127,False,False,False,False
2024-09-04 00:00:00+00:00,5.8105,5.95,5.52,5.52,16522,,,,,,,6.09009044513365,,,,,,5.829212995836472,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.8355725489625465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.21424217402931,15.688252358995484,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,75053,53270.79032296946,False,False,False,False,44935.07316585553,False,False,False,False
2024-09-05 00:00:00+00:00,6.0,6.05,5.76,5.837,7987,,,,,,,6.085048494349352,,,,,,5.831404846986552,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.8656687541244334,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.10816281709249,15.22973164239896,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,83040,54438.21031030399,False,False,False,False,43486.12912013571,False,False,False,False
2024-09-06 00:00:00+00:00,6.0,6.2,5.65,6.2,8758,,,,,,,6.080351258018994,,,,,,5.833999451097554,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.884947890810675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.03744324580127,14.694555290470916,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,83040,55559.84912166462,False,False,False,False,42124.2417036598,False,False,False,False
2024-09-09 00:00:00+00:00,6.1,6.2,5.9,5.9,12518,,,,,,,6.079703156070765,,,,,,5.841054447329664,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.9237586292092566,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.684767046898486,14.694555290470916,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,95558,57128.40405806993,False,False,False,False,40963.21261724177,False,False,False,False
2024-09-10 00:00:00+00:00,5.9762,6.24,5.79,6.24,30330,,,,,,,6.0717114822532805,,,,,,5.852074120976076,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.949643792610697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.90218620907858,13.609660203932279,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,65228,57446.035271478955,False,False,False,False,40546.22388715386,False,False,False,False
2024-09-11 00:00:00+00:00,6.0,6.21,5.9,5.9,15712,,,,,,,6.069937324208388,,,,,,5.858394631787084,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.961907126989129,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.572388345663796,12.795787390310842,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,80940,58367.36722161704,False,False,False,False,39572.33275432429,False,False,False,False
2024-09-12 00:00:00+00:00,6.1,6.2,6.0,6.01,17418,,,,,,,6.071534853273781,,,,,,5.86723014089396,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.98034673485017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.178889016152475,12.795787390310842,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,98358,59935.62733057324,False,False,False,False,38703.53539140962,False,False,False,False
2024-09-13 00:00:00+00:00,6.28,6.46,6.01,6.26,26519,,,,,,,6.08489297920283,,,,,,5.887417992579053,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.025591129894069,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.97271633454254,12.795787390310842,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,124877,62482.347827413505,False,False,False,False,38225.71047409944,False,False,False,False
2024-09-16 00:00:00+00:00,6.53,6.9999,6.5,6.54,38851,,,,,,6.676633333333334,6.1433692310235894,,,,,,5.9440248898759735,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.327877235821419,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.825204785416894,12.795787390310842,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,163728,66452.7655596718,False,False,False,False,38250.23163197789,False,False,False,False
2024-09-17 00:00:00+00:00,6.7,6.93,6.46,6.73,45931,,,,,,6.687486474723409,6.201248610987746,,,,,,6.002857431192451,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.399354869810689,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.70445169963409,9.415978890429166,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,209659,72068.6963220376,False,False,False,False,38551.43823464543,False,False,False,False
2024-09-18 00:00:00+00:00,6.66,6.92,6.2,6.55,51435,,,,,,6.651934621229363,6.242362544375402,,,,,,6.050384500470505,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.426373080307406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0874065628451,10.834470578393727,False,False,True,False,True,,1,,,False,False,False,False,,,False,False,False,False,158224,75447.3356819577,False,False,False,False,39056.675950933844,False,False,False,False
2024-09-19 00:00:00+00:00,6.1,6.7,5.888,6.5,42914,,,,,,6.550693006607828,6.241314347319654,,,,,,6.061645590436331,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.385314210307826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.03655460985217,10.834470578393727,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,115310,77010.57741992014,False,False,False,False,39207.94356070115,False,False,False,False
2024-09-20 00:00:00+00:00,5.9,6.27,5.8,6.01,39978,,,,,,6.448390568012573,6.22379259132014,,,,,,6.057678049137484,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.329113074742878,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.09450631685102,12.030549921321835,False,False,True,False,False,,1,,,False,False,False,False,,,False,False,False,False,75332,76944.75085443308,False,False,False,False,39238.141852438355,False,False,False,False
2024-09-23 00:00:00+00:00,5.865,6.25,5.4,6.25,42604,,,,,,6.349079955141701,6.197133674183886,,,,,,6.045454806607335,#000000,0.0,0.0,,6.266901296706834,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5295991681033,8.8983814137231,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,32728,75210.76062484746,False,False,False,False,39370.136289597634,False,False,False,False
2024-09-24 00:00:00+00:00,4.99,5.15,4.91,5.15,158441,,,,,,5.8466239655777015,5.955627295922651,,,,,5.0166666666666675,5.868847652836239,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.663715862690145,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.228313003314554,2.329138089975217,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-125713,67331.39746308874,False,False,False,False,44039.58192529969,False,False,False,False
2024-09-25 00:00:00+00:00,5.26,5.3,5.06,5.06,51876,,,,,,5.776292789935669,5.908608167125527,,,,,5.0635313518799405,5.833609802931965,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.629608444596381,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.661008384080816,0.28689346510431335,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-73837,61795.38187630095,False,False,False,False,44346.892438033035,False,False,False,False
2024-09-26 00:00:00+00:00,5.36,5.4858,5.2,5.4,21930,,,,,,5.757304809363782,5.894130234068766,,,,,5.090449053522041,5.822939082196412,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.623376857901599,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.76051507359818,-0.38576388122567096,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-51907,57336.46493997542,False,False,False,False,43467.7986169337,False,False,False,False
2024-09-27 00:00:00+00:00,5.39,5.39,5.1701,5.21,77531,,,,,,5.697530409636081,5.845772683319904,,,,,5.1470749666965805,5.786404455730325,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.5958093047399196,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.41414267490835,-0.7632114117291309,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,25624,56092.83886389796,False,False,False,False,44803.61043587748,False,False,False,False
2024-09-30 00:00:00+00:00,5.38,5.5,5.31,5.5,47383,,,,,,5.674495305991204,5.823905987620513,,,,,5.180187214449506,5.769940880253071,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.587014768522283,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.12036499830339,-1.2713832877476534,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-21759,53039.825575117655,False,False,False,False,44904.76296780386,False,False,False,False
2024-10-01 00:00:00+00:00,5.4001,5.68,5.3501,5.63,46594,,,,,,5.660648627632484,5.808043318888802,,,,,5.214409130867316,5.758247001957581,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.584505613090153,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.125428257177745,-1.626123276725096,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,24835,51933.75398393657,False,False,False,False,44971.007557301746,False,False,False,False
2024-10-02 00:00:00+00:00,6.06,6.25,5.45,5.55,103387,,,,,,5.695523292341643,5.818349035302499,,,,,5.358252321111904,5.771397591191398,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.639675018775654,,0.0,0.0,0.0,0.0,1.0,6.0,5.68,0.0,46.38653958101423,-1.626123276725096,False,False,False,True,True,8.227895932949146,0,,,False,False,False,False,0.04853042719777414,0.04853042719777414,False,False,False,False,128222,54925.44990613514,False,False,False,False,47261.830790348744,False,False,False,False
2024-10-03 00:00:00+00:00,6.56,6.7,6.0,6.2,54303,,,,,,5.743316375390063,5.846096599184852,,,,,5.4609446315014525,5.7979600949946795,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.695713737827016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.51620136862002,-5.020401099659985,False,False,True,False,True,13.146788763426652,0,0.991886199235896,0.9170055424446717,False,False,False,False,0.20783589182415557,0.12818315951096484,False,False,False,False,182525,59929.353831384746,False,False,False,False,47537.955073080164,False,False,False,False
2024-10-04 00:00:00+00:00,7.02,7.03,6.51,6.8,84037,,,,,,5.846141561920719,5.9131959447425935,,,,,5.642223380305983,5.860860820828658,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.808589988994268,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.43362281511274,0.40426778386996887,False,False,True,False,True,17.14766349990006,0,1.0155116833423419,0.8573656192035339,False,False,False,False,0.34282821964273796,0.23550568957685142,False,False,False,False,266562,68032.59485760496,False,False,False,False,48969.290168253494,False,False,False,False
2024-10-07 00:00:00+00:00,7.14,7.7,6.9,7.7,94500,,,,,,5.978267231309597,6.006126558701269,,,,,5.847120108281913,5.947905108077557,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.208259472610806,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.803054012565696,4.290428074789986,False,False,True,False,True,18.126920723732354,0,1.018745375003355,0.8303637499952075,False,False,False,False,0.34282822657112405,0.28916695807398773,False,False,False,False,361062,79523.94407887536,False,False,False,False,50754.808200871004,False,False,False,False
2024-10-08 00:00:00+00:00,6.7,7.15,6.0101,7.0,100568,,,,,,6.036820528796969,6.0485137320999245,,,,,5.939595674538496,5.990018176607433,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.194080993149544,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20314523443503,4.290428074789986,False,False,True,False,True,12.580309685438483,0,0.9850824002083257,0.8523380826606153,False,False,False,False,0.15253793830645138,0.22085244819021954,False,False,False,False,260494,86620.80901695868,False,False,False,False,52708.266702797635,False,False,False,False
2024-10-09 00:00:00+00:00,6.59,7.1,6.3,7.1,61959,,,,,,6.070163058706443,6.07359979150711,,,,,5.989281673903897,6.015043436332694,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.209881986534831,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.01154205704634,4.290428074789986,False,False,True,False,True,11.269547447117102,0,0.9865936924244065,0.8555218380838844,False,False,False,False,0.18314849834500935,0.20200047326761444,False,False,False,False,198535,91009.6008202152,False,False,False,False,53071.040557589884,False,False,False,False
2024-10-10 00:00:00+00:00,6.8,7.12,6.5,6.86,53457,,,,,,6.102496106554629,6.098528674520064,,,,,6.034989313671546,6.039639803079355,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.235130119177258,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.25940868277294,4.290428074789986,False,False,True,False,True,13.074991574715202,0,1.0070609446437744,0.8588780783886968,False,False,False,False,0.21152010530424176,0.2067602892859281,False,False,False,False,251992,97322.63608216755,False,False,False,False,53086.176221998125,False,False,False,False
2024-10-11 00:00:00+00:00,7.2,7.2151,6.85,7.07,70025,,,,,,6.156107484613441,6.140741492798312,,,,,6.106883462005677,6.080654314894504,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.288180835321324,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.167428966978335,5.0324728199386755,False,False,True,False,True,16.306756629858253,0,1.0158114300536052,0.8568217188310567,False,False,False,False,0.27001651564661544,0.23838840246627177,False,False,False,False,322017,106134.1797652198,False,False,False,False,53750.44382113546,False,False,False,False
2024-10-14 00:00:00+00:00,7.18,7.54,6.55,7.49,75196,,,,,,6.207633628561646,6.182309539937711,,,,,6.174016865497564,6.121335191052276,"rgba(38, 166, 154, 1.0)",0.0,0.0,,6.337061331646561,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.27281539412013,6.441131085260345,True,False,True,False,True,16.064282335425236,0,1.002776370239,0.8451953663823439,False,False,False,False,0.27333928356808695,0.25586384301717935,False,False,False,False,246821,111651.3099705053,False,False,False,False,54591.446024228186,False,False,False,False
