date,Close,High,Low,Open,Volume,Gap_Up_aVWAP_176,Gap_Up_aVWAP_108,Gap_Down_aVWAP_63,Gap_Down_aVWAP_60,Gap_Down_aVWAP_24,Gap_Down_aVWAP_17,aVWAP_OB_bull_95,aVWAP_OB_bear_152,aVWAP_OB_bear_45,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,89.3612196731,91.8301340874,85.8558667844,88.5522920834,10404434,,,,,,,,,,"rgba(38, 166, 154, 0.5)",-1.0,81.18005,,92.61417814091033,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.028408160829436,11.415468258544337,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,4870802,12120377.07639813,False,False,False,False,8250431.023106857,False,False,False,False
2022-03-18 00:00:00+00:00,97.0965897494,97.3578059503,90.8442535875,91.5015072541,14570181,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,93.87978883830455,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.93025178447947,11.415468258544337,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19440983,12662644.181850122,False,False,False,False,8718560.651024867,False,False,False,False
2022-03-25 00:00:00+00:00,101.8406130098,101.8827446551,96.5151730443,98.1414545528,9258960,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,94.94199671071799,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33350715390727,11.415468258544337,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,28699943,13850592.242453817,False,False,False,False,8758590.232430432,False,False,False,False
2022-04-01 00:00:00+00:00,99.7677360612,103.0455780652,99.0683507493,101.4951335183,7643076,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,95.59901485804274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.86466311760966,11.415468258544337,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,21056867,14384390.372642422,False,False,False,False,8675959.548546696,False,False,False,False
2022-04-08 00:00:00+00:00,98.3436864502,99.4306828988,94.6992991321,99.4306828988,8131988,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,95.7956683458411,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.46474911211246,11.415468258544337,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,12924879,14276278.419113353,False,False,False,False,8635665.359765459,False,False,False,False
2022-04-15 00:00:00+00:00,98.7902818903,99.8182940356,96.4799509889,98.3436864502,5167207,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,95.95260551440556,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.361361775804724,11.415468258544337,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,18092086,14558930.832512364,False,False,False,False,8378742.51830135,False,False,False,False
2022-04-22 00:00:00+00:00,97.602169493,103.2562362917,97.4504955699,98.1583072109,6446658,,,,,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,97.00734382492695,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.606929398180746,11.415468258544337,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,11645428,14343115.80788182,False,False,False,False,8235625.146575324,False,False,False,False
2022-04-29 00:00:00+00:00,91.4340966216,96.3693132883,91.2234383952,96.1359882367,9052452,,,,,,93.00894943503334,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,95.84623702421919,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.11177141319708,11.415468258544337,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,2592976,13472735.081372054,False,False,False,False,8296130.839421596,False,False,False,False
2022-05-06 00:00:00+00:00,89.8920784038,94.2063588821,88.7713766389,91.8975447199,12488711,,,,,,91.81908141362968,,,,#000000,0.0,0.0,,94.9064502961888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.00096578757221,8.610697772581247,False,False,False,False,False,,0,,,False,False,False,False,,,False,False,False,False,-9895735,11741737.297566717,False,False,False,False,8606692.332797775,False,False,False,False
2022-05-13 00:00:00+00:00,85.2660237503,90.1617209337,82.240971618,88.5859973996,12626452,,,,,,89.62786424135469,,,,#000000,0.0,0.0,,93.60150662153467,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.14669005490144,4.881116531952344,False,False,False,False,False,,1,,,False,False,False,False,,,False,False,False,False,-22522187,9203668.831080295,False,False,False,False,8904452.30814609,False,False,False,False
2022-05-20 00:00:00+00:00,83.1678678145,88.0130070236,81.3646333959,85.7126191904,11873690,,,,,,88.22337646363113,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,90.14444977213711,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.746818002606105,1.641793789282545,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-34395877,5974072.843592865,False,False,False,False,9124395.84087601,False,False,False,False
2022-05-27 00:00:00+00:00,90.6063219764,90.6660043189,83.8023644095,85.1325985635,9089775,,,,,,88.24561057257726,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,90.38445684786763,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7686004616809,1.641793789282545,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-25306102,3657022.8551785797,False,False,False,False,9121831.334144453,False,False,False,False
2022-06-03 00:00:00+00:00,88.6368046736,91.2969319397,88.4236534504,89.6684565941,9403886,,,,,,88.4214703689644,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,90.5385620975757,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.819058660255564,1.641793789282545,False,False,False,True,False,,1,,,False,False,False,False,,,False,False,False,False,-34709988,815022.0510912775,False,False,False,False,9142724.272355974,False,False,False,False
2022-06-10 00:00:00+00:00,83.8877954198,91.0582025697,83.6661181476,89.5917221538,7480512,,,,,,88.19113760471672,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,90.25856485848294,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37964085348095,1.1462659995052888,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-42190500,-2370572.1749154837,False,False,False,False,9019597.437366642,False,False,False,False
2022-06-17 00:00:00+00:00,77.9621914136,82.6824678826,76.947591591,82.2166898295,11974016,,,,,79.1974169624,86.90894206165713,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.75808049474301,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.83807587772399,-1.4578764127533361,False,False,False,True,False,,0,,,False,False,False,False,,,False,False,False,False,-54164516,-6207160.606403226,False,False,False,False,9238443.256820964,False,False,False,False
2022-06-24 00:00:00+00:00,83.0522426247,83.3335169789,77.6960934265,79.7185574931,7359532,,,,,80.02086358892265,86.46194144604604,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.60842817020018,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.06617131500195,-1.4578764127533361,False,False,False,True,False,,0,,,False,False,False,False,-0.31871955091797294,-0.31871955091797294,False,False,False,False,-46804984,-9214406.783706691,False,False,False,False,9099264.645204596,False,False,False,False
2022-07-01 00:00:00+00:00,83.0607686736,85.072916221,79.9999171078,83.3506543372,7617573,,,,,80.78127125769517,86.1732426125648,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.56801589262948,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.232363061785904,-1.4578764127533361,False,False,False,True,False,,0,0.9257332847291203,1.0032273060959884,False,False,False,False,-0.2509369697298387,-0.28482826032390585,False,False,False,False,-39187411,-11434629.318246936,False,False,False,False,8989509.708522774,False,False,False,False
2022-07-08 00:00:00+00:00,82.1143772424,83.1630812608,79.0961559213,80.8781001476,6244459,,,,,80.90854730816062,85.89337714690865,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,85.37759954787322,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.08017128557022,-1.880468373121488,False,False,False,True,False,,0,0.9152369620302696,1.0498493425840687,False,False,False,False,-0.29783064954498245,-0.2913294549344442,False,False,False,False,-45431870,-13952943.442821236,False,False,False,False,8786172.619002568,False,False,False,False
2022-07-15 00:00:00+00:00,78.7210097684,83.2909719947,76.5042370466,81.8074394809,9160845,,,,,80.60507605050267,85.38171991699625,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.45374007573147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.036233756997945,-3.1922380543234894,False,False,False,True,False,,0,0.8785015058066257,1.0585810954205113,False,False,False,False,-0.33996383065648345,-0.31564664279546384,False,False,False,False,-54592715,-16963296.891501144,False,False,False,False,8813926.12870608,False,False,False,False
2022-07-22 00:00:00+00:00,81.432293328,82.890247695,78.6954316216,79.6588751506,7014469,,,,,80.66203683095571,85.12886273734799,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.50874072326343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.44218285419501,-3.1922380543234894,False,False,False,True,False,,0,0.9091512175888372,1.0590483283542824,False,False,False,False,-0.309240703481526,-0.3124436731384949,False,False,False,False,-47578246,-19231070.899538096,False,False,False,False,8680633.008061185,False,False,False,False
2022-07-29 00:00:00+00:00,85.2519632485,85.9425732118,81.4237672791,82.046168851,8178329,,,,,81.16568437433335,85.07061657151183,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.9679417262654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.21435253474053,-3.1922380543234894,False,False,False,True,False,,0,0.9503098794516074,1.0269878272498194,False,False,False,False,-0.21350427269924016,-0.26297397291886754,False,False,False,False,-39399917,-20725059.49957231,False,False,False,False,8643425.303760357,False,False,False,False
2022-08-05 00:00:00+00:00,82.284898221,85.1496506614,80.5455842393,84.4078844045,11852456,,,,,81.42089197735149,84.8685816733911,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,83.04190211349379,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.56481521957986,-3.1922380543234894,False,False,False,True,False,,0,0.9253082591330308,1.0594326332186212,False,False,False,False,-0.2407145431000806,-0.2518442580094741,False,False,False,False,-51252373,-22986341.98108547,False,False,False,False,8881131.28125959,False,False,False,False
2022-08-12 00:00:00+00:00,89.9412901599,89.9668683067,82.766364204,82.8561434993,7582001,,,,,82.02534320815563,85.00544481864975,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,83.53282785415045,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.394120119760004,-3.1922380543234894,False,False,False,True,True,,0,0.879593439190778,1.0484382234585914,False,False,False,False,-0.12711848073075535,-0.18948136937011473,False,False,False,False,-43670372,-24518492.35285692,False,False,False,False,8784899.408573695,False,False,False,False
2022-08-19 00:00:00+00:00,88.1593459336,90.1373892853,87.6648350957,88.6197525758,6662714,,,,,82.55332640032894,85.16160589447341,,,,#000000,0.0,0.0,,84.68707693988735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.84130673469367,-8.920305895852941,False,False,False,False,True,,0,0.9321801981527047,1.0261432470489475,False,False,False,False,-0.04772602380097925,-0.11860369658554698,False,False,False,False,-50333086,-26430684.474867515,False,False,False,False,8627700.489420086,False,False,False,False
2022-08-26 00:00:00+00:00,85.015669278,88.3120543434,84.9725228766,86.7328960529,6238597,,,,,82.799494082311,85.19776870047565,,,,#000000,0.0,0.0,,84.5344911374689,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.90239065807119,-8.68581310072421,False,False,False,False,True,,0,0.9594390263932504,1.0113931681318193,False,False,False,False,-0.1184233662174892,-0.11851353140151809,False,False,False,False,-56571683,-28663351.032284737,False,False,False,False,8450729.860574154,False,False,False,False
2022-09-02 00:00:00+00:00,81.8832405379,85.1364792019,80.5802192162,84.3080682954,6958178,,,,,82.78036898064269,85.08797416244954,,,,#000000,0.0,0.0,,84.04511957817995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.042765070329565,-8.68581310072421,False,False,False,False,True,,1,0.9364120294995572,1.0252482822776063,False,False,False,False,-0.23994329552160457,-0.17922841346156132,False,False,False,False,-63529861,-31246055.47433772,False,False,False,False,8340170.463494587,False,False,False,False
2022-09-09 00:00:00+00:00,84.9811521569,85.4316005873,80.7269169809,82.418255915,6073460,,,,,82.83541988053527,85.04024424671066,,,,#000000,0.0,0.0,,83.93878613647425,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49411677961312,-8.68581310072421,False,False,False,False,True,,1,0.9538691235642502,1.0065678202841974,False,False,False,False,-0.23268897265202826,-0.2059586930567948,False,False,False,False,-57456401,-33187562.550312705,False,False,False,False,8172265.984717211,False,False,False,False
2022-09-16 00:00:00+00:00,79.3203442959,86.7070082121,77.7239274449,85.671494579,11367712,,,,,82.67776270372498,84.80899573991017,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,83.45769613965231,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.24993755613673,-8.68581310072421,False,False,False,True,True,,1,0.9081520946635137,1.047092544000399,False,False,False,False,-0.26119927191019743,-0.23357898248349612,False,False,False,False,-68824113,-35827307.02806732,False,False,False,False,8408965.689552974,False,False,False,False
2022-09-23 00:00:00+00:00,76.5244574865,81.8400941365,75.2214361649,78.3279770642,10366468,,,,,82.2772639619756,84.44281273858724,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,82.77200951634615,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.66981059451126,-8.68581310072421,False,False,False,True,False,,1,0.8516476465038832,1.1125330508801767,False,False,False,False,-0.34282825441539394,-0.28820361844944503,False,False,False,False,-79190581,-39039401.39635863,False,False,False,False,8553965.860697199,False,False,False,False
2022-09-30 00:00:00+00:00,74.0219662065,77.0508435834,73.7458292377,76.0325885108,10687089,,,,,81.69783393967803,83.95300998868971,,,,"rgba(239, 83, 80, 0.5)",-1.0,75.736664,,79.96437379910942,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.94877632239744,-8.68581310072421,False,False,False,True,False,,1,0.8225623527957726,1.1549983334184986,False,False,False,False,-0.34282825441539394,-0.3155159364324195,False,False,False,False,-89877670,-42805199.07070244,False,False,False,False,8711974.982127037,True,False,False,False
2022-10-07 00:00:00+00:00,78.5954847528,81.417259403,74.410283819,75.3422460887,9673060,,,,,81.46057340169922,83.69396398407967,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.09175802516229,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37154226189161,-8.68581310072421,False,False,False,True,False,,1,0.8599578480477948,1.096821773474967,False,False,False,False,-0.2698366598953477,-0.29267629816388363,False,False,False,False,-80204610,-45575525.806205966,False,False,False,False,8783166.464932442,False,False,False,False
2022-10-14 00:00:00+00:00,81.6933963718,84.4633953404,75.9808128292,79.259939334,9115711,,,,,81.41633119933073,83.57378361637767,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.38903712560732,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69271993102206,-8.68581310072421,False,False,False,True,False,,1,0.8633730615745062,1.0756955262829702,False,False,False,False,-0.20525784047576195,-0.2489670693198228,False,False,False,False,-71088899,-47465405.302042566,False,False,False,False,8807799.393455965,False,False,False,False
2022-10-21 00:00:00+00:00,84.8171958317,85.3176940877,81.7538013337,83.5400623508,8560987,,,,,81.55033717109563,83.58797684543347,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,80.88924539690893,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.60231085627049,-8.68581310072421,False,False,False,True,True,,1,0.8935561612768591,1.0939545832457722,False,False,False,False,-0.038101919309259324,-0.14353449431454107,False,False,False,False,-62527912,-48581146.5389283,False,False,False,False,8789516.99394071,False,False,False,False
2022-10-28 00:00:00+00:00,90.8404334642,91.271897478,84.9552643161,85.0415571188,10055572,,,,,81.98530178003534,83.81124799705756,,,,#000000,0.0,0.0,,81.85210444649975,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.616977285994366,-6.096730183624246,False,False,False,False,True,,1,0.950368328645206,1.0141675017560359,False,False,False,False,0.1939485954639466,0.025207050574702766,False,False,False,False,-52472340,-48869383.09160028,False,False,False,False,8883298.846241398,False,False,False,False
2022-11-04 00:00:00+00:00,90.6592185784,94.0591550071,84.9552643161,90.5125208138,13580860,,,,,82.56155077516453,84.13087053810284,,,,#000000,0.0,0.0,,82.88916512218256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.710324436661594,-4.095055623833765,False,False,False,False,True,,1,0.9678154460680382,0.9810358939780445,False,False,False,False,0.324850712275394,0.1750288814250484,False,False,False,False,-66053200,-50142258.4181484,False,False,False,False,9231266.339112405,False,False,False,False
2022-11-11 00:00:00+00:00,95.1032979205,95.7504939412,87.6217119213,90.7972870629,11360556,,,,,83.1513810981691,84.49709971012669,,,92.82516792766668,#000000,0.0,0.0,,86.23550845990859,,-1.0,95.750496,87.62171,102.0,0.0,0.0,0.0,0.0,53.331560493020234,-1.6122711782520156,False,False,False,False,True,,0,1.0286905213061537,0.9431224870804076,False,False,False,False,0.3428282498680692,0.2589285656465588,False,False,False,False,-54692644,-50479324.01680407,False,True,False,False,9388991.499178153,False,False,False,False
2022-11-18 00:00:00+00:00,92.6180652011,95.5218180139,91.0561654711,94.7063510278,8537086,,,,,83.56179566203342,84.75999728008512,,,92.9282178904818,"rgba(38, 166, 154, 0.5)",0.0,0.0,,86.75019782536478,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.33347956425774,-0.6938992008602298,False,False,True,False,True,,0,1.058041367319514,0.929403556191913,False,False,False,False,0.34282825027548053,0.30087840796101967,False,False,False,False,-63229730,-51423798.53407784,False,False,False,False,9325887.38812792,False,False,False,False
2022-11-25 00:00:00+00:00,94.0409139767,94.9072387368,92.1037252504,92.321877134,4542678,,,,,83.77996214755953,84.90335502242986,,,93.06868618105517,"rgba(38, 166, 154, 0.5)",0.0,0.0,,87.03255954515821,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.4223073864017,0.34997039923956663,False,False,True,False,True,,0,1.0546930760802018,0.9541464470791717,False,False,False,False,0.34282825032497777,0.3218533291429987,False,False,False,False,-58687052,-51961817.309331335,False,False,False,False,8971575.581599925,False,False,False,False
2022-12-02 00:00:00+00:00,93.9623792986,94.9484258124,91.1089526612,92.9588806341,7721896,,,,,84.11783684823939,85.12760931502405,,,93.1338071169787,"rgba(38, 166, 154, 0.5)",0.0,0.0,,87.41142392258139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.17036545464502,1.1019531685476807,False,False,True,False,True,,0,1.0156715334360884,0.958510847553559,False,False,False,False,0.32344773224745355,0.3226505306952261,False,False,False,False,-66408948,-53031975.13826976,False,False,False,False,8879006.723703634,False,False,False,False
2022-12-09 00:00:00+00:00,88.4562257568,93.4562669286,87.5661660718,93.4562669286,8133298,,,,,84.32270870174347,85.25557551885227,,,92.4661994261399,"rgba(38, 166, 154, 0.5)",0.0,0.0,,87.42565866936626,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.742711580379684,1.1019531685476807,False,False,True,False,True,0.0,0,1.0206912240477006,0.9634040908094317,False,False,False,False,0.22455994808868604,0.2736052393919561,False,False,False,False,-74542246,-54625328.53543496,False,False,False,False,8823769.040466327,False,False,False,False
2022-12-16 00:00:00+00:00,85.4020993866,91.8506690654,84.34624427,88.1246348938,12306259,,,,,84.47089124626594,85.33251781751316,,,91.23408764954027,#000000,0.0,0.0,,87.19423054582258,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.762451653072894,1.1019531685476807,False,False,False,False,False,0.0,0,1.0395041876307736,0.9251274912096883,False,False,False,False,0.13370667613238432,0.20365595776217021,False,False,False,False,-86848505,-57012230.49577311,False,False,False,False,9081731.259691045,False,False,False,False
2022-12-23 00:00:00+00:00,86.8768061197,87.7406875787,84.267709592,85.5940730442,6683116,,,,,84.52052780034403,85.3527707698389,,,90.67731773090323,#000000,0.0,0.0,,87.36608295762866,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.838091000917245,1.1019531685476807,False,False,False,False,False,0.0,0,1.034307028055616,0.9573602228986043,False,False,False,False,0.05664097233158861,0.1301484650468794,False,False,False,False,-80165389,-58727279.273863986,False,False,False,False,8904056.055269485,False,False,False,False
2022-12-30 00:00:00+00:00,86.7895453662,87.6447007499,85.7598684757,87.0251494005,3912484,,,,,84.55519371920512,85.36954568047791,,,90.43302828277146,#000000,0.0,0.0,,87.35057260328445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.14840693072777,1.1019531685476807,False,False,False,False,False,0.0,0,1.0292724165948572,0.9695433068816809,False,False,False,False,0.08221021039764194,0.10617933772226068,False,False,False,False,-84077873,-60605101.03135554,False,False,False,False,8534309.977101374,False,False,False,False
2023-01-06 00:00:00+00:00,88.1420870445,88.7092819418,86.1874461675,87.2869316608,6062037,,,,,84.62929982248012,85.41229204540524,,,90.19203065506943,#000000,0.0,0.0,,87.42840878469161,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.138152852128535,1.1019531685476807,False,False,False,False,False,0.0,0,1.039251377999366,0.9476401458119903,False,False,False,False,0.10965730305688387,0.10791832038957228,False,False,False,False,-78015836,-61894785.103106976,False,False,False,False,8351178.645464236,False,False,False,False
