date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_121,Gap_Down_aVWAP_97,Gap_Down_aVWAP_74,aVWAP_OB_bear_119,aVWAP_OB_bear_55,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,14.25,15.1125,12.5,15.1125,182504,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,14.249907807230343,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.19017533339736,-33.73471682322213,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,977438,297487.0826900627,False,False,False,False,154060.34073794607,False,False,False,False
2022-03-25 00:00:00+00:00,13.575,14.75,13.1225,14.0,151216,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,14.160692131938987,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.20234044582932,-31.372261483727883,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,826222,336652.63212042843,False,False,False,False,153849.64883143155,False,False,False,False
2022-04-01 00:00:00+00:00,12.4975,13.6,12.25,13.1075,147742,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.930219700365374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.86051250648997,-31.372261483727883,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,678480,361973.17788928555,False,False,False,False,153397.23039947366,False,False,False,False
2022-04-08 00:00:00+00:00,12.7325,13.0,11.375,12.5,117672,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.746738104655854,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.7860867973063,-30.34494706715283,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,796152,394134.5721197089,False,False,False,False,150750.91703654968,False,False,False,False
2022-04-15 00:00:00+00:00,13.5375,13.725,12.3075,13.025,115202,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.689285385407802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.31041714110654,-27.634389482543,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,911354,432447.1223330638,False,False,False,False,148117.66392273118,False,False,False,False
2022-04-22 00:00:00+00:00,11.2725,13.75,11.1375,13.65,112017,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.540099970122935,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.64070688557766,-27.634389482543,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,799337,459624.1503083924,False,False,False,False,145443.54066919556,False,False,False,False
2022-04-29 00:00:00+00:00,10.125,11.21,10.075,10.75,123419,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.259797712063891,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.68419328039354,-27.634389482543,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,675918,475645.9169522152,False,False,False,False,143812.0932122181,False,False,False,False
2022-05-06 00:00:00+00:00,10.4975,11.8725,9.75,10.0125,90158,,,,,,"rgba(38, 166, 154, 0.5)",0.0,0.0,,13.100162394193763,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.705190323103615,-27.634389482543,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,766076,497159.2564372363,False,False,False,False,139837.715937239,False,False,False,False
2022-05-13 00:00:00+00:00,9.5075,10.62,8.5,10.165,122040,,,,,,#000000,0.0,0.0,,11.182526350440073,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.27651905166335,-27.634389482543,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,644036,508039.01521966327,False,False,False,False,138519.3666085546,False,False,False,False
2022-05-20 00:00:00+00:00,9.125,10.0,8.8625,10.0,49284,,,,,,#000000,0.0,0.0,,11.098482009343233,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.358116233925145,-27.634389482543,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,594752,514462.199277466,False,False,False,False,131909.33945236538,False,False,False,False
2022-05-27 00:00:00+00:00,9.7475,10.0,8.780025,9.25,56965,,,,,,#000000,0.0,0.0,,11.047297711328309,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.29174257190546,-27.634389482543,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,651717,524629.2215532092,False,False,False,False,126357.90690033832,False,False,False,False
2022-06-03 00:00:00+00:00,9.73,10.0225,9.065,10.0,49991,,,,,,#000000,0.0,0.0,,11.014269747857341,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.505940333584135,-27.634389482543,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,601726,530340.0940307493,False,False,False,False,120701.09898179474,False,False,False,False
2022-06-10 00:00:00+00:00,9.875,10.0,9.3125,9.65,46565,,,,,,#000000,0.0,0.0,,10.993262512529814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.195966561828676,-27.634389482543,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,648291,539077.1981766197,False,False,False,False,115209.53609425439,False,False,False,False
2022-06-17 00:00:00+00:00,9.1175,9.9325,8.97,9.8725,73322,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.912898218774888,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.874907303387474,-27.634389482543,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,574969,541735.8501635368,False,False,False,False,112106.75564282814,False,False,False,False
2022-06-24 00:00:00+00:00,9.5,9.7225,8.825,9.125,41381,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.872926836005185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.63568944476694,-27.634389482543,False,False,False,True,True,,0,,,False,False,False,False,-0.2624279796914366,-0.2624279796914366,False,False,False,False,616350,547262.8242254971,False,False,False,False,106867.81078039642,False,False,False,False
2022-07-01 00:00:00+00:00,9.05,9.65,8.35,9.65,84563,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.765124402473711,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.804236250469174,-26.987983724499585,False,False,False,True,True,,0,0.9985623905260386,0.9893616898926854,False,False,False,False,-0.2984906551665768,-0.2804593174290067,False,False,False,False,531787,546116.4668754602,False,False,False,False,105215.60257444113,False,False,False,False
2022-07-08 00:00:00+00:00,8.5,9.1,8.25,8.8,42922,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.697589500940595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.441392410669934,-26.759079584734646,False,False,False,True,True,,0,0.9930313509240315,0.9928599907008518,False,False,False,False,-0.34282825441539394,-0.3116437859222003,False,False,False,False,488865,541875.617477278,False,False,False,False,100601.26164300104,False,False,False,False
2022-07-15 00:00:00+00:00,8.0,8.5,7.745,8.225,95059,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,10.516871137996048,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.80670455970694,-26.759079584734646,False,False,False,True,False,,0,0.9815257084045789,1.0311790094749222,False,False,False,False,-0.34282825441539394,-0.32723602016879716,False,False,False,False,393806,530907.4976641462,False,False,False,False,100190.72374351947,False,False,False,False
2022-07-22 00:00:00+00:00,7.6,8.5825,7.25,8.5,121117,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.471254748261712,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13027764562703,-26.759079584734646,False,False,False,True,False,,0,0.9517585542743365,1.073837718426546,False,False,False,False,-0.34282825441539394,-0.3350321372920956,False,False,False,False,272689,511780.2015408761,False,False,False,False,101740.81828103655,False,False,False,False
2022-07-29 00:00:00+00:00,7.8475,8.25,7.3325,7.5,56403,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.413829904391962,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.48829390435409,-26.720942118484203,False,False,False,True,False,,0,0.9666937540771979,1.0646717143576216,False,False,False,False,-0.34282825441539394,-0.33893019585374473,False,False,False,False,329092,498247.7421674779,False,False,False,False,98382.46137133014,False,False,False,False
2022-08-05 00:00:00+00:00,7.9975,8.225,7.4275,8.0,74013,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.355595406841168,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.37271967473282,-25.641204892901662,False,False,False,True,False,,0,0.9620446799293036,1.0502876042014113,False,False,False,False,-0.33871578710308997,-0.3388229914784173,False,False,False,False,403105,491200.1316365536,False,False,False,False,96577.31608456494,False,False,False,False
2022-08-12 00:00:00+00:00,8.1725,8.75,8.015,8.75,63703,,,,,,"rgba(239, 83, 80, 0.5)",1.0,7.88375,,9.090582396651243,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.70069586161627,-24.181411999478698,False,False,False,True,False,,0,0.9692956042638259,1.052843187511613,False,False,False,False,-0.274718936285907,-0.3067709638821622,False,False,False,False,466808,489393.307070883,False,False,False,False,94142.18155978236,False,False,False,False
2022-08-19 00:00:00+00:00,6.75,8.2475,5.5,8.0,106005,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.613500457489378,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.96197818834161,-24.181411999478698,False,False,False,True,False,,0,0.8765408779312461,1.0992471110262956,False,False,False,False,-0.34282825441539394,-0.32479960914877803,False,False,False,False,360803,479868.09913970646,False,False,False,False,95020.90885165033,False,False,False,False
2022-08-26 00:00:00+00:00,6.9975,7.375,6.5275,7.065,53097,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.561530337440233,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.304047027325346,-24.181411999478698,False,False,False,True,False,,0,0.8852121254722317,1.1268568480483077,False,False,False,False,-0.3348903953581731,-0.32984500225347557,False,False,False,False,413900,474981.573277506,False,False,False,False,91915.43412189845,False,False,False,False
2022-09-02 00:00:00+00:00,6.4975,7.2475,6.25,7.0,61704,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.463027886793796,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.197504637936646,-24.181411999478698,False,False,False,True,False,,0,0.8619946613724268,1.1425113608927036,False,False,False,False,-0.34282825441539394,-0.3363366283344348,False,False,False,False,352196,465886.34562732035,False,False,False,False,89677.55011286894,False,False,False,False
2022-09-09 00:00:00+00:00,7.0,7.1525,6.25,6.5525,66593,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.405647504057397,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.60609462543325,-23.74367329641594,False,False,False,True,False,,0,0.8186199141088668,1.2436867714848343,False,False,False,False,-0.34282825441539394,-0.33958244137491433,False,False,False,False,418789,462397.65335862996,False,False,False,False,87967.5834378416,False,False,False,False
2022-09-16 00:00:00+00:00,5.75,7.25,5.75,7.0,223145,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.107496498568092,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.35149678982539,-23.74367329641594,False,False,False,True,False,,0,0.7969375627601923,1.2313811739119773,False,False,False,False,-0.34282825441539394,-0.3412053478951541,False,False,False,False,195644,442638.12348021293,True,False,False,False,97980.72540540888,False,False,False,False
2022-09-23 00:00:00+00:00,6.025,6.875,5.895,6.375,101274,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.02606180647959,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.090492351946715,-23.74367329641594,False,False,False,True,False,,0,0.7750696257976502,1.2308912932100606,False,False,False,False,-0.34282825441539394,-0.342016801155274,False,False,False,False,296918,431844.0402594564,False,False,False,False,98224.67167167489,False,False,False,False
2022-09-30 00:00:00+00:00,6.45,6.6075,5.75,6.125,87314,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.582308115246829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.86886708276207,-22.50210262621053,False,False,False,True,False,,0,0.7939643029751096,1.2073377813555313,False,False,False,False,-0.34282825441539394,-0.342422527785334,False,False,False,False,384232,428317.2224624596,False,False,False,False,97416.47377006935,False,False,False,False
2022-10-07 00:00:00+00:00,6.645,7.5125,6.3025,6.575,122016,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.652524103395642,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.863606324383944,-20.963117218374606,False,False,False,True,False,,0,0.8356088716903582,1.163305014200942,False,False,False,False,-0.2657398323120994,-0.3040811800487167,False,False,False,False,506248,434089.87265042553,False,False,False,False,99238.66089821236,False,False,False,False
2022-10-14 00:00:00+00:00,6.2525,6.97,6.05,6.625,59143,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.60543825494734,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.005646535561795,-20.289863804882305,False,False,False,True,False,,0,0.7956818183609001,1.2058153067648782,False,False,False,False,-0.30414773064916156,-0.3041144553489391,False,False,False,False,447105,435053.9561578014,False,False,False,False,96268.61194278923,False,False,False,False
2022-10-21 00:00:00+00:00,6.6275,6.8975,6.25,6.5,47887,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.601821502640256,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.987860943409736,-18.84066179037211,False,False,False,True,False,,0,0.8282232912417398,1.2226797334563069,False,False,False,False,-0.28088469976807157,-0.2924995775585053,False,False,False,False,494992,439493.8112572235,False,False,False,False,92684.78883591596,False,False,False,False
2022-10-28 00:00:00+00:00,6.9975,7.275,6.5,6.725,35633,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.625643470641894,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53092918978763,-16.917747034651875,False,False,False,True,False,,0,0.8726140700528886,1.12857884166568,False,False,False,False,-0.23315836032577641,-0.26282896894214086,False,False,False,False,530625,446244.26968261437,False,False,False,False,88458.73040362587,False,False,False,False
2022-11-04 00:00:00+00:00,6.785,7.125,6.26,7.0875,54274,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.633904300525252,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.267025024144104,-15.830325891514676,False,False,False,True,True,,0,0.869936677589849,1.1632690850788614,False,False,False,False,-0.2368250162786139,-0.24982699261037739,False,False,False,False,476351,448474.39785427257,False,False,False,False,85926.52815150544,False,False,False,False
2022-11-11 00:00:00+00:00,6.515,7.75,6.11995,6.95,121531,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.690739640469007,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.32783642389568,-15.4085855675946,False,False,False,True,True,,1,0.907853666889855,1.0981244014456812,False,False,False,False,-0.18868258501733842,-0.2192547888138579,False,False,False,False,354820,441537.0350502524,False,False,False,False,88563.8964365791,False,False,False,False
2022-11-18 00:00:00+00:00,6.1825,6.9725,6.025,6.6275,60195,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.638253798831827,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.81009772705733,-15.4085855675946,False,False,False,True,True,,1,0.8905210377510832,1.1045524089477154,False,False,False,False,-0.2760730479276972,-0.24766391837077756,False,False,False,False,294625,430654.662083567,False,False,False,False,86462.49670053621,False,False,False,False
2022-11-25 00:00:00+00:00,6.2025,6.575,6.0,6.375,30358,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.611209459307932,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.49504508550745,-15.4085855675946,False,False,False,True,True,,1,0.8900301036529876,1.1219282034416456,False,False,False,False,-0.3198377130893097,-0.2837508157300436,False,False,False,False,324983,422827.1315588584,False,False,False,False,82306.60805605205,False,False,False,False
2022-12-02 00:00:00+00:00,6.51,6.5375,5.6625,6.0375,101321,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.469292918211171,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.125357083249725,-14.65365078189,False,False,False,True,True,,1,0.8663545147994101,1.1245545931497787,False,False,False,False,-0.34282825441539394,-0.3132895350727188,False,False,False,False,426304,423084.6773693133,False,False,False,False,83715.08153338153,False,False,False,False
2022-12-09 00:00:00+00:00,6.2825,6.7175,6.0,6.375,50314,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.463521059422778,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.13147478700879,-14.348011905792461,False,False,False,True,True,0.0,1,0.8698747989612451,1.1168318351772417,False,False,False,False,-0.2866422316719167,-0.2999658833723178,False,False,False,False,375990,419596.1827493642,False,False,False,False,81240.92734572364,False,False,False,False
2022-12-16 00:00:00+00:00,7.375,7.72,6.1575,6.275,260775,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.827402982549174,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.887738800216624,-11.443168203660264,False,False,False,True,True,0.0,1,0.8910457955579645,1.0750776870945118,False,False,False,False,-0.1568507601384722,-0.228408321755395,False,False,False,False,636765,435682.7618049668,False,False,False,False,94539.7475423367,False,False,False,False
2022-12-23 00:00:00+00:00,7.05,7.65,6.44,7.5375,90321,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.854172415848698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.16261390346359,-10.056586086353832,False,False,False,True,True,0.0,1,0.9077579292877175,1.0691589224967457,False,False,False,False,-0.11544113771021901,-0.171924729732807,False,False,False,False,546444,443887.2979675618,False,False,False,False,94227.24772438583,False,False,False,False
2022-12-30 00:00:00+00:00,6.86,7.5,6.625,7.25,47901,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.8617176537461475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.67207214312656,-9.42353816169225,False,False,False,True,True,0.0,1,0.9305876057964405,1.0730898720421587,False,False,False,False,-0.08349446329710966,-0.12770959651495833,False,False,False,False,498543,447935.8684884832,False,False,False,False,90795.67381887576,False,False,False,False
2023-01-06 00:00:00+00:00,7.25,7.6125,6.9525,7.0175,101012,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.914056718426822,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.98149763170368,-8.027104615931833,False,False,False,True,True,0.0,1,0.9427017111981709,1.0454880134932396,False,False,False,False,0.011928261562073545,-0.05789066747644239,False,False,False,False,599555,459166.91526711406,False,False,False,False,91552.43872118126,False,False,False,False
2023-01-13 00:00:00+00:00,7.75,7.775,7.1075,7.4575,90306,,,,,,#000000,0.0,0.0,,6.979953859600493,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.041502167194295,-5.950506624575603,False,False,False,False,True,0.0,1,0.96695368517322,1.0174025411412735,False,False,False,False,0.057895909496370634,2.6210099641210682e-06,False,False,False,True,689861,476255.3659880686,False,False,False,False,91460.10992701967,False,False,False,False
2023-01-20 00:00:00+00:00,7.75,8.035,7.5025,7.6175,75680,,,,,7.7625,#000000,0.0,0.0,,7.257449050852953,,-1.0,8.035,7.5025,0.0,0.0,0.0,0.0,0.0,49.512933978259014,-4.48446423865996,False,False,False,False,True,0.0,1,0.9999046076416911,1.0111609059221485,False,False,False,True,0.15372978395918024,0.07686620248457218,False,False,False,False,689861,492078.00554450793,False,True,False,False,90291.21289538858,False,True,False,False
2023-01-27 00:00:00+00:00,7.525,8.0,7.2625,8.0,61853,,,,,7.687544655949238,#000000,0.0,0.0,,7.26458989375941,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.978409765507735,-3.986111090016813,False,False,False,False,True,0.0,1,0.9875132311723539,0.9998078958641903,False,False,False,False,0.11325279441232061,0.0950594984484464,False,False,False,False,628008,502146.8940226925,False,False,False,False,88184.67860684129,False,False,False,False
2023-02-03 00:00:00+00:00,6.75,7.75,6.75,7.5125,69413,,,,,7.484882509607981,#000000,0.0,0.0,,7.210791535734532,,0.0,0.0,0.0,0.0,-1.0,7.2625,7.0225,0.0,48.4918540417046,-3.986111090016813,False,False,False,False,True,0.0,1,0.9644491718467941,1.0083873267492818,False,False,False,False,0.0025301113120395216,0.04879480488024296,False,False,False,False,558595,506328.2352061968,False,False,False,False,86794.18389522342,False,False,False,False
2023-02-10 00:00:00+00:00,6.32,7.0225,6.125,6.875,78649,,,,,7.210675834660972,#000000,0.0,0.0,,7.105219379827533,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5485188573303,-3.986111090016813,False,False,False,False,False,0.0,1,0.9193366458073065,1.0564927838999358,False,False,False,False,-0.14360837751432773,-0.047406786317042385,False,False,False,False,479946,504373.9955612933,False,False,False,False,86190.83694002169,False,False,False,False
2023-02-17 00:00:00+00:00,6.225,6.5,5.8125,6.42,68516,,,,,7.0110918563200055,"rgba(239, 83, 80, 0.5)",0.0,0.0,,7.01304342215877,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96925543155217,-0.9775959177359681,False,False,False,True,False,0.0,1,1.0030845093882186,1.0621014556827972,False,False,False,False,-0.3180612144363442,-0.1827340003766933,False,False,False,False,411430,497489.25514934567,False,False,False,False,84881.58975927933,False,False,False,False
