date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_91,Gap_Down_aVWAP_34,Gap_Down_aVWAP_24,aVWAP_OB_bull_121,aVWAP_OB_bull_95,aVWAP_OB_bear_67,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,10.3476985602,10.7652085495,10.3395120898,10.7570220791,226100,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.521780475199652,-42.402281513402215,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1554130,-630420.9091007712,False,False,False,False,182055.73413336824,False,False,False,False
2022-03-18 00:00:00+00:00,10.2563242011,10.387815537,10.1741421161,10.354942703,429824,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22771909748206,-41.953593283068585,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-1983954,-730682.6195377511,False,False,False,False,200408.939012378,False,False,False,False
2022-03-25 00:00:00+00:00,10.1412692822,10.2809788266,10.1083964482,10.2316695756,350583,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49667775160384,-41.877842630733774,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2334537,-849486.6477201398,False,False,False,False,211532.94352997962,False,False,False,False
2022-04-01 00:00:00+00:00,10.37137912,10.387815537,10.0097779462,10.1083964482,280821,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.239009145320495,-38.46661798050512,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2053716,-938688.8219630924,False,False,False,False,216665.39215738853,False,False,False,False
2022-04-08 00:00:00+00:00,9.9440322783,10.4249618394,9.9440322783,10.354942703,236946,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5187657601025,-37.48370123223597,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2290662,-1038834.9832991597,False,False,False,False,218167.6594049894,False,False,False,False
2022-04-15 00:00:00+00:00,9.6959503151,9.9440322783,9.6546909521,9.9440322783,337308,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.833725340021182,-37.38194548038772,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2627970,-1156548.6882399626,False,False,False,False,226992.86981943462,False,False,False,False
2022-04-22 00:00:00+00:00,9.6134315891,9.7289578056,9.5474166082,9.6711946973,355934,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.878058624051226,-37.38194548038772,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-2983904,-1291908.3409629283,False,False,False,False,236544.06464762465,False,False,False,False
2022-04-29 00:00:00+00:00,9.5474166082,9.7784690412,9.5391647356,9.5639203534,390806,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.766140448220817,-37.38194548038772,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3374710,-1446189.9453360445,False,False,False,False,247970.87467372653,False,False,False,False
2022-05-06 00:00:00+00:00,9.5061572452,9.7784690412,9.4236385191,9.6051797165,536281,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.595312639881369,-37.38194548038772,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-3910991,-1628767.8012370784,False,False,False,False,269327.1802534505,False,False,False,False
2022-05-13 00:00:00+00:00,9.463347161,9.6299353343,9.4318903917,9.572172226,325241,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.376828229933842,-37.38194548038772,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4236232,-1821913.2974417391,False,False,False,False,273468.94467912085,False,False,False,False
2022-05-20 00:00:00+00:00,9.4053406547,9.5047803797,9.3224742172,9.4799204485,306318,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.410865083866664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.088633276113915,-37.38194548038772,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4542550,-2023441.9420756844,False,False,False,False,275902.208036223,False,False,False,False
2022-05-27 00:00:00+00:00,9.9771190734,10.0516988671,9.4024403294,9.4053406547,415842,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.725680109196103,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.342617011302785,-32.34737205850713,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4126708,-2179239.4278478557,False,False,False,False,286268.11855205835,False,False,False,False
2022-06-03 00:00:00+00:00,9.9522591421,10.0268389359,9.8859659921,10.0185522921,279795,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.798613928483661,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68627777387337,-28.416063635328758,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4406503,-2344221.9146739403,False,False,False,False,285788.6282889429,False,False,False,False
2022-06-10 00:00:00+00:00,9.6705132547,9.9602143201,9.6539399672,9.9108259234,224222,,,,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.788578799977836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.496166972691825,-26.972385927399067,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4630725,-2513592.5135869817,False,False,False,False,281228.13730457675,False,False,False,False
2022-06-17 00:00:00+00:00,9.4042404298,9.5876468172,9.1961820132,9.5876468172,358773,,,9.396023086733331,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.590416488072412,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.776999159171098,-26.933096284765668,False,False,False,True,True,,0,,,False,False,False,False,,,False,False,False,False,-4989498,-2696992.9199879463,False,False,False,False,286972.20120794146,False,False,False,False
2022-06-24 00:00:00+00:00,9.7038445497,9.770423243,9.3376617365,9.3792734198,264352,,,9.484244395903877,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.61078199857124,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.484535893404466,-24.500588734506174,False,False,False,True,True,,0,,,False,False,False,False,-0.29862268928717495,-0.29862268928717495,False,False,False,False,-4725146,-2847226.481470321,False,False,False,False,285296.63074809394,False,False,False,False
2022-07-01 00:00:00+00:00,9.7995514213,9.8619689463,9.670555203,9.770423243,306028,,,9.580785148880175,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.653364799749601,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.142718075820376,-22.13607753686003,False,False,False,True,True,,0,0.736002247513712,1.253458670545884,False,False,False,False,-0.23675823250988448,-0.2676904608985297,False,False,False,False,-4419118,-2963662.8902502973,False,False,False,False,286832.2877297166,False,False,False,False
2022-07-08 00:00:00+00:00,9.9535146496,10.0617050262,9.7621009063,9.8370019363,358459,,,9.676826649863305,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.709241939025539,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.16318178391704,-19.43878110406612,False,False,False,True,True,,0,0.7745738343701166,1.2345272959061024,False,False,False,False,-0.179450390209595,-0.22357042555406237,False,False,False,False,-4060659,-3044921.861342868,False,False,False,False,292137.970120108,False,False,False,False
2022-07-15 00:00:00+00:00,9.8443172063,10.0700273629,9.7356787312,10.0284156796,288432,,,9.714620883983851,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.733253415519352,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.75346438255394,-18.110986360071106,False,False,False,True,True,,0,0.7939262116669963,1.1873218054300962,False,False,False,False,-0.15137061205740754,-0.18747051880573495,False,False,False,False,-4349091,-3141526.9827248775,False,False,False,False,291863.4538149148,False,False,False,False
2022-07-22 00:00:00+00:00,9.8108899832,9.8526740121,9.7106083138,9.8443172063,273620,,,9.725977420159964,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.740031491252934,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71466055880422,-17.3273158205662,False,False,False,True,True,,0,0.8464233944626219,1.2002946717863134,False,False,False,False,-0.1783926819376389,-0.18293160037168693,False,False,False,False,-4622711,-3251244.317337849,False,False,False,False,290512.08686566184,False,False,False,False
2022-07-29 00:00:00+00:00,10.0281669334,10.0615941565,9.7691059543,9.8108899832,373392,,,9.764101456136089,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.768261074645745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.02088064025556,-15.204354334524737,False,False,False,True,True,,0,0.862000442762591,1.1303482739212216,False,False,False,False,-0.12450841824569102,-0.15372000930868898,False,False,False,False,-4249319,-3325175.7753128232,False,False,False,False,296651.33969042765,False,False,False,False
2022-08-05 00:00:00+00:00,10.044880545,10.1618758258,9.9864664726,10.044880545,290302,,,9.798787910821687,,,,"rgba(239, 83, 80, 0.5)",1.0,9.885918,,9.862863875407955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.788096202839384,-13.59244643864946,False,False,False,True,True,,0,0.8864130120835924,1.124995149738388,False,False,False,False,-0.023799605370152726,-0.08875980733942085,False,False,False,False,-3959017,-3372126.9771415032,False,False,False,False,296181.0182318775,False,False,False,False
2022-08-12 00:00:00+00:00,10.0937678588,10.1033781854,10.001472392,10.0281669334,279659,,,9.825563944073162,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.879611124939327,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.41445739553869,-12.089863327226368,False,False,False,True,True,,0,0.9148131790115342,1.105700034514457,False,False,False,False,-0.03356751413582153,-0.06116366073762119,False,False,False,False,-3679358,-3394884.830686577,False,False,False,False,294957.16502951615,False,False,False,True
2022-08-19 00:00:00+00:00,9.8168814586,10.1021583557,9.8168814586,10.0769868648,152234,,,9.830030290594229,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.874499124103986,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.87123879984395,-12.089863327226368,False,False,False,True,True,,0,0.8978216284288394,1.0790286348495999,False,False,False,False,-0.07539447712909643,-0.0682790689333588,False,False,False,False,-3831592,-3427233.5098949787,False,False,False,False,284385.0787310335,False,False,False,False
2022-08-26 00:00:00+00:00,9.691024004,9.7581479798,9.6406810222,9.716195495,211991,,9.696617668666665,9.82107238520242,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.85013090037298,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.79913566293861,-12.089863327226368,False,False,False,True,True,,0,0.8823010927346402,1.1200797416928427,False,False,False,False,-0.19440285086848602,-0.13134095990092243,False,False,False,False,-4043583,-3472889.027680536,False,False,False,False,279022.55438058655,False,False,False,False
2022-09-02 00:00:00+00:00,9.4057471069,9.6826335071,9.3637946221,9.6239000283,223263,,9.587585661347429,9.798814541864916,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.813549462716452,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.660151265764625,-12.089863327226368,False,False,False,True,False,,0,0.8353810426196153,1.161533974593126,False,False,False,False,-0.26109960145291244,-0.19622028067691744,False,False,False,False,-4266846,-3531700.6552597554,False,False,False,False,274892.2170190616,False,False,False,False
2022-09-09 00:00:00+00:00,9.3134516402,9.4980425737,9.2379371675,9.388966113,281823,,9.494136114872198,9.764262836711282,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.766395251058178,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.73183972429995,-6.649979639951297,False,False,False,True,False,,0,0.8624322608234258,1.1534552800725633,False,False,False,False,-0.34282825441539394,-0.26952426754615566,False,False,False,False,-4548669,-3607031.6437590327,False,False,False,False,275405.60835098295,False,False,False,False
2022-09-16 00:00:00+00:00,9.2866193888,9.4720146942,9.2697652701,9.4393090948,223148,,9.458218755219297,9.74005765896611,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.736598318351154,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.236333186467995,-8.118996259108805,False,False,False,True,False,,0,0.8893457577810135,1.1053570777112085,False,False,False,False,-0.3402450269412482,-0.3048846472437019,False,False,False,False,-4771817,-3693312.0405176226,False,False,False,False,271534.6743990583,False,False,False,False
2022-09-23 00:00:00+00:00,8.865266422,9.4720146942,8.8568393626,9.3371817448,346552,,9.352238973172842,9.684754579266812,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.672648008310759,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.54787478865272,-10.728346221721289,False,False,False,True,False,,0,0.8506745614670869,1.0854555203842426,False,False,False,False,-0.34282825441539394,-0.32385645082954795,False,False,False,False,-5118369,-3798871.815294095,False,False,False,False,277091.51333246136,False,False,False,False
2022-09-30 00:00:00+00:00,8.8231311253,8.9200423076,8.6545899385,8.8399852439,376129,,9.227160638598654,9.612477902183556,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.593135828175487,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.486873148210996,-12.705503485962126,False,False,False,True,False,,0,0.8348241632819227,1.1734216519938518,False,False,False,False,-0.34282825441539394,-0.3333423526224709,False,False,False,False,-5494498,-3924473.7549019395,False,False,False,False,284427.6234559827,False,False,False,False
2022-10-07 00:00:00+00:00,8.6293087605,8.9008286124,8.5787464045,8.8484123033,499716,,9.10603414626255,9.523497612579943,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.499534676582705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.390588097803622,-14.713698712237587,False,False,False,True,False,,0,0.8299402619680246,1.1846997418661982,False,False,False,False,-0.34282825441539394,-0.3380853035189324,False,False,False,False,-5994214,-4077787.8471314255,False,False,False,False,300374.9106073914,False,False,False,False
2022-10-14 00:00:00+00:00,8.4541275025,8.6967252352,8.4456649124,8.6040275825,366769,,9.022822557470072,9.457084630349295,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.43116797316364,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.380184814668194,-16.638834812818665,False,False,False,True,False,,0,0.8501723628210217,1.1482541157289174,False,False,False,False,-0.34282825441539394,-0.3404567789671632,False,False,False,False,-6360983,-4246913.41401058,False,False,False,False,305292.9913031402,False,False,False,False
2022-10-21 00:00:00+00:00,8.3356512412,8.5387534034,8.3356512412,8.4710526827,378918,,8.942112922036014,9.388873443438964,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.361806091648376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61765094845182,-18.333150239903667,False,False,False,True,False,,0,0.8502385208330357,1.140130999503777,False,False,False,False,-0.34282825441539394,-0.34164251669127854,False,False,False,False,-6739901,-4431579.161120907,False,False,False,False,310746.6956510557,False,False,False,False
2022-10-28 00:00:00+00:00,8.2467940452,8.3441138313,8.1663994394,8.2341001601,444373,,8.850701358336336,9.308688052869524,,,,"rgba(239, 83, 80, 0.5)",-1.0,8.106183,,8.999519538010013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.119546575612162,-19.791616018825646,False,False,False,True,False,,0,0.8271152111854027,1.1744690098807762,False,False,False,False,-0.34282825441539394,-0.3422353855533362,False,False,False,False,-7184274,-4635482.482519358,False,False,False,False,320644.9404176442,True,False,False,False
2022-11-04 00:00:00+00:00,8.3610390115,8.589528944,8.2171749799,8.22563757,463590,,8.794645257800582,9.245648501185322,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.969189186883137,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.222417169565144,-19.791616018825646,False,False,False,True,False,,0,0.8500626681711584,1.1407964982808847,False,False,False,False,-0.2836318033524762,-0.3129335944529062,False,False,False,False,-6720684,-4789941.85418459,False,False,False,False,331233.4633496706,False,False,False,False
2022-11-11 00:00:00+00:00,8.6233793044,8.7080052053,8.3610390115,8.4033519619,520975,,8.766957910228047,9.196894861991835,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.956081997558394,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.724823358588694,-19.791616018825646,False,False,False,True,False,,0,0.8710431184810828,1.1025423506759209,False,False,False,False,-0.2327829672232036,-0.2728582808380549,False,False,False,False,-6199709,-4894369.050170917,False,False,False,False,345288.3919904357,False,False,False,False
2022-11-18 00:00:00+00:00,8.9316824594,8.991170354,8.5662568212,8.6002499039,375268,,8.771954457449697,9.178900674616004,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.96653895380809,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.889413520748388,-25.269140841113185,False,False,False,True,True,,0,0.9155595207321582,1.0467941802366778,False,False,False,False,-0.1409884883155975,-0.20692338457682619,False,False,False,False,-5824441,-4963263.268676775,False,False,False,False,347509.10369484784,False,False,False,False
2022-11-25 00:00:00+00:00,9.2291219324,9.314104639,8.9401807301,8.9401807301,309905,,8.795968624681398,9.178209703108383,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,8.992894111997945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.77151355130111,-20.658514927410497,False,False,False,True,True,,0,0.9505988933493311,1.0771751784494887,False,False,False,False,-0.013633716668165905,-0.11027855062249604,False,False,False,False,-5514536,-5004098.285811828,False,False,False,False,344723.6145322665,False,False,False,False
2022-12-02 00:00:00+00:00,9.3226029096,9.4160838868,9.1696340378,9.2376202031,643834,,8.853554868047647,9.187522648909498,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.046327144689933,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.80696978919288,-16.951125878261877,False,False,False,True,True,,0,0.91789484896379,1.0594355585396957,False,False,False,False,0.04653145574196191,-0.03187354744026707,False,False,False,False,-4870702,-4994217.079455397,False,False,False,False,366879.93938172824,False,False,False,False
2022-12-09 00:00:00+00:00,9.1866305791,9.3735925335,9.1527224792,9.3735925335,730246,,8.897404295188146,9.191440996187323,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.078494760360385,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.91452245018348,-15.104411199996683,False,False,False,True,True,0.0,0,0.9455534946522091,1.0569026862790751,False,False,False,False,0.03573582137101501,0.0019311369653739717,False,False,False,False,-5600948,-5039160.110606849,False,False,False,False,393795.9438719706,False,False,False,False
2022-12-16 00:00:00+00:00,9.1029779181,9.4245821575,9.0603210394,9.2206236617,630688,,8.924199612854627,9.191726815522223,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.081692188348939,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.95359580038647,-14.212195415873005,False,False,False,True,True,0.0,0,0.9873188891921467,1.0117944162179806,False,False,False,False,0.028214885264255966,0.015073011114814969,False,False,False,False,-6231636,-5127491.657969305,False,False,False,False,411343.5035851579,False,False,False,False
2022-12-23 00:00:00+00:00,9.1029779181,9.1371034211,9.0006014092,9.0688524151,1041874,,8.944345880804839,9.181179798055657,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.0711069286108,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69579105053147,-13.511061304745724,False,False,False,True,True,0.0,0,0.9585232843383802,1.0783544721304734,False,False,False,False,-0.03479775374496457,-0.009862371315074801,False,False,False,False,-6231636,-5209280.127749357,False,False,False,False,458049.4662825536,False,False,False,False
2022-12-30 00:00:00+00:00,9.1285720454,9.2906681845,9.0006014092,9.0773837909,650412,,8.958936377169344,9.17888071530064,,,,"rgba(239, 83, 80, 0.5)",0.0,0.0,,9.069190699422863,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.412665718066414,-12.752221087100835,False,False,False,True,True,0.0,0,0.9129593852504855,1.0686889648529698,False,False,False,False,-0.00692305018616761,-0.008392710750621205,False,False,False,False,-5581224,-5236831.52569385,False,False,False,False,472298.54285421636,False,False,False,False
2023-01-06 00:00:00+00:00,9.3333250632,9.3759819419,9.1456347968,9.205354427,141847,,8.96415550815057,9.18015542488059,,,,#000000,0.0,0.0,,9.08073015520735,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.358569580319575,-10.768652611680977,False,False,False,False,True,0.0,0,0.917409629881125,1.082779359703075,False,False,False,False,0.034882364987300775,0.013244827118339785,False,False,False,False,-5439377,-5251834.894160971,False,False,False,False,447820.650790941,False,False,False,False
2023-01-13 00:00:00+00:00,9.5615680316,9.5958082036,9.3503878147,9.3589191904,231797,,8.977880947561868,9.186363816355424,,,,#000000,0.0,0.0,,9.115277322305186,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.14559432349189,-7.993843467945133,False,False,False,False,True,0.0,0,0.9467625206014094,1.051390341913468,False,False,False,False,0.1123688924266889,0.06280685977251435,False,False,False,False,-5207580,-5248556.753852751,False,False,False,False,431818.8988805009,False,False,False,False
