date,Close,High,Low,Open,Volume,Gap_Down_aVWAP_24,aVWAP_OB_bull_171,aVWAP_OB_bull_141,aVWAP_OB_bull_106,aVWAP_OB_bull_64,aVWAP_OB_bear_0,color,Liquidity,Liquidity_Level,StDev,StDev_Mean,StdDev_ZScore,OB,OB_High,OB_Low,OB_Mitigated_Index,FVG,FVG_High,FVG_Low,FVG_Mitigated_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,3.86,4.27,3.55,3.73,3843483,,,,,,2.9989238795222835,#000000,0.0,0.0,,3.1021020362241374,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02170888853333,-5.536096249475875,False,False,False,False,True,,0,,,False,False,False,False,,,False,False,False,False,7865820,-642990.6623872942,False,False,False,False,2008403.7525966426,False,False,False,False
2022-03-18 00:00:00+00:00,3.58,3.84,3.06,3.77,1696958,,,,,,3.03324196206334,"rgba(38, 166, 154, 0.5)",0.0,0.0,,3.138623055322513,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.86926329451856,-2.1704280244356227,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,6168862,-138408.9836919391,False,False,False,False,1985333.6968487431,False,False,False,False
2022-03-25 00:00:00+00:00,6.36,6.61,3.6551,3.67,21014272,,,,,,4.192752286486245,"rgba(38, 166, 154, 0.5)",0.0,0.0,,4.4270930380681675,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.68563863479257,5.139227858989813,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,27183134,1885409.0151000563,False,False,False,False,3394884.682267355,False,False,False,False
2022-04-01 00:00:00+00:00,6.94,7.3295,5.3,6.24,16806109,,,,,,4.821731201810881,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.056154592201507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.44223730288768,10.5062806216457,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,43989243,5004211.532500052,False,False,False,False,4388308.705803107,False,False,False,False
2022-04-08 00:00:00+00:00,6.21,7.81,5.81,7.0,19412815,,,,,,5.246743765357612,"rgba(38, 166, 154, 0.5)",1.0,8.09353,,6.033075785994588,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.9790312977167,11.050409434175009,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,24576428,6454005.344907456,False,False,False,False,5501235.097965839,False,False,False,False
2022-04-15 00:00:00+00:00,7.37,7.61,5.82,6.12,8192892,,,,,,5.400493527704443,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.153434241903814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.34301556634242,12.695863749529877,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,32769320,8403287.911951348,False,False,False,False,5700617.090709111,False,False,False,False
2022-04-22 00:00:00+00:00,6.1,7.58,6.025,7.4,7332931,,,,,,5.488591392576829,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.177996764116152,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.97388859881526,12.695863749529877,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,25436389,9664999.103658656,False,False,False,False,5821529.232138065,False,False,False,False
2022-04-29 00:00:00+00:00,5.59,6.31,5.13,5.9,6030476,,,,,,5.499577601395631,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.104298872614037,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.94641908368789,12.695863749529877,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,19405913,10386548.281165423,False,False,False,False,5837006.770498209,False,False,False,False
2022-05-06 00:00:00+00:00,6.29,6.96,5.72,5.73,6448630,,,,,,5.5480077841126585,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.110354088476621,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.82390551027504,12.695863749529877,False,False,True,False,True,,0,,,False,False,False,False,,,False,False,False,False,25854543,11532325.667745763,False,False,False,False,5882312.1949057495,False,False,False,False
2022-05-13 00:00:00+00:00,6.09,6.21,4.97,6.155,5240117,,,,,,5.557521725283172,"rgba(38, 166, 154, 0.5)",-1.0,5.42,,5.968349629211063,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.50120909507731,12.695863749529877,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,20614426,12205073.840505337,False,False,False,False,5834742.180468286,False,False,False,False
2022-05-20 00:00:00+00:00,6.57,7.54,6.015,6.14,5097025,,,,,,5.606393406947909,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.147773634024386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.26367809105676,12.695863749529877,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,25711451,13205546.222690126,False,False,False,False,5780096.463396561,False,False,False,False
2022-05-27 00:00:00+00:00,7.79,7.8,6.3,6.57,5536021,,,,,,5.6809193463188015,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.3205645210328925,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.61238528429863,12.695863749529877,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,31247472,14541985.169157524,False,False,False,False,5762016.79944126,False,False,False,False
2022-06-03 00:00:00+00:00,7.05,8.1,6.89,7.94,5643220,,,,,,5.752565940454072,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.659939483810724,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.72192206001786,12.695863749529877,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,25604252,15361412.341812521,False,False,False,False,5753217.036519686,False,False,False,False
2022-06-10 00:00:00+00:00,6.22,7.53,5.965,7.25,6186606,,,,,,5.789450020643871,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.553550416744032,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26204238534172,12.695863749529877,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,19417646,15661874.094270851,False,False,False,False,5785319.922703412,False,False,False,False
2022-06-17 00:00:00+00:00,5.15,5.96,5.12,5.82,4699897,5.41,,,,,5.776898859927234,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.374331082078676,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.50814694816958,21.775275946636157,False,False,True,False,False,,0,,,False,False,False,False,,,False,False,False,False,14717749,15591938.902102642,False,False,False,False,5704918.224725382,False,False,False,False
2022-06-24 00:00:00+00:00,4.56,5.72,4.55,5.3,7697847,5.120243363631318,,,,,5.734060119260731,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.125242036458076,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8578117331545,17.982146573969345,False,False,True,False,False,,0,,,False,False,False,False,0.034734334184969656,0.034734334184969656,False,False,False,False,7019902,14956973.205650594,False,False,False,False,5852542.578449428,False,False,False,False
2022-07-01 00:00:00+00:00,4.42,5.035,4.19,4.59,3482678,4.994819840220031,,,,,5.707117273488429,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.698662149139794,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.024235647607696,15.020387171761044,False,False,True,False,False,,0,1.0231775457008727,0.9137976626703803,False,False,False,False,-0.03066364108461077,0.0020353465501794423,False,False,False,False,3537224,14111065.857083885,False,False,False,False,5676997.054119841,False,False,False,False
2022-07-08 00:00:00+00:00,5.16,5.22,4.32,4.54,2461794,4.982093629072226,,,,,5.694358360044802,#000000,0.0,0.0,,5.69074185408024,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.301959972058704,14.06765572783479,False,False,False,False,False,,0,1.0369406885561838,0.9089132307524679,False,False,False,False,-0.010948310767600129,-0.004456482108710343,False,False,False,False,5999018,13510173.42322582,False,False,False,False,5438833.8649257785,False,False,False,False
2022-07-15 00:00:00+00:00,4.75,5.2199,4.37,5.06,2295095,4.9596148971879135,,,,,5.6810781624357745,#000000,0.0,0.0,,5.655628668373176,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.072459232084825,12.560736615730384,False,False,False,False,False,,0,1.043417470259251,0.8963667332787919,False,False,False,False,-0.00782632703223566,-0.006141404570473002,False,False,False,False,3703923,12783784.50298687,False,False,False,False,5205964.319375721,False,False,False,False
2022-07-22 00:00:00+00:00,4.84,5.0972,4.755,4.91,1372055,4.9557364455886646,,,,,5.674332472228436,#000000,0.0,0.0,,5.641851976723368,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3585869224281,11.509626422726122,False,False,False,False,False,,0,1.05918193524157,0.8958037127451244,False,False,False,False,0.008583332325549487,0.0012209638775382428,False,False,False,False,5075978,12212835.873135991,False,False,False,False,4921971.036459001,False,False,False,False
2022-07-29 00:00:00+00:00,7.07,7.24,4.83,4.85,3958461,5.172847093077907,,,,,5.691432238814653,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.789737831286788,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.168420114790166,11.509626422726122,False,False,True,False,False,,1,1.0652792075727522,0.8283168453561655,False,False,False,False,0.14840702874418774,0.074813996310863,False,False,False,False,9034439,11977399.06771851,False,False,False,False,4850599.922647223,False,False,False,False
2022-08-05 00:00:00+00:00,7.7,7.72,6.65,6.9,3140426,5.408454629133302,,,,,5.722841507328503,"rgba(38, 166, 154, 0.5)",0.0,0.0,,5.9488180554872665,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89834261070314,11.509626422726122,False,False,True,False,False,,1,1.118448438399099,0.8154329754282006,False,False,False,False,0.2998914359835511,0.18735271614720705,False,False,False,False,12174865,11992026.173813436,False,False,False,False,4723920.372821503,False,False,False,False
2022-08-12 00:00:00+00:00,8.13,8.514,7.31,7.7,3602238,5.692159600044931,,,,,5.770740827460369,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.1397639363631855,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.319980821285185,11.509626422726122,False,False,True,False,True,,1,1.1342188409412155,0.7958729762795614,False,False,False,False,0.3428282412645131,0.2650904787058601,False,False,False,False,15777103,12272402.235012442,False,False,False,False,4640832.78964954,False,False,False,False
2022-08-19 00:00:00+00:00,8.19,8.9477,7.51,7.83,4085332,5.972363073564988,,,,,5.828089726839903,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.783440353225277,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.11657725676476,11.509626422726122,False,False,True,False,True,,1,1.1367534901664973,0.793921107409892,False,False,False,False,0.34282824119255306,0.3039593599492066,False,False,False,False,19862435,12834626.88427078,False,False,False,False,4599684.583008833,False,False,False,False
2022-08-26 00:00:00+00:00,8.5,8.9,8.03,8.12,3175924,6.171340563455982,,,,,5.875516772986068,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.931852932478329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.75419368426187,3.634180542595992,False,False,True,False,True,,0,1.1464471876138538,0.8112329057928815,False,False,False,False,0.34282823983551985,0.3233937998923632,False,False,False,False,23038359,13590458.892843314,False,False,False,False,4494220.83611929,False,False,False,False
2022-09-02 00:00:00+00:00,7.07,8.45,6.66,8.35,2968274,6.2558120956663394,,,,,5.900500574827658,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.90665851281728,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.03486486241087,3.634180542595992,False,False,True,False,True,,0,1.0881046514564385,0.8538061579817219,False,False,False,False,0.21342166978282945,0.26840773483759633,False,False,False,False,20070085,14070431.197077142,False,False,False,False,4381187.737147491,False,False,False,False
2022-09-09 00:00:00+00:00,6.83,7.4294,6.71,7.1,1856486,6.286230500131777,,,,,5.911600651921434,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.8778144784901745,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.37752113278634,3.634180542595992,False,False,True,False,True,,0,1.0715506331777862,0.893946579044102,False,False,False,False,0.14743023592171595,0.20791898537965614,False,False,False,False,18213599,14377332.515812168,False,False,False,False,4194172.7936550844,False,False,False,False
2022-09-16 00:00:00+00:00,6.53,7.49,6.07,6.96,4542663,6.324019404719752,,,,,5.930699523236512,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.803481381179445,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.653204958240934,3.634180542595992,False,False,True,False,True,,0,1.066741685214451,0.882780761052135,False,False,False,False,0.041353852885346286,0.12463641913250122,False,False,False,False,13670936,14325006.84797423,False,False,False,False,4219986.883013967,False,False,False,False
2022-09-23 00:00:00+00:00,6.44,7.13,6.18,6.31,4025844,6.343581985994918,,,,,5.944473319484056,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.755494810493512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.25559586126189,3.634180542595992,False,False,True,False,False,,0,1.0588073509920213,0.9694245077930933,False,False,False,False,0.019918263800176726,0.07227734146633898,False,False,False,False,9645092,13978346.488865027,False,False,False,False,4205605.928716636,False,False,False,False
2022-09-30 00:00:00+00:00,6.02,6.74,5.9,6.53,3147125,6.336699783966178,,,,,5.948945281519374,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.70339183623609,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.47894309239276,3.634180542595992,False,False,True,False,False,,0,1.0025766789336794,1.0019552446026156,False,False,False,False,-0.037493231480932754,0.01739205499270311,False,False,False,False,6497967,13424244.304504653,False,False,False,False,4127199.9339968855,False,False,False,False
2022-10-07 00:00:00+00:00,6.46,6.7118,6.11,6.11,1942389,6.3397092363172725,,,,,5.953689313315015,#000000,0.0,0.0,,6.685397656184465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.99190751393208,3.634180542595992,False,False,False,False,False,,0,0.9903724747474748,1.015252525252525,False,False,False,False,-0.02190643174513245,-0.002257188376214669,False,False,False,False,8440356,13055067.393059865,False,False,False,False,3965362.0870341533,False,False,False,False
2022-10-14 00:00:00+00:00,5.93,6.53,5.61,6.41,1887303,6.329813991494004,,,,,5.954354053402402,#000000,0.0,0.0,,6.545165856691746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.648382154095046,10.28526154365067,False,False,False,False,False,,0,0.9735475494969166,1.0150925024342745,False,False,False,False,-0.08047830041660405,-0.041367744396409355,False,False,False,False,6553053,12573436.697277654,False,False,False,False,3811431.7842908823,False,False,False,False
2022-10-21 00:00:00+00:00,6.42,6.5,6.01,6.2,2557969,6.329008208709195,,,,,5.958896159399837,#000000,0.0,0.0,,6.564756664364684,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.578220491326086,9.916959873486753,False,False,False,False,False,,0,0.9765297569153395,1.0129086336965634,False,False,False,False,-0.04864964349985247,-0.04500869394813091,False,False,False,False,9111022,12316961.534516346,False,False,False,False,3718582.6891582245,False,False,False,False
2022-10-28 00:00:00+00:00,6.92,7.15,6.17,6.44,2504461,6.345001193008408,,,,,5.968625003662069,#000000,0.0,0.0,,6.613873850673961,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.38347372415441,9.916959873486753,False,False,False,False,False,,0,1.0119831223628692,0.9481856540084387,False,False,False,False,0.02077520512926491,-0.012116744409433,False,False,False,False,11615483,12265000.161589209,False,False,False,False,3628647.7492205785,False,False,False,False
2022-11-04 00:00:00+00:00,7.22,7.38,6.68,6.98,2266292,6.370062893671047,,,,,5.981055158595859,"rgba(38, 166, 154, 0.5)",0.0,0.0,,6.827666089220012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.45392187715582,9.916959873486753,False,False,True,False,False,,0,1.013987221550682,0.9659816957347609,False,False,False,False,0.08435917100800583,0.036121213299286414,False,False,False,False,13881775,12384761.260730749,False,False,False,False,3527732.5085375723,False,False,False,False
2022-11-11 00:00:00+00:00,6.61,7.34,6.15,7.29,2324032,6.381017803870113,,,,,5.989111985997813,#000000,0.0,0.0,,6.780556965807451,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.94440323356549,9.916959873486753,False,False,False,False,False,,0,1.024457935819601,0.9439722463139636,False,False,False,False,0.03534890508430724,0.03573505919179683,False,False,False,False,11557743,12323500.648824766,False,False,False,False,3438569.5079051596,False,False,False,False
2022-11-18 00:00:00+00:00,5.56,6.7,5.53,6.68,3740997,6.358135279511321,,,,,5.988064556364317,#000000,0.0,0.0,,6.596835321129506,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.68668818732303,7.952461780848012,False,False,False,False,False,,0,0.9662802950474183,1.0124692658939234,False,False,False,False,-0.07272365838687635,-0.01849429959753976,False,False,False,False,7816746,11989666.971134042,False,False,False,False,3460971.5443566293,False,False,False,False
2022-11-25 00:00:00+00:00,5.74,5.85,5.13,5.5,2018466,6.337224237964153,,,,,5.9841370423764255,#000000,0.0,0.0,,6.504926741681581,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42231951064288,6.505125815493841,False,False,False,False,False,,0,0.940592271578187,1.0529071867100037,False,False,False,False,-0.18164067778752674,-0.10006748869253325,False,False,False,False,9835212,11830077.714013003,False,False,False,False,3354119.2818116937,False,False,False,False
2022-12-02 00:00:00+00:00,5.2,5.65,5.14,5.6,1830361,6.3134619384611135,,,,,5.978567474661455,#000000,0.0,0.0,,6.421029208532918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60502542328227,4.55208681963142,False,False,False,False,False,,0,0.9145125553914327,1.0692392909896602,False,False,False,False,-0.19851129945961427,-0.14928939407607375,False,False,False,False,8004851,11546727.587049076,False,False,False,False,3241248.29797379,False,False,False,False
2022-12-09 00:00:00+00:00,4.47,5.34,4.42,5.25,2831563,6.258175433144466,,,,,5.96250884613638,#000000,0.0,0.0,,6.258227431869367,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.18273811888,2.065415822298995,False,False,False,False,False,0.0,0,0.9201815774541326,1.0610932475884243,False,False,False,False,-0.29221542903482184,-0.22075241155544778,False,False,False,False,5173288,11074620.950971367,False,False,False,False,3210901.23886462,False,False,False,False
2022-12-16 00:00:00+00:00,4.45,4.8,4.28,4.5,4001968,6.175300369599557,,,,,5.936301805629364,"rgba(239, 83, 80, 0.5)",0.0,0.0,,6.058640187272571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.42255787894413,0.26028483521904633,False,False,False,True,False,0.0,0,0.9553277895958228,1.0326822664861728,False,False,False,False,-0.34282825441539394,-0.2817903329854209,False,False,False,False,1171320,10341043.102751264,False,False,False,False,3269498.7767265,False,False,False,False
2022-12-23 00:00:00+00:00,4.71,4.815,4.06,4.46,3904231,6.102497134736041,,,,,5.911947481485014,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.48021518822557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.767410511083256,-0.48466406043591803,False,False,False,True,False,0.06680668142611168,0,0.9683569182389936,1.023191823899371,False,False,False,False,-0.34282825441539394,-0.3123092937004074,False,False,False,False,5075551,9951006.650695615,False,False,False,False,3316515.978450463,False,False,False,False
2022-12-30 00:00:00+00:00,4.94,5.115,4.63,4.75,2754498,6.065977919890402,,,,,5.899686627243468,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.471525770409549,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.83234345383853,-0.5747457269110754,False,False,False,True,False,1.036176016118393,0,1.0049840510366825,0.984250398724083,False,False,False,False,-0.2647308274813966,-0.28852006059090196,False,False,False,False,7830049,9793898.676570013,False,False,False,False,3274885.017083762,False,False,False,False
2023-01-06 00:00:00+00:00,4.84,4.94,4.49,4.89,1703404,6.041939503516378,,,,,5.891227507055561,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.445194267685814,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69279449721999,-0.912735391707379,False,False,False,True,False,0.6022697133386394,0,0.9941128704831507,0.9985789687373121,False,False,False,False,-0.2925989638965316,-0.2905595122437168,False,False,False,False,6126645,9522250.256083347,False,False,False,False,3158479.0158182983,False,False,False,False
2023-01-13 00:00:00+00:00,5.54,5.59,4.9,4.98,2220061,6.025613754830774,,,,,5.885993353584169,"rgba(239, 83, 80, 0.5)",0.0,0.0,,5.468811935803654,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.209583082089566,-0.912735391707379,False,False,False,True,False,3.516046114056916,0,1.0063187675549627,0.9696250728696579,False,False,False,False,-0.2003089918386826,-0.24543425204119967,False,False,False,False,8346706,9435172.903780878,False,False,False,False,3088966.5702021285,False,False,False,False
2023-01-20 00:00:00+00:00,5.8,6.0,5.18,5.6,1856988,6.018604044637696,,,,,5.884201786687638,#000000,0.0,0.0,,5.50249390937011,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.849921093406195,-0.912735391707379,False,False,False,False,True,4.5616209459190245,0,1.0021997448295996,0.9490939051070074,False,False,False,False,-0.1420844192988282,-0.19375933567001394,False,False,False,False,10203694,9492100.392389702,False,False,False,False,2997708.898335304,False,False,False,False
2023-01-27 00:00:00+00:00,5.75,6.055,5.47,5.86,1762319,6.013953034501924,,,,,5.883261902046118,#000000,0.0,0.0,,5.532614551210678,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.907844655328915,-0.912735391707379,False,False,False,False,True,4.333914136938059,0,1.0116490277376293,1.0351628059487703,False,False,False,False,-0.11335076585225722,-0.15355505076113557,False,False,False,False,8441375,9414268.881842317,False,False,False,False,2906198.5354956524,False,False,False,False
