date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_166,aVWAP_peak_161,aVWAP_peak_142,aVWAP_peak_135,aVWAP_peak_115,aVWAP_valley_187,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_162,aVWAP_valley_155,aVWAP_valley_151,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_95,aVWAP_valley_76,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_41,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-06 00:00:00+00:00,70.4603821506,73.3224092786,68.9028163667,71.589617344,10849566,,,,,,,,,,,,,,,,,,,,,,,,#000000,,73.71435297971776,,51.377660023956935,11.275193644087011,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3368091074363907,-0.17487592806755195,False,False,False,False,-35735332,-1590649.8323632847,False,False,False,False,16614145.328023614,False,False,False,False
2022-05-13 00:00:00+00:00,67.4718028027,69.7789471201,65.2522715606,69.5258426803,12734064,,,,,,,,,,,,,,,,,,,,,,,,#000000,,71.75945678082537,,48.16656375417417,8.092855949584248,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.25885209124147296,False,False,False,False,-48469396,-5063149.548484523,False,False,False,False,16326731.896318162,False,False,False,False
2022-05-20 00:00:00+00:00,67.0045330675,69.9541732708,65.7487456542,67.2186983628,12829736,,,,,,,,,,,,,,,,,,,,,,,,#000000,,71.44244021253952,,45.64362123877969,5.574806821645865,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.3209788999674783,-0.2899154956044756,False,False,False,False,-61299132,-9228777.87822641,False,False,False,False,16067695.163257558,False,False,False,False
2022-05-27 00:00:00+00:00,69.3506165296,69.7886819063,65.6221934343,67.6080898088,7894007,,,,,,,,,,,,,,,,,,,,,,,,#000000,,71.3355260071159,,45.52475432248847,5.311012164878115,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.33044112626930217,-0.31017831093688886,False,False,False,False,-53405125,-12501099.887246676,False,False,False,False,15462236.780794036,False,False,False,False
2022-06-03 00:00:00+00:00,73.1861222725,74.519787975,68.1532378332,68.6789162852,11676399,,,,,,,,,,,,,,,,,,,,,,,,#000000,,71.45448007378761,,47.714913899983344,5.311012164878115,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.10571732546458548,-0.20794781820073716,False,False,False,False,-41728726,-14666109.228932107,False,False,False,False,15181804.35258707,False,False,False,False
2022-06-10 00:00:00+00:00,67.9098681794,74.4467770789,67.8222551041,73.9746399506,9684998,,,,,,,,,,,,,,,,,,,,,,,,#000000,,71.22941570069628,,46.597586610787694,5.311012164878115,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.025594921513984285,-0.11677136985736072,False,False,False,False,-51413724,-17388154.767529726,False,False,False,False,14774633.511654695,False,False,False,False
2022-06-17 00:00:00+00:00,65.6611325789,67.8514594625,64.9310236177,66.2841588924,11129844,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.84312218511565,,44.866203704384674,4.102603971890474,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.22979981213637735,False,False,False,False,-62543568,-20733000.192157153,False,False,False,False,14504649.103383977,False,False,False,False
2022-06-24 00:00:00+00:00,68.8552198524,69.186911192,65.7529302642,66.8098373445,12436282,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.8861159607627,,45.36102943933378,4.102603971890474,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.25382990002826433,-0.24181485608232084,False,False,False,False,-50107286,-22908873.214960326,False,False,False,False,14351436.725355536,False,False,False,False
2022-07-01 00:00:00+00:00,69.7527375949,70.6795222202,67.0504287398,69.508846904,10845813,,,,,,,,,,,,,,,,,,,,,,,,#000000,,69.04919436407026,,46.16870942259196,4.102603971890474,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.981033334628461,0.9919396139677613,False,False,False,False,0.00014656773130951558,-0.12083414417550566,False,False,False,False,-39261473,-24120176.902741045,False,False,False,False,14091760.893847719,False,False,False,False
2022-07-08 00:00:00+00:00,70.4161202741,70.552699061,67.3821200794,68.7381523207,12536491,,,,,,,,,,,,,,,,,,,,,,,,#000000,,69.18579059512363,,47.08659449405167,4.102603971890474,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9818802322146832,1.0203865588859955,False,False,False,False,0.013818385183826045,-0.05350787949583981,False,False,False,False,-26724982,-24313125.42846393,False,False,False,False,13976555.716525665,False,False,False,False
2022-07-15 00:00:00+00:00,69.2747118407,71.0014579322,66.8699496285,69.8600494988,9410575,,,,,,,,,,,,,,,,,,,,,,,,#000000,,69.20645600284254,,47.16754303782003,4.102603971890474,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.948997148040092,1.0300376451330768,False,False,False,False,0.009586318553005745,-0.02196078047141703,False,False,False,False,-36135557,-25188861.100429565,False,False,False,False,13638334.922708947,False,False,False,False
2022-07-22 00:00:00+00:00,72.1916445038,73.1184291291,69.4698243934,69.8795607541,10645396,,,,,,,,,,,,,,,,,,,,,,,,#000000,,69.48627386172751,,48.734152689910886,4.102603971890474,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9673192383245992,1.0108441859014943,False,False,False,False,0.33649321634490154,0.15726621793674225,False,False,False,False,-25490161,-25211179.611508857,False,False,False,False,13416635.743249025,False,False,False,False
2022-07-29 00:00:00+00:00,76.9426351623,77.3718827783,72.0453100892,72.4940689605,12910354,,,,,,,,,,,,,,,,,,,,,,,,#000000,,70.1730574110062,,51.86899393297588,4.102603971890474,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0271317239659055,0.958233023027709,False,False,False,False,0.3428282455104283,0.2500472317235853,False,False,False,False,-12579807,-24275522.38102672,False,False,False,False,13379133.391897246,False,False,False,False
2022-08-05 00:00:00+00:00,78.0645323404,78.1133104786,75.0597990286,76.41583127,8158513,,,,,,,,,,,,,,,,,,,,,,,,#000000,,70.6306368091985,,54.52642081716638,-2.80123709988424,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0481493598911797,0.936252536340766,False,False,False,False,0.3428282471507067,0.296437739437146,False,False,False,False,-4421294,-22804838.79724696,False,False,False,False,12992420.770275228,False,False,False,False
2022-08-12 00:00:00+00:00,79.2644745396,80.3766160901,77.1670145979,78.5230468393,10124487,,,,,,,,,,,,,,,,,,,,,,,,#000000,,71.25258003497672,,56.868012352241266,-0.38116191690200196,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0642370586910084,0.922121881864554,False,False,False,False,0.34282824843297655,0.3196329939350613,False,False,False,False,5703193,-20693132.738191627,False,False,False,False,12779981.231736323,False,False,False,False
2022-08-19 00:00:00+00:00,79.6742109003,80.7863524508,77.7523522561,78.2498892655,7737881,,,,,,,,,,,,,,,,,,,,,,,,#000000,,73.57687803926532,,58.694079189557556,1.5183992811329858,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.060314410752035,0.9268670590518593,False,False,False,False,0.342828248664103,0.33123062129958214,False,False,False,False,13441074,-18164672.97980706,False,True,False,False,12406492.32568178,False,True,False,False
2022-08-26 00:00:00+00:00,77.4889503099,79.9961466123,77.4401721717,78.8059600407,7341327,,,,,,,,,,,,,,,,,,,,,,,,#000000,,73.71275376781145,,58.62318041801653,1.6120123515176985,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0939706661396937,0.9125736881951767,False,False,False,False,0.3086067471941581,0.3199186842468701,False,False,False,False,6099747,-16367308.536858387,False,False,False,False,12031294.894149795,False,False,False,False
2022-09-02 00:00:00+00:00,72.2501782696,77.5572397034,71.2258373678,76.845078886,9189071,,,,,,,,,,,,,,,,,,,,,,,,#000000,,73.29824887397231,,55.84250057267992,1.6120123515176985,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0290644396200503,0.9758017573229222,False,False,False,False,0.02057955401046924,0.17024911912866966,False,False,False,False,-3089324,-15383754.12672073,False,False,False,False,11820759.79087944,False,False,False,False
2022-09-09 00:00:00+00:00,76.3768087595,76.6402107056,71.1770592297,72.3087120354,6938436,,,,,,,,,,,,,,,,,,,,,,,,#000000,,73.26573169734561,,55.626852567101054,1.6120123515176985,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9691730570812062,1.012909126738472,False,False,False,False,-0.012384398275431377,0.07893236042661914,False,False,False,False,3849112,-13959097.37659327,False,False,False,False,11459106.176740222,False,False,False,False
2022-09-16 00:00:00+00:00,71.4111942929,78.7084037644,70.6502553373,77.7133297455,12745165,,,,,,,,,,,,,,,,,,,,,,,,#000000,,73.13699230103873,,53.34503898551857,1.6120123515176985,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9680531677678027,0.9880187452138358,False,False,False,False,0.03685642102469095,0.05789439072565504,False,False,False,False,-8896053,-13584057.052401174,False,False,False,False,11554369.793277983,False,False,False,False
2022-09-23 00:00:00+00:00,68.3089047048,72.4940689605,67.2455412925,70.7478116137,10991554,,,,,,,,,,,,,,,,,,,,,,,,#000000,,72.68276423978803,,50.5856416980715,7.216715042865125,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9136432932452194,1.0606472128899966,False,False,False,False,-0.34282825441539394,-0.14246693184486944,False,False,False,False,-19887607,-14050986.678149236,False,False,False,False,11512679.73451665,False,False,False,False
2022-09-30 00:00:00+00:00,65.3526571683,68.5820622786,65.3134769182,67.9186795993,11955516,,,,,,,,,,,,,,,,,,,,,,,,#000000,,72.05365481711843,,47.6397048728324,4.303300720290231,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9054659487767485,1.104412228747817,False,False,False,False,-0.34282825441539394,-0.24264759313013168,False,False,False,False,-31843123,-15368922.701990034,False,False,False,False,11545482.420848751,False,False,False,False
2022-10-07 00:00:00+00:00,67.3214647359,70.9456378702,65.8228201696,66.1754424205,11346393,,,,,,,,,,,,,,,,,,,,,,,,#000000,,71.71523392699157,,46.43631355924367,3.0865012251491493,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9356635591981368,1.054797831750226,False,False,False,False,-0.25867596573501006,-0.25066177943257084,False,False,False,False,-20496730,-15748760.279620403,False,False,False,False,11530735.056341438,False,False,False,False
2022-10-14 00:00:00+00:00,65.6660991691,68.2911759259,63.8295249457,67.9287586125,9501295,,,,,,,,,,,,,,,,,,,,,65.9289333469,,65.9289333469,#000000,,70.10227005584986,,45.0134489774912,1.627274728930459,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.91582564705606,1.0406270770607327,False,False,False,False,-0.34282825441539394,-0.29674501692398236,False,False,False,False,-29998025,-16804261.370018892,False,False,False,False,11380406.163279109,False,False,False,False
2022-10-21 00:00:00+00:00,69.4078130538,69.691869867,66.4986794838,66.8317116097,9147140,,,,,,,,,,,,,,,,,,,,,67.20613533125461,,67.20613533125461,#000000,,70.28511494305636,,45.653990845956685,1.627274728930459,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9291493176126967,1.0481514637202842,False,False,False,False,-0.23241965315224355,-0.26458233503811296,False,False,False,False,-20850885,-17104011.26853601,False,False,False,False,11214979.040073248,False,False,False,False
2022-10-28 00:00:00+00:00,72.4051021865,73.9870047843,68.3401512385,69.4959686165,10226870,,,,,,,,,,,,,,,,,,,,,68.75432863815938,,68.75432863815938,#000000,,70.68547508170471,,47.292311430404126,1.627274728930459,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9839257458718428,0.9819819897097818,False,False,False,False,-0.06399613331241866,-0.1642892341752658,False,False,False,False,-10624015,-16624011.54494075,False,False,False,False,11141785.777845599,False,False,False,False
2022-11-04 00:00:00+00:00,74.334729504,75.0791542559,70.7693267448,71.7978083099,9600592,,,,,,,,,,,,,,,,,,,,,69.91213051118729,,69.91213051118729,#000000,,71.06184364851107,,49.17471266707355,1.627274728930459,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9960575779556037,0.9652048668600265,False,False,False,False,0.19815724273271268,0.016934004278723436,False,False,False,False,-1023423,-15468412.393463658,False,False,False,False,11027623.275782961,False,False,False,False
2022-11-11 00:00:00+00:00,75.1868999437,77.8315668255,73.6294850022,74.7069418799,9491819,,,,,,,,,,,,,,,,,,,,,71.02761318836373,,71.02761318836373,#000000,,71.50076007581376,,50.83141123764789,1.627274728930459,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0577951103079242,0.9166831045015693,False,False,False,False,0.3428282467561989,0.17988112551746116,False,False,False,False,8468396,-13695315.475429313,False,False,False,False,10913859.996095335,False,False,False,False
2022-11-18 00:00:00+00:00,76.9010358856,77.3026334491,73.1887071885,75.2652604439,12333352,,,,,,,,,,,,,,,,,,,,,72.00318770754895,,72.00318770754895,#000000,,71.93902635567677,,52.63962024878096,-3.627899989928089,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.049784396975251,0.922670194242154,False,False,False,False,0.30612532738147763,0.2430032264494694,False,False,False,False,20801748,-11139977.440212328,False,False,False,False,11019007.551940124,False,False,False,False
2022-11-25 00:00:00+00:00,79.7905793305,80.4566435822,75.6570629449,76.479848197,5778294,,,,,,,,,,,,,,,,,,,,,72.58308413073699,,72.58308413073699,#000000,,72.22710428835214,,54.91834671642731,-1.3424463720083608,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0716988177359439,0.8947103073964622,False,False,False,False,0.3428282482414478,0.2929157373454586,False,False,False,False,26580042,-8345901.926122526,False,False,False,False,10630806.548092708,False,False,False,False
2022-12-02 00:00:00+00:00,80.6623398953,81.2598387093,77.9197223882,78.8796385157,7398481,,,,,,,,,,,,,,,,,,,,,73.32458675809427,,73.32458675809427,#000000,,74.56715611355443,,56.831910998376024,0.5694452297061403,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0712477875099087,0.9263853896619707,False,False,False,False,0.3428282489409755,0.31787199314321707,False,False,False,False,33978523,-5210759.339002338,False,False,False,False,10391375.026011765,False,True,False,False
2022-12-09 00:00:00+00:00,77.3418136992,80.5741843326,76.6757494475,80.3684880195,6929391,,,,,,,,,,,,,,,,,,,,,73.74450647566827,,73.74450647566827,#000000,,74.56013156418605,,56.54484876084158,0.5694452297061403,False,False,True,False,True,5.561116582826376,0.0,0.0,0.0,0.0,0,1.0639419672213524,0.9293527999255332,False,False,False,False,0.29086844360984765,0.30437021837653233,False,False,False,False,27049132,-2821137.7583354986,False,False,False,False,10134931.764825707,False,False,False,False
2022-12-16 00:00:00+00:00,73.8057961276,79.780784268,73.3160430014,77.3222235742,12351298,,,,,,,,,,,,,,,,,,,,,73.99613038208655,,73.99613038208655,#000000,,74.30656734282637,,54.795582188068465,0.5694452297061403,False,False,True,False,True,1.9291446128144294,0.0,0.0,0.0,0.0,0,1.0584280916381954,0.8814650449157442,False,False,False,False,0.183672316531561,0.24402126745404668,False,False,False,False,14697834,-1523436.146606943,False,False,False,False,10299107.041505285,False,False,False,False
2022-12-23 00:00:00+00:00,73.9331319404,74.8636628803,72.6793639372,73.9919023156,8109378,,,,,,,,,,,,,,,,,,,,73.82538625263334,73.98240323450297,,73.90389474356815,#000000,,74.41528142812538,,53.59882049164593,0.5694452297061403,False,False,False,False,True,2.0499962128268763,0.0,0.0,0.0,0.0,0,1.0470717565725591,0.9359842720016355,False,False,False,False,-0.004077571238146977,0.11997184810794985,False,False,False,False,22807212,278834.08647505264,False,False,False,False,10136904.89028267,False,False,False,False
2022-12-30 00:00:00+00:00,73.1970111051,74.7314295363,72.7063487435,73.7078455024,4212715,,,,,,,,,,,,,,,,,,,,73.72950293751315,73.96486478799262,,73.84718386275289,#000000,,74.30524512217004,,52.418214890177396,0.5694452297061403,False,False,False,False,False,1.3055440835938228,0.0,0.0,0.0,0.0,0,1.0363875991402045,0.9495933818353222,False,False,False,False,-0.1305871674105897,-0.005307659651319928,False,False,False,False,18594497,1635549.857847271,False,False,False,False,9698076.00952099,False,False,False,False
2023-01-06 00:00:00+00:00,76.0821057913,76.111545533,72.8584540756,73.6680469722,6949851,,,,,,,,,,,,,,,,,,,,74.193933175346,74.03015723344743,,74.11204520439671,#000000,,74.40535792316206,,52.82288375594531,0.5694452297061403,False,False,False,False,False,4.0472342149761396,0.0,0.0,0.0,0.0,0,1.0347563445169905,0.9361674671754932,False,False,False,False,-0.17729326617824037,-0.09130046291478015,False,False,False,False,25544348,3406571.9424511767,False,False,False,False,9494503.78659351,False,False,False,False
2023-01-13 00:00:00+00:00,77.632598854,77.7601710681,74.3549742785,76.4550091862,8085231,,,,,,,,,,,,,,,,,,,,74.89988226093998,74.20196606273049,,74.55092416183524,#000000,,74.67602367884322,,53.73727632105256,0.5694452297061403,False,False,False,False,False,5.465851904757081,0.0,0.0,0.0,0.0,0,1.053046303912228,0.9249608741229624,False,False,False,False,-0.06718835729995307,-0.0792444101073666,False,False,False,False,33629579,5645313.205973312,False,False,False,False,9390113.209808806,False,False,False,False
2023-01-20 00:00:00+00:00,77.7307313264,79.3695436141,75.9643468246,77.8288637987,7179381,,,,,,,,,,,,,,,,,,,,75.47951294225109,74.39858836898505,,74.93905065561808,#000000,,75.98116109158987,,54.43067970414867,0.5694452297061403,False,False,True,False,False,5.555522611669652,0.0,0.0,0.0,0.0,0,1.0460755316138175,0.9310078761275611,False,False,False,False,0.1143322704557558,0.017543930174194595,False,True,False,False,40808960,8250027.7833086215,False,False,False,False,9226355.268341487,False,False,False,False
2023-01-27 00:00:00+00:00,76.023226308,79.1634654223,73.6876734667,77.5148398873,10530983,,,,,,,,,,,,,,,,,,,,75.66924037996792,74.54321809585305,,75.10622923791048,#000000,,75.85466108320259,,54.02130933282412,0.5694452297061403,False,False,True,False,False,3.752342501240129,0.0,0.0,0.0,0.0,0,1.0022671681707247,0.9713071990415488,False,False,False,False,-0.025723264823185214,-0.004089667324495309,False,False,True,False,30277977,9881727.725285761,False,False,False,False,9322994.359575452,False,False,False,False
2023-02-03 00:00:00+00:00,77.6424121013,78.7513090385,75.1989135405,75.3461122489,12933672,,,,,,,,,,,,,,,,,,,,76.01003652805665,74.77093267998254,,75.39048460401959,#000000,,76.06507016696595,,54.456432322737435,0.5694452297061403,False,False,True,False,False,5.262828614788159,0.0,0.0,0.0,0.0,0,0.9887646253420812,0.981789656853252,False,False,False,False,0.03607701897618646,0.015993675825845575,False,False,False,False,43211649,12350610.782672001,False,False,False,False,9590451.962569863,False,False,False,False
