date,Close,High,Low,Open,Volume,aVWAP_peak_187,aVWAP_peak_181,aVWAP_peak_176,aVWAP_peak_159,aVWAP_peak_149,aVWAP_peak_133,aVWAP_peak_122,aVWAP_peak_104,aVWAP_peak_94,aVWAP_peak_88,aVWAP_peak_75,aVWAP_peak_67,aVWAP_peak_60,aVWAP_peak_44,aVWAP_peak_40,aVWAP_peak_34,aVWAP_peak_22,aVWAP_peak_16,aVWAP_valley_188,aVWAP_valley_171,aVWAP_OB_bear_159,aVWAP_OB_bear_122,aVWAP_OB_bear_60,aVWAP_OB_bear_16,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-13 00:00:00+00:00,6.6319708386,7.2196983651,6.3047134659,7.1462324243,2006432,,,,,,,,,,,,,,,,,,7.354922701153046,,,,,,7.354922701153046,7.354922701153046,,#000000,,7.115158312569929,,61.706446579455,18.607924237178864,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.16776066987185206,-0.01210492218505177,False,False,False,False,9306243,6914769.833542384,False,False,False,False,1885335.7167099456,False,False,False,False
2022-05-20 00:00:00+00:00,7.1056830414,7.166588896,6.3740007077,6.719945962,2280558,,,,,,,,,,,,,,,,,,7.255701732651386,,,,,,7.255701732651386,7.255701732651386,,#000000,,7.099127862180218,,60.02023781166018,17.054083674075457,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.16476192691431552,-0.08843342454968364,False,False,False,False,11586801,7260846.216242949,False,False,False,False,1914611.441398098,False,False,False,False
2022-05-27 00:00:00+00:00,7.6809050019,7.944830372,7.1733562132,7.1733562132,4624824,,,,,,,,,,,,,,,,,,7.358390050046346,,,,,,7.358390050046346,7.358390050046346,,#000000,,7.289724809023313,,60.39677419850041,17.054083674075457,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.05232655639581556,-0.018053434076934043,False,False,False,False,16211625,7923866.866891619,False,False,False,False,2115367.927220461,False,False,False,False
2022-06-03 00:00:00+00:00,7.6199991473,8.0791616181,7.4508162177,7.8297859799,6369360,,,,,,,,,,,,,,,,,7.716658994366667,7.462769267660322,,,,,,7.462769267660322,7.589714131013494,,#000000,,7.49335329863537,,60.42029174714909,17.054083674075457,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.15221485652254763,0.06708071122280679,False,False,False,False,9842265,8065970.432307055,False,False,False,False,2430478.4511300563,False,False,False,False
2022-06-10 00:00:00+00:00,7.2884006053,7.7282762222,6.9703366978,7.6809050019,7617488,,,,,,,,,,,,,,,,,7.505535416363722,7.428204567931817,,,,,,7.428204567931817,7.466869992147769,,#000000,,7.422169369624102,,59.13204076358407,15.963989906089736,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.04839679604411701,0.00934195758934489,False,False,False,False,2224777,7633289.437321348,False,False,False,False,2814701.380675978,False,False,False,False
2022-06-17 00:00:00+00:00,5.7325452675,7.1349763835,5.4670235746,6.8417576713,7415205,,,,,,,,,,,,,,,,,7.022546863634741,7.163572775248267,,,,,,7.163572775248267,7.093059819441503,,#000000,,7.111335496100299,,53.815778779818814,10.74417352994439,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.1667431484130245,False,False,False,False,-5190428,6683384.441964211,False,False,False,False,3155479.4265518314,False,False,False,False
2022-06-24 00:00:00+00:00,5.078953408,6.0150875817,4.9564049344,5.8891349838,7928303,,,,,,,,,,,,,,,,,6.5704800751237995,6.842814222618693,,,,,,6.842814222618693,6.706647148871246,,#000000,,6.766838116625552,,48.742368991052906,5.913800839364903,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2547857014142092,False,False,False,False,-13118731,5216561.075892788,False,False,False,False,3509021.913473918,False,False,False,False
2022-07-01 00:00:00+00:00,5.25596787,5.8414772441,5.0449121653,5.1878853846,5266754,,,,,,,,,,,,,,,,,6.389371673468029,6.689087436981485,,,,,,6.689087436981485,6.539229555224757,,#000000,,6.610675979192422,,45.684649966887974,3.0973224800030934,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9672821252337407,0.9750252492527806,False,False,False,False,-0.34282825441539394,-0.2988069779148016,False,False,False,False,-7851977,4248521.218419248,False,False,False,False,3639224.2902536276,False,False,False,False
2022-07-08 00:00:00+00:00,5.0312956683,5.1878853846,4.6159925076,5.0517204139,3840585,,,,,,,,,,,,,,,,,6.2450599505028,6.564888553374822,,,,,,6.564888553374822,6.404974251938811,,#000000,,6.0457840021059575,,43.0610551458601,0.686082376722652,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.931866118968655,1.0214273648200694,False,False,False,False,-0.34282825441539394,-0.32081761616509774,False,False,False,False,-11692562,3067700.2392770816,False,False,False,False,3654139.8983829888,False,False,False,False
2022-07-15 00:00:00+00:00,5.0721451595,5.0721451595,4.6735222077,4.9019389461,3315198,,,,,,,,,,,,,,,,,6.141379723119353,6.470746016710364,,,,,,6.470746016710364,6.306062869914859,,#000000,,5.97130252293918,,41.328858889559065,-0.9079413665187772,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9264609991205223,1.0351708399650756,False,False,False,False,-0.34282825441539394,-0.33182293529024587,False,False,False,False,-8377364,2219917.703034335,False,False,False,False,3629033.09109536,False,False,False,False
2022-07-22 00:00:00+00:00,4.9495966858,5.3376668524,4.8678977034,5.2083101302,2769783,,,,,,,,,,,,,,,,,6.073591348706283,6.40525624096957,,,,,,6.40525624096957,6.2394237948379265,,#000000,,5.929037106119688,,39.83251134560047,-2.337969069854651,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9363204186443457,1.0270105446741453,False,False,False,False,-0.28499845420655107,-0.30841069474839844,True,False,False,False,-11147147,1229764.7620688286,True,False,False,False,3565384.936199407,True,False,False,False
2022-07-29 00:00:00+00:00,5.8142442499,6.0321082031,4.9802338042,5.0993781536,4164682,,,,,,,,,,,,,,,,,6.033838737846259,6.353577745810754,,,,,,6.353577745810754,6.1937082418285065,,#000000,,5.941323432857961,,41.61774999686996,-2.337969069854651,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9523522722074724,0.9804438845863016,False,False,False,False,-0.1876418772276077,-0.24802628598800308,False,False,False,False,-6982465,621451.4463600265,False,False,False,False,3609777.311295747,False,False,False,False
2022-08-05 00:00:00+00:00,6.2431639077,6.2772051504,5.5282978114,5.7665865102,4089943,,,,,,,,,,,,,,,,,6.032473562536606,6.333367335276705,,,,,,6.333367335276705,6.182920448906655,,#000000,,5.98070825790885,,44.07457233563117,-2.337969069854651,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9686840573147966,0.9763023671818928,False,False,False,False,-0.0952562115490464,-0.17164124876852474,False,False,False,False,-2892522,361157.11700002453,False,False,False,False,3645345.1400886546,False,False,False,False
2022-08-12 00:00:00+00:00,6.8286732818,6.8359301078,6.1478484282,6.2840133989,3662732,,,,,,,,,,,,,,,,,6.069573112080005,6.347155309394169,,,,,,6.347155309394169,6.208364210737087,,#000000,,6.05147865084259,,47.26419068704128,-2.337969069854651,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9929922321724661,0.9485372507331312,False,False,False,False,0.1018420148745479,-0.03489961694698842,False,False,False,False,770210,391457.3305555783,False,False,False,False,3646633.055637643,False,False,False,False
2022-08-19 00:00:00+00:00,6.8794710639,6.9810666282,6.2190998964,6.5021161111,3033949,,,,,,,,,,,,,,,,,6.1013868585825,6.3611604652969485,,,,,,6.3611604652969485,6.231273661939724,,#000000,,6.102572268001954,,49.66129012300276,-8.365623652763027,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9938853010652652,0.9435548352437163,False,False,False,False,0.3428282115346447,0.15396429729382816,False,False,False,False,3804159,644250.0468107206,False,False,False,False,3601249.0515163364,False,False,False,False
2022-08-26 00:00:00+00:00,7.0608917144,7.3947057111,6.6291105664,6.8504437599,2483808,,,,,,,,,,,,,,,,7.0282359972999995,6.138543046779975,6.382553328197317,,,,,,6.382553328197317,6.5164441240924305,,#000000,,6.315600974862072,,51.80841618767542,-6.25978988676173,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0254635105966305,0.9443509868647001,False,False,False,False,0.3428282197902518,0.24839625854203998,False,False,False,False,6287967,1062303.154454371,False,False,False,False,3518475.6402929043,False,False,False,False
2022-09-02 00:00:00+00:00,6.5238865891,7.2423123648,6.3134386346,7.0463780623,2275358,,,,,,,,,,,,,,,,6.868061225576031,6.158191338731396,6.3914194737149765,,,,,,6.3914194737149765,6.472557346007467,,#000000,,6.300461789910536,,51.73831155497815,-6.239277062816818,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9664009525715593,0.9698420153779935,False,False,False,False,0.2637401185194947,0.25606818853076735,False,False,False,False,4012609,1280844.3281984916,False,False,False,False,3426392.8521230593,False,False,False,False
2022-09-09 00:00:00+00:00,6.5819411973,6.6690231095,6.0667065501,6.5529138932,2227693,,,,,,,,,,,,,,,,6.731330466535318,6.167611226202489,6.392718904695556,,,,,,6.392718904695556,6.430553532477788,,#000000,,6.279385747578807,,51.84383807538824,-5.945492711596927,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9503181593541282,1.0196973055857252,False,False,False,False,0.13204599744202813,0.19405709298639773,False,False,False,False,6240302,1648211.5631467514,False,False,False,False,3337600.2704843143,False,False,False,False
2022-09-16 00:00:00+00:00,6.0667065501,6.8250448688,6.03042242,6.7053072395,4294990,,,,,,,,,,,,,,,,6.569937190632392,6.176096094844409,6.388469773422131,,,,,,6.388469773422131,6.378167686299644,,#000000,,6.252670128741704,,50.48122566610533,-5.945492711596927,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.980793495340683,0.9703584652299216,False,False,False,False,0.1508908871783961,0.17247399008239692,False,False,False,False,1945312,1670219.0029136587,False,False,False,False,3408518.0282262173,False,False,False,False
2022-09-23 00:00:00+00:00,5.3555376004,6.2045862444,5.2611988622,5.8127176395,2031718,,,,,,,,,,,,,,,,6.42300449609578,6.160213924807999,6.370487180293007,,,,,,6.370487180293007,6.317901867065596,,#000000,,6.202851114486299,,47.82685822718966,-5.945492711596927,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9129324181175947,1.0347925955662196,False,False,False,False,-0.11263985199948208,0.02991706904145742,False,False,False,False,-86406,1540098.6323274618,False,False,False,False,3306532.8409502013,False,False,False,False
2022-09-30 00:00:00+00:00,5.4426195126,5.616783337,5.166860124,5.3627944264,5018573,,,,,,,,,,,,,,,,6.14534523066094,6.111744025992977,6.31875526285268,,,,,,6.31875526285268,6.191948173168865,,#000000,,5.88882334309661,,46.20196177735255,-5.945492711596927,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9008477149684717,1.0618024068182148,False,False,False,False,-0.34282825441539394,-0.15645559268696826,False,False,False,False,4932167,1791362.955858761,False,False,False,False,3433350.630509446,False,False,False,False
2022-10-07 00:00:00+00:00,6.4077773728,6.9955802802,5.7038652492,5.8272312915,4584738,,,,,,,,,,,,,,,6.369074300733334,6.190104345286656,6.126063477072291,6.321112141004127,,,,,,6.321112141004127,6.251588566024102,,#000000,,6.090465115457281,,47.69925310240921,-5.945492711596927,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.905817067379685,1.0376339741705736,False,False,False,False,0.060308147102774934,-0.048073722792096665,False,False,False,False,9516905,2363625.3294988526,False,False,False,False,3518638.5838050423,False,False,False,False
2022-10-14 00:00:00+00:00,5.9360836818,6.5166297631,5.7619198574,6.4222910249,2583228,,,,,,,,,,,,,,,6.2618489759587055,6.178093913555318,6.124406088076963,6.3146951911589095,,,,,,6.3146951911589095,6.219761042187475,,#000000,,6.073228433556998,,47.62743312141923,-5.945492711596927,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.8716675073953479,1.0613571041674792,False,False,False,False,-0.02550386725780471,-0.036788795024950686,False,False,False,False,6933677,2702147.675461901,False,False,False,False,3449348.9109305944,False,False,False,False
2022-10-21 00:00:00+00:00,6.4948592851,6.5347718281,6.023165594,6.1029906801,2086645,,,,,,,,,,,,,,,6.281934654178182,6.191167298702454,6.1298353974462785,6.315432502934465,,,,,,6.315432502934465,6.229592463315345,,#000000,,6.101675824916691,,48.92320565540807,-5.945492711596927,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.8868793481954172,1.0665508897483051,False,False,False,False,0.031421288571044106,-0.00268375322695329,False,False,False,False,9020322,3170160.588390649,False,False,False,False,3348407.880491291,False,False,False,False
2022-10-28 00:00:00+00:00,6.451318329,6.7488481956,6.2626408525,6.458575155,2258074,,,,,,,,,,,,,,,6.322273908034298,6.213595727357305,6.138880127520048,6.3191417572162685,,,,,,6.3191417572162685,6.24847288003198,,#000000,,6.140331621284903,,49.737956581401114,-5.945492711596927,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9252424533323536,1.0232101711593777,False,False,False,False,0.12443445653984322,0.06087535165644497,False,False,False,False,6762248,3436241.137398749,False,False,False,False,3267642.4078623066,False,False,False,False
2022-11-04 00:00:00+00:00,6.8431869339,7.2568260168,6.1683021143,6.3932637208,6179026,,,,,,,,,,,,,,6.7561050216666665,6.473794229089924,6.306650160509919,6.178816621877771,6.343468224471774,,,,,,6.343468224471774,6.411766851523211,,#000000,,6.44374714227658,,51.24163099594828,-5.195614440962835,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9305361745427534,1.0034205897580433,False,False,False,False,0.3083117757004577,0.18459356367845134,False,False,False,False,12941274,4140317.645739583,False,False,False,False,3483300.451724358,False,False,False,False
2022-11-11 00:00:00+00:00,6.6907935875,7.1552304526,6.465831981,6.9738098022,3092569,,,,,,,,,,,,,,6.760946094896793,6.517959823271841,6.343331805733785,6.197380180220923,6.3550474356528746,,,,,,6.3550474356528746,6.434933067955242,,#000000,,6.481115149682067,,51.889557263351335,-4.3420101365146735,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9760154380534027,0.9803224013698616,False,False,False,False,0.3428282022089656,0.2637108829437085,False,False,False,False,9848705,4563161.153462577,False,False,False,False,3454357.3812262574,False,False,False,False
2022-11-18 00:00:00+00:00,6.6407083831,7.0686481638,6.1974850388,6.7782604555,2820998,,,,,,,,,,,,,,6.731708198721879,6.532020314644234,6.362992698921839,6.209570686806467,6.361817748939344,,,,,,6.361817748939344,6.439621929606753,,#000000,,6.49045028431561,,52.20775815889853,-3.7863703647071603,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9601918234514403,0.9819728186358725,False,False,False,False,0.2526854663514757,0.2581981746475921,False,False,False,False,7027707,4745720.105057942,False,False,False,False,3407441.871505794,False,False,False,False
2022-11-25 00:00:00+00:00,6.8852454007,6.9463796551,6.0828583118,6.5031563107,2187060,,,,,,,,,,,,,,6.717380604875663,6.5410205190965005,6.37663161046984,6.218618630167409,6.3668926812790065,,,,,,6.3668926812790065,6.444108809177683,,#000000,,6.4979065904054885,,53.068100029758185,-2.6976310420919916,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9203973845766302,1.0269337133914924,False,False,False,False,0.1947640447694804,0.22648110970853624,False,False,False,False,9214767,5076760.61579439,False,False,False,False,3317043.214357217,False,False,False,False
2022-12-02 00:00:00+00:00,6.5719323469,7.1947375635,6.4496638381,6.7324097647,2869441,,,,,,,,,,,,,,6.720960871116443,6.560818773182767,6.398744204602817,6.232637563270796,6.375642251234617,,,,,,6.375642251234617,6.457760732681488,,#000000,,6.5174195397970225,,52.72361825850862,-2.6976310420919916,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9250153779187481,1.0214480356185758,False,False,False,False,0.34282820263488206,0.28465465617170915,False,False,False,False,6345326,5170728.422031843,False,False,False,False,3283887.4947752007,False,False,False,False
2022-12-09 00:00:00+00:00,5.5937842767,6.7258378323,5.5785007131,6.7094844193,2673374,,,,,,,,,,,,,,6.619147952863422,6.510075009680613,6.375453673036441,6.2261073804479485,6.366856383944128,,,,,,6.366856383944128,6.419528079994509,,#000000,,6.465679027062103,,49.97378976244567,-2.6976310420919916,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9083944421304117,1.0264902776894682,False,False,False,False,-0.32890709082255093,-0.022126217325420888,False,False,False,False,3671952,5059707.94632578,False,False,False,False,3238664.272940001,False,False,False,False
2022-12-16 00:00:00+00:00,6.0828583118,6.1439925662,5.5632171495,5.6090678403,5382160,,,,,,,,,,,,,,6.471993132684355,6.425048785971393,6.331904086886936,6.212192540626836,6.348773174078588,,,,,,6.348773174078588,6.3579823440496215,,#000000,,6.282477011280834,,49.35908548601642,-2.6976310420919916,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9828919964419376,1.0350153491116416,False,False,False,False,-0.34282825441539394,-0.18247723587040743,False,False,False,False,9054112,5355589.728079425,False,False,False,False,3397441.7342037046,False,False,False,False
2022-12-23 00:00:00+00:00,6.151634348,6.4343802745,5.8994555486,6.1822014752,2859745,,,,,,,,,,,,,,6.440386997398728,6.40602873882808,6.323504947574552,6.210965423371955,6.344749654223748,,,,,,6.344749654223748,6.345127152279412,,#000000,,6.287667031808535,,49.10415353586451,-2.6976310420919916,False,False,False,False,False,0.20813013829678795,0.0,0.0,0.0,0.0,1,1.0248195244792957,0.9653641819609322,False,False,False,False,-0.11704040999952496,-0.1497588229349662,False,False,False,False,11913857,5841387.303777246,False,False,False,False,3357612.346484912,False,False,False,False
2022-12-30 00:00:00+00:00,6.113425439,6.2624401841,6.0026196029,6.2127686024,3091615,,,,,,,,,,,,,,6.409206361658031,6.385750606311546,6.313503290473648,6.208789197769042,6.339779424331586,,,,,,6.339779424331586,6.33140577610877,,#000000,,6.279976263518776,,48.820989057540174,-2.6976310420919916,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0262581844408158,0.964322368485051,False,False,False,False,-0.14086524204243908,-0.14531203248870264,False,False,False,False,8822242,6062191.355349302,False,False,False,False,3337908.8393378817,False,False,False,False
