date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_172,aVWAP_valley_187,aVWAP_valley_176,aVWAP_valley_167,aVWAP_valley_157,aVWAP_valley_145,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_107,aVWAP_valley_102,aVWAP_valley_98,aVWAP_valley_92,aVWAP_valley_86,aVWAP_valley_78,aVWAP_valley_73,aVWAP_valley_62,aVWAP_valley_39,aVWAP_OB_bull_176,aVWAP_OB_bull_150,aVWAP_OB_bull_136,aVWAP_OB_bull_92,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-06-24 00:00:00+00:00,1.88,2.05,1.785,2.02,24350858,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.510371103382831,,34.539931342217244,-4.3565830906185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33111038356541,False,False,False,False,99757537,43965072.982187256,False,False,False,False,39226112.098613545,False,False,False,False
2022-07-01 00:00:00+00:00,1.63,1.92,1.56,1.89,32286419,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.4738925222801864,,32.425663519781104,-6.737629283120256,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8320321005318982,1.118718052401837,False,False,False,False,-0.34282825441539394,-0.33696931899040194,False,False,False,False,67471118,45706261.50202523,False,False,False,False,38712060.757975504,False,False,False,False
2022-07-08 00:00:00+00:00,1.48,1.62,1.38,1.59,29426542,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.4346333548851127,,30.428724233752327,-8.998936691480488,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8391961911568416,1.1450387295448095,False,False,False,False,-0.34282825441539394,-0.33989878670289797,False,False,False,False,38044576,45138729.24261595,False,False,False,False,38024244.55368102,False,False,False,False
2022-07-15 00:00:00+00:00,1.4,1.52,1.31,1.46,24283382,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.4018859265099177,,28.750683435646362,-10.952809275143288,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8527625823508549,1.1386396122389761,False,False,False,False,-0.34282825441539394,-0.341363520559146,False,False,False,False,13761194,42814467.37279255,False,False,False,False,37006402.883037984,False,False,False,False
2022-07-22 00:00:00+00:00,1.43,1.53,1.36,1.42,25577360,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.3708063493978755,,27.84786528842353,-12.178321192150733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8603656674084741,1.1230418466640486,False,False,False,False,-0.31771118647108804,-0.32953735351511704,False,False,False,False,39338554,42556992.30814125,False,False,False,False,36159807.113924064,False,False,False,False
2022-07-29 00:00:00+00:00,1.66,1.68,1.34,1.44,31238934,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.3405256207034375,,29.356557719579605,-12.178321192150733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8719989673866277,1.0828241975733588,False,False,False,False,-0.26455071057846363,-0.2970440320467903,False,False,False,True,70577488,44632584.58161227,False,False,False,False,35795297.99437413,False,False,False,False
2022-08-05 00:00:00+00:00,1.3,1.75,1.29,1.67,45800572,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.028434798896699,,29.059750312696636,-12.178321192150733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8698408699668302,1.0755762690515176,False,False,False,False,-0.2565071383192341,-0.2767755851830122,False,False,False,False,24776916,43161794.31630766,False,False,False,False,36536429.40219827,False,False,False,False
2022-08-12 00:00:00+00:00,1.46,1.49,1.31,1.33,24206224,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0085905401111996,,30.17233998443769,-12.178321192150733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8541836428356993,1.1361667452931337,False,False,False,False,-0.34282825441539394,-0.3098019197992031,False,False,False,False,48983140,43593005.10769227,False,False,False,False,35623080.85388728,False,False,False,False
2022-08-19 00:00:00+00:00,1.27,1.445,1.27,1.43,15596373,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9915352149988959,,30.25118199643295,-12.178321192150733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.817360216725141,1.1843051916329883,False,False,False,False,-0.34282825441539394,-0.3263150871072985,False,False,False,False,33386767,42836987.470085435,False,False,False,False,34139621.0128586,False,False,False,False
2022-08-26 00:00:00+00:00,1.27,1.39,1.235,1.26,16290423,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9741889315263217,,30.307497719286708,-12.178321192150733,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7896648170704199,1.1900347363197543,False,False,False,False,-0.34282825441539394,-0.3345716707613462,False,False,False,False,33386767,42136971.13896799,False,False,False,False,32817458.197091296,False,False,False,False
2022-09-02 00:00:00+00:00,1.16,1.33,1.12,1.28,24627227,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9445072785153843,,29.92927200372862,-12.497193826732122,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7769832766571949,1.2183584105836867,False,False,False,False,-0.34282825441539394,-0.3386999625883701,False,False,False,False,8759540,39664568.83237777,False,False,False,False,32210774.404714163,False,False,False,False
2022-09-09 00:00:00+00:00,1.33,1.355,1.135,1.18,17297162,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9294601095843906,,31.15595860947117,-12.497193826732122,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.744291151284491,1.2389153187440531,False,False,False,False,-0.2933924789887864,-0.31604622078857825,False,True,False,False,26056702,38656578.69664609,False,False,False,False,31106062.374735333,False,False,False,False
2022-09-16 00:00:00+00:00,1.19,1.4,1.12,1.36,28637977,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9043522072331414,,31.434593474895564,-12.497193826732122,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7529740228210732,1.2288176741927652,False,False,False,False,-0.257221569303108,-0.28663389504584313,False,False,False,False,-2581275,35601922.8672649,False,False,False,False,30923241.23586605,False,False,False,False
2022-09-23 00:00:00+00:00,1.01,1.22,0.9701,1.17,26495070,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.8741114914175825,,30.920757987930692,-12.687165211161819,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7017650861806072,1.264092023567011,False,False,False,False,-0.34282825441539394,-0.31473107473061857,False,False,False,False,-29076345,30810940.062282313,True,False,False,False,30595228.551727824,True,False,False,False
2022-09-30 00:00:00+00:00,1.07,1.11,0.9201,1.02,58573666,,,,,,,,,,,,,,,,,,1.033366666666667,,,,,,1.033366666666667,#000000,,1.4995595126040704,,31.096219454379515,-12.896303578456575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.69220609323505,1.298749654079348,False,False,False,False,-0.34282825441539394,-0.3287796645730062,False,False,False,False,29497321,30713634.9465577,False,False,False,False,32667705.399747986,False,False,False,False
2022-10-07 00:00:00+00:00,1.11,1.26,1.05,1.12,26182055,,,,,,,,,,,,,,,,,,1.0663069775415712,,,,,,1.0663069775415712,#000000,,1.4950740588390639,,31.591453899920744,-12.896303578456575,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6842359399222344,1.2852677323438968,False,False,False,False,-0.14815146034538315,-0.2384655624591947,False,False,False,False,55679376,32562949.098664537,False,False,False,False,32187286.851618506,False,False,False,False
2022-10-14 00:00:00+00:00,1.05,1.13,1.0,1.07,20485871,,,,,,,,,,,,,,,,,,1.0650792886985847,,,,,,1.0650792886985847,#000000,,1.4832567070844678,,31.668538212430207,-13.045811247444782,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.6586699137283348,1.3193087903831704,False,False,False,False,-0.24940612376560914,-0.2439358431124019,True,False,False,False,35193505,32757805.09135605,False,False,False,False,31320515.307054173,False,False,False,False
2022-10-21 00:00:00+00:00,1.38,1.38,1.06,1.09,31407276,,,,,,,,,,,,,,,,,,1.1129442461891939,,,,,,1.1129442461891939,#000000,,1.487494763563209,,34.606278765596,-13.045811247444782,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7082973206568712,1.2896769662921348,False,False,False,False,0.06508945920055542,-0.08942319195592324,False,False,False,False,66600781,35264692.19570005,False,False,False,False,31326942.02505016,False,False,False,False
2022-10-28 00:00:00+00:00,1.44,1.535,1.3,1.38,22328079,,,,,,,,,,,,,,,,,,1.1567720190517097,,,,,,1.1567720190517097,#000000,,1.4972789187876008,,37.16966213996505,-17.827081053833425,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7815008630373435,1.1917860763308585,False,False,False,False,0.3428280703782749,0.12670243921117583,False,False,False,False,88928860,39239815.736759305,False,False,False,False,30660359.578750145,False,False,False,False
2022-11-04 00:00:00+00:00,1.5,1.52,1.3,1.4,28745794,,,,,,,,,,,,,,,,,,1.2001424341223883,,,,,,1.2001424341223883,#000000,,1.506849651095667,,39.470771674956325,-15.5041401842564,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8820359828305278,1.1940698346981646,False,False,False,False,0.32908700796187684,0.22789472358652635,False,False,False,False,117674654,45049803.756258614,False,False,False,False,30518539.906250134,False,False,False,False
2022-11-11 00:00:00+00:00,1.85,1.88,1.495,1.52,34226894,,,,,,,,,,,,,,,,,,1.2836509855364258,,,,,,1.2836509855364258,#000000,,1.5370227319416376,,43.52721656884764,-11.575084507157342,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9055443941347568,1.04497885993583,False,False,False,False,0.342828144272264,0.28536143392939517,False,False,False,False,151901548,52964747.77431354,False,False,False,False,30793232.80208346,False,False,False,False
2022-11-18 00:00:00+00:00,1.78,1.87,1.705,1.82,22368650,,,,,,,,,,,,,,,,,,1.3295521780418522,,,,,,1.3295521780418522,#000000,,1.5547663066202122,,45.93430892708111,-9.317438927058767,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9342989854541012,1.0496577435521333,False,False,False,False,0.342828158531195,0.3140947962302951,False,False,False,False,129532898,58636462.60584587,False,False,False,False,30169189.631558757,False,False,False,False
2022-11-25 00:00:00+00:00,2.01,2.04,1.745,1.76,18896385,,,,,,,,,,,,,,,,,,1.372778443474294,,,,,,1.372778443474294,#000000,,1.5731824956795384,,49.042783307257764,-6.4113208688366115,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9156061420804208,1.027633387106411,False,False,False,False,0.34282817000517013,0.3284614831177326,False,False,False,False,148429283,65287782.635042466,False,False,False,False,29334167.06625811,False,False,False,False
2022-12-02 00:00:00+00:00,2.21,2.25,1.82,1.99,26989822,,,,,,,,,,,,,,,,,,1.4397920451056743,,,,,,1.4397920451056743,#000000,,1.6040890035242872,,52.32615730900339,-3.3772150640563936,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9349396181174889,1.010234217374777,False,False,False,False,0.34282818179835145,0.335644832458042,False,False,False,False,175419105,73445658.36578007,False,False,False,False,29160511.876164917,False,False,False,False
2022-12-09 00:00:00+00:00,2.04,2.2,2.03,2.19,18344744,,,,,,,,,,,,,,,,,,1.4784500519571318,,,,,,1.4784500519571318,#000000,,1.622579868974896,,53.41312034337271,-2.4514260906017213,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9725917804972,1.0051853388248542,False,False,False,False,0.34282818387658187,0.33923650816731193,False,False,False,False,157074361,79640377.07942599,False,False,False,False,28359343.885337885,False,False,False,False
2022-12-16 00:00:00+00:00,1.91,2.13,1.85,2.02,31863726,,,,,,,,,,,,,,,,,,1.5238366551257625,,,,,,1.5238366551257625,#000000,,1.6444146610465236,,53.28734214941787,-2.4514260906017213,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.985605624412861,1.0098487832964635,False,False,False,False,0.25693714419675584,0.29808682618203386,False,False,True,False,125210635,83015951.74020925,False,False,False,False,28618927.745683227,False,False,False,False
2022-12-23 00:00:00+00:00,2.46,2.525,1.82,1.93,53084707,,,,,,,,,,,,,,,,,,1.6242727977986235,,,,,,1.6242727977986235,#000000,,1.6983065482706063,,55.9276119145627,-0.05731746700519835,False,False,True,False,True,0.8617926892215984,0.0,0.0,0.0,0.0,0,0.9971590101991534,0.9247137702775647,False,False,False,False,0.34282817665607446,0.32045750141905416,False,False,False,False,178295342,90073684.35204561,False,False,False,False,30431207.69044743,False,False,False,False
2022-12-30 00:00:00+00:00,2.58,2.63,2.42,2.45,31182504,,,,,,,,,,,,,,,,,,1.691755601676904,,,,,,1.691755601676904,#000000,,1.737102038364404,,58.298990636838425,2.215309504350614,False,False,True,False,True,2.4070325374980612,0.0,0.0,0.0,0.0,0,1.1168393857586578,0.8889662980057477,False,False,False,False,0.34282818798870934,0.3316428447038817,False,False,False,False,209477846,98918437.0667089,False,False,False,False,30486859.26893281,False,False,False,False
2023-01-06 00:00:00+00:00,2.65,2.815,2.52,2.57,33387327,,,,,,,,,,,,,,,,,,1.7624498506418087,,,,,,1.7624498506418087,#000000,,1.7794589290360696,,60.27451095721987,4.102244265608263,False,False,True,False,True,3.2966109189993134,0.0,0.0,0.0,0.0,0,1.1578992905346948,0.8211916709926748,False,False,False,False,0.34282819551618576,0.33723552011003377,False,False,False,False,242865173,109581158.24695268,False,False,False,False,30701708.73049334,False,False,False,False
2023-01-13 00:00:00+00:00,2.77,2.815,2.585,2.67,35318570,,,,,,,,,,,,,,,,,,1.8312337758654869,,,,,,1.8312337758654869,#000000,,1.8223226737491212,,62.16446676711419,5.917461465501269,False,False,True,False,True,4.801398711849814,0.0,0.0,0.0,0.0,0,1.1768562719273021,0.8073273135100936,False,False,False,False,0.3428281812640335,0.3400318506870337,False,False,False,False,278183743,122070238.59903026,False,False,False,False,31043698.4541605,False,False,False,False
2023-01-20 00:00:00+00:00,2.72,2.815,2.595,2.77,28812502,,,,,,,,,,,,,,,,,,1.8797200317612768,,,,,,1.8797200317612768,#000000,,1.8536297089612894,,63.11202300506359,6.853585931243252,False,False,True,False,True,4.095648769255881,0.0,0.0,0.0,0.0,0,1.1698835084513477,0.810130196436729,False,False,False,False,0.34282817368977925,0.34143001218840646,False,False,False,False,249371241,131499942.48058356,False,False,False,False,30878424.642741203,False,False,False,False
2023-01-27 00:00:00+00:00,2.82,2.91,2.645,2.7,27855270,,,,,,,,,,,,,,,,,,1.92590191033614,,,,,,1.92590191033614,#000000,,1.88420451298623,,64.21464354034387,7.984942534682531,False,False,True,False,True,5.3526874199668555,0.0,0.0,0.0,0.0,0,1.1818234292475975,0.8160120061185027,False,False,False,False,0.3428281707252799,0.34212909145684317,False,True,False,False,277226511,142294503.11165145,False,False,False,False,30654487.26179741,False,False,False,False
2023-02-03 00:00:00+00:00,2.66,2.94,2.65,2.82,26972395,,,,,,,,,,,,,,,,,,1.9644233808826501,,,,,,1.9644233808826501,#000000,,2.099553976092239,,63.68365804123539,7.984942534682531,False,False,True,False,True,3.0923253770369463,0.0,0.0,0.0,0.0,0,1.1945323826148704,0.8173022870499129,False,False,False,False,0.34282816240825115,0.34247862693254716,False,False,False,False,250254116,150291511.47375134,False,False,False,False,30381739.686849456,False,False,False,False
2023-02-10 00:00:00+00:00,2.61,2.77,2.57,2.67,20267871,,,,,,,,,,,,,,,,,,1.987686926078858,,,,,,1.987686926078858,#000000,,2.102933265293527,,62.90258997531361,7.984942534682531,False,False,True,False,True,2.3980503146817433,0.0,0.0,0.0,0.0,0,1.1809506927826525,0.8057549706047448,False,False,False,False,0.2315677279561201,0.28702317744433364,False,False,False,False,229986245,156194825.06828827,False,False,False,False,29632564.22856431,False,False,False,False
2023-02-17 00:00:00+00:00,2.46,2.62,2.295,2.58,22818590,,,,,,,,,,,,,,,,,,2.0050055319334876,,,,,,2.0050055319334876,#000000,,2.093789258744005,,61.16765558294853,7.984942534682531,False,False,True,False,True,0.3474227452158658,0.0,0.0,0.0,0.0,0,1.1455509210983663,0.8269319893407484,False,False,False,False,0.053342414069435136,0.1701827957568844,False,False,False,False,207167655,159970590.24841505,False,False,False,False,29127825.396818805,False,False,False,False
