date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_176,aVWAP_peak_164,aVWAP_peak_159,aVWAP_peak_149,aVWAP_peak_142,aVWAP_peak_133,aVWAP_peak_113,aVWAP_peak_109,aVWAP_peak_103,aVWAP_peak_91,aVWAP_peak_83,aVWAP_peak_75,aVWAP_peak_70,aVWAP_peak_57,aVWAP_peak_33,aVWAP_peak_8,aVWAP_valley_187,aVWAP_valley_179,aVWAP_valley_171,aVWAP_OB_bear_133,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-05-27 00:00:00+00:00,1.65,1.75,1.42,1.75,15861504,,,,,,,,,,,,,,,,,2.921229833130771,,,,,2.921229833130771,,#000000,,2.9502801508751646,,26.070544472858934,-3.260714412320027,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3392515696859464,False,False,False,False,-162272127,-58237388.58110575,False,False,False,False,13568253.84325361,False,False,False,False
2022-06-03 00:00:00+00:00,1.47,1.67,1.43,1.64,8769719,,,,,,,,,,,,,,,,,2.8703411130086556,,,,,2.8703411130086556,,#000000,,2.9031620445425825,,23.609541673756546,-6.473494638290518,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3410399120506702,False,False,False,False,-171041846,-66593274.31583865,False,False,False,False,13212806.817827418,False,False,False,False
2022-06-10 00:00:00+00:00,1.32,1.54,1.3125,1.51,11471388,,,,,,,,,,,,,,,,,2.8030913362997474,,,,,2.8030913362997474,,#000000,,2.8405782324410325,,21.52253714906549,-9.33314825310768,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3419340832330321,False,False,False,False,-182513234,-75179937.99614689,False,False,False,False,13083812.831321683,False,False,False,False
2022-06-17 00:00:00+00:00,1.38,1.39,1.08,1.24,20453157,,,,,,,,,,,,,,,,,2.6891584075643835,,,,,2.6891584075643835,,#000000,,2.7336603569922358,,20.68951941067924,-11.01129970914478,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.342381168824213,False,False,False,False,-162060077,-81615503.84828416,False,False,False,False,13629690.177149706,False,False,False,False
2022-06-24 00:00:00+00:00,1.24,1.42,1.12,1.4,14053647,,,,,,,,,,,,,,,,,2.619146826336258,,,,,2.619146826336258,,#000000,,2.6673286259818774,,19.752476994926,-12.830077821615703,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3293156898297454,-0.3358484293269792,False,False,False,False,-176113724,-88615372.0076705,False,False,False,False,13661094.386249727,False,False,False,False
2022-07-01 00:00:00+00:00,1.1,1.26,1.01,1.25,9746968,,,,,,,,,,,,,,,,,2.569995292075633,,,,,2.569995292075633,,#000000,,2.620601413215586,,18.76238865575712,-14.713247178527283,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.78532173116556,1.2032287611632702,False,False,False,False,-0.34282825441539394,-0.3393383418711866,False,False,False,False,-185860692,-95818729.04413937,False,False,False,False,13371159.098379375,False,False,False,False
2022-07-08 00:00:00+00:00,1.11,1.3,1.02,1.07,10826792,,,,,,,,,,,,,,,,,2.5197562019764748,,,,,2.5197562019764748,,#000000,,2.5725780101621205,,18.172642837867425,-16.21269961629971,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8009863311587448,1.2067800559179869,False,False,False,False,-0.3288115218119503,-0.33407493184156845,False,False,False,False,-175033900,-101686519.48531424,False,False,False,False,13182687.461462386,False,False,False,False
2022-07-15 00:00:00+00:00,1.06,1.16,0.9069,1.16,18869273,,,,,,,,,,,,,,,,,2.4343237810609533,,,,,2.4343237810609533,,#000000,,2.00780350836008,,17.62909612931705,-17.666994269227587,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7821759915533439,1.215076889988171,False,False,False,False,-0.34282825441539394,-0.33845159312848117,False,False,False,False,-193903173,-108517382.70862429,False,False,False,False,13603916.01987258,True,False,False,False
2022-07-22 00:00:00+00:00,1.29,1.4499,1.1,1.1,10191588,,,,,,,,,,,,,,,,,2.399363191873754,,,,,2.399363191873754,,#000000,,2.012903144570156,,19.924245399972023,-17.666994269227587,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8100554328022638,1.1676648447493896,False,False,False,False,-0.13190756008140045,-0.23517957660494082,False,False,False,False,-183711585,-114087323.61909656,False,False,False,False,13351150.9813635,False,False,False,False
2022-07-29 00:00:00+00:00,1.55,1.575,1.24,1.3,11266181,,,,,,,,,,,,,,,,,2.368770986290971,,,,,2.368770986290971,,#000000,,2.023472235244387,,24.10402717531999,-17.666994269227587,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8482749199906331,1.1409921161501835,False,False,False,False,0.11814515368246631,-0.058517211461237256,False,False,False,False,-172445404,-118410144.38805237,False,False,False,False,13196708.760521758,False,False,False,False
2022-08-05 00:00:00+00:00,1.52,1.61,1.38,1.54,13268475,,,,,,,,,,,,,,,,,2.336966314914661,,,,,2.336966314914661,,#000000,,2.0259866486079914,,26.945732784666625,-17.666994269227587,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8542938704305765,1.143723733248751,False,False,False,False,0.26581451363344405,0.1036486510861034,False,False,False,False,-185713879,-123395606.2111596,False,False,False,False,13202024.778260887,False,False,False,False
2022-08-12 00:00:00+00:00,1.83,1.83,1.28,1.52,14903619,,,,,,,,,,,,,,,,,2.309601247087039,,,,,2.309601247087039,,#000000,,2.03352979117259,,31.593052694093892,-17.666994269227587,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8323213080922333,1.150811604556098,False,False,False,False,0.3428281124045727,0.22323838174533805,False,False,False,False,-170810260,-126907802.78811075,False,False,False,False,13328068.794686006,False,False,False,False
2022-08-19 00:00:00+00:00,1.8,2.045,1.74,1.81,12452703,,,,,,,,,,,,,,,,1.8616666666666664,2.2952399623460322,,,,,2.0784533145063495,,#000000,,2.0020579750777587,,34.73726494871153,-27.428472166870865,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8430919546079081,1.1643682255355965,False,False,False,False,0.3428281681971869,0.2830332749712625,False,False,False,False,-183262963,-131082259.10010254,False,False,False,False,13263226.883968525,False,False,False,False
2022-08-26 00:00:00+00:00,1.7,1.83,1.635,1.75,9584193,,,,,,,,,,,,,,,,1.8007784626292194,2.281427437218159,,,,,2.041102949923689,,#000000,,1.9871248771131882,,36.39572955051988,-25.45473920196558,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8131910026687001,1.2374598333424107,False,False,False,False,0.21011173797270175,0.24657250647198214,False,False,False,False,-192847156,-135657436.6482431,False,False,False,False,12990705.855526412,False,False,False,False
2022-09-02 00:00:00+00:00,1.57,1.835,1.52,1.67,9734716,,,,,,,,,,,,,,,,1.752027138776171,2.2661526699474366,,,,,2.0090899043618036,,#000000,,1.971264925442102,,36.85071677122533,-24.598093180138786,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7740804629681153,1.2275888932168495,False,False,False,False,0.16633469141218984,0.20645359894208598,False,False,False,False,-202581872,-140614802.22985473,False,False,False,False,12749521.421783715,False,False,False,False
2022-09-09 00:00:00+00:00,1.74,1.76,1.51,1.6,10081009,,,,,,,,,,,,,,,,1.7322693242238438,2.251768399499117,,,,,1.9920188618614805,,#000000,,1.9630871025679348,,38.612558681962184,-22.44619432379676,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7882204796519948,1.2197927994963083,False,False,False,False,0.13294283267389032,0.16969821580798816,False,False,False,False,-192500863,-144458214.1387544,False,False,False,False,12551853.83498492,False,False,False,False
2022-09-16 00:00:00+00:00,1.81,1.985,1.74,1.77,15552942,,,,,,,,,,,,,,,,1.762811549930564,2.2371697400757435,,,,,1.999990645003154,,#000000,,1.9734321711076654,,40.433393437537575,-20.253506104222957,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7894858596957954,1.2001041003990514,False,False,False,False,0.3171759903765588,0.24343710309227348,False,False,False,False,-176947921,-146864859.09143925,False,False,False,False,12774156.662023075,False,False,False,False
2022-09-23 00:00:00+00:00,1.36,1.82,1.305,1.76,9790488,,,,,,,,,,,,,,,,1.7237913139667487,2.2207729685167292,,,,,1.972282141241739,,#000000,,1.9544422981049574,,39.263740145636625,-20.253506104222957,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7422767430082718,1.2104552360587475,False,False,False,False,-0.02268793497530039,0.11037458405848655,False,False,False,False,-186738409,-149818455.38096228,False,False,False,False,12553144.168539885,False,False,False,False
2022-09-30 00:00:00+00:00,1.37,1.47,1.3,1.35,8926952,,,,,,,,,,,,,,,,1.6834748729850642,2.2041705613376688,,,,,1.9438227171613665,,#000000,,1.7002275424534141,,38.51112602200608,-20.253506104222957,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7452705422344892,1.255879477890863,False,False,False,False,-0.34282825441539394,-0.1162268351784537,False,False,False,False,-177811457,-151892011.05644655,False,False,False,False,12284537.341240635,False,False,False,False
2022-10-07 00:00:00+00:00,1.56,1.695,1.37,1.45,10095883,,,,,,,,,,,,,,,,1.6668697053025405,2.189698520352477,,,,,1.9282841128275088,,#000000,,1.7140454158339522,,39.51002396437565,-19.95378852686432,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7907778621939104,1.204546782771317,False,False,False,False,-0.13906699778456524,-0.12764691648150947,False,False,False,False,-167715574,-153064126.8300431,False,False,False,False,12122414.797445033,False,False,False,False
2022-10-14 00:00:00+00:00,1.46,1.7,1.43,1.61,9928351,,,,,,,,,,,,,,,,1.6527362728929311,2.1758249268627905,,,,,1.914280599877861,,#000000,,1.7124902326309137,,39.67540513803816,-19.32896884787996,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8016356359839917,1.1699437387622527,False,False,False,False,-0.09620710614641861,-0.11192701131396404,False,False,False,False,-177643925,-154884852.6204103,False,False,False,False,11959891.553189844,False,False,False,False
2022-10-21 00:00:00+00:00,1.67,1.74,1.49,1.5,6764027,,,,,,,,,,,,,,,,1.651460979966197,2.1681621450438646,,,,,1.909811562505031,,#000000,,1.7181295471731224,,41.38853384263654,-17.217075920147295,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8128764399742704,1.170750248523478,False,False,False,False,-0.03089658597705218,-0.07141179864550812,False,False,False,False,-170879898,-156069670.7966762,False,False,False,False,11575012.697398003,False,False,False,False
2022-10-28 00:00:00+00:00,1.55,1.68,1.47,1.67,9108865,,,,,,,,,,,,,,,,1.6445659695827226,2.1569341746688755,,,,,1.900750072125799,,#000000,,1.716572243873925,,41.9079470356672,-16.28630162522981,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8691211546694393,1.1473915968442296,False,False,False,False,-0.06748451275166005,-0.06944815569858409,False,False,False,False,-179988763,-157841455.4043298,False,False,False,False,11392335.090183336,False,False,False,False
2022-11-04 00:00:00+00:00,1.27,1.59,1.23,1.52,15111421,,,,,,,,,,,,,,,,1.6111374086526908,2.133096331311842,,,,,1.8721168699822663,,#000000,,1.6886229841102436,,40.811365778429646,-16.28630162522981,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8546423596390286,1.1065956029313793,False,False,False,False,-0.304521609913225,-0.18698488280590456,False,False,False,False,-195100184,-160601361.2262313,False,False,False,False,11667822.93535494,False,False,False,False
2022-11-11 00:00:00+00:00,1.13,1.3,0.95005,1.29,14135633,,,,,,,,,,,,,,,,1.562661429528305,2.105591021718124,,,,,1.8341262256232147,,#000000,,1.4010958721608322,,39.376829674330736,-16.28630162522981,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8968932397252863,1.1298461577630816,False,False,False,False,-0.34282825441539394,-0.26490656861064926,False,False,False,False,-209235817,-164203913.50576973,False,False,False,False,11850623.680884203,False,False,False,False
2022-11-18 00:00:00+00:00,1.06,1.34,1.04,1.11,11557085,,,,,,,,,,,,,,,,1.5312025068266644,2.084632513278525,,,,,1.8079175100525946,,#000000,,1.3817803794569459,,38.034353376012405,-16.28630162522981,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9126575856244662,1.0783512834839348,False,False,False,False,-0.2788613620933067,-0.271883965351978,False,False,False,False,-220792902,-168395690.43126827,False,False,False,False,11828880.074892782,False,False,False,False
2022-11-25 00:00:00+00:00,1.05,1.125,1.0,1.04,5212731,,,,,,,,,,,,,,,,1.5156052744367159,2.074613921990805,,,,,1.7951095982137604,,#000000,,1.367577665416768,,37.02853265059676,-16.28630162522981,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9353600379924675,1.0732146508452665,False,False,False,False,-0.34282825441539394,-0.307356109883686,False,False,False,False,-226005633,-172663093.58450767,False,False,False,False,11338794.958234057,False,False,False,False
2022-12-02 00:00:00+00:00,1.09,1.15,0.995,1.05,10868049,,,,,,,,,,,,,,,,1.4874693901721041,2.054741519998044,,,,,1.771105455085074,,#000000,,1.3456075709367121,,36.68218000168653,-16.28630162522981,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9326257929810752,1.0600364220960716,False,False,False,False,-0.32948093944243656,-0.3184185246630613,False,False,False,False,-215137584,-175809352.13380343,False,False,False,False,11303924.887253756,False,False,False,False
2022-12-09 00:00:00+00:00,1.02,1.1,0.9798,1.08,8576495,,,,,,,,,,,,,,,,1.4655208127522494,2.0389118549274423,,,,,1.7522163338398458,,#000000,,1.3273563256501486,,36.066925007414625,-16.28630162522981,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9454937975000508,1.0500801959895238,False,False,False,False,-0.34282825441539394,-0.33062338953922765,False,False,False,False,-223714079,-179357850.42018837,False,False,False,False,11101893.043753477,False,False,False,False
2022-12-16 00:00:00+00:00,1.02,1.23,0.97,1.03,13903543,,,,,,,,,,,,,,,,1.437029588079902,2.0152487570316033,,,,,1.7261391725557527,,#000000,,1.30745907037341,,35.62745715436326,-16.28630162522981,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9754706567731647,1.0122646716134174,False,False,False,False,-0.2672108890153584,-0.298917139277293,True,False,False,False,-223714079,-182643496.9816559,False,False,False,False,11309422.670142109,False,False,False,False
2022-12-23 00:00:00+00:00,1.03,1.11,0.951,1.0,6559925,,,,,,,,,,,,,,,,1.4235516180343806,2.0039906973580326,,,,,1.7137711576962067,,#000000,,1.2024780760180385,,35.42318124128977,-16.28630162522981,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.966792410884864,1.0333465330026468,False,False,False,False,-0.34282825441539394,-0.32087269684634345,False,False,False,False,-217154154,-185199841.9459777,False,False,False,False,10957608.02790936,False,False,False,False
2022-12-30 00:00:00+00:00,1.05,1.06,0.9901,1.04,5031446,,,,,,,,,,,,,,,,1.4138795873869086,1.9955550453271473,,,,,1.704717316357028,,#000000,,1.197318221898672,,35.507917269643364,-16.28630162522981,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9871883483800172,1.0185263037886292,False,False,False,False,-0.34282825441539394,-0.33185047563086867,False,False,False,False,-212122708,-187194128.32034972,False,False,False,False,10518633.062879037,False,False,False,False
2023-01-06 00:00:00+00:00,1.16,1.19,1.005,1.05,6146447,,,,,,,,,,,,,,,,1.4051930238788346,1.9863394850156089,,,,,1.6957662544472218,,#000000,,1.2017743655610091,,36.819332860567314,-16.28630162522981,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9877204007483332,1.0057786349419608,False,False,False,False,-0.20876479200198111,-0.27030763381642486,False,False,False,False,-205976261,-188585397.4077312,False,False,False,False,10194767.428591702,False,False,False,False
2023-01-13 00:00:00+00:00,1.41,1.44,1.15,1.16,13279592,,,,,,,,,,,,,,,,1.4009023014775426,1.9718469901579447,,,,,1.6863746458177435,,#000000,,1.2400897964940971,,40.19078947376503,-14.77083930194516,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,1.024874442264997,0.9497050560788626,False,False,False,False,0.3428279800470764,0.036260173115325756,False,False,False,False,-192696669,-188889936.04419556,False,False,False,False,10423272.952399723,False,False,False,False
2023-01-20 00:00:00+00:00,1.51,1.52,1.28,1.43,12243796,,,,,,,,,,,,,,,,1.4027684788107224,1.9611154920739138,,,,,1.681941985442318,,#000000,,1.2710735779628564,,43.442557512343306,-11.54668207169243,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,1.0220295048501626,0.985298977096658,False,False,False,False,0.3428280568804243,0.18954411499787502,False,False,False,False,-180452873,-188264968.4112922,False,False,False,False,10558126.511481225,False,False,False,False
2023-01-27 00:00:00+00:00,1.79,1.86,1.48,1.53,27261948,,,,,,,,,,,,,,,,1.4347481131842839,1.9503829008982287,,,,,1.6925655070412562,,#000000,,1.3666667997416928,,47.799828431821574,-7.370882062246814,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0306388193841598,0.9540417709237603,False,False,False,False,0.342828139575876,0.2661861272868755,False,False,False,False,-153190925,-185666891.12156683,False,False,False,False,11795446.621741876,False,False,False,False
2023-02-03 00:00:00+00:00,2.04,2.14,1.7,1.74,15279895,,,,,,,,,,,,,,,1.96,1.4637024321672951,1.9506078881044733,,,,,1.791436773423923,,#000000,,1.5506160892883234,,52.3675835682902,-3.111072348827747,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0410529370545225,0.9207253629291978,False,False,False,False,0.34282817165574136,0.3045071494713084,False,False,False,False,-137911030,-182129419.9273767,False,True,False,False,12053553.909020256,False,True,False,False
