date,Close,High,Low,Open,Volume,aVWAP_peak_45,aVWAP_valley_46,aVWAP_OB_bull_46,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-08-02 00:00:00+00:00,9.9050873771,9.9050873771,9.8134692529,9.8187636843,244,,,,,,#000000,,,,80.09406800713978,-39.16568827323245,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428278448181142,0.34282777630745553,False,False,False,False,64339,30775.016003032168,False,False,False,False,7396.124651733453,False,False,False,False
2024-08-09 00:00:00+00:00,9.8781522278,9.9148380942,9.8762213928,9.9051839188,48,,,,,,#000000,,,,79.7928549128687,-35.53580837196044,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282779688467296,0.3428277865960643,False,False,False,False,64291,33257.681484289045,False,False,False,False,6851.81912197542,False,False,False,False
2024-08-16 00:00:00+00:00,9.8858755681,9.8907026558,9.8713943051,9.8858755681,72,,,,,,#000000,,,,79.77660833383665,-31.522439997245186,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.26216041385530425,0.30249410022568424,False,False,False,False,64363,35561.77915211949,False,False,False,False,6349.610298125389,False,False,False,False
2024-08-23 00:00:00+00:00,9.9196651819,9.9196651819,9.8907026558,9.8907026558,12,,,,,,#000000,,,,80.54497254891002,-26.75312412104769,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282772296248093,0.3226609115940826,False,False,False,False,64375,37696.091807518045,False,False,False,False,5880.157683449434,False,False,False,False
2024-08-30 00:00:00+00:00,9.9092386725,9.9196651819,9.9003568312,9.91020409,15,,,,,,#000000,,,,80.08914069263406,-23.275372905947506,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428277407538569,0.33274432617396976,False,False,False,False,64360,39671.196118072265,False,False,False,False,5445.701558749476,False,False,False,False
2024-09-06 00:00:00+00:00,9.9405176516,9.9405176516,9.9297685287,9.9297685287,38,,,,,,#000000,,,,80.4884885204429,-19.052394348471765,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282781699465303,0.3377860715843114,False,False,False,False,64398,41502.81122043728,False,False,False,False,5045.131072916181,False,False,False,False
2024-09-13 00:00:00+00:00,9.950201546,9.9598854405,9.9405176516,9.9453595988,111,,,,,,#000000,,,,80.97709291427778,-14.88896693519672,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282778537800385,0.3403069284811576,False,False,False,False,64509,43206.97335225674,False,False,False,False,4679.639882329798,False,False,False,False
2024-09-20 00:00:00+00:00,9.9598854405,9.9598854405,9.950201546,9.9598854405,1053,,,,,,#000000,,,,81.52731246700546,-10.83864395485191,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282776300012396,0.3415673457406408,False,False,False,False,65562,44862.90125208958,False,False,False,False,4410.999891046109,False,False,False,False
2024-09-27 00:00:00+00:00,9.9793500683,9.9793500683,9.9598854405,9.9598854405,89,,,,,,#000000,,,,82.30384155972362,-6.762846541030889,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282777862018987,0.3421975621804153,False,False,False,False,65651,46402.76041860146,False,False,False,False,4090.8517509686194,False,False,False,False
2024-10-04 00:00:00+00:00,9.9502132798,9.9890623311,9.9502132798,9.9696378055,9955,,,,,,#000000,,9.963162963566665,,80.16662146379265,-5.880526551039424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282758328436913,0.3425125727323922,False,False,False,False,55696,47091.14853574209,False,False,False,False,4525.233102748722,False,False,False,False
2024-10-11 00:00:00+00:00,9.9307887541,9.9405010169,9.9210764913,9.9405010169,117,,,,,,#000000,,9.962786893023814,,77.05862293511974,-5.880526551039424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.040592250851250185,0.1915524117918212,False,False,False,False,55579,47719.87827383527,False,False,False,False,4198.697317359928,False,False,False,False
2024-10-18 00:00:00+00:00,9.9304973862,9.9356448855,9.906508097,9.906508097,60,,,,,,#000000,,9.962558487357862,,74.81511644235609,-5.880526551039424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.03179806356686411,0.07987717411247855,False,False,False,False,55519,48297.59099429192,False,False,False,False,3892.127145703637,False,False,False,False
2024-10-25 00:00:00+00:00,9.8530906514,9.9016519656,9.8336661257,9.9016519656,44249,,,,,,#000000,,9.881388881150047,,68.21760389842838,-5.880526551039424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.13147554015145768,False,False,False,False,11270,45554.80647619622,False,False,False,False,6881.525134910775,False,False,False,False
2024-11-01 00:00:00+00:00,9.8618316879,9.8628029142,9.8569616476,9.8628029142,33,,,,,,#000000,,9.881376232303587,,63.9141631046559,-5.880526551039424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2371518972834258,False,False,False,False,11303,43017.635626107614,False,False,False,False,6374.226976769236,False,False,False,False
2024-11-08 00:00:00+00:00,9.8861818896,9.89105193,9.8180013249,9.8813118493,14,,,,,,#000000,,9.873225210830734,,61.92867527613035,-5.880526551039424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2899900758494099,False,False,False,False,11317,40669.44039454409,False,False,False,False,5903.099052564108,False,False,False,False
2024-11-15 00:00:00+00:00,9.89105193,9.8959219703,9.8715717686,9.8813118493,14512,,,,,,#000000,,9.88427303642406,,60.721062055230675,-5.880526551039424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.16391577677466487,-0.2269529263120374,False,False,False,False,25829,39570.14851346676,False,False,False,False,6540.795419040841,False,False,False,False
2024-11-22 00:00:00+00:00,9.9154021317,9.9154021317,9.8959219703,9.9007920106,283,,,,,,#000000,,9.884544604520144,,60.87414183539053,-5.880526551039424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1380483785291378,0.7454185723249287,False,False,False,False,-0.03682747466155836,-0.1318902004867979,False,False,False,False,26112,38573.24862358033,False,False,False,False,6077.255017630408,False,False,False,False
2024-11-29 00:00:00+00:00,9.9723816036,9.9723816036,9.9277720341,9.934882293,2469,,,,,,#000000,,9.890903248672608,,62.90996506093958,-5.880526551039424,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1597237683795052,0.656199104059367,False,False,False,False,0.22139251851417846,0.044751159013690284,False,False,False,False,28581,37833.08205887068,False,False,False,False,5809.9768681763035,False,False,False,False
2024-12-06 00:00:00+00:00,9.992404505,10.0114506795,9.9723816036,10.0114506795,7930,,,,,,#000000,,9.938179175066885,,64.92638046700165,-4.543119591511513,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.201506121028398,0.6637896279660012,False,False,False,False,0.3428277153226194,0.19378943716815483,False,False,False,False,36511,37735.15005450989,False,False,False,False,5967.015618681762,False,False,False,False
2024-12-13 00:00:00+00:00,9.9283312207,9.9772652381,9.9283312207,9.9772652381,212,,,,,,#000000,,9.937860564438298,,62.88571831302443,-4.543119591511513,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1287305207304252,0.7439148463753688,False,False,False,False,0.14305052827781273,0.16841998272298378,False,False,False,False,36299,37628.76856899064,False,False,False,False,5540.718165446076,False,False,False,False
2024-12-20 00:00:00+00:00,9.8991270865,9.9577307002,9.8795925486,9.9577307002,258,,,,,,#000000,,9.937023064623148,,60.13421167315377,-4.543119591511513,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0322934477396577,0.7791695533713644,False,False,False,False,-0.02190817809937918,0.0732559023118023,False,False,False,False,36041,37511.15608239874,False,False,False,False,5149.405708746366,False,False,False,False
2024-12-27 00:00:00+00:00,9.8795925486,9.894243452,9.8698252796,9.8698252796,18636,,,,,,#000000,,9.905086749210561,,57.35967359746566,-4.543119591511513,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.033699597125672,0.8378869914993613,False,False,False,False,-0.20050101598373402,-0.06362255683596585,False,False,False,False,17405,36021.811187406245,False,False,False,False,6148.4126932836725,False,False,False,False
2025-01-03 00:00:00+00:00,9.9026855297,9.9370187633,9.8879712867,9.8928760343,18593,,,,,,#000000,,9.905377134905564,,56.27175575155117,-4.543119591511513,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.057377215090677,0.7785564273724547,False,False,False,False,-0.05157381046049426,-0.05759818364823005,False,False,False,False,35998,36020.04739574652,False,False,False,False,7070.233975262659,False,False,False,False
2025-01-10 00:00:00+00:00,9.8634475484,9.897780782,9.8634475484,9.8879712867,233,,,,,,#000000,,9.905259113698461,,53.917990076441825,-4.543119591511513,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9988079166669,0.8381263309467488,False,False,False,False,-0.20761152647711045,-0.13260485506267025,False,False,False,False,35765,36001.154996061596,False,False,False,False,6563.772199317277,False,False,False,False
2025-01-17 00:00:00+00:00,9.8879712867,9.8879712867,9.8438285577,9.8487333054,327,,,,,,#000000,,9.89712949436103,,53.19514690591356,-4.543119591511513,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9609448251713774,0.8563080510101876,False,False,False,False,-0.34282825441539394,-0.23771655473903208,False,False,False,False,36092,36007.88425561259,False,False,False,False,6101.789073441923,False,False,False,False
2025-01-24 00:00:00+00:00,9.9224026153,9.9224026153,9.897780782,9.897780782,31,,,,,,#000000,,9.898018119996498,,53.90813181867567,-4.543119591511513,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9901382118227223,0.8408467974925566,False,False,False,False,-0.09887015069094804,-0.16829335271499007,False,False,False,False,36123,36016.411347789435,False,False,False,False,5652.100993927707,False,False,False,False
2025-01-31 00:00:00+00:00,9.9482740087,9.963026763,9.9370187633,9.9444739797,1087,,,,,,#000000,,9.912192466153254,,55.25947593124856,-4.543119591511513,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0099320824958802,0.8930644077228959,False,False,False,False,0.11104052526367633,-0.02862641372565687,False,False,False,False,37210,36104.82532202726,False,False,False,False,5313.945364747877,False,False,False,False
2025-02-07 00:00:00+00:00,9.9826971021,9.9876146869,9.9581091782,9.9581091782,11,,,,,,#000000,,9.91228529985169,,57.248261026229045,-4.334634868269951,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,0.9584477486270403,0.8684788821960941,False,False,False,False,0.23440554773897648,0.1028895670066598,False,False,False,False,37221,36187.50492780302,False,False,False,False,4921.134596988774,False,False,False,False
2025-02-14 00:00:00+00:00,9.9777795174,9.9925322717,9.9531915935,9.9885982039,145,,,,,,#000000,,9.91336051936619,,58.43623849857836,-2.5368892136600607,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,0.9591747965512385,0.8425890979828619,False,False,False,False,0.34282756196697245,0.22285856448681612,False,False,False,False,37076,36253.31937759539,False,False,False,False,4567.34684906368,False,False,False,False
2025-02-21 00:00:00+00:00,9.9974498565,9.9974498565,9.9581091782,9.9581091782,218,,,,,,#000000,,9.91500455077771,,59.870250599733325,-0.5429907642400309,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,0.9500740606500473,0.8715820639037887,False,False,False,False,0.34282759240299615,0.28284307844490614,False,False,False,False,37294,36330.40683110684,False,False,False,False,4245.173008392296,False,False,False,False
2025-02-28 00:00:00+00:00,10.0504887967,10.0520653439,10.0023674413,10.0023674413,32533,,,,,,#000000,,9.967417382887508,,62.28313007058858,2.329304242255347,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9797075388976628,0.8290258286815235,False,False,False,False,0.34282779528246027,0.3128354368636832,False,False,False,False,69827,38811.63595472856,False,False,False,False,6340.567600363236,False,False,False,False
2025-03-07 00:00:00+00:00,10.0209285355,10.0652689272,10.0012216947,10.0363984055,17277,,,,,,#000000,,9.975863734243234,,62.570613633642054,3.108334595996517,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9711496994207275,0.8414335504935491,False,False,False,False,0.34282781182353705,0.32783162434361013,False,False,False,False,52550,39829.292550674596,False,False,False,False,7150.673704040033,False,False,False,False
2025-03-14 00:00:00+00:00,9.9864415641,10.0406353763,9.9618080132,10.03275264,66616,,,,,,#000000,,9.980674094756434,,61.253066689753176,3.108334595996517,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9291494444163877,0.8877530486310612,False,False,False,False,0.20659022762632792,0.26721092598496904,False,False,True,False,-14066,35837.048658032036,False,False,False,False,11555.512688925955,False,False,False,False
2025-03-21 00:00:00+00:00,9.9962949845,10.0701956374,9.9815148539,10.0012216947,89042,,,,,,#000000,,9.991755415004414,,60.613852759178954,3.108334595996517,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9418228188233104,0.8709634989924193,False,False,False,False,0.31045795262113646,0.28883443930305275,False,False,False,False,74976,38736.23023891855,False,False,False,False,17295.252489746254,False,False,False,False
2025-03-28 00:00:00+00:00,9.9864415641,10.0209285355,9.9519545928,10.0110751151,18649,,,,,,#000000,,9.991243430366978,,59.71512026938703,3.108334595996517,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9134580678541473,0.9295592542319108,False,False,False,False,0.07933690686715301,0.18408567308510287,False,False,False,False,56327,40039.25022122088,False,False,False,False,17395.530083098383,False,False,False,False
2025-04-04 00:00:00+00:00,10.0768773572,10.0802341443,9.976864848,9.976864848,4373,10.044658783166668,,,10.044658783166668,,#000000,,10.010115265695166,,61.56431230993742,3.792354357796839,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9432874582664126,0.896103969919496,False,False,False,False,0.30158112406144183,0.24283339857327235,False,True,False,False,60700,41569.67613076007,False,False,False,False,16430.898225091096,False,False,False,False
2025-04-11 00:00:00+00:00,9.8580938228,9.9831835061,9.7648936168,9.9831835061,29908,9.891166527817733,9.868723648566666,9.868723648566666,9.891166527817733,9.868723648566666,#000000,,9.934423659602581,,56.32341114144647,3.792354357796839,False,False,True,False,False,,1.0,9.983184,9.764894,0.0,1,0.7774572951682521,0.8923567740282369,False,False,False,False,-0.34282825441539394,-0.049997427921060794,False,False,False,False,30792,40771.32975070377,False,False,False,False,17429.202060269534,True,False,False,False
2025-04-18 00:00:00+00:00,9.8975854355,9.9420134998,9.8513802487,9.8778396292,53884,9.894727543322237,9.886902818863582,9.886902818863582,9.894727543322237,9.886902818863582,#000000,,9.932443457481678,,53.60009152890605,11.212199073578098,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.8453161426368819,0.9177481438017664,False,False,False,False,-0.24060681000443043,-0.1453021189627456,False,False,False,False,84676,44023.52754694794,False,False,False,False,20129.55746321253,False,False,False,False
2025-04-25 00:00:00+00:00,9.9420134998,9.9913780157,9.8778396292,9.8822824356,52118,9.910461249451679,9.90614334926085,9.90614334926085,9.910461249451679,9.90614334926085,#000000,,9.938684401758897,,52.726020533592475,10.22656767099464,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9161877296108045,0.8866293354458586,False,False,False,False,-0.07906729305269905,-0.11218470600772233,False,False,False,False,136794,50895.414395322165,False,False,False,False,22499.071725196787,False,False,False,False
2025-05-02 00:00:00+00:00,10.0102813605,10.0162198308,9.9420134998,9.9420134998,60554,9.934293556425292,9.931836988623864,9.931836988623864,9.934293556425292,9.931836988623864,#000000,,9.95243398271555,,53.57053785727732,10.22656767099464,False,False,False,False,False,11.808211336611294,0.0,0.0,0.0,0.0,1,0.9444905917269,0.856998426640932,False,False,False,False,0.10600181247666149,-0.0030914467655304215,False,False,False,False,197348,61743.75406974275,False,False,False,False,25317.955301108137,False,False,False,False
2025-05-09 00:00:00+00:00,9.9815787543,10.0360147316,9.9716813039,9.9716813039,31580,9.942735747725344,9.940781258968855,9.940781258968855,9.942735747725344,9.940781258968855,#000000,,9.957585480830968,,53.462157924134125,10.22656767099464,False,False,False,False,False,9.645868184733203,0.0,0.0,0.0,0.0,1,0.9831352252436141,0.8610858289799498,False,False,False,False,0.2112175778650922,0.1040630655497809,False,False,False,False,165768,69449.25376828032,False,False,False,False,25781.810463989015,False,False,False,False
2025-05-16 00:00:00+00:00,10.0063223803,10.0162198308,9.9568351282,9.9865274795,18853,9.946516554324122,9.94477827493341,9.94477827493341,9.946516554324122,9.94477827493341,#000000,,9.95989974606334,,53.91535598739725,10.22656767099464,False,False,False,False,False,11.047194706111647,0.0,0.0,0.0,0.0,1,0.9454205157744434,0.8775070299557527,False,False,False,False,0.15165286980848963,0.12785796767913526,False,False,False,False,184621,77980.49422988918,False,False,False,False,25268.565244434274,False,False,False,False
2025-05-23 00:00:00+00:00,10.0013736551,10.045912182,9.9766300291,9.9890018421,76645,9.960880792664732,9.959748447706534,9.959748447706534,9.960880792664732,9.959748447706534,#000000,,9.969476445827878,,54.1064789003525,10.22656767099464,False,False,True,False,False,10.67229885665624,0.0,0.0,0.0,0.0,1,0.9469216651856278,0.8775947512675605,False,False,False,False,0.26203103343595496,0.19494450055754511,False,False,False,False,107976,80202.38354619368,False,False,False,False,29074.22707817988,False,False,False,False
2025-05-30 00:00:00+00:00,10.023845199,10.0657070829,9.9956331339,9.9956331339,14932,9.963821241942414,9.962776840990571,9.962776840990571,9.963821241942414,9.962776840990571,#000000,,9.971596118165458,,54.754227924964624,10.22656767099464,False,False,True,False,False,11.945231285769392,0.0,0.0,0.0,0.0,1,0.9470390830195794,0.8918251230819749,False,False,False,False,0.34282778154958854,0.26888614105356684,False,False,False,False,122908,83365.76254277193,False,False,False,False,28026.654702018408,False,False,False,False
2025-06-06 00:00:00+00:00,10.0271197655,10.0816958751,10.002312443,10.002312443,76257,9.977144064702935,9.976432177084595,9.976432177084595,9.977144064702935,9.976432177084595,#000000,,9.981601513139113,,55.2931106588311,10.22656767099464,False,False,True,False,False,12.130219513017511,0.0,0.0,0.0,0.0,1,0.9281670488966903,0.906292795060689,False,False,False,False,0.34282781345779534,0.30585697725568106,False,False,False,False,199165,91943.48383589994,False,False,False,False,31599.272872239264,False,False,False,False
2025-06-13 00:00:00+00:00,10.0370426945,10.0816958751,10.022158301,10.03208123,21646,9.980573123040866,9.979930910935897,9.979930910935897,9.980573123040866,9.979930910935897,#000000,,9.98428347783988,,55.91914652861938,10.22656767099464,False,False,True,False,False,12.695424633489072,0.0,0.0,0.0,0.0,1,0.9697640702081713,0.896002524437741,False,False,False,False,0.34282783805515404,0.32434240765541755,False,False,False,False,220811,101489.22577398142,False,False,False,False,30861.99340022154,False,False,False,False
2025-06-20 00:00:00+00:00,10.0816958751,10.1114646621,10.042004159,10.0618500171,17198,9.984246518808565,9.9836640730564,9.9836640730564,9.984246518808565,9.9836640730564,#000000,,9.987231089112756,,57.40843614823239,10.22656767099464,False,False,True,False,True,15.165456546372045,0.0,0.0,0.0,0.0,1,1.0033946768832693,0.8670632269755442,False,False,False,False,0.3428278430250153,0.33358512534021645,False,False,False,False,238009,111601.80164257539,False,False,False,False,29849.84574094587,False,False,False,False
2025-06-27 00:00:00+00:00,10.07961206,10.1313105201,10.0618500171,10.0760398056,57549,9.996155790484584,9.995740815670256,9.995740815670256,9.996155790484584,9.995740815670256,#000000,,9.997008337593662,,58.39761330243152,10.22656767099464,False,False,True,False,True,14.995560053361878,0.0,0.0,0.0,0.0,1,1.0212105845467248,0.8291551769594846,False,False,False,False,0.3428277971390883,0.33820646123965237,False,False,False,False,180460,116702.40892831054,False,False,False,False,31901.63494532025,False,False,False,False
2025-07-04 00:00:00+00:00,10.1144379654,10.1393136122,10.07961206,10.0882687851,29166,10.002312040311494,10.001969294181627,10.001969294181627,10.002312040311494,10.001969294181627,#000000,,10.00218250119713,,59.8984656509772,10.22656767099464,False,False,True,False,True,16.86369737004026,0.0,0.0,0.0,0.0,1,1.0253260011601646,0.8517039299253426,False,False,False,False,0.34282768619240545,0.3405170737160289,False,False,False,False,209626,123585.63789658384,False,False,False,False,31698.995319740974,False,False,False,False
2025-07-11 00:00:00+00:00,10.1094628361,10.1592141296,10.0977215308,10.1194130948,55753,10.013438273803441,10.013209217699359,10.013209217699359,10.013438273803441,10.013209217699359,#000000,,10.011710428977354,,60.77486659950678,5.8241224623392185,False,False,True,False,True,16.44866814971642,0.0,0.0,0.0,0.0,1,1.0493763329225512,0.8256265618170436,False,False,False,False,0.34282773260678817,0.34167240316140857,False,False,False,False,153873,125829.14620054059,False,False,False,False,33480.773444204606,False,False,False,False
2025-07-18 00:00:00+00:00,10.1194130948,10.1592141296,10.0497612839,10.1193135922,62607,10.02250554563519,10.022358462802538,10.022358462802538,10.02250554563519,10.022358462802538,#000000,,10.019675474662657,,61.63928852418983,6.834243092853171,False,False,True,False,True,16.983589012826656,0.0,0.0,0.0,0.0,1,1.033737802417157,0.8264087622040203,False,False,False,False,0.22207601707334756,0.28187421011737807,False,False,False,False,216480,132544.0242597598,False,False,False,False,35638.27170759686,False,False,False,False
2025-07-25 00:00:00+00:00,10.1194130948,10.1691643883,10.07961206,10.1691643883,128041,10.038727772737776,10.038694803873755,10.038694803873755,10.038727772737776,10.038694803873755,#000000,,10.03432866632263,,62.256732756106295,7.604550249853119,True,False,True,False,True,16.983589012826645,0.0,0.0,0.0,0.0,1,1.025948632931529,0.8380986293409438,False,False,False,False,0.31725737457208786,0.29956579234473296,False,False,False,False,216480,138761.50394422206,False,False,False,False,42482.91824777487,False,False,False,False
2025-08-01 00:00:00+00:00,10.1633119876,10.203207226,10.0995125774,10.1194130948,42998,10.044739629823093,10.04474005593749,10.04474005593749,10.044739629823093,10.04474005593749,#000000,,10.03983244732418,,63.757167987888145,9.212656458574145,True,False,True,False,True,19.320360352641682,0.0,0.0,0.0,0.0,1,1.0229730164021424,0.8391172063887622,False,False,False,False,0.34282764072899147,0.3211967165368622,False,False,False,False,259478,147703.4666150204,False,False,False,False,42521.0724516434,False,False,False,False
2025-08-08 00:00:00+00:00,10.1932334164,10.2331286548,10.1433643684,10.1633119876,38204,10.051097831887292,10.051130275932879,10.051130275932879,10.051097831887292,10.051130275932879,#000000,,10.045660383948789,,65.47499783090888,10.989986066419263,True,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.0373474217014818,0.8448846587758954,False,False,False,False,0.34282774795678533,0.33201223224682375,False,False,False,False,297682,158812.98760650036,False,False,False,False,42201.28930707722,False,False,False,False
2025-08-15 00:00:00+00:00,10.1832596068,10.2431024644,10.1732857972,10.1732857972,19410,10.054336578687268,10.054384274908077,10.054384274908077,10.054336578687268,10.054384274908077,#000000,,10.048642370714866,,66.21855367196378,11.808511513680301,True,False,True,False,True,19.95750119398088,0.0,0.0,0.0,0.0,0,1.0525446092192596,0.8447363290743216,False,False,False,False,0.3428277804465957,0.3374200063467097,False,False,False,False,278272,167661.8033393522,False,False,False,False,40513.045654701134,False,False,False,False
