date,Close,High,Low,Open,Volume,aVWAP_peak_146,aVWAP_peak_134,aVWAP_peak_104,aVWAP_peak_83,aVWAP_peak_75,aVWAP_peak_58,aVWAP_peak_43,aVWAP_peak_33,aVWAP_peak_13,aVWAP_valley_161,aVWAP_valley_156,aVWAP_OB_bear_134,aVWAP_OB_bear_104,aVWAP_OB_bear_83,aVWAP_OB_bear_58,aVWAP_OB_bear_33,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,128.85,130.8,115.95,120.6,163164,,,,,,,,,,,,,,,,,,,#000000,,130.75021371619886,,33.84228597498343,14.918747376688628,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3111876022031863,False,False,False,False,-1125657,-311479.6204347566,False,False,False,False,240516.44499811615,False,False,False,False
2022-03-25 00:00:00+00:00,121.35,128.25,120.675,128.25,127864,,,,,,,,,,,,,,,,,,,#000000,,130.27307295742045,,33.3904311711593,13.365881542677826,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3164054481703719,-0.31379652518677914,False,False,False,False,-1253521,-381260.4633655154,False,False,False,False,232171.81944270016,False,False,False,False
2022-04-01 00:00:00+00:00,121.8,133.95,118.8,121.8,205262,,,,,,,,,124.85000000000001,,,,,,,,124.85000000000001,,#000000,,127.30484547588631,,33.22414147081759,11.761755388838488,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.26382410265234424,-0.2888103139195617,False,False,False,False,-1048259,-430667.76237547724,False,False,False,False,230178.4994839816,False,False,False,False
2022-04-08 00:00:00+00:00,117.15,126.75,114.0,121.8,124389,,,,,,,,,122.75578839439285,,,,,,,,122.75578839439285,,#000000,,125.97399261392565,,32.33528734074418,9.374766716825263,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.31581928416747784,False,False,False,False,-1172648,-485629.26145877526,False,False,False,False,222342.24026294594,False,False,False,False
2022-04-15 00:00:00+00:00,124.2,128.55,114.975,116.85,108976,,,,,,,,,122.71087187975205,,,,,,,,122.71087187975205,,#000000,,125.80140420732715,,34.05132860534691,9.374766716825263,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2865020519530854,-0.30116066806028163,False,False,False,False,-1063672,-528447.2420914585,False,False,False,False,213944.7409842092,False,False,False,False
2022-04-22 00:00:00+00:00,115.35,124.8,114.6,124.5,99778,,,,,,,,,121.8841765956854,,,,,,,,121.8841765956854,,#000000,,125.17581029816812,,33.77949355240031,7.82895058747269,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3219944612378378,False,False,False,False,-1163450,-575484.4834180172,False,False,False,False,205487.94535574925,False,False,False,False
2022-04-29 00:00:00+00:00,114.75,118.05,110.55,114.0,90843,,,,,,,,,120.8109226409937,,,,,,,,120.8109226409937,,#000000,,124.39356971912724,,33.492337436571695,6.0222881498774115,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3324113578266159,False,False,False,False,-1254293,-625766.5957574233,False,False,False,False,196995.72718124933,False,False,False,False
2022-05-06 00:00:00+00:00,116.85,123.9,111.9,114.3,123342,,,,,,,,,120.27648992147118,,,,,,,,120.27648992147118,,#000000,,123.88957486118478,,33.970258706414754,5.010943231667014,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.16383116404222223,-0.24812126093441905,False,False,False,False,-1130951,-663187.6627383549,False,False,False,False,191539.8955381938,False,False,False,False
2022-05-13 00:00:00+00:00,110.7,118.95,100.5,115.5,150637,,,,,,,,,118.57095215267036,,,,,,,,118.57095215267036,,#000000,,118.40212504014374,,33.30308418901058,2.911274699747892,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2954747576749065,False,False,False,False,-1281588,-708995.0951281064,False,False,False,False,188510.05142425353,False,False,False,False
2022-05-20 00:00:00+00:00,118.5,121.6545,106.95,109.35,401717,,,,,,,,,117.68761331942213,,,,,,,,117.68761331942213,,#000000,,119.03178323650832,,35.171118901335596,2.911274699747892,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1496670629181531,-0.2225709102965298,False,False,False,True,-879871,-721652.5695630616,False,False,False,False,204303.15872616068,False,False,False,False
2022-05-27 00:00:00+00:00,112.5,120.9,101.25,118.5,245319,,,,,,,,,116.71637607651088,,,,,,,,116.71637607651088,,#000000,,118.12163522180913,,35.4806826770115,2.522721628040557,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.2838737135358877,-0.25322231191620875,False,False,False,False,-1125190,-751544.2310769089,False,False,False,False,207341.36919088953,False,False,False,False
2022-06-03 00:00:00+00:00,116.1,119.85,112.8,114.6,124826,,,,,,,,,116.68162218574653,,,,,,,,116.68162218574653,,#000000,,118.14855095795467,,36.69815540578229,2.522721628040557,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.06848524996859275,-0.16085378094240074,False,False,False,False,-1000364,-769975.325071212,False,False,False,False,201229.119621194,False,False,False,False
2022-06-10 00:00:00+00:00,111.15,118.5,108.825,116.7,154073,,,,,,,,,116.3567732385103,,,,,,,,116.3567732385103,,#000000,,117.844645693608,,36.72090814556688,1.4532907128257335,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.11461136444960282,-0.13773257269600178,False,False,False,False,-1154437,-798453.9676585298,False,False,False,False,197736.07372332778,False,False,False,False
2022-06-17 00:00:00+00:00,105.75,110.7,100.5,107.55,178696,,,,,,,,,115.40388834793097,,,,,,,,115.40388834793097,,#000000,,116.88031337176665,,35.89458750442509,-0.43184393285851286,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.24028041355569785,False,False,False,False,-1333133,-838059.821906046,False,False,False,False,196325.69789197017,False,False,False,False
2022-06-24 00:00:00+00:00,111.9,114.675,104.7,107.1,130144,,,,,,,,,115.10081452239052,,,,,,,,115.10081452239052,,#000000,,116.58443692738047,,36.98933843808131,-0.43184393285851286,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.13956946201042925,-0.18992493778306355,False,False,False,True,-1202989,-865091.6128759686,False,False,False,False,191423.34989997238,False,False,False,False
2022-07-01 00:00:00+00:00,98.7,112.5,92.85,110.85,188617,,,,,,,,,113.98604782325768,,,,,,,,113.98604782325768,,#000000,,111.93843064956826,,35.84069352463062,-2.3243317840789715,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8408797858539777,1.1034673313658863,False,False,False,False,-0.34282825441539394,-0.26637659609922876,False,False,False,False,-1391606,-904092.6785888599,False,False,False,False,191215.47212960405,False,False,False,False
2022-07-08 00:00:00+00:00,102.0,104.1,93.9,95.85,68045,,,,,,,,,113.5886306389957,,,,,,,,113.5886306389957,,#000000,,111.55217448860772,,35.854771714974554,-3.163683219477221,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8345212296658306,1.180928876655296,False,False,False,False,-0.34282825441539394,-0.30460242525731135,False,False,False,False,-1323561,-935164.4061007961,False,False,False,False,182091.73345333707,False,False,False,False
2022-07-15 00:00:00+00:00,100.5,103.2,94.95,102.0,73255,,,,,,,,,113.1719233291287,,,,,,,,113.1719233291287,,#000000,,111.16169991544736,,35.65173663920474,-4.180608513398923,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8330602592621633,1.1704477451785573,False,False,False,False,-0.33962532241717813,-0.32211387383724477,False,False,False,False,-1396816,-969360.8204637,False,False,False,False,174029.75319753433,False,False,False,False
2022-07-22 00:00:00+00:00,109.8,112.5,101.1,101.1,114417,,,,,,,,,112.93390652901094,,,,,,,,112.93390652901094,,#000000,,111.44433822282477,,37.754405877507104,-4.180608513398923,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8700557677330145,1.1299442322669855,False,False,False,False,-0.032868976340208654,-0.1774914250887267,False,False,False,False,-1282399,-992548.8337626852,False,False,False,False,169613.9937014207,False,False,False,False
2022-07-29 00:00:00+00:00,111.9,113.85,103.05,110.4,135340,,,,,,,,,112.76787830870936,,,,,,,,112.76787830870936,,#000000,,111.73318589913849,,39.72052463326899,-4.180608513398923,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.888413453904027,1.1308996021510453,False,False,False,False,0.03000900278333243,-0.07374121115269713,False,False,False,False,-1147059,-1003994.0312617456,False,False,False,False,167075.17935316733,False,False,False,False
2022-08-05 00:00:00+00:00,107.7,117.75,101.7,110.7,187480,,,,,,,,,112.52795046135216,,,,,,,,112.52795046135216,,#000000,,111.84694261642935,,40.390635605957044,-4.180608513398923,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8810756895691874,1.101021726064884,False,False,False,False,0.07873371385370034,0.002496251350501605,False,False,False,False,-1334539,-1028478.8437608755,False,False,False,False,168586.64754922903,False,False,False,False
2022-08-12 00:00:00+00:00,118.35,118.65,102.45,109.35,204890,,,,,,,,,112.56893111886448,,,,,,,,112.56893111886448,,#000000,,112.2742261394157,,43.10825213633368,-4.180608513398923,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9493094565512921,1.1198140117878554,False,False,False,False,0.1922310344821445,0.09736364291632306,False,False,False,False,-1129649,-1035972.9294082181,False,False,False,False,171275.78476780467,False,False,False,False
2022-08-19 00:00:00+00:00,111.3,121.35,110.55,117.75,97921,,,,,,,,114.39999999999999,112.62482324490868,,,,,,,114.39999999999999,113.51241162245434,,#000000,,111.24541502052469,,43.801301783939515,-4.180608513398923,False,False,False,True,True,,-1.0,121.35,110.55,0.0,1,0.9412589094508403,1.0504155816524285,False,False,False,False,0.3428282500457325,0.22009594648102776,False,False,False,False,-1227570,-1050165.3050076093,False,False,False,False,165842.09700722655,False,False,False,False
2022-08-26 00:00:00+00:00,106.35,111.15,103.95,109.35,88931,,,,,,,,110.94940942564166,112.47714457665963,,,,,,,110.94940942564166,111.71327700115064,,#000000,,110.3083851261016,,43.49253805662768,-4.180608513398923,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9516211608103221,1.0511970239968438,False,False,False,False,0.0029203603202433205,0.11150815340063554,False,False,False,False,-1316501,-1069893.8750070457,False,False,False,False,160144.97871039496,False,False,False,False
2022-09-02 00:00:00+00:00,100.05,108.0,98.775,105.3,89333,,,,,,,,108.1436414903054,112.20799926983716,,,,,,,108.1436414903054,110.17582038007129,,#000000,,109.37677229676859,,42.32353359930073,-4.180608513398923,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9163339665241597,1.0740031958068,False,False,False,False,-0.16052402051159226,-0.02450793355547836,False,False,False,False,-1405834,-1094778.3287102275,False,False,False,False,154899.6469540694,False,False,False,False
2022-09-09 00:00:00+00:00,99.0,100.35,94.95,100.35,76538,,,,,,,,105.96425360693802,111.89616846387962,,,,,,,105.96425360693802,108.93021103540882,,#000000,,108.53843587509233,,41.33446130825272,-4.180608513398923,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9164465136945615,1.0946617532709018,False,False,False,False,-0.34282825441539394,-0.18366809398543615,False,False,False,False,-1482372,-1123488.9710279885,False,False,False,False,149095.08051302723,False,False,False,False
2022-09-16 00:00:00+00:00,86.55,102.3,85.8,99.6,143781,,,,,,,,101.7900761625284,111.08503526236984,,,,,,,101.7900761625284,106.43755571244913,,#000000,,106.69374397024937,,38.98340179653501,-4.655245146832037,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8967105926890317,1.084553189240607,False,False,False,False,-0.34282825441539394,-0.263248174200415,False,False,False,False,-1626153,-1160723.3435444338,False,False,False,False,148701.44491946965,False,False,False,False
2022-09-23 00:00:00+00:00,79.2,90.6,76.65,85.8,141285,,,,,,,,97.43934549670816,109.9942491266291,,,,,,,97.43934549670816,103.71679731166863,,#000000,,104.51414646490157,,36.4938151002082,-7.278155053125893,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8568416484672385,1.1136776366372174,False,False,False,False,-0.34282825441539394,-0.30303821430790445,False,False,False,False,-1767438,-1205665.1699485497,False,False,False,False,148152.07862913856,False,False,False,False
2022-09-30 00:00:00+00:00,73.5,81.0,72.15,78.3,107489,,,,,,,,94.28231703471724,109.03392052795043,,,,,,,94.28231703471724,101.65811878133383,,#000000,,94.40503408274822,,34.14086705811836,-9.701814798149123,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8455267729532296,1.1650601771870472,False,False,False,False,-0.34282825441539394,-0.3229332343616492,False,False,False,False,-1874927,-1255240.1203227313,False,False,False,False,145139.99873068384,False,False,False,False
2022-10-07 00:00:00+00:00,80.25,81.975,73.8,74.1,162547,,,,,,,,91.48781086663178,107.80571995728583,,,,,,,91.48781086663178,99.6467654119588,,#000000,,93.33980536673134,,34.05393743873444,-9.934337197527185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8633833122715939,1.1397881465506727,False,False,False,False,-0.3183342882614665,-0.32063376131155785,False,False,False,False,-1712380,-1289102.3336321586,False,False,False,False,146429.40623211468,False,False,False,False
2022-10-14 00:00:00+00:00,81.15,84.6,73.5,80.25,162776,,,,,,,,89.70317410501204,106.71335366284214,,,,,,,89.70317410501204,98.20826388392709,,#000000,,92.41911014711874,,34.199513716205836,-9.986202398372996,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8580935844527626,1.1382173406196663,False,False,False,False,-0.2969448891634767,-0.3087893252375173,False,False,False,False,-1549604,-1308398.75336311,False,False,False,False,147640.26502973583,False,False,False,False
2022-10-21 00:00:00+00:00,77.7,84.0,74.7,83.55,116717,,,,,,,,88.63135865875863,105.95522312061534,,,,,,,88.63135865875863,97.29329088968699,,#000000,,91.71371360156431,,33.877167868716704,-10.532934274873881,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8628535344814828,1.128266478542498,False,False,False,False,-0.29146834248258335,-0.3001288338600503,False,False,False,False,-1666321,-1334911.51237325,False,False,False,False,145349.65280531097,False,False,False,False
2022-10-28 00:00:00+00:00,84.0,86.325,75.9,77.55,265496,,,,,,,82.07500000000002,87.43321010122423,104.56572098431685,,,,,,,87.43321010122423,91.3579770285137,,#000000,,86.09703393547578,,35.13631230828253,-10.532934274873881,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8812624295759165,1.0974820794222417,False,False,False,False,-0.23769477725735855,-0.2689118055587044,False,False,False,False,-1400825,-1339793.9929381944,False,False,False,False,154249.38222713978,False,False,False,False
2022-11-04 00:00:00+00:00,66.3,84.3,64.5,84.0,220031,,,,,,,77.37326018944364,85.36380501481008,103.05377403551533,,,,,,,85.36380501481008,88.59694641325636,,#000000,,83.4938974311138,,33.958224020716315,-10.807780504031484,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8437001138892463,1.120084058841189,False,False,False,False,-0.34282825441539394,-0.30587002998704915,False,False,False,False,-1620856,-1360613.4008686985,False,False,False,False,159122.09465475904,False,False,False,False
2022-11-11 00:00:00+00:00,74.1,76.2,63.6,66.45,196183,,,,,,,75.62549295154832,83.88759413984167,101.80262760716148,,,,,,,83.88759413984167,87.10523823285048,,#000000,,76.9201987007226,,34.73881117374826,-10.807780504031484,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8747287002374327,1.132554514865042,False,False,False,False,-0.34282825441539394,-0.3243491422012216,False,False,False,False,-1424673,-1365358.556359906,False,False,False,False,161867.34690255468,False,False,False,False
2022-11-18 00:00:00+00:00,67.5,76.5,66.45,73.5,197459,,,,,,,74.39571191659397,82.57492602179447,100.59523721774787,,,,,,,82.57492602179447,85.85529171871211,,#000000,,75.90825843529171,,34.568563097804216,-10.807780504031484,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8609810204584669,1.1424845945279765,False,False,False,False,-0.29524651344415864,-0.3097978278226901,False,False,False,False,-1622132,-1384378.8114443573,False,False,False,False,164503.76565051358,False,False,False,False
2022-11-25 00:00:00+00:00,70.65,72.9,65.55,67.2,159067,,,,,,,73.67628703878503,81.65471655596762,99.67417628767149,,,,,,,81.65471655596762,85.00172662747471,,#000000,,75.26846955356329,,35.09208845843727,-10.807780504031484,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8715643462625225,1.1582327254045723,False,False,False,False,-0.34282825441539394,-0.326313041119042,False,False,False,False,-1463065,-1390207.4180040346,False,False,False,False,164101.04226899406,False,False,False,False
2022-12-02 00:00:00+00:00,70.95,73.35,68.7,69.6,86843,,,,,,,73.46970883822381,81.25457438752947,99.21494573580578,,,,,,,81.25457438752947,84.64640965385303,,#000000,,75.08025176606154,,35.5293861938361,-10.807780504031484,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8423645320197045,1.1555613170858183,False,False,False,False,-0.23425608410719884,-0.2802845626131204,False,False,False,False,-1376222,-1389171.4611148469,False,False,False,False,158378.22432314264,False,False,False,False
2022-12-09 00:00:00+00:00,75.15,76.35,69.15,70.65,109344,,,,,,,73.47682095197514,80.90670523809109,98.70763990018054,,,,,,,80.90670523809109,84.36372203008226,,#000000,,75.082559320493,,36.741634396017275,-10.807780504031484,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8564330543933054,1.1417364016736402,False,False,False,False,-0.1351063285599013,-0.20769544558651085,False,False,False,False,-1266878,-1380112.6862174508,False,False,False,False,154746.0595584654,False,False,False,False
2022-12-16 00:00:00+00:00,67.65,76.05,63.375,74.85,180563,,,,,,,72.90873466239243,80.08228336312743,97.76939443057587,,,,,,,80.08228336312743,83.5868041520319,,#000000,,74.50370596746077,,36.62087135045826,-10.807780504031484,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8678265385614128,1.1163334198909376,False,False,False,False,-0.31274664217624165,-0.26022104388137623,False,False,False,False,-1447441,-1385099.968719862,False,False,False,False,156658.42551709758,False,False,False,False
2022-12-23 00:00:00+00:00,63.9,67.5,58.35,67.5,171168,,,,,,,71.8664233264866,79.04345972304749,96.76512866545153,,,,,,,79.04345972304749,82.55833723832853,,#000000,,69.52584724173559,,36.07339380662488,-10.807780504031484,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8349817803227486,1.159552316501822,False,False,False,False,-0.34282825441539394,-0.30152464914838506,False,False,False,False,-1618609,-1402396.933999872,False,False,False,False,157733.2088121274,False,False,False,False
2022-12-30 00:00:00+00:00,64.65,66.0,61.6725,63.45,83718,,,,,,,71.47743450396199,78.60582390740551,96.30695483813612,,,,,,,78.60582390740551,82.13007108316788,,#000000,,69.31578420094372,,35.858345995215714,-10.807780504031484,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8813261126536,1.1660389806746023,False,False,False,False,-0.3061515243851049,-0.30383808676674495,False,False,False,False,-1534891,-1412211.3092591409,False,False,False,False,152250.60075196985,False,False,False,False
2023-01-06 00:00:00+00:00,70.05,70.5,65.01,66.0,65560,,,,,,,71.36571050320613,78.37958949961507,96.00498660330965,,,,,,,78.37958949961507,81.91676220204361,,#000000,,69.50238430692946,,36.95845751412378,-10.807780504031484,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8865826745257983,1.1193396094644803,False,False,False,False,-0.052243560026509143,-0.17804082339662705,False,False,False,False,-1469331,-1416442.3974621673,False,False,False,False,145829.07477034244,False,False,False,False
2023-01-13 00:00:00+00:00,78.6,80.7,69.9,71.1,107565,,,,,,,71.6595326579479,78.30932137748054,95.6615523355223,,,,,,,78.30932137748054,81.87680212365025,,#000000,,70.50372050197487,,39.52218045337349,-14.092992150685,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.901818081191023,1.0772615325013146,False,False,False,False,0.3428282484302819,0.08239371251682744,False,False,False,False,-1361766,-1412392.2939464513,False,False,False,False,142994.6988614282,False,False,False,False
2023-01-20 00:00:00+00:00,72.9,79.5,70.8,78.9,60993,,,,,,,71.74732162984051,78.23218857842697,95.45243576814033,,,,,,,78.23218857842697,81.8106486588026,,#000000,,70.79872415068942,,40.45235788683428,-13.139597510059708,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8832394879121496,1.1196739221783345,False,False,False,False,0.33387686035745995,0.20813528643714369,False,False,False,False,-1422759,-1413160.198098566,False,False,False,False,136920.49894576683,False,False,False,False
2023-01-27 00:00:00+00:00,77.55,78.57,71.85,73.35,56116,,,,,,,71.86878554016978,78.192212186855,95.27789972632712,,,,,,,78.192212186855,81.77963248445063,,#000000,,71.0988290173762,,42.042393861646616,-11.56261665030813,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8780189457514294,1.1301738116234745,False,False,False,False,0.33745115395627473,0.2727932201967092,False,False,False,False,-1366643,-1409714.4797208945,False,False,False,False,130934.98050533966,False,False,False,False
2023-02-03 00:00:00+00:00,85.2,86.7,76.0725,77.1,75910,,,,,,,72.27102762208156,78.29737038575584,95.12663538671296,,,,,,,78.29737038575584,81.89834446485013,,#000000,,71.83447233043188,,44.57766592352251,-9.119659312535177,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8970374673250073,1.1165262852163813,False,False,False,False,0.3428282504034356,0.3078107353000724,False,False,False,False,-1290733,-1400901.036778606,False,False,False,False,126859.05602346265,False,False,False,False
2023-02-10 00:00:00+00:00,63.6,87.0,62.25,85.5,188177,,,,,,70.94999999999999,72.15926258422719,77.89209362801408,94.42902794156367,,,,,,70.94999999999999,77.89209362801408,78.85759603845123,,#000000,,70.86299243959043,,43.25531741380712,-9.119659312535177,False,False,False,True,True,0.0,-1.0,87.0,62.25,0.0,1,0.8457126792240653,1.1150407646893452,False,False,False,False,0.0885119563558172,0.1981613458279448,True,False,False,False,-1478910,-1406679.4784987094,False,False,False,False,131401.12594765058,False,False,False,False
