date,Close,High,Low,Open,Volume,aVWAP_peak_873,aVWAP_peak_834,aVWAP_peak_807,aVWAP_peak_783,aVWAP_peak_771,aVWAP_peak_734,aVWAP_peak_716,aVWAP_peak_677,aVWAP_peak_645,aVWAP_peak_613,aVWAP_peak_608,aVWAP_peak_563,aVWAP_peak_490,aVWAP_peak_462,aVWAP_peak_416,aVWAP_peak_392,aVWAP_peak_363,aVWAP_peak_323,aVWAP_peak_292,aVWAP_peak_265,aVWAP_peak_231,aVWAP_peak_217,aVWAP_peak_191,aVWAP_peak_173,aVWAP_peak_149,aVWAP_peak_128,aVWAP_peak_102,aVWAP_peak_63,aVWAP_peak_27,aVWAP_valley_897,aVWAP_valley_850,aVWAP_valley_838,aVWAP_valley_817,aVWAP_valley_797,aVWAP_valley_778,aVWAP_valley_751,aVWAP_valley_707,aVWAP_valley_705,aVWAP_valley_630,aVWAP_valley_576,aVWAP_OB_bull_897,aVWAP_OB_bull_751,aVWAP_OB_bull_707,aVWAP_OB_bull_576,aVWAP_OB_bear_217,aVWAP_OB_bear_63,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-15 00:00:00+00:00,72.38,73.445,71.31,71.5,785338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.64794258202848,,,,,,,,,,,,,,,,,,72.64794258202848,,#000000,,71.39266761625157,,44.03000701394163,-11.78220380105212,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8176276,-4760531.267065118,False,False,False,False,1130310.0761751465,False,False,False,False
2022-02-16 00:00:00+00:00,70.25,72.05,68.03,71.38,730357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.23200623020523,,,,,,,,,,,,,,,,,,72.23200623020523,,#000000,,71.1840291108036,,43.32728564699792,-11.78220380105212,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8906633,-4923123.491886093,False,False,False,False,1114625.6418153367,False,False,False,False
2022-02-17 00:00:00+00:00,64.79,69.19,64.4,69.19,905516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.20095319506218,,,,,,,,,,,,,,,,,,71.20095319506218,,#000000,,70.55381705200674,,39.965208905154434,-11.78220380105212,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9812149,-5114849.982400364,False,False,False,False,1106425.2637049311,False,False,False,False
2022-02-18 00:00:00+00:00,62.1,64.86,60.84,64.63,1021461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.82465123182837,,,,,,,,,,,,,,,,,,69.82465123182837,,#000000,,69.64419486845375,,36.6058448906611,-7.06583600955279,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10833610,-5339115.081129762,False,False,False,False,1103093.3317949339,False,False,False,False
2022-02-22 00:00:00+00:00,61.91,63.58,60.66,61.28,1559456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.29822691955853,,,,,,,,,,,,,,,,,,68.29822691955853,,#000000,,68.56697217114758,,34.288778855270934,-9.336971350282113,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12393066,-5615740.607359968,False,False,False,False,1120989.907018662,False,False,False,False
2022-02-23 00:00:00+00:00,59.63,63.39,59.13,63.15,1350747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.19631543331617,,,,,,,,,,,,,,,,,,67.19631543331617,,#000000,,67.73851684676097,,31.823657456723875,-11.741832144170417,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13743813,-5934488.544326244,False,False,False,False,1129999.9890963614,False,False,False,False
2022-02-24 00:00:00+00:00,65.6,65.81,56.81,58.77,1804889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.47161092685248,,,,,,,,,,,,,,,,,,66.47161092685248,,#000000,,67.14429738011698,,35.333636677075454,-11.741832144170417,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11938924,-6169956.601411489,False,False,False,False,1156466.2248180727,False,False,False,False
2022-02-25 00:00:00+00:00,66.21,66.74,63.37,65.54,1030672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.38395037859868,,,,,,,,,,,,,,,,,,66.38395037859868,,#000000,,67.0462553366625,,38.11974658508646,-11.741832144170417,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10908252,-6355772.10723849,False,False,False,False,1151533.117962462,False,False,False,False
2022-02-28 00:00:00+00:00,66.27,68.63,65.26,65.68,922465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.40770167519597,,,,,,,,,,,,,,,,,,66.40770167519597,,#000000,,67.03874346765261,,40.024183518893054,-16.803545747774606,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9985787,-6498125.632444824,False,False,False,False,1142550.0545129536,False,False,False,False
2022-03-01 00:00:00+00:00,66.33,69.05,65.61,66.52,776396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4407699410491,,,,,,,,,,,,,,,,,,66.4407699410491,,#000000,,67.04452190975692,,41.34527003170023,-15.45874497701859,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9209391,-6604449.764505812,False,False,False,False,1128191.071983034,False,False,False,False
2022-03-02 00:00:00+00:00,65.73,66.645,63.135,66.04,848462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.36730568396355,,,,,,,,,,,,,,,,,,66.36730568396355,,#000000,,66.96597434724346,,41.795676097571814,-14.840404098374087,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10057853,-6739877.34236833,False,False,False,False,1117221.3044542875,False,False,False,False
2022-03-03 00:00:00+00:00,60.65,66.39,60.36,66.39,1079679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1000180788046,,,,,,,,,,,,,,,,,,66.1000180788046,,#000000,,66.7273793619562,,39.04090352206633,-14.840404098374087,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11137532,-6912334.38776565,False,False,False,False,1115749.0572207859,False,False,False,False
2022-03-04 00:00:00+00:00,57.92,62.52,57.14,60.32,874088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.73700278984879,,,,,,,,,,,,,,,,,,65.73700278984879,,#000000,,66.41423574160928,,35.94579564951426,-14.840404098374087,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12011620,-7112306.3725591535,False,False,False,False,1106272.1530160492,False,False,False,False
2022-03-07 00:00:00+00:00,53.68,58.93,53.5,58.18,1497269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.88072698417619,,,,,,,,,,,,,,,,,,64.88072698417619,,#000000,,65.67921106513276,,32.28215036334449,-10.986885605834246,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13508889,-7363152.750105854,False,False,False,False,1121605.3627016942,False,False,False,False
2022-03-08 00:00:00+00:00,56.14,59.33,53.0,53.43,1227545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.32742716641972,,,,,,,,,,,,,,,,,,64.32742716641972,,#000000,,65.19013821015223,,32.17499786920783,-11.174662331220695,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12281344,-7556022.995199742,False,False,False,False,1125759.85828202,False,False,False,False
2022-03-09 00:00:00+00:00,60.29,60.88,57.52,57.66,815236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.13487411996617,,,,,,,,,,,,,,,,,,64.13487411996617,,#000000,,65.00751937805533,,35.45241086445307,-11.174662331220695,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11466108,-7709359.662054654,False,False,False,False,1113582.452074882,False,False,False,False
2022-03-10 00:00:00+00:00,58.68,59.095,56.78,58.74,969318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.86205421263476,,,,,,,,,,,,,,,,,,63.86205421263476,,#000000,,64.75310877402651,,36.80732680164079,-11.174662331220695,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12435426,-7894695.596876041,False,False,False,False,1107925.0225817494,False,False,False,False
2022-03-11 00:00:00+00:00,54.4,59.74,54.14,59.74,639285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.63401622790573,,,,,,,,,,,,,,,,,,63.63401622790573,,#000000,,64.5444139436255,,35.764617121104344,-11.174662331220695,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13074711,-8097833.4558220785,False,False,False,False,1089546.9824805043,False,False,False,False
2022-03-14 00:00:00+00:00,48.25,54.65,47.95,53.8,1345624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.85713691312473,,,,,,,,,,,,,,,,,,62.85713691312473,,#000000,,63.85209602852564,,32.94428400069914,-11.174662331220695,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14420335,-8345774.692848664,False,False,False,False,1099589.2184616611,False,False,False,False
2022-03-15 00:00:00+00:00,48.76,49.99,46.8701,48.97,1217230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.14119936099764,,,,,,,,,,,,,,,,,,62.14119936099764,,#000000,,58.319345524163595,,31.47540273662015,-12.144723930983076,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-13203105,-8536258.23430558,False,False,False,False,1104202.5824435567,False,False,False,False
2022-03-16 00:00:00+00:00,53.28,53.33,49.95,50.35,1017753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.74169484635742,,,,,,,,,,,,,,,,,,61.74169484635742,,#000000,,58.62521788489105,,33.87850077866577,-12.144723930983076,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7822729025006238,1.1468945240304034,False,False,False,False,-0.29576561595462175,-0.31929693518500785,False,False,False,False,-12185352,-8679359.950607322,False,False,False,False,1100812.4027398878,False,False,False,False
2022-03-17 00:00:00+00:00,55.82,55.99,51.25,52.99,888850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.49150265824435,,,,,,,,,,,,,,,,,,61.49150265824435,,#000000,,58.85838012523814,,37.12971886119132,-12.144723930983076,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.801048753716529,1.1435898972645497,False,False,False,False,-0.26112640057515957,-0.2902116678800837,False,False,False,False,-11296502,-8781992.972152133,False,False,False,False,1092500.151652049,False,False,False,False
2022-03-18 00:00:00+00:00,59.46,59.56,55.2606,55.76,1231129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.33926794299362,,,,,,,,,,,,,,,,,,61.33926794299362,,#000000,,59.37940680003155,,41.417434166846434,-15.226552911931513,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8307617152405047,1.1222458161759392,False,False,False,False,-0.1948815492645785,-0.2425466085723311,False,False,False,False,-10065373,-8832321.600695185,False,False,False,False,1097936.577077459,False,False,False,False
2022-03-21 00:00:00+00:00,57.69,59.92,57.02,58.27,689667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.2626540175833,,,,,,,,,,,,,,,,,,61.2626540175833,,#000000,,59.54696533505369,,43.32733369559172,-13.449682998362384,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8511991620618847,1.0917601812741602,False,False,False,False,-0.17807897327356845,-0.21031279092294977,False,False,False,False,-10755040,-8907722.322236551,False,False,False,False,1081926.0054273626,False,False,False,False
2022-03-22 00:00:00+00:00,60.94,61.94,57.0101,58.56,813191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.22619847279783,,,,,,,,,,,,,,,,,,61.22619847279783,,#000000,,59.789126950289095,,46.41725495778,-10.521386388174506,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8389186059469647,1.0875159285046343,False,False,False,False,-0.16223449385047273,-0.18627364238671124,False,False,False,False,-9941849,-8948276.309599824,False,False,False,False,1071387.3777635444,False,False,False,False
2022-03-23 00:00:00+00:00,58.81,60.75,57.8,60.36,1003250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1557299522559,,,,,,,,,,,,,,,,,,61.1557299522559,,#000000,,59.94179502827641,,47.26405545530978,-9.664651903051535,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8470943610982724,1.0925411161350917,False,False,False,False,-0.16538157933058023,-0.17582761085864573,False,False,False,False,-10945099,-9026583.08177238,False,False,False,False,1068715.3237336015,False,False,False,False
