date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_176,aVWAP_peak_161,aVWAP_peak_154,aVWAP_valley_187,aVWAP_valley_182,aVWAP_valley_175,aVWAP_valley_157,aVWAP_valley_151,aVWAP_valley_136,aVWAP_valley_132,aVWAP_valley_120,aVWAP_valley_108,aVWAP_valley_99,aVWAP_valley_92,aVWAP_valley_84,aVWAP_valley_64,aVWAP_valley_39,aVWAP_OB_bear_154,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,78.0384192006,80.5471221749,76.5674359757,80.2693891778,1381477,,,,,,,,,,,,,,,,,,,,,,#000000,,79.87501362652182,,26.94539258469742,-26.673359463347854,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2517054786346902,False,False,False,False,-3630252,-1427414.6450038902,False,False,False,False,1524910.610067985,False,False,False,False
2022-03-18 00:00:00+00:00,84.6129511333,84.8132831312,77.6468612046,78.5665671952,2295990,,,,,,,,,,,,,,,,,,,,,,#000000,,81.17681902590354,,31.98953619600003,-22.568049472962965,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19052732757785695,-0.2211164031062736,False,False,False,False,-1334262,-1420514.449077676,False,False,False,False,1582027.601914801,False,False,False,False
2022-03-25 00:00:00+00:00,80.1145871793,84.8906841304,79.4771671859,84.8497071308,1147660,,,,,,,,,,,,,,,,,,,,,,#000000,,81.2517955126402,,33.7161748997091,-21.347012170866247,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.03089940924806893,-0.09510849692910234,False,False,False,False,-2481922,-1499137.2306274779,False,False,False,False,1549852.2239951862,False,False,False,False
2022-04-01 00:00:00+00:00,81.416745166,83.5384431443,79.0491851903,80.342237177,1508419,,,,,,,,,,,,,,,,,,,,,,#000000,,81.28442908319539,,35.72272734399168,-19.75818183851209,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.0480894061403919,-0.07159895153474712,False,False,False,False,-973503,-1460201.3616921091,False,False,False,False,1546783.096291839,False,False,False,False
2022-04-08 00:00:00+00:00,78.6303091945,83.4382771453,77.710603204,81.6899251632,1429933,,,,,,,,,,,,,,,,,,,,,,#000000,,81.1281473278425,,36.096560785643575,-19.638971699169108,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.12278342851791273,-0.09719119002632992,False,False,False,False,-2403436,-1530070.5941593605,False,False,False,False,1538127.5336035546,False,False,False,False
2022-04-15 00:00:00+00:00,81.9357871607,83.4018531457,78.5756731951,78.5756731951,1228467,,,,,,,,,,,,,,,,,,,,,,#000000,,81.15544153305484,,38.229058070918825,-17.72842362993741,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.07965005439701456,-0.08842062221167224,False,False,False,False,-1174969,-1503766.7723697782,False,False,False,False,1515189.7162995876,False,False,False,False
2022-04-22 00:00:00+00:00,78.1294791997,84.8588131307,77.8745112023,81.607971164,1302535,,,,,,,,,,,,,,,,,,,,,,#000000,,81.0863100893556,,38.34068943496871,-17.699741323066476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.040569018392293675,-0.06449482030198296,False,False,False,False,-2477504,-1575895.455897943,False,False,False,False,1499437.5150922108,False,False,False,False
2022-04-29 00:00:00+00:00,77.4647412065,80.3786611766,76.0897352206,78.0475252005,1323734,,,,,,,,,,,,,,,,,,,,,,#000000,,80.83896933275153,,38.19112082614813,-17.699741323066476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.20366153735868844,False,False,False,False,-3801238,-1740735.644349947,False,False,False,False,1486422.4399001952,False,False,False,False
2022-05-06 00:00:00+00:00,77.3099392081,78.8579591922,73.7494932445,77.4009992071,2149504,,,,,,,,,,,,,,,,,,,,,,#000000,,79.12380488232772,,38.02854994996472,-17.699741323066476,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2732448958870412,False,False,False,False,-5950742,-2052587.9669906916,False,False,False,False,1535539.5925001807,False,False,False,False
2022-05-13 00:00:00+00:00,81.4895931653,82.0905891591,77.023100211,77.1733492095,2051912,,,,,,,,,,,,,,,,,,,,,,#000000,,79.70223064857224,,40.2266232621929,-15.637897383209413,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.0351480260302019,-0.11904843492841966,False,False,False,False,-3898830,-2189346.636102492,False,False,False,False,1573789.4004631303,False,False,False,False
2022-05-20 00:00:00+00:00,78.1034651158,83.0968021488,76.7308207376,80.9614451707,1425698,,,,,,,,,,,,,,,,,,,,,,#000000,,79.74149101827545,,40.47344068372943,-15.274124475236768,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.07534213243103512,-0.02185315124869227,False,False,False,False,-5324528,-2421582.2926874924,False,False,False,False,1562819.6670954912,False,False,False,False
2022-05-27 00:00:00+00:00,82.4135684631,82.8985694767,76.7674245877,78.1675218534,1224326,,,,,,,,,,,,,,,,,,,,,,#000000,,79.8825970087038,,42.69265102198534,-12.99692745244272,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.0662258492080494,0.022186348979678566,False,False,False,False,-4100202,-2545924.4932291596,False,False,False,False,1537746.062125455,False,False,False,False
2022-06-03 00:00:00+00:00,78.213276666,82.2030963251,77.316482339,81.4710193235,955400,,,,,,,,,,,,,,,,,,,,,,#000000,,79.86789424349443,,42.72751500356328,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.12111822087931903,0.0716522849294988,False,False,False,False,-5055602,-2731826.53076774,False,False,False,False,1494609.3167828287,False,False,False,False
2022-06-10 00:00:00+00:00,76.2000649114,81.7180953115,76.0216211423,78.4878055416,1364309,,,,,,,,,,,,,,,,,,,,,,#000000,,79.73973023897278,,42.08441771578041,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.004518798036682791,0.03808554148309079,False,False,False,False,-6419911,-3005017.972933093,False,False,False,False,1484957.441465582,False,False,False,False
2022-06-17 00:00:00+00:00,71.2127903375,74.7542128331,69.3185410957,74.0861925691,1421071,,,,,,,,,,,,,,,,,,,,,,#000000,,77.2942656418337,,40.16105621084584,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.15237135646615158,False,False,False,False,-7840982,-3363237.5304936045,False,False,False,False,1480225.1124681314,False,False,False,False
2022-06-24 00:00:00+00:00,77.5818602521,78.2681824411,71.6337346135,72.1278865896,1095203,,,,,,,,,,,,,,,,,,,,,,#000000,,77.61582077825304,,41.51424254785609,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.12446893727217509,-0.13842014686916332,False,False,False,False,-6745779,-3613796.1578644486,False,False,False,False,1451704.9559890104,False,False,False,False
2022-07-01 00:00:00+00:00,76.3739331993,77.9570497154,73.1619453545,77.7648795025,1073255,,,,,,,,,,,,,,,,,,,,,,#000000,,77.68272257718425,,42.107169983237455,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8868704421837199,1.0771943238719135,False,False,False,False,-0.03483428112498479,-0.08662721399707406,False,False,False,False,-7819034,-3925295.257281897,False,False,False,False,1423671.6259157504,False,False,False,False
2022-07-08 00:00:00+00:00,73.189398242,76.9778967257,72.292603915,75.1294022965,1227801,,,,,,,,,,,,,,,,,,,,,,#000000,,77.50186214027757,,41.58392869029751,-12.830674375844872,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8683191911589067,1.0949554187802213,False,False,False,False,-0.11273211545109119,-0.09967966472408263,False,False,False,False,-9046835,-4304668.571557312,False,False,False,False,1409162.6906627319,False,False,False,False
2022-07-15 00:00:00+00:00,61.0460709768,73.2488794984,57.9072908322,72.731850116,2775761,,,,,,,,,,,,,,,,,,,,,,#000000,,71.73612477551336,,38.48313895340608,-12.830674375844872,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8012305049245801,1.1043136202187023,False,False,False,False,-0.34282825441539394,-0.22125395956973828,False,False,False,False,-11822596,-4861552.0847752895,False,False,False,False,1510392.195058085,False,False,False,False
2022-07-22 00:00:00+00:00,66.4542898267,67.707971692,60.0028612495,61.9520162664,2293516,,,,,,,,,,,,,,,,,,,,,,#000000,,70.92849026544096,,38.27894746178006,-12.830674375844872,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8683474240606925,1.1236867480577128,False,False,False,False,-0.34282825441539394,-0.2820411069925661,False,False,False,False,-9529080,-5207294.893310454,False,False,False,False,1568401.3657945232,False,False,False,False
2022-07-29 00:00:00+00:00,63.6357933702,66.9850456529,62.9403202187,66.582403302,1724853,,,,,,,,,,,,,,,,,,,,,,#000000,,70.41548293773585,,37.55381024091167,-12.830674375844872,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9139621042948796,1.073007686476677,False,False,False,False,-0.29231176312538515,-0.2871764350589756,False,False,False,False,-11253933,-5655194.012324494,False,False,False,False,1579990.3757356694,False,False,False,False
2022-08-05 00:00:00+00:00,62.1258845543,64.2946626717,60.2682391626,63.2880567944,1432298,,,,,,,,,,,,,,,,,,,,,,#000000,,69.83216398977036,,36.73061131393372,-8.579547239874415,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8895575956675567,1.1026134852346285,False,False,False,False,-0.34282825441539394,-0.3150023447371848,False,False,False,False,-12686231,-6176011.566967124,False,False,False,False,1569050.1997552493,False,False,False,False
2022-08-12 00:00:00+00:00,63.965228021,65.9189585192,58.3556879957,62.4278663175,2865053,,,,,,,,,,,,,,,,,,,,,,#000000,,69.00602640500433,,36.84346937330624,-8.612573107945096,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8708764029003464,1.1134693475167694,False,False,False,False,-0.34282825441539394,-0.3289152995762894,False,False,False,False,-9821178,-6446023.89533993,False,False,False,False,1665050.4071807864,False,False,False,False
2022-08-19 00:00:00+00:00,62.226545142,66.4725917517,62.0023465603,64.0567376462,1955388,,,,,,,,,,,,,,,,,,,,,,#000000,,68.63720895921891,,36.53546782204191,-9.086422542553798,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8666227341382022,1.1167572286483005,False,False,False,False,-0.23074046314554522,-0.2798278813609173,False,False,False,False,-11776566,-6840878.866055491,False,False,False,False,1686556.895537765,False,False,False,False
2022-08-26 00:00:00+00:00,60.0211631745,62.1899412919,60.0211631745,61.7964499035,1212881,,,,,,,,,,,,,,,,,,,,,,#000000,,68.27805209942835,,35.83081082727675,-9.947928856656468,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8710395334743457,1.1392319531769415,False,False,False,False,-0.34282825441539394,-0.3113280678881556,False,False,False,False,-12989447,-7296328.357458788,False,False,False,False,1651469.7921645972,False,False,False,False
2022-09-02 00:00:00+00:00,56.2315119775,61.0893767938,55.7894693023,59.6205058209,2123242,,,,,,,,,,,,,,,,,,,,,,#000000,,67.46479319658278,,34.545762608533956,-11.348745953493093,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8461956936793712,1.1470883334614321,False,False,False,False,-0.34282825441539394,-0.3270781611517748,False,False,False,False,-15112689,-7875318.034684064,False,False,False,False,1686415.8816338864,False,False,False,False
2022-09-09 00:00:00+00:00,56.5630439839,56.954435936,54.4357136094,56.6090900959,1289266,,,,,,,,,,,,,,,,,,,,,,#000000,,66.9496947934777,,33.77444957332752,-12.230661658095592,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.854246655934549,1.1441960734411936,False,False,False,False,-0.34282825441539394,-0.3349532077835844,False,False,False,False,-13823423,-8315918.402485244,False,False,False,False,1656997.3718832282,False,False,False,False
2022-09-16 00:00:00+00:00,43.3293913944,57.9996826784,42.9794409432,56.9037852128,8196502,,,,,,,,,,,,,,,,,,,,,,#000000,,62.703173045482174,,31.020182808962623,-14.981404764549659,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.781604484477319,1.15751430471972,False,False,False,False,-0.34282825441539394,-0.3388907310994892,False,False,False,False,-22019925,-9331030.002301151,False,False,False,False,2141405.1221141,False,False,False,False
2022-09-23 00:00:00+00:00,39.4707272086,45.5396047705,38.8905461974,42.9886501656,3286736,,,,,,,,,,,,,,,,,,,,,,#000000,,60.933404893352005,,28.567884709231485,-17.35937020552764,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7458591901471735,1.2356114653768464,False,False,False,False,-0.34282825441539394,-0.34085949275744154,False,False,False,False,-25306661,-10514410.07620477,False,False,False,False,2226244.4464019444,False,False,False,False
2022-09-30 00:00:00+00:00,35.9435950292,40.6402984535,35.8515028052,39.341798095,3079897,,,,,,,,,,,,,,,,,,37.4784654293,,,37.4784654293,#000000,,52.36305444224222,,26.403140157236574,-19.412455989934333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7298501938229008,1.257566699964213,False,False,False,False,-0.34282825441539394,-0.34184387358641777,False,False,False,False,-28386558,-11838272.885374786,False,False,False,False,2289477.9688906893,True,False,False,False
2022-10-07 00:00:00+00:00,38.7708263061,39.5996563222,35.9937852913,36.5329852628,3274534,,,,,,,,,,,,,,,,,,37.80979096364693,,,37.80979096364693,#000000,,51.31887876162429,,26.0406854686708,-19.73498150398489,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7354239592137356,1.2666780964200532,False,False,False,False,-0.34282825441539394,-0.3423360640009059,False,False,False,False,-25112024,-12821513.708680358,False,False,False,False,2362445.082306194,False,False,False,False
2022-10-14 00:00:00+00:00,38.0064608469,40.0140713302,37.2328861653,38.7431986389,2698172,,,,,,,,,,,,,,,,,,37.99101281272373,,,37.99101281272373,#000000,,50.57584061075718,,25.674334255525505,-20.116732314475346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.734340979153308,1.2672909317680996,False,False,False,False,-0.3198407339367558,-0.33108839896883085,False,False,False,False,-27810196,-13931786.471000332,False,False,False,False,2387313.742876106,False,False,False,False
2022-10-21 00:00:00+00:00,39.1668228694,44.4437073049,38.5037588565,38.8537093078,3460984,,,,,,,,,,,,,,,,,,38.741576660938705,,,38.741576660938705,#000000,,50.00911854411352,,25.923425295135466,-20.116732314475346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7429914160644293,1.2456633110081592,False,False,False,False,-0.24288231413353026,-0.28698535655118057,False,False,False,False,-24349212,-14703447.621296605,False,False,False,False,2466844.8730334314,False,False,False,False
2022-10-28 00:00:00+00:00,41.9019619223,42.3071677079,38.0386931253,39.1484044246,2139809,,,,,,,,,,,,,,,,,,39.03475712055876,,,39.03475712055876,#000000,,49.66983274124468,,27.289368071699215,-20.116732314475346,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7515456963268436,1.230444111379729,False,False,False,False,-0.2690241384998996,-0.27800474752554005,False,False,False,False,-22209403,-15259444.316015376,False,False,False,False,2442619.9935494736,False,False,False,False
2022-11-04 00:00:00+00:00,42.0677279255,43.5319942872,39.6364932118,41.7914512535,1897732,,,,,,,,,,,,,,,,,,39.3455566920488,,,39.3455566920488,#000000,,49.43771103688759,,28.337552165748207,-20.116732314475346,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7754009738511338,1.214267991045354,False,False,False,False,-0.21202422487939068,-0.24501448620246535,False,False,False,False,-20311671,-15633683.329643866,False,False,False,False,2402257.9199532163,False,False,False,False
2022-11-11 00:00:00+00:00,46.699966793,47.1972648026,41.8107906206,42.4268875991,2217205,,,,,,,,,,,,,,,,,,40.04142759192552,,,40.04142759192552,#000000,,49.38544744093218,,31.035560497346317,-23.089585918196896,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7686739338019344,1.2109885472148085,False,False,False,False,-0.0828578334179628,-0.1639361598102141,False,False,False,False,-18094466,-15815963.527448025,False,False,False,False,2388550.296252978,False,False,False,False
2022-11-18 00:00:00+00:00,44.3516150809,47.1420094682,41.8060887859,46.5342007898,3138155,,,,,,,,,,,,,,,,,,40.67056454420772,,,40.67056454420772,#000000,,49.2187263511341,,32.41283416983222,-21.765947006222397,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.768998824583162,1.2194163188970193,False,False,False,False,0.017208179193251304,-0.0733639903084814,False,False,False,False,-21232621,-16217197.414303726,False,False,False,False,2444076.5706046093,False,False,False,False
2022-11-25 00:00:00+00:00,46.6555950851,47.3207652158,43.2367860466,43.9149737091,2989200,,,,,,,,,,,,,,,,,,41.2789722124394,,,41.2789722124394,#000000,,49.14211040222226,,34.32808608971618,-19.931206083347785,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7751528811214728,1.2198986058805752,False,False,False,False,0.3428282445162737,0.13473212710389615,False,False,False,False,-18243421,-16367288.050281228,False,False,False,False,2484456.0838931566,False,False,False,False
2022-12-02 00:00:00+00:00,62.4697807283,62.9194732111,45.6906299658,45.9904249543,6182183,,,,,,,,,,,,,,,,,,44.41158350696314,,,44.41158350696314,#000000,,50.78929365331496,,40.42910524245954,-14.15892620740123,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8050813242711026,1.1040207414264593,False,False,False,False,0.34282824992882505,0.2387801885163606,False,False,False,False,-12061238,-16048321.379890027,False,False,False,False,2758361.7813825523,False,False,False,False
2022-12-09 00:00:00+00:00,54.7969027415,62.8164186838,54.7228908537,61.8233477844,4708988,,,,,,,,,,,,,,,,,,46.12662937711901,,,46.12662937711901,#000000,,51.494974143146514,,42.81561362155999,-12.082933022676322,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8708131729278178,1.1001765234238825,False,False,False,False,0.34282825088390123,0.29080421970013093,False,False,False,False,-16770226,-16101795.79619447,False,False,False,False,2902852.612391252,False,False,False,False
2022-12-16 00:00:00+00:00,54.3472102587,57.8042212198,53.4384566998,54.7969027415,2950427,,,,,,,,,,,,,,,,,,46.81744630570216,,,46.81744630570216,#000000,,51.64248418330882,,44.41264883728743,-10.734434074686554,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8955789301405588,1.0986068919971603,False,False,False,False,0.23087597455814896,0.2608400971291399,False,False,False,False,-19720653,-16369859.292772658,False,False,False,False,2906376.6411030116,False,False,False,False
2022-12-23 00:00:00+00:00,55.5089158391,57.1905783528,53.3822451395,54.2535243248,1919940,,,,,,,,,,,,,,,,,,47.220875297073576,,,47.220875297073576,#000000,,51.75203978690432,,45.861831020271865,-9.47436645182114,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.88112990951578,1.1293331777098137,False,False,False,False,0.20938657907847272,0.2351133381038063,False,False,False,False,-17800713,-16475848.45627098,False,False,False,False,2833307.2602805663,False,False,False,False
2022-12-30 00:00:00+00:00,57.0734709354,57.9541187141,54.9135417292,55.4058613119,1613287,,,,,,,,,,,,,,,,,,47.58063234790772,,,47.58063234790772,#000000,,51.89849663780223,,47.31995190307133,-8.15739930438945,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8798186515492398,1.1239231524714792,False,False,False,False,0.2523232443898605,0.2437182912468334,False,False,False,False,-16187426,-16454483.829880537,False,False,False,False,2742935.3891486726,False,False,False,False
2023-01-06 00:00:00+00:00,58.9284524267,60.1463695675,56.5956726725,57.9447501207,2828101,,,,,,,,,,,,,,,,,,48.26894174817841,,,48.26894174817841,#000000,,52.265699517830164,,48.86432976875304,-6.719966819261586,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8953433435373528,1.1044407460732613,False,False,False,False,0.3257431121178389,0.28473070168233616,False,False,False,False,-13359325,-16225212.80544494,False,False,False,False,2749243.952915438,False,False,False,False
2023-01-13 00:00:00+00:00,60.3899529956,61.2893379611,58.5911830646,59.7060456781,3541313,,,,,,,,,,,,,,,,,,49.12960559772593,,,49.12960559772593,#000000,,52.78067490129846,,50.364679316147516,-5.29629306053905,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0006982807093825,1.0795916641739947,False,False,False,False,0.34282824962651837,0.31377947565442726,False,False,False,False,-9818012,-15750605.338374944,False,False,False,False,2807915.734180961,False,False,False,False
2023-01-20 00:00:00+00:00,60.1276323807,62.474465025,57.4107402974,59.9121547327,3121091,,,,,,,,,,,,,,,,,,49.78532774784393,,,49.78532774784393,#000000,,53.16584219218531,,51.34940660888617,-4.335670248938264,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9773582473710056,1.0331435239238551,False,False,False,False,0.3428282496272435,0.3283038626408354,False,False,False,False,-12939103,-15542345.905902727,False,False,False,False,2831113.902019408,False,False,False,False
2023-01-27 00:00:00+00:00,60.8490140718,61.1394404669,59.1251928879,60.3150042485,1750539,,,,,,,,,,,,,,,,,,50.13162695757268,,,50.13162695757268,#000000,,53.37390372851352,,52.26788672452239,-3.397045182093578,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9681794192696338,1.0380577516141645,False,False,False,False,0.3428282494289895,0.3355660560349124,False,False,False,False,-11188564,-15219843.542502524,False,False,False,False,2751071.316684637,False,False,False,False
2023-02-03 00:00:00+00:00,63.0506335186,63.996861451,59.7809944252,60.2494240948,2323998,,,,,,,,,,,,,,,,,,50.6371091324945,,,50.6371091324945,#000000,,53.710469830340514,,53.5808434295145,-2.0519527575958705,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9922613746865185,0.9979320248386429,False,False,False,False,0.34282824464917977,0.3391971503420461,False,False,False,False,-8864566,-14749082.243057894,False,False,False,False,2719436.256189479,False,False,False,False
