date,Close,High,Low,Open,Volume,aVWAP_peak_161,aVWAP_valley_170,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_96,aVWAP_valley_85,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_41,aVWAP_OB_bull_170,aVWAP_OB_bull_96,aVWAP_OB_bear_161,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,37.4687982923,38.78333819,35.3337737604,38.4127967423,13874406,,,,,,,,,,,,,,,,,,,,#000000,,39.195253468801745,,16.197465637146543,-39.07288445364605,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.31334704459048934,False,False,False,False,-43411061,-11188425.124268832,False,False,False,False,8967844.617036084,False,False,False,False
2022-03-18 00:00:00+00:00,41.7300249405,42.2505474504,36.5953791656,37.6893586778,12006982,,,,,,,,,,,,,,,,,,,,#000000,,39.83955685487915,,22.99754098799094,-32.60719711234922,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1377433335312488,-0.22554518906086907,False,False,False,False,-31404079,-12685880.966915585,False,False,False,False,9192965.904663041,False,False,False,False
2022-03-25 00:00:00+00:00,40.8301385676,42.2329026195,40.5125316124,41.7741370176,7403731,,,,,,,,,,,,,,,,,,,,#000000,,40.13231280332759,,27.17864496262837,-28.823189048316824,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.03262468352432896,-0.09646025276827006,False,False,False,False,-38807810,-14620838.673069987,False,False,False,False,9060429.985799113,False,False,False,False
2022-04-01 00:00:00+00:00,43.6003770097,44.464973721,40.1419901648,40.838960983,11193244,,,,,,,,,,,,,,,,,,,,#000000,,41.34417351800746,,33.07461310409192,-23.45990456472552,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.11130294871423677,0.007421347972983355,False,False,False,False,-27614566,-15583336.993583322,False,False,False,False,9218416.209073253,False,False,False,False
2022-04-08 00:00:00+00:00,39.0480106526,44.1870676352,38.1348906565,43.6003770097,10628795,,,,,,,,,,,,,,,,,,,,#000000,,40.9807881721861,,34.235652862520396,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.01481723519287614,0.011119291582929748,False,False,False,False,-38243361,-17261857.290354926,False,False,False,False,9322888.712104863,False,False,False,False
2022-04-15 00:00:00+00:00,37.6893586778,39.1362348068,37.274705153,38.8539175133,6731861,,,,,,,,,,,,,,,,,,,,#000000,,40.5763973866191,,34.357841704131445,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.20631536146458007,-0.09759803494082517,False,False,False,False,-44975222,-19314699.120699007,False,False,False,False,9130960.733430427,False,False,False,False
2022-04-22 00:00:00+00:00,35.1396806212,40.5831109358,35.0117555976,37.5217327848,10265507,,,,,,,,,,,,,,,,,,,,#000000,,40.007447437676795,,33.27487979955283,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.24161723212853342,-0.16960763353467928,False,False,False,False,-55240729,-21975886.519165747,False,False,False,False,9215001.197620764,False,False,False,False
2022-04-29 00:00:00+00:00,32.0165455622,35.9601652553,31.9292036495,35.0911573363,14167463,,,,,,,,,,,,,,,,,,,,#000000,,38.89640074390379,,31.328808711406797,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2562179439750366,False,False,False,False,-69408192,-25489390.628857173,False,False,False,False,9581850.220019227,False,False,False,False
2022-05-06 00:00:00+00:00,33.2516837211,35.8895859319,31.7959851767,31.9106765771,23589842,,,,,,,,,,,,,,,,,,,,#000000,,37.84686862022202,,31.069658768929557,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.29952309919521525,False,False,False,False,-45818350,-26995239.471164048,False,False,False,False,10619479.240758544,False,False,False,False
2022-05-13 00:00:00+00:00,33.538122861,34.054504896,30.8226656078,32.7368403928,16028564,,,,,,,,,,,,,,,,,,,,#000000,,36.15002745103204,,31.14691660730987,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32117567680530457,False,False,False,False,-29789786,-27202242.917744488,False,False,False,False,11020152.185887542,False,False,False,False
2022-05-20 00:00:00+00:00,32.7101309772,34.9982375807,31.241113119,33.6093479692,14023950,,,,,,,,,,,,,,,,,,,,#000000,,35.8847368911732,,30.850466887402163,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2924980796431113,-0.3068368782242079,False,False,False,False,-43813736,-28432723.88680045,False,False,False,False,11242655.72767365,False,False,False,False
2022-05-27 00:00:00+00:00,35.2564285982,35.2653317367,30.99182524,32.9683219947,11578093,,,,,,,,,,,,,,,,,,,,#000000,,35.801051396773765,,32.92648446166463,-22.668093255069262,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.29185011304923675,-0.29934349563672236,False,False,False,False,-32235643,-28714421.598889306,False,False,False,False,11267502.933031157,False,False,False,False
2022-06-03 00:00:00+00:00,35.3721693992,35.5913646699,33.6004448307,35.2564285982,8289455,,,,,,,,,,,,,,,,,,,,#000000,,35.81523258649365,,34.50745923929788,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1878456199448841,-0.24359455779080325,False,False,False,False,-23946188,-28361219.110082693,False,False,False,False,11046906.789843664,False,False,False,False
2022-06-10 00:00:00+00:00,32.0156861715,36.2624832526,31.6684637686,35.8618420186,11162369,,,,,,,,,,,,,,,,,,,,#000000,,34.488859776946796,,34.02084713009009,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.21784642157855555,-0.2307204896846794,False,False,False,False,-35108557,-28861021.916743234,False,False,False,False,11055459.54615154,False,False,False,False
2022-06-17 00:00:00+00:00,28.8105562989,31.1609848721,27.795598506,30.9384064088,17932889,,,,,,,,,,,,,,,,,,,,#000000,,33.295251286351245,,32.44755511239761,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.28677437205003664,False,False,False,False,-53041446,-30652164.441428922,False,False,False,False,11564898.764955128,False,False,False,False
2022-06-24 00:00:00+00:00,30.3686055425,30.5822808674,28.1695303244,29.709773291,11667937,,,,,,,,,,,,,,,,,,,,#000000,,32.96070855533036,,32.626217059421506,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3148013132327153,False,False,False,False,-41373509,-31446338.112434186,False,False,False,False,11572531.226810303,False,False,False,False
2022-07-01 00:00:00+00:00,28.5701715585,30.6579575449,27.2792164709,30.4042180967,7988517,,,,,,,,,,,,,,,,,,,,#000000,,32.70583906981443,,32.06308299181445,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8015626275995762,1.177013414449879,False,False,False,False,-0.34282825441539394,-0.3288147838240546,False,False,False,False,-49362026,-32773426.104105726,False,False,False,False,11307048.69149102,False,False,False,False
2022-07-08 00:00:00+00:00,28.4811401731,29.3180351954,27.412763549,27.9558549996,7328272,,,,,,,,,,,,,,,,,,,,#000000,,32.476876975132704,,31.627015705650102,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8295751011634053,1.190055500451829,False,False,False,False,-0.34282825441539394,-0.33582151911972424,False,False,False,False,-56690298,-34545046.24454234,False,False,False,False,11012324.492121315,False,False,False,False
2022-07-15 00:00:00+00:00,28.5078495887,28.8016531604,26.7183187432,28.311980541,8472738,,,,,,,,,,,,,,,,,,,,#000000,,30.640741879003144,,31.340147292009263,-22.034817587874116,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8341462552191192,1.1835773693703582,False,False,False,False,-0.34282825441539394,-0.3393248867675591,False,False,False,False,-48217560,-35557825.041242905,False,False,False,False,10824206.974186402,False,False,False,False
2022-07-22 00:00:00+00:00,31.1609848721,31.8554296779,28.5434621429,28.8016531604,10684981,,,,,,,,,,,,,,,,,,,,#000000,,30.96215244964432,,33.4460680490196,-21.706067698430616,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8515820999018636,1.1337016255130228,False,False,False,False,-0.09475556150520995,-0.21704022413638452,False,False,False,False,-37532579,-35704103.11226195,False,False,False,False,10813893.939061483,False,False,False,False
2022-07-29 00:00:00+00:00,34.6421120393,35.0605595504,30.6713122527,31.3390476428,13020046,,,,,,,,,,,,,,,,,,,,#000000,,31.58964410018405,,37.416042521174504,-17.750829552557363,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9108427920269108,1.0711289550785819,False,False,False,False,0.1644398331266726,-0.02630019550485596,False,False,False,False,-24512533,-34875097.91876107,False,False,False,False,10977312.610242115,False,False,False,False
2022-08-05 00:00:00+00:00,33.7963138785,34.8068201022,33.1285784884,34.2414708052,12710331,,,,,,,,,,,,,,,,,,,,#000000,,32.010711227082375,,39.773463790526506,-15.452879882530382,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9028239228139979,1.1250167076389457,False,False,False,False,0.2761601336517694,0.12492996907345671,False,False,False,False,-37222864,-35049006.51737136,False,False,False,False,11105684.342816774,False,False,False,False
2022-08-12 00:00:00+00:00,31.6276617115,32.9394908621,30.0597563227,32.8226841569,22952872,,,,,,,,,,,,,,,,,,,,#000000,,31.76065130768073,,40.30210858155979,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8792591186381135,1.1109358993507905,False,False,False,False,0.06769904400515381,0.09631450653930526,False,False,False,False,-60175736,-36910245.73830681,False,False,False,False,11983253.79890442,False,False,False,False
2022-08-19 00:00:00+00:00,30.1541002,32.2476357621,30.0552637571,30.9358066116,13240612,,,,,,,,,,,,,,,,,,,,#000000,,31.605277105790226,,39.959568595159155,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8924763549013365,1.0932059827848453,False,False,False,False,0.030587731563420907,0.06345111905136308,False,False,False,False,-73416348,-39614401.4613952,False,False,False,False,12076391.44343002,False,False,False,False
2022-08-26 00:00:00+00:00,29.7317990351,31.3221672518,29.1118249845,29.7587544286,9322724,,,,,,,,,,,,,,,,,,,,#000000,,31.46033906021853,,39.51095507435175,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9084884408959804,1.095543860935189,False,False,False,False,-0.06888103045749713,-0.0027149557030670263,False,False,False,False,-82739072,-42808821.50129185,False,False,False,False,11872416.077250017,False,False,False,False
2022-09-02 00:00:00+00:00,28.9860331481,30.1630853311,28.4379401469,29.5610815429,8458460,,,,,,,,,,,,,,,,,,,,#000000,,31.291159668686554,,38.82433005810171,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8870302532104942,1.11733448727328,False,False,False,False,-0.16776871128012535,-0.0852418334915962,False,False,False,False,-91197532,-46393170.42712208,False,False,False,False,11619530.441898165,False,False,False,False
2022-09-09 00:00:00+00:00,29.7138287727,29.9384570519,28.0605646378,28.4738806715,10752801,,,,,,,,,,,,,,,,,,,,#000000,,31.116375673870223,,38.94000049301188,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9116332151959999,1.0822325067742755,False,False,False,False,-0.20087337962240384,-0.143057606557,False,False,False,False,-80444731,-48915508.247335255,False,False,False,False,11555328.26101682,False,False,False,False
2022-09-16 00:00:00+00:00,27.7550701781,30.299120217,27.4046500625,29.9923678389,18486987,,,,,,,,,,,,,,,,,,,,#000000,,30.788944746177926,,38.029068773789,-14.917016676848426,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8857635403715503,1.1221303951603439,False,False,False,False,-0.21726527029071183,-0.1801614384238559,False,False,False,False,-98931718,-52620412.673458576,False,False,False,False,12068784.463904463,False,False,False,False
2022-09-23 00:00:00+00:00,24.2149284979,28.2492523923,23.7290126043,27.3956649314,12440113,,,,,,,,,,,,,,,,,,,,#000000,,30.378788614726624,,35.881881880181666,-14.917016676848426,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8015394542562057,1.1417045592065234,False,False,False,False,-0.34282825441539394,-0.26149484641962495,False,False,False,False,-111371831,-56972369.58653572,False,False,False,False,12096290.281393021,False,False,False,False
2022-09-30 00:00:00+00:00,23.2175789382,24.7675140647,23.1726532824,23.9274043005,11297379,,,,,,,,,,,,,,,,,,,,#000000,,29.9520240096872,,33.97896089152198,-11.510196498183582,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7928428941255267,1.2146547239853607,False,False,False,False,-0.34282825441539394,-0.3021615504175095,False,False,False,False,-122669210,-61838802.2097553,False,False,False,False,12037111.667956501,False,False,False,False
2022-10-07 00:00:00+00:00,23.9633448252,25.6435643536,23.4197443895,23.792627333,12713577,,,,,,,,,,,,,,,,,,,,#000000,,29.578187904251383,,33.283338265848684,-12.253967252837747,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8091037280359125,1.2074327578843334,False,False,False,False,-0.3017655440483145,-0.30196354723291197,False,False,False,False,-109955633,-65403011.89792158,False,False,False,False,12087220.211070834,False,False,False,False
2022-10-14 00:00:00+00:00,22.8491885603,24.5563634823,22.0944375422,24.0531961369,13542849,,,,,,,,,,,,,,23.166663194933335,,,,,23.166663194933335,#000000,,27.477596308585483,,32.33668051764967,-13.255447667953632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8047549066209753,1.1567099745797975,False,False,False,False,-0.34282825441539394,-0.3223959008241529,False,False,False,False,-123498482,-69706380.0536311,False,False,False,False,12195044.565806327,True,False,False,False
2022-10-21 00:00:00+00:00,23.7207462836,24.700125581,22.6829636337,23.6129247096,18188344,,,,,,,,,,,,,,23.47310509473555,,,,,23.47310509473555,#000000,,27.2070672554976,,32.463809824173254,-13.255447667953632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8327587978159084,1.180853155709373,False,False,False,False,-0.3085547180009686,-0.31547530941256074,False,False,False,False,-105310138,-72343695.45706582,False,False,False,False,12638992.672042895,False,False,False,False
2022-10-28 00:00:00+00:00,25.8592075016,25.8951480263,23.2625045941,23.9633448252,12024929,,,,,,,,,,,,,,23.894266353410632,,,,,23.894266353410632,#000000,,27.169804465567896,,34.38811725500256,-13.255447667953632,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8780783490180947,1.107285643134323,False,False,False,False,-0.2131304308292579,-0.2643028701209093,False,False,False,False,-93285209,-73894918.68246835,False,False,False,False,12593506.474113792,False,False,False,False
2022-11-04 00:00:00+00:00,25.1044564835,26.2096276172,24.1520325797,25.6345792224,17609459,,,,,,,,,,,,,,24.256153127889462,,,,,24.256153127889462,#000000,,27.086649725009686,,35.37238410746521,-13.255447667953632,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.888600218284756,1.1050220232759596,False,False,False,False,-0.1257106849833377,-0.1950067775521235,False,False,False,False,-110894668,-76635640.85413736,False,False,False,False,12965058.513068326,False,False,False,False
2022-11-11 00:00:00+00:00,27.1171258652,27.6068155138,22.8402034292,25.4189360744,24907955,,,,,,,,,,,,,,24.717672470075648,,,,,24.717672470075648,#000000,,27.047312943162126,,37.683600172604514,-16.5605791736535,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8863707012835006,1.0598630553176096,False,False,False,False,-0.10965354009607509,-0.15233015882409928,False,False,False,False,-85986713,-77328312.864942,False,False,False,False,13849717.512100302,False,False,False,False
2022-11-18 00:00:00+00:00,25.7077876207,27.3327690132,25.4578886601,26.8655421925,14846986,,,,,,,,,,,,,,24.93034445685722,,,,,24.93034445685722,#000000,,27.034268336498,,38.54462303528507,-15.700503162979714,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9134700054409434,1.078023207721386,False,False,False,False,0.036642337120022385,-0.05784391085203845,False,False,False,False,-100833699,-79069452.57865,False,False,False,False,13923589.251944724,False,False,False,False
2022-11-25 00:00:00+00:00,26.6982962282,27.0345239207,25.4624322776,25.6623514461,9116399,,,,,,,,,,,,,,25.051751507033103,,,,,25.051751507033103,#000000,,27.03298574003722,,39.934099494624206,-14.321408534230478,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9137545548739919,1.089022380555097,False,False,False,False,0.30779382125724114,0.12497495520260135,False,False,False,False,-91717300,-80006330.16541667,False,False,False,False,13567501.085134005,False,False,False,False
2022-12-02 00:00:00+00:00,28.6793134433,29.0800605037,26.3711557707,26.4256791803,19959127,,,,,,,,,,,,,,25.51038974339724,,,,,25.51038974339724,#000000,,27.174442072924506,,42.36900608493427,-11.961117174172536,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8907747962515371,1.0640020869067133,False,False,False,False,0.3428282375830609,0.23390159639283115,False,False,False,False,-71758173,-79395355.560571,False,False,False,False,14040954.85660556,False,False,False,False
2022-12-09 00:00:00+00:00,26.8527792221,28.6702262083,26.2166727769,28.2740227653,16447459,,,,,,,,,,,,,,25.70511762373933,,,,,25.70511762373933,#000000,,27.124287239251885,,42.98695694083072,-11.366429615446151,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9129825241582805,1.0814759943040078,False,False,False,False,0.29603311266340293,0.26496735452811704,False,False,False,False,-88205632,-80047968.63015833,False,False,False,False,14219214.422782926,False,False,False,False
2022-12-16 00:00:00+00:00,26.7982558125,28.9928230484,26.2075855419,26.6165111138,17623196,,,,,,,,,,,,,,25.87975142490622,,,,,25.87975142490622,#000000,,27.133290384764734,,43.395478495602916,-10.930038380154578,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.965833217490752,1.015720435966773,False,False,False,False,0.32186279341015345,0.29341507396913524,True,False,False,False,-105828828,-81957661.91681328,False,False,False,False,14471361.206280487,False,False,False,False
2022-12-23 00:00:00+00:00,27.1344835049,27.1572015923,25.4624322776,26.6346855837,11423918,,,,,,,,,,,,,26.5847057916,25.925589619529326,,,,,26.255147705564664,#000000,,26.84041063458939,,43.95381868860603,-10.313308491124957,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9487629800857146,1.034650345191379,False,False,False,False,0.098686123647216,0.19605059880817563,False,False,False,False,-94404910,-82879680.29334563,False,False,False,False,14245624.672481932,False,False,False,False
2022-12-30 00:00:00+00:00,27.1163090351,27.5706707816,26.1803238371,27.1344835049,13510387,,,,,,,,,,,,,26.785761825744927,25.999152161226213,,,,,26.39245699348557,#000000,,26.885149198667627,,44.340050787376654,-9.836819987052259,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9719349627915491,1.0305139190134933,False,False,False,False,0.15287937308230248,0.17446498594523907,False,False,False,False,-107915297,-84734170.41976447,False,False,False,False,14191162.622668454,False,False,False,False
2023-01-06 00:00:00+00:00,28.179515522,28.4339581001,26.8209738998,27.0436111556,8096245,,,,,,,,,,,,,27.03718016238894,26.073522535266587,,,,,26.555351348827763,#000000,,26.98021190258981,,45.51250868469477,-8.594114714833871,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9796442597365661,0.9966064383514274,False,False,False,False,0.31452314088799915,0.2444940634166191,False,False,False,False,-99819052,-85851569.05533747,False,False,False,False,13739687.243211532,False,False,False,False
2023-01-13 00:00:00+00:00,30.4694987247,30.5558274566,28.4339581001,28.579353859,13388577,,,,,,,,,,,,,27.83975457361791,26.311586992967197,,,,,27.07567078329255,#000000,,27.34443499129808,,48.07226418488855,-6.056396706531288,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0113169861455937,0.9521235682075647,False,False,False,False,0.3428282370754003,0.2936611502460097,False,False,False,False,-86430475,-85894450.97716433,False,False,False,False,13713679.077047715,False,False,False,False
2023-01-20 00:00:00+00:00,30.7693774775,31.1328668747,29.5789497015,30.4240625501,9763095,,,,,,,,,,,,,28.300950775641624,26.49680301374601,,,,,27.398876894693817,#000000,,27.58779537823155,,50.11061048790239,-4.081884595264285,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,1.0014418550972024,0.9905090425100035,False,False,False,False,0.3428282363832531,0.3182446933146314,False,False,False,False,-76667380,-85210964.23811512,False,False,False,False,13421043.219488624,False,False,False,False
2023-01-27 00:00:00+00:00,32.1960733617,32.4914084969,30.4422370199,30.7693774775,13550502,,,,,,,,,,,,,28.963380921832634,26.798684806001337,,,,,27.881032863916985,#000000,,27.9686004613153,,52.53945576361761,-1.7692321129464261,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9807235975252704,1.0204791384823637,False,False,False,False,0.3428282402220501,0.33053646676834075,False,False,False,False,-63116878,-83574365.257514,False,False,False,False,13430632.758785762,False,False,False,False
2023-02-03 00:00:00+00:00,33.9862586431,34.8222842568,31.725808954,31.7689733199,15616168,,,,,,,,,,,,,29.795534905161883,27.21864125409228,,,,,28.50708807962708,#000000,,29.864524330256014,,55.37081007842522,0.8856456533966011,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9623205215139179,0.978520637998902,False,False,False,False,0.34282824378022486,0.3366823552742828,False,False,False,False,-47500710,-80902242.64584629,False,True,False,False,13592524.258134965,False,False,False,False
2023-02-10 00:00:00+00:00,31.4781818021,33.7045543603,30.6103508662,33.3319777281,25400498,,,,,,,,,,,,,30.285312896057356,27.653877586815927,,,,,28.969595241436643,#000000,,29.96665594101926,,55.213214876053115,0.8856456533966011,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9968221832744826,0.9755782105533978,False,False,False,False,0.2280533955115211,0.282367875392902,False,False,True,False,-72901208,-80309573.41282064,False,False,False,False,14467188.979754597,False,False,False,False
