date,Close,High,Low,Open,Volume,aVWAP_peak_903,aVWAP_peak_892,aVWAP_peak_879,aVWAP_peak_863,aVWAP_peak_808,aVWAP_peak_777,aVWAP_peak_756,aVWAP_peak_736,aVWAP_peak_702,aVWAP_peak_701,aVWAP_peak_664,aVWAP_peak_646,aVWAP_peak_633,aVWAP_peak_600,aVWAP_peak_556,aVWAP_peak_523,aVWAP_peak_498,aVWAP_peak_479,aVWAP_peak_445,aVWAP_peak_418,aVWAP_peak_390,aVWAP_peak_358,aVWAP_peak_336,aVWAP_peak_321,aVWAP_peak_277,aVWAP_peak_238,aVWAP_peak_217,aVWAP_peak_207,aVWAP_peak_147,aVWAP_peak_121,aVWAP_peak_103,aVWAP_peak_59,aVWAP_peak_21,aVWAP_valley_901,aVWAP_valley_885,aVWAP_valley_869,aVWAP_valley_817,aVWAP_OB_bull_817,aVWAP_OB_bear_777,aVWAP_OB_bear_523,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,42.5337997196,43.3096017929,42.4165273131,42.7863864411,498329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.753309608533336,,50.33605722873368,-8.709309454951452,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1355066,139092.37992311956,False,False,False,False,329809.64770681947,False,False,False,False
2022-01-19 00:00:00+00:00,41.91135387,42.8314912128,41.8211443266,42.5789044913,504734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.46884815220862,,47.82244654037024,-8.709309454951452,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,850332,166984.12973005607,False,False,False,False,336669.4262281207,False,False,False,False
2022-01-20 00:00:00+00:00,42.1098148655,42.993868391,42.0827520025,42.2451291806,723533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.4381024405915,,47.53539007704153,-8.709309454951452,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1573865,222155.92856417154,False,False,False,False,351840.54676819436,False,False,False,False
2022-01-21 00:00:00+00:00,41.7940814636,42.3894644501,41.7309347832,41.9835215047,759330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.29557602708523,,45.57450972612969,-8.709309454951452,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,814535,245386.4803851844,False,False,False,False,367820.5253263044,False,False,False,False
2022-01-24 00:00:00+00:00,42.1639405916,42.2161719172,40.1071630017,41.2347822944,1021736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,42.062599657846164,,46.740038029460976,-8.709309454951452,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1836271,307774.10860537324,False,False,False,False,393464.26943115523,False,False,False,False
2022-01-25 00:00:00+00:00,41.2077194314,42.1007939112,40.8107974404,41.8031024179,887293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,41.92339799806068,,43.173320188592896,-8.709309454951452,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,948978,332919.3592482998,False,False,False,False,412830.10200248245,False,False,False,False
2022-01-26 00:00:00+00:00,41.1535937053,42.1639405916,40.9641536642,41.857228144,1259546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,41.812875907196286,,40.60010270261564,0.2335964435852702,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-310568,307684.5608464057,False,False,False,False,446034.64702199295,False,False,False,False
2022-01-27 00:00:00+00:00,40.9010069838,41.7805500321,40.8829650751,41.6858300115,811574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,41.73446793930029,,37.97390148367963,-2.5195924378165344,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1122142,251612.9310092918,False,False,False,False,460369.5236093658,False,False,False,False
2022-01-28 00:00:00+00:00,42.2902339523,42.2902339523,40.6303783535,40.9461117555,596583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,41.734677493706066,,43.354162265141866,-2.5195924378165344,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-525559,221135.60038147643,False,False,False,False,465711.2285658613,False,False,False,False
2022-01-31 00:00:00+00:00,43.1742874778,43.2193922495,42.1549196372,42.308275861,588451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,41.82042165302087,,49.72565109688946,-10.20790872949776,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,62892,214929.96899396754,False,False,False,False,470524.5529358275,False,False,False,False
2022-02-01 00:00:00+00:00,43.2374341582,43.4719789711,42.8675750302,43.2193922495,542388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,41.9112383448127,,54.14974632293509,-6.106385174865778,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,605280,230237.8133471453,False,False,False,False,473342.72733050096,False,False,False,False
2022-02-02 00:00:00+00:00,43.1201617517,43.7155447383,42.8856169389,43.3005808386,833523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.240441142966674,,,,,,,,43.240441142966674,,#000000,,42.637206679153245,,56.51108307958584,-3.880942044812052,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-228243,212258.17360804157,False,False,False,False,487467.44390577544,False,False,False,False
2022-02-03 00:00:00+00:00,41.9564586417,43.1562455691,41.8933119613,42.5157578109,1424379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.669464688551095,,,,,,,,42.669464688551095,,#000000,,42.37225446469773,,53.30681172018699,-3.880942044812052,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1652622,139125.61778027524,False,False,False,False,524209.07355652936,False,False,False,False
2022-02-04 00:00:00+00:00,40.0981420474,41.3791175639,39.7463248281,40.9370908011,1524395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.757961275835456,,,,,,,,41.757961275835456,,#000000,,41.81039517728841,,46.61522063402278,-3.880942044812052,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3177017,9080.809239872295,False,False,False,False,563432.0510641164,False,False,False,False
2022-02-07 00:00:00+00:00,39.4666752435,40.2334563625,39.3674447457,40.034995367,1039088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.31210739619847,,,,,,,,41.31210739619847,,#000000,,41.50069833502057,,41.06610658935774,2.2316780268694316,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4216105,-156612.75190678937,False,False,False,False,582085.2255321903,False,False,False,False
2022-02-08 00:00:00+00:00,40.1973725451,40.3236659059,39.1238789785,39.2501723393,990632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.06829055491301,,,,,,,,41.06829055491301,,#000000,,41.314860948105995,,39.96092602163244,1.1746712044377006,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3225473,-276960.21261632704,False,False,False,False,598106.6676681829,False,False,False,False
2022-02-09 00:00:00+00:00,41.514431879,41.6542566713,40.4860430841,40.5311478558,933345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.089039357491885,,,,,,,,41.089039357491885,,#000000,,41.31451457404009,,42.97064285838378,1.1746712044377006,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2292128,-355986.4003568633,False,False,False,False,611253.2689360974,False,False,False,False
2022-02-10 00:00:00+00:00,40.7115669426,41.6948509658,40.6033154905,40.9370908011,674049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.08124494354002,,,,,,,,41.08124494354002,,#000000,,41.29903103577048,,43.213539711932,1.1746712044377006,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2966177,-458346.81602914317,False,False,False,False,613715.846624878,False,False,False,False
2022-02-11 00:00:00+00:00,39.8996810519,41.0182793902,39.719261965,40.6664621709,485102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.02792416380848,,,,,,,,41.02792416380848,,#000000,,41.25271692055654,,41.813263763117874,1.1746712044377006,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3451279,-575716.7055966278,False,False,False,False,608672.1663650789,False,False,False,False
2022-02-14 00:00:00+00:00,39.8726181889,40.1071630017,39.5027590609,39.9357648692,650832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.93660514311926,,,,,,,,40.93660514311926,,#000000,,41.17499936208006,,40.82880904639428,0.8186225619904377,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4102111,-714006.6779261718,False,False,False,False,610325.4931742916,False,False,False,False
2022-02-15 00:00:00+00:00,40.089121093,40.3687706776,39.719261965,40.1522677734,450805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.89267897211928,,,,,,,,40.89267897211928,,#000000,,41.13528753159976,,40.85158743584933,0.22762257954860843,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3651306,-829194.8866349494,False,False,False,False,604069.7875596135,False,False,False,False
2022-02-16 00:00:00+00:00,39.8726181889,40.0665687072,39.4215704718,39.8094715085,337609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.85272562175727,,,,,,,,40.85272562175727,,#000000,,41.09999694005292,,40.38477193235188,-0.8869720331329844,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3988915,-953105.4793159318,False,False,False,False,593620.3449102169,False,False,False,False
2022-02-17 00:00:00+00:00,38.9975856177,39.5929686043,38.9885646634,39.5659057412,363502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.79057635246976,,,,,,,,40.79057635246976,,#000000,,41.04704986806826,,38.28722828518567,-3.502018536483085,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4352417,-1086411.813460405,False,False,False,False,584596.0960902084,False,False,False,False
2022-02-18 00:00:00+00:00,38.5645798094,39.3494028371,38.5375169463,38.9434598917,486851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.696330130236305,,,,,,,,40.696330130236305,,#000000,,40.96701096784295,,36.10644773646783,-6.088520833444676,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4839268,-1233582.644305095,False,False,False,False,580762.955067063,False,False,False,False
2022-02-22 00:00:00+00:00,38.3390559508,38.7810827135,38.1135320923,38.4924121746,610024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.567308259831684,,,,,,,,40.567308259831684,,#000000,,40.85712034114469,,34.251036168033046,-8.287872413848262,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5449292,-1398904.5798225424,False,False,False,False,581910.4470252173,False,False,False,False
2022-02-23 00:00:00+00:00,38.0864692293,39.2231094763,38.0413644576,38.8081455766,563332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.46239743958949,,,,,,,,40.46239743958949,,#000000,,40.76583527127171,,32.55940757819148,-10.284631724462436,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6012624,-1579834.7531628348,False,False,False,False,581181.8804752089,False,False,False,False
2022-02-24 00:00:00+00:00,38.7720617592,38.871292257,36.9498289822,36.994933754,963176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.285498684445926,,,,,,,,40.285498684445926,,#000000,,39.80591363180694,,34.209466003721225,-10.284631724462436,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5049448,-1715898.0177446846,False,False,False,False,596162.0420252007,False,False,False,False
2022-02-25 00:00:00+00:00,39.3584237914,39.4418676191,38.2533568846,38.8803132113,793566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.20885125997584,,,,,,,,40.20885125997584,,#000000,,39.88007697574033,,37.385533457307034,-10.284631724462436,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4255882,-1815505.232735089,False,False,False,False,603903.3737104869,False,False,False,False
2022-02-28 00:00:00+00:00,39.241151385,39.5117800152,38.9163970287,38.925417983,860534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.14819485324622,,,,,,,,40.14819485324622,,#000000,,39.91042077043915,,39.190103182584025,-10.284631724462436,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5116416,-1944952.7138043013,False,False,False,False,613967.3198394874,False,False,False,False
2022-03-01 00:00:00+00:00,38.5916426724,39.3584237914,38.4022026312,39.2231094763,536474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.097799153045536,,,,,,,,40.097799153045536,,#000000,,39.87778674272505,,38.74389505721157,-10.284631724462436,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5652890,-2090362.0191453092,False,False,False,False,610928.3661202919,False,False,False,False
2022-03-02 00:00:00+00:00,39.1960466132,39.3584237914,38.4833912203,38.6998941245,454798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.06484398912791,,,,,,,,40.06484398912791,,#000000,,39.865041431525924,,40.638450794128765,-15.600322190370889,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-5198092,-2212233.783100395,False,False,False,False,604805.6066645941,False,False,False,False
2022-03-03 00:00:00+00:00,39.1607746818,39.4418545649,38.5079439855,39.4418545649,601072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.025177156129885,,,,,,,,40.025177156129885,,#000000,,39.848329693126686,,41.80157485898684,-14.235906391673623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5799164,-2352897.7131748893,False,False,False,False,604659.190716963,False,False,False,False
2022-03-04 00:00:00+00:00,38.3900717765,39.0338353797,38.1271260794,38.8706277057,399625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.98745344733199,,,,,,,,39.98745344733199,,#000000,,39.81439501606567,,40.52456619204701,-14.235906391673623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6198789,-2503716.9793248936,False,False,False,False,596618.6342182586,False,False,False,False
2022-03-07 00:00:00+00:00,37.9548513123,38.7346213106,37.9457842193,38.3810046835,531762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.93025552906559,,,,,,,,39.93025552906559,,#000000,,39.75706947038221,,38.66370189832408,-14.235906391673623,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6730551,-2669475.176214114,False,False,False,False,594075.2367979347,False,False,False,False
2022-03-08 00:00:00+00:00,37.6103017782,38.3084679395,37.2929535231,37.8097778243,472294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.86926020158183,,,,,,,,39.86926020158183,,#000000,,39.69040875906066,,36.666660873665826,-14.235906391673623,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7202845,-2847254.384990031,False,False,False,False,589299.5020215452,False,False,False,False
2022-03-09 00:00:00+00:00,39.0791708447,39.3149152628,38.3719375905,38.3810046835,470590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.843716777661946,,,,,,,,39.843716777661946,,#000000,,39.67858152901229,,40.57480344756107,-14.235906391673623,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-6732255,-2999607.3502845396,False,False,False,False,584644.227432465,False,False,False,False
2022-03-10 00:00:00+00:00,38.7618225896,38.8524935197,38.1452602654,38.6258161946,449987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.812114698675494,,,,,,,,39.812114698675494,,#000000,,39.65470046631429,,42.33230626993081,-13.430429569688528,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7182242,-3163632.2385086752,False,False,False,False,579363.5518468781,False,False,False,False
2022-03-11 00:00:00+00:00,37.9367171263,39.1063721238,37.9095158473,38.9068960777,759099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.75131583080073,,,,,,,,39.75131583080073,,#000000,,39.60153837795014,,41.50666535043553,-13.430429569688528,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-7941341,-3350993.3664102955,False,False,False,False,586412.0007940594,False,False,False,False
2022-03-14 00:00:00+00:00,37.202282593,38.2087299164,37.111611663,37.9457842193,366719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.708070567404526,,,,,,,,39.708070567404526,,#000000,,39.5559677519486,,39.449077904010785,-13.430429569688528,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-8308060,-3545388.13635499,False,False,False,False,577796.5889982139,False,False,False,False
2022-03-15 00:00:00+00:00,37.093477477,37.5649663132,36.7987969544,37.3201548021,991410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.58150291616411,,,,,,,,39.58150291616411,,#000000,,38.85401238517363,,37.86355813047635,-13.430429569688528,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-9299470,-3771038.405517539,False,False,False,False,594016.7227629898,False,False,False,False
2022-03-16 00:00:00+00:00,38.3991388695,38.4172730555,37.2748193371,37.3926915461,523248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.541992981453035,,,,,,,,39.541992981453035,,#000000,,38.90420885545246,,41.01437463693787,-13.430429569688528,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8680385452379841,1.0318989348633105,False,False,False,False,-0.2643494329091811,-0.30358884366228756,False,False,False,False,-8776222,-3967320.115105087,False,False,False,False,591241.4787330687,False,False,False,False
2022-03-17 00:00:00+00:00,38.8706277057,38.8706277057,38.0727235214,38.2994008464,461790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.52138456601576,,,,,,,,39.52138456601576,,#000000,,38.9622236711145,,44.36713805427143,-11.536287534982407,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8899432735171449,1.0251073846966492,False,False,False,False,-0.1932450989798609,-0.2484169713210742,False,False,False,False,-8314432,-4137795.090983319,False,False,False,False,586164.9501553014,False,False,False,False
2022-03-18 00:00:00+00:00,39.3602507278,39.4237203789,38.5714136366,38.7346213106,817983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.506280988483034,,,,,,,,39.506280988483034,,#000000,,39.067000380439346,,47.830682344993974,-8.318177042920382,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9174583179970973,1.002992725098738,False,False,False,False,-0.13496268685527854,-0.1916898290881764,False,False,False,False,-7496449,-4269507.008983973,False,False,False,False,595255.8540707799,False,False,False,False
2022-03-21 00:00:00+00:00,39.1789088678,39.4826564834,38.9340973567,39.2423785188,310641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.50196183400951,,,,,,,,39.50196183400951,,#000000,,39.095399367922305,,49.59630407972119,-6.699328941048179,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9317106228314214,0.9863630237051056,False,False,False,False,-0.11187434334196447,-0.15178208621507044,False,False,False,False,-7807090,-4408235.7537297,False,False,False,False,584094.4872444748,False,False,False,False
2022-03-22 00:00:00+00:00,39.5415925879,39.804538285,38.9975670077,39.3421165418,326420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.50117607485891,,,,,,,,39.50117607485891,,#000000,,39.129140071033994,,51.733820431664505,-4.666986390672527,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9259724137089131,0.9900701127219654,False,False,False,False,-0.09087610355554263,-0.12132909488530653,False,False,False,False,-7480670,-4528723.371230496,False,False,False,False,573989.6053917503,False,False,False,False
2022-03-23 00:00:00+00:00,38.6983529386,39.5687938669,38.6620845666,39.2967810768,397213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.49205615361588,,,,,,,,39.49205615361588,,#000000,,39.143244815888714,,50.622479093441555,-4.666986390672527,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9215745933234537,0.9908905745192624,False,False,False,False,-0.1220370035664315,-0.12168304922586902,False,False,False,False,-7877883,-4660062.964515575,False,False,False,False,567057.1894940346,False,False,False,False
