date,Open,High,Low,Close,Volume,aVWAP_peak_839,aVWAP_peak_797,aVWAP_peak_774,aVWAP_peak_706,aVWAP_peak_690,aVWAP_peak_653,aVWAP_peak_612,aVWAP_peak_576,aVWAP_peak_540,aVWAP_peak_525,aVWAP_peak_460,aVWAP_peak_424,aVWAP_peak_393,aVWAP_peak_362,aVWAP_peak_349,aVWAP_peak_335,aVWAP_peak_312,aVWAP_peak_271,aVWAP_peak_256,aVWAP_peak_219,aVWAP_peak_192,aVWAP_peak_163,aVWAP_peak_121,aVWAP_peak_106,aVWAP_peak_90,aVWAP_peak_73,aVWAP_peak_48,aVWAP_valley_878,aVWAP_valley_862,aVWAP_valley_861,aVWAP_valley_828,aVWAP_valley_783,aVWAP_valley_739,aVWAP_OB_bear_839,aVWAP_OB_bear_653,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-12 16:00:00+00:00,83.29,83.57,83.175,83.55,701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,18.27939068526705,-48.820614447310945,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6712.0,-517.0465703283902,False,False,False,False,1321.932102321888,False,False,False,False
2025-02-12 17:00:00+00:00,83.55,83.94,83.55,83.91,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,20.846675167324086,-46.345812379241636,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6232.0,-605.6504994705857,False,False,False,False,1308.8788914331762,False,False,False,False
2025-02-12 18:00:00+00:00,83.91,84.09,83.76,83.76,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,22.115560129568713,-43.32785091291565,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6676.0,-699.7644452152277,False,False,False,False,1295.4699163721968,False,False,False,False
2025-02-12 19:00:00+00:00,83.825,84.23,83.79,83.99,1057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.9964016053521,-38.99794818039915,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5619.0,-776.0316631188675,False,False,False,False,1291.7727083664263,False,False,False,False
2025-02-12 20:00:00+00:00,83.99,84.18,83.81,83.85,6167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.378018375328267,-36.26731989168137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11786.0,-946.7288466364043,False,False,False,False,1367.3576276165593,False,False,False,False
2025-02-13 15:00:00+00:00,82.92,83.33,82.66,82.66,851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.04970140397398,-36.26731989168137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12637.0,-1127.9733606420414,False,False,False,False,1359.352083002349,False,False,False,False
2025-02-13 16:00:00+00:00,82.66,82.735,82.15,82.16,467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.614893583127255,-36.26731989168137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13104.0,-1313.6481922599942,False,False,False,False,1345.5171669868087,False,False,False,False
2025-02-13 17:00:00+00:00,82.16,82.69,81.655,81.7,634.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.30058304561573,-36.26731989168137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13738.0,-1506.2738016823198,False,False,False,False,1334.4858930800365,False,False,False,False
2025-02-13 18:00:00+00:00,81.7,81.885,81.195,81.4,1910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,17.350428526838982,-36.26731989168137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-15648.0,-1725.5253706484855,False,False,False,False,1343.4085924121289,False,False,False,False
2025-02-13 19:00:00+00:00,81.4,81.68,80.535,80.6,3434.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,15.154132638667221,-36.26731989168137,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19082.0,-1994.6180005609122,False,False,False,False,1375.820862297212,False,False,False,False
2025-02-13 20:00:00+00:00,80.5,80.755,80.25,80.58,6216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,13.669881076605739,-28.430141877043578,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25298.0,-2355.9107447382626,False,False,False,False,1450.8623993158596,False,False,False,False
2025-02-14 15:00:00+00:00,81.62,81.97,81.055,81.47,3809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,19.189499489824165,-28.430141877043578,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21489.0,-2652.547787455499,False,False,False,False,1487.4226721946834,False,False,False,False
2025-02-14 16:00:00+00:00,81.47,81.47,80.57,80.67,3784.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,21.04456207718441,-28.430141877043578,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25273.0,-3003.252472921305,False,False,False,False,1523.0285222381767,False,False,False,False
2025-02-14 17:00:00+00:00,80.67,81.27,80.58,80.84,2796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.322035713880947,-34.032814311326746,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22477.0,-3305.1710392326027,False,False,False,False,1542.7645141414607,False,False,False,False
2025-02-14 18:00:00+00:00,80.84,81.185,80.785,81.185,2809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.920816010837022,-30.36666510883921,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19668.0,-3558.858309942175,False,False,False,False,1562.396072061748,False,False,False,False
2025-02-14 19:00:00+00:00,81.225,81.225,80.775,80.81,1562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.23168790544017,-28.852265059369195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21230.0,-3832.8294989353194,False,False,False,False,1562.389931409628,False,False,False,False
2025-02-14 20:00:00+00:00,80.81,80.825,79.74,79.74,1705.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,26.6888095089808,-28.852265059369195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22935.0,-4128.987181122368,False,False,False,False,1564.6009402249824,False,False,False,False
2025-02-17 15:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,25.66022391134122,-28.852265059369195,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22935.0,-4420.553271337525,False,False,False,False,1540.3435613067657,False,False,False,False
2025-02-17 16:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.974500179581497,-28.852265059369195,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22935.0,-4707.598957053222,False,False,False,False,1516.4622657826296,False,False,False,False
2025-02-17 17:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.517351025075016,-28.852265059369195,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22935.0,-4990.194322060148,False,False,False,False,1492.9512229022787,False,False,False,False
2025-02-17 18:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.212584922070693,-28.852265059369195,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22935.0,-5268.408363578595,False,False,False,False,1469.8046923146464,False,False,False,False
2025-02-17 19:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,24.00940752006781,-28.852265059369195,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22935.0,-5542.309009104508,False,False,False,False,1447.0170226663572,False,False,False,False
2025-02-17 20:00:00+00:00,79.74,79.74,79.74,79.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,23.873955918732555,-28.852265059369195,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22935.0,-5811.9631329943595,False,False,False,False,1424.5826502219174,False,False,False,False
2025-02-18 15:00:00+00:00,79.32,80.685,79.32,80.19,1227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,28.467802245079454,-25.662259584765646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21708.0,-6058.413316978943,False,False,False,False,1421.519353319252,False,False,False,False
2025-02-18 16:00:00+00:00,80.19,80.35,79.82,79.885,1678.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,29.98645958380672,-24.117234777552255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23386.0,-6327.0580717544635,False,False,False,False,1425.4957974538372,False,False,False,False
2025-02-18 17:00:00+00:00,79.795,79.99,79.56,79.9,1341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,31.149805645061303,-22.889200368137658,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-22045.0,-6570.747093897805,False,False,False,False,1424.1857850902118,False,False,False,False
2025-02-18 18:00:00+00:00,79.9,80.545,79.835,80.285,649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.54659089254136,-18.729132862055234,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21396.0,-6800.595976162955,False,False,False,False,1412.1674008252471,False,False,False,False
2025-02-18 19:00:00+00:00,80.28,80.59,80.25,80.43,1633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,39.67845657742505,-14.990924149970532,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-19763.0,-7001.56348040849,False,False,False,False,1415.5911620527625,False,False,False,False
2025-02-18 20:00:00+00:00,80.43,80.57,80.065,80.42,3595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,42.35319546136025,-12.648824387924385,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23358.0,-7255.151643502932,False,False,False,False,1449.380446362022,False,False,False,False
2025-02-19 15:00:00+00:00,78.96,79.64,78.96,79.44,892.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,38.48881919569308,-12.648824387924385,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24250.0,-7518.637664533894,False,False,False,False,1440.7388890540838,False,False,False,False
2025-02-19 16:00:00+00:00,79.44,79.47,79.29,79.38,749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,35.6677269742914,-8.609431355288265,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24999.0,-7789.651034076004,False,False,False,False,1430.0142551152608,False,False,False,False
2025-02-19 17:00:00+00:00,79.38,79.81,79.14,79.24,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,33.1966426947272,-10.856512265372771,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26299.0,-8076.617684710484,False,False,False,False,1427.9985302297528,False,False,False,False
2025-02-19 18:00:00+00:00,79.24,79.24,78.6,78.6,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,78.81333333333332,,29.35719184583316,-14.406529674506409,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27280.0,-8374.344542311872,False,False,False,False,1421.0683204587488,False,False,False,False
2025-02-19 19:00:00+00:00,78.6,79.1,78.6,79.02,886.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,78.88214604534903,,30.62583583088939,-14.406529674506409,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26394.0,-8653.719045531843,False,False,False,False,1412.7726875834194,False,False,False,False
2025-02-19 20:00:00+00:00,78.97,79.065,78.78,78.96,2577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,78.91512230549145,,31.217082480812966,-14.406529674506409,True,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28971.0,-8968.715649477084,False,False,False,False,1430.8227234348392,False,False,False,False
2025-02-20 15:00:00+00:00,79.375,81.095,79.36,80.72,1558.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.39166666666667,,,,,,,,,80.39166666666667,,"rgba(239, 83, 80, 0.5)",,79.68757310249966,,41.340099600185326,-15.474796362185884,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27413.0,-9254.673546384416,False,False,False,False,1432.7944641567797,False,False,False,False
2025-02-20 16:00:00+00:00,80.715,81.09,80.295,80.36,617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.44556551724138,,,,,,,,,80.44556551724138,,#000000,,79.78946593606896,,46.233534668857175,-11.226078817681227,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28030.0,-9545.76387899861,False,False,False,False,1420.1464879683026,False,False,False,False
2025-02-20 17:00:00+00:00,80.345,80.665,80.175,80.53,556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.44782558281459,,,,,,,,,80.44782558281459,,"rgba(38, 166, 154, 1.0)",,79.84549415836086,,50.16741176842384,-7.7998241040766985,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27474.0,-9823.721028161423,False,False,False,False,1406.7488679998019,False,False,False,False
2025-02-20 18:00:00+00:00,80.595,80.65,80.395,80.54,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.46262303247659,,,,,,,,,80.46262303247659,,"rgba(38, 166, 154, 1.0)",,79.9057437799608,,52.83227558563776,-5.407635560699916,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26859.0,-10087.83388043799,False,False,False,False,1394.473691751743,False,False,False,False
2025-02-20 19:00:00+00:00,80.535,80.665,80.42,80.48,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.47094522892597,,,,,,,,,80.47094522892597,,"rgba(38, 166, 154, 1.0)",,79.95022826072153,,54.22122622907097,-4.00249571101228,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27408.0,-10356.36358771802,False,False,False,False,1381.365572499778,False,False,False,False
2025-02-20 20:00:00+00:00,80.48,80.48,80.16,80.37,2201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.42246309055118,,,,,,,,,80.42246309055118,,"rgba(38, 166, 154, 1.0)",,80.0283409290168,,54.39473019251374,-3.507032174307632,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29609.0,-10654.854074730143,False,False,False,False,1394.0730830036573,False,False,False,False
2025-02-21 15:00:00+00:00,80.0,80.04,79.095,79.23,787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.31184367281708,,,,,,,,,80.31184367281708,,#000000,,79.97310308298364,,48.7463403055487,-3.507032174307632,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30396.0,-10960.918352641303,False,False,False,False,1384.6610972206547,False,False,False,False
2025-02-21 16:00:00+00:00,79.23,80.07,79.19,80.05,1194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.23174445957656,,,,,,,,,80.23174445957656,,#000000,,79.94404655902616,,49.22541734360274,-3.507032174307632,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29202.0,-11243.725820042213,False,False,False,False,1381.7051112172337,False,False,False,False
2025-02-21 17:00:00+00:00,80.05,80.05,79.155,79.155,388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.19606536719826,,,,,,,,,80.19606536719826,,"rgba(239, 83, 80, 0.5)",,79.9248842013909,,46.19949838272615,3.7407332704756087,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29590.0,-11528.164179421403,False,False,False,False,1366.298830423168,False,False,False,False
2025-02-21 18:00:00+00:00,79.155,79.155,78.81,78.81,382.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.14118269846651,,,,,,,,,80.14118269846651,,"rgba(239, 83, 80, 0.5)",,79.88934009255762,,43.114238914603746,0.5594974412573066,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29972.0,-11814.11512237611,False,False,False,False,1351.038383439863,False,False,False,False
2025-02-21 19:00:00+00:00,78.81,78.875,78.59,78.725,437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,80.07475800660633,,,,,,,,,80.07475800660633,,"rgba(239, 83, 80, 0.5)",,79.84439385867269,,40.7909011068174,-1.8907417979179257,True,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30409.0,-12102.40791117648,False,False,False,False,1336.8672457121133,False,False,False,False
