date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_176,aVWAP_peak_160,aVWAP_peak_152,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_167,aVWAP_valley_162,aVWAP_valley_126,aVWAP_valley_95,aVWAP_valley_86,aVWAP_valley_75,aVWAP_valley_64,aVWAP_valley_51,aVWAP_valley_38,aVWAP_OB_bull_171,aVWAP_OB_bull_126,aVWAP_OB_bull_95,aVWAP_OB_bull_64,aVWAP_OB_bull_38,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,131.1904744171,138.1585921183,128.1027761941,138.1585921183,529770,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.979986826096855,-41.21465642705807,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3270813522649945,False,False,False,False,-2727484,-934019.3202791971,False,False,False,False,333370.43666877586,False,False,False,False
2022-03-18 00:00:00+00:00,139.6755278538,140.5465425665,127.7749223416,131.2394078279,502131,,,,,,,,,,,,,,,,,,,,,,,#000000,,135.9989975873,,14.341861347695456,-37.30744677666827,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3199031013937675,-0.323492226829381,False,False,False,False,-2225353,-1029673.6669251824,False,False,False,False,345871.2191377554,False,False,False,False
2022-03-25 00:00:00+00:00,139.0785402418,142.0341182555,135.6042680733,139.8810481793,340824,,,,,,,,,,,,,,,,,,,,,,,#000000,,137.1742136310257,,17.38144590005511,-34.75642185709185,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.17646392527646185,-0.24997807605292144,False,False,False,False,-2566177,-1143488.7286344282,False,False,False,False,345497.35105347726,False,False,False,False
2022-04-01 00:00:00+00:00,141.2422612838,145.1462831839,137.8160582425,138.4521925832,226179,,,,,,,,,,,,,,,,,,,,,,,#000000,,139.73502609033434,,20.395505686178844,-32.247842750665995,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.06580054027761097,-0.1578893081652662,False,False,False,False,-2339998,-1232119.045031878,False,False,False,False,336658.9546791456,False,False,False,False
2022-04-08 00:00:00+00:00,136.9889209149,143.6237398775,136.9105183274,141.8106800428,377472,,,,,,,,,,,,,,,,,,,,,,,#000000,,139.1829752091663,,21.937984351720882,-31.135424713213776,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.10450918770704606,-0.13119924793615612,False,False,False,False,-2717470,-1342145.0416961834,False,False,False,False,339682.1432214311,False,False,False,False
2022-04-15 00:00:00+00:00,133.2255967175,138.9195846307,132.941387338,135.4698707831,194946,,,,,,,,,,,,,,,,,,,,,,,#000000,,138.3775129692459,,22.54147648995889,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2433567688556354,-0.18727800839589576,False,False,False,False,-2912416,-1458461.4089779474,False,False,False,False,328960.947427251,False,False,False,False
2022-04-22 00:00:00+00:00,128.6880469691,136.9399192977,127.8256185071,133.1569944535,247756,,,,,,,,,,,,,,,,,,,,,,,#000000,,137.0262153442818,,22.420572588449787,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.26505313140564485,False,False,False,False,-3160172,-1584514.0453499514,False,False,False,False,322945.76613634353,False,False,False,False
2022-04-29 00:00:00+00:00,122.3962393265,128.6488456753,119.0837300069,128.0314252992,706059,,,,,,,,,,,,,,,,,,,,,,,#000000,,132.4224615036354,,21.66045436430425,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3039406929105194,False,False,False,False,-3866231,-1753530.1160647697,False,False,False,False,351324.5242003181,False,False,False,False
2022-05-06 00:00:00+00:00,119.4659426207,122.3766386797,116.1779341097,121.4848092475,342630,,,,,,,,,,,,,,,,,,,,,,,#000000,,130.61148583556138,,20.8323251405199,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.32338447366295664,False,False,False,False,-4208861,-1935406.4778377498,False,False,False,False,350680.4853706649,False,False,False,False
2022-05-13 00:00:00+00:00,121.200599868,121.9753154352,113.0271301267,117.9762934593,576782,,,,,,,,,,,,,,,,,,,,,,,#000000,,125.16706018231217,,20.961362078894524,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33310636403917526,False,False,False,False,-3632079,-2061085.9239238421,False,False,False,False,367428.7457135786,False,False,False,False
2022-05-20 00:00:00+00:00,118.2605028387,124.3465036892,116.4670436509,121.200599868,243045,,,,,,,,,,,,,,,,,,,,,,,#000000,,124.84012145152269,,20.72900127339313,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.25544538406309925,-0.29427587405113725,False,False,False,False,-3875124,-2195459.114744298,False,False,False,False,358215.1349199802,False,False,False,False
2022-05-27 00:00:00+00:00,123.4350736102,123.4350736102,114.0267631167,118.6231148057,174012,,,,,,,,,,,,,,,,,,,,,,,#000000,,124.66979542539791,,22.649059767345612,-30.846179203027322,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3052997566873227,-0.29978781536922994,False,False,False,True,-3701112,-2306988.958096572,False,False,False,False,344570.4582592409,False,False,False,False
2022-06-03 00:00:00+00:00,122.1708318876,125.7185489695,120.4067736701,122.3178367391,190915,,,,,,,,,,,,,,,,,,,,,,,#000000,,124.70280596905445,,23.83720918610158,-29.991247134336582,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.17881432528175983,-0.23930107032549489,False,False,False,False,-3892027,-2424399.1834227517,False,False,False,False,333188.5724622601,False,False,False,False
2022-06-10 00:00:00+00:00,118.4859102777,126.2673670817,118.4859102777,123.7780849303,298088,,,,,,,,,,,,,,,,,,,,,,,#000000,,124.48895619972359,,24.164809835345316,-29.637367856555485,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19094546958421674,-0.2151232699548558,False,False,False,False,-4190115,-2555192.9476136593,False,False,False,False,330588.5300576482,False,False,False,False
2022-06-17 00:00:00+00:00,112.8017226878,118.9661261258,110.3908431239,116.7120517367,381219,,,,,,,,,,,,,,,,,,,,,,,#000000,,121.02172491422166,,23.677319792269444,-29.637367856555485,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2789757621851249,False,False,False,False,-4571334,-2704536.729271907,False,False,False,False,334338.93523856316,False,False,False,False
2022-06-24 00:00:00+00:00,121.1123969571,121.2300008383,113.3162396679,113.8405569715,234642,,,,,,,,,,,,,,,,,,,,,,,#000000,,121.26442269024601,,26.357443328480848,-27.439373860932044,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23764940397809536,-0.2583125830816101,False,False,False,False,-4336692,-2825437.11969621,False,False,False,False,326953.97707274364,False,False,False,False
2022-07-01 00:00:00+00:00,120.6588244381,130.4854848614,114.8472530389,121.8082199207,257965,,,,,,,,,,,,,,,,,,,,,,,#000000,,121.72753680042057,,28.19692119729772,-25.677540854987313,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7079502664046368,1.2416163492690153,False,False,False,False,0.24881517171130693,-0.00474870568515158,False,False,False,False,-4594657,-2956490.4441631576,False,False,False,False,321843.68247476267,False,False,False,False
2022-07-08 00:00:00+00:00,126.2151579042,126.431128463,117.7334050514,118.4794851634,244935,,,,,,,,,,,,,,,,,,,,,,,#000000,,122.1124359686762,,31.32087520279307,-22.723336462737024,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.7719140401982358,1.2772649687864701,False,False,False,False,0.2584269438527314,0.12683911908378992,False,False,False,False,-4349722,-3059692.7816325533,False,False,False,False,316146.74303218763,False,False,False,False
2022-07-15 00:00:00+00:00,122.7890794949,127.6386002233,120.5704728459,125.4101767307,541129,,,,,,,,,,,,,,,,,,,,,,,#000000,,122.6180342906391,,32.89681515392648,-21.30035446804806,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8266602081176265,1.1826853343762098,False,False,False,False,0.3428282465578348,0.23483368282081235,False,False,False,False,-4890851,-3195334.1311412533,False,False,False,False,332812.0954001737,False,False,False,False
2022-07-22 00:00:00+00:00,129.4841668163,133.1065820972,123.2995553611,124.3205070933,220528,,,,,,,,,,,,,,,,,,,,,,,#000000,,123.06702239904939,,35.99549951310324,-18.42265706982321,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8728149150727916,1.1204360033977858,False,False,False,False,0.342828248939014,0.2888309658799132,False,False,False,False,-4670323,-3304592.5658715307,False,False,False,False,324494.75500016083,False,False,False,False
2022-07-29 00:00:00+00:00,131.3886344707,132.1150808956,124.9782356132,129.6805036879,291663,,,,,,,,,,,,,,,,,,,,,,,#000000,,123.61923582490505,,38.72715957993728,-15.940544108264731,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8966734222637933,1.1149639139922567,False,False,False,False,0.3428282490746934,0.31582960747730326,False,False,False,False,-4378660,-3384153.1165477135,False,False,False,False,322062.7731482971,False,False,False,False
2022-08-05 00:00:00+00:00,129.1602109781,132.900428382,127.1673917315,131.2217481299,279939,,,,,,,,,,,,,,,,,,,,,,,#000000,,124.07195764703216,,40.17259655082643,-14.692281104069536,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8894330428294059,1.0993600758674043,False,False,False,False,0.3428282495919678,0.3293289285346355,False,False,False,False,-4658599,-3478556.515321957,False,False,False,False,318942.4936558307,False,False,False,False
2022-08-12 00:00:00+00:00,136.778081596,137.2836490403,126.0040957673,130.3873164256,183363,,,,,,,,,,,,,,,,,,,,,,,#000000,,126.22367681423108,,43.20602904340829,-11.899687055818042,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.895861475462823,1.0854687132411471,False,False,False,False,0.34282825004969575,0.3360785892921656,False,False,False,False,-4475236,-3552384.625298108,False,False,False,False,308899.5681998432,False,False,False,True
2022-08-19 00:00:00+00:00,131.6733229345,137.2002058699,130.56401961,136.6700963166,197691,,,,,,,,,,,,,,,,,,,,,,,#000000,,126.53993836801416,,44.181326250866185,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9791974810607328,1.0531836717080694,False,False,False,False,0.34282825055853094,0.3394534199253483,False,False,False,False,-4672927,-3635387.764164915,False,False,False,False,300661.89648133627,False,False,False,False
2022-08-26 00:00:00+00:00,125.8617515354,132.8022599462,125.6457809766,129.9750089953,238928,,,,,,,,,,,,,,,,,,,,,,,#000000,,126.20361256709198,,43.66542816425421,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9650653880090958,1.0351742267560984,False,False,False,False,0.14592606620670615,0.2426897430660272,False,False,False,False,-4911855,-3729940.8927452913,False,False,False,False,296089.0152604966,False,False,False,False
2022-09-02 00:00:00+00:00,118.4009504148,126.8925201112,117.929741923,125.2825577642,274481,,,,,,,,,,,,,,,,,,,,,,,#000000,,125.26900369848975,,41.94962928497665,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9085645248574977,1.0608353364249403,False,False,False,False,-0.32232275609551286,-0.03981650651474283,False,False,False,False,-5186336,-3837822.0118011953,False,False,False,False,294488.4215374968,False,False,False,False
2022-09-09 00:00:00+00:00,127.3342780723,127.3342780723,117.5174344926,119.0586789346,198448,,,,,,,,,,,,,,,,,,,,,,,#000000,,125.07739009198409,,42.949158604141495,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.94670071849473,1.0444902395746558,False,False,False,False,-0.3214108148888552,-0.18061366070179902,False,False,False,False,-4987888,-3923012.085001107,False,False,False,False,287374.31623842294,False,False,False,False
2022-09-16 00:00:00+00:00,118.5285693813,128.6890024863,118.0377272023,127.5011644132,230803,,,,,,,,,,,,,,,,,,,,,,,#000000,,124.74553782025347,,42.14958052917694,-11.082341534283039,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9500913102972255,1.049690787483143,False,False,False,False,-0.2824940549521758,-0.2315538578269874,False,False,False,False,-5218691,-4018988.3009269508,False,False,False,False,283183.84836891014,False,False,False,False
2022-09-23 00:00:00+00:00,112.5402947977,118.8328915323,110.3805892102,117.7923061128,323714,,,,,,,,,,,,,,,113.91792518006665,,,,,113.91792518006665,,113.91792518006665,#000000,,121.02379161446528,,40.68046981234036,-11.082341534283039,False,False,False,True,False,,1.0,118.83289,110.38059,0.0,1,0.8797857341860749,1.1010675094570233,False,False,False,False,-0.34282825441539394,-0.28719105612119067,False,False,False,False,-5542405,-4131833.9823397696,False,False,False,False,286186.08182306495,False,False,False,False
2022-09-30 00:00:00+00:00,117.0279501586,119.1913102993,112.0150936662,112.5402947977,596563,,,,,,,,,,,,,,,115.31825479160287,,,,,115.31825479160287,,115.31825479160287,#000000,,120.45357683367175,,40.69542282519591,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8770612587590959,1.1137310283198922,False,False,False,False,-0.3049988699181422,-0.2960949630196664,False,False,False,False,-4945842,-4192130.8725368236,False,False,False,False,309176.9646509861,False,False,False,False
2022-10-07 00:00:00+00:00,119.4666470445,128.9854316637,115.3857631426,118.0899633186,664468,,,,,,,,,,,,,,,117.81765432156239,,,,,117.81765432156239,,117.81765432156239,#000000,,120.82086281658853,,41.26973871806457,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.899771752129506,1.0600898833943713,False,False,False,False,-0.07061264118791861,-0.1833538021037925,False,False,False,False,-4281374,-4198741.474571133,False,False,False,False,335494.8191212834,False,False,False,False
2022-10-14 00:00:00+00:00,116.6051115856,120.6269947563,112.8880655256,119.8796521623,191983,,,,,,,,,,,,,,,117.69761358127813,,,,,117.69761358127813,,117.69761358127813,#000000,,120.40714439761436,,41.18988238875355,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9070206788343067,1.0756991653898649,False,False,False,False,-0.26220384282154946,-0.222778822462671,True,False,False,False,-4473357,-4219083.3653436415,False,False,False,False,324864.3140011884,False,False,False,False
2022-10-21 00:00:00+00:00,120.8138304048,122.9673570904,116.2118717127,119.8993190726,222498,,,,,,,,,,,,,,,117.95359344678903,,,,,117.95359344678903,,117.95359344678903,#000000,,120.4123525518684,,42.13646110504121,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9435595976521564,1.0572903986427171,False,False,False,False,-0.16075404850265793,-0.19176643548266448,False,False,False,False,-4250859,-4221437.116058927,False,False,False,False,317281.6240751744,False,False,False,False
2022-10-28 00:00:00+00:00,124.1473717126,127.3235777374,119.545314686,120.6466616667,306849,,,,,,,,,,,,,,,118.71450293545212,,,,,118.71450293545212,,118.71450293545212,#000000,,120.86327468969174,,43.575074224293274,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9973873271219467,1.0012578034703459,False,False,False,False,0.06869677732141014,-0.06153482908062717,False,False,False,False,-3944010,-4200886.959313821,False,False,False,False,316508.83710664295,False,False,False,False
2022-11-04 00:00:00+00:00,117.9129611252,124.9340481274,116.1675228299,123.0853585526,252783,,,,,,,,,,,,,,,118.80904327034804,,,,,118.80904327034804,,118.80904327034804,#000000,,120.78102408873295,,43.418133656720116,-11.082341534283039,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9954123689031541,0.984127221679838,False,False,False,False,0.11490729627247707,0.026686233595924952,False,False,False,False,-4196793,-4200583.703068353,False,False,False,False,311788.4047283731,False,False,False,False
2022-11-11 00:00:00+00:00,127.7857501311,128.5920934563,116.732946503,117.1459516208,475425,,,,,,,,,,,,,,,119.68040004978191,,,,,119.68040004978191,,119.68040004978191,#000000,,121.32112830846525,,45.418464711046944,-9.023365696510837,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,1.0117268454771178,0.9665722621684314,False,False,False,False,0.2793325502298884,0.1530093919129067,False,False,False,False,-3721368,-4165086.2435818086,False,False,False,False,323909.6340077529,False,False,False,False
2022-11-18 00:00:00+00:00,121.9250108408,128.2380890696,119.6928165137,127.5890810274,364632,,,,,,,,,,,,,,,120.06713048431726,,,,,120.06713048431726,,120.06713048431726,#000000,,121.52318851709602,,45.748939514101146,-8.580463363706357,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,1.009599012747427,0.9785556499432094,False,False,False,False,0.3428282465012966,0.24791881920710165,False,False,False,False,-4086000,-4159228.0033164895,False,False,False,False,326926.1055627341,False,False,False,False
2022-11-25 00:00:00+00:00,125.6420569008,126.1379580457,120.980999143,121.7283417371,339703,,,,,,,,,,,,,,,120.44753321499682,,,,,120.44753321499682,,120.44753321499682,#000000,,121.753227591358,,46.7368794098535,-7.492827183572153,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0263498327458935,0.9834331397970008,False,False,False,False,0.31102541615765117,0.2794721176823764,False,False,False,False,-3746297,-4128640.521589342,False,False,False,False,327872.54218771675,False,False,False,False
2022-12-02 00:00:00+00:00,127.6874155793,129.7475244406,121.7283417371,124.3440408163,326458,,,,,,,,,,,,,,,120.92458081434654,,,,,120.92458081434654,,120.92458081434654,#000000,,123.037578883624,,47.852110283405494,-6.296166365165405,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0013023247201596,0.9778069527888433,False,False,False,False,0.3428282471072808,0.3111501823948286,False,False,False,False,-3419839,-4076136.7051753164,False,False,False,False,327767.76128492295,False,False,False,False
2022-12-09 00:00:00+00:00,121.5316726334,127.4710795652,118.4931349812,127.4710795652,430068,,,,,,,,,,,,,,,121.07517616365749,,,,,121.07517616365749,,121.07517616365749,#000000,,122.52467797879311,,47.4418500183934,-6.296166365165405,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9946142003498468,0.9893295045309101,False,False,False,False,0.1281622240483824,0.2196562032216055,False,False,False,False,-3849907,-4059378.949236404,False,False,False,False,335345.556745299,False,False,False,False
2022-12-16 00:00:00+00:00,119.3978128582,126.39923295,118.2767989671,122.308515593,380574,,,,,,,,,,,,,,,121.09724792974347,,,,,121.09724792974347,,121.09724792974347,#000000,,122.25118792761486,,46.75030776555627,-6.296166365165405,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0290554848814935,0.9620686103912525,False,False,False,False,0.0803008118934111,0.1499785075575083,False,False,False,False,-4230481,-4072053.1752188923,False,False,False,False,338695.8118012028,False,False,False,False
2022-12-23 00:00:00+00:00,120.4893263837,123.5180305808,116.1478559195,119.4568135893,239672,,,,,,,,,,,,,,120.05173762800001,121.04826250633697,,,,,121.04826250633697,,120.5500000671685,#000000,,121.52119695163307,,46.51084663002472,-6.296166365165405,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0092466269913927,0.9867554836429102,False,False,False,False,-0.31378829800221075,-0.08190489522235123,False,False,False,False,-3990809,-4066035.088165641,False,False,False,False,331360.7146307433,False,False,False,False
2022-12-30 00:00:00+00:00,120.706142035,122.4068501448,118.2964658774,120.9121649567,146412,,,,,,,,,,,,,,120.21028390661516,121.03216706620938,,,,,121.03216706620938,,120.62122548641227,#000000,,121.48823445508074,,46.392906031393835,-6.296166365165405,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0125977839189375,1.0340202185218355,False,False,False,False,-0.27904752566093055,-0.1804762104416409,False,False,False,False,-3844397,-4049617.4520052234,False,False,False,False,317660.8098432808,False,False,False,False
2023-01-06 00:00:00+00:00,125.8476031645,125.9953463004,120.1053199489,122.4051880979,131889,,,,,,,,,,,,,,121.17085064287231,121.10431622826623,,,,,121.10431622826623,,121.13758343556927,#000000,,121.78942816780123,,47.54527001718071,-6.0009828563980605,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.007712846828329,0.9986355458523608,False,False,False,False,0.029615926709114008,-0.07543014186626344,False,False,False,False,-3712508,-4024646.381486318,False,False,False,False,303899.93504007487,False,False,False,False
2023-01-13 00:00:00+00:00,137.5390099858,138.4747165132,126.2711334874,126.586318844,182991,,,,,,,,,,,,,,124.54476781208585,121.53058576876788,,,,,121.53058576876788,,123.03767679042687,#000000,,123.14180919718035,,50.68591959561462,-2.892074533818068,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0207916786533726,0.947750813648175,False,False,False,False,0.3428282485090248,0.13369905332138068,False,False,False,False,-3529517,-3987970.13100585,False,False,False,False,294943.7176296989,False,False,False,False
2023-01-20 00:00:00+00:00,135.7562428125,139.1740340232,132.3975488563,138.169380699,164832,,,,,,,,,,,,,,126.6829815331235,121.93955290555161,,,,,121.93955290555161,,124.31126721933755,#000000,,124.137631445909,,52.49378712460947,-1.151470501055897,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0392831479541027,0.971410101381047,False,False,False,False,0.34282824977260146,0.23826365154699108,False,False,False,False,-3694349,-3966220.417598009,False,False,False,False,285305.81262009154,False,False,False,False
2023-01-27 00:00:00+00:00,140.7893589757,141.7072378314,134.7515894884,135.0273766754,167498,,,,,,,,,,,,,,128.6929930708589,122.42549669279283,,,,,122.42549669279283,,125.55924488182586,#000000,,125.17192738803489,,54.681770015187965,0.9223156112919639,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.042455538148975,0.9550020005169675,False,False,False,False,0.34282825038930836,0.2905459509681497,False,False,False,False,-3526851,-3933674.534812971,False,False,False,False,276579.30798156623,False,False,False,False
2023-02-03 00:00:00+00:00,142.9562583024,146.4626953945,136.7214979671,140.0260194402,283065,,,,,,,,,,,,,,131.5645503232149,123.32246698166541,,,,,123.32246698166541,,127.44350865244016,#000000,,131.5086080974861,,56.615534638571916,2.7216370485626484,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,1.040678508054906,0.9377081636173993,False,False,False,False,0.34282825101150394,0.31668710098982683,False,False,False,False,-3243786,-3882571.6803823807,False,False,False,False,277059.7296125613,False,False,False,False
