date,Close,High,Low,Open,Volume,aVWAP_peak_152,aVWAP_peak_143,aVWAP_peak_130,aVWAP_peak_125,aVWAP_peak_111,aVWAP_peak_110,aVWAP_peak_98,aVWAP_peak_91,aVWAP_peak_79,aVWAP_peak_69,aVWAP_peak_52,aVWAP_peak_39,aVWAP_peak_24,aVWAP_peak_19,aVWAP_peak_12,aVWAP_valley_149,aVWAP_valley_141,aVWAP_OB_bear_152,aVWAP_OB_bear_130,aVWAP_OB_bear_91,aVWAP_OB_bear_52,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-11-11 00:00:00+00:00,2.95,3.2499,2.41,2.92,113723,,,,,,,,,,,,,,,2.9326305631082525,,,,,,,2.9326305631082525,,#000000,,2.8441623757759933,,27.813905231877044,-26.39095162197558,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22434190864944684,-0.19879087794570294,False,False,False,False,-6880163,-4311665.454633951,False,False,False,False,853850.0566506825,False,False,False,False
2022-11-18 00:00:00+00:00,2.61,2.92,2.41,2.81,69389,,,,,,,,,,,,,,,2.846123043532599,,,,,,,2.846123043532599,,#000000,,2.7964071000489987,,28.225741400279333,-26.156550771556347,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2584671011549219,-0.2286289895503124,False,False,False,False,-6949552,-4507064.457994399,False,False,False,False,795741.8302321135,False,False,False,False
2022-11-25 00:00:00+00:00,2.51,2.75,2.3948,2.41,112891,,,,,,,,,,,,,,,2.7489795827039516,,,,,,,2.7489795827039516,,#000000,,2.7362826619308063,,28.379840410922682,-26.0782546507034,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2097809407678524,-0.2192049651590824,False,False,False,False,-7062443,-4696351.757402221,False,False,False,False,745160.2872519569,False,False,False,False
2022-12-02 00:00:00+00:00,2.55,2.68,2.1856,2.65,107536,,,,,,,,,,,,,,,2.682729214122627,,,,,,,2.682729214122627,,#000000,,2.6903979816710963,,28.635037849575895,-25.8253921741344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23321711793050565,-0.22621104154479402,False,False,False,False,-6954907,-4863652.145742797,False,False,False,False,697928.8585666268,False,False,False,False
2022-12-09 00:00:00+00:00,2.085,2.54,2.04,2.53,86767,,,,,,,,,,,,,,,2.6081722801622655,,,,,,,2.6081722801622655,,#000000,,2.6351082859587107,,28.135101042198496,-25.8253921741344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.284519647980094,False,False,False,False,-7041674,-5024987.097909997,False,False,False,False,652657.6097839137,False,False,False,False
2022-12-16 00:00:00+00:00,2.15,2.2,2.0,2.14,157702,,,,,,,,,,,,,,,2.496528114389365,,,,,,,2.496528114389365,,#000000,,2.4031144890408305,,28.03012624012934,-25.8253921741344,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.313673951197744,False,False,False,False,-6883972,-5162689.683249997,False,False,False,False,615994.2312814016,False,False,False,False
2022-12-23 00:00:00+00:00,3.12,3.4,2.455,2.5,665890,,,,,,,,,,,,,,2.991666666666667,2.7389314535327416,,,,,,,2.865299060099704,,#000000,,2.821121199570763,,31.29347832049116,-23.070628048444235,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.11271956936972918,-0.1004771909140074,False,False,False,False,-6218082,-5240866.891898146,False,False,False,False,619690.2141494459,False,False,False,False
2022-12-30 00:00:00+00:00,3.08,3.19,2.97,3.19,91326,,,,,,,,,,,,,,3.002320337481864,2.760391104645716,,,,,,,2.88135572106379,,#000000,,2.839412094738578,,33.5444561702217,-20.904130314739646,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.20265442025339758,0.05108861466969509,False,False,False,False,-6309408,-5320018.085090876,False,False,False,False,580552.1242124499,False,False,False,False
2023-01-06 00:00:00+00:00,2.6499,3.09,2.5,3.09,71560,,,,,,,,,,,,,,2.9802432478739735,2.759744699466684,,,,,,,2.869993973670329,,#000000,,2.831874155633662,,34.306480091077205,-20.178950502060776,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07972200023875133,0.06540530745422321,False,False,False,False,-6380968,-5398606.967676737,False,False,False,False,542849.0039004167,False,False,False,False
2023-01-13 00:00:00+00:00,2.84,3.0971,2.53,2.53,56909,,,,,,,,,,,,,,2.9700990110855816,2.7620003010630465,,,,,,,2.8660496560743143,,#000000,,2.8301320385371054,,35.480504820285475,-19.027254167536036,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.15170726945309193,0.10855628845365757,False,False,False,False,-6324059,-5467158.970071053,False,False,False,False,506853.4480559413,False,False,False,False
2023-01-20 00:00:00+00:00,2.78,2.9448,2.7,2.75,26675,,,,,,,,,,,,,,2.9653674601765383,2.762768464091342,,,,,,,2.86406796213394,,#000000,,2.8291198008368053,,36.192328364637476,-18.301019916260653,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.15781138337363304,0.1331838359136453,False,False,False,False,-6350734,-5532608.9722880125,False,False,False,False,471284.67412587156,False,False,False,False
2023-01-27 00:00:00+00:00,3.24,3.3911,2.61,2.84,152829,,,,,,,,,,,,,3.0803666666666665,2.9818670801770075,2.7903554442525302,,,,,,,2.9508630636987347,,#000000,,2.9307203643706106,,38.236414248046245,-16.28747821522355,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.28388054416139646,0.20853219003752088,False,False,False,False,-6197905,-5581890.159525937,False,False,False,False,447695.36493136256,False,False,False,False
2023-02-03 00:00:00+00:00,2.76,3.3626,2.72,3.25,212801,,,,,,,,,,,,,3.003056089945209,2.9761500904806244,2.8073144547563498,,,,,,,2.9288402117273944,,#000000,,2.9170654298704,,38.602656603879595,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.3138512638981443,0.26119172696783255,False,False,False,False,-6410706,-5643283.925486979,False,False,False,False,430295.7823438542,False,False,False,False
2023-02-10 00:00:00+00:00,2.37,2.97,2.2232,2.9,285233,,,,,,,,,,,,,2.7918299345638022,2.8931134346581815,2.771147236073613,,,,,,,2.8186968684318656,,#000000,,2.819513016873434,,38.058128418486426,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8478812587402238,1.2635940540580535,False,False,False,False,0.004444893104620493,0.13281831003622652,False,False,False,False,-6695939,-5721258.375450906,False,False,False,False,419550.39105912426,False,False,False,False
2023-02-17 00:00:00+00:00,2.4,2.56,2.2,2.34,551784,,,,,,,,,,,,,2.6059378077690294,2.7609865795558437,2.6956295582247267,,,,,,,2.687517981849867,,#000000,,2.6947078821320085,,37.77498433189021,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8947267080225363,1.2233133251291324,False,False,False,False,-0.14238302525024868,-0.004782357607011081,False,False,False,False,-6144155,-5752584.051343432,False,False,False,False,429345.4732028928,False,False,False,False
2023-02-24 00:00:00+00:00,2.35,2.8,2.26,2.34,2152521,,,,,,,,,,,,,2.5187263817191865,2.6142143209527076,2.597747265044944,,,,,,,2.576895989238946,,#000000,,2.581792793522196,,37.46325051763475,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8623271280429788,1.2703001412768737,False,False,False,False,-0.19085553199903724,-0.09781894480302417,False,False,False,False,-8296676,-5941035.306799473,False,False,False,False,556988.1048174934,False,False,False,False
2023-03-03 00:00:00+00:00,2.35,2.465,2.03,2.45,902717,,,,,,,,,,,,,2.4684671955755815,2.5561520007272382,2.5490934152008315,,,,,,,2.524570870501217,,#000000,,2.52921406946192,,37.24058350745227,-15.893964308114555,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8809688786822932,1.133156477668673,False,False,False,False,-0.34282825441539394,-0.22032359960920905,False,False,False,False,-8296676,-6115527.209999512,False,False,False,False,582597.6526087902,False,False,False,False
2023-03-10 00:00:00+00:00,1.69,2.41,1.69,2.41,1510011,,,,,,,,,,,,,2.327498740447701,2.41461604630122,2.422327625311523,,,,,,,2.3881474706868144,,#000000,,2.3930467328387612,,35.66198873867907,-15.893964308114555,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8588311528017772,1.1637970048547683,False,False,False,False,-0.34282825441539394,-0.2815759270123015,False,False,False,False,-9806687,-6388946.453703252,False,False,False,False,651294.9376007316,False,False,False,False
2023-03-17 00:00:00+00:00,2.04,2.07,1.5811,1.67,1571003,,,,,,,,,,,,,2.235351070071955,2.3160706007127723,2.3300760967459624,,,,,,,2.2938325891768963,,#000000,,2.1901964938152565,,35.92849715309962,-15.893964308114555,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8007041905921453,1.2481668558767558,False,False,False,False,-0.34282825441539394,-0.31220209071384775,False,False,False,False,-8235684,-6525741.827503012,False,False,False,False,719421.4607414182,False,False,False,False
2023-03-24 00:00:00+00:00,2.3,2.46,1.83,2.04,647868,,,,,,,,,,,,,2.232213081062713,2.3073778392831867,2.3210665996275153,,,,,,,2.2868858399911383,,#000000,,2.2070421380707144,,37.09370506313361,-15.893964308114555,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9413234883661922,1.1950153510441246,False,False,False,False,-0.15787743544371263,-0.2350397630787802,False,False,False,False,-7587816,-6604413.988428714,False,False,False,False,714121.2043902021,False,False,False,False
2023-03-31 00:00:00+00:00,2.24,2.42,2.16,2.38,341819,,,,,,,,,,,,,2.233900724500734,2.3061185462433538,2.3194243470517377,,,,,,,2.286481205931942,,#000000,,2.216508070920187,,37.775909024169,-15.892639920447586,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9860430393716122,1.0165471128566328,False,False,False,False,-0.07801975415229437,-0.15652975861553728,False,False,False,False,-7929635,-6702578.507804365,False,False,False,False,686543.2633242612,False,False,False,False
2023-04-07 00:00:00+00:00,2.25,2.37,2.16,2.21,241959,,,,,,,,,,,,,2.234637545158058,2.3049418185074444,2.3180115529548786,,,,,,,2.2858636388734603,,#000000,,2.221242273548696,,38.30364536236499,-15.26902435826544,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9847271246266631,1.0392003801248981,False,False,False,False,-0.09168978727525405,-0.12410977294539566,False,False,False,False,-7687676,-6775548.692411449,False,False,False,False,653611.0956706122,False,False,False,False
2023-04-14 00:00:00+00:00,2.28,2.425,2.2,2.25,268209,,,,,,,,,,,,,2.2366715211744403,2.304851733907873,2.317591860891179,,,,,,,2.2863717053244974,,#000000,,2.227363393703383,,38.809338549307576,-14.661755772234521,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9711935319726351,1.0473511618703002,False,False,False,False,0.08703638556435592,-0.01853669369051987,False,False,False,False,-7419467,-6823246.344825416,False,False,False,False,625062.792287604,False,False,False,False
2023-04-21 00:00:00+00:00,2.3,2.3837,2.25,2.28,177952,,,,,,,,,,,,,2.2381430589618874,2.3049661070403467,2.317485348917638,,,,,,,2.2868648383066237,,#000000,,2.231158353688081,,39.261333952542415,-14.102474353912989,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.919768697221113,1.108049750802313,False,False,False,False,0.1310444690686573,0.056253887689068714,False,False,False,False,-7241515,-6854229.2081716815,False,False,False,False,591943.4743403741,False,False,False,False
2023-04-28 00:00:00+00:00,2.29,2.35,2.19,2.25,135672,,,,,,,,,,,,,2.2387141209202683,2.304584632463028,2.316970621981019,,,,,,,2.286756458454772,,#000000,,2.2330975298682745,,39.55149970084662,-13.693476684880054,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9088650996228428,1.1078136309954665,False,False,False,False,0.0866216488982008,0.07143776829363475,False,False,False,False,-7377187,-6892966.822381187,False,False,False,False,558145.5873521982,False,False,False,False
2023-05-05 00:00:00+00:00,2.23,2.39,2.06,2.26,301204,,,,,,,,,,,,,2.2383302726169476,2.3023205639423154,2.314511364632427,,,,,,,2.285054067063897,,#000000,,2.2347439517417795,,39.55296561899546,-13.550407488795067,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9186340133873101,1.1190428474087137,False,False,False,False,0.20962853873188594,0.14053315351276036,False,False,False,False,-7678391,-6951146.391093692,False,False,False,False,539112.8771779613,False,False,False,False
2023-05-12 00:00:00+00:00,2.41,2.7,2.22,2.24,799821,,,,,,,,,,,,2.443333333333333,2.254321622320577,2.312421528312336,2.323198903567036,,,,,,,2.3333188468833206,,#000000,,2.292574983697457,,40.492740095859844,-12.505121714155116,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9558384098525745,1.0590114407409241,False,False,False,False,0.342828137675309,0.24168064559403468,False,False,False,False,-6878570,-6945770.362123788,False,False,False,False,558424.5899795938,False,False,False,False
2023-05-19 00:00:00+00:00,2.16,2.55,2.15,2.4049,402317,,,,,,,,,,,,2.3909020289961163,2.255542840709028,2.3115258205827303,2.322000312957906,,,,,,,2.319992750811445,,#000000,,2.282150421887751,,40.247972789862196,-12.505121714155116,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9519816945868756,1.0471832044494178,False,False,False,False,0.2190056185235332,0.23034313205878393,False,False,False,False,-7280887,-6970593.816781285,False,False,False,False,546861.0647959202,False,False,False,False
2023-05-26 00:00:00+00:00,2.13,2.17,1.85,2.1,788697,,,,,,,,,,,,2.25584894445463,2.2413777659971674,2.2948333909859078,2.305562873267889,,,,,,,2.2744057436763985,,#000000,,2.1752743030109114,,39.96521534531726,-12.505121714155116,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9279863309714056,1.0649111345628757,False,False,False,False,-0.34282825441539394,-0.056242561178305006,False,False,False,False,-8069584,-7052000.497019708,False,False,False,False,564774.8377740001,False,False,False,False
2023-06-02 00:00:00+00:00,2.33,2.45,2.11,2.11,194150,,,,,,,,,,,,2.2594758621531343,2.242300073706096,2.2948617498850883,2.3054324714134786,,,,,,,2.2755175392894493,,#000000,,2.189773751848649,,40.869320783215336,-11.813840360973039,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9668561731014,1.0360627916843443,False,False,False,False,0.06609599486348917,0.004926716842592084,False,True,False,False,-7875434,-7112995.571314544,False,False,False,False,537321.1460870372,False,False,False,False
2023-06-09 00:00:00+00:00,2.19,2.44,2.18,2.39,171930,,,,,,,,,,,,2.260243566979151,2.2427033123105096,2.294525781269097,2.304978432042603,,,,,,,2.2756127731503404,,#000000,,2.1972340188924306,,40.95295550384165,-11.628997354466861,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9856957087126137,1.0264412657130473,False,False,False,False,0.11044681681474063,0.05768676682866636,False,False,False,False,-8047364,-7182208.047513467,False,False,False,False,510255.13526577514,False,False,False,False
2023-06-16 00:00:00+00:00,2.27,2.34,2.2,2.24,194496,,,,,,,,,,,,2.26098730728474,2.2431455530155944,2.294156497689581,2.3044786265367536,,,,,,,2.275691996131667,,#000000,,2.20362759456631,,41.46946698798961,-11.0229019848204,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9899869394862865,1.0047888550282977,False,False,False,False,0.05137840947198051,0.054532588150323434,False,False,False,False,-7852868,-7231886.56251247,False,False,False,False,486865.5696905326,False,False,False,False
2023-06-23 00:00:00+00:00,2.28,2.32,2.17,2.23,183423,,,,,,,,,,,,2.26069752557803,2.243349031730894,2.29363160532628,2.303842904709961,,,,,,,2.2753802668362915,,#000000,,2.20759344065979,,41.89770065453092,-10.510556419383128,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9715936446798266,1.103033220991815,False,False,False,False,0.014667641847687434,0.034600114999005435,False,True,False,False,-7669445,-7264298.2986226585,False,False,False,False,464388.34230604867,False,False,False,False
2023-06-30 00:00:00+00:00,2.1,2.28,2.07,2.28,168308,,,,,,,,,,,,2.254279899731624,2.2420775467618554,2.2918097502359625,2.3019885516729173,,,,,,,2.2725389371005895,,#000000,,2.2053456912133043,,41.40122461472802,-10.510556419383128,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9122891566265059,1.086746987951807,False,False,False,False,-0.08822827286824965,-0.026814078934622107,False,False,False,False,-7837753,-7306776.42465061,False,False,False,False,442456.4650981932,False,False,False,False
2023-07-07 00:00:00+00:00,2.02,2.18,2.0,2.1,146836,,,,,,,,,,,,2.2452475799278986,2.2400176028747016,2.2893455800695497,2.2995397030458555,,,,,,,2.2685376164795015,,#000000,,2.2002152081764637,,40.700273386577486,-10.510556419383128,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.948820873055695,1.090316106372303,False,False,False,False,-0.21596270846956392,-0.121388393702093,False,False,False,False,-7984589,-7356984.76356538,False,False,False,False,420558.6528686974,False,False,False,False
2023-07-14 00:00:00+00:00,2.08,2.21,1.85,2.09,1635561,,,,,,,,,,,,2.175929792353309,2.2176514847422273,2.2629750078790702,2.273272983616599,,,,,,,2.2324573171478015,,#000000,,2.1165758626664575,,40.61264889986096,-10.510556419383128,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9292880640301703,1.0898861435349818,False,False,False,False,-0.31025237327976535,-0.2158203834909292,False,False,False,False,-6349028,-7282321.299597574,False,False,False,False,510558.8267302754,False,False,False,False
2023-07-21 00:00:00+00:00,2.19,2.28,2.04,2.15,609874,,,,,,,,,,,,2.1752468567292733,2.2156810859722986,2.259354437375736,2.2694221066303366,,,,,,,2.229926121676911,,#000000,,2.1277981046285586,,41.306997390588535,-10.510556419383128,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9313038931211614,1.067137628036214,False,False,False,False,-0.038843138641368534,-0.12733176106614885,False,False,False,False,-5739154,-7168012.610738495,False,False,False,False,517915.5062317365,False,False,False,False
2023-07-28 00:00:00+00:00,2.25,2.33,2.12,2.19,170708,,,,,,,,,,,,2.1770609084577526,2.2158830591511554,2.2590738668254,2.269049329344145,,,,,,,2.230266790944613,,#000000,,2.132589542333811,,42.21496330898161,-9.912929109664653,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9455456327597476,1.1144739708124591,False,False,False,False,0.1439867116404742,0.00832747528716267,False,False,False,False,-5568446,-7049526.195128236,False,False,False,False,492196.4316960523,False,False,False,False
2023-08-04 00:00:00+00:00,2.35,2.49,2.27,2.29,262837,,,,,,,,,,,,2.185912698260312,2.218551099833537,2.2608853407746143,2.270629727199571,,,,,,,2.2339947165170084,,#000000,,2.14688840618303,,43.549585701204784,-8.599505290702453,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9453265599015878,1.0959746679727544,False,False,False,False,0.3428280427990079,0.17557775904308529,False,False,False,False,-5305609,-6920347.143637255,False,False,False,False,475206.8441630114,False,False,False,False
2023-08-11 00:00:00+00:00,2.45,2.65,2.15,2.35,474561,,,,,,,,,,,2.4166666666666665,2.2035650716955972,2.2245559101436894,2.265347027355527,2.274644121770574,,,,,,2.4166666666666665,2.276955759526411,,#000000,,2.235504924592572,,45.17502340659753,-7.045609320727756,False,False,False,True,True,0.0,-1.0,2.65,2.15,0.0,1,0.9879052106040364,1.0339872957832315,False,False,False,False,0.3428280542377276,0.25920290664040646,False,False,False,False,-4831048,-6765584.24410857,False,True,False,False,475159.00385464024,False,False,False,False
2023-08-18 00:00:00+00:00,2.26,2.54,2.2,2.41,291002,,,,,,,,,,,2.384990414461862,2.2093796381082864,2.2265407510807607,2.266520432321461,2.2756170033289216,,,,,,2.384990414461862,2.2726096478602584,,#000000,,2.2350345226760724,,45.17251370619862,-7.045609320727756,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.996475812325259,0.9988252707750862,False,False,False,False,0.2838735357050314,0.2715382211727189,False,False,False,False,-5122050,-6643840.966767194,False,False,False,False,461517.7443098521,False,False,False,False
2023-08-25 00:00:00+00:00,2.08,2.31,2.07,2.17,446455,,,,,,,,,,,2.2996579671259005,2.2057746475423627,2.224547173840653,2.2636006203550125,2.272584195170801,,,,,,2.2996579671259005,2.253232920806946,,#000000,,2.211815365678366,,44.17127184023626,-7.045609320727756,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9732118939190998,1.056011494532791,False,False,False,False,-0.044624268635705795,0.11345697626850657,False,False,False,False,-5568505,-6564186.450710365,False,False,False,False,460401.98547208525,False,False,False,False
2023-09-01 00:00:00+00:00,2.03,2.11,1.9808,2.1,224907,,,,,,,,,,,2.2590581312177043,2.2005800464785708,2.2220533525276935,2.26073558094684,2.269717435579689,,,,,,2.2590581312177043,2.2424289093500995,,#000000,,2.197333649110387,,43.18786437953382,-7.045609320727756,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9899833055091819,1.0411038599686346,False,False,False,False,-0.31230186266073084,-0.09942244319611214,False,False,False,False,-5793412,-6507092.046954041,False,False,False,False,442957.912474153,False,False,False,False
