date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_181,aVWAP_peak_180,aVWAP_peak_169,aVWAP_peak_163,aVWAP_peak_162,aVWAP_peak_147,aVWAP_peak_143,aVWAP_peak_138,aVWAP_peak_133,aVWAP_peak_125,aVWAP_peak_119,aVWAP_peak_114,aVWAP_peak_101,aVWAP_peak_87,aVWAP_peak_67,aVWAP_peak_56,aVWAP_peak_45,aVWAP_peak_40,aVWAP_peak_16,aVWAP_peak_10,aVWAP_valley_176,aVWAP_valley_170,aVWAP_valley_165,aVWAP_valley_155,aVWAP_valley_150,aVWAP_valley_136,aVWAP_valley_130,aVWAP_valley_123,aVWAP_valley_113,aVWAP_valley_96,aVWAP_OB_bull_170,aVWAP_OB_bull_96,aVWAP_OB_bear_67,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,0.7347,0.8399,0.6801,0.71,2444477,,,,,,,,,,,,,,,,,,,,,0.7515666666666667,,,,,,,,,,,,,,0.7515666666666667,,#000000,,0.7515666666666667,,64.5167153768185,18.709376491370364,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428275566699902,0.24983104614797189,False,False,False,False,2838107,670776.1455591446,False,False,False,False,1140918.571989057,False,False,False,False
2022-03-18 00:00:00+00:00,0.6979,0.7466,0.674,0.74,961695,,,,,,,,,,,,,,,,,,,,,0.7387484786832061,,,,,,,,,,,,,,0.7387484786832061,,#000000,,0.7387484786832061,,62.62514660508656,18.709376491370364,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.020987206127895654,0.13540912613793377,False,False,False,False,1876412,760082.5051473561,False,False,False,False,1127642.7518417195,False,False,False,False
2022-03-25 00:00:00+00:00,0.6892,0.7281,0.67,0.6964,1244609,,,,,,,,,,,,,,,,,,,,,0.727245991236024,,,,,,,,,,,,,,0.727245991236024,,#000000,,0.727245991236024,,60.65201055905555,17.743479794897922,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.049003181657580525,0.04320297224017662,False,False,False,False,631803,750580.3195808852,False,False,False,False,1136306.9183719626,False,False,False,False
2022-04-01 00:00:00+00:00,0.677,0.7198,0.6623,0.708,747854,,,,,,,,,,,,,,,,,,,,,0.7215831215668406,,,,,,,,,,,,,,0.7215831215668406,,#000000,,0.7215831215668406,,58.39131073605084,15.702243764333417,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.09902731719967857,-0.027912172479750974,False,False,False,False,-116051,686385.4070193382,False,False,False,False,1107532.6281221877,False,False,False,False
2022-04-08 00:00:00+00:00,0.6296,0.6817,0.59,0.6811,1254120,,,,,,,,,,,,,,,,,,,,,0.7050287208081464,,,,,,,,,,,,,,0.7050287208081464,,#000000,,0.6693976937374065,,54.03294004208483,11.636015105213787,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.18537021344757246,False,False,False,False,-1370171,534047.8953882761,False,False,False,False,1118390.9519649886,False,False,False,False
2022-04-15 00:00:00+00:00,0.74,0.75,0.615,0.634,1373074,,,,,,,,,,,,,,,,,,,,,0.7044535342288837,,,,,,,,,,,,,,0.7044535342288837,,#000000,,0.6868536939167006,,55.9954770098081,11.636015105213787,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.0821863573622735,-0.13377828540492298,False,True,False,False,2903,494703.8290632186,False,False,False,False,1137256.3629305451,False,False,False,False
2022-04-22 00:00:00+00:00,0.7,0.7878,0.7,0.757,1656407,,,,,,,,,,,,,,,,,,,,0.7292666666666667,0.7086984882107811,,,,,,,,,,,,,,0.718982577438724,,#000000,,0.7101417005301686,,55.51522874927395,11.636015105213787,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.24945844506636225,0.057840079830719635,False,False,False,False,-1653504,335577.3232066839,False,False,False,False,1175711.9656764306,False,False,False,False
2022-04-29 00:00:00+00:00,0.66,0.7076,0.6479,0.6904,879329,,,,,,,,,,,,,,,,,,,,0.7093502417838451,0.705629189316798,,,,,,,,,,,,,,0.7074897155503215,,#000000,,0.7013087792899969,,53.560573128104366,11.47720563233996,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.10766762092743104,-0.024913770548355703,False,False,False,False,-2532833,123102.48445063326,False,False,False,False,1153757.671922621,False,False,False,False
2022-05-06 00:00:00+00:00,0.6505,0.6627,0.62,0.66,629506,,,,,,,,,,,,,,,,,,,,0.6964328828885754,0.7021850022456892,,,,,,,,,,,,,,0.6993089425671324,,#000000,,0.6942411855658106,,51.806342173224586,9.72181182947525,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.31035629738194137,-0.16763503396514853,False,False,False,False,-3162339,-120263.55143459882,False,False,False,False,1114924.2147431679,False,False,False,False
2022-05-13 00:00:00+00:00,0.5984,0.66,0.5563,0.635,790339,,,,,,,,,,,,,,,,,,,,0.6781442908639718,0.6957677165180615,,,,,,,,,,,,,,0.6869560036910166,,#000000,,0.6633520283148419,,48.772955315947925,6.729743797088531,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.2552316441902712,False,False,False,False,-3952678,-404146.103180184,False,False,False,False,1090880.8655029333,False,False,False,False
2022-05-20 00:00:00+00:00,0.59465,0.6122,0.5798,0.61,362217,,,,,,,,,,,,,,,,,,,,0.6712155146095302,0.6928268823026382,,,,,,,,,,,,,,0.6820211984560842,,#000000,,0.6591193479358739,,46.48818987844108,4.477236374733877,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.29902994930283255,False,False,False,False,-4314895,-693831.2066483186,False,False,False,False,1036905.7643545679,False,False,False,False
2022-05-27 00:00:00+00:00,0.598,0.6249,0.5806,0.601,260661,,,,,,,,,,,,,,,,,,,,0.6672274909636627,0.6909313175973659,,,,,,,,,,,,,,0.6790794042805144,,#000000,,0.6569850130165404,,45.017145904920326,2.9865088098613626,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.3093858914479023,-0.3042079203753674,False,False,False,False,-4054234,-942749.9320817764,False,False,False,False,979406.1521801555,False,False,False,False
2022-06-03 00:00:00+00:00,0.6248,0.6248,0.56,0.6,335208,,,,,,,,,,,,,,,,,,,,0.6628595663177828,0.6886585675992842,,,,,,,,,,,,,,0.6757590669585335,,#000000,,0.6546714789134684,,45.22970724047047,2.9865088098613626,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.3235180873953807,False,False,False,False,-3719026,-1148400.01118683,False,False,False,False,931687.7705371811,False,False,False,False
2022-06-10 00:00:00+00:00,0.6189,0.63,0.6006,0.625,404102,,,,,,,,,,,,,,,,,,,,0.6593366616056472,0.6864732933213866,,,,,,,,,,,,,,0.672904977463517,,#000000,,0.6533033718931373,,45.1531416301264,2.7782280017775562,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.23444044694922583,-0.27897926717230326,False,False,False,False,-4123128,-1368750.2325803982,False,False,False,False,892607.3430899824,False,False,False,False
2022-06-17 00:00:00+00:00,0.5823,0.62,0.5572,0.5879,565488,,,,,,,,,,,,,,,,,,,,0.6523357337015875,0.6824087776735773,,,,,,,,,,,,,,0.6673722556875824,,#000000,,0.6483214163869189,,43.76210086272387,1.1785058896109248,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.3109037607938486,False,False,False,False,-4688616,-1614666.2153522205,False,False,False,False,868376.2806388726,False,False,False,False
2022-06-24 00:00:00+00:00,0.5549,0.58,0.4905,0.58,639278,,,,,,,,,,,,,,,,,,,,0.6415020528138217,0.6762302067927821,,,,,,,,,,,,,,0.6588661298033018,,#000000,,0.6392290694144643,,41.88207314314134,-0.8743607971870517,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.32686600760462126,False,False,False,False,-5327894,-1889720.12532613,False,False,False,False,851406.0376285858,False,False,False,False
2022-07-01 00:00:00+00:00,0.5302,0.56,0.5,0.56,290634,,,,,,,,,,,,,,,,,,,,0.6367484774926323,0.6733674734518239,,,,,,,,,,,,,,0.6550579754722281,,#000000,,0.6352179604113236,,39.80368762000764,-3.084595165981078,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.927470941263177,1.0751775917805833,False,False,False,False,-0.34282825441539394,-0.3348471310100076,False,False,False,False,-5618528,-2165928.116042713,False,False,False,False,809867.3681746166,False,False,False,False
2022-07-08 00:00:00+00:00,0.4558,0.5478,0.43,0.5248,682359,,,,,,,,,,,,,,,,,,,,0.6222845953547236,0.6647727523190573,,,,,,,,,,,,,,0.6435286738368904,,#000000,,0.622404412539421,,36.51326567360205,-6.407139516120225,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8949113648609133,1.0642208325849973,False,False,False,False,-0.34282825441539394,-0.3388376927127008,False,False,False,False,-6300887,-2472221.366706216,False,False,False,False,800422.3038653857,False,False,False,False
2022-07-15 00:00:00+00:00,0.45,0.4703,0.4,0.45,426192,,,,,,,,,,,,,,,,,,,,0.6124829844591831,0.658768461022861,,,,,,,,,,,,,,0.635625722741022,,#000000,,0.5589556091864396,,34.04152904204782,-8.87891543490543,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8943965506267723,1.1221008059773385,False,False,False,False,-0.34282825441539394,-0.3408329735640474,False,False,False,False,-6727079,-2787396.006209459,False,False,False,False,772701.5406160979,False,False,False,False
2022-07-22 00:00:00+00:00,0.42,0.47,0.41,0.44,391903,,,,,,,,,,,,,,,,,,,,0.604037895509976,0.6533613823248172,,,,,,,,,,,,,,0.6286996389173967,,#000000,,0.5519568931132571,,31.664088980591917,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8591127966109872,1.1257522406601281,False,False,False,False,-0.32301603354599284,-0.3319245035550201,True,False,False,False,-7118982,-3108254.2279717214,False,False,False,False,744494.2413112017,False,False,False,False
2022-07-29 00:00:00+00:00,0.4741,0.548,0.4,0.4093,488743,,,,,,,,,,,,,,,,,,,,0.5968195158457018,0.6481531393345116,,,,,,,,,,,,,,0.6224863275901067,,#000000,,0.5156252438784338,,32.71030319075919,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8821069014153007,1.0634458440737318,False,False,False,False,-0.1899196516294954,-0.2609220775922578,False,False,False,False,-6630239,-3369141.988862705,False,False,False,False,725549.7049177793,False,False,False,False
2022-08-05 00:00:00+00:00,0.4522,0.5438,0.4458,0.5,480490,,,,,,,,,,,,,,,,,,,,0.5908038763519187,0.6435018554317288,,,,,,,,,,,,,,0.6171528658918237,,#000000,,0.5157568027776018,,32.92158103504672,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9015768662760228,1.0661235767709971,False,False,False,False,-0.11193067633778912,-0.18642637696502345,False,False,False,False,-7110729,-3646296.5822802824,False,False,False,False,707397.134183129,False,False,False,False
2022-08-12 00:00:00+00:00,0.5,0.5298,0.4565,0.47,536328,,,,,,,,,,,,,,,,,,,,0.5855946967911657,0.6390516880757292,,,,,,,,,,,,,,0.6123231924334475,,#000000,,0.5173647596407317,,35.17308732358128,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9111644093303234,1.0623118886380736,False,False,False,False,-0.11805594215656588,-0.15224115956079468,False,False,False,False,-6574401,-3863193.2058150764,False,False,False,False,694725.3464658601,False,False,False,False
2022-08-19 00:00:00+00:00,0.4146,0.4998,0.414,0.4985,902332,,,,,,,,,,,,,,,,,,,,0.5735769723998608,0.629605861042368,,,,,,,,,,,,,,0.6015914167211145,,#000000,,0.5061256226351525,,34.74636401487978,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8832176203016519,1.1188412736413693,False,False,False,False,-0.24101229250695216,-0.19662672603387343,False,False,False,False,-7476733,-4130862.820199145,False,False,False,False,710103.6170980186,False,False,False,False
2022-08-26 00:00:00+00:00,0.4148,0.4508,0.405,0.41,414665,,,,,,,,,,,,,,,,,,,,0.5679899721891494,0.6251464611828299,,,,,,,,,,,,,,0.5965682166859896,,#000000,,0.5007487844335935,,34.4498575754619,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8706428359830157,1.1438234422830056,False,False,False,False,-0.34282825441539394,-0.2697274902246337,False,False,False,False,-7062068,-4347989.129814023,False,False,False,False,688219.275090758,False,False,False,False
2022-09-02 00:00:00+00:00,0.398,0.42395,0.38,0.4148,815732,,,,,,,,,,,,,,,,,,,,0.5565688239433582,0.6159798122555592,,,,,,,,,,,,,,0.5862743180994587,,#000000,,0.4502430299795348,,33.87296330680839,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8512663733750901,1.1387666840653197,False,False,False,False,-0.34282825441539394,-0.3062778723200138,False,False,False,False,-7877800,-4609456.601679651,False,False,False,False,697664.6621210722,False,False,False,False
2022-09-09 00:00:00+00:00,0.4247,0.4248,0.381,0.4,365486,,,,,,,,,,,,,,,,,,,,0.5522247299626054,0.6122821776752113,,,,,,,,,,,,,,0.5822534538189084,,#000000,,0.44847515890824263,,34.6315364264368,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8377661690223012,1.2165415926387524,False,False,False,False,-0.3354654178446428,-0.3208716450823283,False,False,False,False,-7512314,-4824483.075629306,False,False,False,False,673058.8352972891,False,False,False,False
2022-09-16 00:00:00+00:00,0.4315,0.4374,0.406401,0.435,459971,,,,,,,,,,,,,,,,,,,,0.5476483941562569,0.6081434766935124,,,,,,,,,,,,,,0.5778959354248847,,#000000,,0.4481579020053716,,35.46855669655047,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8511894851755661,1.1639958588876373,False,False,False,False,-0.1906018634399517,-0.25573675426114,False,False,False,False,-7052343,-4989509.736693802,False,False,False,False,657274.5512011936,False,False,False,False
2022-09-23 00:00:00+00:00,0.3885,0.435,0.384,0.42,475730,,,,,,,,,,,,,,,,,,,,0.5424381832960087,0.6035459346288997,,,,,,,,,,,,,,0.5729920589624542,,#000000,,0.44484765348623023,,35.00047939197155,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8405965868724102,1.1558647444618473,False,False,False,False,-0.283884179246406,-0.269810466753773,False,False,False,False,-7528073,-5177551.459901669,False,False,False,False,643826.8066677718,False,False,False,False
2022-09-30 00:00:00+00:00,0.399699,0.4,0.3605,0.384,598538,,,,,,,,,,,,,,,,,,,,0.535710064282241,0.5976142250636693,,,,,,,,,,,,,,0.5666621446729552,,#000000,,0.4142037094480582,,35.17600663334832,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8303322595773482,1.1720868527293908,False,False,False,False,-0.34282825441539394,-0.3063193605845835,False,False,False,False,-6929535,-5307328.018427472,False,False,False,False,640472.0802479368,False,False,False,False
2022-10-07 00:00:00+00:00,0.3923,0.46,0.385101,0.41,928653,,,,,,,,,,,,,,,,,,,0.41246700000000003,0.5279666415461869,0.5900751291544549,,,,,,,,,,,,,,0.5101695902335472,,#000000,,0.4126686546398093,,35.11076098431488,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8825231070426537,1.1192532052420356,False,False,False,False,-0.08649347780298382,-0.19640641919378365,False,False,False,False,-7858188,-5496280.609655066,False,False,False,False,661818.815044386,False,False,False,False
2022-10-14 00:00:00+00:00,0.381639,0.4066,0.3711,0.38,184472,,,,,,,,,,,,,,,,,,,0.4081547399920644,0.5262221077839989,0.5884412516439187,,,,,,,,,,,,,,0.507606033139994,,#000000,,0.4106266688895249,,34.783505538335746,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8527501133595058,1.1977036770769458,False,False,False,False,-0.2873842080258806,-0.24189531360983213,False,False,False,False,-8042660,-5684901.305236172,False,False,False,False,626459.7917077647,False,False,False,False
2022-10-21 00:00:00+00:00,0.3786,0.4088,0.3653,0.4,362183,,,,,,,,,,,,,,,,,,,0.4022821175783859,0.5228668457313457,0.5852741489558021,,,,,,,,,,,,,,0.5034743707551779,,#000000,,0.4074208512105937,,34.46715369110445,-11.23698737733428,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7940597546326003,1.2244537608367385,False,False,False,False,-0.2784265769790695,-0.2601609452944508,False,False,False,False,-8404843,-5886378.46781127,False,False,False,False,606883.7330627451,False,False,False,False
2022-10-28 00:00:00+00:00,0.3639,0.39,0.3586,0.377,716529,,,,,,,,,,,,,,,,,,,0.39200125913575384,0.516076769354187,0.5788903722094054,,,,,,,,,,,,,,0.4956561335664487,,#000000,,0.40065366614872366,,33.83468855422886,-11.896264588129036,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8183377629224982,1.190680929698371,False,False,False,False,-0.34282825441539394,-0.30149459985492233,False,False,False,False,-9121372,-6126007.618343769,False,False,False,False,615005.6046877269,False,False,False,False
2022-11-04 00:00:00+00:00,0.3649,0.3739,0.339,0.3629,892974,,,,,,,,,,,,,,,,,,,0.3825254306407534,0.5078089592224831,0.5710337872121019,,,,,,,,,,,,,,0.48712272569177945,,#000000,,0.37931653151743844,,33.44234783682599,-12.517742023103153,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8225809235655439,1.1738435703770556,False,False,False,False,-0.34282825441539394,-0.32216142713515816,False,False,False,False,-8228398,-6281740.239207193,False,False,False,False,635595.8561923398,False,False,False,False
2022-11-11 00:00:00+00:00,0.383,0.42,0.3463,0.367,726894,,,,,,,,,,,,,,,,,,0.38309999999999994,0.38263500129740713,0.5026768506400326,0.5657160625956077,,,,,,,,,,,,,,0.45853197863326184,,#000000,,0.37972192974904184,,34.24634455403993,-12.517742023103153,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8638317543343959,1.146468795614478,False,False,False,False,-0.06349153114996285,-0.19282647914256051,False,False,False,True,-7501504,-6372093.11037703,False,False,False,False,642358.6816595739,False,False,False,False
2022-11-18 00:00:00+00:00,0.3484,0.3894,0.345,0.3855,488279,,,,,,,,,,,,,,,,,,0.37419302310590064,0.38017069707398904,0.4988639471492593,0.5618963207016603,,,,,,,,,,,,,,0.4537809970077023,,#000000,,0.3758016823531378,,33.751542628360355,-12.585140040695585,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8493904552447779,1.1346509174963906,False,False,False,False,-0.22645692334318615,-0.20964170124287335,True,False,False,False,-7989783,-6491921.991089843,False,False,False,False,630945.3719070129,False,False,False,False
2022-11-25 00:00:00+00:00,0.3645,0.3758,0.3411,0.3557,422473,,,,,,,,,,,,,,,,,,0.370651955632251,0.37840796618236366,0.49571606219027087,0.558697116439681,,,,,,,,,,,,,,0.45086827511114164,,#000000,,0.3737596984470034,,34.34165603818802,-12.585140040695585,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8455361644804671,1.1519552876426422,False,False,False,False,-0.3205790842335415,-0.2651103927382074,False,False,False,False,-7567310,-6571580.362120225,False,False,False,False,615502.9739879749,False,False,False,False
2022-12-02 00:00:00+00:00,0.3799,0.419,0.339,0.3645,933937,,,,,,,,,,,,,,,,,,0.37379271702812367,0.37855525142938534,0.49014270307983904,0.5526120416026893,,,,,,,,,,,,,,0.4487756782850093,,#000000,,0.37543361152826044,,35.63891222211665,-12.585140040695585,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8584871669354457,1.123621833976498,False,False,False,False,-0.10522989596982671,-0.18517014435401707,False,False,False,False,-6633373,-6576157.5945557635,False,False,False,False,639090.6796184953,False,False,False,False
2022-12-09 00:00:00+00:00,0.36,0.3986,0.35,0.398,677200,,,,,,,,,,,,,,,,,,0.3729048600558014,0.377590610668603,0.48609634556498194,0.5482172795184129,,,,,,,,,,,,,,0.4462022739519499,,#000000,,0.37470997184333393,,35.87655839011441,-12.585140040695585,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8419839061774839,1.1378803988832056,False,False,False,False,-0.1529533739625558,-0.16906175915828642,False,False,False,False,-7310573,-6630558.73569978,False,False,False,False,641913.5922393474,False,False,False,False
2022-12-16 00:00:00+00:00,0.349,0.3753,0.3384,0.37,1024902,,,,,,,,,,,,,,,,,,0.3684271119108373,0.37433737519012034,0.47972454871719955,0.541416937952343,,,,,,,,,,,,,,0.4409764934426251,,#000000,,0.36596042413936547,,35.677133239494154,-12.585140040695585,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8592680942803959,1.1484047888771889,False,False,False,False,-0.3337116174624985,-0.25138668831039246,False,False,False,False,-8335475,-6756848.829351648,False,False,False,False,670283.1039253216,False,False,False,False
2022-12-23 00:00:00+00:00,0.4157,0.417,0.34,0.35,1079498,,,,,,,,,,,,,,,,,,0.37295889005973953,0.3764562816929,0.475422731500517,0.5360572063788837,,,,,,,,,,,,,,0.4402237774080101,,#000000,,0.3733647180287458,,38.99994078368793,-14.16028027380176,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9024081881419023,1.0997954979323128,False,False,False,False,0.146628556648747,-0.05237906583082273,False,False,False,False,-7255977,-6793821.286436711,False,False,False,False,700595.3184493718,False,False,False,False
