date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_154,aVWAP_peak_129,aVWAP_valley_179,aVWAP_valley_171,aVWAP_valley_160,aVWAP_valley_148,aVWAP_valley_136,aVWAP_valley_127,aVWAP_valley_106,aVWAP_valley_93,aVWAP_valley_85,aVWAP_valley_75,aVWAP_valley_61,aVWAP_valley_53,aVWAP_valley_45,aVWAP_valley_24,aVWAP_OB_bull_93,aVWAP_OB_bull_53,aVWAP_OB_bull_24,aVWAP_OB_bear_183,aVWAP_OB_bear_154,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,29.5082,30.3696,25.5482,28.989,111870500,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.213506019006285,,28.845399371099496,-25.38649086880622,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2576488317726883,-0.2040927577318905,False,False,False,False,22815900,-27331961.513988618,False,False,False,False,60785460.89021653,False,False,False,False
2022-03-18 00:00:00+00:00,31.7546,31.9084,29.2215,29.23,73322100,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.651041038200162,,34.141751640117235,-20.724279543116282,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2688008032849064,0.03235402277650795,False,False,False,False,96138000,-18186038.43887835,False,False,False,False,61714100.82427456,False,False,False,False
2022-03-25 00:00:00+00:00,31.1274,31.840644,30.4004,31.6,49832500,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.837108841904783,,37.16185003751315,-18.278825199325283,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282353681161,0.187591129072312,False,False,False,False,46305500,-13408887.443405878,False,False,False,False,60833982.24469867,False,False,False,False
2022-04-01 00:00:00+00:00,31.8808,32.2912,30.929,31.1372,45085150,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.01682652448226,,40.38740865931268,-15.584615617621068,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282374980645,0.26520968328518824,False,False,False,False,91390650,-5645958.743894332,False,False,False,False,59667402.0784247,False,False,False,False
2022-04-08 00:00:00+00:00,30.8798,32.5492,30.3265,31.7142,45438950,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.12081795055687,,41.47564510332765,-14.869393333634058,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.30827132837240356,0.2867405058287959,False,False,False,False,45951700,-1823909.948050307,False,False,False,False,58613442.66520806,False,False,False,False
2022-04-15 00:00:00+00:00,32.0634,32.2468,29.6498,30.5392,37309850,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.196391744403286,,43.84926002223583,-12.812033221297554,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.21355988121283143,0.2501501935208137,False,False,False,False,83261550,4478716.714768234,False,False,False,False,57035398.76408153,False,False,False,False
2022-04-22 00:00:00+00:00,29.617,32.9,29.5121,31.825,54084950,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.343663802045942,,42.96333405234711,-12.812033221297554,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2628538588718914,0.25650202619635254,False,False,False,False,29176600,6308189.550711328,False,False,False,False,56816847.003779195,False,False,False,False
2022-04-29 00:00:00+00:00,29.1122,30.53405,28.51,29.4,88754700,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,30.06068596248658,,41.881424471429085,-12.812033221297554,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.04748129166686334,0.10451036726474461,False,False,False,False,-59578100,1427723.6580660446,False,False,False,False,59182613.89238814,False,False,False,False
2022-05-06 00:00:00+00:00,27.0906,29.2792,26.2406,29.0234,83561850,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.644156662466045,,39.51904589995148,-12.812033221297554,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.11915894357532467,False,False,False,False,-143139950,-9280992.909198107,False,False,False,False,60988483.23369272,False,False,False,False
2022-05-13 00:00:00+00:00,26.3656,27.2277,24.8542,26.4722,83520050,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,29.19464215515432,,37.33470050312436,-12.812033221297554,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.23099359899535932,False,False,False,False,-226660000,-25383141.582590837,False,False,False,False,62657488.179345116,False,False,False,False
2022-05-20 00:00:00+00:00,25.8822,26.6926,24.665,26.177,61746600,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.912216857658702,,35.44982225111639,-7.379058679963663,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.28691092670537666,False,False,False,False,-288406600,-44866360.72462115,False,False,False,False,62590014.98087511,False,False,False,False
2022-05-27 00:00:00+00:00,28.0484,28.1334,24.6182,25.9712,71962400,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.75660599432406,,36.9954651013943,-7.379058679963663,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.25801927428837296,-0.2724651004968748,False,False,False,False,-216444200,-57575830.30057514,False,False,False,False,63284265.72303251,False,False,False,False
2022-06-03 00:00:00+00:00,27.5012,28.2876,26.9886,27.9,40027050,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.713585771578682,,37.65531815983691,-7.379058679963663,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.11245230300207647,-0.19245870174947563,False,False,False,False,-256471250,-72308824.35238439,False,False,False,False,61561509.00280788,False,False,False,False
2022-06-10 00:00:00+00:00,26.3408,27.9398,26.0356,27.8188,50197800,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,28.617843958028914,,37.23307729451572,-7.379058679963663,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.18197973030213355,-0.1872192160258046,False,False,False,False,-306669050,-89668841.06702259,False,False,False,False,60719752.78037766,False,False,False,False
2022-06-17 00:00:00+00:00,24.912,25.8,23.9256,25.4192,80498950,,,,,,,,,,,,,,,,,24.879199999999997,,,24.879199999999997,,,,24.879199999999997,#000000,,27.345732704094925,,35.949519497542695,-7.379058679963663,False,False,False,True,False,,1.0,25.8,23.9256,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.2650237352205993,False,False,False,False,-387168000,-111705815.80279869,False,False,False,False,62184878.50034969,False,False,False,False
2022-06-24 00:00:00+00:00,26.5804,26.5808,24.601402,25.2796,38869000,,,,,,,,,,,,,,,,,25.21839127855788,,,25.21839127855788,,,,25.21839127855788,#000000,,27.36605470791916,,37.07408076595139,-7.379058679963663,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.2599214097362964,-0.26247257247844785,False,False,False,False,-348299000,-129231236.85444324,False,False,False,False,60457776.38921268,False,False,False,False
2022-07-01 00:00:00+00:00,26.136,27.0124,25.4006,26.983,49010250,,,,,,,,,,,,,,,,,25.49916227260615,,,25.49916227260615,,,,25.49916227260615,#000000,,27.372065686860605,,37.542022933057574,-7.379058679963663,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8509358541356588,1.11771168988881,False,False,False,False,-0.14057768050180244,-0.20152512649012516,False,False,False,False,-397309250,-149088867.45781782,False,False,False,False,59609811.47149322,False,False,False,False
2022-07-08 00:00:00+00:00,26.7856,27.4587,25.4098,25.6886,38173200,,,,,,,,,,,,,,,,,25.693622386531064,,,25.693622386531064,,,,25.693622386531064,#000000,,27.385208043592698,,38.647676046343285,-7.379058679963663,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8949978819295196,1.1042470543563363,False,False,False,False,0.028005650281374275,-0.08675973810437544,False,False,False,False,-359136050,-164647918.01649797,False,False,False,False,58021914.325456694,False,False,False,False
2022-07-15 00:00:00+00:00,25.9998,26.578576,24.6722,26.4422,50250150,,,,,,,,,,,,,,,,,25.704691757266,,,25.704691757266,,,,25.704691757266,#000000,,27.316636300149284,,38.79836002497271,-7.379058679963663,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9204433262426168,1.0683124236615744,False,False,False,False,-0.149756917779239,-0.11825832794180721,True,False,False,False,-409386200,-182776679.64490554,False,False,False,False,57446228.079126574,False,False,False,False
2022-07-22 00:00:00+00:00,26.9466,27.7,26.24,26.3,59076950,,,,,,,,,,,,,,,,,25.93987633481903,,,25.93987633481903,,,,25.93987633481903,#000000,,27.346911703405695,,40.038759969687625,-7.379058679963663,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9691469011630761,1.0191430721521555,False,False,False,False,0.1728178509959339,0.02727976152706335,False,False,False,False,-350309250,-195186499.67120883,False,False,False,False,57567022.295487575,False,False,False,False
2022-07-29 00:00:00+00:00,31.2844,31.4894,25.8326,27.0846,149501550,,,,,,,,,,,,,,,,,27.094945890929644,,,27.094945890929644,,,,27.094945890929644,#000000,,27.79701412057449,,44.86280263166063,-10.992580772936819,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9866699972977995,0.9359301994004561,False,False,False,False,0.34282823491516773,0.18505399822111554,False,False,False,False,-200807700,-195602884.88074893,False,False,False,False,64376987.31063664,False,False,False,False
2022-08-05 00:00:00+00:00,32.0156,32.0788,30.9206,31.1722,47448550,,,,,,,,,,,,,,,,,27.51839880397622,,,27.51839880397622,,,,27.51839880397622,#000000,,28.002375075184236,,48.82477266314643,-7.165609059680442,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.030190089293308,0.9590206628361587,False,False,False,False,0.34282824325570177,0.26394112073840864,False,False,False,False,-153359150,-192473719.33402678,False,False,False,False,63123028.99133023,False,False,False,False
2022-08-12 00:00:00+00:00,33.274,33.681798,32.1289,32.2,63215100,,,,,,,,,,,,,,,,,28.123048587687702,,,28.123048587687702,,,,28.123048587687702,#000000,,28.320667024447097,,52.50124418001903,-3.699952951862052,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0448116090924378,0.9622478454679017,False,False,False,False,0.3428282452061544,0.3033846829722815,False,False,False,False,-90144050,-184893743.8278026,False,False,False,False,63129849.066046506,False,False,False,False
2022-08-19 00:00:00+00:00,33.4452,34.4974,33.2482,33.2926,47628300,,,,,,,,,,,,,,,,,28.551258070927343,,,28.551258070927343,,,,28.551258070927343,#000000,,28.56072401196232,,55.240639058568135,-1.174880573105078,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0424499816644244,0.941892518810718,False,False,False,False,0.3428282461949988,0.3231064645836401,False,False,False,False,-42515750,-174347225.76648387,False,False,False,False,61981586.172265284,False,False,False,False
2022-08-26 00:00:00+00:00,32.5572,33.3556,32.5064,32.8,36259100,,,,,,,,,,,,,,,,,28.785051593797288,,,28.785051593797288,,,,28.785051593797288,#000000,,28.697623138469645,,56.23196659651577,-0.30161442954742057,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0764175610556292,0.9355182100041027,False,False,False,False,0.2606938285770171,0.2919001465803286,False,False,False,False,-78774850,-167267790.5245221,False,False,False,False,60076216.82617156,False,False,False,False
2022-09-02 00:00:00+00:00,32.3304,33.0624,31.0424,32.3398,50633850,,,,,,,,,,,,,,,,,29.024481499814197,,,29.024481499814197,,,,29.024481499814197,#000000,,28.84431753153416,,56.693923519183244,0.14677567236409317,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0346055483264116,0.9388793422185713,False,False,False,False,0.18645333983330292,0.23917674320681576,False,False,True,False,-129408700,-164463413.44863158,False,False,False,False,59376782.24645515,False,False,False,False
2022-09-09 00:00:00+00:00,34.4664,34.7339,32.0296,32.28,50004400,,,,,,,,,,,,,,,,,29.334724987552285,,,29.334724987552285,,,,29.334724987552285,#000000,,29.039492925797067,,58.57707752618431,2.0188567825725556,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.100831742399437,0.9045347959949944,False,False,False,False,0.2993347124926449,0.26925572784973034,False,True,False,False,-79404300,-158162738.37836257,False,True,False,False,58682531.70968069,False,True,False,False
2022-09-16 00:00:00+00:00,33.8714,35.0912,33.502,34.84,55701800,,,,,,,,,,,,,,,,,29.66364824764998,,,29.66364824764998,,,,29.66364824764998,#000000,,30.457773557471096,,59.25200973639974,2.750873150053927,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0635356031417578,0.9237466987867882,False,False,False,False,0.3428282458738244,0.30604198686177736,False,False,False,False,-135106100,-156454839.23922458,False,False,False,False,58461736.76822286,False,False,False,False
2022-09-23 00:00:00+00:00,31.1504,34.4,30.64365,33.5188,82684750,,,,,,,,,,,,,,,,,29.884492213189287,,,29.884492213189287,,,,29.884492213189287,#000000,,30.280573907189726,,57.05808614278757,2.750873150053927,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9918355920305273,0.9374556801814727,False,False,False,False,0.17179378748875193,0.23891788717526463,False,False,False,False,-217790850,-160998247.44372645,False,False,False,False,60256034.0446508,False,False,False,False
2022-09-30 00:00:00+00:00,30.0552,31.5642,30.0214,31.1842,62916100,,,,,,,,,,,,,,,,,29.92782252300088,,,29.92782252300088,,,,29.92782252300088,#000000,,30.133569011544004,,54.57504618542,2.750873150053927,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,0.9722017387758382,0.9937867967500653,False,False,False,False,-0.08051279593512604,0.07920254562006929,False,False,False,False,-280706950,-169865558.74419114,False,False,False,False,60453075.96726926,False,False,False,False
2022-10-07 00:00:00+00:00,29.575,31.179,29.3062,30.28,67289000,,,,,,,,,,,,,,,,,29.933853665050695,,,29.933853665050695,,,,29.933853665050695,#000000,,30.016382197288944,,52.40935018244863,8.929089540935777,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.970097848800174,1.00480276916222,False,False,False,False,-0.34282825441539394,-0.13181285439766233,False,False,False,False,-347995950,-183060402.5409177,False,False,False,False,60959440.7104345,False,False,False,False
2022-10-14 00:00:00+00:00,30.1682,31.74,28.84,29.775,93887600,,,,,,,,,,,,,,,,,29.960233545740795,,,29.960233545740795,,,,29.960233545740795,#000000,,29.959606893610495,,51.410558752814254,7.905003457080454,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9738514281118911,0.9900173003554099,False,False,False,False,-0.33419283305941033,-0.23300284372853633,False,False,False,False,-254108350,-188323213.46381268,False,False,False,False,63398563.62077268,False,False,False,False
2022-10-21 00:00:00+00:00,30.9964,31.7619,30.1728,30.8,72323550,,,,,,,,,,,,,,,,,30.02175293974536,,,30.02175293974536,,,,30.02175293974536,#000000,,29.99486129923625,,51.44681398738476,7.822399481649455,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9988778716443469,1.0007544348444206,False,False,False,False,-0.2152740977385866,-0.22413847073356147,False,False,False,False,-181784800,-187838886.5405673,False,False,False,False,64059673.722937666,False,False,False,False
2022-10-28 00:00:00+00:00,30.1,31.8286,28.9334,31.2,149880700,,,,,,,,,,,,,,,,,30.051342451707548,,,30.051342451707548,,,,30.051342451707548,#000000,,30.168498568653987,,50.644967315378985,6.873783693513715,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9947729521272908,0.958487904561475,False,False,False,False,-0.3177468364745166,-0.270942653604039,False,False,False,False,-331665500,-198492709.75978455,False,False,False,False,70416786.78049783,False,False,False,False
2022-11-04 00:00:00+00:00,27.9514,30.4355,27.3306,30.1482,87761700,,,,,,,,,,,,,,,,,29.960774126637837,,,29.960774126637837,,,,29.960774126637837,#000000,,29.900174125096555,,48.31905658953981,4.465375850048517,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0063444831800825,0.960934295398468,False,False,False,False,-0.34282825441539394,-0.30688545400971645,False,False,False,False,-419427200,-214858227.5553561,False,False,False,False,71701595.16712762,False,False,False,False
2022-11-11 00:00:00+00:00,30.127,30.4776,27.206,28.0872,80494700,,,,,,,,,,,,,,,,29.2702,29.924046530059574,,,29.924046530059574,,,,29.597123265029786,#000000,,29.817627355851236,,48.63530063847922,4.465375850048517,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0278034936600098,0.9257670110432836,False,False,False,False,-0.34282825441539394,-0.32485685421255517,False,False,False,False,-338932500,-224048914.4031075,False,False,False,False,72352936.2658589,False,False,False,False
2022-11-18 00:00:00+00:00,30.0496,31.2252,29.7685,30.0718,58641650,,,,,,,,,,,,,,,,29.724360881166806,29.93985140473723,,,29.93985140473723,,,,29.832106142952018,#000000,,29.96279111408912,,48.796683801205475,4.465375850048517,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0755498675851578,0.9029066397469907,False,False,False,False,-0.13048383041991937,-0.22767034231623728,False,False,False,False,-397574150,-236902635.55843288,False,False,False,False,71337285.43135083,False,False,False,False
2022-11-25 00:00:00+00:00,30.304,30.3838,29.4442,29.9,31052550,,,,,,,,,,,,,,,,29.78268201562107,29.941868665529565,,,29.941868665529565,,,,29.862275340575316,#000000,,29.98053926783645,,49.14173793717575,4.465375850048517,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0740529171011586,0.9395952722703217,False,False,False,False,-0.13858502162173345,-0.18312768196898538,False,False,False,False,-366521600,-246504040.3318823,False,False,False,False,68353230.95495448,False,False,False,False
2022-12-02 00:00:00+00:00,32.0976,32.7666,30.242,30.304,73256800,,,,,,,,,,,,,,,,30.360256306334428,30.018784579837526,,,30.018784579837526,,,,30.189520443085975,#000000,,30.665142443631133,,50.9139987252983,4.465375850048517,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0446722355791351,0.9015381447918421,False,False,False,False,0.3428282265972688,0.07985027231414171,False,False,False,False,-293264800,-249967800.30729842,False,False,False,False,68716458.29162452,False,False,False,False
2022-12-09 00:00:00+00:00,30.5252,31.9215,29.794,31.8832,68208050,,,,,,,,,,,,,,,,30.44487653756773,30.047250353523108,,,30.047250353523108,,,,30.246063445545417,#000000,,30.59676841004969,,50.73805963033806,4.465375850048517,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0501281048684552,0.9078616647729031,False,False,False,False,0.17138702683892765,0.12561864957653468,False,False,False,False,-361472850,-258227433.6178689,False,False,False,False,68678798.41817084,False,False,False,False
2022-12-16 00:00:00+00:00,29.2422,32.2934,28.9895,30.3522,70707450,,,,,,,,,,,,,,,,30.394976273442488,30.052227399545554,,,30.052227399545554,,,,30.22360183649402,#000000,,30.490413844686856,,49.55139746786705,4.465375850048517,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0731074112520806,0.87523737030403,False,False,False,False,0.11663645326833307,0.12112755142243387,False,False,False,False,-432180300,-271112831.1276564,False,False,False,False,68829068.90571374,False,False,False,False
2022-12-23 00:00:00+00:00,28.2472,29.2607,27.7002,29.0132,63356300,,,,,,,,,,,,,,,,30.11178511926276,29.996600545900392,,,29.996600545900392,,,,30.054192832581577,#000000,,30.206564761626165,,47.93446412000092,2.8822104857163637,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0394545207327186,0.940669253762418,False,False,False,False,-0.34282825441539394,-0.11085035149648004,False,False,False,False,-495536600,-287736814.00708926,False,False,False,False,68423678.61640161,False,False,False,False
2022-12-30 00:00:00+00:00,27.7498,28.3682,27.424506,28.277,42167400,,,,,,,,,,,,,,,,29.916085412214642,29.94942374129232,,,29.94942374129232,,,,29.93275457675348,#000000,,30.021558484418954,,46.40293502362069,1.26590480496791,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0,1.0209993666829171,0.9632769728886712,False,False,False,False,-0.34282825441539394,-0.226839302955937,False,False,False,False,-537704000,-306252901.85841596,False,False,True,False,66478769.08926076,False,False,False,False
2023-01-06 00:00:00+00:00,28.0412,28.1368,26.881,28.006,56742250,,,,,,,,,,,,,,,27.686333333333334,29.683777584927842,29.8844914324211,,27.686333333333334,29.8844914324211,,,,29.084867450227424,#000000,,29.17091980908676,,45.612522776245676,0.37782725213074286,False,False,False,True,False,0.0,1.0,28.1368,26.881,0.0,0,1.011430786475081,0.9748541118868892,False,False,True,False,-0.34282825441539394,-0.28483377868566545,False,False,False,False,-480961750,-319194298.0170518,False,False,False,False,65757545.45301922,False,False,False,False
2023-01-13 00:00:00+00:00,30.4914,30.5088,28.2802,28.3118,69056700,,,,,,,,,,,,,,,28.82473539837442,29.69236975500192,29.88029552356551,,28.82473539837442,29.88029552356551,,,,29.465800225647282,#000000,,29.46412226545653,,47.34848749068282,0.37782725213074286,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.048694270895176,0.9218460854485478,False,False,False,False,-0.0185199203370989,-0.15167684951138216,False,False,False,False,-411905050,-326061761.12689984,False,False,False,False,66001927.27131409,False,False,False,False
2023-01-20 00:00:00+00:00,31.1038,31.474798,29.814,30.2998,51060450,,,,,,,,,,,,,,,29.394294699592066,29.77725971282918,29.902621512695987,,29.394294699592066,29.902621512695987,,,,29.69139197503908,#000000,,29.672939715551216,,49.097062593164154,0.37782725213074286,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0523884548725133,0.9288139341858721,False,False,False,False,0.19021432508640365,0.019268737787510745,False,False,False,False,-360844600,-328638267.7100924,False,False,False,False,64895151.17714267,False,False,False,False
2023-01-27 00:00:00+00:00,32.2756,32.5982,30.9716,31.041,74317250,,,,,,,,,,,,,,,30.15001397771794,29.995588118616332,29.97261979027426,,30.15001397771794,29.97261979027426,,,,30.039407295536176,#000000,,30.02934289612327,,51.279787818343124,-3.4427552305975837,False,False,False,False,True,1.4700945235442298,0.0,0.0,0.0,0.0,1,1.0863446782282324,0.9742977182246843,False,False,False,False,0.34282823709412175,0.18104848744081625,False,False,False,False,-286527350,-325518940.4723078,False,False,False,False,65593084.423280254,False,False,False,False
