date,Close,High,Low,Open,Volume,aVWAP_peak_181,aVWAP_peak_176,aVWAP_peak_169,aVWAP_peak_158,aVWAP_peak_145,aVWAP_peak_139,aVWAP_peak_132,aVWAP_peak_119,aVWAP_valley_171,aVWAP_valley_166,aVWAP_valley_155,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_122,aVWAP_valley_111,aVWAP_valley_102,aVWAP_valley_97,aVWAP_valley_92,aVWAP_valley_77,aVWAP_valley_70,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_39,aVWAP_valley_28,aVWAP_OB_bull_77,aVWAP_OB_bull_63,aVWAP_OB_bear_145,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,24.8521823051,25.235842206,23.3093797248,24.3624037082,47520615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.03256447330918,38.02988256767135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824202007073,0.3428282425581028,False,False,False,False,177241254,48479968.49485595,False,False,False,False,29231581.296611108,False,False,False,False
2022-03-18 00:00:00+00:00,25.0344195599,25.4300252024,22.3583929491,24.59913003,49353974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.50922933133145,38.02988256767135,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.27793572969865527,0.31038198612837903,False,False,False,False,226595228,61673691.42116291,False,False,False,False,30722128.904269543,False,False,False,False
2022-03-25 00:00:00+00:00,26.2583245162,26.4149184163,25.2074970285,25.4959594761,25142440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.36182678547874,35.874813944976395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282407606393,0.32660511344450915,False,False,False,False,251737668,75752504.50107676,False,False,False,False,30308818.61506439,False,False,False,False
2022-04-01 00:00:00+00:00,25.986345637,26.3366214663,24.659418378,25.7061249736,26965339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.02981160269786,35.874813944976395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.30063331278740485,0.313619213115957,False,False,False,False,224772329,86791010.01951551,False,False,False,False,30061153.458392955,False,False,False,False
2022-04-08 00:00:00+00:00,26.4849735822,26.9671179589,25.2943242252,26.2542036241,28248469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.03667092513793,35.874813944976395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282392330419,0.32822372617449946,False,False,False,False,253020798,99104327.64769955,False,False,False,False,29926880.535549033,False,False,False,False
2022-04-15 00:00:00+00:00,27.1072282906,27.1360745353,25.6154653472,26.2171155951,19581522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,88.32112542478245,35.874813944976395,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282399591953,0.3355259830668474,False,True,False,False,272602320,111956030.784907,False,False,False,False,29160557.68106392,False,False,False,False
2022-04-22 00:00:00+00:00,26.3201378978,29.0934982869,26.1971704773,27.2926684355,27705721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,27.203602220666667,,85.98280284134728,35.874813944976395,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824213205093,0.33917711259944916,False,False,False,False,244896599,121803480.2823213,False,False,False,False,29052792.000985112,False,False,False,False
2022-04-29 00:00:00+00:00,25.4959594761,26.1841484582,24.5605169674,25.3599700365,34890171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,26.205844732481193,,82.00478405769704,34.882675286432914,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.08083140063371375,0.21000425661658145,False,False,False,False,210006428,128337031.96511231,False,False,False,False,29485190.445356585,False,False,False,False
2022-05-06 00:00:00+00:00,26.2542036241,27.4945921488,24.5790609819,25.0632658047,23746768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,26.179288130274397,,79.88479366678699,33.01452405108293,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07442316087702736,0.1422137087468044,False,False,False,False,233753196,136145636.70843732,False,False,False,False,29060122.11607091,False,False,False,False
2022-05-13 00:00:00+00:00,25.0673866968,25.7473338947,23.2212270321,25.6031026709,32964608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,25.22165533998352,,75.56586452189515,29.07569866002342,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.23015833573011163,-0.04397231349165362,False,False,False,False,200788588,140934003.4707753,False,False,False,False,29349343.29265825,False,False,False,False
2022-05-20 00:00:00+00:00,25.4835967998,26.3416489546,24.6759019465,25.1044747258,22859385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,25.36865418725182,,72.9552534621314,26.84403117071011,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.04595389291368831,-0.04496310320267097,False,False,False,False,223647973,147060964.1766438,False,False,False,False,28868605.641350232,False,False,False,False
2022-05-27 00:00:00+00:00,27.5811308831,27.5835210005,25.7102458657,25.7638174632,18073793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,25.67599403930914,,73.03604897130188,26.84403117071011,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.12213599715236419,0.03858644697484661,False,False,False,False,241721766,154072875.42281833,False,False,False,False,28068989.890139103,False,False,False,False
2022-06-03 00:00:00+00:00,27.8860768991,28.6237165865,27.3297564644,28.5165733917,16046700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,26.642158458860422,,73.32794200229381,26.84403117071011,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823320803796,0.19070734009144227,False,False,False,False,257768466,161754030.28038734,False,False,False,False,27178449.898276947,False,False,False,False
2022-06-10 00:00:00+00:00,26.7239853245,28.4671226864,26.40255574,28.2281109441,19314320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,26.61838810434418,,71.18456177908428,25.58836972831233,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.23164940285730154,0.2111783714743719,False,False,False,False,238454146,167435520.333692,False,False,False,False,26595921.75766384,False,False,False,False
2022-06-17 00:00:00+00:00,21.8482894837,26.0193127739,21.1445805218,25.7679383553,45542397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,25.259940585045126,,63.3872925670708,18.26408822906805,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.06582494147051102,False,False,False,False,192911749,169322648.38304818,False,False,False,False,27999364.368207257,False,False,False,False
2022-06-24 00:00:00+00:00,21.0363176046,23.1058049066,20.5553804148,22.5769821956,32635751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,24.560807072938715,,57.11408538050142,12.619878345884388,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2043265979429525,False,False,False,False,160275998,168652526.132452,False,False,False,False,28342800.41500672,False,False,False,False
2022-07-01 00:00:00+00:00,22.8059999051,23.792858035,21.1945480221,21.2986469809,36937946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,24.237800869954782,,54.57191285217394,10.61227892302039,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.063625518730988,0.8537087771741774,False,False,False,False,-0.2648135709437977,-0.2345700844433751,False,False,False,False,197213944,170768186.71523336,False,False,False,False,28979477.865746964,False,False,False,False
2022-07-08 00:00:00+00:00,20.5532984356,22.3063249026,19.5789321807,22.2188817772,35548709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,23.763123289164156,,50.876341707690614,7.433711139514507,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0120098765849015,0.9066539123710514,False,False,False,False,-0.34282825441539394,-0.2886991694293845,False,False,False,False,161665235,170093893.99558645,False,False,False,False,29466087.57939534,False,False,False,False
2022-07-15 00:00:00+00:00,19.6955230146,20.5741182273,18.5670903007,20.2868051009,35975712,,,,,,,,,,,,,,,,,,,,,,,,,19.612243847533332,,,,,19.612243847533332,#000000,,22.344244534980653,,47.609325983316936,4.638732138443622,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9679834075311678,0.9705423931410558,False,False,False,False,-0.34282825441539394,-0.3157637119223892,False,False,False,False,125689523,166804681.32924673,True,False,False,False,29948281.98092161,True,False,False,False
2022-07-22 00:00:00+00:00,20.7365126032,21.3735982313,20.1369026002,20.1868701004,32622589,,,,,,,,,,,,,,,,,,,,,,,,,20.15284141782457,,,,,20.15284141782457,#000000,,22.296280589980498,,46.385976977737286,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9571997130776474,0.962919665596961,False,False,False,False,-0.24158105174282254,-0.2786723818326059,False,False,False,False,158312112,166175602.1196729,False,False,False,False,30146378.79714964,False,False,False,False
2022-07-29 00:00:00+00:00,22.9850501143,23.0891490732,20.9530384376,21.0363176046,28101367,,,,,,,,,,,,,,,,,,,,,,,,,20.78914082812478,,,,,20.78914082812478,#000000,,22.421149122631267,,47.605781247211276,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9859367833352722,0.9158485774651813,False,False,False,False,-0.13848046680366022,-0.20857642431813306,False,False,False,False,186413479,167674704.11080822,False,False,False,False,29994896.44180522,False,False,False,False
2022-08-05 00:00:00+00:00,21.652583441,22.8767871971,20.8364476036,22.6019659458,30565789,,,,,,,,,,,,,,,,,,,,,,,,,21.02918588621914,,,,,21.02918588621914,#000000,,22.415551917786047,,47.379059897072,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9649978402044398,0.9340794013469285,False,False,False,False,-0.1516680617776216,-0.18012224304787733,False,False,False,False,155847690,166798628.9914891,False,False,False,False,30037184.77944928,False,False,False,False
2022-08-12 00:00:00+00:00,23.4389215749,23.5638403255,21.6234357326,21.7525184415,22717108,,,,,,,,,,,,,,,,,,,,,,,,,21.308822572590557,,,,,21.308822572590557,#000000,,22.488685811515857,,48.710400485465854,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9793354943337838,0.9201729862476598,False,False,False,False,-0.07644271962874287,-0.1282824813383101,False,False,False,False,178564798,167670197.0661936,False,False,False,False,29494956.869860448,False,False,False,False
2022-08-19 00:00:00+00:00,23.1849201153,23.380626158,22.1314386518,22.4562274034,29432232,,,,,,,,,,,,,,,,,,,,,,,,,21.569683570965697,,,,,21.569683570965697,#000000,,22.55828814456135,,49.44205725317383,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9795435140921832,0.927097282741585,False,False,False,False,0.19660402672788424,0.03416077269478707,False,False,False,False,149132566,166297039.20943853,False,False,False,False,29490310.583204117,False,False,False,False
2022-08-26 00:00:00+00:00,24.7016342783,25.4396444413,23.0563057385,23.5425241989,32411580,,,,,,,,,,,,,,,,,,,,,,,,,22.002627435121237,,,,,22.002627435121237,#000000,,22.977854595719407,,51.16518401891131,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9960776527897787,0.8946043636510219,False,False,False,False,0.34282823858048095,0.188494505637634,False,False,False,False,181544146,167426454.5272579,False,False,False,False,29706700.91037418,False,False,False,False
2022-09-02 00:00:00+00:00,23.8854818628,25.3593315706,23.1604954086,24.5279848282,19707604,,,,,,,,,,,,,,,,,,,,,,,,,22.18413851506234,,,,,22.18413851506234,#000000,,23.028804081410048,,51.645363679683925,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9744793156487609,0.9351471275294805,False,False,False,False,0.34282823862079465,0.2656613721292143,False,False,False,False,161836542,167012386.9326462,False,False,False,False,28966027.065161277,False,False,False,False
2022-09-09 00:00:00+00:00,23.9636241154,24.2110745818,22.583110987,24.1329323292,15480372,,,,,,,,,,,,,,,,,,,,,,,,,22.27198909930017,,,,,22.27198909930017,#000000,,23.022968699602398,,52.053487203766835,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9462096690136974,0.9625082487128687,False,False,False,False,0.21166717015506978,0.23866427114214206,False,False,False,False,177316914,167775685.23393163,False,False,False,False,27967089.652927108,False,False,False,False
2022-09-16 00:00:00+00:00,23.6501860555,24.901331146,23.0272355046,24.4107714494,33414476,,,,,,,,,,,,,,,,,,,,,,,,,22.46115887817412,,,,,22.46115887817412,#000000,,23.081871403586398,,52.036335570530255,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9693073437437315,0.953118286597756,False,False,False,False,0.296810762642657,0.26773751689239955,False,False,False,False,143902438,166007296.54993668,False,False,False,False,28370599.752710283,False,False,False,False
2022-09-23 00:00:00+00:00,20.5749160824,23.8519869382,20.5003374953,22.8429825247,23076494,,,,,,,,,,,,,,,,,,,,,,,,,22.398907012217038,,,,,22.398907012217038,#000000,,22.92698577949788,,49.40563808591689,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8830001579932412,0.9917154214489038,False,False,False,False,-0.062494378597011034,0.10262156914769426,False,False,False,False,120825944,162660529.69438583,False,False,False,False,27978443.771028038,False,False,False,False
2022-09-30 00:00:00+00:00,20.4301458839,20.8205867222,19.5001070333,20.4125979811,34787460,,,,,,,,,,,,,,,,,,,,,,,,20.2502798798,22.177958519727703,,,,,21.21411919976385,#000000,,21.950799991384496,,47.418736618963386,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.8746611234667282,1.0415270511141188,False,False,False,False,-0.34282825441539394,-0.12010334263384984,False,False,False,False,86038484,156984822.6059128,False,False,False,False,28482815.34354448,False,False,False,False
2022-10-07 00:00:00+00:00,24.0713357237,24.3038454363,21.2461233661,21.3426368317,27595064,,,,,,,,,,,,,,,,,,,,,,,,21.558237250779086,22.255575928665152,,,,,21.90690658972212,#000000,,22.31856757309614,,49.154798928977286,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.883956581870078,0.9941689864827187,False,False,False,False,0.09118927739355644,-0.0144570326201467,False,False,False,False,113633548,153773617.0795489,False,False,False,False,28417055.984763406,False,False,False,False
2022-10-14 00:00:00+00:00,23.2202624358,24.5319681733,22.4964114436,24.0801096751,24406752,,,,,,,,,,,,,,,,,,,,,,,,22.0807347327116,22.32815547772925,,,,,22.204445105220426,#000000,,22.491048866297298,,49.69400461910742,3.7338536767114547,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.8999215840373783,0.9932622745961903,False,False,False,False,0.213112734559306,0.09932785096957965,False,False,False,False,89226796,148992371.07365638,False,False,False,False,28119996.430336487,False,False,False,False
2022-10-21 00:00:00+00:00,25.7296125423,25.8261260079,22.7815648648,23.7598604482,24016900,,,,,,,,,,,,,,,,,,,,,,,,22.665597404329986,22.47023243426615,,,,,22.56791491929807,#000000,,22.7409137213043,,51.84900044197816,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8953843645338327,1.0039606608635447,False,False,False,False,0.3428282365402195,0.22107804375489956,False,False,False,False,113243696,146344321.06820035,False,False,False,False,27816063.361422673,False,False,False,False
2022-10-28 00:00:00+00:00,26.2516626518,26.9799006198,25.3962023883,25.5497465381,18036704,,,,,,,,,,,,,,,,,,,,,,,,23.161673765692953,22.62621700125864,,,,,22.893945383475796,#000000,,22.98413397407792,,53.72341936799728,3.7338536767114547,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.965527054278506,0.9405433037435688,False,False,False,False,0.3428282421278375,0.28195314294136853,False,False,False,False,131280400,145228475.06314847,False,False,False,False,27091666.37168766,False,False,False,False
2022-11-04 00:00:00+00:00,26.8351304213,27.3133107738,25.6989037123,25.9094785464,19694392,,,,,,,,,,,,,,,,,,,,,,,,23.619650093709623,22.80003259007941,,,,,23.209841341894517,#000000,,23.230250491697564,,55.44018817855712,-0.571606148333828,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9694751054200759,0.955386177340442,False,False,False,False,0.3428282427437019,0.3123906928425352,False,False,False,False,150974792,145654128.1695819,False,False,False,False,26543720.12193302,False,False,False,False
2022-11-11 00:00:00+00:00,27.1641535996,27.4493070208,25.6945167366,26.9711266684,21799794,,,,,,,,,,,,,,,,,,,,,,,,24.022746629677144,22.982645577009553,,,,,23.502696103343347,#000000,,24.404594403196356,,56.88334512035837,0.9244961918370507,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.000170344212485,0.9312282442530254,False,False,False,False,0.34282824286349345,0.3276094678530143,False,False,False,False,172774586,147663050.9718351,False,False,False,False,26192318.18697502,False,False,False,False
2022-11-18 00:00:00+00:00,26.1990189433,27.4295656301,25.5497465381,26.9448048141,13943212,,,,,,,,,,,,,,,,,,,,,,,,24.2020704117808,23.08012321021431,,,,,23.641096810997553,#000000,,24.46588724818403,,56.947438023302254,1.1187273492860754,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9733104269805619,0.9417872531223394,False,False,False,False,0.3333555547270664,0.33048251129004036,False,False,False,False,158831374,148490334.15910658,False,False,False,False,25284976.987939835,False,False,False,False
2022-11-25 00:00:00+00:00,26.3920458746,26.749584395,24.9750527201,25.7559343965,11827204,,,,,,,,,,,,,,,,,,,,,,,,24.312848904116315,23.150165429452127,,,,,23.73150716678422,#000000,,24.494028593231018,,57.13836719347351,1.4899257858506019,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9498219399270347,0.9777452089590831,False,False,False,False,0.26284558630522564,0.296664048797633,False,False,False,False,170658578,150132426.29546905,False,False,False,False,24288104.914759107,False,False,False,False
2022-12-02 00:00:00+00:00,26.3043063604,26.8614522756,25.5278116596,25.7778692751,19023812,,,,,,,,,,,,,,,,,,,,,,,,24.48248560157626,23.263178726529,,,,,23.87283216405263,#000000,,24.577891432639568,,57.18033552057362,1.755874524138875,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9318553309248331,0.9934245714071684,False,False,False,False,0.29983671676077844,0.2982503827792057,False,False,False,False,151634766,150243710.7180269,False,False,False,False,23898157.291443616,False,False,False,False
2022-12-09 00:00:00+00:00,23.9441134281,26.8790001784,23.9397264524,26.6070076844,20296210,,,,,,,,,,,,,,,,,,,,,,,,24.520285340779125,23.32561026707938,,,,,23.922947803929254,#000000,,24.526923236524112,,54.88865521763044,1.755874524138875,False,False,True,False,True,5.107681743012908,0.0,0.0,0.0,0.0,0,0.9218570304418324,0.9906245080974969,False,False,False,False,0.12862494201726196,0.2134376623982338,False,False,False,False,131338556,148843328.88706195,False,False,False,False,23631346.38096631,False,False,False,False
2022-12-16 00:00:00+00:00,23.2708277128,25.1593056999,23.1732002892,24.1546882622,67601738,,,,,,,,,,,,,,,,,,,,,,,,24.374719728956798,23.386037943308505,,,,,23.88037883613265,#000000,,24.252613693556963,,52.66810021037712,1.755874524138875,False,False,False,False,False,3.6150953750785817,0.0,0.0,0.0,0.0,1,0.9952298474344874,0.9896141247438373,False,False,False,False,-0.191563500269735,0.010937081064249399,False,False,False,False,63736818,142539142.89542776,False,False,False,False,26888412.42682066,False,False,False,False
2022-12-23 00:00:00+00:00,24.7751775593,24.7751775593,23.2131387807,23.5592723737,16934942,,,,,,,,,,,,,,,,,,,,,,,,24.36835667747391,23.409627421151146,,,,,23.888992049312527,#000000,,24.23702770670822,,52.44903716187582,1.755874524138875,False,False,False,False,False,6.52398443938262,0.0,0.0,0.0,0.0,1,1.0064693213673763,0.9439011468993662,False,False,False,False,-0.34282825441539394,-0.16594558667557227,False,False,False,False,80671760,137956373.79206276,False,False,False,False,26151118.32113024,False,False,False,False
2022-12-30 00:00:00+00:00,24.6420492543,25.3032531691,24.0340966615,24.9837452371,12758424,,,,,,,,,,,,,,,,,,,,,,,,24.37953221379037,23.434697411268232,,,,,23.9071148125293,#000000,,24.24344010069718,,52.16643334134031,1.755874524138875,False,False,False,False,False,6.225097801944322,0.0,0.0,0.0,0.0,1,1.0129359371256716,0.9482246532688522,False,False,False,False,-0.15861579998440717,-0.16228069332998973,False,False,False,False,67913336,132768000.62228033,False,False,False,False,25159066.889935404,False,False,False,False
2023-01-06 00:00:00+00:00,24.1982882376,24.4068559154,22.9158188995,24.3757926443,22640728,,,,,,,,,,,,,,,,,,,,,,,23.8403210175,24.34517826448547,23.448635870191154,,,,,23.878045050725543,#000000,,24.300871456015702,,51.53110748165322,6.331703234809204,False,False,False,False,False,5.224679195493884,0.0,0.0,0.0,0.0,1,1.027797315996017,0.9405515478175005,False,False,False,False,-0.34282825441539394,-0.2525544738726918,False,False,False,False,45272608,126286860.42803735,False,False,False,False,24972523.26845871,False,False,False,False
2023-01-13 00:00:00+00:00,25.4408190842,25.5517593384,24.0363154665,24.6464868644,18086548,,,,,,,,,,,,,,,,,,,,,,,24.359599215374452,24.377358383344106,23.490341759164846,,,,,24.075766452627803,#000000,,24.449415271335113,,52.23946648275391,6.331703234809204,False,False,False,False,False,7.596626868745851,0.0,0.0,0.0,0.0,1,1.0690059690992437,0.8847426319732367,False,False,False,False,-0.07328057670217072,-0.16291752528743125,False,False,False,False,63359156,121625548.98892348,False,False,False,False,24462451.026350655,False,False,False,False
