date,Open,High,Low,Close,Volume,aVWAP_peak_870,aVWAP_peak_818,aVWAP_peak_792,aVWAP_valley_881,aVWAP_valley_860,aVWAP_valley_802,aVWAP_valley_774,aVWAP_valley_726,aVWAP_valley_669,aVWAP_valley_666,aVWAP_valley_637,aVWAP_valley_602,aVWAP_valley_580,aVWAP_valley_540,aVWAP_valley_506,aVWAP_valley_479,aVWAP_valley_396,aVWAP_valley_372,aVWAP_valley_333,aVWAP_valley_317,aVWAP_valley_281,aVWAP_OB_bull_602,aVWAP_OB_bull_333,aVWAP_OB_bear_792,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2025-02-05 18:00:00+00:00,57.13,57.4,57.13,57.38,6462.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.120946727267096,,27.335375822915942,-30.07697068975136,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-102842.0,-11156.3175411054,False,False,False,False,10314.676597418558,False,False,False,False
2025-02-05 19:00:00+00:00,57.39,57.53,57.305,57.34,4223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.15221211872595,,30.181700620661125,-27.221650546150066,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-107065.0,-12643.273858297563,False,False,False,False,10220.231999008967,False,False,False,False
2025-02-05 20:00:00+00:00,57.34,57.79,57.34,57.715,15796.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.29182094521472,,37.19112017974344,-20.61128187495562,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-91269.0,-13862.27736437047,False,False,False,False,10306.678014528208,False,False,False,False
2025-02-06 15:00:00+00:00,57.93,58.55,57.93,58.22,11733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,57.46417081415607,,46.189358722714964,-12.456163672341525,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-79536.0,-14880.474614535267,False,False,False,False,10328.791533682808,False,False,False,False
2025-02-06 16:00:00+00:00,58.265,58.49,57.965,57.965,5813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,57.520367459136764,,49.380040880223675,-9.77832585261018,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-85349.0,-15973.009891829293,False,False,False,False,10258.779261842765,False,False,False,False
2025-02-06 17:00:00+00:00,57.94,58.465,57.94,58.46,3238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,57.5543634876366,,54.79224197544584,-4.869230573774388,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-82111.0,-16998.405087304807,False,False,False,False,10149.929970961482,False,False,False,False
2025-02-06 18:00:00+00:00,58.475,58.575,57.81,57.885,5723.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,57.593231075158386,,53.46857967946762,-4.869230573774388,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-87834.0,-18096.63136502101,False,False,False,False,10081.295397768281,False,False,False,False
2025-02-06 19:00:00+00:00,57.86,57.91,57.42,57.6,4276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,57.59580774550485,,50.69409311315888,-4.869230573774388,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-92110.0,-19244.125452385022,False,False,False,False,9991.290817957919,False,False,False,False
2025-02-06 20:00:00+00:00,57.595,57.965,57.44,57.835,17197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,57.6216625308113,,50.56101132417767,-4.869230573774388,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-74913.0,-20107.208778704633,False,False,False,False,10103.007239384928,False,False,False,False
2025-02-07 15:00:00+00:00,57.81,58.43,57.81,58.13,7780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,57.65776063150886,,52.41177866740051,-4.869230573774388,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-67133.0,-20836.290813143318,False,False,False,False,10066.991623270433,False,False,False,False
2025-02-07 16:00:00+00:00,58.13,58.63,57.98,58.01,11746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,57.959107608647294,,52.69458041125239,-4.869230573774388,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-78879.0,-21736.17777728063,False,False,False,False,10093.022760894146,False,False,False,False
2025-02-07 17:00:00+00:00,57.995,58.33,57.985,58.23,13878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,57.97672822139849,,54.36189722824756,-3.2661298115200452,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-65001.0,-22406.95021484217,False,False,False,False,10151.704578554702,False,False,False,False
2025-02-07 18:00:00+00:00,58.245,58.505,58.17,58.17,7689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,58.00111724919215,,54.929213341305854,-2.0968869446409215,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-72690.0,-23186.53238205392,False,False,False,False,10113.52311222052,False,False,False,False
2025-02-07 19:00:00+00:00,58.135,58.32,57.94,58.26,15190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,58.01347067230191,,55.97490464524047,-0.48948763721656263,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57500.0,-23718.524128068588,False,False,False,False,10192.228180248108,False,False,False,False
2025-02-07 20:00:00+00:00,58.265,58.33,57.87,57.95,25940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 0.5)",,58.0030839374453,,53.766801155048306,-0.48948763721656263,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-83440.0,-24644.438482672176,False,False,False,False,10436.379681329532,False,False,False,False
2025-02-10 15:00:00+00:00,57.915,58.11,57.44,57.72,10930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,57.97515380345853,,50.463238503682774,-0.48948763721656263,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-94370.0,-25725.454940305164,False,False,False,False,10444.032709525974,False,False,False,False
2025-02-10 16:00:00+00:00,57.71,57.77,57.2,57.37,6924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.94371144795324,,45.92057508323454,1.9327706827153577,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-101294.0,-26897.06029006787,False,False,False,False,10389.458558990687,False,False,False,False
2025-02-10 17:00:00+00:00,57.39,57.655,57.36,57.56,5944.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.92334017042808,,44.76730592245572,0.7257878373347069,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-95350.0,-27958.346177043564,False,False,False,False,10320.536720866801,False,False,False,False
2025-02-10 18:00:00+00:00,57.58,57.86,57.575,57.845,2436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.91982066720607,,46.50437793688481,0.7257878373347069,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-92914.0,-28965.410577399478,False,False,False,False,10198.295841473519,False,False,False,False
2025-02-10 19:00:00+00:00,57.835,57.865,57.66,57.71,5303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.912125047427054,,46.57800951811441,0.7257878373347069,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-98217.0,-30039.07863046305,False,False,False,False,10122.39978191579,False,False,False,False
2025-02-10 20:00:00+00:00,57.715,57.92,57.58,57.59,15240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.88887606355448,,45.675228606252915,0.7257878373347069,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-113457.0,-31332.379736967498,False,False,False,False,10201.742420955856,False,False,False,False
2025-02-11 15:00:00+00:00,56.29,56.295,55.71,55.99,13103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.74402839399528,,38.079439156814814,-6.323981394671698,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-126560.0,-32808.77695034785,False,False,False,False,10246.723158615456,False,False,False,False
2025-02-11 16:00:00+00:00,56.01,56.1,55.375,55.545,22734.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.50467014875274,,32.02248606680792,-11.777779173759193,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-149294.0,-34614.74940073005,False,False,False,False,10440.324349954752,False,False,False,False
2025-02-11 17:00:00+00:00,55.55,56.08,55.44,55.445,20121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.3352612864076,,27.773092423058976,-15.464203444522148,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-169415.0,-36704.675766610206,False,False,False,False,10590.412344529097,False,False,False,False
2025-02-11 18:00:00+00:00,55.445,55.77,55.31,55.77,11865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.24788023394912,,27.74760249289997,-15.464203444522148,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-157550.0,-38578.24668495733,False,False,False,False,10610.173393451127,False,False,False,False
2025-02-11 19:00:00+00:00,55.755,55.92,55.68,55.75,14802.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.16110946639992,,27.66440297144687,-15.687335146997412,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-172352.0,-40652.25836426031,False,False,False,False,10675.162953242581,False,False,False,False
2025-02-11 20:00:00+00:00,55.75,55.88,55.55,55.67,40483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,56.958796047504734,,27.322392017674872,-16.39341690612217,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-212835.0,-43321.75823458186,False,False,False,False,11137.29996171944,False,False,False,False
2025-02-12 15:00:00+00:00,54.755,55.39,54.49,55.09,21926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,56.21105586712137,,25.290315879339644,-18.70665838909776,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-234761.0,-46289.80849451082,False,False,False,False,11304.566628979603,False,False,False,False
2025-02-12 16:00:00+00:00,55.09,55.11,54.49,54.7,11667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,55.79389015606745,,22.993024125831553,-21.194287817087382,False,True,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-246428.0,-49392.72619227035,False,False,False,False,11310.185751010926,False,False,False,False
2025-02-12 17:00:00+00:00,54.76,55.38,54.75,55.21,8426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,55.81984636919704,,25.91882657538659,-21.194287817087382,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-238002.0,-52316.900979987084,False,False,False,False,11265.469692855717,False,False,False,False
2025-02-12 18:00:00+00:00,55.23,55.52,54.97,55.43,5317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,55.83957488661388,,29.544772618173823,-26.299213098509256,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-232685.0,-55113.30561595628,False,False,False,False,11173.245356532372,False,False,False,False
2025-02-12 19:00:00+00:00,55.42,55.42,54.99,55.1,8831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,55.83883247991991,,30.60590018764398,-25.169985128421466,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-241516.0,-58003.26986997246,False,False,False,False,11136.931475035744,False,False,False,False
2025-02-12 20:00:00+00:00,55.085,55.15,54.735,55.12,35898.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.75)",,55.75598229681776,,31.48110073346281,-24.107684968146618,False,True,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-205618.0,-60291.87033710467,False,False,False,False,11520.824010306507,False,False,False,False
2025-02-13 15:00:00+00:00,56.36,57.64,56.36,57.475,13975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(239, 83, 80, 0.5)",,55.92751053328183,,43.143289682363545,-13.26841973281973,True,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-191643.0,-62328.321959785215,False,False,False,False,11558.873250456792,False,False,False,False
2025-02-13 16:00:00+00:00,57.485,57.485,56.73,56.82,7014.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,55.99005029896864,,47.93224876927735,-9.22855935467723,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-198657.0,-64441.94487513738,False,False,False,False,11488.410099286919,False,False,False,False
2025-02-13 17:00:00+00:00,56.81,57.005,56.8,56.84,2872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,56.01107004653071,,51.19015243975133,-6.48943689990611,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-195785.0,-66478.27131118176,False,False,False,False,11354.822345809604,False,False,False,False
2025-02-13 18:00:00+00:00,56.85,57.235,56.745,57.235,7457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,56.06884735878812,,54.67144041544989,-3.3811141262409308,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-188328.0,-68367.41439162855,False,False,False,False,11294.390991611004,False,False,False,False
2025-02-13 19:00:00+00:00,57.22,57.47,57.22,57.365,9344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,56.14564984511264,,57.41744621177808,-0.8263044571792975,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-178984.0,-70082.40021501416,False,False,False,False,11264.152371586028,False,False,False,False
2025-02-13 20:00:00+00:00,57.36,57.61,57.28,57.57,20168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,56.29208690639499,,59.93666268014068,1.6483748696547451,True,False,True,False,True,0.25391466990409484,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-158816.0,-71458.11494036276,False,False,False,False,11402.196520863763,False,False,False,False
2025-02-14 15:00:00+00:00,59.38,59.75,59.34,59.54,16278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,56.5280493419114,,66.00373756096737,7.411770004239926,True,False,True,False,True,11.670921148805352,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-142538.0,-72560.1286622176,False,False,False,False,11477.790373253472,False,False,False,False
2025-02-14 16:00:00+00:00,59.56,59.75,59.22,59.4,16438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,56.722064610300166,,69.28870677035829,10.517565957366287,True,False,True,False,True,10.721434290644858,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-158976.0,-73899.90961319098,False,False,False,False,11554.69284808675,False,False,False,False
2025-02-14 17:00:00+00:00,59.4,59.48,59.03,59.35,8721.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,56.80736942478241,,71.18576772200656,12.461095562360093,True,False,True,False,True,10.380562978173597,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-167697.0,-75354.12806880042,False,False,False,False,11510.759625635794,False,False,False,False
2025-02-14 18:00:00+00:00,59.355,59.51,59.27,59.49,8894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,56.89203294866019,,72.74408879369508,14.24231135140677,True,False,True,False,True,11.10648465078075,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-158803.0,-76647.90902897406,False,False,False,False,11470.18970895927,False,False,False,False
2025-02-14 19:00:00+00:00,59.475,59.64,59.235,59.63,14711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,57.022552176979374,,74.089515089166,15.935918734131334,True,False,True,False,True,11.830599201040759,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-144092.0,-77693.55385023027,False,False,False,False,11520.434829750599,False,False,False,False
2025-02-14 20:00:00+00:00,59.62,59.875,59.51,59.87,22145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,57.20981354535199,,75.51621584288529,17.768929162522426,True,False,True,False,True,13.058572243929259,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121947.0,-78379.65379053677,False,False,False,False,11685.15677037462,False,False,False,False
2025-02-17 15:00:00+00:00,59.87,59.87,59.87,59.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,57.20981354535199,,76.46734967869816,19.19487927375846,True,False,True,False,True,13.058572243929259,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121947.0,-79055.11652246644,False,False,False,False,11503.991549128503,False,False,False,False
2025-02-17 16:00:00+00:00,59.87,59.87,59.87,59.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,57.20981354535199,,77.10143890257339,20.360340807714607,True,False,True,False,True,13.058572243929259,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121947.0,-79720.1069639786,False,False,False,False,11325.63509100248,False,False,False,False
2025-02-17 17:00:00+00:00,59.87,59.87,59.87,59.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,57.20981354535199,,77.52416505182356,21.35051654428588,True,False,True,False,True,13.058572243929259,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121947.0,-80374.78747616499,False,False,False,False,11150.04384928151,False,False,False,False
2025-02-17 18:00:00+00:00,59.87,59.87,59.87,59.87,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,57.20981354535199,,77.805982484657,22.214265910022988,True,False,True,False,True,13.058572243929259,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-121947.0,-81019.31790289111,False,False,False,False,10977.174952393425,False,False,False,False
