date,Close,High,Low,Open,Volume,aVWAP_peak_46,aVWAP_peak_38,aVWAP_peak_33,aVWAP_peak_13,aVWAP_peak_8,aVWAP_valley_47,aVWAP_valley_40,aVWAP_valley_30,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2024-11-22 00:00:00+00:00,18.5,19.155,15.31,18.33,671817,,,,,19.677920605332236,,,,19.677920605332236,,#000000,,18.666460302666117,,34.045725482659556,-59.5121409570026,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,526420,-65381.624401844194,False,False,False,False,1161636.619588048,False,False,False,False
2024-11-29 00:00:00+00:00,20.34,22.6,18.86,19.0,498999,,,,,19.903558924233195,,,,19.903558924233195,,#000000,,19.406855466800508,,35.82996455886625,-57.50498139618053,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.005679728433539627,-0.1742539914244668,False,False,False,False,1025419,15418.421850144267,False,False,False,False,1112552.3514704148,False,False,False,False
2024-12-06 00:00:00+00:00,22.18,22.21,18.21,20.42,580835,,,,,20.11707186694621,,,,20.11707186694621,,#000000,,19.837995103231613,,39.47665233692056,-51.55512930942858,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.053951129513167086,-0.11410256046881694,False,False,False,False,1606254,133258.09430568913,False,False,False,False,1073165.8809911248,False,False,False,False
2024-12-13 00:00:00+00:00,18.94,24.19,18.635,22.69,1208855,,,,20.588333333333335,20.265859127292973,,,,20.427096230313154,,#000000,,20.277816299515347,,39.19604617899398,-49.446599354545924,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.0636378301914797,-0.025232365138668618,False,False,False,False,397399,152824.08732008253,False,False,False,False,1083216.926843634,False,False,False,False
2024-12-20 00:00:00+00:00,20.36,21.64,17.9263,19.45,4180699,,,,20.112904305792277,20.114267558562567,,,,20.113585932177422,,#000000,,20.068063376550757,,40.55806629501738,-45.72609104078642,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.09009620426920804,-0.057664284703938334,False,False,False,False,4578098,480622.1549260023,False,False,False,False,1312660.0433737352,False,False,False,False
2024-12-27 00:00:00+00:00,20.07,22.62,19.14,20.44,350056,,,,20.143221928475974,20.135026164006835,,,,20.139124046241406,,#000000,,20.094948232114465,,41.29122762365371,-42.660366987546254,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.013417347985651668,-0.022123468359143333,False,False,False,False,4228042,758208.8101166688,False,False,False,False,1241356.040160866,False,False,False,False
2025-01-03 00:00:00+00:00,18.59,20.65,16.2925,20.01,1088169,,,,19.883061975263107,19.947956392745873,,,,19.91550918400449,,#000000,,19.882633453729078,,40.650684997657876,-41.01957728657642,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2166996426333695,-0.11941155549625641,False,False,False,False,3139873,934628.3797376563,False,False,False,False,1230008.8520008018,False,False,False,False
2025-01-10 00:00:00+00:00,13.69,18.89,13.32,18.63,1234557,,,,19.181273902551315,19.410792974816054,,,,19.296033438683686,,#000000,,19.280248235379,,37.39231601681813,-41.01957728657642,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.23111990495582518,False,False,False,False,1905316,1006531.1664237559,False,False,False,False,1230345.7518525943,False,False,False,False
2025-01-17 00:00:00+00:00,9.89,13.41,9.65,13.41,1348182,,,,18.006809764393413,18.466383339499586,,,,18.236596551946498,,#000000,,18.241190449455402,,33.6227324836302,-41.01957728657642,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.28697407968560956,False,False,False,False,557134,973242.4874294036,False,False,False,False,1239074.362826476,False,False,False,False
2025-01-24 00:00:00+00:00,10.75,12.21,9.424,10.01,1131864,,,,17.232490911674418,17.806675138964703,,,,17.519583025319562,,#000000,,17.534375269416483,,31.800125271075622,-41.01957728657642,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.31490116705050175,False,False,False,False,1688998,1026261.4142864847,False,False,False,False,1231132.8544689594,False,False,False,False
2025-01-31 00:00:00+00:00,10.01,11.885,9.775,10.13,1479064,,,,16.411127881709625,17.074287298991173,,,,16.7427075903504,,#000000,,16.76562547664394,,30.220299334803325,-41.01957728657642,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3419197871453946,-0.3284104770979482,False,False,False,False,209934,965792.7169319303,False,False,False,False,1249498.1245082957,False,False,False,False
2025-02-07 00:00:00+00:00,12.34,14.23,9.57,9.84,2193485,,,,15.737654320122973,16.419220644614754,,,,16.078437482368862,,#000000,,16.10458331280014,,31.35675982977635,-41.01957728657642,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.26883373051922543,-0.2986221038085868,False,False,False,False,2403419,1072283.5527147502,False,False,False,False,1319423.078248422,False,False,False,False
2025-02-14 00:00:00+00:00,10.41,12.9,8.631,12.86,1692793,,,,15.19594112478944,15.891839739884762,,,,15.5438904323371,,#000000,,14.340872511539043,,31.317391495481537,-39.90998874138355,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3207251791119904,False,False,False,False,710626,1045494.1043655094,False,False,False,False,1347080.1094892796,False,False,False,False
2025-02-21 00:00:00+00:00,10.88,12.3099,10.25,10.53,865387,,,,14.987022318866984,15.680092528009752,,,,15.333557423438368,,#000000,,14.225615075445397,,31.72599457706223,-37.99250134293741,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.30560185259599787,-0.31316351585399416,False,False,False,False,1576013,1084791.8003384345,False,False,False,False,1311399.1384159995,False,False,False,False
2025-02-28 00:00:00+00:00,9.6,11.0433,9.0,10.63,898175,,,,14.727504603022854,15.42340565380593,,,,15.075455128414392,,#000000,,13.971800510046622,,31.44807739568251,-36.82227606632373,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.327995885134694,False,False,False,False,677838,1054647.0743874393,False,False,False,False,1280789.9429777774,False,False,False,False
2025-03-07 00:00:00+00:00,9.89,11.47,9.0,9.3,1108958,,,,14.455435236428947,15.148583995027096,,,,14.802009615728021,,#000000,,13.73946613890744,,31.537771685676,-35.34327859056921,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.32423942645720316,-0.3261176557959486,False,False,False,False,1786796,1108880.328136518,False,False,False,False,1268061.6509053495,False,False,False,False
2025-03-14 00:00:00+00:00,8.7,10.223,8.54,9.73,884458,,,,14.217007927080035,14.910678194942134,,,,14.563843061011085,,#000000,,13.508058717523634,,31.055622505170923,-34.52434364221855,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8614818300509767,1.1494915597244175,False,False,False,False,-0.34282825441539394,-0.33447295510567127,False,False,False,False,902338,1093580.8964227017,False,False,False,False,1239646.5656531015,False,False,False,False
2025-03-21 00:00:00+00:00,7.89,9.6866,7.645,9.2,1587374,,,,13.78305794269071,14.478229564400497,,,,14.130643753545604,,#000000,,13.079739497481192,,30.352598383258936,-34.02623488858946,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8667028009053633,1.1421621323215745,False,False,False,False,-0.34282825441539394,-0.3386506047605326,False,False,False,False,-685036,961831.4966876868,False,False,False,False,1265404.1533825016,False,False,False,False
2025-03-28 00:00:00+00:00,7.76,8.3,7.25,7.98,1095745,,,,13.488229280182018,14.183830418521682,,,,13.83602984935185,,#000000,,12.789535714900488,,29.791786124227244,-33.473429940328174,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8471610079726358,1.169166619302769,False,False,False,False,-0.34282825441539394,-0.34073942958796327,False,False,False,False,-1780781,758675.0154515618,False,False,False,False,1252836.8086875016,False,False,False,False
2025-04-04 00:00:00+00:00,6.04,7.925,5.66,7.57,1407701,,,,13.07659096141099,13.775956926831368,,,,13.426273944121178,,#000000,,12.371514695178513,,28.64197902503158,-33.473429940328174,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8165772625021629,1.1848385219210622,False,False,False,False,-0.34282825441539394,-0.3417838420016786,False,False,False,False,-3188482,466293.0143070017,True,False,False,False,1264308.230266205,False,False,False,False
2025-04-11 00:00:00+00:00,7.41,7.825,4.8069,5.48,2937911,,,,12.372644253954393,13.064835169467958,,,6.680633333333333,12.718739711711176,6.680633333333333,#000000,,10.101958517538806,,29.370395116731515,-31.982633527521145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8164523883068037,1.1890135001245161,False,False,False,False,-0.34282825441539394,-0.3423060482085363,False,False,False,False,-250571,413191.9762101868,False,False,False,False,1388278.8058020417,False,False,False,False
2025-04-18 00:00:00+00:00,7.62,7.86,6.81,7.58,1086000,,,,12.179418148158984,12.86353442885439,,,6.882877418751723,12.521476288506687,6.882877418751723,#000000,,10.032498521947055,,30.123812111412942,-30.392339191010763,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8223033174020312,1.1775883309622384,False,False,False,False,-0.1970201441106946,-0.2696630961596154,False,False,False,False,835429,444468.79278720997,False,False,False,False,1365887.7831500387,False,False,False,False
2025-04-25 00:00:00+00:00,9.17,9.805,7.2,7.57,1781611,,,,11.971224236896592,12.634416458542672,,,7.448191933811751,12.302820347719631,7.448191933811751,#000000,,10.074380801954817,,32.32747536622632,-27.504139691506833,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8445963309734181,1.1592087978991275,False,False,False,False,-0.03930246205343018,-0.1544827791065228,False,False,False,False,2617040,605399.9933214907,False,False,False,False,1396682.0955092951,False,False,False,False
2025-05-02 00:00:00+00:00,12.0,13.0,8.995,9.13,1614883,,,11.331666666666665,11.938095770574305,12.572166718125507,,,8.293342208900098,11.947309718455493,8.293342208900098,#000000,,10.079202065297542,,36.452462818102745,-22.927020443286608,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8784500526624146,1.111526922067379,False,False,False,False,0.34282823859461675,0.09417272974404697,False,False,False,False,4231923,874031.3271495284,False,False,False,False,1412845.1254715696,False,False,False,False
2025-05-09 00:00:00+00:00,11.11,12.24,10.18,11.82,1131278,,,11.267814587345754,11.911433359084038,12.526967054435882,,,8.674769060893237,11.902071666955223,8.674769060893237,#000000,,10.18980605769229,,38.78210532877777,-20.2320624248792,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8666660453347097,1.1703226227353907,False,False,False,False,0.3428282392815558,0.2185004845128014,False,False,False,False,3100645,1038965.6732866004,False,False,False,False,1391988.3013625643,False,False,False,False
2025-05-16 00:00:00+00:00,11.16,11.61,9.815,11.18,917683,,,11.16608671839376,11.882438436735537,12.484332877380986,,,8.886702864651479,11.844286010836761,8.886702864651479,#000000,,10.23372024731909,,40.48998948908694,-18.197037122828437,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9029542824755897,1.1457236013944818,False,False,False,False,0.26923011999252594,0.24386530225266367,False,False,False,False,4018328,1259659.1789690745,False,False,False,False,1356854.5753357075,False,False,False,False
2025-05-23 00:00:00+00:00,12.15,12.575,10.77,10.83,1699335,,,11.376977181195457,11.879967995349054,12.454791763927933,,,9.334783627355886,11.903912313490816,9.334783627355886,#000000,,10.455941828248129,,42.58614883992388,-15.829309259033309,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9340900675767667,1.0755801155586886,False,False,False,False,0.3428282405882552,0.2933467714204594,False,False,False,False,5717663,1589881.6842306245,False,False,False,False,1382223.4956812107,False,False,False,False
2025-05-30 00:00:00+00:00,12.42,12.995,12.11,12.5,734265,,,11.51321709173002,11.892907037377281,12.455818807815033,,,9.530552184105483,11.95398097897411,9.530552184105483,#000000,,10.570225225786485,,44.32137457438477,-13.849567506395928,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9067356000695171,1.123711312852312,False,False,False,False,0.342828242539315,0.3180875069798872,False,False,False,False,6451928,1950033.263176504,False,False,False,False,1334226.570075195,False,False,False,False
2025-06-06 00:00:00+00:00,11.37,14.335,11.3,12.51,1162014,,12.334999999999999,11.644759039403032,11.906858998484955,12.452259190346945,,,9.779982923711579,12.084719307058732,9.779982923711579,#000000,,10.814426001381474,,44.69374128843356,-13.182686050593112,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9033759294523339,1.1020667337704488,False,False,False,False,0.34282824302337805,0.3304578750016326,False,False,False,False,5289914,2197431.836274541,False,False,False,False,1321470.0834029582,False,False,False,False
2025-06-13 00:00:00+00:00,10.37,11.91,10.34,11.61,1098362,,11.624746872496729,11.543380368724538,11.876921779990559,12.409479708267035,,,9.864771848713389,11.863632182369715,9.864771848713389,#000000,,10.648647824342822,,44.1797601917579,-13.182686050593112,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8782428922957213,1.1703889553879117,False,False,False,False,0.1595267356552593,0.24499230532844596,False,False,False,False,4191552,2345144.4409949454,False,False,False,False,1304943.5587064428,False,False,False,False
2025-06-20 00:00:00+00:00,9.74,11.17,9.43,10.33,1074924,,11.137637860662208,11.380416985061114,11.828305740239957,12.350168066777492,,10.113333333333333,9.882305648510137,11.674132163185192,9.997819490921735,#000000,,10.6284234568917,,43.336874327809085,-13.182686050593112,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8717916129805094,1.1488603926174594,False,False,False,False,0.02694221507654474,0.13596726020249536,False,False,False,False,3116628,2402291.3712916165,False,False,False,False,1287905.072876336,False,False,False,False
2025-06-27 00:00:00+00:00,10.75,12.51,9.48,9.56,2972766,,11.03193115555016,11.268488463056604,11.763492249425578,12.254368508062827,,10.700881490430344,10.050610445651843,11.579570094023792,10.375745968041095,#000000,,10.762977888672237,,43.78447224107656,-13.122629109209775,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8538308378698714,1.1445515959496144,False,False,False,False,0.0512847666846683,0.09362601344358183,False,False,False,False,6089394,2675410.084529274,False,False,False,False,1412709.5859966073,False,False,False,False
2025-07-04 00:00:00+00:00,12.47,12.47,10.62,10.71,1004089,,11.144724291265709,11.312280697332312,11.7655915534574,12.245536105924131,,10.92994222695279,10.144811997729981,11.617033161994888,10.537377112341385,#000000,,10.882939803320198,,45.71585687395846,-10.935087681515704,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9091164485105174,1.1206182371720979,False,False,False,False,-0.0036047952127663367,0.045010609115407746,False,False,False,False,7093483,3002674.7449345132,False,False,False,False,1382441.394441303,False,False,False,False
2025-07-11 00:00:00+00:00,13.04,14.11,11.8,12.33,1999613,,11.539547974849317,11.529128812254212,11.819738727840464,12.276536328412712,,11.512236836357985,10.412359267634466,11.791237960839176,10.962298051996225,#000000,,11.248318222773994,,47.59106242869199,-8.862391375849313,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.971077786293763,1.0723055342655927,False,False,False,False,0.34282822651868655,0.19391941781704713,False,False,False,False,9093096,3453817.060124549,False,False,False,False,1428157.8096678732,False,False,False,False
2025-07-18 00:00:00+00:00,11.75,14.7351,11.56,13.1,1808542,,11.72530088172602,11.650194161487809,11.853063508076886,12.291369793067151,,11.750954556930107,10.590622257957556,11.879982086089466,11.170788407443832,#000000,,11.429267964525373,,47.759624671185776,-8.451008309112979,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0311221912629744,0.9784083687735251,False,False,False,False,0.34282822840504873,0.26837382311104796,False,False,False,False,7284554,3737575.3519671755,False,False,False,False,1456334.416359142,False,False,False,False
2025-07-25 00:00:00+00:00,14.57,15.92,11.63,11.83,2955376,,12.211302503342761,12.000302192308945,11.983018810476274,12.390079371852977,,12.323515917178645,10.983029384923437,12.14617571949524,11.65327265105104,#000000,,11.879537499438445,,50.17663757035936,-5.8832249689850755,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0350854870775348,0.9409940357852884,False,False,False,False,0.34282823310150634,0.30560102810627715,False,False,False,False,10239930,4219231.251821458,False,False,False,False,1567374.5336658722,False,False,False,False
2025-08-01 00:00:00+00:00,13.75,15.94,12.55,14.92,3209240,14.079999999999998,12.558257923005668,12.285741580718009,12.110130294308185,12.487686038135001,,12.698700463667798,11.32354462243111,12.704363167233373,12.011122543049453,#000000,,12.905674991847869,,51.16259401129478,-4.741069049880409,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.043254617722703,0.9367937027511496,False,False,False,False,0.3428282356408036,0.3242146318735404,False,False,False,False,7030690,4427487.455390239,False,False,False,False,1688994.1978387707,False,False,False,False
2025-08-08 00:00:00+00:00,12.16,13.89,10.1104,13.82,2169458,13.262612789885829,12.501966064605282,12.266020460550482,12.107899792506428,12.47136915583842,12.053466666666667,12.617287937700931,11.374044273015205,12.52197365267729,12.0149329591276,#000000,,12.608833364714677,,50.52765637059832,-4.741069049880409,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0085405518170008,1.0053734041779798,False,False,False,False,-0.04558745470924453,0.13931358858214793,False,False,False,False,4861232,4459616.680916888,False,False,False,False,1724584.1091099728,False,False,False,False
2025-08-15 00:00:00+00:00,14.715,15.15,10.82,12.17,2167326,13.348505339730343,12.608188776271627,12.367325417740624,12.16290635418602,12.510818601900528,12.80719594467544,12.723002583868102,11.515471169786498,12.599548897965828,12.348556566110014,#000000,,12.871723161136378,,51.98227437244782,-3.5987477103600938,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.034561920941777,0.9644749556331669,False,False,False,False,0.11977095025507842,0.1295422694186132,False,False,False,False,7028558,4649908.6304786,False,False,False,False,1757379.8047314563,False,False,False,False
2025-08-22 00:00:00+00:00,14.33,15.04,12.86,14.59,1536955,13.47171945177898,12.705646226259875,12.457124802178352,12.212914954246425,12.549990949342183,13.139372667801549,12.822557182829657,11.627743249339996,12.679479276761164,12.529891033323736,#000000,,13.034823882167515,,52.692653256793044,-2.7285934305891715,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.041131056784497,0.9569762842423927,False,False,False,False,0.28838356921784253,0.20896291931822786,False,False,False,False,5491603,4712256.361554259,False,False,False,False,1741052.041418015,False,False,False,False
2025-08-29 00:00:00+00:00,15.09,15.465,13.63,14.26,985514,13.594718054734372,12.788208009025002,12.531138945016277,12.25436762103882,12.58438208596459,13.367669099108412,12.90838180285514,11.712512096804522,12.750562943155813,12.662854332922691,#000000,,13.164744241430732,,53.745228796843115,-1.5265455987724437,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0732045902282148,0.9300888257857238,False,False,False,False,0.3428282335664821,0.27589557644235496,False,False,False,False,6477117,4842986.779216906,False,False,False,False,1685086.2605722363,False,False,False,False
