date,Close,High,Low,Open,Volume,aVWAP_peak_176,aVWAP_peak_162,aVWAP_peak_149,aVWAP_peak_124,aVWAP_peak_111,aVWAP_peak_104,aVWAP_peak_87,aVWAP_peak_83,aVWAP_peak_76,aVWAP_peak_70,aVWAP_peak_58,aVWAP_peak_45,aVWAP_peak_32,aVWAP_peak_22,aVWAP_peak_6,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_151,aVWAP_valley_127,aVWAP_valley_122,aVWAP_valley_105,aVWAP_valley_96,aVWAP_OB_bull_171,aVWAP_OB_bull_122,aVWAP_OB_bull_96,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-22 00:00:00+00:00,118.0457600535,126.9821658922,117.9764087887,121.1170303528,349958,,,,,,,,,,,,,,,130.67652373168136,,,,,,,,,,,130.67652373168136,,#000000,,129.563510656184,,29.98398999222522,-12.397643168126173,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.31688220819342616,-0.2871988043788281,False,False,False,False,-871378,-177546.495467257,False,False,False,False,343165.8293787758,False,False,False,False
2022-04-29 00:00:00+00:00,109.2282420973,119.2940828203,108.9013004203,117.5305792291,512923,,,,,,,,,,,,,,,128.94252626149094,,,,,,,,,,,128.94252626149094,,#000000,,127.82297618265068,,27.69331303929159,-14.740856894514714,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.315013529397111,False,False,False,False,-1384301,-266935.7180252379,False,False,False,False,355740.4346099776,False,False,False,False
2022-05-06 00:00:00+00:00,108.6139880375,112.8146932211,103.5612530289,109.6542570098,1032767,,,,,,,,,,,,,,,125.6250852072069,,,,,,,,,,,125.6250852072069,,#000000,,124.5236520738942,,25.972270787133272,-16.52621921046881,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3289208919062525,False,False,False,False,-2417068,-426204.77594929433,False,False,False,False,405890.5505647941,False,False,False,False
2022-05-13 00:00:00+00:00,110.654896688,110.7935992176,103.382921205,107.3557579471,690140,,,,,,,,,,,,,,,123.94050577125539,,,,,,,,,,,123.94050577125539,,#000000,,119.23877317436488,,25.770535534060397,-16.883378209520373,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33587457316082325,False,False,False,False,-1726928,-522554.64439749473,False,False,False,False,426946.0653377723,False,False,False,False
2022-05-20 00:00:00+00:00,111.0710042769,113.6171864283,108.3365829782,110.8332285118,415682,,,,,,,,,,,,,,,123.22591814383358,,,,,,,,,,,123.22591814383358,,#000000,,118.99495339877807,,25.83847709499079,-17.045499997748088,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2192526151309053,-0.2775635941458643,False,False,False,False,-1311246,-580976.2262939767,False,False,False,False,426111.690127567,False,False,False,False
2022-05-27 00:00:00+00:00,116.5398468745,116.985676434,108.3167683311,112.1707171906,346313,,,,,,,,,,,,,,,122.81757996875194,,,,,,,,,,,122.81757996875194,,#000000,,119.00027692622419,,28.48053245450674,-17.045499997748088,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.16820513587423436,-0.22288436501004932,False,False,False,True,-964933,-609417.4687907192,False,False,False,False,420200.6760440435,False,False,False,False
2022-06-03 00:00:00+00:00,116.4209589919,121.2458255589,113.8351475463,116.5398468745,456767,,,,,,,,,,,,,,117.16731069903334,122.50760008631285,,,,,,,,,,,119.83745539267309,,#000000,,117.32575001933286,,30.339151862562645,-17.045499997748088,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.019292890063197253,-0.12108862753662329,False,False,False,False,-1421700,-669586.5451765918,False,False,False,False,422909.2926333736,False,False,False,False
2022-06-10 00:00:00+00:00,108.296953684,119.1058436729,106.1272498274,118.0061307593,335902,,,,,,,,,,,,,,114.62871763098124,122.06818979443705,,,,,,,,,,,118.34845371270914,,#000000,,116.46978827294103,,29.941401221122106,-17.045499997748088,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.13983828007849983,-0.13046345380756155,False,False,False,False,-1757602,-750180.2825709183,False,False,False,False,416464.3079938644,False,False,False,False
2022-06-17 00:00:00+00:00,100.8763683478,106.4046548866,96.4874240169,105.93901068,463354,,,,,,,,,,,,,,109.69550133906137,121.0114013713058,,,,,,,,,,,115.35345135518358,,#000000,,109.32170759953893,,28.462113823557843,-17.045499997748088,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.23664585411147776,False,False,False,False,-2220956,-859126.6320101095,False,False,False,False,419937.61851283745,False,False,False,False
2022-06-24 00:00:00+00:00,108.3663049488,109.5254618037,101.6194176138,102.9866282632,205307,,,,,,,,,,,,,,109.24707874878081,120.69217477136105,,,,,,,,,,,114.96962676007092,,#000000,,109.4821726663053,,30.31081477092745,-17.045499997748088,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.20327233667650355,-0.21995909539399067,False,False,False,False,-2015649,-944794.9555649161,False,False,False,False,404039.05417855317,False,False,False,False
2022-07-01 00:00:00+00:00,111.5328804704,111.5725648257,104.5583550327,108.5545440962,233647,,,,,,,,,,,,,,109.24352065333645,120.41194506634875,,,,,,,,,,,114.8277328598426,,#000000,,109.82988373188955,,32.70382689419167,-17.045499997748088,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8323156341302551,1.133718835515461,False,False,False,False,-0.05861830109553257,-0.13928869824476162,False,False,False,False,-1782002,-1006810.2921897371,False,False,False,False,391417.42053569737,False,False,False,False
2022-07-08 00:00:00+00:00,113.6956778323,116.0469758817,107.2568911907,109.2609511315,269870,,,,,,,,,,,,,,109.66788286021288,120.19024241549045,,,,,,,,,,,114.92906263785167,,#000000,,110.40719769453868,,35.122741688154285,-21.20423179741479,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.847831413909021,1.1116077897709338,False,False,False,False,0.0887549347354403,-0.02526688175466066,False,False,False,False,-1512132,-1044241.529805312,False,False,False,False,382413.90790342353,False,False,False,False
2022-07-15 00:00:00+00:00,112.038856,114.46952276,107.6338925657,113.0012016152,289707,,,,,,,,,,,,,,109.88798477831635,119.93814319576934,,,,,,,,,,,114.91306398704285,,#000000,,110.70292173409764,,36.472035295188796,-19.818935629977716,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8696471671531045,1.1060683932423714,False,False,False,False,0.0639958122695037,0.01936446525742152,False,False,False,False,-1801839,-1100359.8609308444,False,False,False,False,375546.72954020696,False,False,False,False
2022-07-22 00:00:00+00:00,120.6404400036,123.0611856747,113.9337839639,114.092521385,223786,,,,,,,,,,,,,,110.72989510234889,119.922434532361,,,,,,,,,,,115.32616481735494,,#000000,,111.46242105796824,,40.04505852661498,-16.315451225506216,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8851162517188863,1.0491631101413381,False,False,False,False,0.3428282500717293,0.1810963576645754,False,False,False,False,-1578053,-1135744.53789893,False,False,False,False,364305.1940187101,False,False,False,False
2022-07-29 00:00:00+00:00,123.9838469346,124.4501381089,119.9360426976,121.0075202898,307150,,,,,,,,,,,,,,112.05973798799552,120.00510070424434,,,,,,,,,,,116.03241934611992,,#000000,,112.6137666932259,,43.46408864157077,-13.037257019472356,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9171276102524153,1.0501093391153933,False,False,False,False,0.34282825084545215,0.26196230425501377,False,False,False,False,-1270903,-1145756.2758323427,False,False,False,False,360071.4759432501,False,False,False,False
2022-08-05 00:00:00+00:00,121.3944427536,127.9324402834,118.6214984295,123.2893707175,380407,,,,,,,,,,,,,,113.33217501528233,120.09625899118228,,,,,,,,,,,116.7142170032323,,#000000,,113.69745108018873,,45.207457336436526,-11.395472766921628,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8882797106470794,1.06552187823791,False,False,False,False,0.34282825102269543,0.3023952776388546,False,False,False,False,-1651310,-1183204.6998447618,False,False,False,False,361577.8110585649,False,False,False,False
2022-08-12 00:00:00+00:00,131.7917438328,131.9752839759,118.189931066,122.6048155891,320514,,,,,,,,,,,,,127.31898629156667,114.6180156202503,120.3001231547822,,,,,,,,,,,120.74570835553307,,#000000,,117.48322833643512,,48.87734313301348,-7.9008886556274405,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.85396746602487,1.0776029697728253,False,False,False,False,0.34282825128186944,0.322611764460362,False,False,False,False,-1330796,-1194137.3887451498,False,False,False,False,358536.047276449,False,False,False,True
2022-08-19 00:00:00+00:00,125.0057190826,131.3452948361,123.1207122076,131.3452948361,298030,,,,,,,,,,,,,126.91983715207907,115.55299623795241,120.45843879326107,,,,,,,,,,,120.97709072776418,,#000000,,118.09946663464656,,49.75253092718646,-7.101868175045404,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.8758750388665463,1.0721828199470678,False,False,False,False,0.3428282515431766,0.33272000800176926,False,False,False,False,-1628826,-1226336.545134398,False,False,False,False,354054.1178485639,False,False,False,False
2022-08-26 00:00:00+00:00,120.1642277404,125.6307476781,119.9261216088,123.4084237833,243417,,,,,,,,,,,,,125.50422564720874,115.93699200107127,120.48807761287352,,,,,,,,,,,120.64309842038453,,#000000,,118.04287051490243,,49.27235390957692,-7.101868175045404,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9111138582901693,1.0617241097624164,False,False,False,False,0.196769545815707,0.2647447769087381,False,False,False,False,-1872243,-1274181.4677170352,False,False,False,False,345858.7757857073,False,False,False,False
2022-09-02 00:00:00+00:00,113.1897023027,120.5809134707,110.8483253421,118.785196395,202039,,,,,,,,,,,,,123.48549804928433,115.8861699962897,120.39431223401849,,,,,,,,,,,119.92199342653085,,#000000,,117.50869517413747,,47.51321981071451,-7.101868175045404,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9368418043962841,1.0515819352049685,False,False,False,False,-0.06671370696729613,0.09901553497072099,False,False,False,False,-2074282,-1333448.1738120695,False,False,False,False,335205.4590608401,False,False,False,False
2022-09-09 00:00:00+00:00,117.2077432732,117.3863228719,109.6280314177,109.6280314177,213653,,,,,,,,,,,,,122.0231663276076,115.83109392542542,120.29620908640582,,,,,,,,,,,119.38348977981296,,#000000,,117.11064099772238,,47.22917390157662,-7.101868175045404,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9407262768233455,1.0113007049790441,False,False,False,False,-0.23402763181885036,-0.06750604842406469,False,False,False,False,-1860629,-1372498.6053815458,False,False,False,False,326201.57320448157,False,False,False,False
2022-09-16 00:00:00+00:00,110.3522709013,119.4895937009,109.4891361743,118.8844072831,207867,,,,,,,,,,,,,120.77600452418665,115.70950596885359,120.17690855326873,,,,,,,,,,,118.88747301543633,,#000000,,116.71649754388432,,45.71582977191921,-7.101868175045404,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9277777224403398,1.0335354787927058,False,False,False,False,-0.19211455034378475,-0.12981029938392472,False,False,False,False,-2068496,-1424053.9679458756,False,False,False,False,317436.0492634089,False,False,False,False
2022-09-23 00:00:00+00:00,98.5263330325,111.150918551,97.6631983055,108.7152912466,277979,,,,,,,,,,,,,117.88678864046301,114.96159504430668,119.79181747098198,,,,,,,,,,,117.5467337185839,,#000000,,115.44997707951552,,42.78815102068684,-0.652571128944814,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8546205778492987,1.0734559241682342,False,False,False,False,-0.34282825441539394,-0.23631927689965931,False,False,False,False,-2346475,-1492381.4518017366,False,False,False,False,314513.30487352674,False,False,False,False
2022-09-30 00:00:00+00:00,90.9367000882,98.5164119437,88.7937449039,98.3576745226,1267386,,,,,,,,,,,,,107.37522458142747,110.41859314073612,117.35516207466027,,,,,,,,,,,111.7163265989413,,#000000,,109.50301698282327,,39.72578091147959,-3.6692138788404307,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8179297281071322,1.1227478753953632,False,False,False,False,-0.34282825441539394,-0.2895737656575266,False,False,False,False,-3613861,-1649528.085001608,False,False,False,False,385096.46747548773,False,False,False,False
2022-10-07 00:00:00+00:00,89.7759326967,101.3340011675,89.2947598892,92.5637586541,748086,,,,,,,,,,,,,104.62219286658065,108.59273721020651,116.14890470825624,,,,,,,,,,,109.78794492834778,,#000000,,107.48429712818242,,37.396707920192576,-5.939108887844718,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8440753544952783,1.1061759238739772,False,False,False,False,-0.30664859676077266,-0.29811118120914964,False,False,False,False,-4361947,-1850448.0046311184,False,False,False,False,411984.580995822,False,False,False,False
2022-10-14 00:00:00+00:00,91.4129123514,95.1829261015,87.1369230717,89.7263272527,440118,,,,,,,,,,,,,103.22666132699337,107.55883141766287,115.43034491289099,,,,,,,,,,,108.73861255251575,,#000000,,106.38044340389308,,36.17937853640488,-7.148685290645723,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8406794812074524,1.109940080850082,False,False,False,False,-0.34282825441539394,-0.3204697178122718,False,False,False,False,-3921829,-2003883.6339177024,False,False,False,False,414068.5379590944,False,False,False,False
2022-10-21 00:00:00+00:00,94.7563192824,97.6235139503,92.9407600291,94.2602648416,273814,,,,,,,,,,,,,102.73181109984019,107.11365425004735,115.0719675795039,,,,,,,,,,,108.30581097646382,,#000000,,105.9326915831085,,36.21878829499999,-7.20543343751185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8654636092478378,1.0974122567776226,False,False,False,False,-0.2603033113925016,-0.29038651460238674,False,False,False,False,-3648015,-2125671.1425163914,False,False,False,False,403679.3129250874,False,False,False,False
2022-10-28 00:00:00+00:00,95.5103220324,99.3993888483,93.7741314896,95.0539519469,433019,,,,,,,,,,,,,102.16008127324933,106.53112541815928,114.56073072287296,,,,,,,,,,,107.75064580476051,,#000000,,105.36611128377416,,36.45373446154383,-7.20543343751185,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9058003826489176,1.0582399676686347,False,False,False,False,-0.22021298737678868,-0.2552997509895877,False,False,False,False,-3214996,-2206361.8727003625,False,False,False,False,405852.6230787846,False,False,False,False
2022-11-04 00:00:00+00:00,86.6706318973,95.3168608005,83.4958834762,94.6868716607,780464,,,,,,,,,,,,,100.29103027726745,104.9445023320528,113.34555236808733,,,,,,,,,,,106.1936949924692,,#000000,,99.43110039694531,,35.29941646695799,-8.450582958956375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8848476859693428,1.0464073614401013,False,False,False,False,-0.34282825441539394,-0.2990640027024908,False,False,False,False,-3995460,-2338887.6599077433,False,False,False,False,433601.6139618376,True,False,False,False
2022-11-11 00:00:00+00:00,100.2526024865,101.1752637464,85.7876549927,87.226212871,653225,,,,,,,,,,,,95.73850707519999,99.8234196060062,104.31318836416179,112.68435029207556,,,,,,,,,,,103.13986633436089,,#000000,,97.68345443285264,,37.76884472396401,-8.450582958956375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8989389129346869,1.0121023550371755,False,False,False,False,-0.22657271861606187,-0.26281836065927633,False,False,False,False,-3342235,-2413209.6850997624,False,False,False,False,449870.0129276274,False,False,False,False
2022-11-18 00:00:00+00:00,91.1847273086,99.9450487332,90.8573313777,99.6077317135,388618,,,,,,,,,,,,95.08842329210314,99.48781217823071,103.90875929678997,112.27594644030967,,,,,,,,,,,102.69023530185838,,#000000,,97.4544376551867,,38.16736577720666,-8.450582958956375,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8998559124107257,1.0272148826653313,False,False,False,False,-0.17399531801921397,-0.21840683933924515,False,False,False,False,-3730853,-2510812.893610891,False,False,False,False,445332.8267848402,False,False,False,False
2022-11-25 00:00:00+00:00,93.9527110883,94.2305015752,90.1430129829,90.1727762494,316459,,,,,,,,,,,,94.54953405197026,99.1871335721598,103.56437536914964,111.93499493068761,,,,,,,,,,,102.30900948099182,,#000000,,97.17793278761043,,39.04901492937988,-8.450582958956375,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8950507468307923,1.0655781841195882,False,False,False,False,-0.21073368617051763,-0.2145702627548814,False,False,False,False,-3414394,-2577744.827417492,False,False,False,False,435786.61739337054,False,False,False,False
2022-12-02 00:00:00+00:00,95.4408744107,97.0580118877,90.4406456474,93.3971301146,344957,,,,,,,,,,,,94.50166528343709,98.96022589594736,103.26261631726624,111.60542693275592,,,,,,,,,,,102.08248360735165,,#000000,,97.10439182290548,,40.00439966653318,-8.450582958956375,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8728787116890085,1.0717844378597485,False,False,False,False,0.06930244079038365,-0.07263391098224886,False,False,False,True,-3069437,-2614166.4698310113,False,False,False,False,429058.4975864542,False,False,False,False
2022-12-09 00:00:00+00:00,89.5775109204,95.748428164,88.5159544171,95.639296187,516679,,,,,,,,,,,,93.75198637971974,98.45962999236436,102.70449183476914,111.05159496418023,,,,,,,,,,,101.49192579275837,,#000000,,96.59570028793759,,39.7699370397585,-8.450582958956375,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8945202878384626,1.0699944501677787,False,False,False,False,-0.0796185924707008,-0.07612625172647483,False,False,False,False,-3586116,-2686162.7313250103,False,False,False,False,435548.9051726428,False,False,False,False
2022-12-16 00:00:00+00:00,88.4861911506,95.4011900555,86.1348931012,90.8474102889,515173,,,,,,,,,,,,93.0466778790308,97.94380348416507,102.14095568432727,110.4949558263023,,,,,,,,,,,100.90659821845637,,#000000,,93.25849578415537,,39.43597393351917,-8.450582958956375,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9329854589845388,1.0254632448755399,False,False,False,False,-0.20777870520616243,-0.14195247846631864,True,False,False,False,-4101289,-2790986.8993750094,False,False,False,False,441446.98627096554,False,False,False,False
2022-12-23 00:00:00+00:00,89.3989313217,89.8453803184,86.14481419,88.8334292592,313565,,,,,,,,,,,,92.57523788272863,97.60424735166247,101.7811763224333,110.14586989673322,,,,,,,,,,,100.52663286338941,,#000000,,92.83651366481796,,39.42813077616188,-8.450582958956375,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.912140281782762,1.067703988757929,False,False,False,False,-0.34282825441539394,-0.2423903664408563,False,False,False,False,-3787724,-2864819.277199083,False,False,False,False,431974.2465471903,False,False,False,False
2022-12-30 00:00:00+00:00,91.4623724197,92.9628959133,87.4477267811,89.3493258776,190087,,,,,,,,,,,,92.46073678997719,97.45592212805981,101.60606583875987,109.96014615512465,,,,,,,,,,,100.37071772798038,,#000000,,92.81360522964442,,39.95695961634416,-8.450582958956375,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9042656274884602,1.0633877630538684,False,False,False,False,-0.16160666009914343,-0.20199851326999985,False,False,False,False,-3597637,-2919102.0714806323,False,False,False,False,414056.6727288799,False,False,False,False
