date,Close,High,Low,Open,Volume,aVWAP_peak_187,aVWAP_peak_182,aVWAP_valley_185,aVWAP_valley_171,aVWAP_valley_167,aVWAP_valley_155,aVWAP_valley_149,aVWAP_valley_141,aVWAP_valley_137,aVWAP_valley_129,aVWAP_valley_128,aVWAP_valley_122,aVWAP_valley_107,aVWAP_valley_102,aVWAP_valley_95,aVWAP_valley_84,aVWAP_valley_71,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_38,aVWAP_OB_bull_84,aVWAP_OB_bull_38,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-09-02 00:00:00+00:00,9.5,10.52,9.22,10.32,2231735,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.35406167977039,,50.04033591426948,6.873168756975204,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9698235352404058,1.0043538182986478,False,False,False,False,-0.24738507201535917,-0.15679564666740298,False,False,False,False,29131140,29877764.40839851,False,False,False,False,3202278.425877383,False,False,False,False
2022-09-09 00:00:00+00:00,9.81,9.87,9.4,9.56,1567572,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.320273292556223,,49.46172778656699,6.0719345139116925,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9332701317109537,1.0578325525171732,False,False,False,False,-0.34282825441539394,-0.24981195054139846,False,False,False,False,30698712,29938575.34110973,False,False,False,False,3081189.060997577,False,False,False,False
2022-09-16 00:00:00+00:00,9.47,9.97,9.25,9.88,3946068,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.2359195815275,,48.51431400035973,4.902599819449598,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9343185032809246,1.0609562091853288,False,False,False,False,-0.34282825441539394,-0.2963201024783962,False,False,False,False,26752644,29702580.426953454,False,False,False,False,3145254.167590349,False,False,False,False
2022-09-23 00:00:00+00:00,7.22,9.5,7.025,9.24,4051310,,,,,,,,,,,,,,,,,,,,7.914999999999999,,7.914999999999999,,7.914999999999999,#000000,,9.446357238595091,,44.98531714960967,1.296869822669045,False,False,False,True,False,,1.0,9.5,7.025,0.0,1,0.8581926776947897,1.0675838075266038,False,False,False,False,-0.34282825441539394,-0.31957417844689506,False,False,False,False,22701334,29183969.580512457,False,False,False,False,3212369.414435508,False,False,False,False
2022-09-30 00:00:00+00:00,7.19,7.58,7.0301,7.15,4301644,,,,,,,,,,,,,,,,,,,,7.581135380944273,,7.581135380944273,,7.581135380944273,#000000,,9.147738644581022,,42.43277169677181,-1.2734501261628992,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8600716937965293,1.131670061722731,False,False,False,False,-0.34282825441539394,-0.33120121643114453,False,False,False,False,18399690,28385134.056030054,True,False,False,False,3293056.4207736184,False,False,False,False
2022-10-07 00:00:00+00:00,8.08,8.59,7.38,7.44,2746309,,,,,,,,,,,,,,,,,,,,7.688899607250199,,7.688899607250199,,7.688899607250199,#000000,,9.096628938216728,,42.239229019373724,-1.5683573209028836,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8691387282177826,1.0972679464705632,False,False,False,False,-0.22193863145747564,-0.27656992394431007,False,False,False,False,21145999,27848901.829657454,False,False,False,False,3252556.6118274243,False,False,False,False
2022-10-14 00:00:00+00:00,8.69,9.28,7.98,8.18,4869056,,,,,,,,,,,,,,,,,,,,7.981958108518915,,7.981958108518915,,7.981958108518915,#000000,,9.102105498022048,,43.12400106295431,-1.5683573209028836,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8914218723424936,1.0654202201326628,False,False,False,False,-0.06710692266409736,-0.1718384233042037,False,False,False,False,26015055,27713061.323756903,False,False,False,False,3372297.307247615,False,False,False,False
2022-10-21 00:00:00+00:00,9.16,9.42,8.79,9.0,2532473,,,,,,,,,,,,,,,,,,,,8.138194767993356,,8.138194767993356,,8.138194767993356,#000000,,9.12883894235338,,44.51031073994154,-1.5683573209028836,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8795371248906998,1.099843103694195,False,False,False,False,0.09671401331649704,-0.037562204993853335,False,False,False,False,28547528,27774873.67014528,False,False,False,False,3310088.099303347,False,False,False,False
2022-10-28 00:00:00+00:00,9.84,10.23,9.075,9.18,2010674,,,,,,,,,,,,,,,,,,,,8.29276398713448,,8.29276398713448,,8.29276398713448,#000000,,9.175433413887014,,46.53586725328051,-1.5683573209028836,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9050426075053336,1.050099273637608,False,False,False,False,0.23009447718484918,0.09626613609549792,False,False,False,False,30558202,27981046.13902341,False,False,False,False,3213835.203058655,False,False,False,False
2022-11-04 00:00:00+00:00,10.01,10.425,9.59,9.81,1971876,,,,,,,,,,,,,,,,,,,,8.443226050118943,,8.443226050118943,,8.443226050118943,#000000,,9.228148365596159,,48.23597318750912,-1.5683573209028836,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9270846936935255,1.0472627998233863,False,False,False,False,0.34282822700850085,0.21954718155199937,False,False,False,False,32530078,28318011.46205871,False,False,False,False,3121838.22505431,False,False,False,False
2022-11-11 00:00:00+00:00,11.56,11.95,9.685,10.04,3765566,,,,,,,,,,,,,,,,,,,,8.819335518953144,,8.819335518953144,,8.819335518953144,#000000,,9.398964643445039,,51.51064634402515,-4.364320701705786,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.0100428494911624,0.9838995587522636,False,False,False,False,0.3428282333287566,0.281187707440378,False,False,False,False,36295644,28908947.205609918,False,False,False,False,3169521.763939176,False,False,False,False
2022-11-18 00:00:00+00:00,11.98,12.11,11.35,11.61,2442959,,,,,,,,,,,,,,,,,,,,9.074258417718164,,9.074258417718164,,9.074258417718164,#000000,,10.043924895706008,,54.335660202493386,-1.6383633849959978,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0350814527548506,0.9374912296368114,False,False,False,False,0.3428282376771799,0.312007972558779,False,False,False,False,38738603,29637069.85704622,False,False,False,False,3115702.299943682,False,False,False,False
2022-11-25 00:00:00+00:00,11.64,11.97,11.33,11.8,1435318,,,,,,,,,,,,,,,,,,,,9.196812976435291,,9.196812976435291,,9.196812976435291,#000000,,10.084147215220465,,55.734080912504155,-0.2989148537932351,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0253736101442394,0.9660058684606027,False,False,False,False,0.329495787883095,0.32075188022093704,False,False,False,False,37303285,30204937.645413164,False,False,False,False,2991229.3888367424,False,False,False,False
2022-12-02 00:00:00+00:00,11.92,11.97,11.2987,11.45,1947076,,,,,,,,,,,,,,,,,,,,9.35056441981729,,9.35056441981729,,9.35056441981729,#000000,,10.154069935187415,,57.084922192095675,1.027167277769145,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0012614327529221,0.9717236973343676,False,False,False,False,0.3269009317054507,0.3238264059631939,False,False,False,False,39250361,30874969.00501219,False,False,False,False,2913884.693367354,False,False,False,False
2022-12-09 00:00:00+00:00,11.14,12.0799,11.13,11.95,2220746,,,,,,,,,,,,,,,,,,,,9.486509548566843,,9.486509548566843,,9.486509548566843,#000000,,10.19816098219868,,56.62075725066196,1.027167277769145,False,False,True,False,True,8.04200037536907,0.0,0.0,0.0,0.0,0,0.9995058360759432,0.9818839505440744,False,False,False,False,0.3182920837308686,0.32105924484703124,False,False,True,False,37029615,31330868.708344623,False,False,False,False,2862541.086451254,False,False,False,False
2022-12-16 00:00:00+00:00,11.5,12.16,11.1891,11.2,3256887,,,,,,,,,,,,,,,,,,,,9.671232693551135,,9.671232693551135,,9.671232693551135,#000000,,10.700316576512968,,56.78932713796159,1.027167277769145,False,False,True,False,True,9.217949269866391,0.0,0.0,0.0,0.0,0,1.047548410644147,0.937078719407453,False,False,False,False,0.32963691953130647,0.3253480821891689,False,False,False,False,40286502,31994248.952170946,False,False,False,False,2891751.8948622723,False,False,False,False
2022-12-23 00:00:00+00:00,11.7,12.01,11.28,11.55,1977957,,,,,,,,,,,,,,,,,,,,9.770911526268254,,9.770911526268254,,9.770911526268254,#000000,,10.744377281973943,,57.189186146159614,1.469286216708106,False,False,True,False,True,9.866422909479994,0.0,0.0,0.0,0.0,0,1.0740116797599806,0.9178487098615036,False,False,False,False,0.3190288596948253,0.3221884709419971,False,False,False,False,42264459,32755005.252010137,False,False,False,False,2824063.384131734,False,False,False,False
2022-12-30 00:00:00+00:00,11.58,11.9,11.235,11.8,1510505,,,,,,,,,,,,,,,,,,,,9.837188964099143,,9.837188964099143,,9.837188964099143,#000000,,10.765119498146706,,57.234035862314855,1.7269061979707274,False,False,True,False,True,9.357288202429132,0.0,0.0,0.0,0.0,0,1.0468532410942906,0.9354130887754715,False,False,False,False,0.2859201602993248,0.304054315620661,False,False,False,False,40753954,33347519.97408346,False,False,False,False,2726762.7630849387,False,False,False,False
2023-01-06 00:00:00+00:00,11.49,11.75,11.04,11.62,1497700,,,,,,,,,,,,,,,,,,,11.426666666666668,9.89315204701801,,9.89315204701801,,10.659909356842338,#000000,,11.13208374743451,,57.07759551282598,1.810861652097394,False,False,True,False,True,8.971751961914492,0.0,0.0,0.0,0.0,0,1.0704622137779671,0.9523518342596535,False,False,False,False,0.204441501274142,0.2542479084474015,False,False,False,False,39256254,33785203.97600321,False,False,False,False,2635721.0769304987,False,False,False,False
2023-01-13 00:00:00+00:00,12.19,12.45,11.645,11.69,1773060,,,,,,,,,,,,,,,,,,,11.788966285103973,9.981256542772849,,9.981256542772849,,10.88511141393841,#000000,,11.278826050309064,,58.04837840915381,2.994900612499329,False,False,True,False,True,11.28290148607562,0.0,0.0,0.0,0.0,0,1.0515523858940248,0.9229382173597849,False,False,False,False,0.3428281941993338,0.29853805132336764,False,False,False,False,41029314,34321804.71852149,False,False,False,False,2571820.2564171287,False,False,False,False
2023-01-20 00:00:00+00:00,11.88,12.3197,11.526,12.17,1552248,,,,,,,,,,,,,,,,,,,11.82745874729353,10.046486456679599,,10.046486456679599,,10.936972601986565,#000000,,11.317306360807855,,58.053208379060635,3.241701208056334,False,False,True,False,True,9.939379030519671,0.0,0.0,0.0,0.0,0,1.0310000736431255,0.9289785698505046,False,False,False,False,0.20681628390040696,0.2526771676118873,False,False,False,False,39477066,34703675.92455693,False,False,False,False,2496296.3855714155,False,False,False,False
2023-01-27 00:00:00+00:00,12.82,12.97,11.86,11.95,2813472,,,,,,,,,,,,,,,,,,,12.093661183931168,10.191187013136325,,10.191187013136325,,11.142424098533747,#000000,,11.488292669101313,,59.43009166256291,4.803724746802445,False,False,True,False,True,12.929872840627418,0.0,0.0,0.0,0.0,0,1.0231031199648455,0.9326534348908745,False,False,False,False,0.34282818180191127,0.29775267470689926,False,False,False,False,42290538,35265665.707923084,False,False,False,False,2519790.8755290885,False,False,False,False
2023-02-03 00:00:00+00:00,13.3,13.73,12.63,12.71,4606567,,,,,,,,,,,,,,,,,,,12.517457255360261,10.453040220118199,,10.453040220118199,,11.48524873773923,#000000,,11.802115913164952,,61.03960416069021,6.539252021168224,False,False,True,False,True,14.38170276860668,0.0,0.0,0.0,0.0,0,1.0427893325603306,0.9083593013986521,False,False,False,False,0.342828212921973,0.32029044381443617,False,False,False,False,46897105,36127253.80363248,False,False,False,False,2674366.884749156,False,True,False,False
2023-02-10 00:00:00+00:00,13.27,13.9,13.0,13.31,3500627,,,,,,,,,,,,,,,,,,,12.711468303260515,10.634098181368364,,10.634098181368364,,11.67278324231444,#000000,,12.669930848467429,,62.11608136531987,7.723657443907321,False,False,True,False,True,14.248568973386494,0.0,0.0,0.0,0.0,0,1.1113656916611572,0.89706966387768,False,False,False,False,0.34282821837366306,0.3315593310940496,False,False,False,False,43396478,36665714.85521527,False,False,False,False,2735571.3377307,False,False,False,False
2023-02-17 00:00:00+00:00,11.5,13.7,11.33,13.25,6722697,,,,,,,,,,,,,,,,,,,12.55143759078254,10.797391442071431,,10.797391442071431,,11.674414516426985,#000000,,12.417732129660981,,59.195570851340136,7.723657443907321,False,False,True,False,False,6.903931354569398,0.0,0.0,0.0,0.0,0,1.0565491355614725,0.8507560697292216,False,False,False,False,0.029716756083950323,0.18063804358899996,False,False,False,False,36673781,36666312.34742155,False,False,False,False,3030913.979380278,False,False,False,False
