date,Close,High,Low,Open,Volume,aVWAP_peak_893,aVWAP_peak_877,aVWAP_peak_864,aVWAP_peak_841,aVWAP_peak_803,aVWAP_peak_776,aVWAP_peak_755,aVWAP_peak_716,aVWAP_peak_677,aVWAP_peak_663,aVWAP_peak_641,aVWAP_peak_640,aVWAP_peak_613,aVWAP_valley_902,aVWAP_valley_887,aVWAP_valley_868,aVWAP_valley_849,aVWAP_valley_817,aVWAP_valley_793,aVWAP_valley_762,aVWAP_valley_747,aVWAP_valley_711,aVWAP_valley_695,aVWAP_valley_672,aVWAP_valley_649,aVWAP_valley_630,aVWAP_valley_618,aVWAP_valley_576,aVWAP_valley_549,aVWAP_valley_529,aVWAP_valley_496,aVWAP_valley_467,aVWAP_valley_453,aVWAP_valley_439,aVWAP_valley_424,aVWAP_valley_407,aVWAP_valley_382,aVWAP_valley_343,aVWAP_valley_342,aVWAP_valley_316,aVWAP_valley_315,aVWAP_OB_bull_817,aVWAP_OB_bull_453,aVWAP_OB_bull_316,aVWAP_OB_bear_716,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,2.31,2.36,2.13,2.15,2559305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.2666666666666666,,54.29821036509958,-3.8341332330463445,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2527574,-146870.97729359358,False,False,False,False,350374.81444331224,False,False,False,False
2022-01-19 00:00:00+00:00,2.0,2.36,1.96,2.35,1421701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.1580969835262747,,55.21123192306081,-3.8341332330463445,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1105873,-97743.7624977664,False,False,False,False,392387.6060337706,False,False,False,False
2022-01-20 00:00:00+00:00,1.98,2.15,1.94,2.06,842808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.126323692111335,,55.41621650275357,-3.8341332330463445,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,263065,-83594.39926255988,False,False,False,False,410051.15089519136,False,False,False,False
2022-01-21 00:00:00+00:00,1.82,1.95,1.8,1.94,376539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.099116210227553,,52.62319506780476,-3.8341332330463445,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113474,-84766.14831108693,False,False,False,False,408736.9488993015,False,False,False,False
2022-01-24 00:00:00+00:00,1.75,1.78,1.63,1.76,641274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.04361323216766,,49.65690921532833,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-754748,-111039.9464165345,False,False,False,False,417856.0489424662,False,False,False,False
2022-01-25 00:00:00+00:00,1.75,1.7875,1.65,1.74,252650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.026797212099706,,47.67938531367737,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-754748,-136283.39949823904,False,False,False,False,411377.3803564871,False,False,False,False
2022-01-26 00:00:00+00:00,1.8,1.87,1.74,1.8,262312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0153547300788377,,47.43737750278522,-3.8341332330463445,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-492436,-150250.16814536692,False,False,False,False,405531.67916603666,False,False,False,False
2022-01-27 00:00:00+00:00,1.88,1.9399,1.74,1.8,288753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0069698637365443,,48.897916227618424,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-203683,-152345.57331613687,False,False,False,False,400952.1231203098,False,False,False,False
2022-01-28 00:00:00+00:00,1.78,1.85,1.73,1.85,155806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,2.0008285045079095,,47.93711594663561,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-359489,-160468.84495079817,False,False,False,False,391338.54966461135,False,False,False,False
2022-01-31 00:00:00+00:00,1.85,1.88,1.76,1.84,190252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9953217587857224,,48.725191839806456,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-169237,-160812.69416841393,False,False,False,False,383452.8026189403,False,False,False,False
2022-02-01 00:00:00+00:00,1.9,1.9099,1.79,1.8,97723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9932833974561435,,50.22326662805639,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-71514,-157310.78459318203,False,False,False,False,372247.7123201583,False,False,False,False
2022-02-02 00:00:00+00:00,1.82,1.9,1.7819,1.88,125981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9900260261437168,,49.560469152692534,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-197495,-158886.63617776314,False,False,False,False,362590.19418995606,False,False,False,False
2022-02-03 00:00:00+00:00,1.72,1.8096,1.72,1.76,336644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9772575063774565,,47.28423236816738,-3.8341332330463445,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-534139,-173602.4151511842,False,False,False,False,361572.69637858524,False,False,False,False
2022-02-04 00:00:00+00:00,1.81,1.86,1.74,1.74,109607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9743570556609373,,47.70405494215659,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-424532,-183442.79102760833,False,False,False,False,351691.68867746426,False,False,False,False
2022-02-07 00:00:00+00:00,1.83,1.86,1.79,1.83,92521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9723329452414324,,48.39914152812333,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-332011,-189268.99530103544,False,False,False,False,341528.1322587402,False,False,False,False
2022-02-08 00:00:00+00:00,1.79,1.84,1.75,1.81,141530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9686048772697164,,48.02336478931116,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-473541,-200416.91705393602,False,False,False,False,333685.06824859354,False,False,False,False
2022-02-09 00:00:00+00:00,1.83,1.86,1.78,1.78,140636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9657042502153055,,48.698910574777315,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-332905,-205612.5281498601,False,False,False,False,326114.5165525703,False,False,False,False
2022-02-10 00:00:00+00:00,1.8,1.87,1.76,1.79,194316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9615022947723424,,48.45428734658924,-3.8341332330463445,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-527221,-218224.62508515973,False,False,False,False,320945.9472759989,False,False,False,False
2022-02-11 00:00:00+00:00,1.68,1.8,1.6601,1.8,330050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9503571956018035,,45.81459459227703,1.229370576352352,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-857271,-243285.2672386829,False,False,False,False,321302.96895144996,False,False,False,False
2022-02-14 00:00:00+00:00,1.7,1.7546,1.68,1.68,145407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9457311503663406,,44.60215909871833,-0.22618877543773408,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-711864,-261660.90381755808,False,False,False,False,314405.087816099,False,False,False,False
2022-02-15 00:00:00+00:00,1.81,1.8129,1.7,1.75,120406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.943069029644724,,46.552992069582544,-0.22618877543773408,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-591458,-274594.12327569304,False,False,False,False,306797.2804507618,False,False,False,False
2022-02-16 00:00:00+00:00,1.73,1.7993,1.71,1.78,220369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9375979347009964,,46.12541989860388,-0.22618877543773408,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-811827,-295662.07922566583,False,False,False,False,303407.9361193594,False,False,False,False
2022-02-17 00:00:00+00:00,1.64,1.7494,1.64,1.73,232445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9300693766582242,,44.138023706224274,-1.1607489748033615,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1044272,-325019.33102073777,False,False,False,False,300625.07587938453,False,False,False,False
2022-02-18 00:00:00+00:00,1.57,1.6514,1.57,1.62,191503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.9222921829049202,,41.63468230638437,-3.664211397240109,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1235775,-360735.2396081598,False,False,False,False,296345.77878607536,False,False,False,False
2022-02-22 00:00:00+00:00,1.47,1.5686,1.45,1.53,338062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.905341542754691,,38.48220586761558,-6.684651795591961,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1573837,-408307.8576627418,False,False,False,False,297981.70902975864,False,False,False,False
2022-02-23 00:00:00+00:00,1.46,1.5255,1.44,1.48,101227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.900278814532225,,36.2390819016333,-8.78341102347487,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1675064,-457984.569126948,False,False,False,False,290265.8380874152,False,False,False,False
2022-02-24 00:00:00+00:00,1.57,1.6,1.33,1.33,218251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.7602618368605831,,37.87469161114194,-8.78341102347487,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1456813,-497154.31151412654,False,False,False,False,287441.7267898695,False,False,False,False
2022-02-25 00:00:00+00:00,1.57,1.64,1.51,1.6,117851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.7660665073809214,,38.9650980841477,-8.78341102347487,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1456813,-534787.9855723961,False,False,False,False,280791.11005301186,False,False,False,False
2022-02-28 00:00:00+00:00,1.68,1.68,1.5,1.55,215252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.7742134737199293,,42.492730644848066,-12.766257788428,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1241561,-562504.5743734785,False,False,False,False,278220.9488744624,False,False,False,False
2022-03-01 00:00:00+00:00,1.7,1.8199,1.6,1.8,486680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.769949739391818,,45.31132908122137,-10.151085617783679,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-754881,-570048.7479274598,False,False,False,False,286395.8136244835,False,False,False,False
2022-03-02 00:00:00+00:00,1.63,1.74,1.61,1.74,188806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.765847350281526,,45.55061049371279,-9.921278821450429,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-943687,-584701.2284008928,False,False,False,False,282568.76210979786,False,False,False,False
2022-03-03 00:00:00+00:00,1.54,1.67,1.53,1.62,187776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.7551855825839424,,43.866669207575384,-9.921278821450429,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1131463,-606142.8665028185,False,False,False,False,278851.3988898058,False,False,False,False
2022-03-04 00:00:00+00:00,1.53,1.57,1.52,1.52,106849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.7484132234710388,,42.54866981206162,-9.921278821450429,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1238312,-630933.8129144728,False,False,False,False,272106.2067764801,False,False,False,False
2022-03-07 00:00:00+00:00,1.38,1.55,1.38,1.51,517989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.7074717851091807,,39.10542905417854,-5.368616418599274,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1756301,-675065.8594668465,False,False,False,False,281748.6692558338,False,False,False,False
2022-03-08 00:00:00+00:00,1.37,1.44,1.35,1.39,424279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.6800940529562012,,36.66023545939599,-7.690827104540517,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2180580,-734105.6296838329,False,False,False,False,287338.09399089916,False,False,False,False
2022-03-09 00:00:00+00:00,1.38,1.44,1.36,1.37,178258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.671160864229921,,35.373561770125434,-8.941788117344942,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2002322,-783839.6049903493,False,False,False,False,283060.443246158,False,False,False,False
2022-03-10 00:00:00+00:00,1.32,1.37,1.3009,1.37,141331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.6625349722803702,,33.52482712700021,-10.769568018011853,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2143653,-837165.6204809239,False,False,False,False,277502.42586395575,False,False,False,False
2022-03-11 00:00:00+00:00,1.32,1.3332,1.26,1.3,204247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.650040378116616,,32.29233736491672,-12.043287419186441,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2143653,-888400.4196777504,False,False,False,False,274629.6640653693,False,False,False,False
2022-03-14 00:00:00+00:00,1.25,1.3094,1.23,1.28,262451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5594790546205277,,30.342871670199678,-14.016273089154126,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2406104,-947918.2071413681,False,False,False,False,274152.0693961391,False,False,False,False
2022-03-15 00:00:00+00:00,1.41,1.41,1.2501,1.27,182462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5617038353540582,,34.484251521405675,-14.016273089154126,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2976496631015693,-0.2976496631015693,False,False,False,False,-2223642,-997946.5911750399,False,False,False,False,270556.3804002121,False,False,False,False
2022-03-16 00:00:00+00:00,1.36,1.4898,1.33,1.4,130084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5629539824072887,,36.23478523550284,-19.6820761381384,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8864857101823926,1.0244434870027286,False,False,False,False,-0.23960708096616473,-0.268628372033867,False,False,False,False,-2353726,-1051114.41112896,False,False,False,False,265047.65960020374,False,False,False,False
2022-03-17 00:00:00+00:00,1.56,1.5698,1.36,1.36,183606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5703376731168206,,42.17714909398127,-14.142715121995991,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8957594188207468,1.0080250042236865,False,False,False,False,-0.2005514956027164,-0.2345899338182917,False,False,False,False,-2170120,-1094996.98324155,False,False,False,False,261853.86902764675,False,False,False,False
2022-03-18 00:00:00+00:00,1.53,1.6275,1.5,1.56,219960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5747872981037252,,45.458564587253576,-11.239062221008133,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.929325028600483,0.9970763950680055,False,False,False,False,-0.13176940197602172,-0.18317966789715673,False,False,False,False,-2390080,-1145784.552526195,False,False,False,False,260210.97220303316,False,False,False,False
2022-03-21 00:00:00+00:00,1.5,1.55,1.4401,1.54,149542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5722352517505527,,46.9549359275236,-9.943678436839761,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.923721993985854,0.9991105840498072,False,False,False,False,-0.17940256980251873,-0.18129111884983773,False,False,False,False,-2539622,-1200444.8445839914,False,False,False,False,255871.01250879656,False,False,False,False
2022-03-22 00:00:00+00:00,1.46,1.5389,1.42,1.47,130954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5696724059577025,,47.03288012439847,-9.820176104653854,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9215367813838874,0.9941054577021086,False,False,False,False,-0.19032431827517224,-0.185807718562505,False,False,False,False,-2670576,-1258097.0467571681,False,False,False,False,250972.3061359026,False,False,False,False
2022-03-23 00:00:00+00:00,1.44,1.4789,1.42,1.46,71232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5676890308046552,,46.62107043522521,-9.820176104653854,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9390463242271034,0.995453966095934,False,False,False,False,-0.2114568425527271,-0.19863228055761606,False,False,False,False,-2741808,-1316281.790021593,False,False,False,False,243923.6666795927,False,False,False,False
2022-03-24 00:00:00+00:00,1.43,1.44,1.386,1.42,105911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5639103333484972,,46.10292676259969,-9.820176104653854,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9166939886815583,1.012373309004861,False,False,False,False,-0.23738765882359808,-0.21800996969060707,False,False,False,False,-2847719,-1376338.1511972167,False,False,False,False,238511.4052411773,False,False,False,False
2022-03-25 00:00:00+00:00,1.37,1.44,1.35,1.43,112158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,1.5591151208543517,,44.326119974040466,-9.820176104653854,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9074176880044413,1.0137791632859319,False,False,False,False,-0.2503074382078061,-0.23415870394920657,False,False,False,False,-2959877,-1438437.7138953651,False,False,False,False,233556.3697415233,False,False,False,False
