date,Close,High,Low,Open,Volume,aVWAP_peak_183,aVWAP_peak_177,aVWAP_peak_163,aVWAP_peak_155,aVWAP_peak_149,aVWAP_peak_142,aVWAP_peak_135,aVWAP_peak_121,aVWAP_peak_116,aVWAP_peak_105,aVWAP_peak_83,aVWAP_peak_73,aVWAP_peak_58,aVWAP_peak_44,aVWAP_valley_189,aVWAP_OB_bear_183,aVWAP_OB_bear_163,aVWAP_OB_bear_135,aVWAP_OB_bear_58,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-01 00:00:00+00:00,47.13,47.5,37.615,40.61,1065208,,,,,,,,,,,,,,,,,,,,,,#000000,,41.29379871689205,,45.16021729489226,-1.8633627910862884,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.914496730162278,0.9802499489388924,False,False,False,False,0.34282824319755806,0.07614954437636487,False,False,False,False,-972187,-1114971.0101867102,False,False,False,False,404784.02663159,False,False,False,False
2022-07-08 00:00:00+00:00,49.37,49.605,45.8,46.81,603441,,,,,,,,,,,,,,,,,,,,,,#000000,,42.0886674815161,,49.9057502086992,-9.963468371360648,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,1.00158177479086,1.0030152581950766,False,False,False,False,0.34282824811058354,0.20948889624347422,False,False,False,False,-368746,-1059695.083506213,False,False,False,False,419499.3579922129,False,False,False,False
2022-07-15 00:00:00+00:00,49.34,49.92,47.2295,49.3,567046,,,,,,,,,,,,,,,,,,,,,,#000000,,42.6966191759073,,53.27575887040321,-6.536774588233463,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9697771530982771,1.0140155284102714,False,False,False,False,0.34282824854635835,0.27615857239491626,False,False,False,False,-935792,-1050517.0773205676,False,False,False,False,430428.73888167867,False,False,False,False
2022-07-22 00:00:00+00:00,50.45,51.56,49.14,49.46,347348,,,,,,,,,,,,,,,,,,,,,,#000000,,43.08723864919372,,56.145659138704076,-3.6271016094744795,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0326662453194446,0.96986995385132,False,False,False,False,0.34282824927015176,0.309493410832534,False,False,False,False,-588444,-1016289.4419634886,False,False,False,False,424274.6100756284,False,False,False,False
2022-07-29 00:00:00+00:00,52.33,52.98,50.01,50.94,355177,,,,,,,,,,,,,,,,,,,,,,#000000,,43.50982676447384,,58.94249955001956,-0.8000630400180313,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0661408739373315,0.9279391095682779,False,False,False,False,0.34282824964925745,0.3261608302408957,False,False,False,False,-233267,-958287.7795958228,False,False,False,False,419156.2685885448,False,False,False,False
2022-08-05 00:00:00+00:00,52.34,52.77,50.85,52.25,293218,,,,,,,,,,,,,,,,,,,,,,#000000,,43.83174827131165,,60.944194430845045,1.2675121573083246,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0592502885883905,0.938365765171504,False,False,False,False,0.34282824974394877,0.33449453999242224,False,False,False,False,59951,-882862.684810947,False,False,False,False,409827.5079523563,False,False,False,False
2022-08-12 00:00:00+00:00,53.6,53.76,50.8144,52.25,277586,,,,,,,,,,,,,,,,,,,,,,#000000,,44.13771399897526,,62.87953286913445,3.298649552598775,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0563912994570677,0.9327139299708876,False,False,False,False,0.34282824988044075,0.3386613949364315,False,False,False,False,337537,-792462.7081582843,False,True,False,False,400031.84069662617,False,False,False,False
2022-08-19 00:00:00+00:00,53.01,54.1,52.21,53.11,211202,,,,,,,,,,,,,,,,,,,,,,#000000,,46.668695089919396,,63.770327041212006,4.363775796665628,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0671072678219604,0.9384500527945461,False,False,False,False,0.34282825010924484,0.34074482252283816,False,False,False,False,126335,-724403.618665078,False,False,False,False,386044.4450894687,False,False,False,False
2022-08-26 00:00:00+00:00,48.32,52.57,48.3,52.57,236630,,,,,,,,,,,,,,,,,,,,,,#000000,,46.3350552401705,,61.05205396428264,4.363775796665628,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0411723491043725,0.9305539074003945,False,False,False,False,0.20939246577651266,0.2750686441496754,False,False,False,False,-110295,-678914.0913565537,False,False,False,False,374976.7084161747,False,False,False,False
2022-09-02 00:00:00+00:00,47.46,48.33,46.32,47.85,313763,,,,,,,,,,,,,,,,,,,,,,#000000,,45.99524372186578,,58.58691645044094,4.363775796665628,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0197355229966083,0.9809993103064572,False,False,False,False,-0.0330977166412593,0.12098546375420806,False,False,False,False,-424058,-660035.8623671794,False,False,False,False,370442.3596446062,False,False,False,False
2022-09-09 00:00:00+00:00,48.77,49.1,46.4682,47.49,251217,,,,,,,,,,,,,,,,,,,,,,#000000,,45.964961229258954,,57.53617265953074,4.363775796665628,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.042667816194677,0.9422782733949103,False,False,False,False,-0.285541876761908,-0.08227820650384998,False,False,False,False,-172841,-623947.3540436847,False,False,False,False,361610.8515227835,False,False,False,False
2022-09-16 00:00:00+00:00,49.46,50.41,48.06,49.01,399591,,,,,,,,,,,,,,,,,,,,,,#000000,,46.1075489284603,,57.15455375684226,4.363775796665628,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0611113248297732,0.966916351126328,False,False,False,False,-0.114268348364344,-0.098273277434097,False,False,False,False,226750,-560932.735225634,False,False,False,False,364424.19585442916,False,False,False,False
2022-09-23 00:00:00+00:00,44.33,49.422,43.85,48.89,315487,,,,,,,,,,,,,,,,,,,,,,#000000,,45.96220661186594,,53.89952415051317,12.491937599001531,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9772450440758299,0.9784192588330788,False,False,False,False,-0.34282825441539394,-0.22055076592474548,False,False,False,False,-88737,-525955.2733570684,False,False,False,False,360799.21838373074,False,False,False,False
2022-09-30 00:00:00+00:00,45.39,46.74,43.29,44.48,677361,,,,,,,,,,,,,,,,,,,,,,#000000,,45.91554614548362,,52.18655344120449,10.62333913046281,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,0.9762439619165085,1.0210460256951734,False,False,False,False,-0.34282825441539394,-0.2816895101700697,False,False,False,False,588624,-443393.8457009893,False,False,False,False,384248.2392441951,False,False,False,False
2022-10-07 00:00:00+00:00,45.83,48.49,45.39,45.8,341085,,,,,,,,,,,,,,,,,,,,,,#000000,,46.016751433266904,,51.219944353584886,9.458614197767254,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0296295797670694,0.9851010670463203,False,False,False,False,-0.17570500409286377,-0.22869725713146674,False,False,False,False,929709,-341682.52379721234,False,False,False,False,381050.9622631436,False,False,False,False
2022-10-14 00:00:00+00:00,47.05,48.485,45.72,45.98,199637,,,,,,,,,,,,,,,,,,,,,,#000000,,46.08357405659275,,51.24305643651979,9.202578562536026,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0346443187051038,0.955104945583981,False,False,False,False,-0.16214956167559874,-0.19542340940353276,False,False,False,False,1129346,-232717.4479603818,False,False,False,False,367612.8909843922,False,False,False,False
2022-10-21 00:00:00+00:00,48.95,49.69,47.35,47.35,206079,,,,,,,,,,,,,,,,,,,,,,#000000,,46.2354576583785,,52.306874926909344,9.202578562536026,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0511647649590008,0.9376686852646162,False,False,False,False,-0.04584290137566643,-0.1206331553895996,False,False,False,False,1335425,-116558.74811146464,False,False,False,False,355647.4175781409,False,False,False,False
2022-10-28 00:00:00+00:00,51.11,51.19,48.59,49.12,342506,,,,,,,,,,,,,,,,,,,,,,#000000,,46.57545447969962,,54.14732618847678,9.202578562536026,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.08868659431748,0.8904987355950406,False,False,False,False,0.2700105748832271,0.07468870974681376,False,False,False,False,1677931,16366.418415310516,False,False,False,False,354673.9792390194,False,False,False,False
2022-11-04 00:00:00+00:00,48.99,54.7,48.15,50.91,439434,,,,,,,,,,,,,,50.61333333333333,,,,,,50.61333333333333,,#000000,,48.39252360843555,,54.099837302554135,9.202578562536026,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0980117213748477,0.833516445447437,False,False,False,False,0.3428282428606732,0.20875847630374347,False,False,False,False,1238497,106894.60964380603,False,False,False,False,360952.49929538835,False,False,False,False
2022-11-11 00:00:00+00:00,48.39,50.61,46.45,49.61,228501,,,,,,,,,,,,,,49.88465894136406,,,,,,49.88465894136406,,#000000,,48.24140131935271,,53.69551347355069,9.202578562536026,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.1127817500999588,0.8570835589440439,False,False,False,False,0.03192971754110786,0.12034409692242568,False,False,False,False,1009996,173791.00892945,False,False,False,False,351141.2771253596,False,False,False,False
2022-11-18 00:00:00+00:00,51.99,52.18,47.8622,48.13,260620,,,,,,,,,,,,,,50.10715968144052,,,,,,50.10715968144052,,#000000,,48.429218466197746,,55.214704214093224,9.202578562536026,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1195409899120203,0.855351966437507,False,False,False,False,0.18761957579351926,0.15398183635797247,False,False,False,False,1270616,255037.30456430558,False,False,False,False,344435.99733829586,False,False,False,False
2022-11-25 00:00:00+00:00,52.34,52.72,50.57,51.7,122561,,,,,,,,,,,,,,50.31348566793135,,,,,,50.31348566793135,,#000000,,48.56177641983019,,56.46074378967019,9.202578562536026,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1593605331238164,0.8420039680574676,False,False,False,False,0.34282824324408767,0.24840503980103007,False,False,False,False,1393177,339343.9486706533,False,False,False,False,328000.81235027395,False,False,False,False
2022-12-02 00:00:00+00:00,50.79,52.54,50.61,52.0,226154,,,,,,,,,,,,,,50.490519144738386,,,,,,50.490519144738386,,#000000,,48.72184234263608,,56.308973589148174,9.202578562536026,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1433000912476867,0.8518422785405272,False,False,False,False,0.335028298671929,0.29171666923647954,False,False,False,False,1167023,400653.50802838267,False,False,False,False,320456.6040280314,False,False,False,False
2022-12-09 00:00:00+00:00,47.42,50.59,47.14,50.52,192235,,,,,,,,,,,,,,50.214865190205764,,,,,,50.214865190205764,,#000000,,48.65491468151044,,54.20653676181519,9.202578562536026,False,False,True,False,True,1.1025523016282541,0.0,0.0,0.0,0.0,1,1.0955049459094315,0.8707357787955312,False,False,False,False,-0.06004016557853928,0.11583825182897013,False,False,False,False,974788,443181.98891516915,False,False,False,False,310958.7074333624,False,False,False,False
2022-12-16 00:00:00+00:00,45.89,49.5532,45.225,47.37,284167,,,,,,,,,,,,,,49.67600303884269,,,,,,49.67600303884269,,#000000,,48.46198708978778,,51.90444713673911,7.673425156655185,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.1123845919380688,0.8621144734355249,False,False,False,False,-0.2967750908919422,-0.09046841953148604,False,False,False,False,690621,461510.80455108255,False,False,False,False,308974.1365123726,False,False,False,False
2022-12-23 00:00:00+00:00,47.43,48.25,45.71,46.29,253765,,,,,,,,,,,,,,49.35415659427087,,,,,,49.35415659427087,,#000000,,48.34412668962614,,51.15443141539808,6.790114937095581,False,False,False,False,False,1.0974787315386116,0.0,0.0,0.0,0.0,1,1.090725392112101,0.9048199878025613,False,False,False,False,-0.34282825441539394,-0.21664833697344,False,False,False,False,944386,497279.33754729864,False,False,False,False,304884.57084478944,False,False,False,False
2022-12-30 00:00:00+00:00,46.77,48.115,46.45,47.32,104759,,,,,,,,,,,,,,49.24293538074434,,,,,,49.24293538074434,,#000000,,48.301838314902724,,50.25267321659415,5.747560484563621,False,False,False,False,False,0.2573980660055817,0.0,0.0,0.0,0.0,1,1.0965416405355082,0.980525410488405,False,False,False,False,-0.2955146643618042,-0.2560815006676221,False,False,False,False,839627,522638.42365490616,False,False,False,False,290060.4544859161,False,False,False,False
2023-01-06 00:00:00+00:00,44.03,48.88,41.05,47.38,429092,,,,,,,,,,,,,,48.4679891638151,,,,,,48.4679891638151,,#000000,,47.279523758441044,,48.18712334997991,3.601315630957302,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9337247549924905,0.9970521032020219,False,False,False,False,-0.34282825441539394,-0.299454877541508,False,False,False,False,410535,514334.4663471353,False,False,False,False,300359.08748695935,False,False,False,False
2023-01-13 00:00:00+00:00,46.18,46.5,43.55,43.55,331734,,,,,,,,,,,,,,48.11489789710394,,,,,,48.11489789710394,,#000000,,47.19430174443419,,48.01659373764729,3.2937330029930365,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9463601577075254,1.0283678386309092,False,False,False,False,-0.3361901166165324,-0.3178224970790202,False,False,False,False,742269,531218.5058769771,False,False,False,False,302683.1550805179,False,False,False,False
2023-01-20 00:00:00+00:00,45.34,46.45,44.64,46.09,182380,,,,,,,,,,,,,,47.95741923740314,,,,,,47.95741923740314,,#000000,,47.140321536261865,,47.453362317961265,2.5739167854570866,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9363778672663072,1.0483425252768694,False,False,False,False,-0.2797726086643428,-0.2987975528716815,False,False,False,False,559889,533342.2461823862,False,False,False,False,293771.8102597388,False,False,False,False
2023-01-27 00:00:00+00:00,45.0,45.87,44.76,45.29,218286,,,,,,,,,,,,,,47.77422427329667,,,,,,47.77422427329667,,#000000,,47.05285938055734,,46.86840630639748,1.821056656367233,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,0.9259927236543425,1.073337527238457,False,False,False,False,-0.30449326472099,-0.3016454087963357,True,False,False,False,341603,519139.33905776497,False,False,False,False,288180.2687590174,False,False,False,False
2023-02-03 00:00:00+00:00,48.57,48.71,44.77,44.77,263538,,,,,,,,,,,,,,47.74261780638275,,,,,,47.74261780638275,,#000000,,47.1423736364353,,48.557742742410674,1.821056656367233,False,False,False,False,False,2.502067443875795,0.0,0.0,0.0,0.0,1,0.9180459960716261,1.0359906298243442,False,False,False,False,-0.15397390836826694,-0.22780965858230134,False,False,False,False,605141,525509.8324608934,False,False,False,False,286354.9155176087,False,False,False,False
2023-02-10 00:00:00+00:00,47.27,49.77,46.56,48.71,311865,,,,,,,,,,,,,47.866666666666674,47.752668620409345,,,,,47.866666666666674,47.809667643538006,,#000000,,47.272567640091964,,49.0093841393804,1.821056656367233,False,False,False,False,False,0.9112969393617334,-1.0,49.77,46.56,0.0,1,0.9395514204089045,1.0350649259934481,False,False,False,False,0.2147813153075444,-0.006514171637378469,False,False,False,False,293276,508307.3263526791,False,False,False,False,288244.5514051932,False,False,False,False
2023-02-17 00:00:00+00:00,49.08,49.7,46.96,47.3,258502,,,,,,,,,,,,,48.18996393550118,47.80473483443954,,,,,48.18996393550118,47.99734938497036,,#000000,,47.46344384033659,,50.32205523295198,1.821056656367233,False,False,False,False,True,3.0105849880287607,0.0,0.0,0.0,0.0,1,0.92866677886932,1.039447686281381,False,False,False,False,0.34282823240476723,0.1681570303836944,False,False,False,False,551778,511527.37625248067,False,False,False,False,286041.399449253,False,False,False,False
2023-02-24 00:00:00+00:00,47.4,49.43,47.02,48.51,269252,,,,,,,,,,,,,48.11301144924067,47.813671165599885,,,,,48.11301144924067,47.96334130742028,,#000000,,47.500097840245054,,50.26960795898209,1.821056656367233,False,False,False,False,True,0.9717741180633297,0.0,0.0,0.0,0.0,1,0.9789455734785276,1.0308119335257995,False,False,False,False,0.3198879786210416,0.244022504502368,False,False,False,False,282526,494564.3113448895,False,False,False,False,284797.7402307898,False,False,False,False
2023-03-03 00:00:00+00:00,47.58,48.2,46.78,47.81,267368,,,,,,,,,,,,,47.96978277071005,47.7967644750144,,,,,47.96978277071005,47.88327362286222,,#000000,,47.486740200339796,,50.33708814203207,1.821056656367233,False,True,False,False,True,1.1826945933543698,0.0,0.0,0.0,0.0,1,0.9995468519326763,0.9951346207508424,False,False,False,False,0.16677434839081554,0.2053984264465918,False,False,False,False,549894,498662.8068008236,False,False,False,False,283506.6483618424,False,False,False,False
