date,Close,High,Low,Open,Volume,aVWAP_peak_907,aVWAP_peak_896,aVWAP_peak_862,aVWAP_peak_842,aVWAP_peak_808,aVWAP_peak_774,aVWAP_valley_898,aVWAP_valley_869,aVWAP_valley_817,aVWAP_valley_760,aVWAP_valley_726,aVWAP_valley_693,aVWAP_valley_649,aVWAP_valley_605,aVWAP_valley_580,aVWAP_valley_548,aVWAP_valley_534,aVWAP_valley_503,aVWAP_valley_456,aVWAP_valley_436,aVWAP_valley_413,aVWAP_valley_391,aVWAP_valley_379,aVWAP_valley_333,aVWAP_valley_298,aVWAP_valley_254,aVWAP_OB_bull_649,aVWAP_OB_bull_456,aVWAP_OB_bull_298,aVWAP_OB_bear_774,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-08 00:00:00+00:00,136.0145,140.6995,133.5725,136.6835,91662580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,145.69058251413404,,36.18950850483865,-8.02853744708949,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-766392860,-397014289.5504202,False,False,False,False,76048978.58375025,False,False,False,False
2022-03-09 00:00:00+00:00,139.279,140.25,136.828,139.5,82656660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,145.6577745894275,,36.13467458030144,-8.113310886515166,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-683736200,-408258286.038639,False,False,False,False,76308103.34517181,False,False,False,False
2022-03-10 00:00:00+00:00,146.8175,148.67425,143.978,145.685,135062900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,146.78109809332295,,40.089416302288456,-8.113310886515166,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-548673300,-413764757.1743787,False,False,False,False,78612213.01791017,False,False,False,False
2022-03-11 00:00:00+00:00,145.5245,149.675,145.369,149.5745,68900560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,147.04256413333624,,42.180190789681276,-13.834597267481875,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-617573860,-421757271.0106776,False,False,False,False,78231363.87995291,False,False,False,False
2022-03-14 00:00:00+00:00,141.853,147.45,140.884,145.981,74086100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,146.9499754729358,,42.0861520990616,-13.834597267481875,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-691659960,-432341690.18672943,False,False,False,False,78068804.51211162,False,False,False,False
2022-03-15 00:00:00+00:00,147.3665,147.985,142.0,142.85,75584600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,147.0208039835322,,44.68099449413221,-11.24924273517928,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.16819417851306534,-0.16819417851306534,False,False,False,False,-616075360,-439546932.140191,False,False,False,False,77971384.72732294,False,False,False,False
2022-03-16 00:00:00+00:00,153.104,153.15,147.3535,148.5,84957680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,147.44707296689472,,48.67922879667142,-7.416462563282934,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8723874760677056,1.02604483014576,False,False,False,False,-0.05732370513273999,-0.11275894182290266,False,False,False,False,-531117680,-443137941.86018354,False,False,False,False,78245357.09095733,False,False,False,False
2022-03-17 00:00:00+00:00,157.239,157.4985,152.14,152.6405,72934840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,147.98321169773075,,52.74786631685161,-3.6324521116210065,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8878142257625428,1.0138678581840368,False,False,False,False,0.07815348670132262,-0.017302727560790022,False,False,False,False,-458182840,-443727937.8656665,False,False,False,False,78037101.51876292,False,False,False,False
2022-03-18 00:00:00+00:00,161.2505,161.594,156.011,156.813,101272320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,148.8695387708433,,56.685168042331874,-0.04368548227755298,True,False,True,False,True,2.0910897328501292,0.0,0.0,0.0,0.0,0,0.9093679970724827,0.9874408854831701,False,False,False,False,0.17326131542111314,0.07797929393016156,False,False,False,False,-356910520,-440323333.24348354,False,False,False,False,78948286.5572428,False,False,False,False
2022-03-21 00:00:00+00:00,161.4915,163.084,159.553,161.12075,65662840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,149.42980789287458,,59.382924885644044,2.3741326274583017,True,False,True,False,True,2.2435390092899716,0.0,0.0,0.0,0.0,0,0.9292008487188277,0.9749008197073171,False,False,False,False,0.23396765078052523,0.1559734723553434,False,False,False,False,-291247680,-434477229.1947195,False,False,False,False,78427288.65303719,False,False,False,False
2022-03-22 00:00:00+00:00,164.889,166.167,161.699,161.8055,62945500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,150.02020470104057,,62.206669446762426,4.962851917338433,True,False,True,False,True,4.368065774845835,0.0,0.0,0.0,0.0,0,0.9355862573890737,0.9656895695160621,False,False,False,False,0.2989067294654868,0.2274401009104151,False,False,False,False,-228302180,-426391933.1478678,False,False,False,False,77820159.68625142,False,False,False,False
2022-03-23 00:00:00+00:00,163.408,166.37,162.687,163.705,55811860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,150.49169890920567,,63.18015886531548,5.893222377358384,True,False,True,False,True,3.3504087733478016,0.0,0.0,0.0,0.0,0,0.9577400697800511,0.9558390086784562,False,False,False,False,0.31402766358560275,0.27073388224800893,False,False,False,False,-284114040,-420812407.9263828,False,False,False,False,76957089.11032,False,False,False,False
2022-03-24 00:00:00+00:00,163.6495,164.1185,160.05,163.7495,56798060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,150.8819399019498,,63.912349939109816,6.7368687095762425,True,False,True,False,True,3.5029473775755093,0.0,0.0,0.0,0.0,0,0.9341472814663191,0.9786657955338284,False,False,False,False,0.25276486652991204,0.2617493743889605,False,False,False,False,-227315980,-413224312.71358347,False,False,False,False,76166538.949131,False,False,False,False
2022-03-25 00:00:00+00:00,164.7735,165.3685,162.25,164.0,47112220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,151.2216091519229,,64.80842712405726,7.834991203836992,True,False,True,False,True,4.218609841940932,0.0,0.0,0.0,0.0,0,0.9292664544162665,0.9763186359852596,False,False,False,False,0.32350227347093624,0.2926258239299484,False,False,False,False,-180203760,-404086251.8228547,False,False,False,False,75027153.89230233,False,False,False,False
2022-03-28 00:00:00+00:00,168.9905,169.0375,164.9,164.975,59853820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,151.73361234155252,,66.82313596653381,10.015823438691974,True,False,True,False,True,6.830885290632153,0.0,0.0,0.0,0.0,0,0.9485115344439372,0.9614480453701948,False,False,False,False,0.342828251932694,0.3177270379313212,False,False,False,False,-120349940,-392959337.63372314,False,False,False,False,74432121.19064343,False,False,False,False
2022-03-29 00:00:00+00:00,169.315,170.8315,167.8685,170.384,66153600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,156.56861601595224,,68.26985608800027,11.646439031627956,True,False,True,False,True,7.0278624330976704,0.0,0.0,0.0,0.0,0,0.962735803667985,0.9423768703701805,False,False,False,False,0.3428282521162146,0.3302776450237679,False,False,False,False,-54196340,-379674514.1971066,False,True,False,False,74107473.30081427,False,False,False,False
2022-03-30 00:00:00+00:00,166.301,168.9505,165.5,168.5095,56167260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,156.58268894582648,,66.90434198057088,11.646439031627956,True,False,True,False,True,4.841317801712563,0.0,0.0,0.0,0.0,0,0.9682243507035787,0.9469226885181793,False,False,False,False,0.2947143981023718,0.3124960215630699,False,False,False,False,-110363600,-369113301.8756514,False,False,False,False,73403935.52431177,False,False,False,False
2022-03-31 00:00:00+00:00,162.9975,166.495,162.9535,166.44475,59965780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,156.48015860151722,,63.728989430462555,11.646439031627956,True,False,True,False,False,2.52993767732546,0.0,0.0,0.0,0.0,0,0.9645226804831285,0.9535628435408614,False,False,False,False,0.23971622498061465,0.27610612327184225,False,False,False,False,-170329380,-361317853.9589592,False,False,False,False,72876949.0331623,False,False,False,False
2022-04-01 00:00:00+00:00,163.56,165.827,162.3195,164.1495,57089500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,156.50543154418432,,61.88837355053259,11.646439031627956,True,False,True,False,False,2.892635908824314,0.0,0.0,0.0,0.0,0,0.9784599149669069,0.9511204336622652,False,False,False,False,0.225643124306234,0.25087462378903813,False,False,False,False,-113239880,-351589305.9605687,False,False,False,False,72257833.384803,False,False,False,False
