date,Close,High,Low,Open,Volume,aVWAP_peak_906,aVWAP_valley_904,aVWAP_valley_869,aVWAP_valley_855,aVWAP_valley_819,aVWAP_valley_751,aVWAP_valley_721,aVWAP_valley_642,aVWAP_valley_622,aVWAP_valley_585,aVWAP_valley_548,aVWAP_valley_510,aVWAP_valley_487,aVWAP_valley_457,aVWAP_valley_433,aVWAP_valley_411,aVWAP_valley_397,aVWAP_valley_354,aVWAP_valley_335,aVWAP_valley_317,aVWAP_valley_298,aVWAP_valley_285,aVWAP_valley_248,aVWAP_valley_215,aVWAP_valley_187,aVWAP_valley_167,aVWAP_valley_132,aVWAP_OB_bull_585,aVWAP_OB_bull_510,aVWAP_OB_bull_433,aVWAP_OB_bull_248,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,38.3173986008,38.7375050192,37.5048850883,37.6987803584,877220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,38.161116726350336,-68.62745098253924,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,551084,77099.1690472053,False,False,False,False,412695.87934976787,False,False,False,False
2022-01-19 00:00:00+00:00,37.3109898183,38.7975202218,37.2925236021,38.4374290061,737789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.1774723121074,-65.04205561500922,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-186705,66753.90751594235,False,False,False,False,425444.62917918875,False,False,False,False
2022-01-20 00:00:00+00:00,36.3784459005,37.6341486017,36.323047252,37.3479222507,637231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,34.31173956242593,-63.18714730453323,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-823936,31824.89153492501,False,False,False,False,433749.9770545147,False,False,False,False
2022-01-21 00:00:00+00:00,35.9721891443,36.516942522,35.8336925228,36.2399492791,560635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,31.61277360874474,-61.513390605162975,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1384571,-23720.045388013226,False,False,False,False,438725.86030727887,False,False,False,False
2022-01-24 00:00:00+00:00,35.9998884686,36.0737533334,34.5779898217,35.2889391451,1145553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.55054387456667,,29.96519095683194,-59.06370985195201,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-239018,-32163.10243162055,False,False,False,False,466444.5716677778,False,False,False,False
2022-01-25 00:00:00+00:00,35.7044290095,36.1660844143,34.9565472537,35.565932388,665740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.57203683351492,,28.26674703863166,-56.97423282064459,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-904758,-66382.51017940014,False,False,False,False,474260.07866119826,False,False,False,False
2022-01-26 00:00:00+00:00,35.8059931986,37.0524627916,35.5474661719,36.2861148196,1008786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.77352744740833,,27.75771552288272,-53.916266862790145,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,104028,-59699.74507432563,False,False,False,False,495221.87949801405,False,False,False,False
2022-01-27 00:00:00+00:00,35.8336925228,36.6858160691,35.5714722529,36.1753175224,725936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.82609913772974,,27.599335882861336,-50.73093038320893,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,829964,-24810.97075768541,False,False,False,False,504269.4920667194,False,False,False,False
2022-01-28 00:00:00+00:00,35.9260236038,35.9352567119,35.2150742804,35.8336925228,574245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.8074260723569,,28.134981347075588,-47.13094511723101,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1404209,31229.028095557158,False,False,False,False,507013.62963273044,False,False,False,False
2022-01-31 00:00:00+00:00,36.7754695487,36.8308681973,35.6213310366,35.658263469,491778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.871595199724226,,33.47551671321172,-39.4056093230396,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1895987,104356.79169965295,False,False,False,False,506416.1539608587,False,False,False,False
2022-02-01 00:00:00+00:00,37.3479222507,37.4679526559,36.6369729272,36.7939357649,617362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.02263061342968,,39.55551380881764,-31.540580409355464,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2513349,198827.07437809795,False,False,False,False,510766.9714525897,False,False,False,False
2022-02-02 00:00:00+00:00,37.9111418446,38.0219391417,37.5510506288,37.5602837369,702480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.236435799251,,45.665367573694766,-24.114273078492314,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3215829,317140.8753828784,False,False,False,False,518285.1294348411,False,False,False,False
2022-02-03 00:00:00+00:00,37.2648242778,37.9296080608,36.9785979268,37.6895472503,517546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.32908672742451,,47.05874092598987,-21.37337584439297,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2698283,410518.9979168832,False,False,False,False,518256.14396680816,False,False,False,False
2022-02-04 00:00:00+00:00,37.3940877912,37.5141181964,36.895499954,37.0339965754,248966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.36398063603803,,48.48334312247929,-18.619706780514097,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2947249,509998.6058417113,False,False,False,False,507695.74616418825,False,False,False,False
2022-02-07 00:00:00+00:00,37.1724931968,37.5048850883,36.6646722515,37.5048850883,260923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.392101463718646,,48.52705592549163,-17.181588889204733,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2686326,595344.7781616442,False,False,False,False,498018.3835695142,False,False,False,False
2022-02-08 00:00:00+00:00,37.6987803584,37.8095776555,36.7754695487,37.3663884669,378585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.445543713765716,,50.63768583721564,-13.842156691732114,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3064911,692190.5123513837,False,False,False,False,493334.721468749,False,False,False,False
2022-02-09 00:00:00+00:00,38.6405573842,38.6590236004,37.9665404932,37.9665404932,339414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.53292462298621,,54.94932540356051,-8.634267653897574,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3404325,798548.7275532902,False,False,False,False,487298.6147444843,False,False,False,False
2022-02-10 00:00:00+00:00,37.8188107636,38.6959560328,37.7080134665,38.1050371146,304294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,37.332973598655684,,54.51135882389795,-8.109013952845899,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3100031,888802.9343159064,False,False,False,False,480121.9631858771,False,False,False,False
2022-02-11 00:00:00+00:00,35.9260236038,37.6249154936,35.8983242795,37.6249154936,356370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.90150419262665,,49.14738101270924,-8.109013952845899,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2743661,961542.4663035179,False,False,False,False,475268.945021725,False,False,False,False
2022-02-14 00:00:00+00:00,35.75059455,36.1014526576,35.3988131315,36.0091215767,521786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.55348086041022,,45.211407828546825,-8.109013952845899,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2221875,1010967.2715465173,False,False,False,False,477093.1432561672,False,False,False,False
2022-02-15 00:00:00+00:00,36.4430776572,36.4984763058,36.1106857657,36.2399492791,283491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.52945911513575,,44.859471668097704,-8.109013952845899,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2505366,1069571.1432505755,False,False,False,False,469500.90234416066,False,False,False,False
2022-02-16 00:00:00+00:00,36.7847026568,36.9231992782,36.2491823872,36.3507465763,633304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.55227553795585,,45.66244107921366,-8.109013952845899,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3138670,1150712.274887808,False,False,False,False,475924.55323262495,False,False,False,False
2022-02-17 00:00:00+00:00,35.94448982,37.0247634673,35.9075573876,36.609273603,572113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.51625262664918,,44.13308306325362,-8.109013952845899,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2566557,1206235.5974412272,False,False,False,False,479696.6491842867,False,False,False,False
2022-02-18 00:00:00+00:00,35.0488783346,36.0091215767,34.8088175241,35.9260236038,438590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.405253006556826,,41.29003084719642,0.6555488954087707,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2127967,1242381.926953336,False,False,False,False,478084.62372607936,False,False,False,False
2022-02-22 00:00:00+00:00,35.4459019828,35.9167904957,34.799584416,34.799584416,600729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.29986706037082,,40.7037002012047,-0.45951632871601333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2728696,1300668.7533473228,False,False,False,False,482894.2071093704,False,False,False,False
2022-02-23 00:00:00+00:00,36.7847026568,37.948074277,36.6000404949,37.2001925211,2456711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.54645759559949,,44.03119181827655,-0.45951632871601333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5185407,1453011.4296866434,False,False,False,False,560298.7872227285,False,False,False,False
2022-02-24 00:00:00+00:00,36.0460540091,36.1291519819,34.2732972545,36.1291519819,1248611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.412700953009825,,44.54839260644613,-0.45951632871601333,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3936796,1550414.74616952,False,False,False,False,587291.4230179156,False,False,False,False
2022-02-25 00:00:00+00:00,36.0829864415,36.2768817115,35.1966080642,36.2676486034,727541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.375661881437495,,44.99308905576322,-0.45951632871601333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4664337,1672529.3443589506,False,False,False,False,592791.4064289777,False,False,False,False
2022-02-28 00:00:00+00:00,36.2953479277,36.3876790086,35.3821935369,35.464368199,831191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.351515300977866,,45.89676428249542,-0.45951632871601333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5495528,1822450.8602664429,False,False,False,False,602140.4100984295,False,False,False,False
2022-03-01 00:00:00+00:00,35.1689087399,36.5538749544,35.0027127942,36.3969121167,1375019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.27187354647181,,43.88882794363638,-0.45951632871601333,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4120509,1912570.7873148178,False,False,False,False,632449.3744082951,False,False,False,False
2022-03-02 00:00:00+00:00,36.5538749544,36.7200709001,35.4736013071,35.5474661719,984405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.271539247240405,,46.19156879910278,-0.45951632871601333,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,5104914,2037760.7172240408,False,False,False,False,646251.5558040483,False,False,False,False
2022-03-03 00:00:00+00:00,34.9565472537,36.803168873,34.9011486051,36.5354087382,836806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.232604855332454,,44.55497001474447,-0.45951632871601333,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,4268108,2125225.316548588,False,False,False,False,653724.2791058504,False,False,False,False
2022-03-04 00:00:00+00:00,33.7285438768,34.6703209027,33.5808141473,34.3471621193,739042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,36.12908155668457,,41.58217903581677,-2.1890150771259727,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3529066,2180277.8923702124,False,False,False,False,657070.0720820916,False,False,False,False
2022-03-07 00:00:00+00:00,32.8421654996,34.0978682007,32.7959999591,33.7193107687,964829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.96541477367927,,38.43688607422535,-5.298198960934819,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2564237,2195335.112277263,False,False,False,False,669139.0496474998,False,False,False,False
2022-03-08 00:00:00+00:00,32.6113377971,33.2576553639,31.9742533385,32.9621959048,1058909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.71788797820587,,36.047595040630924,-7.637332075626247,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1505328,2168276.0098350174,False,False,False,False,684424.1457397548,False,False,False,False
2022-03-09 00:00:00+00:00,34.0886350926,34.1532668493,33.3869188772,33.6177465797,570399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.82702711272669,,38.147000901858746,-7.637332075626247,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2075727,2164646.636900311,False,False,False,False,679952.5713970193,False,False,False,False
2022-03-10 00:00:00+00:00,34.4764256326,34.7349526594,33.359219553,33.6639121201,821100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.911686404613455,,40.40115854736408,-7.637332075626247,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2896827,2193359.592315985,False,False,False,False,685487.7646755676,False,False,False,False
2022-03-11 00:00:00+00:00,34.5041249569,35.0765776589,34.4377389097,34.7718850917,746378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.98463888444084,,41.96786483147578,-7.637332075626247,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3643205,2250216.27497026,False,False,False,False,687875.6170412316,False,False,False,False
2022-03-14 00:00:00+00:00,33.8855067145,35.1135100913,33.7654763092,34.5225911731,547534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.98710522282151,,41.827791828968145,-7.637332075626247,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3095671,2283371.362226328,False,False,False,False,682372.0242160853,False,False,False,False
2022-03-15 00:00:00+00:00,33.3684526611,34.4210269841,33.1791739451,33.9778377954,746824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.935232022338546,,40.79891608998609,-7.637332075626247,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22455063725467506,-0.22455063725467506,False,False,False,False,2348847,2285939.034295884,False,False,False,False,684899.5526781996,False,False,False,False
2022-03-16 00:00:00+00:00,34.5770665109,34.8460404725,33.7423197335,33.8721692322,636569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.9395408558817,,43.13473333299302,-12.717954274466152,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.8510256236320174,1.0345355565802026,False,False,False,False,-0.17713896861331596,-0.2008448029339955,False,False,False,False,2985416,2313369.5035391827,False,False,False,False,683004.2368868977,False,False,False,False
2022-03-17 00:00:00+00:00,34.9480650786,34.9573400428,34.4286670838,34.5585165825,512616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.95738125716037,,45.519899647485204,-10.28705611202647,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8595932501884729,1.0397975120037157,False,False,False,False,-0.10966217565177797,-0.15525348929288674,False,False,False,False,3498032,2359826.856341568,False,False,False,False,676322.3452442742,False,False,False,False
2022-03-18 00:00:00+00:00,35.8848364621,35.9404862472,34.5585165825,34.8460404725,470979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,34.99681900982037,,49.04451434977501,-6.863096747199734,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.885075641849833,1.0149282578614172,False,False,False,False,-0.03261675372645373,-0.09393512150967023,False,False,False,False,3969011,2422932.1168771926,False,False,False,False,668269.6650386165,False,False,False,False
2022-03-21 00:00:00+00:00,35.7086121424,36.0146859608,35.4118132883,36.0146859608,457001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.03872617621652,,50.95319519440636,-5.019271871276594,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9048395098701477,0.9976381894252119,False,False,False,False,0.019766413460151504,-0.03708435402475936,False,False,False,False,3512010,2465641.053470244,False,False,False,False,659984.6193508276,False,False,False,False
2022-03-22 00:00:00+00:00,35.5323878228,36.0703357459,35.3932633599,36.0517858176,461051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.07418877843744,,51.7639063177285,-4.15525701245415,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9000710895422751,0.9974756227993958,False,False,False,False,0.021862083141144992,-0.007611135441807184,False,False,False,False,3050959,2488594.6984321955,False,False,False,False,652183.3009449128,False,False,False,False
2022-03-23 00:00:00+00:00,34.7625657948,35.4674630734,34.7532908306,35.3097886821,290808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.08017322679411,,50.37605510796565,-4.15525701245415,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8971314061576351,1.001908117334396,False,False,False,False,-0.048353551067574066,-0.027982343254690626,False,False,False,False,2760151,2499243.9651603447,False,False,False,False,638011.7205157005,False,False,False,False
2022-03-24 00:00:00+00:00,34.8367655083,34.9295151502,34.0854934087,34.9295151502,543834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.0755122336512,,49.64921569928808,-4.15525701245415,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8919352331204375,1.0124623595482631,False,False,False,False,-0.11692559812194464,-0.07245397068831763,False,False,False,False,3303985,2530802.4371148413,False,False,False,False,634318.4765739084,False,False,False,False
2022-03-25 00:00:00+00:00,35.6529623573,35.8291866769,34.9109652218,34.9109652218,538830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.100470958819656,,51.25119455884248,-4.15525701245415,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8940775366370571,0.9969735394413627,False,False,False,False,-0.01899152687601659,-0.04572274878216711,False,False,False,False,3842815,2582253.9101691614,False,False,False,False,630573.8304337551,False,False,False,False
2022-03-28 00:00:00+00:00,35.9404862472,36.0332358892,35.0037148638,35.5694876795,482011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.12617929035759,,52.998223406075226,-2.4356366759170953,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8925012939036697,1.0029832862212618,False,False,False,False,0.006268606527330107,-0.0197270711274185,False,False,False,False,4324826,2650590.070554685,False,False,False,False,624747.8370834118,False,False,False,False
2022-03-29 00:00:00+00:00,36.9978321652,37.0163820936,36.3485846717,36.3485846717,511820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.5862222235116,,56.384864494857844,0.8909605777981398,True,False,True,False,True,0.27739758209646936,0.0,0.0,0.0,0.0,0,0.9221072185712412,0.9881258223988698,False,False,False,False,0.14207166948858888,0.061172299180585185,False,False,False,False,4836646,2736317.7540623443,False,False,False,True,620319.2944526898,False,False,False,True
2022-03-30 00:00:00+00:00,36.0517858176,37.0071071294,36.0425108534,36.7381331678,528670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,35.565308728948224,,55.88402009329642,0.8909605777981398,True,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9130796989469251,0.9889515624874463,False,False,False,False,0.12348002384005052,0.09232616151031786,False,False,False,False,4307976,2797951.410765782,False,False,False,False,616725.204474153,False,False,False,False
