date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_836,aVWAP_peak_814,aVWAP_peak_796,aVWAP_peak_728,aVWAP_peak_718,aVWAP_peak_684,aVWAP_peak_667,aVWAP_peak_646,aVWAP_peak_613,aVWAP_peak_592,aVWAP_peak_562,aVWAP_peak_548,aVWAP_peak_494,aVWAP_peak_450,aVWAP_peak_432,aVWAP_peak_397,aVWAP_peak_375,aVWAP_peak_332,aVWAP_peak_293,aVWAP_peak_281,aVWAP_peak_271,aVWAP_peak_230,aVWAP_peak_205,aVWAP_peak_157,aVWAP_peak_119,aVWAP_peak_33,aVWAP_peak_12,aVWAP_valley_901,aVWAP_valley_886,aVWAP_valley_826,aVWAP_valley_805,aVWAP_valley_780,aVWAP_OB_bull_826,aVWAP_OB_bear_646,aVWAP_OB_bear_494,aVWAP_OB_bear_281,aVWAP_OB_bear_157,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,45.22,45.43,44.33,44.73,1122909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,85.63478818680223,-10.947682394556338,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4932674,698060.3828456065,False,False,False,False,660674.4710974275,False,False,False,False
2022-01-19 00:00:00+00:00,45.38,45.48,44.5928,45.29,1185422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,87.41027657056935,-5.541465544145211,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6118096,910610.7992046024,False,False,False,False,681252.805564195,False,False,False,False
2022-01-20 00:00:00+00:00,45.26,45.8,45.041,45.38,2418080,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.367,,,,,,,,,,,45.367,,#000000,,45.367,,87.13809693307701,-2.121883657517074,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3700016,1019999.2384514807,False,False,False,False,749363.6759342266,False,False,False,False
2022-01-21 00:00:00+00:00,44.36,45.6173,44.18,45.0,2098686,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.06595747103127,,,,,,,,,,,45.06595747103127,,#000000,,45.06595747103127,,78.76684964969506,-2.121883657517074,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1601330,1042796.5232180895,False,False,False,False,802278.2768779824,False,False,False,False
2022-01-24 00:00:00+00:00,43.54,44.79,42.7,44.0,1170089,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.780106348048854,,,,,,,,,,,44.780106348048854,,#000000,,44.780106348048854,,68.60855040816166,-2.121883657517074,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,431241,1018813.9536801252,False,False,False,False,816702.2268043361,False,False,False,False
2022-01-25 00:00:00+00:00,43.64,43.98,42.88,43.11,978013,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5922615700616,,,,,,,,,,,44.5922615700616,,#000000,,44.5922615700616,,62.3335028149975,-2.121883657517074,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1409254,1034125.3280456106,False,False,False,False,823028.1394786759,False,False,False,False
2022-01-26 00:00:00+00:00,43.38,44.45,43.12,43.63,952363,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.47445300476424,,,,,,,,,,,44.47445300476424,,#000000,,44.47445300476424,,56.88552828260529,-2.121883657517074,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,456891,1011488.6877300965,False,False,False,False,828100.0947932376,False,False,False,False
2022-01-27 00:00:00+00:00,43.62,44.42,43.2,43.74,1423371,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.35986882465718,,,,,,,,,,,44.35986882465718,,#000000,,44.35986882465718,,54.54658360853557,-2.121883657517074,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1880262,1045558.2293877399,False,False,False,False,851444.0518601695,False,False,False,False
2022-01-28 00:00:00+00:00,43.66,44.115,43.01,43.33,996258,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.28394800026436,,,,,,,,,,,44.28394800026436,,#000000,,44.28394800026436,,53.20445881043362,-2.121883657517074,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2876520,1117360.6517646913,False,False,False,False,857123.0302185942,False,False,False,False
2022-01-31 00:00:00+00:00,42.51,43.83,42.0,43.53,2552972,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.97897672390968,,,,,,,,,,,43.97897672390968,,#000000,,43.97897672390968,,47.40445395562423,22.198164785509334,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,323548,1086230.7438523504,False,False,False,False,923626.9113864925,False,False,False,False
2022-02-01 00:00:00+00:00,41.99,43.09,41.79,42.47,1356494,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.81469784557835,,,,,,,,,,,43.81469784557835,,#000000,,43.81469784557835,,42.02745818262584,15.44377179113826,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1032946,1003125.7735051995,False,False,False,False,940602.0913321204,False,False,False,False
2022-02-02 00:00:00+00:00,41.58,42.39,41.28,42.0,906203,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.68872365076233,,,,,,,,,,,43.68872365076233,,#000000,,43.68872365076233,,37.41180195472274,9.605774578259584,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1939149,887742.4490540152,False,False,False,False,939253.1073583118,False,False,False,False
2022-02-03 00:00:00+00:00,40.2,41.45,40.2,41.42,926545,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.50833289790009,,,,,,,,,,,43.50833289790009,,#000000,,43.50833289790009,,31.81696540729522,3.0118272640086374,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2865694,740548.8628166029,False,False,False,False,938754.7502070054,False,False,False,False
2022-02-04 00:00:00+00:00,39.89,40.15,39.16,40.0,2237755,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.03946436667259,,,,,,,,,,,43.03946436667259,,#000000,,41.38639885000296,,27.659976434897644,-2.081319044780784,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5103449,511372.4760394813,False,False,False,False,989695.9364733974,False,False,False,False
2022-02-07 00:00:00+00:00,42.22,42.49,39.65,40.12,1334162,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.930107912953915,,,,,,,,,,,42.930107912953915,,#000000,,41.652942902384716,,34.010810486268156,-2.081319044780784,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3769287,343503.47697910946,False,False,False,False,1003204.4095528721,False,False,False,False
2022-02-08 00:00:00+00:00,42.21,42.94,41.86,42.28,964358,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.90193759634321,,,,,,,,,,,42.90193759634321,,#000000,,41.847288535547904,,38.219797160936444,-2.081319044780784,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4733645,144399.61513679146,False,False,False,False,1001681.0209429555,False,False,False,False
2022-02-09 00:00:00+00:00,41.44,42.15,40.91,42.06,1643825,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.79699102279227,,,,,,,,,,,42.79699102279227,,#000000,,41.88888952875292,,39.17113847027132,-2.081319044780784,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6377470,-111359.97761367096,False,False,False,False,1026863.1377687219,False,False,False,False
2022-02-10 00:00:00+00:00,41.94,42.46,41.07,41.43,1409825,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73825136723229,,,,,,,,,,,42.73825136723229,,#000000,,41.93777089750166,,41.34773573235967,-2.081319044780784,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4967645,-301802.5275111741,False,False,False,False,1041881.2500130858,False,False,False,False
2022-02-11 00:00:00+00:00,43.15,43.18,41.84,41.89,1285362,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73747361136636,,,,,,,,,,,42.73747361136636,,#000000,,42.05223122282147,,45.928073331655106,-2.081319044780784,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-3682283,-434370.38917740254,False,False,False,False,1051429.514718455,False,False,False,False
2022-02-14 00:00:00+00:00,41.87,43.19,41.62,43.13,1819249,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.70237129538686,,,,,,,,,,,42.70237129538686,,#000000,,42.10780002239218,,45.90608499884115,-2.081319044780784,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5501532,-633082.6092096613,False,False,False,False,1081540.0827687117,False,False,False,False
2022-02-15 00:00:00+00:00,42.65,42.73,41.73,41.73,1034593,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.689870696361616,,,,,,,,,,,42.689870696361616,,#000000,,42.13933639648826,,47.71292300487252,-2.081319044780784,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-4466939,-783429.9186524196,False,False,False,False,1079699.0206993504,False,False,False,False
2022-02-16 00:00:00+00:00,43.96,44.16,42.85,42.85,849962,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.71884788287959,,,,,,,,,,,42.71884788287959,,#000000,,42.2236872041827,,51.46742207432742,-12.158248355552125,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-3616977,-894549.4120385991,False,False,False,False,1070689.725769964,False,False,False,False
2022-02-17 00:00:00+00:00,43.89,44.17,43.415,43.87,517807,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73868352024999,,,,,,,,,,,42.73868352024999,,#000000,,42.27504875406356,,53.79047529950786,-9.131862332141587,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4134784,-1021617.435095909,False,False,False,False,1049008.0502495733,False,False,False,False
2022-02-18 00:00:00+00:00,43.26,44.18,43.12,43.88,467269,,,,,,,,,,,,,,,,,,,,,,,,,,,43.519999999999996,42.75112539639368,,,,,,,,,,,43.135562698196836,,#000000,,42.71379936243351,,53.72068383871746,-8.36009037057002,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4602053,-1162026.6729352851,False,False,False,False,1026194.7541613549,False,False,False,False
2022-02-22 00:00:00+00:00,41.59,42.95,41.495,42.95,941560,,,,,,,,,,,,,,,,,,,,,,,,,,,42.51193845858275,42.72813548929269,,,,,,,,,,,42.620036973937715,,#000000,,42.373174818685065,,50.1908854904575,-8.36009037057002,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5543613,-1333853.5877221369,False,False,False,False,1022875.744194243,False,False,False,False
2022-02-23 00:00:00+00:00,40.49,41.775,40.4,41.56,946636,,,,,,,,,,,,,,,,,,,,,,,,,,,41.85942905540944,42.672370429436214,,,,,,,,,,,42.26589974242283,,#000000,,42.11684419998952,,46.05762843309382,-8.36009037057002,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-6490249,-1536065.1725173471,False,False,False,False,1019885.9503042727,False,False,False,False
2022-02-24 00:00:00+00:00,34.64,37.39,32.6,35.39,5324479,,,,,,,,,,,,,,,,,,,,,,,,,,,37.01830369032206,41.53690275369565,,,,,,,,,,,39.27760322200885,,#000000,,38.36789090633221,,38.01067822667463,-0.8626234017999508,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11814728,-1939149.9892813729,False,False,False,False,1188693.5208805758,False,False,False,False
2022-02-25 00:00:00+00:00,36.63,36.98,34.31,34.51,2969494,,,,,,,,,,,,,,,,,,,,,,,,,,,36.72692369400151,41.118918828611775,,,,,,,,,,,38.92292126130664,,#000000,,38.16158479177842,,36.18138760667222,-2.7928951707136704,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8845234,-2209976.8132311227,False,False,False,False,1258528.8337872198,False,False,False,False
2022-02-28 00:00:00+00:00,35.58,36.82,35.239,35.35,1762722,,,,,,,,,,,,,,,,,,,,,,,,,,,36.60659986626019,40.89523844875327,,,,,,,,,,,38.75091915750673,,#000000,,38.03924776673357,,34.16965959986316,-5.013374897660775,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10607956,-2539309.330359314,False,False,False,False,1278301.114815172,False,False,False,False
2022-03-01 00:00:00+00:00,35.66,36.035,34.75,35.21,1596927,,,,,,,,,,,,,,,,,,,,,,,,,,,36.478366227649246,40.69365124922878,,,,,,,,,,,38.58600873843901,,#000000,,37.90447539940306,,32.97024322849388,-6.558277641025043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-9011029,-2793102.2585805175,False,False,False,False,1290796.2475675184,False,False,False,False
2022-03-02 00:00:00+00:00,36.84,37.14,35.38,35.8,1039226,,,,,,,,,,,,,,,,,,,,,,,,,,,36.47663747342753,40.593327507443014,,,,,,,,,,,38.53498249043527,,#000000,,37.876695193371695,,34.250846198095985,-6.558277641025043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7971803,-2996188.5621655956,False,False,False,False,1280930.7476629098,False,False,False,False
2022-03-03 00:00:00+00:00,36.51,37.18,36.34,36.73,897921,,,,,,,,,,,,,,,,,,,,,,,,,,,36.48790097383914,40.51486523767408,,,,,,,,,,,38.50138310575661,,#000000,,37.8620571897119,,34.77441081961659,-6.558277641025043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-8869724,-3226523.285217925,False,False,False,False,1265910.757558482,False,False,False,False
2022-03-04 00:00:00+00:00,35.33,36.014,34.3,35.95,1197192,,,,,,,,,,,,,,,,,,,,,,,,,,,36.398986078609184,40.37698087578779,,,,,,,,,,,38.38798347719849,,#000000,,37.762068672672896,,33.98067279261193,-7.068148132348483,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10066916,-3494773.9799152613,False,False,False,False,1263215.9043208945,False,False,False,False
2022-03-07 00:00:00+00:00,35.3,35.43,34.69,35.02,1200073,,,,,,,,,,,,,,,,,,,,,,,,,,,36.31662037508039,40.243884099872,,,,,,,,,,,38.28025223747619,,#000000,,37.6665168909503,,33.42269080866981,-8.221510451131508,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11266989,-3799566.725800937,False,False,False,False,1260739.711994585,False,False,False,False
2022-03-08 00:00:00+00:00,35.45,36.27,34.46,35.25,832414,,,,,,,,,,,,,,,,,,,,,,,,,,,36.276541080834065,40.159856878759285,,,,,,,,,,,38.218198979796675,,#000000,,37.61345718403665,,33.37719162444505,-8.908782123093687,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10434575,-4059763.128710704,False,False,False,False,1243942.6252496995,False,False,False,False
2022-03-09 00:00:00+00:00,34.75,36.13,34.69,36.0,1052368,,,,,,,,,,,,,,,,,,,,,,,,,,,36.22001422795145,40.05334638273797,,,,,,,,,,,38.13668030534471,,#000000,,37.541901459894305,,32.57972550949454,-10.29974657418434,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-11486943,-4351025.084447539,False,False,False,False,1236429.8948477504,False,False,False,False
2022-03-10 00:00:00+00:00,33.8,34.51,33.63,34.25,748858,,,,,,,,,,,,,,,,,,,,,,,,,,,36.14004848168285,39.96211689004925,,,,,,,,,,,38.05108268586605,,#000000,,37.45967362652585,,31.081778949249525,-12.28280831884851,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12235801,-4660231.983096655,False,False,False,False,1217309.428383133,False,False,False,False
2022-03-11 00:00:00+00:00,33.73,34.08,33.42,34.03,723617,,,,,,,,,,,,,,,,,,,,,,,,,,,36.060129430682814,39.873142816816205,,,,,,,,,,,37.96663612374951,,#000000,,37.37801049733154,,30.012688528918027,-13.784010435885186,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12959418,-4985690.258269336,False,False,False,False,1197948.940995559,False,False,False,False
2022-03-14 00:00:00+00:00,33.35,33.83,33.095,33.78,636356,,,,,,,,,,,,,,,,,,,,,,,,,,,35.98505793424265,39.79302043304533,,,,,,,,,,,37.88903918364399,,#000000,,37.30230410655909,,28.90034449539938,-15.27605061807801,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13595774,-5323340.601082304,False,False,False,False,1175925.688407498,False,False,False,False
2022-03-15 00:00:00+00:00,33.66,33.81,32.69,33.27,667913,,,,,,,,,,,,,,,,,,,,,,,,,,,35.90961792464907,39.71054539959208,,,,,,,,,,,37.810081662120574,,#000000,,37.22543518967242,,29.06704070721248,-15.52090773870762,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-12927861,-5621557.08731437,False,False,False,False,1156003.6221954394,False,False,False,False
2022-03-16 00:00:00+00:00,33.76,34.425,33.09,33.99,870976,,,,,,,,,,,,,,,,,,,,,,,,,,,35.83114091134161,39.61226976056296,,,,,,,,,,,37.72170533595229,,#000000,,37.141068671837175,,29.48444212133049,-15.52090773870762,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9286446814893367,1.0453330914824301,False,False,False,False,-0.3122455024396916,-0.32753687842754275,False,False,False,False,-12056885,-5873922.887811846,False,False,False,False,1144826.0683838536,False,False,False,False
2022-03-17 00:00:00+00:00,34.1,34.78,33.53,33.65,763256,,,,,,,,,,,,,,,,,,,,,,,,,,,35.77865078819814,39.53417447828294,,,,,,,,,,,37.65641263324054,,#000000,,37.080282707996446,,30.840780505251235,-15.52090773870762,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.926183679564381,1.0463123094340152,False,False,False,False,-0.2886831264657514,-0.3081100024466471,False,False,False,False,-11293629,-6086460.382407459,False,False,False,False,1129862.5362903692,False,False,False,False
2022-03-18 00:00:00+00:00,33.8,34.12,33.38,33.79,1143203,,,,,,,,,,,,,,,,,,,,,,,,,,,35.68943873148644,39.413544742092135,,,,,,,,,,,37.55149173678929,,#000000,,36.98093700691192,,31.262869795177217,-15.52090773870762,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.919110549378815,1.0576948451030914,False,False,False,False,-0.3126932440587785,-0.3104016232527128,False,False,False,False,-12436832,-6335494.56348952,False,False,False,False,1130385.6917299628,False,False,False,False
2022-03-21 00:00:00+00:00,33.46,34.44,33.37,33.75,948839,,,,,,,,,,,,,,,,,,,,,,,,,,,35.620834152516615,39.31702019701585,,,,,,,,,,,37.468927174766236,,#000000,,36.903089557262675,,30.998442602424447,-15.52090773870762,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,1,0.9151713345356808,1.0733198127706163,False,False,False,False,-0.30346426959922085,-0.3069329464259668,False,False,False,False,-13385671,-6611972.070803657,False,False,False,False,1123266.2136229053,False,False,False,False
2022-03-22 00:00:00+00:00,33.98,34.505,33.395,33.72,1630571,,,,,,,,,,,,,,,,,,,,,,,,,,,35.525350039342726,39.16441133765898,,,,,,,,,,,37.34488068850085,,#000000,,36.788136702711554,,32.65359135840145,-15.52090773870762,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.9020461748036054,1.0828492578293185,False,False,False,False,-0.30079432224052277,-0.3038636343332448,False,False,False,False,-11755100,-6813663.36214469,False,False,False,False,1143160.5189710266,False,False,False,False
2022-03-23 00:00:00+00:00,31.73,34.25,31.46,34.04,1530834,,,,,,,,,,,,,,,,,,,,,,,,,,,35.369394747304675,38.990292660122776,,,,,,,,,,,37.17984370371373,,#000000,,36.62647861799209,,30.480576488357546,-15.688886663249619,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8857802292913125,1.067097589624877,False,False,False,False,-0.34282825441539394,-0.3233459443743194,False,False,False,False,-13285934,-7067477.896962545,False,False,False,False,1158363.4005800062,False,False,False,False
2022-03-24 00:00:00+00:00,30.8,32.08,30.22,31.68,1324667,,,,,,,,,,,,,,,,,,,,,,,,,,,35.185399834182064,38.81489350749883,,,,,,,,,,,37.00014667084045,,#000000,,36.446176513592945,,28.069012038673947,-18.048415132407396,False,True,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8592562974810076,1.1055035612873498,False,False,False,False,-0.34282825441539394,-0.3330870993948567,False,False,False,False,-14610601,-7363286.646101269,False,False,False,False,1164885.1103611826,False,False,False,False
