date,Close,High,Low,Open,Volume,aVWAP_peak_893,aVWAP_peak_880,aVWAP_peak_866,aVWAP_peak_842,aVWAP_peak_762,aVWAP_peak_738,aVWAP_peak_716,aVWAP_peak_697,aVWAP_peak_658,aVWAP_peak_636,aVWAP_peak_582,aVWAP_peak_571,aVWAP_peak_521,aVWAP_peak_497,aVWAP_peak_476,aVWAP_peak_449,aVWAP_peak_435,aVWAP_peak_419,aVWAP_peak_382,aVWAP_peak_359,aVWAP_peak_348,aVWAP_peak_321,aVWAP_peak_285,aVWAP_peak_265,aVWAP_peak_244,aVWAP_peak_230,aVWAP_peak_212,aVWAP_peak_191,aVWAP_peak_162,aVWAP_peak_102,aVWAP_peak_75,aVWAP_valley_901,aVWAP_valley_875,aVWAP_valley_854,aVWAP_valley_838,aVWAP_valley_818,aVWAP_OB_bear_762,aVWAP_OB_bear_716,aVWAP_OB_bear_636,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-01 00:00:00+00:00,5.9598116793,5.9730852019,5.6810677032,5.7275250325,345550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.830878840592234,,47.78644072638737,-11.267325277069801,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,242967,26935.4246488224,False,False,False,False,344938.6697580172,False,False,False,False
2022-02-02 00:00:00+00:00,6.032816054,6.0659998606,5.8602602592,5.9863587246,251862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.844535408755229,,50.794654095617936,-11.267325277069801,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,494829,45284.1923096529,False,False,False,False,341288.60427731066,False,False,False,False
2022-02-03 00:00:00+00:00,5.8801705433,6.052726338,5.8370315946,6.032816054,290630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.852126575897101,,50.27426815077189,-11.267325277069801,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,204199,51516.14555241161,False,False,False,False,339301.9923448671,False,False,False,False
2022-02-04 00:00:00+00:00,6.1390042353,6.3181967914,5.9664484406,5.9664484406,360053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.9673143767040715,,53.29862496649193,-8.768115980836669,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,564252,71623.43396212097,False,False,False,False,340115.75735095073,False,False,False,False
2022-02-07 00:00:00+00:00,5.9332646339,6.2186453714,5.9067175886,6.2186453714,260454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.95649748892933,,52.38012373307853,-8.768115980836669,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,303798,80728.31890478288,False,False,False,False,336991.76686659973,False,False,False,False
2022-02-08 00:00:00+00:00,5.8204396912,5.9332646339,5.7275250325,5.8934440659,353308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.921618605586133,,50.383944758265315,-8.768115980836669,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-49510,75620.93384969336,False,False,False,False,337631.61914634093,False,False,False,False
2022-02-09 00:00:00+00:00,5.9730852019,5.992995486,5.7938926459,5.8668970206,518054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.915696957042791,,50.99961039684623,-8.73459553354742,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,468544,91029.68154186224,False,False,False,False,344707.00663079816,False,False,False,False
2022-02-10 00:00:00+00:00,5.9664484406,6.172188042,5.9067175886,5.9399013953,639626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.930149893661546,,51.31982502456803,-7.649912450909753,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-171082,80750.79206963234,False,False,False,False,356272.4573511591,False,False,False,False
2022-02-11 00:00:00+00:00,6.1456409967,6.2584659394,5.9730852019,6.01290577,396253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.947471190427297,,53.66929609872916,-4.716190387140536,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,225171,86414.32963552912,False,False,False,False,357840.3217687607,False,False,False,False
2022-02-14 00:00:00+00:00,6.0062690086,6.1788248033,5.9332646339,6.1257307127,274476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.952160180878244,,53.242682382936785,-4.53969521185806,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-49305,81092.00298315544,False,False,False,False,354571.1326797897,False,False,False,False
2022-02-15 00:00:00+00:00,5.8801705433,5.9399013953,5.7806191232,5.9000808273,240755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.947068158068653,,51.34270176584393,-4.53969521185806,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-290060,66537.0224740121,False,False,False,False,350107.75492764113,False,False,False,False
2022-02-16 00:00:00+00:00,6.0991836673,6.2783762234,5.9399013953,5.9598116793,290217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.955468545843296,,52.702425458302905,-4.182633528582755,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,157,63933.88433777634,False,False,False,False,347759.0978716552,False,False,False,False
2022-02-17 00:00:00+00:00,5.9465381566,6.1390042353,5.9199911113,6.0991836673,243601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.957041237938401,,51.701232704863656,-4.182633528582755,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-243444,51879.849657863546,False,False,False,False,343674.4665825707,False,False,False,False
2022-02-18 00:00:00+00:00,5.9067175886,6.052726338,5.8469867366,5.8735337819,233841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.955684508260415,,50.55700667327604,-4.182633528582755,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-477285,31128.28692618262,False,False,False,False,339367.27181462676,False,False,False,False
2022-02-22 00:00:00+00:00,5.8536234979,6.152277758,5.7540720779,6.0394528153,304427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.9533601972860595,,49.142563902392006,-4.182633528582755,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-781712,-747.8027571970888,False,False,False,False,337997.06507679826,False,False,False,False
2022-02-23 00:00:00+00:00,5.8868073046,5.9332646339,5.4952383858,5.7341617939,482114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.8973552947481895,,48.68438013572252,-4.182633528582755,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-299598,-12467.418335346221,False,False,False,False,343648.7095835905,False,False,False,False
2022-02-24 00:00:00+00:00,6.3314703141,6.4575024118,5.9664484406,6.072636622,811249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,5.998100899079628,,53.34716788773768,-2.1408714870609913,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,511651,8086.2451287850035,False,False,False,False,361985.9758744301,False,False,False,False
2022-02-25 00:00:00+00:00,6.7164024715,6.7363127555,6.3049232687,6.3181967914,431451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.055338284637259,,59.11423945529755,3.2953347741819243,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,943102,44753.52963353853,False,False,False,False,364710.09446758975,False,False,False,False
2022-02-28 00:00:00+00:00,6.6367613355,6.9221420729,6.5239363928,6.7694965622,696690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.132460462855952,,61.8668977769788,5.750473569700617,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,246412,52661.704942027216,False,False,False,False,377728.91429239017,False,False,False,False
2022-03-01 00:00:00+00:00,6.6500348582,6.8391825562,6.4841158248,6.8391825562,468982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.168092949706003,,63.79368765404082,7.479987514041198,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,715394,78651.20670900654,False,False,False,False,381307.46667308075,False,False,False,False
2022-03-02 00:00:00+00:00,6.9354155956,7.1345184357,6.6367613355,6.7562230395,827363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.246625354426458,,66.87086803945844,10.33911958461745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1542757,136067.12017139845,False,False,False,False,398799.84052903834,False,False,False,False
2022-03-03 00:00:00+00:00,6.6234878128,6.8756847436,6.5571201995,6.8756847436,982887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.290851340358655,,64.8677086084528,10.33911958461745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,559870,152686.84094899066,False,False,False,False,421705.21933182114,False,False,False,False
2022-03-04 00:00:00+00:00,6.8690479822,6.8922766469,6.6367613355,6.6433980968,611662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.321412465795945,,65.17686877340098,10.33911958461745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1171532,192641.55306863808,False,False,False,False,429154.5048482203,False,False,False,False
2022-03-07 00:00:00+00:00,7.0946978676,7.2473433784,6.8690479822,7.0150567316,690596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.370570043992439,,66.67159659871955,10.33911958461745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1862128,258111.60981104444,False,False,False,False,439407.1125012313,False,False,False,False
2022-03-08 00:00:00+00:00,7.2871639464,7.6588225812,7.2274330944,7.2738904237,902352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.639744677753965,,68.63765221114633,12.225686260058573,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2764480,356400.5662890427,False,False,False,False,457561.8139717713,False,False,False,False
2022-03-09 00:00:00+00:00,6.8955950276,7.101334629,6.6633083808,7.0349670156,482361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.617632472469941,,65.67506352459691,12.225686260058573,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2282119,431918.936238492,False,False,False,False,458534.3310709175,False,False,False,False
2022-03-10 00:00:00+00:00,6.9022317889,6.9579805841,6.6898554262,6.8358641756,309937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.6113175934782,,63.74404839019182,12.225686260058573,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2592056,516630.1936409041,False,False,False,False,452706.984754411,False,False,False,False
2022-03-11 00:00:00+00:00,6.5703937221,6.8889582662,6.5703937221,6.8358641756,375872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.597942775144032,,59.4039400678252,15.985782668752506,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2216184,583279.3625177314,False,False,False,False,449693.84809737524,False,False,False,False
2022-03-14 00:00:00+00:00,6.3381070754,6.4382879038,6.1310666968,6.2913560222,567363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.557158412907242,,54.72918538452954,11.63935705815873,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1648821,625065.3090856634,False,False,False,False,454308.3246425762,False,False,False,False
2022-03-15 00:00:00+00:00,6.3581432411,6.4215910991,5.870596543,6.0642794778,455839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.476822515888702,,51.79288253198732,8.983803197326075,False,False,False,False,False,4.4675862350694935,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.14433331771333233,-0.14433331771333233,False,False,False,False,2104660,683088.6302979903,False,False,False,False,454368.3511271811,False,False,False,False
2022-03-16 00:00:00+00:00,6.3581432411,6.481966745,6.2779985784,6.364821963,411559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.478274450273829,,49.83534729695917,7.184612679866959,False,False,False,False,False,4.4675862350694935,0.0,0.0,0.0,0.0,0,1.01508373193646,0.9041207060822148,False,False,False,False,-0.0580491169691322,-0.10119121734123226,False,False,False,False,2104660,738836.5271490494,False,False,False,False,452689.5530437622,False,False,False,False
2022-03-17 00:00:00+00:00,6.7121155013,6.7455091108,6.4783602351,6.4783602351,339816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.4958810744516455,,51.678258003842636,7.184612679866959,True,False,False,False,False,9.150919142821461,0.0,0.0,0.0,0.0,0,1.0115025812383935,0.9016118423161736,False,False,False,False,0.026670835830239322,-0.03726019075549647,False,False,False,False,2444476,805724.3496137927,False,False,False,False,448263.1391989088,False,False,False,False
2022-03-18 00:00:00+00:00,6.5718623416,6.7054367795,6.4732176193,6.6987580576,718940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.506734468443987,,51.60160153659021,7.184612679866959,True,False,False,False,False,6.950846223255116,0.0,0.0,0.0,0.0,0,1.0149916599306144,0.909842020612837,False,False,False,False,0.018416228994960555,-0.009421980880267957,False,False,False,False,1725536,841795.3947269773,False,False,False,False,458877.91805385356,False,False,False,False
2022-03-21 00:00:00+00:00,6.6987580576,6.7855814422,6.5985772292,6.7455091108,360430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.515744153221772,,52.61478518440232,7.184612679866959,True,False,False,False,False,8.554649292550241,0.0,0.0,0.0,0.0,1,1.0206689445814328,0.8952602675049359,False,False,False,False,0.05597086337719912,0.02327444124846558,False,False,False,False,2085966,890586.3988553311,False,False,False,False,455017.215385075,False,False,False,False
2022-03-22 00:00:00+00:00,6.7455091108,6.7722239984,6.5985772292,6.7187942232,310316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.522550408102341,,53.68273304989684,7.184612679866959,True,False,True,False,True,9.138202224273549,0.0,0.0,0.0,0.0,1,1.018664274973531,0.8971733537135437,False,False,False,False,0.053526217911238606,0.038400329579852094,False,False,False,False,2396282,949633.28517473,False,False,False,False,449342.6579189937,False,False,False,False
2022-03-23 00:00:00+00:00,6.8256537735,6.9725856551,6.7388303889,6.8523686611,379869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.536407595415095,,55.08197018170891,7.184612679866959,True,False,True,False,True,10.134720079318956,0.0,0.0,0.0,0.0,1,1.0324166090671636,0.8795988011344232,False,False,False,False,0.1161465763907319,0.07727345298529201,False,False,False,False,2776151,1021261.4308541523,False,False,False,False,446618.2007456998,False,False,False,False
2022-03-24 00:00:00+00:00,7.1195175368,7.1328749805,6.8022782469,6.8924409924,386721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.556381282565692,,58.23881654605063,1.8271851941775594,True,False,True,False,True,13.61003559922704,0.0,0.0,0.0,0.0,1,1.036374730327907,0.8808572628219439,False,False,False,False,0.15774800014907592,0.11751072656718396,False,False,False,False,3162872,1105246.1590559504,False,False,False,False,444269.2909125351,False,False,False,False
2022-03-25 00:00:00+00:00,7.4801685189,7.4935259627,7.0861239273,7.1128388149,425228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,6.591093795233873,,62.425038365269906,5.908074679718155,True,False,True,False,True,17.470066844622053,0.0,0.0,0.0,0.0,0,1.034679250269537,0.8699969752056936,False,False,False,False,0.281241405202877,0.19937606588503048,False,False,False,False,3588100,1202612.976347874,False,False,False,False,443522.57362184743,False,False,False,False
