date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_862,aVWAP_peak_843,aVWAP_peak_797,aVWAP_peak_771,aVWAP_peak_756,aVWAP_peak_735,aVWAP_peak_702,aVWAP_peak_687,aVWAP_peak_664,aVWAP_peak_637,aVWAP_peak_596,aVWAP_peak_556,aVWAP_peak_526,aVWAP_peak_498,aVWAP_peak_462,aVWAP_peak_445,aVWAP_peak_420,aVWAP_peak_398,aVWAP_peak_365,aVWAP_peak_337,aVWAP_peak_323,aVWAP_peak_293,aVWAP_peak_272,aVWAP_valley_896,aVWAP_valley_837,aVWAP_valley_818,aVWAP_OB_bull_818,aVWAP_OB_bear_735,aVWAP_OB_bear_526,aVWAP_OB_bear_398,aVWAP_OB_bear_272,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-09 00:00:00+00:00,71.3303558312,71.709864375,69.9330743748,69.9330743748,1077380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.83050423820772,,48.711636629320495,-0.35417074908006185,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3094418,553391.0121311038,False,False,False,False,1200461.567539375,False,False,False,False
2022-02-10 00:00:00+00:00,69.8381972389,71.9944957827,69.8209468505,70.5627135496,1232535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.93772645064512,,48.54392679989576,-0.35417074908006185,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,1861883,604704.4234200801,False,False,False,False,1201719.3492044976,False,False,False,False
2022-02-11 00:00:00+00:00,65.3013451026,68.173534763,64.9132113647,67.3282657338,3052491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.56227130522895,,43.78084026775112,-0.35417074908006185,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1190608,534300.0146585084,False,False,False,False,1274298.6296278508,False,False,False,False
2022-02-14 00:00:00+00:00,66.0862377725,66.5347478697,64.3266981607,65.0080885006,2596132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.26486220054959,,41.749579298665154,-0.35417074908006185,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1405524,568465.6611424885,False,False,False,False,1326135.232387543,False,False,False,False
2022-02-15 00:00:00+00:00,68.7082968019,69.156806899,67.1212610736,67.1212610736,1272316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.26790833870444,,43.73883997422527,-0.35417074908006185,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2677840,651186.2234506262,False,False,False,False,1324024.6742546982,False,False,False,False
2022-02-16 00:00:00+00:00,68.8204243262,69.2396087631,67.9492797144,68.0182812678,1118481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.28406535697341,,45.19597974888577,-0.35417074908006185,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,3796321,774524.8421388371,False,False,False,False,1315964.138009416,False,False,False,False
2022-02-17 00:00:00+00:00,67.4748940348,68.6565456368,67.3800168989,68.0700324329,809531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.27142805967868,,44.72017699111403,-0.35417074908006185,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2986790,861280.3385255494,False,False,False,False,1296104.014950223,False,False,False,False
2022-02-18 00:00:00+00:00,66.7762533066,68.0010308795,66.4484959279,67.2851397629,746220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.24104149553999,,43.687840420223615,-0.35417074908006185,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,2240570,915370.1291716063,False,False,False,False,1274539.9359325673,False,False,False,False
2022-02-22 00:00:00+00:00,64.6458303452,66.5821864376,64.4302004908,66.1379889376,1070758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,68.13477238874142,,41.0405185485357,-2.0731410971732274,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,1169812,925348.241753112,False,False,False,False,1266548.4874646235,False,False,False,False
2022-02-23 00:00:00+00:00,64.7924586462,66.5174974813,64.7493326753,65.4652237919,2670622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,67.9104480059812,,39.502179194829665,-3.8471515584544704,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,3840434,1039665.3303118134,False,False,False,False,1321610.1938385598,False,False,False,False
2022-02-24 00:00:00+00:00,64.260814615,64.3745041346,61.8995707465,62.7216334266,3063123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,67.5380235650789,,37.98514196533392,-5.586170322606016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,777311,1029376.9252015463,False,False,False,False,1389904.813688028,False,False,False,False
2022-02-25 00:00:00+00:00,66.5870770929,66.8494375228,64.234578572,64.7330633887,1240129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,67.48341823405484,,40.50938868969806,-5.586170322606016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,2017440,1068124.4967622699,False,False,False,False,1384031.2523669288,False,False,False,False
2022-02-28 00:00:00+00:00,64.9516970803,66.0798469286,64.3745041346,64.9342063849,1495800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,67.39316499397806,,40.49176638949285,-5.586170322606016,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,521640,1046693.7321833574,False,False,False,False,1388414.3405094023,False,False,False,False
2022-03-01 00:00:00+00:00,59.5558175733,64.4707029589,59.1797676238,64.1383797478,5065024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,66.66481263274696,,36.58315016761957,-7.391142750922768,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4543384,827474.9975879316,False,False,False,False,1532595.1114698178,False,False,False,False
2022-03-02 00:00:00+00:00,61.3573591915,62.0482416567,59.1185501902,60.2292093432,2346561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,66.36984351716147,,36.255570097863284,-7.874025245008845,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-2196823,708875.076113895,False,False,False,False,1564515.34239257,False,False,False,False
2022-03-03 00:00:00+00:00,58.2002886858,61.654701012,57.9641642989,61.2174336289,2489898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,66.00787270354327,,34.18499432930464,-10.042968734670175,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4686721,497283.07312903646,False,False,False,False,1600804.8583771752,False,False,False,False
2022-03-04 00:00:00+00:00,54.6146961446,57.2557911384,54.063739242,56.9059772319,3309100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,65.3288319807979,,31.17046971135842,-13.034928244553988,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-7995821,164220.16830044682,False,False,False,False,1667796.8247153254,False,False,False,False
2022-03-07 00:00:00+00:00,50.0846060561,54.4397891914,49.9796618842,54.063739242,2638669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,64.66259678867284,,27.6116214892416,-16.44249673545351,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10634490,-259258.66182898244,False,False,False,False,1705870.24335394,False,False,False,False
2022-03-08 00:00:00+00:00,49.7435374973,51.7199860688,47.7495982305,49.9359351459,3892786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.704908814854434,,25.136050085195546,-18.771878536242184,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14527276,-818788.7535219635,False,False,False,False,1791631.645575354,False,False,False,False
2022-03-09 00:00:00+00:00,52.0348185846,53.5040369917,51.4576256389,52.3146697097,4039908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,57.0002062496942,,26.152962478420633,-18.771878536242184,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-10487368,-1197948.7239720826,False,False,False,False,1879799.3457488697,False,False,False,False
2022-03-10 00:00:00+00:00,51.9910918463,52.1747441472,50.2070409234,50.9154140839,2344945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.83867186892824,,26.81117168443073,-18.771878536242184,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-12832313,-1654198.303424158,False,False,False,False,1898040.3517979337,False,False,False,False
2022-03-11 00:00:00+00:00,50.810469912,52.979316132,50.784233869,52.6382475732,1996115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.70533657398249,,26.699493239991494,-18.771878536242184,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-14828428,-2170834.7621134063,False,False,False,False,1901886.416433309,False,False,False,False
2022-03-14 00:00:00+00:00,49.9096991029,52.4458499247,49.7884011308,51.3177000763,2365731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.46949779575061,,26.210589267531745,-18.771878536242184,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17194159,-2759984.732226606,False,False,False,False,1920076.4001025911,False,False,False,False
2022-03-15 00:00:00+00:00,51.0116129082,51.5975512015,49.9096991029,50.5218734392,2260806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.27701494733833,,27.365958520702993,-18.771878536242184,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3147944923115281,-0.3147944923115281,False,False,False,False,-14933353,-3237371.7231196803,False,False,False,False,1933438.3451966073,False,False,False,False
2022-03-16 00:00:00+00:00,53.3116393431,53.5914904683,51.816184893,52.7956638311,2227587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.253718215809535,,30.95104052840116,-18.771878536242184,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8246580982127476,1.0589366593301557,False,False,False,False,-0.26240249541431915,-0.28859849386292363,False,False,False,False,-12705766,-3608681.3026051833,False,False,False,False,1944973.586561446,False,False,False,False
2022-03-17 00:00:00+00:00,53.6439625542,54.0462485467,52.1659987995,52.5158127059,2029713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.24294997324522,,33.72737831260188,-21.571895801451202,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8200590895426039,1.084240285766341,False,False,False,False,-0.25177676880591454,-0.2701876313344191,False,False,False,False,-10676053,-3885833.1338755684,False,False,False,False,1948296.7008139386,False,False,False,False
2022-03-18 00:00:00+00:00,54.9994914417,55.0869449184,53.0930056516,53.4515649057,1890399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.28170968914226,,37.14717062401522,-18.33974008735631,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.809483303851567,1.086146144142724,False,False,False,False,-0.22601771788615027,-0.24810267461028468,False,False,False,False,-8785654,-4077982.971762801,False,False,False,False,1946026.2027428038,False,False,False,False
2022-03-21 00:00:00+00:00,54.6234414923,55.2880879146,54.1380746971,54.9994914417,1796522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.31906070912322,,39.088217687606615,-16.538335951886133,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.826396857611352,1.0766808914000832,False,False,False,False,-0.20985691926217437,-0.22897979693622952,False,False,False,False,-10582176,-4333049.365027005,False,False,False,False,1940163.2928313215,False,False,False,False
2022-03-22 00:00:00+00:00,56.1888587237,56.3900017199,54.8945472698,55.1044356137,1785819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.395738544888125,,42.20126558985143,-13.625389807148878,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8243973472344895,1.0683654740312654,False,False,False,False,-0.18595401368553433,-0.2074669053108819,False,False,False,False,-8796357,-4508081.03698673,False,False,False,False,1934110.5754653874,False,False,False,False
2022-03-23 00:00:00+00:00,55.2093797856,55.8390448172,55.148162352,55.6291564734,1412732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.43194013369347,,43.27919630507135,-12.61439466654975,False,True,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.829821588263067,1.0642105057325997,False,False,False,False,-0.18976370913546328,-0.1986153072231726,False,False,False,False,-10209089,-4731649.976712741,False,False,False,False,1913664.356819686,False,False,False,False
2022-03-24 00:00:00+00:00,55.8565355125,55.9308709677,55.069454223,55.5591936921,1306325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.46645262911136,,44.779508906286544,-11.121880293044114,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8203369451300758,1.0685088272850933,False,False,False,False,-0.18959552029704893,-0.19410541376011076,False,False,False,False,-8902764,-4895223.075665182,False,False,False,False,1889847.1271404827,False,False,False,False
2022-03-25 00:00:00+00:00,55.585429735,56.2413308096,55.1131809613,55.8565355125,1094641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.492158260589385,,45.4704207427335,-10.330032401117975,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8163121115608041,1.0706045105044881,False,False,False,False,-0.18505839371223,-0.1895819037361704,False,False,False,False,-9997405,-5095308.641325371,False,False,False,False,1858662.5731349736,False,False,False,False
2022-03-28 00:00:00+00:00,55.7078646023,55.9002622509,55.0344728324,55.6816285593,1456656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,56.518470562393425,,46.100307202393026,-9.521418298351435,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.804099525910687,1.0977282061171543,False,False,False,False,-0.18950376999595075,-0.18954283686606058,False,False,False,False,-8540749,-5230423.94950869,False,False,False,False,1842897.6094826218,False,False,False,False
2022-03-29 00:00:00+00:00,58.2789968147,59.0748234519,56.9409586225,56.9409586225,1828049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,57.12654306101036,,49.69291416277275,-5.9479197908250185,False,False,True,False,True,0.0,0.0,0.0,0.0,0.0,0,0.812306680866338,1.0729364376135269,False,False,False,False,-0.12465383674820457,-0.1570983368071326,False,False,False,False,-6712700,-5288552.422076977,False,False,False,False,1842315.3110715386,False,False,False,False
