date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_177,aVWAP_peak_173,aVWAP_peak_168,aVWAP_peak_163,aVWAP_peak_156,aVWAP_peak_150,aVWAP_peak_138,aVWAP_peak_128,aVWAP_peak_127,aVWAP_peak_119,aVWAP_peak_118,aVWAP_peak_105,aVWAP_peak_91,aVWAP_peak_87,aVWAP_peak_73,aVWAP_peak_65,aVWAP_peak_37,aVWAP_peak_29,aVWAP_peak_23,aVWAP_peak_5,aVWAP_valley_182,aVWAP_valley_171,aVWAP_OB_bear_184,aVWAP_OB_bear_156,aVWAP_OB_bear_91,aVWAP_OB_bear_37,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-22 00:00:00+00:00,5.04,5.93,4.66,5.39,1176432,,,,,,,,,,,,,,,,,,,5.21,3.5895953109282095,3.7456677274867696,,,,,,,4.181754346138327,,#000000,,3.8836986274817367,,50.21288886901378,-16.710739189732863,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9657749482409699,1.0131640790388552,False,False,False,False,0.3428282312698445,0.3032667691186916,False,False,False,False,-21880215,-17065680.50787643,False,False,False,False,2082000.0712770014,False,False,False,False
2022-07-29 00:00:00+00:00,5.31,5.53,4.71,4.93,845656,,,,,,,,,,,,,,,,,,,5.198847752092556,3.69176305101238,3.7654797438485508,,,,,,,4.218696848984496,,#000000,,3.9344377039743628,,52.39291734850507,-13.678846295872319,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9795431531001468,1.0331768350524129,False,False,False,False,0.3028364804707312,0.30305162479471137,False,False,False,False,-21034559,-17359671.50729299,False,False,False,False,1990419.0289601865,False,False,False,False
2022-08-05 00:00:00+00:00,4.4,5.23,4.03,5.15,882501,,,,,,,,,,,,,,,,,,,5.0027211675501535,3.7457869356035483,3.7766493184606498,,,,,,,4.1750524738714505,,#000000,,3.9168524446952264,,51.987599655481894,-13.202999801037855,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9126820381028221,1.0711421596425397,False,False,False,False,0.18515796846373583,0.2441047966292236,False,False,False,False,-21917060,-17697255.840086102,False,False,False,False,1908351.0268149877,False,False,False,False
2022-08-12 00:00:00+00:00,4.48,4.6,4.0668,4.51,253931,,,,,,,,,,,,,,,,,,,4.952839377387721,3.757067070770124,3.7791098101440146,,,,,,,4.163005419433953,,#000000,,3.9114107549679162,,51.85302563778566,-12.43293888749021,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9149095472132175,1.0999226184251805,False,False,False,False,0.0639840119426349,0.15404440428592925,False,False,False,False,-21663129,-17991024.22230195,False,False,False,False,1785801.3951990625,False,False,False,False
2022-08-19 00:00:00+00:00,3.0,4.47,2.968,4.19,738231,,,,,,,,,,,,,,,,,,,4.673686862790736,3.743458394240458,3.7756103734071744,,,,,,,4.064251876812789,,#000000,,3.8394203915603495,,49.11007558776506,-12.43293888749021,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9144300174666976,1.068557840021886,False,False,False,False,-0.10652693022178489,0.02375873703207218,False,False,False,False,-22401360,-18317715.761390693,False,False,False,False,1708203.58814728,False,False,False,False
2022-08-26 00:00:00+00:00,3.5,3.68,2.95,2.95,1617338,,,,,,,,,,,,,,,,,,,4.2932577384224295,3.707900912427904,3.765661968256306,,,,,,,3.922273539702213,,#000000,,3.7352332771539563,,48.15913748696829,-12.43293888749021,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9359094744585561,1.0704861636989116,False,False,False,False,-0.221476122789151,-0.0988586928785394,False,False,False,False,-20784022,-18500405.112398792,False,False,False,False,1701472.8038400742,False,False,False,False
2022-09-02 00:00:00+00:00,3.18,3.7299,2.91,3.44,2526205,,,,,,,,,,,,,,,,,,,3.9727940416233536,3.6507482255799313,3.747203340369327,,,,,,,3.7902485358575375,,#000000,,3.636725309691563,,46.95379302516228,-12.43293888749021,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9465556571291875,1.0191803292694388,False,False,False,False,-0.25334818798353875,-0.1761034404310391,False,False,False,False,-23310227,-18856688.215184066,False,False,False,False,1762564.0776296984,False,False,False,False
2022-09-09 00:00:00+00:00,4.5,4.6,3.05,3.14,3858248,,,,,,,,,,,,,,,,,,,3.9978290193958212,3.7175251440897124,3.7636019319318286,,,,,,,3.826318698472454,,#000000,,3.6905564941863327,,48.51028664700044,-12.43293888749021,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.956047338055102,0.9839511846824297,False,False,False,False,-0.1613867049429565,-0.1687450726869978,False,True,False,False,-19451979,-18900783.828874134,False,False,False,False,1917799.9237312023,False,False,False,False
2022-09-16 00:00:00+00:00,3.07,6.12,2.88,4.34,7299823,,,,,,,,,,,,,,,,,,4.023333333333333,4.007526562779347,3.791035286949271,3.7877419233179586,,,,,,4.023333333333333,3.9024092765949776,,#000000,,3.8329821450426964,,47.39018847665102,-12.43293888749021,False,False,False,False,True,,-1.0,6.12,2.88,0.0,0,0.9521952356954275,0.9454256207360829,False,False,False,False,0.06509175439328113,-0.05182665914685833,False,False,False,False,-26751802,-19482340.73043901,False,False,False,False,2316468.299751113,False,False,False,False
2022-09-23 00:00:00+00:00,2.97,3.2,2.71,2.98,2284460,,,,,,,,,,,,,,,,,,3.769882713535622,3.8961337393677655,3.7328934174047483,3.764346701592619,,,,,,3.769882713535622,3.7908141429751887,,#000000,,3.7192211459897475,,46.449394705129556,-12.43293888749021,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9574178690386949,1.0525089453387637,False,False,False,False,-0.34282825441539394,-0.19732745678112612,False,False,False,False,-29036262,-20190038.602258347,False,False,False,False,2314097.314584364,False,False,False,False
2022-09-30 00:00:00+00:00,2.21,2.97,1.45,2.87,12987399,,,,,,,,,,,,,,,,,,2.8723501683805988,3.260846552358735,3.2995334994861274,3.5491651743866393,,,,,,2.8723501683805988,3.2454738486530252,,#000000,,3.148780857850852,,44.73768093348275,-12.43293888749021,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8982657740762215,1.0609200509047643,False,False,False,False,-0.34282825441539394,-0.27007785559826003,False,False,False,False,-42023661,-21807343.965054024,False,False,False,False,3104712.2542447816,False,False,False,False
2022-10-07 00:00:00+00:00,1.35,2.43,1.25,2.21,12342361,,,,,,,,,,,,,,,,,,2.449667598507569,2.843169980168794,2.954081790078046,3.3314563839807367,,,,,,2.449667598507569,2.894593938183786,,#000000,,2.480896508855269,,42.463679624177786,-12.43293888749021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8837131838604854,1.0843097922233653,False,False,False,False,-0.34282825441539394,-0.30645305500682696,False,False,False,False,-54366022,-24219097.893568538,False,False,False,False,3788982.5317081306,True,False,False,False
2022-10-14 00:00:00+00:00,1.61,1.789,1.26,1.35,1531905,,,,,,,,,,,,,,,,,,2.411978646707173,2.8022880131965398,2.9180175904501144,3.306157061049605,,,,,,2.411978646707173,2.859610327850858,,#000000,,2.4488241147078744,,41.35632088240744,-12.43293888749021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8914263480043697,1.1043459391508659,False,False,False,False,-0.34282825441539394,-0.3246406547111105,False,False,False,False,-52834117,-26338728.938489385,False,False,False,False,3621791.6034334544,False,False,False,False
2022-10-21 00:00:00+00:00,1.79,1.8,1.53,1.62,579616,,,,,,,,,,,,,,,,,,2.400937353490866,2.7893079157699203,2.9063338441436914,3.297594087962584,,,,,,2.400937353490866,2.848543300341765,,#000000,,2.440335477990381,,40.93007078583348,-12.43293888749021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9050056191720073,1.0944628375299943,False,False,False,False,-0.3082404142408614,-0.31644053447598597,False,False,False,False,-52254501,-28258415.75786054,False,False,False,False,3396445.262438384,False,False,False,False
2022-10-28 00:00:00+00:00,1.76,1.9,1.6,1.7817,1002827,,,,,,,,,,,,,,,,,,2.38385972334021,2.7684994418630384,2.8874086778118793,3.283421632861645,,,,,,2.38385972334021,2.830797368969193,,#000000,,2.4275692683358807,,40.583485789217356,-12.43293888749021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9436850136068332,1.076213996948294,False,False,False,False,-0.2876620176519109,-0.30205127606394844,False,False,False,False,-53257328,-30110187.035056055,False,False,False,False,3219140.2059614663,False,False,False,False
2022-11-04 00:00:00+00:00,1.83,1.84,1.72,1.77,146400,,,,,,,,,,,,,,,,,,2.381607842943615,2.7656580828049395,2.8848012764515265,3.281432345910857,,,,,,2.381607842943615,2.828374887027734,,#000000,,2.4259400339101154,,40.493703368943386,-12.43293888749021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9488689430276551,1.041474727327413,False,False,False,False,-0.28045611605414417,-0.2912536960590463,False,False,False,True,-53110928,-31813945.6250519,False,False,False,False,2991529.820334691,False,False,False,False
2022-11-11 00:00:00+00:00,1.55,1.84,1.5,1.82,546875,,,,,,,,,,,,,,,,,,2.370992712408948,2.7533890100655714,2.8736955512926734,3.273219369506274,,,,,,2.370992712408948,2.8178241608183665,,#000000,,2.4170895975361923,,39.99493744463817,-12.43293888749021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9594849950357108,1.0375524453127503,False,False,False,False,-0.3070230456546552,-0.29913837085685074,False,False,False,False,-53657803,-33432009.134307317,False,False,False,False,2810444.278087677,False,False,False,False
2022-11-18 00:00:00+00:00,1.8,1.81,1.51,1.6,464546,,,,,,,,,,,,,,,,,,2.3631172380649264,2.7438705013195652,2.864987091747271,3.266629229836385,,,,,,2.3631172380649264,2.8096510152420366,,#000000,,2.4108183239221472,,40.24905493489585,-12.43293888749021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9627578771990004,1.044020842521357,False,False,False,False,-0.3094586692126191,-0.3042985200347349,False,False,False,False,-53193257,-34895805.27250677,False,False,False,False,2636674.0352663677,False,False,False,False
2022-11-25 00:00:00+00:00,1.95,2.08,1.71,1.7601,290018,,,,,,,,,,,,,,,,,,2.3598128336554263,2.739181999181102,2.8605742696396823,3.263084366426313,,,,,,2.3598128336554263,2.805663367225631,,#000000,,2.4087549921051723,,40.80096353530358,-12.43293888749021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9916419787822116,1.0081925158471392,False,False,False,False,-0.16042192407167538,-0.23236022205320514,False,False,False,False,-52903239,-36229689.25232109,False,False,False,False,2462847.662283674,False,False,False,False
2022-12-02 00:00:00+00:00,2.01,2.07,1.76,1.89,373934,,,,,,,,,,,,,,,,,,2.355936076741533,2.733455316308134,2.8551427549808057,3.258653321429859,,,,,,2.355936076741533,2.800796867365083,,#000000,,2.406463639477461,,41.34899839828803,-12.43293888749021,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9805077081449189,1.0132532580926146,False,False,False,False,0.0460061177714604,-0.09317705214087237,False,False,False,False,-52529305,-37437068.1965936,False,False,False,False,2308113.316929328,False,False,False,False
2022-12-09 00:00:00+00:00,2.02,2.1,1.84,2.0,125225,,,,,,,,,,,,,,,,,,2.354779320971711,2.7316525493527757,2.8534176755112317,3.257221127536076,,,,,,2.354779320971711,2.7992676683429485,,#000000,,2.405841753878564,,41.767617825474645,-12.43293888749021,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9747395568823668,1.0714534911963824,False,False,False,False,0.3428280881623282,0.12482551801072791,False,False,False,False,-52404080,-38545735.73758666,False,False,False,False,2146417.886045674,False,False,False,False
2022-12-16 00:00:00+00:00,1.93,2.11,1.8,1.99,471175,,,,,,,,,,,,,,,,,,2.350025085732046,2.724586640970154,2.84669105822021,3.2516923448635358,,,,,,2.350025085732046,2.7932487824464864,,#000000,,2.402939191501974,,41.873918320941996,-12.43293888749021,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9572494380369677,1.0729977337605328,False,False,False,False,0.3180886360962911,0.22145707705350953,False,False,False,False,-52875255,-39607181.608876534,False,False,False,False,2022325.820412661,False,False,False,False
2022-12-23 00:00:00+00:00,1.63,2.02,1.61,1.91,430678,,,,,,,,,,,,,,,,,,2.343738408892655,2.716660705999175,2.839327181903356,3.245936761759167,,,,,,2.343738408892655,2.786415764638588,,#000000,,2.1264164506111705,,41.30851246590047,-12.43293888749021,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9482059368944834,1.0494818281454488,False,False,False,False,-1.064515790593104e-07,0.11072848530096524,True,False,False,False,-53305933,-40621903.93414494,False,False,False,False,1904425.981863575,False,False,False,False
2022-12-30 00:00:00+00:00,1.97,2.02,1.63,1.63,375873,,,,,,,,,,,,,,,,,,2.339452367293961,2.710696941039862,2.8336822113112787,3.2413505568718626,,,,,,2.339452367293961,2.7812955191292414,,#000000,,2.1387471997126886,,41.94794177702178,-12.43293888749021,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.9473042848203405,1.061635166861923,False,False,False,False,0.021293426895428947,0.0660109560981971,False,False,False,False,-52930060,-41533619.19828235,False,False,False,False,1791199.8350588658,False,False,False,False
