date,Close,High,Low,Open,Volume,aVWAP_peak_889,aVWAP_peak_867,aVWAP_peak_837,aVWAP_peak_810,aVWAP_peak_728,aVWAP_valley_896,aVWAP_valley_875,aVWAP_valley_856,aVWAP_valley_840,aVWAP_valley_816,aVWAP_valley_796,aVWAP_valley_759,aVWAP_valley_675,aVWAP_valley_662,aVWAP_valley_649,aVWAP_valley_611,aVWAP_valley_584,aVWAP_valley_559,aVWAP_valley_534,aVWAP_valley_489,aVWAP_valley_459,aVWAP_valley_384,aVWAP_valley_353,aVWAP_valley_327,aVWAP_valley_301,aVWAP_valley_285,aVWAP_valley_252,aVWAP_valley_217,aVWAP_valley_182,aVWAP_valley_126,aVWAP_valley_115,aVWAP_valley_50,aVWAP_valley_14,aVWAP_OB_bull_840,aVWAP_OB_bull_353,aVWAP_OB_bull_126,aVWAP_OB_bear_728,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-02-10 00:00:00+00:00,27.9404713019,29.0773148249,26.9884803842,27.1363624685,987415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.598891396346424,,,,,,22.598891396346424,#000000,,22.50083739231199,,71.50737083821626,7.388637111139538,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5324963,1293420.174809316,False,False,False,False,501753.71553282347,False,False,False,False
2022-02-11 00:00:00+00:00,29.1050427157,29.1235279763,27.5430382003,27.7925892176,513625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.97476227582659,,,,,,22.97476227582659,#000000,,22.846304181991812,,75.22728184508065,11.434682495680079,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5838588,1471662.0503069898,False,False,False,False,502219.25610016374,False,False,False,False
2022-02-14 00:00:00+00:00,29.1789837579,29.3453511027,28.2270852665,29.1050427157,650826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.412337849992117,,,,,,23.412337849992117,#000000,,25.1410168405645,,77.75505341036651,14.36141639695056,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6489414,1668436.6365694609,False,False,False,False,508046.9715472161,False,False,False,False
2022-02-15 00:00:00+00:00,27.4321266371,28.5966980509,26.8498409302,28.2916912521,573758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.669213891507066,,,,,,23.669213891507066,#000000,,25.10166303430935,,74.553023162008,14.36141639695056,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5915656,1834994.258664776,False,False,False,False,510623.87462379585,False,False,False,False
2022-02-16 00:00:00+00:00,27.1086345777,28.6521538326,27.0624214264,27.7278908057,325192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.80074662779014,,,,,,23.80074662779014,#000000,,25.136133824572482,,71.62757386627123,14.36141639695056,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5590464,1982267.5818543928,False,False,False,False,503352.03640325484,False,False,False,False
2022-02-17 00:00:00+00:00,26.9330246026,27.5337955701,26.6649883248,26.8036277788,230790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.875835673122012,,,,,,23.875835673122012,#000000,,25.13609122201575,,69.23079440947885,14.36141639695056,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5359674,2114714.892369907,False,False,False,False,492663.32909332326,False,False,False,False
2022-02-18 00:00:00+00:00,26.6187751735,27.154847729,26.2305847022,26.5725620221,220405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.93623921099224,,,,,,23.93623921099224,#000000,,25.12579013082171,,66.80515830331993,14.36141639695056,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5139269,2233324.857375009,False,False,False,False,481986.5318739772,False,False,False,False
2022-02-22 00:00:00+00:00,25.9533057941,27.635464503,25.398747978,26.9977230145,318659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.008811527432172,,,,,,24.008811527432172,#000000,,25.103021317845627,,63.4868559946168,24.924163351045394,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4820610,2334787.019830891,False,False,False,False,475581.53062401735,False,False,False,False
2022-02-23 00:00:00+00:00,26.8405982999,27.1825756199,25.9533982204,25.9810336849,320771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.087317468791067,,,,,,24.087317468791067,#000000,,25.11404968814905,,62.82512387410819,23.75879641166597,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5141381,2444849.5288571306,False,False,False,False,469510.5294230755,False,False,False,False
2022-02-24 00:00:00+00:00,26.2675552233,26.8036277788,25.537387432,26.4524078286,455372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.172696400559555,,,,,,24.172696400559555,#000000,,25.105698759960045,,60.925697849787824,21.364196361335388,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,4686009,2532738.135568616,False,False,False,False,468956.0772888373,False,False,False,False
2022-02-25 00:00:00+00:00,27.358185595,27.3766708555,25.8978500125,26.0457320968,386335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.26224380657009,,,,,,24.26224380657009,#000000,,25.147585329752143,,61.51179255559845,21.364196361335388,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5072344,2632330.522409063,False,False,False,False,465716.03504221624,False,False,False,False
2022-02-28 00:00:00+00:00,28.4118454456,29.3176232119,27.5800087214,27.6077366122,504543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.435239908912358,,,,,,24.435239908912358,#000000,,25.3079540689592,,63.40846903933854,21.364196361335388,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,5576887,2747803.325451845,False,False,False,False,467238.6611189921,False,False,False,False
2022-03-01 00:00:00+00:00,29.012616413,30.0014854255,28.1345665375,28.9294327406,686147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.681430851682812,,,,,,24.681430851682812,#000000,,25.54646859404262,,65.44449751172183,21.364196361335388,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,6263034,2885655.508767459,False,False,False,False,475823.3018594238,False,False,False,False
2022-03-02 00:00:00+00:00,31.4803986947,32.34920594,29.7427842042,30.1771878269,1115175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.200845098035433,,,,,,25.200845098035433,#000000,,26.10728174591404,,69.2586832327996,21.364196361335388,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7378209,3061834.077051088,False,False,False,False,500895.91747277975,False,False,False,False
2022-03-03 00:00:00+00:00,32.4970880243,33.245741076,30.3435551717,31.387972392,1003024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.658072427020432,,,,,,25.658072427020432,#000000,,26.5845823939022,,72.56229881631327,14.058465370226457,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8381233,3270437.956382418,False,False,False,False,520587.2148267884,False,False,False,False
2022-03-04 00:00:00+00:00,33.1995279247,33.2642263366,31.6560086698,32.5525438059,670784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.96019611832038,,,,,,25.96019611832038,#000000,,26.895169519595555,,75.24945336324325,16.850365699112913,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,9052017,3497166.5463282056,False,False,False,False,526477.284833581,False,False,False,False
2022-03-07 00:00:00+00:00,32.0349565108,35.5286707524,30.9812966602,33.6616594381,1016542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.380339627371402,,,,,,26.380339627371402,#000000,,28.697500609574412,,74.00573816912927,16.850365699112913,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8035475,3675139.4268643544,False,False,False,False,545695.5089577542,False,False,False,False
2022-03-08 00:00:00+00:00,32.1551107043,33.8187841527,31.0737229629,32.3861764611,818526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.659770135839405,,,,,,26.659770135839405,#000000,,28.838856874907442,,73.2967429415919,16.850365699112913,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8854001,3878232.0375755564,False,False,False,False,556394.7439005874,False,False,False,False
2022-03-09 00:00:00+00:00,31.4341855434,31.9979859898,30.0571260597,30.9812966602,736739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.841854240922732,,,,,,26.841854240922732,#000000,,28.848478056175434,,70.97712105877675,16.850365699112913,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8117262,4044468.5066902405,False,False,False,False,563467.0676691919,False,False,False,False
2022-03-10 00:00:00+00:00,33.3936231603,33.4768068327,31.970258099,31.970258099,634675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.04734625772635,,,,,,27.04734625772635,#000000,,29.0307921188191,,71.53236176250861,16.850365699112913,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,8751937,4229075.114271016,False,False,False,False,566259.5356037333,False,False,False,False
2022-03-11 00:00:00+00:00,30.7687161641,33.6345785314,30.5284077771,33.0239179496,765129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.22659140471535,,,,,,27.22659140471535,#000000,,29.11132948199427,,66.66488124577384,23.949856865026135,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7986808,4376437.188221172,False,False,False,False,574058.3381290771,False,False,False,False
2022-03-14 00:00:00+00:00,28.975645892,30.8149293154,28.5597275299,29.8536957675,914250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.325584604261607,,,,,,27.325584604261607,#000000,,29.01916298642733,,60.76678922925346,18.320844177083146,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,7072558,4482167.416134068,False,False,False,False,587399.1876142113,False,False,False,False
2022-03-15 00:00:00+00:00,28.9109474801,29.5180958624,27.3766708555,27.8203171084,627331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.363419199179674,,,,,,27.363419199179674,#000000,,28.933048356244583,,56.74464650295185,14.61090579649013,False,False,True,False,False,11.315557701210583,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.11663044952628986,0.11663044952628986,False,False,False,False,6445227,4559150.144913124,False,False,False,False,588965.141041105,False,False,False,False
2022-03-16 00:00:00+00:00,27.7186481754,28.975645892,26.8590835605,28.975645892,697449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.851125875966666,27.37897963349779,,,,,,27.615052754732226,#000000,,28.623638030324894,,52.42992936955209,10.654049795017485,False,False,False,False,False,7.816843346181042,0.0,0.0,0.0,0.0,0,1.0197405064184772,0.9070293638605426,False,False,False,False,0.09278874371964382,0.10470959662296683,False,False,False,False,5747778,4605763.001975355,False,False,False,False,593219.4100198853,False,False,False,False
2022-03-17 00:00:00+00:00,30.5376504073,30.6115914495,28.0606254954,28.393360185,710449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.802579146051862,27.453191167946102,,,,,,28.127885156998982,#000000,,28.817383251657652,,53.43871143361329,10.654049795017485,False,False,False,False,False,13.801562729840533,0.0,0.0,0.0,0.0,0,1.0222103302485266,0.8906983975813296,False,False,False,False,0.15692029616283587,0.13081494639290137,False,False,False,False,6458227,4678408.648956713,False,False,False,False,597816.6488426349,False,False,False,False
2022-03-18 00:00:00+00:00,31.2400903078,31.4480494888,30.0570336334,30.7409882733,2382201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.130340976477903,27.78369209969487,,,,,,28.957016538086386,#000000,,29.248846029267327,,54.909904045041486,10.654049795017485,False,False,True,False,False,15.157015251089522,0.0,0.0,0.0,0.0,0,1.0463609454973066,0.8789942129971002,False,False,False,False,0.22225211535570846,0.1765335308743049,False,False,False,False,8840428,4841625.094095666,False,False,False,False,667792.5057507668,False,False,False,False
2022-03-21 00:00:00+00:00,32.487845394,33.5507478749,31.5312331612,32.34920594,699502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.503171985018387,27.912934773140673,,,,,,29.20805337907953,#000000,,29.41808620571423,,57.22688094748783,10.654049795017485,True,False,True,False,True,17.466723807036097,0.0,0.0,0.0,0.0,0,1.0623072528253565,0.8504692908558116,False,False,False,False,0.30757967716069906,0.24205660401750198,False,False,False,False,9539930,5025872.345307601,False,False,False,False,669036.0153291682,False,False,False,False
2022-03-22 00:00:00+00:00,32.0257138806,32.8852784956,31.6837365606,32.8852784956,342296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.62325236358049,27.96936397252437,,,,,,29.29630816805243,#000000,,29.480687849401306,,58.002355111532594,10.654049795017485,True,False,True,False,True,16.137339815242147,0.0,0.0,0.0,0.0,0,1.0584194803772045,0.8632798629899078,False,False,False,False,0.29510039054656434,0.26857849728203315,False,False,False,False,9197634,5189470.841570048,False,False,False,False,656222.681394691,False,False,False,False
2022-03-23 00:00:00+00:00,34.1422762121,34.9371424152,32.5802716967,32.6726979994,647431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.008841390990533,28.11315951884939,,,,,,29.561000454919963,#000000,,29.674679108664982,,60.65219573353188,10.654049795017485,True,False,True,False,True,19.843315210289266,0.0,0.0,0.0,0.0,1,1.0638726768389621,0.8362267262518245,False,False,False,False,0.3428282495865335,0.30570337343428333,False,False,False,False,9845065,5372043.161508477,False,False,False,False,655877.9095752913,False,False,False,False
