date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_175,aVWAP_peak_165,aVWAP_peak_150,aVWAP_peak_135,aVWAP_peak_128,aVWAP_peak_115,aVWAP_peak_102,aVWAP_peak_81,aVWAP_peak_75,aVWAP_peak_69,aVWAP_peak_57,aVWAP_peak_45,aVWAP_valley_188,aVWAP_valley_171,aVWAP_valley_161,aVWAP_valley_131,aVWAP_valley_120,aVWAP_valley_112,aVWAP_valley_98,aVWAP_OB_bull_161,aVWAP_OB_bull_120,aVWAP_OB_bear_45,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-15 00:00:00+00:00,83.098794534,84.3025575451,78.6654234441,79.7223860881,1905801,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,73.8591127718012,,56.65054950556126,-8.689891492474743,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824992464833,0.33446574725658906,False,False,False,False,569210,-1282505.445820126,False,False,False,False,1701920.4519472218,False,False,False,False
2022-04-22 00:00:00+00:00,78.7632903556,86.6317900382,78.2935291805,83.500048871,2186228,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,76.77615169947352,,56.371888277086256,-8.689891492474743,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282501761961,0.3386469987163926,False,False,False,False,-1617018,-1307284.1535371535,False,False,False,False,1737795.0851363165,False,False,False,False
2022-04-29 00:00:00+00:00,76.0425902166,79.7566395071,75.3575218363,78.391396092,1847283,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,76.25311951047824,,54.76175047960404,-8.689891492474743,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.14571190989372754,0.24217945430506005,False,False,False,False,-3464301,-1467063.179201068,False,False,False,False,1745905.301052145,False,False,False,False
2022-05-06 00:00:00+00:00,76.1110970546,79.9474799845,72.421514492,75.7196294087,1523392,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,76.0130026557067,,53.645256623672424,-8.689891492474743,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.013904514036250934,0.1280419841706555,False,False,False,False,-1940909,-1502162.8696306185,False,False,False,False,1729422.8343075416,False,False,False,False
2022-05-13 00:00:00+00:00,72.8717022848,75.3281617628,68.506838033,74.9464808081,1504647,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,74.66268418335548,,51.279921792344865,-8.689891492474743,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.10739313512236923,False,False,False,False,-3445556,-1646117.9163246467,False,False,False,False,1712772.7725069828,False,False,False,False
2022-05-20 00:00:00+00:00,74.8125950817,77.341637211,71.2444891318,71.8718484197,1581707,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,74.8175956575115,,50.60162257633612,-8.689891492474743,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.18334551848702615,-0.1453693268046977,False,False,False,False,-1863849,-1662246.144745043,False,False,False,False,1703064.1967657248,False,False,False,False
2022-05-27 00:00:00+00:00,82.8506359579,83.9093047562,74.6557552597,75.3027195254,1575611,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,77.38893367012328,,53.376545009394675,-8.689891492474743,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.13171869694619304,-0.006825314929252327,False,True,False,False,-288238,-1560467.7636528176,False,False,False,False,1693623.2192275228,False,False,False,False
2022-06-03 00:00:00+00:00,81.0077680497,83.5270076901,80.0579068779,82.9780683132,1497243,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,78.07565322664786,,54.462639022536784,-8.184144614830224,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2964422283974022,0.14480845673407494,False,False,False,False,-1785481,-1577135.410789646,False,False,False,False,1679076.5363217802,False,False,False,False
2022-06-10 00:00:00+00:00,78.6649732089,83.0613894687,78.6355657423,81.5567074266,1390470,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,78.2489535449246,,54.15797620349225,-7.94127969099096,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2331039399875278,0.18895619836080135,False,False,False,False,-3175951,-1695566.1951755981,False,False,False,False,1657698.2743720186,False,False,False,False
2022-06-17 00:00:00+00:00,72.1953305525,76.6064505455,70.8131796214,76.4398082347,1875089,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,77.26949485246247,,51.44358655512238,-7.94127969099096,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2213691685247191,-0.016206485081958877,False,False,False,False,-5051040,-1944119.810347776,False,False,False,False,1673801.2910852022,False,False,False,False
2022-06-24 00:00:00+00:00,70.4798949997,73.7637287722,65.9462438957,72.7246649517,6812281,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,73.3248654049903,,48.93786604160464,-7.94127969099096,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.1795173697486764,False,False,False,False,-11863321,-2678875.4540257184,False,False,False,False,2054429.4176714835,False,False,False,False
2022-07-01 00:00:00+00:00,78.4885284092,78.7433931199,70.2936477111,70.7347597104,5600532,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,74.26044504402346,,50.1261540335409,-7.94127969099096,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9974241807104507,0.9790648205134167,False,False,False,False,-0.07228774876988744,-0.12590255925928193,False,False,False,False,-6262789,-2944350.5315052946,False,False,False,False,2317103.683029151,False,False,False,False
2022-07-08 00:00:00+00:00,77.9591940101,79.0864802305,73.7637287722,77.5965019217,10111793,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,75.24852918709914,,50.7820764904954,-7.94127969099096,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0152307402757834,0.9858994629989574,False,False,False,False,0.03326155965294167,-0.04632049980317013,False,False,False,False,-16374582,-3939182.492134532,False,False,False,False,2894488.076878844,False,False,False,False
2022-07-15 00:00:00+00:00,78.2042562319,78.4248122315,74.1264208606,77.4102546331,2603836,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,75.3904529516248,,51.33577456162217,-7.94127969099096,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0149608942770607,0.9706261019046334,False,False,False,False,0.024989595656077196,-0.010665452073546466,False,False,False,False,-13770746,-4667446.455680122,False,False,False,False,2872958.293406337,False,False,False,False
2022-07-22 00:00:00+00:00,78.5669483202,79.5275922298,76.635956037,78.5375408536,2964371,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,75.63702651420586,,51.86418050023531,-7.545275208436713,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0394414840735262,0.9719977449151251,False,False,False,False,0.12549813395657997,0.05741634094151675,False,False,False,False,-10806375,-5122181.90340752,False,False,False,False,2879729.6050058673,False,False,False,False
2022-07-29 00:00:00+00:00,84.8307387103,85.3600731095,78.116033832,79.4001598744,2562142,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,76.12625023540178,,54.30167196146596,-4.718179825500442,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.129412175137944,0.9090241689840778,False,False,False,False,0.3394565192847857,0.19843643011315124,False,False,False,False,-8244233,-5353444.947599554,False,False,False,False,2856204.597227655,False,False,False,False
2022-08-05 00:00:00+00:00,88.9281790594,90.4475648348,84.0269346227,84.3504167555,3389588,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,77.09310721703417,,57.145196138238894,-1.590935190417575,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.1441725619227536,0.8307015619069886,False,False,False,False,0.3428282501543975,0.27063234013377435,False,False,False,False,-4854645,-5316496.80333292,False,False,False,False,2895714.4789144956,False,False,False,False
2022-08-12 00:00:00+00:00,93.9470533626,94.0548807402,87.4283982618,89.2026487478,4039532,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,78.41113525776925,,60.334115499280195,1.7773156709705802,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.152901277737235,0.8167839507427955,False,False,False,False,0.34282825086931296,0.3067302955015436,False,False,False,False,-815113,-4983060.966049,False,False,False,False,2980441.702698607,False,False,False,False
2022-08-19 00:00:00+00:00,92.6515148101,96.2927978604,92.2294793083,93.4177189634,2759195,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,82.96801815689943,,62.0186091672674,3.6406892687601413,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1871841708392046,0.800355654795461,False,False,False,False,0.3428282513806769,0.32477927344111024,False,False,False,False,-3574308,-4878708.8944898145,False,False,False,False,2964053.0580542656,False,False,False,False
2022-08-26 00:00:00+00:00,92.906699067,95.821688463,89.3635638078,91.5326299914,3341156,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,83.50584630485463,,63.2833280546501,5.1041037866582,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.2048858087088845,0.8211115679961836,False,False,False,False,0.2929845576899448,0.3088819155655275,False,False,False,False,-233152,-4534593.56897205,False,False,False,False,2991986.609309505,False,False,False,False
2022-09-02 00:00:00+00:00,90.610040755,94.3985454919,89.4911559363,92.4454044488,2572651,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,83.80027318914296,,63.08727113509795,5.1772517256187385,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1452263838530015,0.8307143439662796,False,False,False,False,0.25815175105230237,0.283516833308915,False,False,True,False,-2805803,-4406535.008307454,False,False,False,False,2960924.712323616,False,False,False,False
2022-09-09 00:00:00+00:00,94.7224332026,96.1553909528,89.196712563,91.051705815,3084904,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,84.37286341079604,,64.01582953979353,6.384733615629422,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.13915708011397,0.8690928602796117,False,False,False,False,0.27884240416262207,0.2811796187357685,False,True,False,False,279101,-4059450.859543939,False,False,False,False,2970108.363262607,False,False,False,False
2022-09-16 00:00:00+00:00,93.6722518377,95.115024367,92.3668862159,94.7813218772,2375417,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,84.78774244315207,,64.17433404615882,6.867356574062299,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.147996550147551,0.8757720228782152,False,False,False,False,0.3215538621683844,0.30136674045207645,False,False,False,False,-2096316,-3914033.4625406843,False,False,False,False,2926057.1511690803,False,False,False,False
2022-09-23 00:00:00+00:00,89.0985647718,96.6461299084,87.1159793914,93.3581789061,3074911,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,87.25910186720712,,62.24839188182153,6.867356574062299,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0797447572733763,0.8650612696369595,False,False,False,False,0.23726412387542037,0.2693154321637484,False,False,False,False,-5171227,-4007158.9097598926,False,False,False,False,2937083.362193593,False,False,False,False
2022-09-30 00:00:00+00:00,84.6033959389,90.7180033252,83.8869170638,89.196712563,2044844,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,86.70143124462655,,59.16188582895748,6.867356574062299,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0515557828894981,0.9209447738424008,False,False,False,False,-0.036757466399184736,0.11627898288228185,False,False,False,False,-7216071,-4244856.10162953,False,False,False,False,2870991.55758666,False,False,False,False
2022-10-07 00:00:00+00:00,82.3459967433,89.0470371815,81.786554334,83.8869170638,1746055,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,86.26394100263069,,56.176487786252906,13.037849497634113,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.027248445093509,0.9366679733464637,False,False,False,False,-0.34282825441539394,-0.11327463576655605,False,False,False,False,-8962126,-4594283.5015088245,False,False,False,False,2787662.923691352,False,False,False,False
2022-10-14 00:00:00+00:00,81.3350744948,84.1519160998,79.2837856606,82.4637740926,1459684,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,85.54867528985402,,53.6981597279373,10.549191373433047,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0113516985709938,0.9833552606896291,False,False,False,False,-0.34282825441539394,-0.228051445090975,False,False,False,False,-10421810,-5025952.131026689,False,False,False,False,2689294.1145290295,False,False,False,False
2022-10-21 00:00:00+00:00,83.7396953771,86.8607951345,81.4037779486,83.0428460602,2027163,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,85.62992687428732,,52.821369535888586,9.605394318857563,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,1.0268073077067588,0.9802380641047819,False,False,False,False,-0.20581545045882485,-0.21693344777489992,False,False,False,False,-8394647,-5275485.084283971,False,False,False,False,2640247.365304657,False,False,False,False
2022-10-28 00:00:00+00:00,89.5696741692,89.6285628438,83.4256224455,84.6720993927,2010599,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,86.08268429285607,,54.08525024785799,9.605394318857563,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0573669447790557,0.9204366692360924,False,False,False,False,-0.06609608545660965,-0.1415147666157548,False,False,False,False,-6384048,-5357600.855818491,False,False,False,False,2593606.74565246,False,False,False,False
2022-11-04 00:00:00+00:00,96.9798323982,97.4313122373,86.1295940907,89.6285628438,2483856,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,87.23760632174137,,56.87317387512822,9.605394318857563,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0903500865025844,0.8759706069749412,False,False,False,False,0.22615810779034226,0.04232167058729373,False,False,False,False,-3900192,-5249644.644276381,False,False,False,False,2585477.060789315,False,False,False,False
2022-11-11 00:00:00+00:00,98.1576058915,99.9242661315,95.1346539253,98.2361241244,2639743,,,,,,,,,,,,,97.73884198276667,,,,,,,,,,97.73884198276667,97.73884198276667,,#000000,,91.94366493584675,,59.12908291432092,9.605394318857563,False,False,True,False,True,,-1.0,99.92426,95.13465,0.0,0,1.1767099892269903,0.834647250328351,False,False,False,False,0.3428282497311293,0.19257496015921152,False,False,False,False,-1260449,-4954148.670626278,False,True,False,False,2589496.759990107,False,False,False,False
2022-11-18 00:00:00+00:00,89.1869205882,98.8072373858,87.5163854956,97.3233496671,7545727,,,,,,,,,,,,,93.36645301262739,,,,,,,,,,93.36645301262739,93.36645301262739,,#000000,,91.2900970200413,,57.541786772051765,9.605394318857563,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1091250154072338,0.8585627871346553,False,False,False,False,0.14877592181918609,0.1706754409891988,False,False,False,False,-8806176,-5239484.028357664,False,False,False,False,2956624.9259167654,False,False,False,False
2022-11-25 00:00:00+00:00,89.5898143458,91.1227759601,87.3001986013,88.9903870479,2227429,,,,,,,,,,,,,92.64349600852987,,,,,,,,,,92.64349600852987,92.64349600852987,,#000000,,91.03445766129707,,56.51742416946921,9.605394318857563,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.090319349939269,0.9421187100299167,False,False,False,False,-0.01720621019890482,0.07673461539514699,False,False,False,False,-6578747,-5338688.692923763,False,False,False,False,2902610.4128858936,False,False,False,False
2022-12-02 00:00:00+00:00,89.4227608365,90.6117887553,85.9244638192,88.440093135,2199977,,,,,,,,,,,,,92.04272518130003,,,,,,,,,,92.04272518130003,92.04272518130003,,#000000,,90.78394429939479,,55.729448546697306,9.605394318857563,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0479569487935125,0.9433438552904191,False,False,False,False,-0.05664229663264579,0.0100461593812506,False,False,False,False,-8778724,-5593506.123077558,False,False,False,False,2850563.4934128644,False,False,False,False
2022-12-09 00:00:00+00:00,86.5631978252,90.2285483517,85.9883372198,89.8453079482,1544408,,,,,,,,,,,,,91.6174288609351,,,,,,,,,,91.6174288609351,91.6174288609351,,#000000,,90.57685382137531,,54.2025917601959,9.605394318857563,False,False,True,False,False,4.466803813985752,0.0,0.0,0.0,0.0,1,1.0571627943245134,0.9427718815896556,False,False,False,False,-0.06333176122771596,-0.02664280092323268,False,False,False,False,-10323132,-5943848.780627368,False,False,False,False,2753811.234641541,False,False,False,False
2022-12-16 00:00:00+00:00,83.811728261,90.9606357894,82.6128736651,87.2019318311,2614485,,,,,,,,,,,,,90.80650657904403,,,,,,,,,,90.80650657904403,90.80650657904403,,#000000,,90.121818312747,,52.23712841577888,8.570968725455401,False,False,False,False,False,2.242375211865845,0.0,0.0,0.0,0.0,1,1.0720110694171805,0.911464626005194,False,False,False,False,-0.11897464256090802,-0.07280872174207034,False,False,False,False,-12937617,-6461905.685766081,False,False,False,False,2743490.7728162413,False,False,False,False
2022-12-23 00:00:00+00:00,86.0522106204,87.0250516449,83.4628812269,84.1556619565,1404551,,,,,,,,,,,,,90.43803182275883,,,,,,,,,,90.43803182275883,90.43803182275883,,#000000,,89.90178804314594,,51.59101770617441,7.8089925681316785,False,False,False,False,False,3.8961507990016564,0.0,0.0,0.0,0.0,1,1.109977477005398,0.9159784376703254,False,False,False,False,-0.2825181339532568,-0.1776634278476636,False,False,False,False,-11533066,-6837547.19052415,False,False,False,False,2644310.048903927,False,False,False,False
2022-12-30 00:00:00+00:00,84.9811028257,86.8285181046,84.4406355899,86.1209973595,808235,,,,,,,,,,,,,90.24463368029646,,,,,,,,,,90.24463368029646,90.24463368029646,,#000000,,89.78286230783762,,50.77051520329515,6.847495955250487,False,False,False,False,False,3.030923160320256,0.0,0.0,0.0,0.0,1,1.0922632564579737,0.9465631790333973,False,False,False,False,-0.31945679370166835,-0.24856011077466597,False,False,False,False,-12341301,-7245232.657892731,False,False,False,False,2508304.4897258584,False,False,False,False
2023-01-06 00:00:00+00:00,83.5464079815,85.7377569559,81.7049869757,85.4036499374,1304279,,,,,,,,,,,,,89.85949821070596,,,,,,,,,,89.85949821070596,89.85949821070596,,#000000,,87.928413192451,,49.699683695613906,5.632324105926038,False,False,False,False,False,1.8785842468571374,0.0,0.0,0.0,0.0,1,1.052033359785114,0.9555845392594483,False,False,False,False,-0.34282825441539394,-0.29569418259502994,False,False,False,False,-13645580,-7719332.461011788,False,False,False,False,2419117.4164128317,False,False,False,False
2023-01-13 00:00:00+00:00,88.6464533523,88.9609070168,82.4163401248,83.6053680436,1525699,,,,,,,,,,,,,89.65545278094136,,,,,,,,,,89.65545278094136,89.65545278094136,,#000000,,88.23011433804837,,50.707366277780075,5.632324105926038,False,False,False,False,False,5.59636785733305,0.0,0.0,0.0,0.0,1,1.0535429231912468,0.9309333423827035,False,False,False,False,-0.24050127102722335,-0.26809772681112665,False,False,False,False,-12119881,-8045299.019455359,False,False,False,False,2352938.2744563255,False,False,False,False
2023-01-20 00:00:00+00:00,87.4672521105,90.8771090347,85.4724366765,89.1672672341,1598777,,,,,,,,,,,,,89.54746476309715,,,,,,,,,,89.54746476309715,89.54746476309715,,#000000,,88.41928020193795,,50.99839691279231,5.632324105926038,False,False,False,False,False,4.641014328227374,0.0,0.0,0.0,0.0,1,1.0561830157953747,0.926833217181215,False,False,False,False,-0.018656006530911096,-0.14337686667101887,False,False,False,False,-13718658,-8465547.832829036,False,False,False,False,2297074.4763484495,False,False,False,False
2023-01-27 00:00:00+00:00,89.9042680103,91.1719093452,86.7302513344,87.123318415,1562553,,,,,,,,,,,,,89.53132390716203,,,,,,,,,,89.53132390716203,89.53132390716203,,#000000,,88.61897372350279,,52.01670761648313,5.632324105926038,False,False,False,False,False,6.35690594269429,0.0,0.0,0.0,0.0,1,1.0557600809186598,0.9616290644346167,False,False,False,False,0.30808603720622385,0.08235458526760249,False,False,False,False,-12156105,-8738922.437804664,False,False,False,False,2242665.4781004163,False,False,False,False
