date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_180,aVWAP_peak_172,aVWAP_peak_163,aVWAP_peak_151,aVWAP_peak_150,aVWAP_peak_143,aVWAP_peak_138,aVWAP_peak_125,aVWAP_peak_119,aVWAP_peak_104,aVWAP_peak_80,aVWAP_peak_76,aVWAP_peak_68,aVWAP_peak_67,aVWAP_peak_55,aVWAP_peak_50,aVWAP_peak_40,aVWAP_peak_32,aVWAP_peak_15,aVWAP_valley_187,aVWAP_valley_176,aVWAP_valley_171,aVWAP_OB_bull_182,aVWAP_OB_bull_171,aVWAP_OB_bear_80,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-22 00:00:00+00:00,1.91,2.3899,1.9,2.38,2316760,,,,,,,,,,,,,,,,,,,,2.141063193957779,,,,,,,2.141063193957779,,#000000,,2.0543640933844234,,68.53599279812448,12.756529424235978,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.18974361436108123,0.2644119918023531,False,False,False,False,7865805,3952554.472778856,False,False,False,False,1415389.3214577422,False,False,False,False
2022-04-29 00:00:00+00:00,1.91,2.01,1.79,1.88,1529568,,,,,,,,,,,,,,,,,,,,2.0657578947164956,,,,,,,2.0657578947164956,,#000000,,2.014482198312058,,64.25149415135965,12.756529424235978,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.09421076656380517,0.08510061261927396,False,False,False,False,7865805,4242424.882202644,False,False,False,False,1423847.0013497614,False,False,False,False
2022-05-06 00:00:00+00:00,1.79,1.99,1.77,1.89,846472,,,,,,,,,,,,,,,,,,,,2.0335766365657726,,,,,,,2.0335766365657726,,#000000,,1.9963008148787007,,59.91450997736163,22.25471225249933,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2862235398525069,-0.10056146361661648,False,False,False,False,7019333,4448121.779817263,False,False,False,False,1381078.4827312606,False,False,False,False
2022-05-13 00:00:00+00:00,1.61,1.73,1.4401,1.72,1874877,,,,,,,,,,,,,,,,,,,,1.9242603284038495,,,,,,,1.9242603284038495,,#000000,,1.8163329350583617,,55.15855876733159,17.712401787489455,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.22169485901600522,False,False,False,False,5144456,4499702.0924233915,False,False,False,False,1417656.150677093,False,False,False,False
2022-05-20 00:00:00+00:00,1.7,1.75,1.5714,1.62,1262309,,,,,,,,,,,,,,,,,,,,1.888383481565169,,,,,,,1.888383481565169,,#000000,,1.8110021800551073,,52.7271810724538,15.381404958516413,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.2657465947843411,-0.24372072690017316,False,False,False,False,6406765,4640966.01150314,False,False,False,False,1406148.9543306418,False,False,False,False
2022-05-27 00:00:00+00:00,1.7,1.85,1.61,1.71,1115869,,,,,,,,,,,,,,,,,,,,1.8694581902214948,,,,,,,1.8694581902214948,,#000000,,1.810215337724632,,50.99048271896967,13.618814148477028,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19776796083055903,-0.2207443438653661,False,False,False,False,6406765,4771765.936576981,False,False,False,False,1384646.735491335,False,False,False,False
2022-06-03 00:00:00+00:00,1.68,1.8207,1.6559,1.72,705640,,,,,,,,,,,,,,,,,,,,1.8594652344672395,,,,,,,1.8594652344672395,,#000000,,1.8085101026161032,,49.55044129761281,12.040383401714443,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.18975742487006447,-0.20525088436771527,False,False,False,False,5701125,4840607.3486823905,False,False,False,False,1334349.9402697545,False,False,False,False
2022-06-10 00:00:00+00:00,1.75,1.8,1.61,1.69,619322,,,,,,,,,,,,,,,,,,,,1.8517897067337483,,,,,,,1.8517897067337483,,#000000,,1.806818262865896,,49.342753579494016,11.542943933039936,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.22205267693172037,-0.21365178064971782,False,False,False,True,6320447,4950225.100631843,False,False,False,False,1281384.90765718,False,False,False,False
2022-06-17 00:00:00+00:00,1.52,1.68,1.49,1.68,1134001,,,,,,,,,,,,,,,,,,,,1.8253825258839385,,,,,,,1.8253825258839385,,#000000,,1.7878683375339393,,46.99540738836559,8.911499078445473,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2782400175325559,False,False,False,False,5186446,4967722.945029484,False,False,False,False,1270467.5811640557,False,False,False,False
2022-06-24 00:00:00+00:00,1.54,1.6,1.42,1.54,979250,,,,,,,,,,,,,,,,,,,,1.8030095796171755,,,,,,,1.8030095796171755,,#000000,,1.7709872463338037,,45.56220116328137,7.152969346921864,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.31053413597397495,False,False,False,False,6165696,5056461.689842115,False,False,False,False,1248895.9084852368,False,False,False,False
2022-07-01 00:00:00+00:00,1.42,1.62,1.31,1.55,999201,,,,,,,,,,,,,,,,,,,,1.7784559652749279,,,,,,,1.7784559652749279,,#000000,,1.7512933170063774,,43.51745407326848,4.789862800907009,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9554421497488239,0.9653616139063871,False,False,False,False,-0.34282825441539394,-0.3266811951946844,False,False,False,False,5166495,5064612.305409365,False,False,False,False,1230399.9893381824,False,False,False,False
2022-07-08 00:00:00+00:00,1.39,1.4071,1.27,1.4,525107,,,,,,,,,,,,,,,,,,,,1.763547872454543,,,,,,,1.763547872454543,,#000000,,1.738692145576655,,41.81229038351687,2.758074905567831,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9523213856146261,1.0065111057653755,False,False,False,False,-0.34282825441539394,-0.3347547248050392,False,False,False,False,4641388,5033262.356860524,False,False,False,False,1178156.0642020206,False,False,False,False
2022-07-15 00:00:00+00:00,1.27,1.388,1.25,1.38,547175,,,,,,,,,,,,,,,,,,,,1.747212562202759,,,,,,,1.747212562202759,,#000000,,1.7246591403642035,,39.65867088734277,0.3011319350307389,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9488568871532015,1.0158978114067205,False,False,False,False,-0.34282825441539394,-0.33879148961021655,False,False,False,False,4094213,4963703.145241226,False,False,False,False,1131416.7261129823,False,False,False,False
2022-07-22 00:00:00+00:00,1.28,1.38,1.27,1.27,505848,,,,,,,,,,,,,,,,,,,,1.7333410885383296,,,,,,,1.7333410885383296,,#000000,,1.7128659586978854,,38.26546707504555,-1.4144015327107837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.946089269387416,1.0242207630288422,False,False,False,False,-0.33226631601677864,-0.33552890281349756,False,False,False,False,4600061,4936766.6900381725,False,False,False,False,1085078.301956465,False,False,False,False
2022-07-29 00:00:00+00:00,1.41,1.42,1.21,1.3,799920,,,,,,,,,,,,,,,,,,,,1.7148679055001232,,,,,,,1.7148679055001232,,#000000,,1.609819298992837,,39.08083476607896,-1.4144015327107837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9512847612127618,0.994335821388467,False,False,False,False,-0.34282825441539394,-0.3391785786144458,False,False,False,False,5399981,4971078.861146456,False,False,False,False,1063955.4647745045,False,False,False,False
2022-08-05 00:00:00+00:00,1.45,1.48,1.32,1.42,392670,,,,,,,,,,,,,,,,,,,,1.708034778767715,,,,,,,1.708034778767715,,#000000,,1.6115488408959395,,40.18539262588317,-1.4144015327107837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9647450620119432,0.9844313931360327,False,False,False,False,-0.20009842685660328,-0.26963850273552453,False,False,False,False,5792651,5031936.056617089,False,False,False,False,1014230.6155319486,False,False,False,False
2022-08-12 00:00:00+00:00,1.5,1.54,1.41,1.48,504838,,,,,,,,,,,,,,,,,,,1.4833333333333334,1.7016044868243665,,,,,,,1.5924689100788498,,#000000,,1.53315102137035,,41.62492561016306,-1.4144015327107837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9762538246640949,0.9925169615538114,False,False,False,False,-0.05930025119316216,-0.16446937696434336,False,False,False,False,6297489,5125680.719089897,False,False,False,False,976497.8291962488,False,False,False,False
2022-08-19 00:00:00+00:00,1.38,1.49,1.34,1.48,669377,,,,,,,,,,,,,,,,,,,1.4377282610084183,1.6907006112472196,,,,,,,1.564214436127819,,#000000,,1.5171464280539904,,41.450559257357355,-1.4144015327107837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9480277887527988,0.9959008297115765,False,False,False,False,-0.08576531688538289,-0.12511734692486312,False,False,False,False,5628112,5162897.851009164,False,False,False,False,953748.1381446748,False,False,False,False
2022-08-26 00:00:00+00:00,1.35,1.4,1.325,1.38,389184,,,,,,,,,,,,,,,,,,,1.4179641217629024,1.6837832884734911,,,,,,,1.5508737051181969,,#000000,,1.5075505969801077,,41.04097310912685,-1.4144015327107837,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9424495735751998,1.0363984025991606,False,False,False,False,-0.1708747317375298,-0.14799603933119646,False,False,False,False,5238928,5168529.713897374,False,False,False,False,911928.5723561804,False,False,False,False
2022-09-02 00:00:00+00:00,1.27,1.37,1.22,1.37,392845,,,,,,,,,,,,,,,,,,,1.391597498403403,1.6756122938161613,,,,,,,1.5336048961097821,,#000000,,1.493681119098556,,40.00545738327973,-2.0057056196212883,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8931318587398722,1.0674848723120578,False,False,False,False,-0.34282825441539394,-0.2454121468732952,False,False,False,False,4846083,5144644.772127198,False,False,False,False,873477.9373668338,False,False,False,False
2022-09-09 00:00:00+00:00,1.33,1.3499,1.22,1.25,209020,,,,,,,,,,,,,,,,,,,1.3827520751895996,1.6715443671295664,,,,,,,1.527148221159583,,#000000,,1.4882958827411499,,40.153154158385476,-2.282477537033145,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8754398801435492,1.0932371694366052,False,False,False,False,-0.34282825441539394,-0.2941202006443446,False,False,False,False,5055103,5138012.048265924,False,False,False,False,824258.8308952164,False,False,False,False
2022-09-16 00:00:00+00:00,1.26,1.3999,1.21,1.38,1165325,,,,,,,,,,,,,,,,,,,1.3502878004961483,1.649818471677427,,,,,,,1.5000531360867875,,#000000,,1.4645247133539963,,39.582406517568366,-3.2651895137109364,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8880266661963634,1.0785171337366184,False,False,False,False,-0.2666926120018153,-0.28040640632307995,False,False,False,False,3889778,5045550.266912892,False,False,False,False,849522.9915696448,False,False,False,False
2022-09-23 00:00:00+00:00,1.22,1.33,1.2,1.26,842982,,,,,,,,,,,,,,,,,,,1.3300315713250515,1.634002356249572,,,,,,,1.4820169637873117,,#000000,,1.4479622221885449,,38.79834436661363,-4.433539772439936,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8648761033511634,1.1633999281758558,False,False,False,False,-0.34282825441539394,-0.31161733036923694,False,False,False,False,3046796,4897494.395289715,True,False,False,False,849038.473675597,False,False,False,False
2022-09-30 00:00:00+00:00,1.27,1.33,1.16,1.19,645059,,,,,,,,,,,,,,,,,,,1.3197641532620958,1.6228179115876118,,,,,,,1.4712910324248538,,#000000,,1.3455997952827845,,39.035875086893924,-4.582991483736265,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8010113828641747,1.1720889093985543,False,False,False,False,-0.34282825441539394,-0.32722279239231544,False,False,False,False,3691855,4808187.773416403,False,False,False,False,833928.8830329601,False,False,False,False
2022-10-07 00:00:00+00:00,1.33,1.43,1.27,1.27,548627,,,,,,,,,,,,,,,,,,1.3433333333333333,1.3221733333246386,1.616004205853391,,,,,,,1.427170290837121,,#000000,,1.3227552760076593,,40.132972289477536,-4.582991483736265,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8207376177154341,1.1586153906773318,False,False,False,False,-0.02870366356438805,-0.17796322797835173,False,False,False,False,4240482,4766135.4939040765,False,False,False,False,812795.4102157039,False,False,False,False
2022-10-14 00:00:00+00:00,1.29,1.3599,1.245,1.31,254856,,,,,,,,,,,,,,,,,,1.3290492536452754,1.3210911312703961,1.6124464562799372,,,,,,,1.420862280398536,,#000000,,1.3187681269375207,,40.463532927995075,-4.582991483736265,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.7951193080334745,1.1774067310200886,False,False,False,False,-0.1666698916304298,-0.17231655980439076,False,False,False,False,3985626,4708319.975837109,False,False,False,False,771466.5650145407,False,False,False,False
2022-10-21 00:00:00+00:00,1.34,1.38,1.28,1.29,366782,,,,,,,,,,,,,,,,,,1.330391960909139,1.3218408888395383,1.6080195289053825,,,,,,,1.42008412621802,,#000000,,1.3212584401125038,,41.491333620107376,-4.582991483736265,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8487045504027869,1.1861528412802091,False,False,False,False,-1.941175328707728e-07,-0.08615837696096182,False,False,False,False,4352408,4681956.125775101,False,False,False,False,741489.9305690192,False,False,False,False
2022-10-28 00:00:00+00:00,1.31,1.4,1.3,1.4,343410,,,,,,,,,,,,,,,,,,1.3318155139863799,1.3226449120765136,1.6040488971973792,,,,,,,1.4195031077534244,,#000000,,1.3232323043381424,,41.85477337662564,-4.582991483736265,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8737089201877934,1.1017437961099932,False,False,False,False,0.26587969041604953,0.08986065672754386,False,False,False,False,4008998,4632107.375717686,False,False,False,False,712002.5283046473,False,False,False,False
2022-11-04 00:00:00+00:00,1.34,1.37,1.2401,1.3,605436,,,,,,,,,,,,,,,,,,1.3274969689333562,1.3221261173005259,1.5968223918399715,,,,,,,1.415481826024618,,#000000,,1.3191282248627174,,42.614546914813545,-4.582991483736265,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8620091720094002,1.1061169545278242,False,False,False,False,0.047492458133288944,0.0686765574304164,False,False,False,False,4614434,4630798.236775635,False,False,False,False,704108.711393192,False,False,False,False
2022-11-11 00:00:00+00:00,1.52,1.52,1.34,1.39,730210,,,,,,,,,,,,,,,,,,1.3614541953445518,1.3352556857975055,1.5927944944425443,,,,,,,1.429834791861534,,#000000,,1.358312127051156,,45.762126016435616,-9.016505739819038,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9537146926180868,1.0273201993828625,False,False,False,False,0.3428278540601961,0.20575220574530625,False,False,False,False,5344644,4683675.700718181,False,False,False,False,706042.1401788815,False,False,False,False
2022-11-18 00:00:00+00:00,1.64,1.73,1.51,1.54,796633,,,,,,,,,,,,,,,,,,1.4194025421055778,1.3626814404385772,1.5938485074143265,,,,,,,1.4586441633194938,,#000000,,1.41452525873299,,49.40197643593863,-5.42353090669954,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9632615644979315,0.9823946972546069,False,False,False,False,0.3428280569067622,0.27429013132603425,False,False,False,False,6141277,4791646.16733165,False,False,False,False,712752.574239705,False,False,False,False
2022-11-25 00:00:00+00:00,1.61,1.73,1.57,1.62,700907,,,,,,,,,,,,,,,,,,1.4544351658204238,1.3836337454443703,1.594989552106719,,,,,,,1.4776861544571709,,#000000,,1.4466160630825673,,51.54446372847838,-3.3587014565667133,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9676839785358377,1.0060128401686472,False,False,False,False,0.3428280715370269,0.30855910143153054,False,False,False,False,5440370,4839699.784566343,False,False,False,False,711875.1242960232,False,False,False,False
2022-12-02 00:00:00+00:00,1.71,1.74,1.41,1.59,871046,,,,,,,,,,,,,,,,,,1.4820735630844575,1.4041473828240425,1.5957912803382042,,,,,,,1.4940040754155681,,#000000,,1.4716505025059021,,54.17116216561129,-0.8584954197909767,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,0.9214674163517376,0.9967278090146556,False,False,False,False,0.21084759457768404,0.25970334800460726,False,False,False,False,6311416,4948715.800524392,False,False,False,False,723665.5595333548,False,False,False,False
2022-12-09 00:00:00+00:00,1.74,1.785,1.655,1.74,655453,,,,,,,,,,,,,,,,,,1.5093695714207882,1.4239188409111243,1.5988738480249343,,,,,,,1.5107207534522822,,#000000,,1.4970842035099134,,56.359467580476114,1.1918796984468756,False,False,True,False,True,5.166300820579629,0.0,0.0,0.0,0.0,0,0.9883400317786711,0.9813300308440043,False,False,False,False,0.34282807703366863,0.3012657125191379,False,False,False,False,6966869,5098208.6301151775,False,False,False,False,718612.7773456989,False,False,False,False
2022-12-16 00:00:00+00:00,1.72,1.97,1.72,1.77,977131,,,,,,,,,,,,,,,,,1.8033333333333332,1.5512995739040214,1.4556896711557505,1.6058094705922392,,,,,,,1.6040330122463362,,#000000,,1.6234603529620892,,57.578322516711864,2.3192191826589124,False,False,True,False,True,4.555463295317537,0.0,0.0,0.0,0.0,0,1.04803728686528,0.926246018362376,False,False,False,False,0.3428281179012581,0.322046915210198,False,False,False,False,5989738,5164247.842699239,False,False,False,False,737762.2753200915,False,False,False,False
2022-12-23 00:00:00+00:00,1.75,1.8038,1.67,1.75,654877,,,,,,,,,,,,,,,,,1.7784277982705967,1.5678750542545015,1.4708647633692677,1.608820564604808,,,,,,,1.6064970451247935,,#000000,,1.6291985696308666,,58.790530266870505,3.4772412931196754,False,False,True,False,True,5.367565385593451,0.0,0.0,0.0,0.0,0,1.0532982904768668,0.9458493157171947,False,False,False,False,0.20051004430726774,0.26127847975873286,False,False,False,False,6644615,5273904.669165961,False,False,False,False,731622.6252963811,False,False,False,False
2022-12-30 00:00:00+00:00,1.78,1.87,1.71,1.76,444778,,,,,,,,,,,,,,,,,1.7801922879231018,1.5801155459115677,1.481865170843313,1.611465666307787,,,,,,,1.6134096677464425,,#000000,,1.6386018631670696,,60.00009469336269,4.662191924859236,False,False,True,False,True,6.177164080916931,0.0,0.0,0.0,0.0,0,1.0920852359208526,0.9325133794864242,False,False,False,False,0.269083090267725,0.26518078501322895,False,False,False,False,7089393,5408385.286264779,False,False,False,False,710374.8752744269,False,False,False,False
2023-01-06 00:00:00+00:00,1.89,1.92,1.77,1.79,411660,,,,,,,,,,,,,,,,,1.79339476157677,1.5938945350880738,1.493675325209272,1.6148404214080347,,,,,,,1.6239512608205375,,#000000,,1.6521541066311662,,62.027739377522096,6.643509584504066,False,False,True,False,True,9.046246923287324,0.0,0.0,0.0,0.0,0,1.119801639907694,0.8711395885501056,False,False,False,False,0.342828117243907,0.304004451128568,False,False,False,False,7501053,5563397.7095044255,False,False,False,False,688247.8474763213,False,False,False,False
2023-01-13 00:00:00+00:00,1.95,1.95,1.81,1.91,672754,,,,,,,,,,,,,,,,,1.8167914507781855,1.6169367407156519,1.5135695924211918,1.6211033384130087,,,,,,,1.6421002805820093,,#000000,,1.6751887792076854,,64.0446161563421,8.598747876854283,False,False,True,False,True,10.541865147173354,0.0,0.0,0.0,0.0,0,1.1350223400599007,0.8595767663377032,False,False,False,False,0.3428280898248584,0.3234162704767132,False,False,False,False,8173807,5756761.360652246,False,False,False,False,687100.1550706679,False,True,False,False
2023-01-20 00:00:00+00:00,1.87,1.96,1.82,1.96,698635,,,,,,,,,,,,,,,,1.8833333333333335,1.8288356153911587,1.6360583121506693,1.5313219974378927,1.6268847757168956,,,,,,,1.7012868068059899,,#000000,,1.7600784373877247,,63.91543651349059,8.598747876854283,False,False,True,False,True,7.9816528671713876,0.0,0.0,0.0,0.0,0,1.1315981868694254,0.8562167958278502,False,False,False,False,0.3428280192860855,0.33312214488139935,False,False,False,False,7475172,5884051.037640967,False,False,False,False,687954.5880283962,False,False,False,False
