date,Close,High,Low,Open,Volume,aVWAP_peak_105,aVWAP_peak_101,aVWAP_peak_92,aVWAP_peak_86,aVWAP_peak_85,aVWAP_peak_77,aVWAP_peak_76,aVWAP_peak_71,aVWAP_peak_62,aVWAP_valley_105,aVWAP_valley_99,aVWAP_valley_81,aVWAP_valley_73,aVWAP_valley_57,aVWAP_valley_43,aVWAP_valley_35,aVWAP_valley_26,aVWAP_valley_22,aVWAP_valley_15,aVWAP_valley_5,aVWAP_OB_bull_105,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-18 00:00:00+00:00,55.25,55.25,55.25,55.25,50000,,,,,,,,,,,,,,,,,,,,49.821687241142044,,,49.821687241142044,#000000,,49.821687241142044,,76.526334427557,21.250567070486056,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282447018515,0.3428282449094733,False,False,False,False,1166075,320311.063566688,False,False,False,False,341495.86321382056,False,False,False,False
2022-03-25 00:00:00+00:00,54.1,55.0,53.75,54.5,204557,,,,,,,,,,,,,,,,,,,,49.98924096402133,,,49.98924096402133,#000000,,49.98924096402133,,75.23266345357014,21.250567070486056,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.257503989314059,0.3001661171117661,False,False,False,False,961518,367807.8736728593,False,False,False,False,331352.2437165005,False,False,False,False
2022-04-01 00:00:00+00:00,61.375,61.5,54.0,54.1,1261418,,,,,,,,,,,,,,,,,,,,51.675751363503416,,,51.675751363503416,#000000,,51.675751363503416,,77.55413459525123,21.735886005629524,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824693400404,0.3214971820228851,False,False,False,False,2222936,505224.77191931417,False,False,False,False,400246.0034412042,False,False,False,False
2022-04-08 00:00:00+00:00,62.5,63.0,61.5,61.5,53412,,,,,,,,,,,,,,,,,,,,51.759936395188376,,,51.759936395188376,#000000,,51.759936395188376,,79.51179255796148,23.479914833489616,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824927193833,0.33216271564741173,False,False,False,False,2276348,636419.0851104761,False,False,False,False,374554.59577889275,False,False,False,False
2022-04-15 00:00:00+00:00,63.5,63.5,52.0,63.0,294000,,,,,,,,,,,,,,,,,,,59.666666666666664,52.089392594702765,,,55.878029630684715,#000000,,55.878029630684715,,81.16223923397291,24.97079098998188,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.12438757051846773,0.22827514308293972,False,True,False,False,2570348,779673.0788059963,False,False,False,False,368587.5886841599,False,False,False,False
2022-04-22 00:00:00+00:00,63.25,63.5,62.0,63.0,241765,,,,,,,,,,,,,,,,,,,61.13323549815061,52.44809500057327,,,56.790665249361936,#000000,,56.790665249361936,,81.97729264253408,25.71584136506786,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824896938213,0.28555169602616093,False,False,False,False,2328583,894407.1470425893,False,False,False,False,359193.32285570365,False,False,False,False
2022-04-29 00:00:00+00:00,63.1,63.75,62.0,63.25,197461,,,,,,,,,,,,,,,,,,,61.62249820200957,52.72477386462223,,,57.1736360333159,#000000,,57.1736360333159,,82.33126112697357,26.09469130172053,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282485949019,0.3141899723105314,False,False,False,False,2131122,986015.6546690641,False,False,False,False,347213.15079231816,False,False,False,False
2022-05-06 00:00:00+00:00,66.2,66.5,63.0,63.0,111362,,,,,,,,,,,,,,,,,,,62.09859994853507,52.90790642161141,,,57.503253185073234,#000000,,57.503253185073234,,83.41803990366225,27.238533129429342,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282486627134,0.3285091104866224,False,False,False,False,2242484,1079087.3839528372,False,False,False,False,329742.6951780724,False,False,False,False
2022-05-13 00:00:00+00:00,67.0,68.0,66.0,66.2,504935,,,,,,,,,,,,,,,,,,,63.932498618647735,53.78514764166855,,,58.85882313015814,#000000,,61.57254875343876,,84.37605512906191,28.28440058897465,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282824854879895,0.3356686795177107,False,True,False,False,2747419,1202667.5036600344,False,False,False,False,342719.9029426596,False,False,False,False
2022-05-20 00:00:00+00:00,63.55,67.5,63.0,67.5,66540,,,,,,,,,,,,,,,,,,,63.96777991751309,53.87382176503706,,,58.920800841275074,#000000,,61.52395311637159,,80.72412339888665,28.28440058897465,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.24319878080412527,0.289433730160918,False,False,False,False,2680879,1312164.651537069,False,False,False,False,322262.13235431444,False,False,False,False
2022-05-27 00:00:00+00:00,63.55,63.55,63.55,63.55,5000,,,,,,,,,,,,,,,,,,,63.96630996186189,53.87973422643504,,,58.923022094148465,#000000,,61.516239399481606,,78.11560073447575,34.319951088774474,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.1507758119328236,0.22010477104687082,False,False,True,False,2680879,1413550.89957136,False,False,False,False,298761.2336614023,False,False,False,False
2022-06-03 00:00:00+00:00,66.0,66.25,63.0,63.55,430691,,,,,,,,,,,,,,,,,,65.08333333333334,64.22611332282798,54.439931155828475,,,61.2497926039966,#000000,,62.43989465739937,,77.26517794659694,33.47683990980673,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.16194148192161098,0.1910231264842409,False,False,False,False,3111570,1539330.0921957039,False,False,False,False,308533.80894574284,False,False,False,False
2022-06-10 00:00:00+00:00,67.75,67.75,65.5,66.0,260600,,,,,,,,,,,,,,,,,,65.80587034500185,64.56832626065517,54.80877218524784,,,61.72765626363495,#000000,,62.84915779584659,,77.27697285937997,33.39782058927997,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.31308743008184586,0.2520552782830434,False,True,False,False,3372170,1675096.0112923183,False,False,False,False,304983.1564312434,False,False,False,False
2022-06-17 00:00:00+00:00,67.75,67.75,67.75,67.75,66,,,,,,,,,,,,,,,,,,65.80605594022578,64.56842566819098,54.808868432642484,,,61.72778334701976,#000000,,66.08455599464853,,77.28539779708214,33.241538372605234,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282470088179,0.2974417626459307,False,True,False,False,3372170,1800805.1956410354,False,False,False,False,282396.70039929944,False,False,False,False
2022-06-24 00:00:00+00:00,67.75,67.75,67.75,67.75,64,,,,,,,,,,,,,,,,,,65.8062358775141,64.56852205744516,54.808961762082205,,,61.727906565680485,#000000,,66.88001394846724,,77.29141560972654,33.02871667281626,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823960224196,0.3201350011240863,False,False,False,False,3372170,1917202.5885565144,False,False,False,False,261483.16703638836,False,False,False,False
2022-07-01 00:00:00+00:00,60.0,67.75,58.0,67.75,890673,,,,,,,,,,,,,,,,,61.916666666666664,63.616521310786005,63.78203770232459,55.45726339914756,,,61.193122269731205,#000000,,61.91698427177384,,70.18421315063486,26.052995017388582,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.248665955176094,0.7008182141586622,False,False,False,False,-0.34282825441539394,-0.011346626645653807,False,False,False,False,2481497,1959002.1745893653,False,False,False,False,308089.82132998924,False,False,False,False
2022-07-08 00:00:00+00:00,60.5,60.5,60.0,60.0,25000,,,,,,,,,,,,,,,,,61.87343798859782,63.56544794517309,63.75356572771271,55.46971510716794,,,61.16554169216289,#000000,,61.87374921277401,,65.4036295582727,21.542814863870944,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.179795125397386,0.8053691275167784,False,False,False,False,-0.34282825441539394,-0.1770874405305239,False,False,False,False,2506497,1999557.346842005,False,False,False,False,287120.20493517525,False,False,False,False
2022-07-15 00:00:00+00:00,60.5,61.0,59.05,60.5,124214,,,,,,,,,,,,,,,,,61.671555803659444,63.322795578063904,63.61288658600146,55.528771691834685,,,61.034002414889876,#000000,,61.671839270867935,,61.988926992299724,18.425956706939985,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1647429171038826,0.8177684505071704,False,False,False,False,-0.34282825441539394,-0.2599578474729589,False,False,False,False,2506497,2037108.4322611156,False,False,False,False,275053.0786436808,False,False,False,False
2022-07-22 00:00:00+00:00,60.5,60.5,60.5,60.5,0,,,,,,,,,,,,,,,,,61.671555803659444,63.322795578063904,63.61288658600146,55.528771691834685,,,61.034002414889876,#000000,,61.671839270867935,,59.549853730890455,16.247728800895572,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1931361810879884,0.8426433004746258,False,False,False,False,-0.2979303684728784,-0.2789441079729187,False,False,False,False,2506497,2071877.9557973293,False,False,False,False,254678.77652192666,False,False,False,False
2022-07-29 00:00:00+00:00,69.0,70.0,58.25,60.5,470348,,,,,,,,,,,,,,,,,62.94174757570842,63.84132833043248,63.8903541511224,55.991723512475566,,,61.66628839243472,#000000,,62.941901977859224,,61.96797066805951,16.247728800895572,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1056403864132127,0.7410408226861951,False,False,False,False,0.02029404316415145,-0.12932503240438362,False,False,False,False,2976845,2138912.5516641936,False,False,False,False,270654.2745573395,False,False,False,False
2022-08-05 00:00:00+00:00,74.083,74.083,67.0,69.0,1260491,,,,,,,,,,,,,,,,,66.93616245417266,66.71050624617229,65.9119176529373,57.69441534585115,,,64.31325042478335,#000000,,66.93617669938466,,65.22109194720919,16.247728800895572,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.2391592972806371,0.7053272955736266,False,False,False,False,0.34282824737257916,0.10675160748409777,False,False,False,False,4237336,2294351.325614994,False,False,False,False,343975.51347901806,False,False,False,False
2022-08-12 00:00:00+00:00,77.25,77.25,73.0,75.5,618228,,,,,,,,,,,,,,,,,68.55922377583173,68.09272899394459,67.02684378193483,58.60885429071794,,,65.57191271060726,#000000,,70.37774734475518,,68.30820996844426,10.89590262562708,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.3038023166740176,0.6706632001671349,False,False,False,False,0.3428282495103766,0.2247899284972372,False,False,False,False,4855564,2484070.782976846,False,False,False,False,364290.5124805723,False,False,False,False
2022-08-19 00:00:00+00:00,75.0,77.25,75.0,77.25,805,,,,,,,,,,,,,,,,,68.56093144143875,68.0942393667191,67.0281200143287,58.60997941859546,,,65.5733175602705,#000000,,72.17627196206676,,68.97278148301501,11.45358449041779,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.3216501386473656,0.6877496827560275,False,False,False,False,0.34282824981503596,0.28380908915613656,False,False,False,False,4854759,2659677.317571154,False,False,False,False,337365.6597042336,False,False,False,False
2022-08-26 00:00:00+00:00,65.0,75.0,65.0,75.0,323,,,,,,,,,,,,,,,,,68.56090975636184,68.09425828802118,67.02819663020247,58.610235497224714,,,65.57340004295254,#000000,,71.64434728100059,,64.35258378158969,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1638986013986015,0.7406937574620502,False,False,False,False,0.07907745992469291,0.18144327454041473,False,False,False,False,4854436,2822252.034788105,False,False,False,False,312399.53676317923,False,False,False,False
2022-09-02 00:00:00+00:00,76.5,76.5,65.0,65.0,30087,,,,,,,,,,,,,,,,72.66666666666667,68.59702782776719,68.12771737584082,67.05885907152802,58.64463439830641,,,67.01898106802182,#000000,,72.41195846152284,,64.25192689931092,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1464680281218613,0.7747592508714232,False,False,False,False,0.1101011270896028,0.14577220081500877,False,False,False,False,4884523,2975012.8470260235,False,False,False,False,291487.49700294377,False,False,False,False
2022-09-09 00:00:00+00:00,77.25,77.25,75.25,76.5,53145,,,,,,,,,,,,,,,,75.16752270761246,68.71922588014405,68.23561708856225,67.14947784876337,58.72184389029461,,,67.59873748307535,#000000,,73.69614433011272,,64.34777115807591,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.2097480080072223,0.7819111355340111,False,False,False,False,0.3428282498504779,0.24430022533274331,False,False,False,False,4937668,3120394.710209281,False,False,False,False,273832.49722494796,False,False,False,False
2022-09-16 00:00:00+00:00,77.5,77.5,76.0,77.0,370906,,,,,,,,,,,,,,,,76.66415329701545,69.51818868812572,68.95233214783386,67.76284016608291,59.25488418377763,,,68.43047969656712,#000000,,76.62581736087378,,64.47482096034102,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.2018702614884729,0.7812064830574037,False,False,False,False,0.34282824998694783,0.2935642376598456,False,False,False,False,5308574,3282482.0650085937,False,False,False,False,281023.127060137,False,False,False,False
2022-09-23 00:00:00+00:00,77.0,77.0,77.0,77.0,27000,,,,,,,,,,,,,,,,76.68299999168637,69.57037092148384,68.99995523104565,67.80452058936517,59.29247531701821,,,68.47006441011985,#000000,,76.64034932591093,,64.33867610576412,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.2209300054683228,0.7790699945316771,False,False,False,False,0.3428282499265598,0.31819624379320266,False,False,False,False,5281574,3430562.9490820314,False,False,False,False,262206.59912975645,False,False,False,False
2022-09-30 00:00:00+00:00,76.0,77.0,75.25,77.0,391747,,,,,,,,,,,,,,,,76.41387219775036,70.16888211942528,69.5600429999965,68.31322186493159,59.79317106773795,,,68.84983804996834,#000000,,76.3851597134849,,63.7734763327855,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.2133811996937656,0.8331746984212377,False,False,False,False,0.29327423497183924,0.30573523938252095,False,False,False,False,4889827,3538656.5824833624,False,False,False,False,271802.1843794041,False,False,False,False
2022-10-07 00:00:00+00:00,74.0,76.0,74.0,76.0,3739,,,,,,,,,,,,,,,,76.40641997024949,70.17282361818853,69.56389398362191,68.31694577503832,59.79740301516996,,,68.85149727245364,#000000,,76.37828642017652,,62.443465154351,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1236692671565345,0.8608720744488988,False,False,False,False,0.14238299874338262,0.22405911906295178,True,False,False,False,4886088,3638466.3171142247,False,False,False,False,251945.65220315196,False,False,False,False
2022-10-14 00:00:00+00:00,77.0,77.0,73.5,74.0,27314,,,,,,,,,,,,,,,,76.38910319808069,70.2088297761383,69.59824269347486,68.34899174110144,59.83066509921661,,,68.87516650160238,#000000,,76.36231284246682,,62.39414141358533,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.235867599654061,0.8427549335639594,False,False,False,False,0.1665223133051366,0.1952907161840442,False,False,False,False,4913402,3732905.9973279857,False,False,False,False,235306.27055847403,False,False,False,False
2022-10-21 00:00:00+00:00,77.0,77.05,77.0,77.0,45594,,,,,,,,,,,,,,,,76.41923712593852,70.28035607206847,69.66547252245313,68.41024220111557,59.889964653289795,,,68.9330545149731,#000000,,76.3902524578714,,62.35891017018129,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.165557242843931,0.8395807405546737,False,False,False,False,0.34282824387222516,0.2690594800281347,False,False,False,False,4913402,3820350.145674061,False,False,False,False,221253.50977636487,False,False,False,False
2022-10-28 00:00:00+00:00,81.0,81.0,51.0,77.0,287802,,,,,,,,,,,,,,,71.0,75.15873084120105,70.32511430468611,69.73768373650104,68.52082803681559,60.12678588385689,,,69.14485713384344,#000000,,73.07920690674621,,63.47172732684818,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,0.9007191387601116,0.8467621489558244,False,False,False,False,-0.34282825441539394,-0.03688438719362963,False,True,False,False,5201204,3922635.616364871,False,False,False,False,226183.0275707082,False,True,False,False
2022-11-04 00:00:00+00:00,81.0,81.0,81.0,81.0,60101,,,,,,,,,,,,,,,72.72752175175265,75.42931558549496,70.46198235341511,69.86352204691707,68.63112371385436,60.21928838990913,,,69.55545897355722,#000000,,75.47557616060769,,64.26659672446739,11.45358449041779,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1557868124237758,0.8664684464939065,False,False,False,False,0.3428282494776766,0.15297193114202348,False,False,False,False,5201204,4017344.3855230287,False,False,False,False,213880.65515806313,False,True,False,False
2022-11-11 00:00:00+00:00,60.0,81.0,60.0,81.0,882,,,,,,,,,,,,,,,72.71303811803833,75.42358920561516,70.46133107172264,69.86305258391545,68.63091217498277,60.21972934878396,,,69.55194208384306,#000000,,73.30589839424374,,57.473796676396674,13.181946631549366,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,0.9505074885976867,0.8972078609336572,False,False,False,False,-0.13277477339479657,0.010098578873613456,False,False,False,False,5200322,4104972.356965767,True,False,False,False,198102.9769982066,False,False,False,False
2022-11-18 00:00:00+00:00,77.0,77.0,60.0,60.0,140939,,,,,,,,,,,,,,,72.31596913091182,75.02305130799061,70.48677951346542,69.90058725958997,68.685779115627,60.33403049197607,,,69.45769946992681,#000000,,72.53248970882332,,56.909800778236104,12.621982744384063,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,0.9756662240236942,0.9304749257819833,False,False,False,False,-0.2236561097924644,-0.10677876545942547,False,False,False,False,5341261,4196549.293486821,False,False,False,False,193868.6083316728,False,False,False,False
2022-11-25 00:00:00+00:00,76.0,77.0,76.0,77.0,969,,,,,,,,,,,,,,,72.32390245360473,75.02393288085774,70.48795238108055,69.90171613282412,68.68684647888725,60.335161741992735,,,69.45991867820786,#000000,,72.54754199430344,,56.25884166761009,11.920457125317597,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0825088205036146,0.9036821718807179,False,False,False,False,0.1327747689167715,0.01299800172867302,False,False,False,False,5340292,4281270.975450761,False,False,False,False,179579.7484552526,False,False,False,False
2022-12-02 00:00:00+00:00,79.5,79.5,76.0,76.0,45687,,,,,,,,,,,,,,,72.83576506705445,75.12568626764798,70.5614618890015,69.97090718379475,68.74991014524193,60.394962872303545,,,69.60644890417403,#000000,,73.41707491896425,,56.51227356869467,11.920457125317597,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0861575787652584,0.9052266633582157,False,False,False,False,0.18922663895936817,0.1011123203440206,False,False,False,True,5385979,4363101.199491445,False,False,False,False,169661.76708819682,False,False,False,False
2022-12-09 00:00:00+00:00,78.95,80.99,70.0,80.99,37935,,,,,,,,,,,,,,,73.08748503289425,75.16354990581951,70.60843901122708,70.01608633157014,68.79254405512458,60.43967556711582,,,69.68462998395857,#000000,,73.74998337688768,,56.5423502629676,11.918841005310014,False,False,True,False,False,14.065352343393009,0.0,0.0,0.0,0.0,1,1.0260039135889951,0.9106765568218018,False,False,False,False,0.08800650320991021,0.0945594117769654,False,False,False,False,5348044,4436059.925455041,False,False,False,False,159904.22878536742,False,False,False,False
2022-12-16 00:00:00+00:00,79.25,79.75,71.0,78.95,296068,,,,,,,,,,,,,,,74.30497336613115,75.40808043232788,70.95270933335792,70.34973902633797,69.11091643920507,60.78078570935958,,,70.15120071778661,#000000,,74.97574133950425,,56.63044262340934,11.796203860625113,False,False,True,False,False,14.246682835211175,0.0,0.0,0.0,0.0,1,1.0169154779698966,0.9231114637731973,False,False,False,False,0.08268793720511433,0.08862367449103986,False,False,False,False,5644112,4525545.264310224,False,False,False,False,169990.43406052538,False,False,False,False
2022-12-23 00:00:00+00:00,73.5,79.25,72.5,79.25,428,,,,,,,,,,,,,,,74.30535592683141,75.4080040776198,70.9530486352521,70.35008230509574,69.11126550737329,60.781220328790475,,,70.15149613016047,#000000,,74.97572016181417,,55.079000045045646,10.087551001571605,False,False,True,False,False,9.33815620220075,0.0,0.0,0.0,0.0,1,1.0250999568871328,0.9291295334951543,False,False,False,False,0.10488289775105453,0.0967532861210472,True,False,False,False,5643684,4608370.3558428,False,False,False,False,157430.25375974574,False,False,False,False
2022-12-30 00:00:00+00:00,79.0,79.0,73.5,73.5,13109,,,,,,,,,,,,,,,74.34779067487253,75.4205783407474,70.9686423537526,70.36518953826925,69.12565999956199,60.79645649795243,,,70.17071956752604,#000000,,75.01477348309623,,55.25971517669326,10.07952626213234,False,False,True,False,False,12.683427880391964,0.0,0.0,0.0,0.0,1,1.0908688883100204,0.9288193708238174,False,False,False,False,0.12159575964215016,0.10917452288159868,False,False,False,False,5656793,4686031.292447037,False,False,False,False,146739.79051828312,False,False,False,False
2023-01-06 00:00:00+00:00,78.5,79.0,78.5,79.0,3000,,,,,,,,,,,,,,,74.36239923931507,75.42588110116681,70.973060974762,70.36939782160111,69.12956011535422,60.80025844841349,,,70.17675961676879,#000000,,75.0300070730645,,55.246753868313206,9.847460263293442,False,False,True,False,False,12.270979682387,0.0,0.0,0.0,0.0,1,1.1090426659720245,0.8848994081406408,False,False,False,False,0.2144270351656391,0.1618007790236189,False,False,False,False,5653793,4757717.344858368,False,False,False,False,136092.39862803993,False,False,False,False
2023-01-13 00:00:00+00:00,78.0,78.0,74.0,74.0,140900,,,,,,,,,,,,,,,74.67828264352381,75.51429565061422,71.12252327685819,70.5158421877841,69.27153738209431,60.95723221612066,,,70.34328555949922,#000000,,75.28545839190775,,55.08809282754879,9.457837932141715,False,False,True,False,False,11.85409483149338,0.0,0.0,0.0,0.0,1,1.0891882378909814,0.892616168425574,False,False,False,False,0.1541359842002759,0.1579683816119474,False,False,False,False,5512893,4813656.282276266,False,False,False,False,136448.51724818512,False,False,False,False
2023-01-20 00:00:00+00:00,78.0,78.0,78.0,78.0,250000,,,,,,,,,,,,,,,75.32816239115576,75.7932933516271,71.42860060340719,70.81241572657268,69.55383218191966,61.25124086822986,,,70.6945908538187,#000000,,75.88595534382857,,54.97476351271707,9.105599309002798,False,False,True,False,False,11.85409483149338,0.0,0.0,0.0,0.0,1,1.1044009473640253,0.8896332842151733,False,False,False,False,0.2895355871303767,0.22375198437116206,False,False,False,False,5512893,4865451.594700246,False,False,False,False,144859.738192764,False,False,False,False
