date,Close,High,Low,Open,Volume,aVWAP_peak_156,aVWAP_peak_149,aVWAP_peak_135,aVWAP_peak_118,aVWAP_peak_106,aVWAP_peak_88,aVWAP_peak_71,aVWAP_peak_57,aVWAP_peak_49,aVWAP_peak_40,aVWAP_peak_33,aVWAP_peak_13,aVWAP_valley_182,aVWAP_OB_bear_118,aVWAP_OB_bear_57,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-04-08 00:00:00+00:00,6.4,8.15,6.26,7.45,281266985,,,,,,,,,,,,7.548608079452712,,,,7.548608079452712,,#000000,,7.22501415362823,,47.90519539402907,-29.77973631412166,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.11044690105430913,0.1429599491596582,False,False,False,False,-365300960,-55222061.636257336,False,False,False,False,160763790.36628318,False,False,False,False
2022-04-15 00:00:00+00:00,6.02,6.8,6.02,6.22,96703280,,,,,,,,,,,,7.392933606045772,,,,7.392933606045772,,#000000,,7.147743864805498,,47.43604596845756,-28.677025958910452,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.06368397755209149,0.03963798580378336,False,False,False,False,-462004240,-85354074.8483864,False,False,False,False,156018567.3761881,False,False,False,False
2022-04-22 00:00:00+00:00,5.24,6.03,5.16,6.02,114747794,,,,,,,,,,,,7.149370195987596,,,,7.149370195987596,,#000000,,7.007733758883853,,45.87045803615214,-28.677025958910452,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.24643360163812883,-0.10339780791717273,False,False,False,False,-576752034,-121753923.67443186,False,False,False,False,152961473.05202603,False,False,False,False
2022-04-29 00:00:00+00:00,4.98,5.36,4.81,5.18,105800657,,,,,,,,,,,,6.929148020185405,,,,6.929148020185405,,#000000,,6.870484479985592,,44.366456986975535,-28.677025958910452,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.22311303116628334,False,False,False,False,-682552691,-163294573.10595542,False,False,False,False,149468079.27039447,False,False,False,False
2022-05-06 00:00:00+00:00,4.74,5.4,4.58,4.94,112781588,,,,,,,,,,,,6.725738316168488,,,,6.725738316168488,,#000000,,6.735828840529673,,42.93434749010179,-28.677025958910452,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.2829706427908386,False,False,False,False,-795334279,-210112329.09810686,False,False,False,False,146750561.3985134,False,False,False,False
2022-05-13 00:00:00+00:00,4.54,4.71,3.89,4.65,159443569,,,,,,,,,,,,6.433727603781176,,,,6.433727603781176,,#000000,,6.0030654945078314,,41.610078751090086,-28.677025958910452,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.31289944860311625,False,False,False,False,-954777848,-265272737.9056545,False,False,False,False,147690784.1838087,False,False,False,False
2022-05-20 00:00:00+00:00,4.72,5.17,4.47,4.59,123912173,,,,,,,,,,,,6.288439385270843,,,,6.288439385270843,,#000000,,5.958284881290076,,41.108263556310284,-27.934575933651693,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.2471961020955592,-0.2800477753493377,False,False,False,False,-830865675,-307168511.0237541,False,False,False,False,145929405.5776007,False,False,False,False
2022-05-27 00:00:00+00:00,4.55,4.75,4.24,4.74,98466619,,,,,,,,,,,,6.172161484856477,,,,6.172161484856477,,#000000,,5.882481665149201,,40.46677664341376,-27.302509336898414,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3063417821519903,-0.293194778750664,False,False,False,False,-929332294,-353254717.1701427,False,False,False,False,142413643.60888955,False,False,False,False
2022-06-03 00:00:00+00:00,4.2,4.6,4.15,4.52,85091353,,,,,,,,,,,,6.072754800561728,,,,6.072754800561728,,#000000,,5.808668118379986,,39.431372044206846,-27.141828125856446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.3286956157907967,-0.31094519727073033,False,False,False,False,-1014423647,-402230193.45383584,False,False,False,False,138167548.00823107,False,False,False,False
2022-06-10 00:00:00+00:00,3.38,4.295,3.37,4.26,136190856,,,,,,,,,,,,5.88391855640741,,,,5.88391855640741,,#000000,,5.641329541307626,,37.47677010752138,-27.141828125856446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.3268867258430621,False,False,False,False,-1150614503,-457666068.23503315,False,False,False,False,138021126.37799174,False,False,False,False
2022-06-17 00:00:00+00:00,3.2,3.33,3.02,3.21,117647072,,,,,,,,,,,,5.711446235271251,,,,5.711446235271251,,#000000,,5.483137513432996,,35.834526885696455,-27.141828125856446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.33485749012922805,False,False,False,False,-1268261575,-517710179.84725296,False,False,False,False,136511937.16480714,False,False,False,False
2022-06-24 00:00:00+00:00,3.61,3.72,3.14,3.295,77742278,,,,,,,,,,,,5.621492049379506,,,,5.621492049379506,,#000000,,5.4074403940491935,,35.843413934862454,-27.141828125856446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.26659597228128346,-0.3007267312052557,False,False,False,False,-1190519297,-567547892.2289379,False,False,False,False,132158629.07852513,False,False,False,False
2022-07-01 00:00:00+00:00,3.15,3.72,3.06,3.63,77771728,,,,,,,,,,,,5.531501546816773,,,,5.531501546816773,,#000000,,5.330082876958422,,35.154045457176274,-27.141828125856446,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8429360487945341,1.1406096325077502,False,False,False,False,-0.2615094294157662,-0.281118080310511,True,False,False,False,-1268291025,-619454790.9527203,False,False,False,False,128129969.73937513,False,False,False,False
2022-07-08 00:00:00+00:00,3.42,3.62,3.0,3.08,71325885,,,,,,,,,,,,5.456181216021412,,,,5.456181216021412,,#000000,,4.645633787671357,,35.44046374693178,-26.325638414921308,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8620726853831722,1.1427432124735608,False,False,False,False,-0.2886687750019612,-0.2848934276562361,False,False,False,False,-1196965140,-662233335.3265928,False,False,False,False,123922259.75868069,False,False,False,False
2022-07-15 00:00:00+00:00,3.3,3.81,3.08,3.38,139448705,,,,,,,,,,,,5.326134761558891,,,,5.326134761558891,,#000000,,4.57312246122492,,35.447467136806935,-25.45867026533599,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.856326957099942,1.1531720870587399,False,False,False,False,-0.22541355667620225,-0.2551534921662192,False,False,False,False,-1336413845,-712172632.3394378,False,False,False,False,125072366.81359322,False,False,False,False
2022-07-22 00:00:00+00:00,3.5,4.16,3.31,3.37,218336589,,,,,,,,,,,,5.175931559906458,,,,5.175931559906458,,#000000,,4.524153673623392,,36.06141899158189,-24.04947498655746,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9034675574888749,1.101339037158982,False,False,False,False,-0.1057111793747492,-0.1804323357704842,False,False,False,False,-1118077256,-742239641.4994794,False,False,False,False,131980827.71629003,False,False,False,False
2022-07-29 00:00:00+00:00,3.65,3.67,3.17,3.54,136750675,,,,,,,,,,,,5.086350776351455,,,,5.086350776351455,,#000000,,4.4696510294630745,,36.96089698583504,-22.432346230203862,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9191778773685934,1.084863228762977,False,False,False,False,-0.21055744958550168,-0.19549489267799294,False,False,False,False,-981326581,-759949785.1661847,False,False,False,False,132334149.73730558,False,False,False,False
2022-08-05 00:00:00+00:00,3.9,4.14,3.37,3.55,136100410,,,,,,,,,,,,5.02166749761835,,,,5.02166749761835,,#000000,,4.450022626411011,,38.3698275087235,-20.4042458053021,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9139110766394457,1.0860889233605542,False,False,False,False,-0.011000470285427787,-0.10324768148171036,False,False,False,False,-845226171,-766266554.487208,False,False,False,False,132613131.97898665,False,False,False,False
2022-08-12 00:00:00+00:00,4.03,4.43,3.82,3.93,162464176,,,,,,,,,,,,4.968970962556469,,,,4.968970962556469,,#000000,,4.452598711006029,,39.77458847167733,-18.465160855749225,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9111792117260278,1.1203921585135357,False,False,False,False,0.3428281764514447,0.11979024748486716,False,False,False,False,-682761995,-760081031.5622296,False,False,False,False,134824320.42498764,False,False,False,False
2022-08-19 00:00:00+00:00,3.74,4.52,3.71,4.0,175226320,,,,,,,,,,,3.99,4.912492569521365,,,,4.451246284760682,,#000000,,4.119200221971099,,40.107154516011015,-17.612944131484113,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8874711661683041,1.1221700128150365,False,False,False,False,0.33505163214249334,0.22742093981368025,False,False,False,False,-857988315,-767333422.9279904,False,False,False,False,137817061.1342478,False,False,False,False
2022-08-26 00:00:00+00:00,3.83,4.19,3.51,3.66,114316221,,,,,,,,,,,3.9320935555027825,4.873711680234065,,,,4.402902617868424,,#000000,,4.097895244698911,,40.64366072753569,-16.587294010212574,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9165585819282316,1.0907911802853436,False,False,False,False,0.10771522662050932,0.1675680832170948,False,False,False,False,-743672094,-765580731.8962874,False,False,False,False,136076258.16134056,False,False,False,False
2022-09-02 00:00:00+00:00,3.36,4.0,3.35,3.78,90171577,,,,,,,,,,,3.8461063736376535,4.837448369257208,,,,4.341777371447431,,#000000,,4.061357840993487,,39.94501811206679,-16.587294010212574,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9199648197009674,1.0927880386983289,False,False,False,False,-0.03443081342402822,0.06656863489653328,False,False,False,False,-833843671,-770637245.9039699,False,False,False,False,132675911.40864867,False,False,False,False
2022-09-09 00:00:00+00:00,3.4,3.49,3.12,3.405,86974099,,,,,,,,,,,3.7511649161621468,4.798235779333002,,,,4.274700347747574,,#000000,,4.016561366091061,,39.590015451199825,-16.587294010212574,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9159626500666963,1.0907069808803913,False,False,False,False,-0.34282825441539394,-0.13812980975943034,False,False,False,False,-746869572,-768876677.4666388,False,False,False,False,129290591.97097099,False,False,False,False
2022-09-16 00:00:00+00:00,3.19,3.53,3.17,3.42,70115154,,,,,,,,,,,3.6918001347958502,4.767259978599383,,,,4.229530056697617,,#000000,,3.984937704355712,,38.85134822898552,-16.587294010212574,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9264639128461191,1.0898774398547435,False,False,False,False,-0.30269885945098335,-0.22041433460520685,False,False,False,False,-816984726,-772440236.6172581,False,False,False,False,124907226.1953435,False,False,False,False
2022-09-23 00:00:00+00:00,2.72,3.23,2.65,3.18,84753986,,,,,,,,,,,3.579287026201188,4.721019966701375,,,,4.150153496451281,,#000000,,3.4616980131853357,,37.31738565968102,-16.587294010212574,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8631633714880332,1.2778355879292402,False,False,False,False,-0.34282825441539394,-0.2816212945103004,False,False,False,False,-901738712,-782017901.4604242,False,False,False,False,121932912.10679953,False,False,False,False
2022-09-30 00:00:00+00:00,2.75,3.03,2.67,2.7,74918625,,,,,,,,,,,3.497253373627463,4.680927291733025,,,,4.089090332680244,,#000000,,3.4182260270965203,,36.34461009941507,-16.587294010212574,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.7374614738021855,1.3339871112356403,False,False,False,False,-0.34282825441539394,-0.31222477446284713,False,False,False,False,-826820087,-785336581.8707632,False,False,False,False,118450372.32111067,False,False,False,False
2022-10-07 00:00:00+00:00,3.17,4.09,2.73,2.79,264097266,,,,,,,,,,3.3300000000000005,3.4512692086548724,4.587594902025319,,,,3.789621370226731,,#000000,,3.3705616030210583,,37.31954165450127,-16.587294010212574,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.7955529887380884,1.2292809702570024,False,False,False,False,-0.04013921276102169,-0.1761819936119344,False,False,False,False,-562722821,-768846673.6581141,False,False,False,False,129239031.11213951,False,False,False,False
2022-10-14 00:00:00+00:00,3.14,3.4,2.83,3.15,102396629,,,,,,,,,,3.2722583287687965,3.419678917257471,4.549395152365067,,,,3.747110799463778,,#000000,,3.341372312294872,,37.93956292646681,-16.587294010212574,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8129201987722888,1.1935106693949138,False,False,False,False,-0.19526809630525718,-0.1857250449585958,False,False,False,False,-665119450,-761163175.6093649,False,False,False,False,127250705.0297588,False,False,False,False
2022-10-21 00:00:00+00:00,3.36,3.53,3.19,3.23,76541470,,,,,,,,,,3.2874171107235806,3.4156702585750267,4.52664461943071,,,,3.743243996243106,,#000000,,3.3494417366114964,,39.24976886534735,-15.490166933639237,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8778947368421054,1.1419548872180454,False,False,False,False,-0.06400030415997066,-0.12486267455928322,False,False,False,False,-588577980,-748379087.0457082,False,False,False,False,123494465.39792481,False,False,False,False
2022-10-28 00:00:00+00:00,3.63,3.78,3.13,3.34,103228994,,,,,,,,,,3.3301090857793514,3.42378270220113,4.501161550196658,,,,3.751684446059046,,#000000,,3.3745617219506903,,41.20186380360016,-13.432875374132259,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8959641255605382,1.0860986547085203,False,False,False,False,0.06941121816278847,-0.027725728198247375,False,False,False,False,-485348986,-728895375.8571372,False,False,False,False,121993319.3684489,False,False,False,False
2022-11-04 00:00:00+00:00,3.81,4.19,3.49,3.6,145175583,,,,,,,,,,3.4350667986625125,3.4662729078489436,4.478235280238446,,,,3.793191662249967,,#000000,,3.442361537335664,,43.24835077239255,-11.345346698645912,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9307437518819635,1.0644384221619994,False,False,False,False,0.34282817960150286,0.15755122570162775,False,False,False,False,-340173403,-700101155.6454974,False,False,False,False,123710524.08189714,False,False,False,False
2022-11-11 00:00:00+00:00,4.18,4.25,3.58,3.87,130373766,,,,,,,,,,3.5252174587155136,3.5123896606011558,4.464100644327449,,,,3.8339025878813735,,#000000,,3.5052690691870643,,45.96827455809792,-8.67096966529877,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9792998477929985,1.02130898021309,False,False,False,False,0.3428281848700861,0.25018970528585693,False,False,False,False,-209799637,-663782524.6347198,False,False,False,False,124204097.55731216,False,False,False,False
2022-11-18 00:00:00+00:00,3.86,4.44,3.84,4.39,107393367,,,,,,,,,,3.585484096441402,3.547684244219403,4.454111310271834,,,,3.86242655031088,,#000000,,3.549900405857064,,46.80690942169868,-7.840581187084865,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9595712098009188,1.0379785604900458,False,False,False,False,0.3428281970000803,0.2965089511429686,False,False,False,False,-317193004,-638109226.8099258,False,False,False,False,122958858.25677052,False,False,False,False
2022-11-25 00:00:00+00:00,3.85,3.88,3.59,3.835,47146931,,,,,,,,,,3.5945551044525543,3.5540439233924115,4.44703362179926,,,,3.865210883214742,,#000000,,3.5576890360489744,,47.371755802236464,-7.240321441032307,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9577770878609129,1.0471903135672151,False,False,False,False,0.1234134335946611,0.20996119236881486,False,False,False,False,-364339935,-617830020.0091906,False,False,False,False,117343159.94145419,False,False,False,False
2022-12-02 00:00:00+00:00,4.58,4.72,3.65,3.8,112451751,,,,,,,,,,3.669134715247469,3.60208018621872,4.443879137093566,,,,3.905031346186585,,#000000,,3.614657104763128,,50.125264880032276,-4.5382178260301345,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9683109118086698,0.9862481315396115,False,False,False,False,0.3428281989354279,0.2763946956521214,False,False,False,False,-251888184,-590723217.3418431,False,True,False,False,116980833.35319832,False,True,False,False
2022-12-09 00:00:00+00:00,3.48,5.12,3.46,4.66,187151413,,,,,,,,,4.0200000000000005,3.7205979895312633,3.641733891892119,4.427470083977592,,,,3.952450491350244,,#000000,,3.751336314733099,,48.738359292085235,-4.5382178260301345,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0034364261168385,0.9464490263459334,False,False,False,False,0.34282819138070997,0.3096114435164157,False,False,False,False,-439039597,-579487393.6128176,False,False,False,False,122178654.06777622,False,False,False,False
2022-12-16 00:00:00+00:00,3.26,3.72,3.13,3.48,95086935,,,,,,,,,3.801013075693031,3.696282733646997,3.629236628587106,4.40707251814685,,,,3.8834012390184958,,#000000,,3.6834572051728074,,47.201144987678596,-4.5382178260301345,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1,1.0028264556246467,0.9745618993781798,False,False,False,False,-0.157153451387596,0.07622899606440983,False,False,False,False,-534126532,-576127329.7896459,False,False,False,False,120171860.06275576,False,False,False,False
2022-12-23 00:00:00+00:00,2.79,3.225,2.69,3.22,91939668,,,,,,,,,3.5800337377116245,3.646345927283228,3.5982601120806716,4.379509885364272,,,,3.801037415609949,,#000000,,3.59798879967542,,45.010601681038466,-0.16214577221114013,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9691742081447965,1.0226244343891402,False,False,False,False,-0.34282825441539394,-0.13329962917549204,False,False,False,False,-626066200,-579826505.3607832,False,False,False,False,118080586.5766257,False,False,False,False
2022-12-30 00:00:00+00:00,2.69,2.78,2.52,2.78,58647387,,,,,,,,,3.455821796808909,3.6084582173448663,3.5735403807513637,4.359697718315547,,,,3.7493795283051714,,#000000,,3.3158489964680724,,43.223310898003085,-1.8670329196591666,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9626951995373049,1.0482938114517062,False,False,False,False,-0.34282825441539394,-0.238063941795443,False,False,False,False,-684713587,-587595918.8155401,False,False,False,False,113678127.34872751,False,False,False,False
2023-01-06 00:00:00+00:00,2.95,2.99,2.7,2.77,65673502,,,,,,,,,3.3799615821824123,3.5783188223446425,3.553596597751881,4.3408131872017055,,,,3.7131725473701604,,#000000,,3.311799916609351,,42.857382955862896,-2.226572271816025,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9755450795521508,1.0303476723629934,False,False,False,False,-0.25703949593722386,-0.24755171886633343,False,False,False,False,-619040085,-589925116.3106853,False,False,False,False,110122229.17474769,False,False,False,False
2023-01-13 00:00:00+00:00,3.17,3.31,2.64,2.81,118325901,,,,,,,,,3.314746532259275,3.5409736544865145,3.528297228618558,4.311574053295745,,,,3.673897867165023,,#000000,,3.310654856643954,,43.34341241077048,-2.226572271816025,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9671791839148433,1.0227675931401539,False,False,False,False,-0.201906987126471,-0.22472935299640223,False,False,False,False,-500714184,-583316899.1024864,False,False,False,False,110729908.56921083,False,False,False,False
2023-01-20 00:00:00+00:00,3.05,3.36,2.9,3.188,74052184,,,,,,,,,3.292086045177642,3.5227635428008868,3.5155882272938617,4.2948132681995315,,,,3.6563127708679803,,#000000,,3.308385197045293,,43.36394089984232,-2.226572271816025,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9688067837674139,1.0420956995760147,False,False,False,False,-0.13769292001707248,-0.18121113650673737,False,False,False,False,-574766368,-582683526.4282281,False,False,False,False,108013040.08260262,False,False,False,False
2023-01-27 00:00:00+00:00,3.21,3.3,2.99,3.07,79901144,,,,,,,,,3.2790847009765676,3.50746305116098,3.504681115079915,4.2781764864526295,,,,3.642351338417523,,#000000,,3.3091587030702234,,43.95021557003841,-2.226572271816025,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9825367647058826,1.0162377450980395,False,False,False,False,-0.1315462566466546,-0.15637869657669598,False,False,False,False,-494865224,-576178466.9891001,False,False,False,False,105930677.40981723,False,False,False,False
2023-02-03 00:00:00+00:00,3.2,3.59,3.07,3.17,94939088,,,,,,,,3.2866666666666666,3.2799161790730786,3.496738077547054,3.4968734572091744,4.2611019532178505,,,3.2866666666666666,3.564259266742765,,#000000,,3.278694099787424,,44.33833352338924,-2.226572271816025,False,False,False,True,False,0.0,-1.0,3.59,3.07,0.0,1,0.9747977598008711,1.0276913503422527,False,False,False,False,-0.05640120999668962,-0.1063899532866928,False,False,False,False,-589804312,-577187788.8417593,False,False,False,False,105116485.60168262,False,False,False,False
2023-02-10 00:00:00+00:00,2.84,3.26,2.79,3.22,75455752,,,,,,,,3.1434853366842956,3.2545350882900865,3.4769110441499174,3.482107515535078,4.243579591877297,,,3.1434853366842956,3.520123715307334,,#000000,,3.2286649101173945,,43.534631701795746,-2.226572271816025,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1,0.9287507846829882,1.066854990583804,False,False,False,False,-0.1810375980426948,-0.1437137756646938,False,False,False,False,-665260064,-583711661.075703,False,False,False,False,102919394.22378021,False,False,False,False
