date,Close,High,Low,Open,Volume,aVWAP_peak_158,aVWAP_peak_131,aVWAP_peak_127,aVWAP_peak_114,aVWAP_peak_106,aVWAP_peak_102,aVWAP_peak_94,aVWAP_peak_85,aVWAP_peak_73,aVWAP_peak_64,aVWAP_peak_55,aVWAP_peak_33,aVWAP_peak_24,aVWAP_valley_166,aVWAP_valley_155,aVWAP_OB_bull_166,aVWAP_OB_bear_131,aVWAP_OB_bear_24,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-01 00:00:00+00:00,45.25,50.4095,44.7,50.4,2201,,,,,,,,,,,,,,,,,,,,,#000000,,,,6.673257140983861,-44.35644613794664,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-32055,-14580.387044453248,False,False,False,False,10090.132858297131,False,False,False,False
2022-07-08 00:00:00+00:00,48.14,50.7,44.4,44.4,2091,,,,,,,,,,,,,,,,,,,,,#000000,,47.74666666666667,,10.008448074626662,-41.29802704177,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.34282825441539394,False,False,False,False,-29964,-15719.913930049304,False,False,False,False,9497.604498423269,False,False,False,False
2022-07-15 00:00:00+00:00,47.7055,51.0,44.95,47.45,1865,,,,,,,,,,,,,,,,,,,,,#000000,,47.81196052409842,,12.298450385953391,-39.32474899621028,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.322018718130883,-0.33242348627313845,False,False,False,False,-31829,-16913.179564860468,False,False,False,False,8932.226387428953,False,False,False,False
2022-07-22 00:00:00+00:00,51.8925,54.45,48.3445,48.75,4522,,,,,,,,,,,,,,,,,,,,,#000000,,50.687334817567034,,17.53646950956017,-34.59031356905731,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.15386374489935337,-0.24314361558624592,False,False,False,False,-27307,-17683.092189685616,False,False,False,False,8605.542951323105,False,False,False,False
2022-07-29 00:00:00+00:00,49.278,52.3745,48.5,51.85,1753,,,,,,,,,,,,,,,,,,,,,#000000,,50.4966388497202,,20.46138076592331,-32.177683679020575,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.19535791787104853,-0.21925076672864724,False,False,False,False,-29060,-18525.826101560757,False,False,False,False,8097.947177151023,False,False,False,False
2022-08-05 00:00:00+00:00,49.875,50.4275,47.9,49.125,2629,,,,,,,,,,,,,,,,,,,,,#000000,,50.193634568593424,,23.01112162460985,-30.11836181268486,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.24357601549169167,-0.23141339111016945,False,False,False,False,-26431,-19111.39453848218,False,False,False,False,7692.83997884354,False,False,False,False
2022-08-12 00:00:00+00:00,51.0035,52.5,49.5065,51.8495,1942,,,,,,,,,,,,,,,,,,,,,#000000,,50.30888113498845,,25.70480964046116,-27.898563722511287,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.0688962334207317,-0.15015481226545058,False,False,False,False,-24489,-19509.7356837798,False,False,False,False,7266.851832262538,False,False,False,False
2022-08-19 00:00:00+00:00,49.821,52.55,49.4005,51.25,2041,,,,,,,,,,,,,,,,,,,,,#000000,,50.341081884581826,,27.199745373236986,-26.791901553172217,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.21813370454886272,0.03398944614170607,False,False,False,False,-26530,-20029.755262759074,False,False,False,False,6879.751696539387,False,False,False,False
2022-08-26 00:00:00+00:00,53.0215,54.2205,46.555,47.0,1956,,,,,,,,,,,,,,,,,,,,,#000000,,50.44543681810494,,30.603315543835002,-23.8093665900599,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.15812396329583484,0.09605670471877045,False,False,False,False,-24574,-20366.36598403618,False,False,False,False,6515.02934864758,False,False,False,False
2022-09-02 00:00:00+00:00,51.07,54.6045,50.4495,53.1,1533,,,,,,,,,,,,,,,,,,,,,#000000,,51.06543018736969,,32.232279354283634,-22.522893660384305,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282395337864,0.21944247212627843,False,False,False,False,-26107,-20791.59813336683,False,False,False,False,6145.990137636649,False,False,False,False
2022-09-09 00:00:00+00:00,50.652,51.95,48.7,51.95,1829,,,,,,,,,,,,,,,,,,,,,#000000,,50.76342171567174,,33.2277183646068,-21.76981272317586,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.03801105539449633,0.12872676376038739,False,False,False,False,-27936,-21320.81308645077,False,False,False,False,5826.213090404305,False,False,False,False
2022-09-16 00:00:00+00:00,45.559,51.15,45.4,51.15,1555,,,,,,,,,,,,,,,,,,,,,#000000,,50.20845503015007,,32.156772364191845,-21.76981272317586,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.29475197038492257,-0.08301260331226759,False,False,False,False,-29491,-21926.012117084047,False,False,False,False,5509.826935559542,False,False,False,False
2022-09-23 00:00:00+00:00,40.084,46.0,39.85,46.0,774,,,,,,,,,,,,,,,,,,,,,#000000,,49.65293588272706,,29.98142763381714,-21.76981272317586,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.21292042886383078,False,False,False,False,-30265,-22543.71492322597,False,False,False,False,5159.024940332909,False,False,False,False
2022-09-30 00:00:00+00:00,37.9,40.475,37.65,39.2,1406,,,,,,,,,,,,,,,,,,,,,#000000,,46.06622917544182,,27.95927211144554,-16.55779583694779,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.27787434163961233,False,False,False,False,-31671,-23219.81011409812,False,False,False,False,4881.023092900841,False,False,False,False
2022-10-07 00:00:00+00:00,47.45,61.9895,38.9,38.9005,35991,,,,,,,,,,,,,49.44649999999999,,,,,49.44649999999999,49.44649999999999,,#000000,,49.243211922151914,,31.76468579376759,-16.55779583694779,False,False,False,True,True,,-1.0,61.9895,38.9,0.0,0,,,False,False,False,False,0.23200779835709948,-0.022933271641256428,False,False,False,False,4320,-21179.824179720483,False,False,False,False,7185.465826760038,False,False,False,False
2022-10-14 00:00:00+00:00,38.6,51.6,38.55,51.6,21838,,,,,,,,,,,,,46.980635116752254,,,,,46.980635116752254,46.980635116752254,,#000000,,47.10085268423168,,32.226038600652394,-16.55779583694779,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.03529520380341225,-0.02911423772233434,False,False,False,False,-17518,-20908.577944185636,False,False,False,False,8270.838728481516,False,False,False,False
2022-10-21 00:00:00+00:00,44.796,45.05,39.4,40.3,8816,,,,,,,,,,,,,46.46491199889964,,,,,46.46491199889964,46.46491199889964,,#000000,,46.62171742887661,,34.94482121871908,-21.047321560371884,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.7767165030745604,1.1764397015885733,False,False,False,False,-0.17680067590267762,-0.10295745681250598,False,False,False,False,-8702,-20004.38698535707,False,False,False,False,8311.221044890293,False,False,False,False
2022-10-28 00:00:00+00:00,41.9655,45.95,41.5505,44.6,12455,,,,,,,,,,,,,45.943789340497254,,,,,45.943789340497254,45.943789340497254,,#000000,,46.123621292425184,,36.19649962243939,-19.884624376999355,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8257329752290403,1.1598149586526796,False,False,False,False,-0.10055441140372003,-0.10175593410811301,False,False,False,False,-21157,-20089.765727182472,False,False,False,False,8618.167634157679,False,False,False,False
2022-11-04 00:00:00+00:00,44.0505,45.45,40.9,41.754,10890,,,,,,,,,,,,,45.644044358632435,,,,,45.644044358632435,45.644044358632435,,#000000,,45.828112996733765,,37.847883474539614,-18.296659263648408,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8588771251956631,1.1199737309397886,False,False,False,False,-0.12912727895009415,-0.11544160652910358,False,False,False,False,-10267,-19362.15345109488,False,False,False,False,8786.451513108961,False,False,False,False
2022-11-11 00:00:00+00:00,47.6775,47.777,42.55,44.85,9955,,,,,,,,,,,,,45.679648650090876,,,,,45.679648650090876,45.679648650090876,,#000000,,45.846559807856465,,40.27566865289014,-15.954190078809653,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8790682529084207,1.1081435774641404,False,False,False,False,0.02377108357031355,-0.04583526147939502,False,False,False,False,-312,-17951.030973236,False,False,False,False,8873.010660286074,False,False,False,False
2022-11-18 00:00:00+00:00,48.731,52.5,47.05,48.05,8053,,,,,,,,,,,,,45.959074384093526,,,,,45.959074384093526,45.959074384093526,,#000000,,46.09876709084055,,42.360785717930696,-13.951081368113137,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8948480776506503,1.0526183611433642,False,False,False,False,0.29983818986638533,0.12700146419349514,False,False,False,False,7741,-16047.917567811111,False,False,False,False,8812.269129894514,False,False,False,False
2022-11-25 00:00:00+00:00,49.7,49.9495,45.9005,48.95,4082,,,,,,,,,,,,,46.05222295384249,,,,,46.05222295384249,46.05222295384249,,#000000,,46.18224976258777,,44.18067045642328,-12.194886299332097,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8947251926806147,1.0734515350029568,False,False,False,False,0.18600819634815885,0.156504830270827,False,False,False,False,11823,-13983.405155380658,False,False,False,False,8461.878823976402,False,False,False,False
2022-12-02 00:00:00+00:00,54.1495,54.4,47.2005,48.75,9274,,,,,,,,,,,,,46.500389895127746,,,,,46.500389895127746,46.500389895127746,,#000000,,46.597530479594965,,46.91506638047534,-9.559171981440855,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9073008623768943,1.0149353217329182,False,False,False,False,0.34282824810534634,0.24966653918808668,False,False,False,False,21097,-11384.856625352462,False,False,False,False,8522.035948126299,False,False,False,False
2022-12-09 00:00:00+00:00,41.75,58.95,40.0,55.5,23812,,,,,,,,,,,,46.9,46.56593909960551,,,,,46.56593909960551,46.73296954980275,,#000000,,46.633933642428545,,45.39376899246231,-9.559171981440855,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9007853610809954,0.9807053265286335,False,False,False,False,0.23208006407405227,0.24087330163106946,False,False,False,False,-2715,-10742.645023474503,False,False,False,False,9654.625877894721,False,False,False,False
2022-12-16 00:00:00+00:00,36.1,44.05,33.2,44.05,15899,,,,,,,,,,,,43.24998153324436,45.69899315183311,,,,,45.69899315183311,44.47448734253874,,#000000,,45.083772260588425,,43.12517651232382,-9.559171981440855,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8944639696188922,1.0440245817021312,False,False,False,False,-0.34282825441539394,-0.05097747639216224,False,False,False,False,-18614,-11325.708355068982,False,False,False,False,10117.17210916178,False,False,False,False
2022-12-23 00:00:00+00:00,29.9,36.1,26.7995,36.1,17271,,,,,,,,,,,,39.51680773168135,44.26899253936389,,,,,44.26899253936389,41.89290013552262,,#000000,,39.7360503649929,,40.3843489441905,-2.9203273052492023,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.87068236698292,1.0655926574682413,False,False,False,False,-0.34282825441539394,-0.1969028654037781,False,False,False,False,-35885,-13144.915143582391,False,False,False,False,10647.085286260908,False,False,False,False
2022-12-30 00:00:00+00:00,29.9215,30.55,27.5,30.55,11158,,,,,,,,,,,,37.84769695479894,43.38897477404737,,,,,43.38897477404737,40.61833586442316,,#000000,,38.7231131334993,,38.433999652115936,-4.7940588014649705,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8896995226060097,1.0978404942431903,False,False,False,False,-0.34282825441539394,-0.26986555990958605,False,False,False,False,-24727,-14002.84735516888,False,False,False,False,10684.930820611951,False,False,False,False
2023-01-06 00:00:00+00:00,30.15,30.7,28.6805,30.4,10294,,,,,,,,,,,,36.79719330264936,42.69104938651637,,,,,42.69104938651637,39.744121344582865,,#000000,,38.08274796722935,,37.1245794875983,-6.079021137443959,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8955023752729909,1.1010591617055927,False,False,False,False,-0.3203645495751513,-0.29511505474236865,False,False,False,False,-14433,-14034.71051404526,False,False,False,False,10655.972982048102,False,False,False,False
2023-01-13 00:00:00+00:00,29.0015,30.25,28.5005,30.05,4746,,,,,,,,,,,,36.366611246693914,42.379179201664925,,,,,42.379179201664925,39.372895224179416,,#000000,,37.79450132561668,,35.964992726604066,-7.262661212705133,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8885430373696664,1.1080492597466203,False,False,False,False,-0.3309610387220287,-0.3130380467321987,False,False,False,False,-19179,-14415.768994486352,False,False,False,False,10218.197205600094,False,False,False,False
2023-01-20 00:00:00+00:00,28.2,30.25,28.15,29.5,5291,,,,,,,,,,,,35.91807775240851,42.03844428531713,,,,,42.03844428531713,38.97826101886282,,#000000,,37.4798562742547,,34.9756951419122,-8.322090311668084,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8665580663068901,1.1359021262008986,False,False,False,False,-0.3368874500234559,-0.3249627483778273,False,False,False,False,-24470,-15160.526846746623,False,False,False,False,9853.219634814901,False,False,False,False
2023-01-27 00:00:00+00:00,26.662,28.5,25.25,28.45,9046,,,,,,,,,,,,35.072625704578,41.40880041744528,,,,,41.40880041744528,38.24071306101164,,#000000,,33.185112992493615,,33.9546589672838,-9.445705113398098,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.847442143727162,1.1344366626065776,False,False,False,False,-0.34282825441539394,-0.3338955013966106,False,False,False,False,-33516,-16520.191524765392,False,False,False,False,9793.425587791577,False,False,False,False
2023-02-03 00:00:00+00:00,28.4405,28.95,26.1055,26.6,5831,,,,,,,,,,,,34.664102187108924,41.05648346773355,,,,,41.05648346773355,37.86029282742123,,#000000,,33.058454239286625,,34.01436417360522,-9.56439085121999,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8565832102457498,1.1196077001160976,False,False,False,False,-0.3227521340471917,-0.32832381772190117,False,False,False,False,-27685,-17347.21437478277,False,False,False,False,9499.912581288496,False,False,False,False
2023-02-10 00:00:00+00:00,27.25,28.65,26.3,28.35,3162,,,,,,,,,,,,34.44845021907176,40.8669765657,,,,,40.8669765657,37.65771339238588,,#000000,,32.94306625494825,,33.78309535362943,-10.019924676950197,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8474036375618998,1.1345550073684885,False,False,False,False,-0.32328906448169187,-0.3258064411017965,False,False,False,False,-30847,-18347.19849516923,False,False,False,False,9030.437575267126,False,False,False,False
2023-02-17 00:00:00+00:00,28.8115,29.1,26.8,27.85,2371,,,,,,,,,,,,34.31319288948485,40.73691259075871,,,,,40.73691259075871,37.52505274012178,,#000000,,32.8972848363161,,34.34196382724238,-10.019924676950197,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8503257189125526,1.1328025321425066,False,False,False,False,-0.27645077603600215,-0.30112860856889934,False,False,False,True,-28476,-19097.480088119653,False,False,False,False,8537.145903025117,False,False,False,False
2023-02-24 00:00:00+00:00,26.8525,29.0,26.5,29.0,4203,,,,,,,,,,,,34.05813914877436,40.49872001481556,,,,,40.49872001481556,37.27842958179496,,#000000,,32.75320086506461,,34.24567326865999,-10.0653519619732,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8615532264654739,1.1483638828444462,False,False,False,False,-0.20665606344129867,-0.253892336005099,True,False,False,False,-32679,-20103.51860011079,False,False,False,False,8216.09805835659,False,False,False,False
2023-03-03 00:00:00+00:00,28.558,28.558,26.35,26.9,2010,,,,,,,,,,,,33.94923130223991,40.39095760096652,,,,,40.39095760096652,37.17009445160322,,#000000,,32.699107230098114,,34.99338436875695,-10.0653519619732,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8338833248349224,1.1555145066271573,False,False,False,False,-0.1967612141424165,-0.22532677507375776,False,False,False,False,-30669,-20886.146851954436,False,False,False,False,7756.387091070917,False,False,False,False
2023-03-10 00:00:00+00:00,26.975,28.65,26.65,28.65,2183,,,,,,,,,,,,33.82778893133351,40.27234482457573,,,,,40.27234482457573,37.05006687795462,,#000000,,32.6280117687094,,35.09264496709979,-10.0653519619732,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8457922624570432,1.139013264451722,False,False,False,False,-0.14941299577052466,-0.18736988542214122,False,False,False,False,-32852,-21772.506344402256,False,False,False,False,7343.5436028434415,False,False,False,False
2023-03-17 00:00:00+00:00,25.7035,27.3005,25.45,26.25,3199,,,,,,,,,,,,33.62395595664973,40.085547835945356,,,,,40.085547835945356,36.85475189629754,,#000000,,32.47070634651824,,34.817100524904276,-10.298927221312717,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8557328769849165,1.1462536978814288,False,False,False,False,-0.34282825441539394,-0.2650990699187676,False,False,False,False,-36051,-22830.172541113203,False,False,False,False,7036.540373003186,False,False,False,False
2023-03-24 00:00:00+00:00,23.652,25.65,23.425,25.5,6705,,,,,,,,,,,,33.129355507767144,39.658128143588094,,,,,39.658128143588094,36.39374182567762,,#000000,,32.01947512947082,,34.0743164579993,-11.288510257829138,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8755637702914756,1.1259203284078956,False,False,False,False,-0.34282825441539394,-0.30396366216708076,False,False,False,False,-42756,-24306.15976029,False,False,False,False,7011.981826854802,False,False,False,False
2023-03-31 00:00:00+00:00,23.0175,24.25,22.8495,24.25,3368,,,,,,,,,,,,32.877636607710514,39.44038338897644,,,,,39.44038338897644,36.15900999834348,,#000000,,31.786554210733108,,33.37607641338631,-12.20997659367631,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8855127658696876,1.0987962822927695,False,False,False,False,-0.34282825441539394,-0.32339595829123735,False,False,False,False,-46124,-25922.29607434259,False,False,False,False,6742.0572470877805,False,False,False,False
2023-04-07 00:00:00+00:00,21.433,24.4,20.75,24.4,3758,,,,,,,,,,,,32.57871061200583,39.18688107102764,,,,,39.18688107102764,35.88279584151674,,#000000,,31.499433034985472,,32.457329740890465,-13.318354858510851,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8480042231047019,1.2938257089497027,False,False,False,False,-0.34282825441539394,-0.3331121063533157,False,False,False,False,-49882,-27697.08895772462,False,False,False,False,6521.0159695257225,False,False,False,False
2023-04-14 00:00:00+00:00,20.954,22.4,20.7905,21.1,8206,,,,,,,,,,,,31.933967253279814,38.633151513830825,,,,,38.633151513830825,35.28355938355532,,#000000,,30.8853826344197,,31.673290235769457,-14.27070881921422,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8361329741341362,1.249559804905534,False,False,False,False,-0.34282825441539394,-0.3379701803843548,False,False,False,False,-58088,-29948.26755344872,False,False,False,False,6645.829601412706,False,False,False,False
2023-04-21 00:00:00+00:00,20.533,21.85,20.3,21.35,4060,,,,,,,,,,,,31.628174824149056,38.36434843757192,,,,,38.36434843757192,34.99626163086049,,#000000,,30.599481098248404,,30.99633863445851,-15.1028803996496,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.823772150967006,1.2129667114439762,False,False,False,False,-0.34282825441539394,-0.34039921739987433,False,False,False,False,-62148,-32333.432919859926,False,False,False,False,6454.2866679747285,False,False,False,False
2023-04-28 00:00:00+00:00,21.769,23.5,19.749,20.75,18121,,,,,,,,,,,,30.53278723673398,37.30693861344948,,,,,37.30693861344948,33.919862925091735,,#000000,,25.74493633190609,,31.351542885540336,-15.1028803996496,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7977091287747311,1.207303019784797,True,False,False,False,-0.28298706413377894,-0.31169314076682664,False,False,False,False,-44027,-33199.62307394437,False,False,False,False,7318.487655532156,False,False,False,False
2023-05-05 00:00:00+00:00,24.1343,24.38,21.11,22.43,22422,,,,,,,,,,,,29.655074282085263,36.28212531105132,,,,,36.28212531105132,32.96859979656829,,#000000,,25.55187996655786,,33.124248581798675,-15.1028803996496,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.8141254712783647,1.1968620471629627,False,False,False,False,-0.16381480061830042,-0.23775397069256354,False,False,False,False,-21605,-32340.762105504047,False,False,False,False,8437.266347714958,False,False,False,False
2023-05-12 00:00:00+00:00,20.6208,24.43,20.04,24.3,14287,,,,,,,,,,,21.696933333333334,29.090544658719082,35.636504494816016,,,,,35.636504494816016,28.807994162289475,,#000000,,23.33967617823683,,33.19930249187521,-15.1028803996496,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7869770252217466,1.2199149362021517,False,False,False,False,-0.21689740407220354,-0.22732568738238354,True,False,False,False,-35892,-32603.8167643556,False,False,False,False,8870.579951587924,False,False,False,False
2023-05-19 00:00:00+00:00,21.2789,22.07,20.84,20.84,5526,,,,,,,,,,,21.613084355389557,28.88507130320061,35.39679860069919,,,,,35.39679860069919,28.63165141976312,,#000000,,23.235679440937925,,33.667673322743305,-15.1028803996496,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7401611268479009,1.2958927469370496,False,False,False,False,-0.29059404305595415,-0.25895986521916886,False,False,False,False,-30366,-32438.05255958852,False,False,False,False,8622.833288507338,False,False,False,False
2023-05-26 00:00:00+00:00,21.3843,22.391,21.34,21.34,6871,,,,,,,,,,,21.636777935591866,28.65432489148737,35.116104767161765,,,,,35.116104767161765,28.469069198080334,,#000000,,23.164755753202535,,34.07158561402758,-15.1028803996496,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7484987290721216,1.2750447552504072,False,False,False,False,-0.18127986292794218,-0.22011986407355552,False,False,False,False,-23495,-31775.60422184122,False,False,False,False,8493.067859729017,False,False,False,False
2023-06-02 00:00:00+00:00,21.6917,22.4704,21.65,22.13,4476,,,,,,,,,,,21.67995621416346,28.516585950814562,34.94242154795906,,,,,34.94242154795906,28.379654570979028,,#000000,,23.136981239880996,,34.57354546994032,-15.1028803996496,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7184217837091659,1.3373565458590235,False,False,False,False,-0.06735514309890614,-0.14373750358623083,False,False,False,False,-19019,-30830.670575778906,False,False,False,False,8195.507277526867,False,False,False,False
