date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_172,aVWAP_valley_187,aVWAP_valley_176,aVWAP_valley_157,aVWAP_valley_150,aVWAP_valley_136,aVWAP_valley_129,aVWAP_valley_111,aVWAP_valley_92,aVWAP_valley_85,aVWAP_valley_78,aVWAP_valley_60,aVWAP_valley_39,aVWAP_OB_bull_150,aVWAP_OB_bull_111,aVWAP_OB_bull_92,aVWAP_OB_bull_39,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-25 00:00:00+00:00,8.1399476961,8.3690360444,7.9547273293,8.1545703566,12907680,,,,,,,,,,,,,,,,,,,,,#000000,,7.786572627076522,,56.95282723173891,-6.920172890561744,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282086595611,0.3286102161877769,False,False,False,False,36507717,-2722730.5577107044,False,False,False,False,16527176.42881128,False,False,False,False
2022-04-01 00:00:00+00:00,8.4518977874,8.466520448,7.6622741187,7.9937210908,13687097,,,,,,,,,,,,,,,,,,,,,#000000,,7.817922154073151,,60.278023623817234,-3.954260905198666,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.29884210268778244,0.3137261594377797,False,False,False,False,50194814,1197087.5576752736,False,False,False,False,16316800.17482526,False,False,False,False
2022-04-08 00:00:00+00:00,8.4616462278,8.661489255,8.1155765952,8.5201368699,10389015,,,,,,,,,,,,,,,,,,,,,#000000,,7.855579331853491,,62.6872191405133,-1.7295159464474068,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282821427936844,0.3282771868585741,False,False,False,False,60583829,5596105.442291919,False,False,False,False,15877704.976690056,False,False,False,False
2022-04-15 00:00:00+00:00,8.7930931998,8.8467096218,8.4158285581,8.5883759524,9304132,,,,,,,,,,,,,,,,,,,,,#000000,,7.902692071467722,,65.49384894426339,1.0076678172173814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282821443224687,0.3355527006454105,False,False,False,False,69887961,10358465.113233259,False,False,False,False,15390773.645083385,False,False,False,False
2022-04-22 00:00:00+00:00,8.0327148522,8.9880620069,7.97422421,8.9003260437,12988383,,,,,,,,,,,,,,,,,,,,,#000000,,8.063900929756606,,62.73574796112476,1.0076678172173814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.2712576030736851,0.3034051518595478,False,False,False,False,56899578,13805954.95669746,False,False,False,False,15212818.782484615,False,False,False,False
2022-04-29 00:00:00+00:00,7.5647897152,7.8767398065,7.0578708167,7.7402616415,20860934,,,,,,,,,,,,,,,,,,,,,#000000,,7.853346379541448,,58.66562366861351,1.0076678172173814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.21814472276745592,0.042630214546045944,False,False,False,False,36038644,15452820.811756907,False,False,False,False,15631197.687485754,False,False,False,False
2022-05-06 00:00:00+00:00,7.4868021923,7.8669913661,7.1846005413,7.2918333852,17203640,,,,,,,,,,,,,,,,,,,,,#000000,,7.794599776738188,,55.4402230794828,1.0076678172173814,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.26066220251193184,-0.10901599398294295,False,False,False,False,18835004,15703352.899774915,False,False,False,False,15747674.895820143,False,False,False,False
2022-05-13 00:00:00+00:00,6.8921473307,7.2918333852,6.5899456797,7.2625880642,23819550,,,,,,,,,,,,,,,,,,,,,#000000,,7.463143309240726,,50.99793961592622,15.344772798864454,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.22592212419916846,False,False,False,False,-4984546,14170915.944236033,False,False,False,False,16345591.570203837,False,False,False,False
2022-05-20 00:00:00+00:00,7.3015818256,7.477053752,6.7507949455,6.8629020096,15528499,,,,,,,,,,,,,,,,,,,,,#000000,,7.4564900812256525,,49.6174151876647,13.791468706706496,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.26872650692082295,-0.2473243155599957,False,False,False,False,10543953,13902252.02244077,False,False,False,False,16285066.194633182,False,False,False,False
2022-05-27 00:00:00+00:00,7.3893177888,7.6037834766,7.2625880642,7.4478084309,13628560,,,,,,,,,,,,,,,,,,,,,#000000,,7.473788908214551,,48.991294888415005,12.845835344916281,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.1386674924315874,-0.19299590399579156,False,False,False,False,24172513,14663012.094852565,False,False,False,False,16088287.957993686,False,False,False,False
2022-06-03 00:00:00+00:00,7.8474944854,8.24718054,7.204097422,7.4673053116,17574507,,,,,,,,,,,,,,,,,,,,,#000000,,7.581877429175667,,50.283292780725226,12.845835344916281,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.023603016165798775,-0.10829946008079516,False,False,False,False,41747020,16669234.902641263,False,False,False,False,16198378.257401561,False,False,False,False
2022-06-10 00:00:00+00:00,7.9254820083,8.0229664118,7.2918333852,7.9157335679,17414487,,,,,,,,,,,,,,,,,,,,,#000000,,7.609965527789069,,51.48080770601967,12.845835344916281,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.05028457041731286,-0.07929201524905401,False,False,False,False,59161507,19816810.613556724,False,False,False,False,16288460.386482928,False,False,False,False
2022-06-17 00:00:00+00:00,6.9745726766,7.7207647608,6.8620795689,7.6232803573,28934203,,,,,,,,,,,,,,,,,,,,,#000000,,7.503625478121057,,49.02577576292548,11.637058593604692,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.1955930015373586,-0.1374425083932063,False,False,False,False,30227304,20587958.271811783,False,False,False,False,17225182.061558265,False,False,False,False
2022-06-24 00:00:00+00:00,6.9745726766,7.3022699903,6.7104584237,6.9256626298,15439150,,,,,,,,,,,,,,,,,,,,,#000000,,7.450036252578514,,47.2721815178582,9.469183527023546,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.3116572925456276,-0.22454990046941692,False,False,False,False,30227304,21301983.881307207,False,False,False,False,17092883.390331727,False,False,False,False
2022-07-01 00:00:00+00:00,7.336507023,7.4979101776,6.7446954565,7.0430467421,32617323,,,,,,,,,,,,,,,,,,,,,#000000,,7.409119108250397,,47.40712305968994,9.103742774059441,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9480108361305926,0.9591092565468989,False,False,False,False,-0.18019175471432802,-0.20237082759187247,False,False,False,False,62844627,24379216.70491408,False,False,False,False,18242841.879936785,False,False,False,False
2022-07-08 00:00:00+00:00,7.0626107609,7.336507023,6.6028563207,7.2484689388,21380974,,,,,,,,,,,,,,,,,,,,,#000000,,7.217205726513375,,46.62368236255016,7.797281612554414,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9618738255779582,0.9699886315762603,False,False,False,False,-0.31588883739446105,-0.2591298324931668,False,False,False,False,41463653,25644730.504550077,False,False,False,False,18475296.111052576,False,False,False,False
2022-07-15 00:00:00+00:00,6.906098611,7.321834009,6.6860034003,6.9550086579,31937226,,,,,,,,,,,,,,,,,,,,,#000000,,7.176794574943048,,45.57929803868189,6.234987025086724,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9689819339877688,0.9589729765228138,False,False,False,False,-0.28441942745729343,-0.2717746299752301,False,False,False,False,9526427,24450782.096805625,False,False,False,False,19472476.10282646,False,False,False,False
2022-07-22 00:00:00+00:00,7.0528287515,7.4538911354,6.9452266485,7.0430467421,24136530,,,,,,,,,,,,,,,,,,,,,#000000,,7.18319759709834,,45.432226994387605,5.532938742546399,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9955944285070378,0.9465296838175429,False,False,False,False,-0.13003015166307272,-0.2009023908191514,False,False,False,False,33662957,25133165.42296817,False,False,False,False,19817961.57669117,False,False,False,False
2022-07-29 00:00:00+00:00,7.7180053882,7.7962614632,6.6517663676,7.013700714,37130309,,,,,,,,,,,,,,,,,,,,,#000000,,7.228203488786682,,47.704814440920266,5.532938742546399,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9848518037419965,0.9190094956217695,False,False,False,False,-0.10837369890723893,-0.15463804486319516,False,False,False,False,70793266,28515395.0953409,False,False,False,False,21100357.682121456,False,False,False,False
2022-08-05 00:00:00+00:00,7.6201852946,7.8304984959,7.1848858779,7.7082233789,24517115,,,,,,,,,,,,,,,,,,,,,#000000,,7.263779287125753,,48.97251463461113,5.532938742546399,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0137901122667468,0.9031976894420899,False,False,False,False,0.14063813562051594,-0.0069999546213396074,False,False,False,False,46276151,29831006.643834166,False,False,False,False,21353450.816779125,False,False,False,False
2022-08-12 00:00:00+00:00,7.9429916036,8.0505937066,7.6397493133,7.7962614632,18247930,,,,,,,,,,,,,,,,,,,,,#000000,,7.442758442318831,,50.91922935871909,5.532938742546399,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,1.0306731116159131,0.9083212255764072,False,False,False,False,0.3428281698161813,0.16791410759742084,False,False,False,False,64524081,32400864.003550153,False,False,False,False,21123412.23775845,False,False,False,False
2022-08-19 00:00:00+00:00,7.3854170699,7.8060434725,7.3756350605,7.7082233789,13956405,,,,,,,,,,,,,,,,,,,,,#000000,,7.41391116988887,,50.34104923856263,5.532938742546399,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9942441802143334,0.9334034818942571,False,False,False,False,0.13915949015450862,0.15353679887596472,False,False,False,False,50567676,33746553.78106496,False,False,False,False,20592522.812739305,False,False,False,False
2022-08-26 00:00:00+00:00,7.4245451073,7.84517151,7.2386869294,7.2680329575,14467330,,,,,,,,,,,,,,,,,,,,,#000000,,7.4047869546567515,,50.06241544993471,5.532938742546399,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9818397277402703,0.9375692335633016,False,False,False,False,0.10174625356424677,0.12764152622010574,False,False,False,False,65035006,36064216.90839348,False,False,False,False,20138804.82661047,False,False,False,False
2022-09-02 00:00:00+00:00,7.013700714,7.5566022337,6.7006764144,7.3462890324,17471458,,,,,,,,,,,,,,,,,,,,,#000000,,7.355315857923438,,48.54031069327681,5.532938742546399,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9443029574777381,0.9607887756456397,False,False,False,False,-0.21334669712792523,-0.04285258545390974,False,False,False,False,47563548,36916019.21147545,False,False,False,False,19941223.58019488,False,False,False,False
2022-09-09 00:00:00+00:00,7.3854170699,7.414763098,6.8278425361,7.0723927702,12064173,,,,,,,,,,,,,,,,,,,,,#000000,,7.340698961037426,,48.76925326568404,5.532938742546399,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.924597156451291,1.0144867199747303,False,False,False,False,-0.2191401165621324,-0.13099635100802107,False,False,False,False,59627721,38598367.4921069,False,False,False,False,19357738.352032296,False,False,False,False
2022-09-16 00:00:00+00:00,7.0472428138,7.5908392665,6.8313105827,7.5028011822,17272721,,,,,,,,,,,,,,,,,,,,,#000000,,7.32074715995566,,47.87343582449948,4.811423228547717,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9316260515729914,0.9998731698493293,False,False,False,False,-0.169069525266863,-0.15003293813744203,False,False,False,False,42355000,38876636.56676565,False,False,False,False,19203292.622252125,False,False,False,False
2022-09-23 00:00:00+00:00,6.6055632503,7.2729901463,6.5074122361,6.9196464954,17206219,,,,,,,,,,,,,,,,,,,,,#000000,,7.277542267218859,,45.992999263554566,2.651255455105243,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8938670232280468,1.0182610815479192,False,False,False,False,-0.34282825441539394,-0.246430596276418,False,False,False,False,25148781,37859758.37663486,True,False,False,False,19055361.242826045,True,False,False,False
2022-09-30 00:00:00+00:00,7.2729901463,7.4594770731,6.2325893966,6.576117946,22579233,,,,,,,,,,,,,,6.988352205333333,,,,6.988352205333333,,6.988352205333333,#000000,,7.185481303433301,,46.88889085525872,2.651255455105243,False,False,False,False,False,,1.0,7.459477,6.2325892,0.0,1,0.8971044515730455,1.0132499971766673,False,False,False,False,-0.34282825441539394,-0.29462942534590597,False,False,False,False,47728014,38590740.2746619,False,False,False,False,19316388.780394483,False,False,False,False
2022-10-07 00:00:00+00:00,7.6754093042,8.0140303029,7.3122505519,7.410401566,22755394,,,,,,,,,,,,,,7.329110118738619,,,,7.329110118738619,,7.329110118738619,#000000,,7.299735446717571,,48.68268246422125,2.651255455105243,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9282473991548237,0.9926600508110436,False,False,False,False,0.21291590899362467,-0.04085675817614065,False,False,False,False,70483408,40953160.10616843,False,False,False,False,19571129.907772668,False,False,False,False
2022-10-14 00:00:00+00:00,7.0865032195,7.6364433516,6.9490917997,7.6067035943,16674416,,,,,,,,,,,,,,7.300849134684568,,,,7.300849134684568,,7.300849134684568,#000000,,7.289298159141549,,48.282421648726114,2.651255455105243,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.8938302996353018,1.0192371343297342,False,False,False,False,-0.03491525167237965,-0.037886004924260155,True,False,False,False,53808992,41905443.95015595,False,False,False,False,19356558.507196914,False,False,False,False
2022-10-21 00:00:00+00:00,7.5183676816,7.5478129858,6.993259756,7.2926203491,15670996,,,,,,,,,,,,,,7.311399549395369,,,,7.311399549395369,,7.311399549395369,#000000,,7.294593416255453,,49.201750180568176,2.651255455105243,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9164351643616028,1.0315902788744984,False,False,False,False,0.012883553686430382,-0.012501225618914886,False,False,False,False,69479988,43948002.768662915,False,False,False,False,19083553.87703418,False,False,False,False
2022-10-28 00:00:00+00:00,7.9894925494,8.1691089052,7.3220656533,7.4300317689,16660607,,,,,,,,,,,,,,7.402435260009393,,,,7.402435260009393,,7.402435260009393,#000000,,7.339542238910778,,51.04356221363448,2.651255455105243,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9786845812617873,0.9497040796241115,False,False,False,False,0.3428281720793168,0.16516347323020097,False,False,False,False,86140595,47073379.970984176,False,False,False,False,18904076.330587205,False,False,False,False
2022-11-04 00:00:00+00:00,7.9600472451,8.0476961007,7.2631750449,7.8913415352,19097731,,,,,,,,,,,,,,7.462122842712902,,,,7.462122842712902,,7.462122842712902,#000000,,7.373677858212881,,52.268601275423066,2.651255455105243,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9691831408314825,0.9557537863461112,False,False,False,False,0.27024834711203416,0.21770591017111757,False,False,False,False,67042864,48552601.010170534,False,False,False,False,18918421.12091408,False,False,False,False
2022-11-11 00:00:00+00:00,8.7158100538,8.7845157637,7.7490225648,7.9502321437,23497218,,,,,,,,,,,,,,7.62587880833756,,,,7.62587880833756,,7.62587880833756,#000000,,7.468561046694904,,54.87164656841955,-0.5036662941162717,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0349948172814167,0.8986263045348548,False,False,False,False,0.34282820228342953,0.28026705622727355,False,False,False,False,90540082,51662784.78719494,False,False,False,False,19257591.26010563,False,False,False,False
2022-11-18 00:00:00+00:00,8.7550704595,8.918786351,8.48024762,8.6765496482,20988275,,,,,,,,,,,,,,7.7710276734792885,,,,7.7710276734792885,,7.7710276734792885,#000000,,7.5596273471052235,,56.81349928178207,1.454736093508778,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0652928640661736,0.8997633093273961,False,False,False,False,0.34282821445509937,0.31154763534118646,False,False,False,False,111528357,56097271.617773086,False,False,False,False,19385790.05565336,False,False,False,False
2022-11-25 00:00:00+00:00,9.4323124569,9.6237069344,8.6274741411,8.6372892425,12216463,,,,,,,,,,,,,,7.875629479476295,,,,7.875629479476295,,7.875629479476295,#000000,,7.626901621777059,,59.530666334586996,4.11970959228745,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0447336951419632,0.8738946477995513,False,False,False,False,0.3428282219241039,0.3271879286326452,False,False,False,False,123744820,61108201.12756767,False,False,False,False,18854728.792271633,False,False,False,False
2022-12-02 00:00:00+00:00,9.8445467162,9.898529774,9.0348008497,9.3734218484,19212337,,,,,,,,,,,,,,8.049841501692692,,,,8.049841501692692,,8.049841501692692,#000000,,7.742809032240821,,62.177684640032865,6.66655459345133,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0688679794132794,0.8915153806729197,False,False,False,False,0.342828226152839,0.3350080773927421,False,False,False,False,142957157,67171086.74774784,False,False,False,False,18881218.2891404,False,False,False,False
2022-12-09 00:00:00+00:00,9.682798672,10.037047404,9.5056743061,9.7319998848,17792770,,,,,,,,,,,,,,8.19517582518508,,,,8.19517582518508,,8.19517582518508,#000000,,7.844684255024909,,63.48009476866493,7.907155389060769,False,False,True,False,True,14.02117537052306,0.0,0.0,0.0,0.0,0,1.0892909400317208,0.8717352153315555,False,False,False,False,0.3428282247988581,0.3389181510958001,False,False,False,False,125164387,71466886.76643318,False,False,False,False,18800592.489944816,False,False,False,False
2022-12-16 00:00:00+00:00,9.485993821,10.1944912848,9.2842688487,9.5843962465,20247787,,,,,,,,,,,,,,8.325155722622737,,,,8.325155722622737,,8.325155722622737,#000000,,7.942116699508749,,63.69432593356305,8.149425194339393,False,False,True,False,True,12.451569592171229,0.0,0.0,0.0,0.0,0,1.1114242774283396,0.8574941429664168,False,False,False,False,0.33338585514046815,0.3361520031181341,False,False,True,False,104916600,73944643.30225295,False,False,False,False,18907792.083282236,False,False,False,False
2022-12-23 00:00:00+00:00,9.8304023103,10.0075266763,9.3236298189,9.4761535784,16452983,,,,,,,,,,,,,,8.419304810211452,,,,8.419304810211452,,8.419304810211452,#000000,,8.015818922492276,,64.5196420647031,9.037713007649415,False,False,True,False,True,14.360818574965833,0.0,0.0,0.0,0.0,0,1.1207529753562682,0.846220130650035,False,False,False,False,0.3118097226458372,0.32398086288198563,False,False,False,False,121369583,77457601.79838236,False,False,False,False,18725954.373409476,False,False,False,False
2022-12-30 00:00:00+00:00,9.948485221,10.2830534678,9.8205620678,9.8697632806,9332266,,,,,,,,,,,,,,8.478210057285027,,,,8.478210057285027,,8.478210057285027,#000000,,8.061797200265525,,65.33442908276045,9.941809196334596,False,False,True,False,True,15.001546036013249,0.0,0.0,0.0,0.0,0,1.1468405392923857,0.8396907054152214,False,False,False,False,0.34282822350794245,0.33340454319496404,False,False,False,False,130701849,81401620.1096133,False,False,False,False,18030125.605008774,False,False,False,False
2023-01-06 00:00:00+00:00,10.6865034124,10.8341070507,10.0664697292,10.0764083742,17287904,,,,,,,,,,,,,,8.609295931147612,,,,8.609295931147612,,8.609295931147612,#000000,,8.162763830503007,,67.18839549061428,11.847023835746256,False,False,True,False,True,18.789391365149392,0.0,0.0,0.0,0.0,0,1.1597056797252736,0.7977814176469288,False,False,False,False,0.3428282279146216,0.33811638555479284,False,False,False,False,147989753,86334074.39779009,False,False,False,False,17975146.226859976,False,False,False,False
2023-01-13 00:00:00+00:00,10.8242668082,11.1981960252,10.5093790465,10.8045863231,18032701,,,,,,,,,,,,,,8.748973325312125,,,,8.748973325312125,,8.748973325312125,#000000,,8.272096908458323,,68.72650653260041,13.423715289517553,False,False,True,False,True,19.457304260312753,0.0,0.0,0.0,0.0,0,1.17792013324903,0.7786986461377488,False,False,False,False,0.34282822578561745,0.34047230567020514,False,False,False,False,166022454,92236917.33128712,False,False,False,False,17979409.543388866,False,False,False,False
2023-01-20 00:00:00+00:00,11.0013911741,11.016151538,10.4601778337,10.8341070507,16882288,,,,,,,,,,,,,,8.863791691644751,,,,8.863791691644751,,8.863791691644751,#000000,,8.36527646287782,,70.1017973306322,14.836189112978161,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.1638879417293915,0.797099216083851,False,False,False,False,0.30357061613729924,0.32202146090375217,False,False,False,False,182904742,98953052.49193251,False,False,False,False,17898141.280915618,False,False,False,False
2023-01-27 00:00:00+00:00,11.1293143273,11.4294417252,10.7750655954,10.8439472933,14572547,,,,,,,,,,,,,,8.96615499530203,,,,8.96615499530203,,8.96615499530203,#000000,,9.20851230025093,,71.28516680150942,16.065586448161568,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,0,1.200509833715881,0.7880396102164098,False,False,False,False,0.342828216945298,0.3324248389245251,False,False,False,False,197477289,106251144.08512269,False,False,False,False,17651800.963810757,False,False,False,False
2023-02-03 00:00:00+00:00,10.4798583188,11.1391545699,10.3322546805,11.0505923869,18500225,,,,,,,,,,,,,,9.058218659028455,,,,9.058218659028455,,9.058218659028455,#000000,,9.207949892443956,,69.45001312071619,16.065586448161568,False,False,True,False,True,15.667638750686258,0.0,0.0,0.0,0.0,0,1.1473485023896448,0.8069527350309749,False,False,False,False,0.18414190822520474,0.2582833735748649,False,False,False,False,178977064,111638249.26400249,False,False,False,False,17714647.188713662,False,False,False,False
2023-02-10 00:00:00+00:00,10.4995388039,10.927589355,10.3322546805,10.4306571061,16613617,,,,,,,,,,,,,,9.129725101037481,,,,9.129725101037481,,9.129725101037481,#000000,,9.236728376352826,,68.18020854036932,16.065586448161568,False,False,True,False,False,15.767958965625894,0.0,0.0,0.0,0.0,0,1.123324809541051,0.8322028018491933,False,False,False,False,0.11349852907152833,0.1858909513231966,False,False,False,False,195590681,117856947.91111343,False,False,False,False,17633089.396957096,False,False,False,False
