date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_175,aVWAP_peak_174,aVWAP_peak_149,aVWAP_peak_137,aVWAP_peak_116,aVWAP_valley_187,aVWAP_valley_181,aVWAP_valley_171,aVWAP_valley_161,aVWAP_valley_132,aVWAP_valley_124,aVWAP_valley_112,aVWAP_valley_107,aVWAP_valley_90,aVWAP_valley_69,aVWAP_valley_63,aVWAP_valley_53,aVWAP_valley_39,aVWAP_OB_bull_90,aVWAP_OB_bull_63,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,16.2833949145,16.4572389883,15.7962541956,16.2762310804,23254,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.143605487764514,,48.1464419399846,-8.887797237575462,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.018016485435911295,-0.02333293120745305,False,False,False,False,-20112,-16392.506118537083,False,False,False,False,14453.00277134943,False,False,False,False
2022-03-18 00:00:00+00:00,17.384407382,17.384407382,15.9574372761,16.4065344668,54785,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.65301863838035,,55.162383244141935,-2.80285551618244,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428281798178655,0.15974762430520623,False,False,False,False,34673,-12609.876035682484,False,False,False,False,17440.55812161984,False,False,False,False
2022-03-25 00:00:00+00:00,16.8918491729,17.384407382,16.8743923305,17.377163879,20979,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.80407721100686,,56.92861664165403,-1.721552707520651,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282820338303777,0.25128791384412197,False,False,False,False,13694,-10661.440773780078,False,False,False,False,17702.66492742578,False,False,False,False
2022-04-01 00:00:00+00:00,16.8846056698,17.384407382,16.8773621667,16.906336179,17000,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.937952103416027,,58.147174376305955,-0.9588759349901608,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428281987707307,0.2970580563074263,False,False,False,False,-3306,-10116.593309055626,False,False,False,False,17650.61567354239,False,False,False,False
2022-04-08 00:00:00+00:00,16.8411446514,17.1671022898,16.0297998718,17.0149887252,28064,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.824115758976095,,58.745871095011886,-0.5996722685986882,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.06608896713340463,0.18157351172041547,False,False,False,False,-31370,-11690.91973060706,False,False,False,False,18421.97747550221,False,False,False,False
2022-04-15 00:00:00+00:00,16.4137779699,16.8556316575,16.3703169514,16.6600570745,24405,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.757672387934814,,56.75190586579447,-0.5996722685986882,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.07332538158042128,0.12744944665041838,False,False,False,False,-55775,-14956.407157969501,False,False,False,False,18865.164329168714,False,False,False,False
2022-04-22 00:00:00+00:00,16.1312813499,16.6021090499,16.1167943438,16.4427519822,13594,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.70460799252541,,53.987422261731766,-0.5996722685986882,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.06208873580476991,0.032680355422824235,False,False,False,False,-69369,-18986.969590712502,False,False,False,False,18474.707712193256,False,False,False,False
2022-04-29 00:00:00+00:00,15.37795703,16.1167943438,15.28379149,16.1167943438,60796,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.345188776676245,,49.24669076553381,9.050719111504762,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.34282825441539394,-0.15507394949628486,False,False,False,False,-130165,-27222.379250659724,False,False,False,False,21609.618252030792,False,False,False,False
2022-05-06 00:00:00+00:00,15.7908367054,17.2685113328,15.2113564593,15.4286615516,61624,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.22271132216534,,47.78783142042828,7.669401237837768,False,False,False,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.0812160907538938,-0.11814502012508933,False,False,False,False,-68541,-30283.01782468493,False,False,False,False,24573.64652965814,False,False,False,False
2022-05-13 00:00:00+00:00,16.1240378468,16.3558299453,14.233483544,14.233483544,44765,,,,,,,,,,,,,,,,,,,,,,,,#000000,,15.91118496298316,,48.10601587085608,7.669401237837768,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.34282825441539394,-0.23048663727024163,False,False,False,False,-23776,-29801.0165043379,False,False,False,False,26069.302342276056,False,False,False,False
2022-05-20 00:00:00+00:00,15.370713527,16.4644824914,15.1316779255,16.2906384176,20187,,,,,,,,,,,,,,,,,,,,,,,,#000000,,15.893161827511232,,45.94236633613754,5.652006736490208,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.15017204872851997,-0.1903293429993808,False,False,False,False,-43963,-30850.052318831385,False,False,False,False,25633.576242848198,False,False,False,False
2022-05-27 00:00:00+00:00,16.0226288038,16.4789694976,15.7908367054,16.2689079084,15933,,,,,,,,,,,,,,,,,,,,,,,,#000000,,15.925861736443656,,46.723558276571424,5.652006736490208,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.027995493613551893,-0.10916241830646635,False,False,False,False,-28030,-30641.159554473503,False,False,False,False,24915.015039674257,False,False,False,False
2022-06-03 00:00:00+00:00,16.4789694976,16.4789694976,15.6387231408,16.2073381322,33278,,,,,,,,,,,,,,,,,,,,,,,,#000000,,15.984781196304624,,48.64731811640083,5.652006736490208,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,-0.05538201130517086,-0.0822722148058186,False,False,False,False,5248,-27982.70329117917,False,False,False,False,25534.495407105795,False,False,False,False
2022-06-10 00:00:00+00:00,16.9916485486,17.3468618911,15.2338918022,15.2338918022,33470,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.06752921380633,,51.36199992087112,5.652006736490208,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.17011767621377152,0.04392273070397646,False,False,False,False,38718,-23041.910454795525,False,False,False,False,26122.310562134993,False,False,False,False
2022-06-17 00:00:00+00:00,16.222629972,16.998972535,15.4829073413,16.8085488875,106916,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.122914740716112,,50.984652519770854,5.652006736490208,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.14474790145500846,0.09433531607949246,False,False,False,False,-68198,-26386.805976662523,False,False,False,False,32107.028298273144,False,False,False,False
2022-06-24 00:00:00+00:00,17.5043275996,17.5775674641,15.512203287,16.1347421347,31772,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.347410676838443,,53.560525198262056,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,0.3428281951736261,0.2185817556265593,False,False,False,False,-36426,-27130.449978391225,False,False,False,False,32082.21138728995,False,False,False,False
2022-07-01 00:00:00+00:00,16.9696765893,17.064888413,16.3691097009,16.6327732129,18021,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.364170554964787,,53.998045505662006,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9884666962801808,0.9408446237697569,False,False,False,False,0.3428282023423069,0.2807049789844331,False,False,False,False,-54447,-29153.898128140023,False,False,False,False,31040.64017341662,False,False,False,False
2022-07-08 00:00:00+00:00,16.4936174704,16.8451688197,16.1420661212,16.6181984798,7775,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.35677661056248,,53.17104413038907,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9637827870892873,0.9733923526460269,False,False,False,False,0.23033445439597072,0.2555197166902019,False,False,False,False,-62222,-31603.387155685206,False,False,False,False,29317.259419830207,False,False,False,False
2022-07-15 00:00:00+00:00,16.7646049689,17.064888413,16.3105178094,16.6254492264,18089,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.36878269878349,,53.171071388310914,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0004927638102359,0.9315205683615908,False,False,False,False,0.3276481477104535,0.2915839322003277,False,False,False,False,-44133,-32531.506625634447,False,False,False,False,28485.536499842787,False,False,False,False
2022-07-22 00:00:00+00:00,16.5082654433,17.064888413,16.3251657823,16.8744647655,14543,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.37340630099621,,52.546778815411884,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,1.0012900875801112,0.9271763987670629,False,False,False,False,0.32521963873121945,0.30840178546577357,False,False,False,False,-58676,-34468.13576447634,False,False,False,False,27452.75601837295,False,False,False,False
2022-07-29 00:00:00+00:00,16.6620691586,16.6620691586,15.9296705143,16.4423495653,11461,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.412986403263936,,52.461297615475345,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9730455883201485,0.9521683615988027,False,False,False,False,-0.09257481085653753,0.10791348730461803,False,False,False,False,-47215,-35412.34793007069,False,False,False,False,26268.181498493475,False,False,False,False
2022-08-05 00:00:00+00:00,16.4423495653,17.064888413,15.9955863923,16.7657768067,14098,,,,,,,,,,,,,,,,,,,,,,,,#000000,,16.422173687502315,,51.83443523271623,5.652006736490208,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.972838653924633,0.9325891376885215,False,False,False,False,0.14369499885523157,0.1258042430799248,False,False,False,False,-61313,-37330.91475006545,False,False,False,False,25366.686572679144,False,False,False,False
2022-08-12 00:00:00+00:00,20.1482867057,20.2764564684,16.4057296331,16.4826314908,33813,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.00715660971951,,57.16294013680838,0.42999848826382703,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,0.9949275827157,0.8336363501975278,False,False,False,False,0.34282821914855705,0.23431623111424094,False,False,False,False,-27500,-36602.6988426532,False,True,False,False,25992.339419147356,False,False,False,False
2022-08-19 00:00:00+00:00,19.262084346,21.0564610247,19.262084346,20.104342787,95278,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.87657571394915,,59.0694005161865,2.4139062387873196,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.0869375267079247,0.8328566478926224,False,False,False,False,0.34282823551302805,0.28857223331363446,False,False,False,False,-122778,-42986.05448393814,False,False,False,False,31124.61057328459,False,False,False,False
2022-08-26 00:00:00+00:00,19.2385461574,21.2079079378,19.144393403,19.5994650495,32081,,,,,,,,,,,,,,,,,,,,,,,,#000000,,18.706328388174065,,60.38232920101766,3.818321877784328,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.0892576134426657,0.8252196159279983,False,False,False,False,0.3428282353276624,0.3157002343206484,False,False,False,False,-154859,-51272.93933697976,False,False,False,False,31195.454234522767,False,False,False,False
2022-09-02 00:00:00+00:00,16.8229931513,19.5794575891,16.8150652564,19.1914697802,40766,,,,,,,,,,,,,,,,,,,,,,,,#000000,,18.32805994436367,,57.18337053122232,3.818321877784328,False,False,True,False,True,,0.0,0.0,0.0,0.0,1,1.001603587562454,0.8823035620619374,False,False,False,False,-0.006590922667016026,0.15455465582681618,False,False,False,False,-195625,-61965.684571277554,False,False,False,False,31904.383550484046,False,False,False,False
2022-09-09 00:00:00+00:00,16.8388489413,16.9101999961,16.0539873381,16.8150652564,18207,,,,,,,,,,,,,,,,,,,,,,,,#000000,,18.15144971122436,,54.92158395573257,3.818321877784328,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,0.9789314214593056,0.9587197172483342,False,False,False,False,-0.3076800068256324,-0.07656267549940811,False,False,False,False,-177418,-70517.7079363681,False,False,False,False,30889.76254674449,False,False,False,False
2022-09-16 00:00:00+00:00,16.1570499729,17.4331239491,15.5323318483,16.9300197336,36696,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.877852861046865,,52.34139097766092,8.986280357541922,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.9600502439868295,0.9706121871633528,False,False,False,False,-0.3075615953231076,-0.19206213541125786,False,False,False,False,-214114,-81154.47031145194,False,False,False,False,31319.8542099486,False,False,False,False
2022-09-23 00:00:00+00:00,13.4298540991,16.1253383929,13.0889546149,15.9945281257,46254,,,,,,,,,,,,,,,,,,,,,,,,#000000,,17.336747000968224,,47.52178309108213,4.369037413329224,False,False,False,False,False,,0.0,0.0,0.0,0.0,1,0.8739159270419519,1.005990412853307,False,False,False,False,-0.34282825441539394,-0.2674451949133259,False,False,False,False,-260368,-94429.54658467771,False,False,False,False,32426.08723143389,False,False,False,False
2022-09-30 00:00:00+00:00,12.8749014504,13.7469698984,12.6933526553,13.1601471119,47479,,,,,,,,,,,,,,,,,,,13.105074668033334,,,,13.105074668033334,#000000,,15.886842989534227,,43.601222506398194,0.7108297958341296,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8654066489051985,1.0672974408055462,False,False,False,False,-0.34282825441539394,-0.3051367246643599,False,False,False,False,-307847,-110238.24683766454,False,False,False,False,33541.11780688323,True,False,False,False
2022-10-07 00:00:00+00:00,13.8183209532,14.4842641317,13.1523777748,13.1523777748,60147,,,,,,,,,,,,,,,,,,,13.503673745541784,,,,13.503673745541784,#000000,,15.655292346584307,,42.29705426185915,-0.432240371225177,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8932710346864811,1.035067241086719,False,False,False,False,-0.280367588946094,-0.2927521568052269,False,False,False,False,-247700,-120420.59892376346,False,False,False,False,35511.923895262255,False,False,False,False
2022-10-14 00:00:00+00:00,14.0006625378,15.1105678353,13.7843895627,13.9336718252,34292,,,,,,,,,,,,,,,,,,,13.695739254244222,,,,13.695739254244222,#000000,,15.58625187866225,,41.646240243763785,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9027891883916311,1.010918256216017,False,False,False,False,-0.21688735871694378,-0.25481975776108534,False,False,False,False,-213408,-127308.55455904025,False,False,False,False,35421.55916227986,False,False,False,False
2022-10-21 00:00:00+00:00,15.3721883697,15.5148904793,14.2384993873,14.2384993873,20974,,,,,,,,,,,,,,,,,,,13.869065901291757,,,,13.869065901291757,#000000,,15.59288693803041,,43.15145654541993,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9166591496905405,0.9888429430046357,False,False,False,False,-0.17457650686009699,-0.21469813231059115,False,False,False,True,-192434,-132132.66162874099,False,False,False,False,34351.369594703574,False,False,False,False
2022-10-28 00:00:00+00:00,14.5873267665,15.4593952145,14.0720135927,15.0075052005,19402,,,,,,,,,,,,,,,,,,,13.958168957801826,,,,13.958168957801826,#000000,,15.573454459887971,,43.344036368432775,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9341015299689178,0.9790091563480469,False,False,False,False,-0.185452598899724,-0.2000753656051576,False,False,False,False,-211836,-138036.61261920462,False,False,False,False,33244.00888398479,False,False,False,False
2022-11-04 00:00:00+00:00,14.7221009812,14.9220424926,13.4060704142,14.1195809625,36349,,,,,,,,,,,,,,,,,,,14.02332200679569,,,,14.02332200679569,#000000,,15.500606806051454,,43.673695088501134,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9187863424112361,1.0198477039157243,False,False,False,False,-0.2077716032937238,-0.2039234844494407,False,False,False,False,-175487,-140810.71538815243,False,False,False,False,33474.00822591184,False,False,False,False
2022-11-11 00:00:00+00:00,14.2543551772,14.7062451912,13.8341767432,14.2900307047,13289,,,,,,,,,,,,,,,,,,,14.037165165697333,,,,14.037165165697333,#000000,,15.472873152985327,,43.36743185943687,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9511568640305029,1.0025756972872044,False,False,False,False,-0.11812689538608209,-0.16102518991776138,False,False,False,False,-188776,-144363.69943347448,False,False,False,False,31978.822431399854,False,False,False,False
2022-11-18 00:00:00+00:00,15.0630004654,15.0630004654,14.0799414876,14.2226435973,16053,,,,,,,,,,,,,,,,,,,14.082358969660957,,,,14.082358969660957,#000000,,15.459075554731594,,44.348350359239056,-1.0377270534935832,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9342060513940497,0.9963170029258386,False,False,False,False,-0.05669786811907936,-0.10886152901842037,False,False,False,False,-172723,-146464.38836432822,False,False,False,False,30799.13188092579,False,False,False,False
2022-11-25 00:00:00+00:00,15.6417367991,16.085698918,14.9837215156,14.9837215156,51427,,,,,,,,,,,,,,,,,,,14.337942423015976,,,,14.337942423015976,#000000,,15.506025876248621,,45.85634499060663,-1.0377270534935832,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.951028365468341,0.9814247435528959,False,False,False,False,0.3428282224153113,0.11698334669844546,False,False,False,False,-121296,-144600.06330030388,False,False,False,False,32327.122111968325,False,False,False,False
2022-12-02 00:00:00+00:00,14.9323526057,16.4107426123,14.4426356654,15.5531029332,38528,,,,,,,,,,,,,,,,,,,14.443282525256766,,,,14.443282525256766,#000000,,15.27004016053424,,46.008911923864915,-1.0377270534935832,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,0.9428120232389214,0.9739382508628345,False,False,False,False,0.3086379308206406,0.21281063875954304,False,False,False,False,-159824,-145727.7623150962,False,False,False,False,32786.44639997067,False,False,False,False
2022-12-09 00:00:00+00:00,15.349816227,15.6548857963,14.450663812,14.9403807523,21521,,,,,,,,,,,,,,,,,,,14.48570092248979,,,,14.48570092248979,#000000,,15.262201400375528,,46.72277429297227,-1.0377270534935832,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9519001189108023,1.014231827473519,False,False,False,False,0.1457046507091434,0.17925764473434322,False,False,False,False,-138303,-145177.77992138534,False,False,False,False,31951.968888861735,False,False,False,False
2022-12-16 00:00:00+00:00,16.0562931245,16.2569967885,15.0768592439,15.3578443735,47512,,,,,,,,,,,,,,,,,,,14.638755220157881,,,,14.638755220157881,#000000,,15.370372125786062,,48.21574255920606,-1.0377270534935832,False,False,False,False,True,0.09496203912545909,0.0,0.0,0.0,0.0,0,0.96106909827197,0.9902258044790476,False,False,False,False,0.3428282051325695,0.2610429249334564,False,False,False,False,-90791,-141149.1295568383,False,False,False,False,33104.56378598309,False,False,False,False
2022-12-23 00:00:00+00:00,14.2579882945,16.3693908404,14.2579882945,16.0964338573,17261,,,,,,,,,,,,,,,,,,,14.65189864700363,,,,14.65189864700363,#000000,,15.34713157006123,,46.99427065559483,-1.0377270534935832,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9395985733969655,1.0020636352075265,False,False,False,False,0.17668800207061114,0.21886546350203376,True,False,False,False,-108052,-138697.49033040582,False,False,False,False,31930.96646850286,False,False,False,False
2022-12-30 00:00:00+00:00,14.836014847,15.7271391154,14.249960148,14.5309452776,21676,,,,,,,,,,,,,,,,,,,14.665791881243484,,,,14.665791881243484,#000000,,15.322546774624465,,46.92920251931248,-1.0377270534935832,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.9294170494169484,1.016356236540203,False,False,False,False,0.03209482556415913,0.12548014453309644,False,False,False,False,-86376,-134821.8243800054,False,False,False,False,31171.339322687832,False,False,False,False
2023-01-06 00:00:00+00:00,14.4908045448,14.8199585539,13.8003839405,14.6593956226,19993,,,,,,,,,,,,,,,,,,14.3703823464,14.653115159200214,,,,14.511748752800106,#000000,,14.869194194998597,,46.46518978045777,-1.0377270534935832,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9269302405767214,1.0361837168292904,False,False,False,False,-0.2723738651483108,-0.07344686030760718,False,False,False,False,-106369,-132714.20775926425,False,False,False,False,30343.31418767392,False,False,False,False
2023-01-13 00:00:00+00:00,14.8119304073,15.2534784682,14.249960148,14.2660164411,14351,,,,,,,,,,,,,,,,,,14.53811460139543,14.656661403414873,,,,14.59738800240515,#000000,,14.900592314140884,,46.60574977392506,-1.0377270534935832,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9343726551533831,1.0306437227691903,False,False,False,False,-0.1028305979300054,-0.0881387291188063,False,False,False,False,-92018,-129699.67385117059,False,False,False,False,29158.698321920296,False,False,False,False
2023-01-20 00:00:00+00:00,14.6513674761,15.0046059248,14.5229171311,14.9724933386,9903,,,,,,,,,,,,,,,,,,14.580232004801607,14.658068299099549,,,,14.619150151950578,#000000,,14.903675711036183,,46.49252208603093,-1.0377270534935832,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9404128576716682,1.0370694154625624,False,False,False,False,-0.10978812012966006,-0.09896342462423319,False,False,False,False,-101921,-127641.99430663945,False,False,False,False,27732.350298074347,False,False,False,False
2023-01-27 00:00:00+00:00,14.6754519158,16.0541255249,14.5068608379,14.9403807523,15434,,,,,,,,,,,,,,,,,,14.709169109885796,14.670912218398618,,,,14.690040664142206,#000000,,14.903335798971392,,46.450874080225056,-1.0377270534935832,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9509090256654656,1.0007113647521275,False,False,False,False,0.14298362277879814,0.022010099077282477,False,False,False,False,-86487,-124593.47620985133,False,False,False,False,26821.361387105877,False,False,False,False
2023-02-03 00:00:00+00:00,15.3257317873,15.6458139907,14.0733409236,14.0733409236,26803,,,,,,,,,,,,,,,,,,14.803940086043921,14.688233173489376,,,,14.746086629766648,#000000,,14.917217367853727,,47.47522955968789,-1.0377270534935832,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9394085136403072,1.0203524488894558,False,False,False,False,-0.06282158559027286,-0.02040574325649519,False,False,False,False,-59684,-119785.36686097346,False,False,False,False,26820.001284357295,False,False,False,False
