date,Close,High,Low,Open,Volume,aVWAP_peak_900,aVWAP_peak_875,aVWAP_peak_844,aVWAP_peak_834,aVWAP_peak_816,aVWAP_peak_793,aVWAP_valley_893,aVWAP_valley_819,aVWAP_valley_804,aVWAP_valley_746,aVWAP_valley_730,aVWAP_valley_709,aVWAP_valley_670,aVWAP_valley_645,aVWAP_valley_642,aVWAP_valley_604,aVWAP_valley_581,aVWAP_valley_580,aVWAP_valley_542,aVWAP_valley_531,aVWAP_valley_513,aVWAP_valley_456,aVWAP_OB_bull_581,aVWAP_OB_bull_456,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,11.1331243591,11.5817117874,11.1086559539,11.4919943018,148465,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-442559,-69411.29669504333,False,False,False,False,39343.741405311535,False,False,False,False
2022-01-19 00:00:00+00:00,11.0923436837,11.2309979798,10.9536893877,11.1575927642,113367,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-555926,-88490.30466778672,False,False,False,False,42246.614291377744,False,False,False,False
2022-01-20 00:00:00+00:00,11.0597191435,11.2146857097,11.0515630084,11.1331243591,57370,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-613296,-109070.92017101077,False,False,False,False,42839.688240735486,False,False,False,False
2022-01-21 00:00:00+00:00,10.994470063,11.0727689596,10.9863139279,10.994470063,51189,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-664485,-130851.86447802997,False,False,False,False,43167.11223129488,False,False,False,False
2022-01-24 00:00:00+00:00,10.9618455228,11.124968224,10.8802841721,11.0270946033,80006,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.989032639633331,,0.0,-50.0,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-744491,-154916.14430242096,False,False,False,False,44611.7744967343,False,False,False,False
2022-01-25 00:00:00+00:00,11.1494366292,11.2065295746,10.9373771176,11.0107823331,100553,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.049594476221525,,8.892198906149511,-41.848817669362944,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-643938,-174093.47197683583,False,False,False,False,46805.54804588198,False,False,False,False
2022-01-26 00:00:00+00:00,11.0515630084,11.2228418447,11.0352507383,11.0923436837,107958,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.069659656603262,,13.639688666324567,-37.990963106210785,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-751896,-196752.3946444109,False,False,False,False,49203.68341663171,False,False,False,False
2022-01-27 00:00:00+00:00,10.9536893877,11.1086559539,10.9455332526,11.1004998188,31716,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.063020636980218,,15.8219377358031,-36.563074463439825,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-783612,-219766.49681521833,False,False,False,False,48517.89191009713,False,False,False,False
2022-01-28 00:00:00+00:00,10.9292209825,11.0515630084,10.9047525773,10.9455332526,49458,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.049485228218787,,17.048940868649595,-35.89593266023183,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-833070,-243817.61458717054,False,False,False,False,48554.75889401489,False,False,False,False
2022-01-31 00:00:00+00:00,10.9292209825,10.9536893877,10.8802841721,10.9292209825,41961,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.036394929621578,,17.866942957213922,-35.453087959939,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-833070,-266925.5512700266,False,False,False,False,48296.180113857445,False,False,False,False
2022-02-01 00:00:00+00:00,11.0189384682,11.0434068734,10.9132349578,10.9700016578,35402,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.032868236995311,,21.916617636001604,-31.909189054095695,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-797668,-287738.98063198634,False,False,False,False,47790.52599174539,False,False,False,False
2022-02-02 00:00:00+00:00,11.0678752786,11.255466385,11.0515630084,11.0515630084,41946,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.082868359388144,,26.31156733585422,-28.12544593016169,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-755722,-306091.25590132026,False,False,False,False,47561.32889402988,False,False,False,False
2022-02-03 00:00:00+00:00,10.994470063,11.124968224,10.9618455228,11.0678752786,22225,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.065622342952995,,27.988844293655994,-26.88914069473088,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-777947,-324595.40272871946,False,False,False,False,46567.74736877381,False,False,False,False
2022-02-04 00:00:00+00:00,10.8802841721,11.0841875487,10.8802841721,10.9292209825,57080,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.027389470216335,,27.489375369193752,-26.88914069473088,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-835027,-344612.32811190694,False,False,False,False,46979.992569998365,False,False,False,False
2022-02-07 00:00:00+00:00,11.0026261981,11.0189384682,10.9292209825,10.9536893877,42409,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,11.020531607878253,,30.93773127076683,-24.446039109938255,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-792618,-362181.17798987136,False,False,False,False,46800.737959410195,False,False,False,False
2022-02-08 00:00:00+00:00,10.8721280371,11.0026261981,10.863971902,11.0026261981,100045,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.993391856831666,,31.303176784353358,-24.165270574547332,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-892663,-382984.3866961509,False,False,False,False,48888.74823551176,False,False,False,False
2022-02-09 00:00:00+00:00,10.8721280371,10.9047525773,10.8435815644,10.8884403072,54122,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.979841852623835,,31.54680712674438,-23.848844902244156,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-892663,-402971.78329630184,False,False,False,False,49093.97379490346,False,False,False,False
2022-02-10 00:00:00+00:00,10.8068789566,10.8884403072,10.7987228215,10.863971902,44760,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.967317844003741,,30.802882913624885,-23.848844902244156,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-937423,-423930.6545395841,False,False,False,False,48924.01403824058,False,False,False,False
2022-02-11 00:00:00+00:00,10.7090053359,10.7987228215,10.6519123904,10.7987228215,74181,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.936995187106131,,29.106518924329436,-23.848844902244156,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1011604,-446976.6680870514,False,False,False,False,49914.484075956636,False,False,False,False
2022-02-14 00:00:00+00:00,10.6751573753,10.7246036564,10.6424114938,10.6915303161,86499,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.90562697864,,27.592934106238268,-23.848844902244156,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1098103,-472511.034044422,False,False,False,False,51349.17097493873,False,False,False,False
2022-02-15 00:00:00+00:00,10.6751573753,10.732462668,10.6260385531,10.732462668,54287,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.889671518867384,,26.58387756084415,-23.848844902244156,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1098103,-497044.05231718975,False,False,False,False,51464.379956313685,False,False,False,False
2022-02-16 00:00:00+00:00,10.6833438457,10.7242761976,10.6014791419,10.6424114938,74127,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.870665253381322,,26.235471702787933,-23.848844902244156,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1023976,-517708.0502655353,False,False,False,False,52353.11015410531,False,False,False,False
2022-02-17 00:00:00+00:00,10.7406491384,10.7815814903,10.6751573753,10.6751573753,68084,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.860847444042852,,28.24542131738493,-23.848844902244156,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-955892,-534891.7345688477,False,False,False,False,52970.007795120786,False,False,False,False
2022-02-18 00:00:00+00:00,10.797954431,10.8225138422,10.7079032569,10.7079032569,46519,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.857107520329983,,31.626217331616854,-23.124261937552912,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-909373,-549577.2743896772,False,False,False,False,52717.02709727291,False,False,False,False
2022-02-22 00:00:00+00:00,10.7406491384,10.8143273718,10.7242761976,10.797954431,74348,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.850601065637985,,32.72286434017418,-22.046071198083638,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-983721,-566602.5185312586,False,False,False,False,53565.30054443868,False,False,False,False
2022-02-23 00:00:00+00:00,10.6751573753,10.83970543,10.6587844346,10.7488356088,74254,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.842559507910138,,32.265822056069,-22.046071198083638,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1057975,-585872.0276084641,False,False,False,False,54376.6220917156,False,False,False,False
2022-02-24 00:00:00+00:00,10.6424114938,10.7897679607,10.5932926715,10.6997167865,67523,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.83325441602777,,31.405554018816275,-22.046071198083638,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1125498,-607033.8304473478,False,False,False,False,54892.16632341303,False,False,False,False
2022-02-25 00:00:00+00:00,10.6505979642,10.6751573753,10.6096656123,10.6424114938,49637,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.825843148543168,,31.16976216772391,-22.046071198083638,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1075861,-625419.2096454911,False,False,False,False,54686.0813695537,False,False,False,False
2022-02-28 00:00:00+00:00,10.8143273718,10.8143273718,10.6895655632,10.7242761976,27737,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.824802580339039,,36.57279020787348,-18.01045222054186,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1048124,-641995.868090766,False,False,False,False,53629.25464917904,False,False,False,False
2022-03-01 00:00:00+00:00,11.0189891313,11.0353620721,10.8789186231,10.8798191348,41307,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.879191148655877,,44.53641649930077,-10.720899893316776,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1006817,-656302.5791460301,False,False,False,False,53146.028976662215,False,False,False,False
2022-03-02 00:00:00+00:00,10.8061409014,10.9616838386,10.8061409014,10.9616838386,65836,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.855748204943758,,45.38191949840595,-10.267925830593626,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1072653,-672630.0466304995,False,False,False,False,53643.674899146055,False,False,False,False
2022-03-03 00:00:00+00:00,10.7733950199,10.8634461941,10.7570220791,10.8470732533,29066,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.847794707164454,,45.37874868635592,-10.267925830593626,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1101719,-689457.0644096956,False,False,False,False,52679.844510944255,False,False,False,False
2022-03-04 00:00:00+00:00,10.7652085495,10.7733950199,10.6997167865,10.7733950199,38017,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.836523083025993,,45.22786314184498,-10.267925830593626,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1139736,-707115.0618838251,False,False,False,False,52104.83100071115,False,False,False,False
2022-03-07 00:00:00+00:00,10.6178520827,10.7652085495,10.5932926715,10.7570220791,55299,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.816889116255217,,42.68604043931402,-10.267925830593626,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1195035,-726249.1771040673,False,False,False,False,52230.09253009503,False,False,False,False
2022-03-08 00:00:00+00:00,10.5523603197,10.6178520827,10.4623091455,10.5932926715,51163,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.7949158915238,,40.06629488196624,-10.267925830593626,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1246198,-746639.3270215548,False,False,False,False,52188.24576420896,False,False,False,False
2022-03-09 00:00:00+00:00,10.5196144381,10.5732358191,10.4868685566,10.4868685566,29956,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.78387291863926,,37.86688759455623,-6.294989479381982,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1276154,-767404.6083148271,False,False,False,False,51316.39298914194,False,False,False,False
2022-03-10 00:00:00+00:00,10.4868685566,10.5851062012,10.4541226751,10.5114279678,42149,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.769677002116902,,35.94155245733652,-8.174906870465591,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1318303,-789008.4668122848,False,False,False,False,50956.88738172461,False,False,False,False
2022-03-11 00:00:00+00:00,10.3476985602,10.4541226751,10.3395120898,10.429563264,47533,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.748733285006788,,32.932185018489804,-11.065385273263836,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1365836,-811629.1543882736,False,False,False,False,50822.61728832365,False,False,False,False
2022-03-14 00:00:00+00:00,10.2809788266,10.3643936428,10.2070149501,10.354942703,85941,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.709576798832524,,30.222511551778293,-13.633424945722574,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1451777,-836732.9914710864,False,False,False,False,52199.80876721292,False,False,False,False
2022-03-15 00:00:00+00:00,10.2481059926,10.387815537,10.2234513671,10.2809788266,64216,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.6861210345209,,28.079040114250326,-15.67058539251709,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.33432937399247026,-0.33432937399247026,False,False,False,False,-1515993,-863370.638864377,False,False,False,False,52671.03195281242,False,False,False,False
2022-03-16 00:00:00+00:00,10.2316695756,10.3631609115,10.1987967416,10.3302880775,65792,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.66424510071387,,26.47615185060432,-17.23969407099527,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7386364084733842,1.227088205484117,False,False,False,False,-0.34282825441539394,-0.3385788142039321,False,False,False,False,-1581785,-891543.7510657741,False,False,False,False,53185.57971936879,False,False,False,False
2022-03-17 00:00:00+00:00,10.2152331586,10.2891970351,10.1741421161,10.2316695756,88371,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.636432673002908,,25.224863349093127,-18.537810320969555,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7442442916392437,1.1984618732130612,False,False,False,False,-0.34282825441539394,-0.34070353430966305,False,False,False,False,-1670156,-922077.5647494693,False,False,False,False,54565.4001225308,False,False,False,False
2022-03-18 00:00:00+00:00,10.2563242011,10.2891970351,10.2152331586,10.2152331586,125504,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.606287874293024,,25.95762839147629,-18.537810320969555,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7587459945664065,1.1961153594667404,False,False,False,False,-0.33299029184187096,-0.336846913075767,False,False,False,False,-1544652,-946492.2484847843,False,False,False,False,57347.30600007861,False,False,False,False
2022-03-21 00:00:00+00:00,10.1823603246,10.2316695756,10.1248328652,10.2316695756,74271,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.587303889610203,,25.46349720358722,-18.67244890046283,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7469081571827287,1.1999481926938926,False,False,False,False,-0.34282825441539394,-0.3398375837455805,False,False,False,False,-1618923,-972862.0818775378,False,False,False,False,58010.98027458534,False,False,False,False
2022-03-22 00:00:00+00:00,10.1741421161,10.2070149501,10.1453783864,10.2070149501,51189,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.575216896743493,,25.0282764072101,-19.39301241441323,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0,0.7517499694767364,1.1892143415928322,False,False,False,False,-0.34282825441539394,-0.34133291908048724,False,False,False,False,-1670112,-1000205.2159215559,False,False,False,False,57743.451636366306,False,False,False,False
2022-03-23 00:00:00+00:00,10.2727606181,10.2809788266,10.1577056991,10.1577056991,82604,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.560487121950851,,28.433173784239816,-19.39301241441323,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7621597335822313,1.1740774767952986,False,False,False,False,-0.3220619380117848,-0.33169742854613604,False,False,False,False,-1587508,-1023236.6976501223,False,False,False,False,58718.37510160684,False,False,False,False
2022-03-24 00:00:00+00:00,10.2481059926,10.2727606181,10.1905785331,10.2645424096,64352,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.549995608894031,,30.24916403911074,-19.39301241441323,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7640241880736363,1.1870045828032114,False,False,False,False,-0.31538234308451996,-0.323539885815328,False,False,False,False,-1651860,-1047888.5918599216,False,False,False,False,58939.301568210496,False,False,False,False
2022-03-25 00:00:00+00:00,10.1412692822,10.2563242011,10.1083964482,10.2563242011,78167,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.535272814818903,,29.703198883326053,-19.39301241441323,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.75704597227218,1.1797843702019908,False,False,False,False,-0.3396572154829775,-0.3315985506491528,False,False,False,False,-1730027,-1074639.1176693365,False,False,False,False,59693.328957692436,False,False,False,False
2022-03-28 00:00:00+00:00,10.0262143632,10.1905785331,10.0097779462,10.1083964482,90436,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.515333286661699,,27.855371230569546,-19.39301241441323,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7538239968690124,1.1863454104341662,False,False,False,False,-0.34282825441539394,-0.3372134025322734,False,False,False,False,-1820463,-1103887.1130548527,False,False,False,False,60898.923900528025,False,False,False,False
2022-03-29 00:00:00+00:00,10.1001782397,10.1293528798,10.0262143632,10.0262143632,44802,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.506377390150746,,29.129182639806928,-19.39301241441323,False,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.7605734341545468,1.1749930651927174,False,False,False,False,-0.34282825441539394,-0.34002082847383364,False,False,False,False,-1775661,-1130231.1870527016,False,False,False,False,60267.67198286026,False,False,False,False
2022-03-30 00:00:00+00:00,10.1659239076,10.2070149501,10.1248328652,10.1248328652,30161,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.501801951569002,,31.99055696821004,-23.15880340929781,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8139600792330361,1.1718955623647656,False,False,False,False,-0.28326341266847815,-0.3116421205711559,False,False,False,False,-1745500,-1154359.375795733,False,False,False,False,59087.01817961084,False,False,False,False
2022-03-31 00:00:00+00:00,10.3302880775,10.354942703,10.1987967416,10.1987967416,80533,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.495212242776049,,37.95662253202535,-17.564124879705197,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8396661346099159,1.098005643638567,False,False,False,False,-0.2109268456995827,-0.26128448313536934,False,False,False,False,-1664967,-1174383.2041959004,False,False,False,False,59928.03707452806,False,False,False,False
2022-04-01 00:00:00+00:00,10.37137912,10.387815537,10.296922151,10.338506286,34889,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.493438970018635,,42.786111190354475,-13.241647177454524,True,False,False,True,True,0.0,0.0,0.0,0.0,0.0,0,0.8380279763219808,1.091917148807946,False,False,False,False,-0.16926561308562801,-0.2152750481104987,False,False,False,False,-1630078,-1192253.5883450808,False,False,False,False,58946.114051997545,False,False,False,False
2022-04-04 00:00:00+00:00,10.387815537,10.4249618394,10.338506286,10.354942703,58584,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,10.46449744971321,,46.353762117461855,-10.155953703554772,True,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0,0.8534759051710066,1.066024903269656,False,False,False,False,-0.14451307805383784,-0.17989406308216827,False,False,False,False,-1571494,-1207125.761351156,False,False,False,False,58931.91350093882,False,False,False,False
