date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_181,aVWAP_peak_151,aVWAP_valley_171,aVWAP_valley_157,aVWAP_valley_136,aVWAP_valley_113,aVWAP_valley_94,aVWAP_valley_74,aVWAP_valley_69,aVWAP_valley_63,aVWAP_valley_51,aVWAP_valley_41,aVWAP_valley_34,aVWAP_valley_28,aVWAP_OB_bull_69,aVWAP_OB_bear_151,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-07-29 00:00:00+00:00,4.36,4.42,3.61,3.74,9968836,,,,,,,,,,,,,,,3.8831257117124034,,,,3.8831257117124034,#000000,,4.130682293840581,,43.27449674295967,0.7471797501104902,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9803211639679507,0.9620056544526022,False,False,False,False,-0.12325760290200298,-0.19303368138201699,False,False,False,False,13812311,15779416.258189594,False,False,False,False,11854951.886688607,False,False,False,False
2022-08-05 00:00:00+00:00,4.23,4.3399,3.995,4.26,6745910,,,,,,,,,,,,,,,3.9485151200570714,,,,3.9485151200570714,#000000,,4.147875712724989,,44.482983856231314,0.7471797501104902,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9901476446625104,0.9774931916904864,False,False,False,False,-0.04642239742008189,-0.11972803940104944,False,False,False,False,7066401,15134007.720545921,False,False,False,False,11476504.339526488,False,False,False,False
2022-08-12 00:00:00+00:00,4.1,4.43,4.02,4.29,6261437,,,,,,,,,,,,,,,3.9874688187319345,,,,3.9874688187319345,#000000,,4.158057236695804,,44.906727459938054,0.7471797501104902,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9799454672517098,0.9968437453458132,False,False,False,False,-0.0176071778808166,-0.06866760864093302,False,False,False,False,804964,14072597.074579557,False,False,False,False,11090203.055117117,False,False,False,False
2022-08-19 00:00:00+00:00,3.63,4.13,3.61,4.0,7924359,,,,,,,,,,,,,,,3.953204690642119,,,,3.953204690642119,#000000,,4.135662768106208,,43.74578073210194,0.7471797501104902,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.9524499639121518,1.0062953246187865,False,False,False,False,-0.0451507788123468,-0.05690919372663991,True,False,False,False,-7119395,12502819.883869959,False,False,False,False,10855696.088071406,False,False,False,False
2022-08-26 00:00:00+00:00,4.09,4.41,3.49,3.57,11159578,,,,,,,,,,,,,,3.9966666666666666,3.9617394102696943,,,,3.9792030384681807,#000000,,4.030153312733594,,44.68508115044817,0.7471797501104902,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.947414543686466,0.998863597815394,False,False,False,False,0.039434394225122855,-0.008737399750758528,False,False,False,False,4040183,11875957.892472185,False,False,False,False,10878205.859325375,False,False,False,False
2022-09-02 00:00:00+00:00,4.19,4.65,4.02,4.05,19996360,,,,,,,,,,,,,,4.1827931251286135,4.046312849160978,,,,4.114552987144796,#000000,,4.110064417579083,,45.71606117465253,0.7471797501104902,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9380939280351226,1.0326638926143723,False,False,False,False,0.342828153590797,0.16704537692001922,False,False,False,False,24036543,12776741.974511283,False,False,False,False,11553624.684560534,False,False,False,False
2022-09-09 00:00:00+00:00,4.6,4.85,4.14,4.35,16040199,,,,,,,,,,,,,,4.3007957355351625,4.129857927225836,,,,4.2153268313805,#000000,,4.265404122425979,,47.85039525239401,0.7471797501104902,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9306597178085673,1.0375504119625132,False,False,False,False,0.34282817162336265,0.2549367742716909,False,False,False,False,40076742,14798964.198621558,False,False,False,False,11885963.522741234,False,False,False,False
2022-09-16 00:00:00+00:00,4.2,4.72,4.09,4.69,11878155,,,,,,,,,,,,,,4.308008356550991,4.1533105279310645,,,,4.230659442241027,#000000,,4.256409859561078,,48.00714904351271,0.7471797501104902,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.940160962962094,1.0351901169679836,False,False,False,False,0.2699749683334858,0.26245587130258835,False,False,False,False,28198587,15791528.850575516,False,False,False,False,11885385.113649292,False,False,False,False
2022-09-23 00:00:00+00:00,3.54,4.22,3.5,4.09,11458673,,,,,,,,,,,,,,4.217896736937118,4.113868839251795,,,,4.165882788094457,#000000,,4.168048856721839,,46.22079841127258,0.7471797501104902,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.8612121073095758,1.077414064023306,False,False,False,False,-0.34282825441539394,-0.040186191556402795,False,False,False,False,16739914,15861779.602384739,True,False,False,False,11853776.80893453,True,False,False,False
2022-09-30 00:00:00+00:00,3.67,4.04,3.45,3.49,18392683,,,,,,,,,,,,,,4.114915684167968,4.060045775592249,,,,4.087480729880109,#000000,,4.078768679552745,,45.41337828332955,0.7471797501104902,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.88539363561647,1.084497667473115,False,False,False,False,-0.34282825441539394,-0.19150722298589837,False,False,False,False,35132597,17289247.557763647,False,False,False,False,12338140.230494935,False,False,False,False
2022-10-07 00:00:00+00:00,3.83,4.17,3.8,3.8,11809356,,,,,,,,,,,,,,4.0936284400207095,4.049824806869331,,,,4.07172662344502,#000000,,4.0630236882986,,45.41561872865685,0.7471797501104902,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8844891721556174,1.090917168175141,False,False,False,False,-0.1193637017629284,-0.15543546237441339,False,False,False,False,46941953,19485744.257188562,False,False,False,False,12298971.02823605,False,False,False,False
2022-10-14 00:00:00+00:00,3.63,3.88,3.4,3.88,19725871,,,,,,,,,,,,,3.636666666666667,4.018799421942325,4.000767426170729,,,,3.8854111715932405,#000000,,3.9044550561578273,,44.823483646315246,0.6281418149969227,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8226384326048657,1.126166500023806,False,False,False,False,-0.34282825441539394,-0.24913185839490365,False,False,False,False,27216082,20058361.86776719,False,False,False,False,12849111.766885232,False,False,False,False
2022-10-21 00:00:00+00:00,4.05,4.055,3.71,3.73,15313205,,,,,,,,,,,,,3.7685047182275393,4.009724098357605,3.9954981966106464,,,,3.924575671065264,#000000,,3.9329775178256208,,45.91136553318846,0.6281418149969227,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8865797574684994,1.0968942009297458,False,False,False,False,-0.14378988935895642,-0.19646087387693004,False,False,False,False,42529287,21722874.840525176,False,False,False,False,13031637.1915604,False,False,False,False
2022-10-28 00:00:00+00:00,4.25,4.35,3.84,3.99,16404214,,,,,,,,,,,,,3.8890928363057653,4.024485961808719,4.008032095495123,,,,3.973870297869869,#000000,,3.9763355835709535,,47.355547112599844,0.6281418149969227,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9162219784056054,1.0155786350148366,False,False,False,False,0.02123121861528234,-0.08761482763082384,False,False,False,False,58933501,24479217.519004792,False,False,False,False,13281457.695889259,False,False,False,False
2022-11-04 00:00:00+00:00,4.13,4.321,3.93,4.23,12664264,,,,,,,,,,,,,3.936090716282827,4.032361748614699,4.015189136410084,,,,3.99454720043587,#000000,,3.9952362531116963,,47.97368484390345,0.6281418149969227,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9439448016389429,1.0186120524152504,False,False,False,False,0.04480183742963559,-0.021406495100594128,False,False,False,False,46269237,26093293.036115546,False,False,False,False,13235739.644341905,False,False,False,False
2022-11-11 00:00:00+00:00,4.6,4.668,4.0,4.11,14069971,,,,,,,,,,,,,4.023662042072408,4.0630559594049815,4.040717473833778,,,,4.04247849177039,#000000,,4.041310917387056,,49.95065733405828,0.6281418149969227,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9916065599153558,0.9446394240074323,False,False,False,False,0.20869726877904082,0.09364538683922335,False,False,False,False,60339208,28630027.477884766,False,False,False,False,13297534.559575839,False,False,False,False
2022-11-18 00:00:00+00:00,4.34,4.7599,4.23,4.61,12637078,,,,,,,,,,,,,4.082055708188986,4.088141751410989,4.062163782381469,,,,4.077453747327148,#000000,,4.075529319527777,,50.43190863482834,0.6281418149969227,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9847783439407967,0.961800182582178,False,False,False,False,0.3428281677837188,0.21823677731147106,False,False,False,False,47702130,30042775.812856264,False,False,False,False,13248611.85145911,False,False,False,False
2022-11-25 00:00:00+00:00,4.6,4.64,4.085,4.26,9803060,,,,,,,,,,,,,4.117092178899046,4.1053534725537055,4.07722435273772,,,,4.099890001396823,#000000,,4.097711874791233,,51.601871027703446,-3.150045424439625,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9539242659518945,0.9845297388547755,False,False,False,False,0.2318170378535924,0.22502690758253174,False,False,False,False,57505190,32077028.71560765,False,False,False,False,12993385.788388066,False,False,False,False
2022-12-02 00:00:00+00:00,4.49,4.8,4.26,4.46,14679283,,,,,,,,,,,,,4.1679648792524535,4.133302036541663,4.10187345792086,,,,4.134380124571659,#000000,,4.235723802861395,,52.02646655514391,-2.5774156327252413,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,0.9650649090238744,0.9818823940336738,False,False,False,False,0.34282817119544895,0.28392753938899035,False,False,False,False,42825907,32873241.921858937,False,False,False,False,13118267.063322283,False,False,False,False
2022-12-09 00:00:00+00:00,4.05,4.5,3.98,4.47,12393061,,,,,,,,,,,,,4.168809438547006,4.13565475835627,4.105255203722011,,,,4.136573133541762,#000000,,4.198424257446895,,50.7886931044357,-2.5774156327252413,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,0.9406270407187287,1.021101443921874,False,False,False,False,0.11545403644241312,0.19969078791570172,True,False,False,False,30432846,32692471.853573088,False,False,False,False,13064548.095668782,False,False,False,False
2022-12-16 00:00:00+00:00,4.07,4.4,3.95,4.05,10882379,,,,,,,,,,,,,4.1665469731446585,4.135852355958306,4.106582000774899,,,,4.136327109959288,#000000,,4.182219215290924,,49.97815072413106,-2.5774156327252413,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0122565491820883,0.9833646271417784,False,False,False,False,0.06684089268312642,0.13326584029941407,False,False,False,False,41315225,33331194.30886397,False,False,False,False,12902905.940434055,False,False,False,False
2022-12-23 00:00:00+00:00,4.33,4.35,3.94,4.05,11023130,,,,,,,,,,,,4.206666666666666,4.169503242216608,4.138970614781876,4.110309188243615,,,,4.156362427977191,#000000,,4.196521255295691,,50.35357967488074,-2.5774156327252413,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,1,1.0167608694133345,0.9524840880032978,False,False,False,False,-0.06251378071092561,0.03537602979424423,False,False,False,False,52338355,34739132.13783701,False,False,False,False,12763663.27817968,False,False,False,False
2022-12-30 00:00:00+00:00,4.43,4.45,4.205,4.32,8878376,,,,,,,,,,,,4.275814613560736,4.180269047953968,4.146598359480687,4.117628987714952,,,,4.180077752177586,#000000,,4.221969255709142,,50.9803110958137,-2.5774156327252413,False,False,False,False,True,0.5774667501065451,0.0,0.0,0.0,0.0,1,1.0337739252934286,0.9547117464835299,False,False,False,False,0.022762470087685616,0.029069249940964922,False,False,False,False,61216731,36700435.757256486,False,False,False,False,12475864.220536742,False,False,False,False
2023-01-06 00:00:00+00:00,4.4,4.56,4.06,4.4,11085371,,,,,,,,,,,,4.298776553915602,4.19071186795852,4.154530192297419,4.125430729914794,,,,4.192362336021583,#000000,,4.234623356719012,,51.30465907690883,-2.5774156327252413,False,False,False,False,True,0.3371783834022857,0.0,0.0,0.0,0.0,1,1.0273248412224611,0.9331012508001812,False,False,False,False,-0.028969857133215985,4.9696403874468706e-05,False,False,False,False,50131360,37695319.03449675,False,False,False,False,12372864.722719207,False,False,False,False
2023-01-13 00:00:00+00:00,4.68,4.745,4.4799,4.49,8381466,,,,,,,,,,,,4.370350965862766,4.211637411602376,4.168979824964523,4.138597757589659,,,,4.222391490004831,#000000,,4.270973783654794,,52.574789872182265,-1.264741630896026,False,False,False,False,True,2.531500520513113,0.0,0.0,0.0,0.0,1,1.0565429751286386,0.9096444563789562,False,False,False,False,0.3428280959690537,0.1714388961864641,False,False,False,False,58512826,39237356.58749698,False,False,False,False,12077205.55807334,False,False,False,False
2023-01-20 00:00:00+00:00,4.65,4.74,4.355,4.7,6650481,,,,,,,,,,,,4.400889578783383,4.224968883508591,4.178598871042393,4.147500061454234,,,,4.23798934869715,#000000,,4.289542668734737,,53.34443298494531,-0.39484095473129344,False,False,False,False,True,2.2831768609640477,0.0,0.0,0.0,0.0,1,1.0272550857990101,0.9291367769225738,False,False,False,False,0.24296669563788723,0.20720279591217566,False,False,False,False,51862345,40172540.91434906,False,False,False,False,11675225.961179018,False,False,False,False
2023-01-27 00:00:00+00:00,4.84,4.92,4.46,4.64,14483615,,,,,,,,,,,,4.482068864520762,4.262439781218945,4.205719789124059,4.172339607041704,,,,4.280642010476368,#000000,,4.340966020117276,,54.60183270196197,0.9289805675478959,False,False,True,False,True,3.757808180207629,0.0,0.0,0.0,0.0,1,1.0402717598013262,0.9395923602980111,False,False,False,False,0.3428281185149453,0.27501545721356047,False,False,False,False,66345960,42111312.698471345,False,False,False,False,11883254.778869461,False,False,False,False
2023-02-03 00:00:00+00:00,4.62,5.11,4.59,4.77,16645119,,,,,,,,,,,,4.544911187330993,4.301860725864086,4.235575523878994,4.199964424008811,,,,4.320577965270721,#000000,,4.520870752375202,,54.43948979854236,0.9289805675478959,False,False,True,False,True,1.9149068687764519,0.0,0.0,0.0,0.0,1,1.022493530621724,0.9218513849261644,False,False,False,False,0.34282814935759487,0.30892180328557767,False,False,False,False,49700841,42673499.98006606,False,False,False,False,12235985.461916167,False,False,False,False
2023-02-10 00:00:00+00:00,4.69,4.87,4.43,4.55,16515353,,,,,,,,,,,,4.5657922759429646,4.327566756727193,4.256792344719858,4.220175474297528,,,,4.342581712921886,#000000,,4.525093935472336,,54.60514369690169,1.154508347537572,False,False,True,False,True,2.4659677248198157,0.0,0.0,0.0,0.0,1,1.0088348450407905,0.9463067993732482,False,False,False,False,0.1437478839028236,0.22633484359420064,False,False,False,False,66216194,44417403.24080191,False,False,False,False,12552975.649922376,False,False,False,False
2023-02-17 00:00:00+00:00,4.62,4.88,4.53,4.67,9890595,,,,,,,,,,,,4.57638210275694,4.341827130928511,4.268904565500135,4.231796118521955,,,,4.354727479426885,#000000,,4.53218948168103,,54.37042617788386,1.154508347537572,False,False,True,False,True,1.8745054936282877,0.0,0.0,0.0,0.0,1,1.046938669090205,0.9225336899112778,False,False,False,False,0.1967555162416414,0.21154517991792102,False,False,False,False,56325599,45299491.815557316,False,False,False,False,12355762.268446645,False,False,False,False
