date,Close,High,Low,Open,Volume,aVWAP_peak_184,aVWAP_peak_177,aVWAP_peak_159,aVWAP_peak_155,aVWAP_peak_150,aVWAP_peak_137,aVWAP_peak_124,aVWAP_peak_117,aVWAP_peak_109,aVWAP_peak_92,aVWAP_peak_87,aVWAP_peak_76,aVWAP_peak_63,aVWAP_peak_54,aVWAP_valley_177,aVWAP_valley_165,aVWAP_valley_143,aVWAP_valley_136,aVWAP_valley_128,aVWAP_valley_115,aVWAP_valley_102,aVWAP_valley_90,aVWAP_valley_81,aVWAP_valley_71,aVWAP_valley_66,aVWAP_valley_58,aVWAP_valley_45,aVWAP_valley_41,aVWAP_valley_27,aVWAP_valley_8,aVWAP_OB_bull_143,aVWAP_OB_bull_45,aVWAP_OB_bear_159,aVWAP_OB_bear_124,aVWAP_OB_bear_92,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,5.48,5.609,3.25,3.3,2917969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4332267684699875,,,,,,,4.4332267684699875,#000000,,4.217387375340223,,40.3711095475134,-13.531996610104237,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282820485650783,0.08201418827428353,False,False,False,False,2588604,-182631.17536673782,False,False,False,False,908700.3226320739,False,False,False,False
2022-03-18 00:00:00+00:00,5.7,6.35,4.92,5.48,3581336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.03773307335877,,,,,,,5.03773307335877,#000000,,5.120470227787314,,53.61261920414007,-2.162839924125805,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282269836317,0.2124212076289576,False,False,False,False,6169940,287929.6524382057,False,False,False,False,1106673.335770439,False,False,False,False
2022-03-25 00:00:00+00:00,5.73,6.0899,5.2,5.86,2847916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.21701499523428,,,,,,,5.21701499523428,#000000,,5.263950220712821,,63.1115454239815,5.473335073794644,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282270843516,0.2776247173566546,False,False,False,False,9017856,934590.8633687089,False,False,False,False,1235654.2738615174,False,False,False,False
2022-04-01 00:00:00+00:00,5.98,6.3,4.68,5.76,3249908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.323263890127923,,,,,,,5.323263890127923,#000000,,5.351776009923133,,70.22461208617884,10.89058403534149,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.30103815665745526,0.28933143700705494,False,False,False,False,12267764,1774085.1697858414,False,False,False,False,1384858.253575479,False,False,False,False
2022-04-08 00:00:00+00:00,5.3,6.03,5.22,6.02,1948076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.347898531081869,,,,,,,5.347898531081869,#000000,,5.369004450445204,,70.20131429185957,10.89058403534149,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.33738542380553793,0.3133584304062964,False,False,False,False,10319688,2407092.786838742,False,False,False,False,1426578.086643962,False,False,False,False
2022-04-15 00:00:00+00:00,5.87,6.11,5.3,5.3,1128173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.376209064439408,,,,,,,5.376209064439408,#000000,,5.39533994374354,,71.50002684635187,10.89058403534149,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282276768531,0.32809332904157473,False,False,False,False,11447861,3076779.3211469837,False,False,False,False,1404474.0061518166,False,False,False,False
2022-04-22 00:00:00+00:00,6.47,7.48,5.705,5.77,3634377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.589209131200985,,,,,,,5.589209131200985,#000000,,5.6106835532338515,,73.49654012836669,11.679996245235728,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.34282823416501557,0.3354607816032952,False,False,False,False,15082238,3966072.5566175776,False,False,False,False,1569652.0056961263,False,False,False,False
2022-04-29 00:00:00+00:00,6.26,6.58,5.51,6.28,1923321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.635363545738755,,,,,,,5.635363545738755,#000000,,5.655051490644877,,73.74241234885724,11.684993704625484,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.23546002358580392,0.2854604025945495,False,False,False,False,13158917,4647023.996868127,False,False,False,False,1595849.7089778946,False,False,False,False
2022-05-06 00:00:00+00:00,7.29,7.68,6.13,6.13,2230746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.764171073256898,,,,,,,5.764171073256898,#000000,,6.097291352855961,,75.50533954978421,13.355488251600079,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.3428282348987248,0.3141443187466372,False,False,False,False,15389663,5442775.034137155,False,False,False,False,1642879.063868421,False,False,False,False
2022-05-13 00:00:00+00:00,5.98,7.43,5.56,7.43,1999090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.806819919476283,,,,,,,5.806819919476283,#000000,,6.044346087345113,,71.56030844637243,13.355488251600079,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.22437998176615861,0.2692621502563979,False,False,True,False,13390573,6031500.809386255,False,False,False,False,1669265.0591374268,False,False,False,False
2022-05-20 00:00:00+00:00,6.09,6.36,5.8,5.82,982937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8168150790383395,,,,,,,5.8168150790383395,#000000,,6.022188337798543,,68.962335076149,13.355488251600079,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.05486064483161168,0.1072007527123931,False,False,False,False,14373510,6649427.416098384,False,False,False,False,1618425.9436457655,False,False,False,False
2022-05-27 00:00:00+00:00,6.3,6.3716,5.56,6.13,1122976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.827141730981773,,,,,,,5.827141730981773,#000000,,6.006845413617458,,67.53000723819935,13.355488251600079,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.10849581933318142,-0.0006475333103941605,False,False,False,False,15496486,7304765.088979986,False,False,False,False,1581725.9478201533,False,False,False,False
2022-06-03 00:00:00+00:00,6.82,6.8503,6.11,6.31,1377495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.862690754756314,,,,,,,5.862690754756314,#000000,,6.037743530436171,,67.4835007297769,13.355488251600079,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.13260859666965408,0.06598053167962996,False,True,False,False,16873981,8013595.89720369,False,False,False,False,1566597.729463105,False,False,False,False
2022-06-10 00:00:00+00:00,6.6,7.0,6.44,6.88,891044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.886502343873327,,,,,,,5.886502343873327,#000000,,6.0598579476604835,,66.6571395772992,13.355488251600079,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.23906174285282034,0.15252113726622515,False,False,False,False,15982937,8603917.460373787,False,False,False,False,1516556.712465838,False,False,False,False
2022-06-17 00:00:00+00:00,6.09,6.76,5.795,6.44,950562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.896404348188282,,,,,,,5.896404348188282,#000000,,6.059058359637068,,64.35344601245725,13.355488251600079,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.01512617976394658,0.06869747875113928,False,False,False,False,15032375,9080099.500346098,False,False,False,False,1474631.1782091092,False,False,False,False
2022-06-24 00:00:00+00:00,5.96,6.27,5.78,6.04,1364917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.900840536513173,,,,,,,5.900840536513173,#000000,,6.046206777690886,,62.2939412252078,23.250562336223922,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.296818749163517,-0.11406063520618887,False,False,False,False,13667458,9419903.833653795,False,False,False,False,1466504.2020454714,False,False,False,False
2022-07-01 00:00:00+00:00,5.62,6.57,5.45,6.05,847088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.900317411844627,,,,,,,5.900317411844627,#000000,,6.035335701698493,,59.764746201364645,20.455178890988293,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.0966230041447333,0.8863258774767842,False,False,False,False,-0.3083546552415846,-0.21120764522388674,False,False,False,False,12820370,9671790.216346106,False,False,False,False,1420621.5204124737,False,False,False,False
2022-07-08 00:00:00+00:00,7.61,7.97,4.845,5.58,7278099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8083333333333345,6.061405789947252,,,,,,,6.434869561640293,#000000,,6.411014966164004,,61.80213452203563,20.455178890988293,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.0473898527209187,0.8353641412880679,False,False,False,False,-0.01960859351053151,-0.11540811936720913,False,False,False,False,20098469,10444136.79291306,False,False,False,False,1854508.7411226607,False,False,False,False
2022-07-15 00:00:00+00:00,12.45,12.55,7.63,7.64,26030642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.987718844682039,7.930667962138095,,,,,,,8.959193403410067,#000000,,8.77532033222176,,67.32031646590927,20.455178890988293,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.1389239706996717,0.7045372967655309,False,False,False,False,0.3428282364565754,0.11371005854468313,False,False,False,False,46129111,13087468.21566024,False,False,False,False,3645333.4269654267,False,False,False,False
2022-07-22 00:00:00+00:00,12.49,13.49,11.68,12.51,7940778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.481614908972231,8.420126300423215,,,,,,,9.450870604697723,#000000,,9.27536855688652,,71.28231963020544,10.902314830291814,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.2679895084958375,0.6794262617047427,False,False,False,False,0.3428282432258604,0.22826915088527178,False,False,False,False,54069889,16123203.088574296,False,False,False,False,3963514.5064494694,False,False,False,False
2022-07-29 00:00:00+00:00,13.75,14.18,12.41,12.52,5801227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.847197599481207,8.781029738696466,,,,,,,9.814113669088837,#000000,,9.643126458186538,,74.72177354316014,14.30911026214946,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.294006416903539,0.6663454148418343,False,False,False,False,0.34282824430982156,0.28554869759754664,False,False,False,False,59871116,19363789.230161384,False,False,False,False,4099641.357823583,False,False,False,False
2022-08-05 00:00:00+00:00,13.92,14.86,13.18,13.66,5752387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.189212173672852,9.127013232695209,,,,,,,10.158112703184031,#000000,,9.991620445136935,,77.25537832183207,16.841852243663624,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.2969855816871596,0.6619406966994436,False,False,False,False,0.3428282451687322,0.31418847138313943,False,False,False,False,65623503,22790434.694593877,False,False,False,False,4222066.960947762,False,False,False,False
2022-08-12 00:00:00+00:00,13.63,14.45,11.42,14.06,5107481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.363615630202093,9.352117332715016,,,,,,,10.357866481458554,#000000,,10.199352435351399,,78.38131439137885,18.068264450304525,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.231334371895847,0.6922281508340162,False,False,False,False,0.24541007971938114,0.2797992755512603,False,False,False,False,60516022,25584922.643142477,False,False,False,False,4287653.186062743,False,False,False,False
2022-08-19 00:00:00+00:00,14.17,14.69,12.72,13.37,4581399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54662994365376,9.56671282411292,,,,,,,10.55667138388334,#000000,,10.403437371868726,,79.4758546606366,19.341015496379228,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.2537241411515652,0.7000970274323014,False,False,False,False,0.31397055338674934,0.2968849144690048,False,True,False,False,65097421,28511774.37328007,False,False,False,False,4309412.135243281,False,False,False,False
2022-08-26 00:00:00+00:00,13.86,15.67,13.5501,14.15,7367626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.843340666168249,9.907573904137463,,,,,,,10.875457285152855,#000000,,11.842443343845062,,79.50210923468862,19.660633761354774,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.268172294753167,0.6878394062983868,False,False,False,False,0.34282824580314636,0.31985658013607554,False,False,False,False,57729795,30676072.197481547,False,False,False,False,4535946.49559563,False,False,False,False
2022-09-02 00:00:00+00:00,13.05,14.5814,12.44,13.56,4038161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9260621884684,10.036980117797425,,,,,,,10.981521153132913,#000000,,11.832993271186371,,77.64280234212796,19.660633761354774,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.225039310513808,0.7302049855960568,False,False,False,False,0.25075874667273007,0.28530766340440283,False,False,False,False,53691634,32380928.62729773,False,False,False,False,4499073.49592188,False,False,False,False
2022-09-09 00:00:00+00:00,13.55,13.65,11.74,13.15,2396177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.959163379974283,10.101065437830659,,,,,,,11.03011440890247,#000000,,11.824580612464215,,76.71445826333829,19.660633761354774,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.203762019433171,0.8060772563576396,False,False,False,False,0.1777586569892568,0.23153316019682982,False,False,False,False,56087811,34136993.98823864,False,False,False,False,4343303.385112852,False,False,False,False
2022-09-16 00:00:00+00:00,13.59,14.56,12.8,13.71,3190383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.027031025990524,10.201059674356104,,,,,,,11.114045350173313,#000000,,11.87892890771931,,76.08369945040063,19.660633761354774,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,1.187598005637487,0.8035710449877201,False,False,False,False,0.19669574627547473,0.21411445323615227,False,False,False,False,59278194,35999305.10022096,False,False,False,False,4257901.8751044925,False,False,False,False
2022-09-23 00:00:00+00:00,12.26,14.2752,11.89,13.39,2636063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05211294552392,10.26037856457483,,,,,,,11.156245755049376,#000000,,11.876878309022455,,72.73662877258216,19.660633761354774,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.15371001119986,0.8109090322491439,False,False,False,False,-0.16942600561825,0.02234422380895114,False,False,False,False,56642131,37528403.315019414,False,False,False,False,4137765.662133789,False,False,False,False
2022-09-30 00:00:00+00:00,12.62,13.03,12.1,12.31,3152658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.071752862198098,10.321910164659197,,,,,,,11.196831513428648,#000000,,11.86913208944476,,70.7323346716205,19.660633761354774,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.173288309595957,0.8419329608415255,False,False,False,False,-0.34282825441539394,-0.1602420153032214,False,False,False,False,59794789,39177765.21761057,False,False,False,False,4064794.7241979525,False,False,False,False
2022-10-07 00:00:00+00:00,12.04,13.63,11.79,12.91,3513474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.088171889428532,10.383981569512228,,,,,,,11.23607672947038,#000000,,11.863227831150809,,68.14586399235158,26.491905070174596,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1497711131537909,0.8257624607279561,False,False,False,False,-0.29116212395452645,-0.22570206962887393,False,False,False,False,56281315,40444694.8311209,False,False,False,False,4023956.1520351414,False,False,False,False
2022-10-14 00:00:00+00:00,12.38,12.46,11.31,12.02,3069129,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.050000000000004,12.086896470774745,10.424691167740578,,,,,,,11.520529212838442,#000000,,12.203543276964899,,66.70557222337249,24.891615066354603,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1359096416432588,0.8554683777516597,False,False,False,False,-0.34282825441539394,-0.2842651620221339,False,False,False,False,59350444,41845120.69548231,False,False,False,False,3953228.2148473533,False,False,False,False
2022-10-21 00:00:00+00:00,12.0,12.88,11.55,12.4,1939991,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.086147232780743,12.088063763461024,10.45083266367418,,,,,,,11.541681219971982,#000000,,12.199160819772574,,64.90806425301345,22.94200274515292,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1335139496291406,0.8757689945081644,False,False,False,False,-0.2554926683517477,-0.26987891518694085,False,False,False,False,57410453,42998108.27359474,False,False,False,False,3804099.532266068,False,False,False,False
2022-10-28 00:00:00+00:00,12.06,12.38,11.34,12.01,1700794,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.045722930775765,12.08518927797774,10.470254102020089,,,,,,,11.533722103591197,#000000,,12.174207556581855,,63.7051249647864,21.562864016697205,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.133261771074168,0.8665088627105582,False,False,False,False,-0.34282825441539394,-0.30635358480116737,False,False,False,False,59111247,44191674.10518031,False,False,False,False,3648299.1224685814,False,False,False,False
2022-11-04 00:00:00+00:00,11.61,12.65,11.54,12.08,2140193,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.01854411477737,12.081860599763235,10.494087182476298,,,,,,,11.531497299005634,#000000,,12.15105424461599,,61.90221760208891,19.60087328128604,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,1.1248887817898718,0.8843794023874842,False,False,False,False,-0.2498527332317908,-0.2781031590164791,True,False,False,False,56971054,45138294.838129915,False,False,False,False,3536587.557841279,False,False,False,False
2022-11-11 00:00:00+00:00,13.52,13.93,10.4,11.51,5976277,,,,,,,,,,,,,,,,,,,,,,,,,,,12.616666666666664,12.2596376983536,12.112707608138274,10.586436845649281,,12.616666666666664,,,,,11.893862204701955,#000000,,12.490498816485996,,63.02913760597782,19.60087328128604,False,False,True,False,False,,1.0,13.93,10.4,101.0,0,1.1075451153990326,0.8545240347714332,False,False,False,False,-0.22302106785980358,-0.25056211343814133,False,False,False,False,62947331,46457482.70197215,False,False,False,False,3717305.2942974805,False,False,False,False
2022-11-18 00:00:00+00:00,13.11,14.45,12.37,13.62,3517552,,,,,,,,,,,,,,,,,,,,,,,,,,,12.873553119259535,12.461050525725048,12.15201983576148,10.654441255194895,,12.873553119259535,,,,,12.03526618398524,#000000,,12.621540997888824,,63.013209582328784,19.60087328128604,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1413514493379142,0.8249831673083231,False,False,False,False,0.23639508787315033,-0.007083512782495499,False,False,False,False,59429779,47418393.5388631,False,False,False,False,3702508.7539791483,False,False,False,False
2022-11-25 00:00:00+00:00,13.84,15.42,13.25,13.25,3169342,,,,,,,,,,,,,,,,,,,,,,,,,,,13.198028209258696,12.71281342976494,12.210004232616262,10.731791277159857,,13.198028209258696,,,,,12.21315928719994,#000000,,12.799495024668401,,63.81472946023607,19.60087328128604,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1574101946618502,0.8075038464111313,False,False,False,False,0.34282822448983535,0.16787235585366994,False,False,False,False,62599121,48542891.86931769,False,False,False,False,3663014.9203510634,False,False,False,False
2022-12-02 00:00:00+00:00,14.94,15.06,13.61,13.68,2856174,,,,,,,,,,,,,,,,,,,,,,,,,,,13.444390691531547,12.926574584306065,12.268731585472674,10.805768000464226,,13.444390691531547,,,,,12.361366215443628,#000000,,12.949777995024975,,65.46509009345587,19.60087328128604,False,False,True,False,False,,0.0,0.0,0.0,0.0,1,1.1511952457952683,0.8275941622980029,False,False,False,False,0.34282822448983535,0.25535029017175265,False,False,False,False,65455295,49795662.47159045,False,False,False,False,3603248.926250985,False,False,False,False
2022-12-09 00:00:00+00:00,15.2,16.13,14.59,15.1,6087303,,,,,,,,,,,,,,,,,,,,,,,,,,,13.96905505086521,13.402276663310541,12.42381643957105,10.984853688728359,,13.96905505086521,,,,,12.69500046061879,#000000,,13.296220871278734,,66.88015202582358,19.60087328128604,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,1,1.1613277740199692,0.8124236519842912,False,False,False,False,0.34282823325374856,0.29908926171275063,False,False,False,False,71542598,51406546.58480597,False,False,False,False,3787252.931713875,False,False,False,False
2022-12-16 00:00:00+00:00,16.41,16.7,14.64,15.2,3879597,,,,,,,,,,,,,,,,,,,,,,,,,,,14.265526664546568,13.686372653293706,12.53387598569994,11.106824021540353,,14.265526664546568,,,,,12.89814983127014,#000000,,13.509300430769795,,68.89999546433347,19.60087328128604,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,1,1.1715674170066077,0.8004800331874796,False,False,False,False,0.3428282349755621,0.3209587483441564,False,False,False,False,75422195,53185483.50444998,False,False,False,False,3794093.233068403,False,False,False,False
2022-12-23 00:00:00+00:00,15.54,16.73,14.29,16.54,3729132,,,,,,,,,,,,,,,,,,,,,,,,,,,14.425651131137778,13.86600621357308,12.621660547189684,11.209298727068404,,14.425651131137778,,,,,13.030654154742237,#000000,,13.64470172332144,,68.56315787819307,19.60087328128604,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,1,1.1588313059357256,0.7979894049056998,False,False,False,False,0.3120307833409765,0.3164947658425664,False,False,False,False,71693063,54556415.31893517,False,False,False,False,3789281.289878151,False,False,False,False
2022-12-30 00:00:00+00:00,15.14,15.74,14.21,15.68,2386181,,,,,,,,,,,,,,,,,,,,,,,,,,,14.471284507449495,13.934668402318337,12.666126757292597,11.265235686221564,,14.471284507449495,,,,,13.084328838320499,#000000,,13.696587505114609,,67.5517367795979,19.60087328128604,False,False,True,False,True,20.0,0.0,0.0,0.0,0.0,1,1.1623208100940894,0.8239007955607146,False,False,False,False,0.21275950335814145,0.2646271346003539,False,False,True,False,69306882,55649042.48049553,False,False,False,False,3685347.935072362,False,False,False,False
