date,Close,High,Low,Open,Volume,aVWAP_peak_894,aVWAP_peak_856,aVWAP_valley_906,aVWAP_valley_876,aVWAP_valley_860,aVWAP_valley_843,aVWAP_valley_832,aVWAP_valley_819,aVWAP_valley_800,aVWAP_valley_753,aVWAP_valley_707,aVWAP_valley_680,aVWAP_valley_643,aVWAP_valley_606,aVWAP_valley_586,aVWAP_valley_574,aVWAP_valley_479,aVWAP_valley_454,aVWAP_valley_439,aVWAP_valley_419,aVWAP_valley_352,aVWAP_valley_330,aVWAP_valley_290,aVWAP_valley_271,aVWAP_valley_242,aVWAP_valley_211,aVWAP_valley_196,aVWAP_valley_168,aVWAP_valley_115,aVWAP_valley_95,aVWAP_valley_77,aVWAP_valley_36,aVWAP_OB_bull_819,aVWAP_OB_bull_753,aVWAP_OB_bull_680,aVWAP_OB_bull_439,aVWAP_OB_bull_290,aVWAP_OB_bull_115,Peaks_avg,Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-21 00:00:00+00:00,143.3345808493,145.9380821528,143.0978989127,144.7736070243,2526542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,14.512249558922143,-0.2698950227146426,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-13615464,-1818997.4884096426,False,False,False,False,2380653.9007034404,False,False,False,False
2022-01-24 00:00:00+00:00,141.8103491772,142.4919931548,139.1121750991,141.7440782349,4117177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,12.293988366898315,-5.376861617412857,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-17732641,-2443061.9398445585,False,False,False,False,2448752.845773894,False,False,False,False
2022-01-25 00:00:00+00:00,140.1251737881,141.157107032,137.7678216988,140.8210186819,3642863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,10.40524473717743,-10.012287308061119,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21375504,-3185510.648085948,False,False,False,False,2495580.6949592317,False,False,False,False
2022-01-26 00:00:00+00:00,140.0778374007,142.7286750915,138.7902876652,140.2103792853,2401073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,9.13545037440537,-13.90541879276735,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23776577,-3993003.4462002246,False,False,False,False,2491874.5108431834,False,False,False,False
2022-01-27 00:00:00+00:00,138.4589329539,142.0849002237,137.5406070396,140.3523884473,2856790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,7.951889695301473,-17.560976050867623,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26633367,-4880860.840466882,False,False,False,False,2506184.922182666,False,False,False,False
2022-01-28 00:00:00+00:00,140.0210337359,140.0494355683,136.3761319112,138.563073006,3214462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,11.566892565494783,-17.560976050867623,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-23418905,-5607842.964370142,False,False,False,False,2533960.4938617777,False,False,False,False
2022-01-31 00:00:00+00:00,142.4257222125,142.6150677619,139.5288299804,139.6518099147,2040163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,19.162139532818493,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-21378742,-6226309.593218371,False,False,False,False,2514595.886259355,False,False,False,False
2022-02-01 00:00:00+00:00,141.7819473448,143.1925716873,140.0305010134,142.4825258773,3067356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.614145912146682,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24446098,-6940811.099366671,False,False,False,False,2536272.7534648706,False,False,False,False
2022-02-02 00:00:00+00:00,140.2293138402,140.6543945985,135.3631332222,135.3631332222,4096895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.23708520956944,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28542993,-7787955.487626802,False,False,False,False,2597473.6258780127,False,False,False,False
2022-02-03 00:00:00+00:00,138.6293439483,140.4659957769,138.4684002313,138.9512313822,2224747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.148248314535692,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30767740,-8689123.507719869,False,False,False,False,2582856.8954514237,False,False,False,False
2022-02-04 00:00:00+00:00,137.3039251029,138.8944277174,136.5654774605,137.2755232705,1627823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.248191425646496,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32395563,-9618787.801534776,False,False,False,False,2545404.5858258777,False,False,False,False
2022-02-07 00:00:00+00:00,137.3607287677,138.705082168,137.0672431662,137.9192981383,1670897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.770678857050683,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30724666,-10446469.299513806,False,False,False,False,2511110.1706954516,False,False,False,False
2022-02-08 00:00:00+00:00,137.4175324325,138.0613073003,136.6222811253,137.4648688199,1762552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,23.58578048966127,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28962114,-11172573.013258364,False,False,False,False,2481754.948315238,False,False,False,False
2022-02-09 00:00:00+00:00,138.8281567751,139.6328753598,137.9476999707,138.0139709129,1559669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.638809824379226,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27402445,-11809038.58136588,False,False,False,False,2445594.715047974,False,False,False,False
2022-02-10 00:00:00+00:00,136.1583845294,138.7902876652,135.6471515462,137.5311397621,1924309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.433153935276252,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29326754,-12496007.813469179,False,False,False,False,2425152.1379872696,False,False,False,False
2022-02-11 00:00:00+00:00,135.0412457883,136.8542294232,133.9430416022,136.2341227491,2289251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.54711033162763,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31616005,-13245811.624705683,False,False,False,False,2419822.681595612,False,False,False,False
2022-02-14 00:00:00+00:00,134.2175926487,135.5262544129,133.0815193527,134.9087039038,2143335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,24.437775435486824,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33759340,-14050263.717854481,False,False,False,False,2408980.027415392,False,False,False,False
2022-02-15 00:00:00+00:00,135.0791148982,135.7465579596,134.2899226485,135.3915350546,2092466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.513749078805887,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31666874,-14741111.179899404,False,False,False,False,2396567.7126147887,False,False,False,False
2022-02-16 00:00:00+00:00,134.974974846,135.5240769391,133.7820978852,134.6436201347,2023497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.145991960569685,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33690371,-15484219.408138644,False,False,False,False,2381937.488590679,False,False,False,False
2022-02-17 00:00:00+00:00,135.4388714419,135.881277318,133.980910712,134.3501345332,1915335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.613938266996524,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31775036,-16123074.960760659,False,False,False,False,2363639.3517832016,False,False,False,False
2022-02-18 00:00:00+00:00,134.7477601868,136.3193282464,134.5016109727,135.1643203954,1746167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.918607830361058,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33521203,-16805354.49171122,False,False,False,False,2339424.749752488,False,False,False,False
2022-02-22 00:00:00+00:00,133.9903779895,134.9371057362,133.2803321795,134.6720219671,2407714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,27.41910132100145,-17.560976050867623,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35928917,-17555298.119487252,False,False,False,False,2342102.759566116,False,False,False,False
2022-02-23 00:00:00+00:00,133.1099211851,134.9371057362,133.0436502428,134.3974709206,2201191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,26.32584011759416,-18.0571946329338,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-38130108,-18362153.408919126,False,False,False,False,2336576.8082105825,False,False,False,False
2022-02-24 00:00:00+00:00,134.3501345332,134.832965684,131.1975311367,131.7845023397,3067666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.46021045130001,,,,,,,,133.46021045130001,#000000,,133.46021045130001,,28.580337465770963,-18.0571946329338,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35062442,-19017066.68700073,False,False,False,False,2365246.972594481,False,False,False,False
2022-02-25 00:00:00+00:00,137.42699971,137.7772889763,134.4353400304,134.6341528572,1605461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.52052539424068,,,,,,,,134.52052539424068,#000000,,134.52052539424068,,35.51540304239125,-20.04827477052056,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-33456981,-19583337.83653011,False,False,False,False,2335451.444257443,False,False,False,False
2022-02-28 00:00:00+00:00,136.7074866225,137.6163452593,135.5335442166,136.2057209167,2230103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.19848253794262,,,,,,,,135.19848253794262,#000000,,135.19848253794262,,39.1682642566263,-16.706259702054574,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-35687084,-20214857.29392109,False,False,False,False,2331320.1327179354,False,False,False,False
2022-03-01 00:00:00+00:00,138.7713531103,139.434062533,136.3855991886,136.6222811253,3224972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.1532572156989,,,,,,,,136.1532572156989,#000000,,136.1532572156989,,44.40191498248343,-11.961430694617363,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-32462112,-20695141.792198695,False,False,False,False,2366365.303983899,False,False,False,False
2022-03-02 00:00:00+00:00,142.1606384434,142.9558897507,139.2257824287,139.4813989203,2150612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.08052317997456,,,,,,,,137.08052317997456,#000000,,137.08052317997456,,51.21226439389736,-5.881310325360076,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-30311500,-21072253.87877914,False,False,False,False,2357904.3901021774,False,False,False,False
2022-03-03 00:00:00+00:00,144.6694669722,146.2031659218,143.0978989127,143.1925716873,2215779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.2387104038245,,,,,,,,138.2387104038245,#000000,,138.2387104038245,,57.53867363622979,-0.39216161251808757,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28095721,-21347683.961964272,False,False,False,False,2352330.845392288,False,False,False,False
2022-03-04 00:00:00+00:00,149.4125729831,149.5829839775,143.0789643577,143.6659355607,2631583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.63999372421262,,,,,,,,139.63999372421262,#000000,,139.63999372421262,,64.14721186909462,5.304535156815973,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-25464138,-21509113.532083318,False,False,False,False,2363281.910278865,False,False,False,False
2022-03-07 00:00:00+00:00,147.5475193221,149.9995441861,147.159360946,148.8350690576,2972714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.9113030843034,,,,,,,,140.9113030843034,#000000,,144.57338895118505,,66.1218871437089,6.727060828657109,False,False,True,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-28436852,-21780789.550432995,False,False,False,False,2387181.2079149885,False,False,False,False
2022-03-08 00:00:00+00:00,140.0778374007,147.9451449757,139.9831646261,146.7428007374,3030998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.1415987962776,,,,,,,,141.1415987962776,#000000,,143.28333650343927,,60.58441492267293,6.727060828657109,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-31467850,-22160674.273945425,False,False,False,False,2412428.9252516557,False,False,False,False
2022-03-09 00:00:00+00:00,141.990227449,143.0316279704,140.3618557247,141.8766201194,1959755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.1926024844822,,,,,,,,141.1926024844822,#000000,,142.86211721264763,,58.177439494377765,6.727060828657109,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-29508095,-22448808.420065213,False,False,False,False,2394677.0066143363,False,False,False,False
2022-03-10 00:00:00+00:00,143.3819172367,143.732206503,140.996163315,140.996163315,1920525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.3000279595378,,,,,,,,141.3000279595378,#000000,,142.73821399207432,,57.46796791506199,6.727060828657109,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-27587570,-22650328.48202344,False,False,False,False,2376082.810276519,False,False,False,False
2022-03-11 00:00:00+00:00,143.4008517916,145.3984473371,143.3251135719,144.0919630467,1415544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.43654637307822,,,,,,,,141.43654637307822,#000000,,142.7980216078905,,57.007601751136804,6.727060828657109,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-26172026,-22788434.267042127,False,False,False,False,2338414.6216382245,False,False,False,False
2022-03-14 00:00:00+00:00,146.2221004768,146.4114460261,143.0789643577,144.1108976016,1839049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.6675128963018,,,,,,,,141.6675128963018,#000000,,142.98895086639425,,58.51100396467932,6.727060828657109,False,False,True,False,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-24332977,-22849004.570295375,False,False,False,False,2318831.6560837845,False,False,False,False
2022-03-15 00:00:00+00:00,146.9037444544,147.727397594,145.6540638287,147.301370108,1965343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.97815087396853,,,,,,,,141.97815087396853,#000000,,143.30375606959643,,59.92148117399364,6.727060828657109,False,False,True,False,False,1.052857313985303,0.0,0.0,0.0,0.0,0,,,False,False,False,False,0.0672559823649635,0.0672559823649635,False,False,False,False,-22367634,-22830127.29302889,False,False,False,False,2304969.3558452046,False,False,False,False
2022-03-16 00:00:00+00:00,146.8848098994,147.9971414696,144.698175189,147.2841084118,2051589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.25035946982052,,,,,,,,142.25035946982052,#000000,,143.55331009449867,,60.84148265337399,6.727060828657109,False,False,True,False,False,1.0238188378091877,0.0,0.0,0.0,0.0,0,0.9136464362293345,1.0221556665360934,False,False,False,False,0.05725394310846656,0.062254962736715026,False,False,False,False,-24419223,-22892444.771733638,False,False,False,False,2295032.8713022554,False,False,False,False
2022-03-17 00:00:00+00:00,147.9591130398,148.0446770067,146.6186108912,146.8848098994,1339926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.44936219444844,,,,,,,,142.44936219444844,#000000,,143.75005390726955,,62.16589365199499,6.727060828657109,True,False,True,False,False,2.6237454379884007,0.0,0.0,0.0,0.0,0,0.9144849256012266,1.0198306736176102,False,False,False,False,0.10905864950762717,0.0856568061221711,False,False,False,False,-23079297,-22899772.310097028,False,False,False,False,2257577.6998786377,False,False,False,False
2022-03-18 00:00:00+00:00,147.9971414696,148.7386958496,146.5140327094,147.9876343621,2743475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.82840592742673,,,,,,,,142.82840592742673,#000000,,144.11390711333445,,63.074881563396005,6.727060828657109,True,False,True,False,True,2.6802418137663686,0.0,0.0,0.0,0.0,0,0.9225721728087561,1.008959122501626,False,False,False,False,0.13368396260478113,0.10967038436347612,False,False,False,False,-20335822,-22799225.239112828,False,False,False,False,2276632.4959618286,False,False,False,False
2022-03-21 00:00:00+00:00,148.3393973373,149.579029076,147.8165064283,148.3489044447,1494918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0440515351689,,,,,,,,143.0440515351689,#000000,,144.32624810737548,,63.93263321789537,6.727060828657109,True,False,True,False,True,3.1949909875673796,0.0,0.0,0.0,0.0,0,0.9338125934477314,0.9968735774629263,False,False,False,False,0.1735761100136038,0.14162324718853997,False,False,False,False,-18840904,-22643996.955226053,False,False,False,False,2245977.025531953,False,False,False,False
2022-03-22 00:00:00+00:00,147.1985444449,149.3186294033,146.6186108912,148.5485537009,1304403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.19196551343987,,,,,,,,143.19196551343987,#000000,,144.45727646257683,,62.90450356817224,6.727060828657109,True,False,True,False,True,1.346653100925419,0.0,0.0,0.0,0.0,0,0.9275715935224979,0.9977927733438821,False,False,False,False,0.21400967513259445,0.1778164611605672,False,False,False,False,-20145307,-22546009.11384464,False,False,False,False,2209052.553942465,False,False,False,False
2022-03-23 00:00:00+00:00,145.9816346929,147.3506581639,145.8580422963,147.0749520482,1318252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.2914119765521,,,,,,,,143.2914119765521,#000000,,144.5245248634886,,60.61653249750421,6.727060828657109,True,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0,0.9434481726013848,0.9974991230804204,False,False,False,False,0.16288670051743154,0.17035158083899937,False,False,False,False,-21463559,-22503560.089772303,False,False,False,False,2174119.198885898,False,False,False,False
2022-03-24 00:00:00+00:00,147.398193701,147.4457292382,145.7819854368,146.3714260979,1322065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.39957692573898,,,,,,,,143.39957692573898,#000000,,144.60630047546906,,60.437482151163,6.727060828657109,True,False,True,False,False,1.6179938471084974,0.0,0.0,0.0,0.0,0,0.9458424655231894,0.9915781516132763,False,False,False,False,0.1632397567181439,0.16679566877857163,False,False,False,False,-20141494,-22410930.047036134,False,False,False,False,2140705.30873351,False,False,False,False
