date,Close,High,Low,Open,Volume,aVWAP_peak_890,aVWAP_peak_832,aVWAP_peak_831,aVWAP_peak_807,aVWAP_peak_786,aVWAP_peak_766,aVWAP_peak_749,aVWAP_peak_727,aVWAP_peak_686,aVWAP_peak_669,aVWAP_peak_644,aVWAP_peak_595,aVWAP_peak_571,aVWAP_peak_521,aVWAP_peak_469,aVWAP_peak_455,aVWAP_peak_428,aVWAP_peak_427,aVWAP_peak_424,aVWAP_peak_422,aVWAP_peak_419,aVWAP_peak_375,aVWAP_peak_334,aVWAP_peak_321,aVWAP_peak_295,aVWAP_peak_264,aVWAP_peak_233,aVWAP_peak_214,aVWAP_peak_193,aVWAP_peak_148,aVWAP_peak_106,aVWAP_peak_64,aVWAP_peak_47,aVWAP_peak_46,aVWAP_peak_12,aVWAP_valley_901,aVWAP_valley_878,aVWAP_valley_845,aVWAP_valley_819,aVWAP_valley_798,aVWAP_valley_759,aVWAP_valley_758,aVWAP_valley_738,aVWAP_valley_714,aVWAP_valley_692,aVWAP_valley_691,aVWAP_valley_690,aVWAP_valley_676,aVWAP_valley_656,aVWAP_valley_616,aVWAP_valley_591,aVWAP_valley_574,aVWAP_valley_544,aVWAP_valley_517,aVWAP_valley_489,aVWAP_valley_460,aVWAP_valley_440,aVWAP_valley_405,aVWAP_valley_350,aVWAP_valley_305,aVWAP_valley_301,aVWAP_valley_281,aVWAP_valley_245,aVWAP_valley_228,aVWAP_valley_212,aVWAP_valley_182,aVWAP_valley_165,aVWAP_valley_136,aVWAP_valley_111,aVWAP_valley_91,aVWAP_valley_61,aVWAP_valley_35,aVWAP_valley_14,aVWAP_OB_bull_845,aVWAP_OB_bull_738,aVWAP_OB_bull_692,aVWAP_OB_bull_616,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,1.56,1.6,1.55,1.56,213730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,37.32089009705791,-19.19953180857462,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-543514,-77732.08875203948,False,False,False,False,127157.21939958508,False,False,False,False
2022-01-19 00:00:00+00:00,1.67,1.6758,1.53,1.6,300722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,43.46378231351869,-14.425609374554341,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-242792,-84205.02644803793,False,False,False,False,133963.6813839151,False,False,False,False
2022-01-20 00:00:00+00:00,1.6,1.7,1.5899,1.68,223427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6299666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6299666666666668,#000000,,1.6299666666666668,,44.313742203823324,-13.838187551804332,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-466219,-99185.96658733056,False,False,False,False,137472.04681984,False,False,False,False
2022-01-21 00:00:00+00:00,1.55,1.63,1.51,1.62,350196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5892871144171927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5892871144171927,#000000,,1.5892871144171927,,43.02973895859145,-13.838187551804332,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-816415,-127312.59534861172,False,False,False,False,145814.16263082667,False,False,False,False
2022-01-24 00:00:00+00:00,1.53,1.535,1.42,1.53,442312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5482369270015635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.495,,,,,1.521618463500782,#000000,,1.521618463500782,,41.49380132171247,-13.838187551804332,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1258727,-171681.78768788185,False,False,False,False,157441.5288021668,False,False,False,False
2022-01-25 00:00:00+00:00,1.55,1.5817,1.49,1.5,125801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5473917873016763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5050901268468306,,,,,1.5262409570742534,#000000,,1.5262409570742534,,41.54829900902805,-13.838187551804332,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1132926,-209377.6391511022,False,False,False,False,156200.72375110144,False,False,False,False
2022-01-26 00:00:00+00:00,1.6,1.62,1.52,1.55,229517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5528496708241781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5266453458788327,,,,,1.5397475083515055,#000000,,1.5397475083515055,,44.0398177947478,-13.663907664381227,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-903409,-236594.5552628237,False,False,False,False,159075.87183929354,False,False,False,False
2022-01-27 00:00:00+00:00,1.52,1.61,1.49,1.61,145825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5516145311359513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.528709506265093,,,,,1.540162018700522,#000000,,1.540162018700522,,42.7300591177391,-13.663907664381227,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1049234,-268462.7687819287,False,False,False,False,158556.22980638008,False,False,False,False
2022-01-28 00:00:00+00:00,1.44,1.51,1.44,1.51,179144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5422908418434222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5182767968793844,,,,,1.5302838193614035,#000000,,1.5302838193614035,,39.62871758210642,-13.663907664381227,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1228378,-306106.5033395001,False,False,False,False,159363.5933433848,False,False,False,False
2022-01-31 00:00:00+00:00,1.56,1.56,1.44,1.47,170881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5402507394253737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5185044483872965,,,,,1.529377593906335,#000000,,1.529377593906335,,42.347192677538686,-13.663907664381227,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1057497,-335572.7973261864,False,False,False,False,159815.25634952658,False,False,False,False
2022-02-01 00:00:00+00:00,1.53,1.6,1.53,1.58,139521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5411603750046514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5218954863953342,,,,,1.5315279306999927,#000000,,1.5315279306999927,,43.267714263613115,-13.663907664381227,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1197018,-369354.96213692415,False,False,False,False,159019.40315934905,False,False,False,False
2022-02-02 00:00:00+00:00,1.5,1.53,1.5,1.53,52408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5403672581743915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5214757914486854,,,,,1.5309215248115384,#000000,,1.5309215248115384,,43.00906915116617,-13.663907664381227,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1249426,-403867.55185704475,False,False,False,False,154838.56381976674,False,False,False,False
2022-02-03 00:00:00+00:00,1.51,1.51,1.49,1.49,73604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5390891005309861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5206192511330354,,,,,1.5298541758320108,#000000,,1.5298541758320108,,43.235919415850915,-13.225866028636055,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1175822,-434140.2753136313,False,False,False,False,151652.89465036412,False,False,False,False
2022-02-04 00:00:00+00:00,1.47,1.53,1.46,1.5,92326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5369138033218848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5187209696091075,,,,,1.5278173864654963,#000000,,1.5278173864654963,,42.16451911316244,-13.225866028636055,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1268148,-466846.46059544967,False,False,False,False,149326.34976211455,False,False,False,False
2022-02-07 00:00:00+00:00,1.52,1.52,1.48,1.48,100678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5356043911926753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5180282804904293,,,,,1.5268163358415523,#000000,,1.5268163358415523,,43.519298072201764,-12.293376571515346,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1167470,-494321.8935132752,False,False,False,False,147418.57134007083,False,False,False,False
2022-02-08 00:00:00+00:00,1.5,1.55,1.48,1.52,131441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5342346899973318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5174680103830298,,,,,1.5258513501901807,#000000,,1.5258513501901807,,43.751359480663346,-11.711133626134277,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1298911,-525874.4074931467,False,False,False,False,146791.99991497002,False,False,False,False
2022-02-09 00:00:00+00:00,1.5,1.54,1.48,1.51,276574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5314455309832442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5160849888180672,,,,,1.5237652599006557,#000000,,1.5237652599006557,,43.906067086304404,-11.174400778469291,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1298911,-556189.5679836116,False,False,False,False,151881.49011438296,False,False,False,False
2022-02-10 00:00:00+00:00,1.51,1.57,1.49,1.5,282610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5306854557982583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5169236113601587,,,,,1.5238045335792085,#000000,,1.5238045335792085,,44.48658515888769,-10.235839797618723,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1016301,-574233.1535528818,False,False,False,False,157008.09834519148,False,False,False,False
2022-02-11 00:00:00+00:00,1.5,1.54,1.48,1.49,76182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.530093756282107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5166133893832998,,,,,1.5233535728327035,#000000,,1.5233535728327035,,44.455702767836286,-9.88947634172473,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1092483,-594556.6769429649,False,False,False,False,153838.44742969377,False,False,False,False
2022-02-14 00:00:00+00:00,1.52,1.54,1.49,1.54,181891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.529347875204087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5166169775658176,,,,,1.5229824263849523,#000000,,1.5229824263849523,,45.491237960935415,-8.557560045739535,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-910592,-606950.2190236329,False,False,False,False,154938.5475304901,False,False,False,False
2022-02-15 00:00:00+00:00,1.52,1.55,1.48,1.52,159873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5287575262556667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.516619754598239,,,,,1.5226886404269528,#000000,,1.5226886404269528,,46.18159475633483,-7.606446161655995,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-910592,-618857.7398462356,False,False,False,False,155132.05547047086,False,False,False,False
2022-02-16 00:00:00+00:00,1.55,1.56,1.52,1.53,168861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5294406337147854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.518108765180291,,,,,1.523774699447538,#000000,,1.523774699447538,,48.28005635050859,-5.39655169657744,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-741731,-623676.2990679519,False,False,False,False,155670.44545202103,False,False,False,False
2022-02-17 00:00:00+00:00,1.52,1.55,1.49,1.55,165785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5290253578206867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5182068920669558,,,,,1.5236161249438211,#000000,,1.5236161249438211,,48.04418159214081,-5.39655169657744,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-907516,-634807.2677319538,False,False,False,False,156067.09464998098,False,False,False,False
2022-02-18 00:00:00+00:00,1.515,1.53,1.5,1.53,166817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5284308807081073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5180477736853686,,,,,1.523239327196738,#000000,,1.523239327196738,,47.61979892679432,-5.39655169657744,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1074333,-652043.5709581516,False,False,False,False,156488.659565668,False,False,False,False
2022-02-22 00:00:00+00:00,1.47,1.52,1.46,1.5,152537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5267482267100858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.516541128642485,,,,,1.5216446776762855,#000000,,1.5216446776762855,,45.10845573888645,-5.39655169657744,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1226870,-674585.7838617535,False,False,False,False,156333.6925238771,False,False,False,False
2022-02-23 00:00:00+00:00,0.98,1.4,0.8662,1.4,3055609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3365456492371495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0820666666666667,1.3144795958933957,,,,,1.2443639705990706,#000000,,1.2443639705990706,,34.99916564469422,-10.914454626946181,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4282479,-816071.7923377632,False,False,False,False,270030.7634052937,False,False,False,False
2022-02-24 00:00:00+00:00,0.95,0.9999,0.880201,0.98,437227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3138695833494152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.064704489009981,1.2913240901091472,,,,,1.2232993874895144,#000000,,1.2232993874895144,,28.058717878764636,-16.871344300305253,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4719706,-969155.4867558902,False,False,False,False,276587.47856587043,False,False,False,False
2022-02-25 00:00:00+00:00,0.97,0.98,0.92,0.95,441922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2941940957155635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0525705050329228,1.271471007988576,,,,,1.2060785362456874,#000000,,1.2060785362456874,,24.262439283732295,-19.80907149871455,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4277784,-1098905.624530169,False,False,False,False,283071.18528877746,False,False,False,False
2022-02-28 00:00:00+00:00,0.96,1.0,0.9,0.99,344206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2801718815779917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0445877246398114,1.2574203034520075,,,,,1.1940599698899368,#000000,,1.1940599698899368,,21.644239134221895,-21.77755231082067,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4621990,-1237065.796117221,False,False,False,False,285468.62900294305,False,False,False,False
2022-03-01 00:00:00+00:00,0.94,0.98,0.9375,0.95,206946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.272263154233808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0403394926727614,1.2495330397943978,,,,,1.1873785622336557,#000000,,1.1873785622336557,,19.71595059470119,-23.276684169821603,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4828936,-1377923.4511714478,False,False,False,False,282389.31021851394,False,False,False,False
2022-03-02 00:00:00+00:00,1.0,1.05,0.94,0.95,312987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2625571713815487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.037491124226185,1.240013098695553,,,,,1.1800204647677623,#000000,,1.1800204647677623,,21.21688147230931,-23.276684169821603,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4515949,-1500983.2766157046,False,False,False,False,283589.2196217095,False,False,False,False
2022-03-03 00:00:00+00:00,1.0,1.07,0.99,1.05,281799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2551023713341551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0365209852303046,1.232799902342843,,,,,1.174807752969101,#000000,,1.174807752969101,,22.21750205738139,-23.276684169821603,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4515949,-1619217.2265523437,False,False,False,False,283519.01493066206,False,False,False,False
2022-03-04 00:00:00+00:00,0.99,1.03,0.98,1.0,246362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2484273065636609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0348319886090347,1.2263132086275566,,,,,1.169857501266751,#000000,,1.169857501266751,,22.726013939604357,-23.276684169821603,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-4762311,-1742475.8059032322,False,False,False,False,282061.877090244,False,False,False,False
2022-03-07 00:00:00+00:00,0.9675,1.05,0.96,1.05,773764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2289919650120216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0294630450741993,1.207497968969498,,,,,1.1553176596852397,#000000,,1.1553176596852397,,22.698110507942356,-23.276684169821603,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5536075,-1891244.4017501643,False,False,False,False,301344.31328278343,False,False,False,False
2022-03-08 00:00:00+00:00,1.07,1.095,0.9886,1.0,506625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2205704303786016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0311297228075635,1.1996749908303024,,,,,1.1504583813388225,#000000,,1.1504583813388225,,27.540670805229695,-29.331124736552496,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-5029450,-2014311.2879560401,False,False,False,False,309394.5362913018,False,False,False,False
