date,Close,High,Low,Open,Volume,aVWAP_peak_906,aVWAP_peak_892,aVWAP_peak_888,aVWAP_peak_877,aVWAP_peak_808,aVWAP_peak_782,aVWAP_peak_739,aVWAP_peak_704,aVWAP_peak_640,aVWAP_peak_633,aVWAP_peak_567,aVWAP_peak_550,aVWAP_peak_493,aVWAP_peak_475,aVWAP_peak_418,aVWAP_peak_399,aVWAP_peak_382,aVWAP_peak_347,aVWAP_peak_340,aVWAP_peak_323,aVWAP_peak_294,aVWAP_peak_277,aVWAP_peak_230,aVWAP_peak_216,aVWAP_peak_173,aVWAP_peak_152,aVWAP_peak_128,aVWAP_peak_109,aVWAP_peak_72,aVWAP_peak_61,aVWAP_peak_27,aVWAP_valley_897,aVWAP_valley_886,aVWAP_valley_817,aVWAP_valley_798,aVWAP_valley_757,aVWAP_valley_724,aVWAP_valley_711,aVWAP_valley_679,aVWAP_valley_668,aVWAP_valley_651,aVWAP_valley_605,aVWAP_valley_574,aVWAP_valley_511,aVWAP_valley_458,aVWAP_valley_442,aVWAP_valley_414,aVWAP_valley_410,aVWAP_valley_397,aVWAP_valley_350,aVWAP_valley_333,aVWAP_valley_315,aVWAP_valley_302,aVWAP_valley_287,aVWAP_valley_248,aVWAP_valley_196,aVWAP_valley_159,aVWAP_valley_116,aVWAP_valley_92,aVWAP_valley_36,aVWAP_valley_14,aVWAP_OB_bull_897,aVWAP_OB_bull_817,aVWAP_OB_bull_511,aVWAP_OB_bear_782,aVWAP_OB_bear_399,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-18 00:00:00+00:00,10.6990422201,10.7631509951,10.6705494313,10.7061654173,25984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,35.596973387964454,-68.97518925999043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,25027,21833.198321698048,False,False,False,False,36114.82152495907,False,False,False,False
2022-01-19 00:00:00+00:00,10.5850710646,10.8130133756,10.5708246702,10.8130133756,24110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,30.05009768959057,-68.97518925999043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,917,21012.955250258907,False,False,False,False,35644.0442102548,False,False,False,False
2022-01-20 00:00:00+00:00,10.5280854869,10.8058901784,10.5067158953,10.6349334452,20923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,25.643329499239194,-68.97518925999043,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-20006,19404.3687698566,False,False,False,False,35066.74835887225,False,False,False,False
2022-01-21 00:00:00+00:00,10.1078168511,10.6078652957,10.0325958885,10.4782231064,29197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,20.03257711669919,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49203,16713.8837200583,False,False,False,False,34836.5621487204,False,False,False,False
2022-01-24 00:00:00+00:00,9.7872729763,9.972476104,9.1818012129,9.8585049485,119978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.647183431066667,,,,,,9.647183431066667,#000000,,9.647183431066667,,15.45331284729821,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-169181,9423.888280056015,False,False,False,False,38175.44206445685,False,False,False,False
2022-01-25 00:00:00+00:00,9.7089178069,9.8157657652,9.5262790303,9.6234394403,31465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.654760887731284,,,,,,9.654760887731284,#000000,,9.654760887731284,,12.250835050555892,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-200646,1185.853445544015,False,False,False,False,37912.28747369384,False,False,False,False
2022-01-26 00:00:00+00:00,9.7516569902,9.972476104,9.5094682849,9.8442585541,30458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.669792708060417,,,,,,9.669792708060417,#000000,,9.669792708060417,,11.40364456091525,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-170188,-5534.68982683026,False,False,False,False,37619.96247472546,False,False,False,False
2022-01-27 00:00:00+00:00,9.6163162431,9.9011728998,9.6163162431,9.7231642014,38747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.677076078124488,,,,,,9.677076078124488,#000000,,9.677076078124488,,10.434117567354026,-68.97518925999043,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-208935,-13511.17257871927,False,False,False,False,37664.16002473623,False,False,False,False
2022-01-28 00:00:00+00:00,9.7374105958,9.7801497791,9.5518513083,9.6163162431,24696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.678357243144786,,,,,,9.678357243144786,#000000,,9.678357243144786,,13.130517263907695,-63.934308959103916,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-184239,-20206.381497200866,False,False,False,False,37155.604729648534,False,False,False,False
2022-01-31 00:00:00+00:00,9.9297369207,9.9795993012,9.6163162431,9.7231642014,29724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.696028051555741,,,,,,9.696028051555741,#000000,,9.696028051555741,,19.29246398618487,-55.66707149015753,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-154515,-25473.38614436946,False,False,False,False,36864.169250054474,False,False,False,False
2022-02-01 00:00:00+00:00,9.972476104,10.1149400483,9.9085810249,9.9226137235,25664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.721854678818865,,,,,,9.721854678818865,#000000,,9.721854678818865,,24.261987730224583,-48.95634683192468,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-128851,-29527.410217139284,False,False,False,False,36424.94692652293,False,False,False,False
2022-02-02 00:00:00+00:00,10.1505560344,10.1968568163,10.072200865,10.1505560344,22529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.750987469580998,,,,,,9.750987469580998,#000000,,9.750987469580998,,30.81353726769946,-41.09663871654554,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106322,-32538.962757643625,False,False,False,False,35880.00783136517,False,False,False,False
2022-02-03 00:00:00+00:00,9.9795993012,10.3116827555,9.9404217165,10.0508312734,21631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.771449096655145,,,,,,9.771449096655145,#000000,,9.771449096655145,,33.20657456194229,-37.385961740382626,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-127953,-36280.689708324266,False,False,False,False,35321.22321052732,False,False,False,False
2022-02-04 00:00:00+00:00,9.8656281457,9.9653529068,9.8300121596,9.9297369207,35604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.782261283390072,,,,,,9.782261283390072,#000000,,9.782261283390072,,33.66194942919013,-35.48149232456302,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-163557,-41271.917562899784,False,False,False,False,35332.312496389,False,False,False,False
2022-02-07 00:00:00+00:00,9.8798745402,10.1220632455,9.808642568,9.8656281457,26512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7923316611235,,,,,,9.7923316611235,#000000,,9.7923316611235,,34.23216835498587,-33.420713712915614,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-137045,-45027.724717295874,False,False,False,False,34986.41788868747,False,False,False,False
2022-02-08 00:00:00+00:00,10.0508312734,10.0508312734,9.9154905262,9.9154905262,30059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.807007147197849,,,,,,9.807007147197849,#000000,,9.807007147197849,,37.60578377328675,-28.80276418463444,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-106986,-47457.461002892116,False,False,False,False,34793.1858146213,False,False,False,False
2022-02-09 00:00:00+00:00,10.3642519509,10.3642519509,10.0879431309,10.1790488233,57754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.86129708880553,,,,,,9.86129708880553,#000000,,9.86129708880553,,43.91504910459622,-21.699357055727745,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-49232,-47527.05076748458,False,False,False,False,35693.60990032243,False,False,False,False
2022-02-10 00:00:00+00:00,10.1790488233,10.4426071203,10.1719256261,10.2645271899,40450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2645271899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.891768864017097,,,,,,10.078148026958548,#000000,,10.078148026958548,,45.77401355090734,-19.010085449379925,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-89682,-49180.18603150479,False,False,False,False,35880.135002270574,False,False,False,False
2022-02-11 00:00:00+00:00,10.2217880066,10.4011176207,9.999419285,10.3509053288,32203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2392243662577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.909682654467979,,,,,,10.07445351036284,#000000,,10.07445351036284,,47.529333222373374,-16.413770806058153,False,False,False,False,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-57479,-49505.629716543815,False,False,False,False,35735.93362963251,False,False,False,False
2022-02-14 00:00:00+00:00,9.7770505635,10.3222125905,9.7627041944,10.0926706844,37803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.141604063508627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.912449845638857,,,,,,10.027026954573742,#000000,,10.027026954573742,,44.28100000491102,-16.413770806058153,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-95282,-51300.78149236563,False,False,False,False,35816.995055921434,False,False,False,False
2022-02-15 00:00:00+00:00,10.0711511307,10.099843869,9.9134128021,9.9563801776,28609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.118260952596323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.917671073588389,,,,,,10.017966013092355,#000000,,10.017966013092355,,45.410793485406025,-16.413770806058153,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-66673,-51903.61359070423,False,False,False,False,35534.3285831402,False,False,False,False
2022-02-16 00:00:00+00:00,10.0568047616,10.2074416374,9.9599667699,10.0352852079,19302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.11295627814829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.922312463917512,,,,,,10.017634371032901,#000000,,10.017634371032901,,46.0296502177647,-15.62945532796742,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-85975,-53239.74639106877,False,False,False,False,34897.76667791902,False,False,False,False
2022-02-17 00:00:00+00:00,9.9276874394,10.074737723,9.9276874394,10.0424583924,14273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.101691647107705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.923475577953642,,,,,,10.012583612530673,#000000,,10.012583612530673,,45.225357607211365,-15.605304807519602,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-100248,-55083.20731690921,False,False,False,False,34088.95229839278,False,False,False,False
2022-02-18 00:00:00+00:00,9.809329894,10.0352852079,9.7627041944,9.9707265468,36127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.061442919758154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.920683895701735,,,,,,9.991063407729945,#000000,,9.991063407729945,,43.638727352787534,-15.605304807519602,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-136375,-58271.120755461794,False,False,False,False,34168.87573767149,False,False,False,False
2022-02-22 00:00:00+00:00,9.5905477648,9.8574619625,9.5510952497,9.7340114561,32144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.008729354364807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.909572893756453,,,,,,9.959151124060629,#000000,,9.959151124060629,,40.853226358671876,-15.605304807519602,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-168519,-62594.56700034565,False,False,False,False,34089.468845998104,False,False,False,False
2022-02-23 00:00:00+00:00,9.4614304426,9.6551064259,9.4327377043,9.6479332413,27644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958053457403043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.895335893495101,,,,,,9.926694675449072,#000000,,9.926694675449072,,38.09335225123489,-15.605304807519602,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-196163,-67832.54476503798,False,False,False,False,33836.70536184132,False,False,False,False
2022-02-24 00:00:00+00:00,9.4614304426,9.4901231808,9.0166929995,9.1027712143,29349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89546432060229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.322748874299998,9.874137045942222,,,,,,9.697450080281504,#000000,,9.697450080281504,,36.25343617961023,-15.605304807519602,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-196163,-72865.11163699727,False,False,False,False,33660.716916278914,False,False,False,False
2022-02-25 00:00:00+00:00,9.8272628554,9.8416092246,9.4686036271,9.4686036271,23289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.882197391845159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.495185619249362,9.86952370138106,,,,,,9.748968904158529,#000000,,9.748968904158529,,39.709716103529644,-15.605304807519602,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-172874,-76787.02882770327,False,False,False,False,33253.98291956209,False,False,False,False
2022-02-28 00:00:00+00:00,9.7411846407,9.8057433017,9.5990121226,9.8057433017,14034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.875210930214427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.541521002071605,9.866916396741917,,,,,,9.761216109675983,#000000,,9.761216109675983,,41.218713251209145,-15.605304807519602,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-186908,-81105.49828544041,False,False,False,False,32500.25809918711,False,False,False,False
2022-03-01 00:00:00+00:00,9.7411846407,9.7698773789,9.6048941339,9.719665087,34659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.859291716756994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.597545960184974,9.86043927333099,,,,,,9.772425650090986,#000000,,9.772425650090986,,42.224711349662144,-15.605304807519602,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-186908,-85254.61599973687,False,False,False,False,32584.91464431703,False,False,False,False
2022-03-02 00:00:00+00:00,9.7913969326,9.884648332,9.7397500037,9.7770505635,18158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.856763612987981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.629111744055386,9.859304498669843,,,,,,9.78172661857107,#000000,,9.78172661857107,,43.543293649667106,-13.991544079591783,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-168750,-88528.9447840609,False,False,False,False,32019.153285716362,False,False,False,False
2022-03-03 00:00:00+00:00,9.7555310098,9.8559555937,9.6120673185,9.8559555937,30639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.848305605060855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.651984236057364,9.85534274882599,,,,,,9.785210863314736,#000000,,9.785210863314736,,44.01199383396985,-13.117771189643747,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-199389,-92876.39792978401,False,False,False,False,31965.029627452976,False,False,False,False
2022-03-04 00:00:00+00:00,9.7124919024,9.719665087,9.5618550265,9.719665087,28236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.836703690685212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.653992568480582,9.849625866499446,,,,,,9.780107375221746,#000000,,9.780107375221746,,43.815153628397375,-12.851665227215435,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-227625,-98160.65683449837,False,False,False,False,31818.79317147443,False,False,False,False
2022-03-07 00:00:00+00:00,9.454257258,9.7160784947,9.3466594895,9.6909723487,19714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.82271819211012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.639230060309815,9.8425731703428,,,,,,9.768173807587578,#000000,,9.768173807587578,,41.03176735327073,-12.851665227215435,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-247339,-104010.78793902784,False,False,False,False,31344.09540004406,False,False,False,False
2022-03-08 00:00:00+00:00,9.3251399358,9.5188159191,9.2175421673,9.5188159191,40060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.785647315163288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.591220001886125,9.823023823772683,,,,,,9.733297046940699,#000000,,9.733297046940699,,38.093853940466246,-12.851665227215435,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-287399,-111202.48252965421,False,False,False,False,31685.89558043449,False,False,False,False
2022-03-09 00:00:00+00:00,9.3681790432,9.5761296638,9.3681790432,9.454257258,14293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.776095949219176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.582515926914791,9.817599220107507,,,,,,9.725403698747158,#000000,,9.725403698747158,,36.86908707973075,-7.020181211372133,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-273106,-117551.64007751092,False,False,False,False,31003.821243946866,False,False,False,False
2022-03-10 00:00:00+00:00,9.289274013,9.5814378204,9.2103689828,9.2103689828,28010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.754884945282823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.560327374269864,9.805329576161657,,,,,,9.706847298571448,#000000,,9.706847298571448,,35.34727540643367,-8.69452816334038,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-301116,-124750.24242741245,False,False,False,False,30886.416489282285,False,False,False,False
