date,Close,High,Low,Open,Volume,aVWAP_peak_186,aVWAP_peak_174,aVWAP_peak_169,aVWAP_peak_165,aVWAP_peak_141,aVWAP_peak_128,aVWAP_peak_115,aVWAP_peak_106,aVWAP_peak_87,aVWAP_peak_82,aVWAP_peak_73,aVWAP_peak_57,aVWAP_peak_50,aVWAP_peak_30,aVWAP_peak_23,aVWAP_peak_13,aVWAP_peak_7,aVWAP_valley_179,aVWAP_valley_171,aVWAP_valley_159,aVWAP_valley_150,aVWAP_valley_132,aVWAP_valley_122,aVWAP_valley_109,aVWAP_valley_95,aVWAP_valley_85,aVWAP_valley_62,aVWAP_valley_41,aVWAP_valley_24,aVWAP_valley_19,aVWAP_valley_10,aVWAP_valley_4,aVWAP_OB_bull_122,aVWAP_OB_bull_95,aVWAP_OB_bull_62,aVWAP_OB_bear_186,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-08-26 00:00:00+00:00,65.8622319629,69.118830187,65.6352569352,67.8161908974,4286784,,,,,,,,,,,,,,71.28740681478695,70.04039271014447,71.58131947203312,72.16884296809212,,,,,,,,,,,,69.92970289983016,70.22001485093055,71.81198797992295,72.45966439200052,,,,,71.1874165109676,#000000,,70.36937931892304,,43.52110814427449,-7.763772838786082,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9482151181054357,1.0293061170670745,False,False,False,False,-0.23209132904925708,-0.1430819697571106,False,False,False,False,-20356738,-11776069.785205912,False,False,False,False,3930403.5495624486,False,False,False,False
2022-09-02 00:00:00+00:00,65.4378873458,66.582630964,64.1551823847,65.6549938941,3399952,,,,,,,,,,,,,,70.46600708349976,69.70958503454735,71.36194982301555,71.97361147465017,,,,,,,,,,,,69.57973053416417,69.98526307351206,71.60681541846591,72.27570434097488,,,,,70.86983334785373,#000000,,69.93514643143082,,42.07790771621399,-1.7313804767862209,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9218438687239702,1.054264152421467,False,False,False,False,-0.33824090443157107,-0.24066143709434085,False,False,False,False,-23756690,-12663523.13444992,False,False,False,False,3891110.842187452,False,False,False,False
2022-09-09 00:00:00+00:00,67.6879006643,68.2701409528,65.1220960029,65.5069667021,2784172,,,,,,,,,,,,,,70.1137945033206,69.56184847783665,71.23967487361203,71.85960065261165,,,,,,,,,,,,69.4280714274045,69.87197682239785,71.49001145875378,72.1661621655655,,,,,70.71639254768783,#000000,,69.7439228077399,,42.23455924324583,-1.7313804767862209,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9619310157954578,1.0203552404144873,False,False,False,False,-0.2674024274011034,-0.25403193224772214,False,False,False,False,-20972518,-13279004.23560178,False,False,False,False,3809115.3723957893,False,False,False,False
2022-09-16 00:00:00+00:00,65.970785237,69.3458052148,65.4477558253,68.7043540494,3908769,,,,,,,,,,,,,,69.71251289680288,69.37236945247908,71.07519654453712,71.70482883832935,,,,,,,,,,,,69.23511499099875,69.72145444446934,71.3320946116841,72.01687250939577,,,,,70.52130553608706,#000000,,69.51036294618751,,41.708989762566205,-2.364283724729404,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.9588573602898879,1.0416513110080758,False,False,False,False,-0.23107664665450262,-0.24255428945111238,False,False,False,False,-24881287,-14138432.588520166,False,False,False,False,3816497.1225886936,False,False,False,False
2022-09-23 00:00:00+00:00,59.2306137611,66.3161820184,58.4213984448,64.8852524957,4919437,,,,,,,,,,,,,,68.56652325434536,68.70557703890357,70.62907050125364,71.31083811128518,,,,,,,,,,,,68.53625062362303,69.21473892151262,70.91480573518557,71.64700773284795,,,,,69.94060148986961,#000000,,68.75577245959614,,39.251321513551595,-4.8965181763944585,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8712428649339407,1.0649973181050154,False,False,False,False,-0.34282825441539394,-0.29269127193325317,False,False,False,False,-29800724,-15298602.322703857,False,False,False,False,3898196.3727673087,False,False,False,False
2022-09-30 00:00:00+00:00,57.4148135391,58.4510038832,55.4411176457,56.8227047711,8657314,,,,,,,,,,,,,,66.34481336966266,67.22931629497101,69.62126020728721,70.42134733711794,,,,,,,,,,,,66.99808509786382,68.05214941545253,69.97069666314185,70.812540055612,,,,,68.68127605513862,#000000,,67.15609104448751,,37.02763267551545,-7.147128784849336,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8298784426040495,1.1703808221090062,False,False,False,False,-0.34282825441539394,-0.31775976317432353,False,False,False,False,-38458038,-17014116.076577645,False,False,False,False,4250723.604414174,False,False,False,False
2022-10-07 00:00:00+00:00,57.7700787999,61.2536520518,57.5628407311,58.2042918965,3845080,,,,,,,,,,,,,,65.75180567507545,66.78180002857316,69.27663782475814,70.1086456154272,,,,,,,,,,,,66.53938188581711,67.67639794050885,69.64340132821489,70.5155924650265,,,,,68.28670784542517,#000000,,66.68734638249364,,35.64036675912176,-8.570159929098892,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8322121810213482,1.1406166224374732,False,False,False,False,-0.2581556566302822,-0.28795770990230285,False,False,False,False,-34612958,-18317733.996831153,False,False,False,False,4220675.930013125,False,False,False,False
2022-10-14 00:00:00+00:00,56.8227047711,58.51021476,54.4838751374,57.6220516079,5447669,,,,,,,,,,,,,,64.82851643226329,66.06499460139447,68.72657570666577,69.61021246062582,,,,,,,,,,,56.60559822283333,65.80457796723951,67.07019906711314,69.12096534526427,70.0425445714641,,,,,66.43046493054041,#000000,,63.32592180593265,,34.387440218087534,-9.872410322994007,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8187063202693439,1.1641342573914022,False,False,False,False,-0.34282825441539394,-0.31539298215884837,False,False,False,False,-40060627,-19928318.663732547,False,False,False,False,4311564.305567708,True,False,False,False
2022-10-21 00:00:00+00:00,57.4641559365,60.1977247488,56.4279655924,58.934559377,3967270,,,,,,,,,,,,,,64.36294432048467,65.67292847052366,68.39877482003497,69.30706479628694,,,,,,,,,,,57.205791506352604,65.4071751658323,66.723529384171,68.80648823950317,69.75222836188873,,,,,66.18188056278645,#000000,,63.16220986579831,,33.890429363925136,-10.469694306211622,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8426707559148833,1.1526636333796418,False,False,False,False,-0.2766553258720953,-0.29602415401547183,False,False,False,False,-36093357,-21125728.91086347,False,False,False,False,4286061.023673804,False,False,False,False
2022-10-28 00:00:00+00:00,60.6418063248,61.1450987777,57.6960652039,58.4510038832,4307531,,,,,,,,,,,,,,64.04906443816144,65.37883023430209,68.12276656807835,69.0450765560638,,,,,,,,,,,58.02880411966604,65.11379777891898,66.4478875138642,68.53832106920227,69.49846219526408,,,,,66.02477894150236,#000000,,63.14262414276214,,35.403836305794826,-10.469694306211622,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8907015298148612,1.110079509344159,False,False,False,False,-0.23744976345273416,-0.26673695873410297,False,False,False,False,-31785826,-21915365.732280992,False,False,False,False,4287651.392290559,False,False,False,False
2022-11-04 00:00:00+00:00,57.0200743604,61.1796384558,55.6779611529,60.0891714747,5486462,,,,,,,,,,,,,,63.5557319765367,64.93198568743381,67.72232752130954,68.66810497641713,,,,,,,,,,,58.00893080857449,64.66471691296711,66.03664986538429,68.15063169278446,69.1345098441736,,,,,65.65262103173124,#000000,,62.79034134637802,,35.29803584496543,-10.469694306211622,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.895855524268424,1.0639993984959875,False,False,False,False,-0.2725142824782993,-0.2696256206062011,False,False,False,False,-37272288,-23052915.529889807,False,False,False,False,4376452.178046813,False,False,False,False
2022-11-11 00:00:00+00:00,65.2207807975,65.4132161471,56.7437569354,57.0891537167,6421068,,,,,,,,,,,,,,63.46077837992067,64.76917315690676,67.49033817187369,68.43046629207754,,,,,,,,,,,59.123866838790235,64.51378891327028,65.84470129584317,67.91657041618487,68.89687617372363,,,,,65.60517329317676,#000000,,62.966901822221985,,39.019381832310124,-10.469694306211622,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9464735404871267,1.0164696798519095,False,False,False,False,-0.18004701815630522,-0.22483631938125315,False,False,False,False,-30851220,-23630567.712860934,False,False,False,False,4527905.201895198,False,False,False,False
2022-11-18 00:00:00+00:00,64.8359100983,67.8951387331,61.8951032172,63.7010349596,7209460,,,,,,,,,,,,,,63.58613379949366,64.77648454431873,67.367025040274,68.28398655738557,,,,,,,,,,,60.386534770292414,64.53958999700626,65.78962392586931,67.78234149427992,68.74231453266952,,,,,65.69489274017661,#000000,,63.32218577777776,,41.53692145298518,-13.945237413716804,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9380826504250305,1.006917899571929,False,False,False,False,-0.051651834569839086,-0.1382440769755461,False,False,False,False,-38060680,-24699464.91931568,False,False,False,False,4726538.890643702,False,False,False,False
