date,Close,High,Low,Open,Volume,aVWAP_peak_180,aVWAP_peak_162,aVWAP_peak_155,aVWAP_peak_150,aVWAP_peak_144,aVWAP_peak_132,aVWAP_peak_109,aVWAP_peak_99,aVWAP_peak_93,aVWAP_peak_82,aVWAP_peak_75,aVWAP_peak_66,aVWAP_peak_57,aVWAP_peak_48,aVWAP_peak_43,aVWAP_peak_33,aVWAP_peak_27,aVWAP_peak_23,aVWAP_peak_13,aVWAP_peak_5,aVWAP_valley_182,aVWAP_valley_171,aVWAP_valley_141,aVWAP_valley_136,aVWAP_valley_114,aVWAP_valley_101,aVWAP_valley_95,aVWAP_valley_91,aVWAP_valley_80,aVWAP_valley_60,aVWAP_valley_53,aVWAP_valley_44,aVWAP_valley_30,aVWAP_valley_21,aVWAP_valley_4,aVWAP_OB_bull_171,aVWAP_OB_bull_114,aVWAP_OB_bull_95,aVWAP_OB_bull_60,aVWAP_OB_bear_162,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-03-11 00:00:00+00:00,129.6989429568,133.4012756785,125.1116587769,131.1189408875,157549900,,,,,,,,,,,,,,,,,,,,134.8996702207487,,,,,,,,,,,,,,,134.06792881430397,,,,,,134.48379951752634,#000000,,134.48379951752634,,35.859967962461006,-37.69684842802284,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-120038240,23566798.533774465,False,False,False,False,121803153.70370314,False,False,False,False
2022-03-18 00:00:00+00:00,135.9872922112,136.0986256156,125.6606219251,129.7958626615,162089480,,,,,,,,,,,,,,,,,,,,134.58099223326852,,,,,,,,,,,,,,,133.8922064172913,,,,,,134.2365993252799,#000000,,134.2365993252799,,39.00391001743899,-33.59550393715997,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,42051240,24936016.42016154,False,False,False,False,124787326.02194735,False,False,False,False
2022-03-25 00:00:00+00:00,140.6791999698,141.114593105,133.810326535,136.0330184309,120712940,,,,,,,,,,,,,,,,,,,,134.94827126560884,,,,,,,,,,,,,,,134.26801917748517,,,,,,134.608145221547,#000000,,134.608145221547,,42.893437019604924,-28.832558359910006,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,162764180,35145510.01866809,False,False,False,False,124485519.64995125,False,False,False,False
2022-04-01 00:00:00+00:00,139.8625893292,143.3044814084,137.9709155019,139.8471815812,126494220,,,,,,,,,,,,,,,,,,,140.37932874650002,135.43005201527413,,,,,,,,,,,,,,,134.74588950734847,,,,,,136.85175675637421,#000000,,136.85175675637421,,45.37412895179487,-25.47934949340807,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,36269960,35228802.60987786,False,False,False,False,124634312.26847339,False,False,False,False
2022-04-08 00:00:00+00:00,133.2129035344,143.1864381783,132.9564440552,139.9863483368,97073580,,,,,,,,,,,,,,,,,,,138.67404384701106,135.4951835943793,,,,,,,,,,,,,,,134.8424692738575,,,,,,136.33723223841596,#000000,,136.33723223841596,,44.97616741749793,-24.905218170572958,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-60803620,28115289.823960986,False,False,False,False,122592776.54488276,False,False,False,False
2022-04-15 00:00:00+00:00,126.4956224584,132.147959759,126.3549646305,132.1090129484,90216880,,,,,,,,,,,,,,,,,,,135.70082559064682,135.09464707248088,,,,,,,,,,,,,,,134.5171039102268,,,,,,135.1041921911182,#000000,,135.1041921911182,,42.964519219481765,-24.905218170572958,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-151020500,14845972.059223136,False,False,False,False,120194561.98600255,False,False,False,False
2022-04-22 00:00:00+00:00,118.9020878466,131.1383248285,118.4314059984,126.6516880343,136743820,,,,,,,,,,,,,,,,,,,131.79245001433685,134.13581605898221,,,,,,,,,,,,,,,133.69362489566115,,,,,,133.20729698966008,#000000,,133.20729698966008,,39.98060141008267,-24.905218170572958,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-287764320,-7569605.130348949,False,False,False,False,121420432.95000236,False,False,False,False
2022-04-29 00:00:00+00:00,114.2822485864,122.544280649,112.4509631906,118.7186859438,212926040,,,,,,,,,,,,,,,,,,,126.86075812230263,132.21473564250434,,,,,,,,,,,,,,,131.9871922833716,,,,,,130.3542286827262,#000000,,130.3542286827262,,37.058326019819674,-24.905218170572958,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-500690360,-44097068.4540268,False,False,False,False,128198626.064817,False,False,False,False
2022-05-06 00:00:00+00:00,114.9716210505,122.4100841348,112.7245749725,113.2285574372,163030420,,,,,,,,,,,,,,,,,,,124.85688453867508,131.0251317647681,,,,,,,,,,,,,,,130.9120063603226,,,,,,128.93134088792192,#000000,,128.93134088792192,,35.24045818754698,-24.905218170572958,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-337659940,-65842466.34632112,False,False,False,False,130778758.94890462,False,False,False,False
2022-05-13 00:00:00+00:00,115.8220293318,117.3821880663,109.4581324101,112.6291463401,173382820,,,,,,,,,,,,,,,,,,,123.01252344537883,129.7579852849812,,,,,,,,,,,,,,,129.75026439683526,,,,,,127.50692437573177,#000000,,127.50692437573177,,34.28723650306807,-24.905218170572958,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-164277120,-73133922.17251955,False,False,False,False,133934615.32305983,False,False,False,False
2022-05-20 00:00:00+00:00,108.6623967828,116.5297916886,105.7398949162,114.6972637324,139618980,,,,,,,,,,,,,,,,,,,121.45619434268761,128.64471346103838,,,,,,,,,,,,,,,128.71854185632313,,,,,,126.27314988668304,#000000,,126.27314988668304,,32.36752113402141,-24.905218170572958,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-303896100,-90227416.82640699,False,False,False,False,134355679.37320355,False,False,False,False
2022-05-27 00:00:00+00:00,112.127648996,112.1962383255,101.5996839385,109.4486889516,190055840,,,,,,,,,,,,,,,,,,,119.62431145670134,127.19861899379559,,,,,,,,,,,,,,108.64119042000002,127.36576843060553,,,,,,120.70747232527563,#000000,,120.70747232527563,,32.35876876036116,-24.905218170572958,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-113840260,-91976516.32074721,False,False,False,False,138481617.19741067,False,False,False,False
2022-06-03 00:00:00+00:00,113.8821441642,117.1963010428,111.9024970665,112.4059825071,132378680,,,,,,,,,,,,,,,,,,,119.1446319725641,126.58156173321913,,,,,,,,,,,,,,110.97554785691194,126.78128148254926,,,,,,120.87075576131112,#000000,,120.87075576131112,,33.01915673541948,-24.905218170572958,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,18538420,-83790224.7414326,False,False,False,False,138029547.77538025,False,False,False,False
2022-06-10 00:00:00+00:00,110.7643118157,118.6878505669,110.2011834799,116.0476782854,127235860,,,,,,,,,,,,,,,,,,113.21778195416665,118.67009874976284,125.99292300933364,,,,,,,,,,,,,,111.60999610250359,126.22103257201965,,,,,,119.14236647755726,#000000,,117.37269995394168,,32.88056492915761,-24.905218170572958,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-108697440,-85635203.64947464,False,False,False,False,137230015.3475743,False,False,False,False
2022-06-17 00:00:00+00:00,107.2235119352,111.3960294811,104.9998558126,106.8065086927,174259060,,,,,,,,,,,,,,,,,,110.12866321989478,117.60315312156538,124.96201699630657,,,,,,,,,,,,,,110.56631662094601,125.23864532324778,,,,,,117.6997590563921,#000000,,115.81503748967819,,32.1333219159324,-24.905218170572958,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-282956500,-100251595.97173578,False,False,False,False,139972907.54405028,False,False,False,False
2022-06-24 00:00:00+00:00,117.8324919254,117.9313997266,108.6430128418,109.0490815536,126764480,,,,,,,,,,,,,,,,,,111.51205685007231,117.41531472950919,124.55824393575604,,,,,,,,,,,,,,111.28161803196471,124.84739687734422,,,,,,117.92292608492929,#000000,,116.19180838682556,,35.24418507140806,-24.905218170572958,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,-0.224986844059451,-0.224986844059451,False,False,False,False,-156192020,-104395331.08494052,False,False,False,False,138994505.50375026,False,False,False,False
2022-07-01 00:00:00+00:00,108.4317775879,118.5402542822,106.4675382381,118.2271290822,148857300,,,,,,,,,,,,,,,,,,111.4177737926032,116.9576698178979,123.96024075702663,,,,,,,,,,,,,,111.25926263266484,124.26967992054713,,,,,,117.57292538414795,#000000,,115.89873675004814,,35.647406867522285,-24.905218170572958,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8396818427467084,1.1017889573735045,False,False,False,False,-0.2263666975551132,-0.2256767708072821,False,False,False,False,-305049320,-119258589.52309307,False,False,False,False,139725082.87384284,False,False,False,False
2022-07-08 00:00:00+00:00,119.4532876034,119.7182014631,105.6171349271,106.8746009981,126548200,,,,,,,,,,,,,,,,,114.9295413312,112.04933557837346,116.83915409604363,123.6304273466573,,,,,,,,,,,,,,111.71191581007135,123.94645085630289,,,,,,117.18447083644143,#000000,,113.8824867039221,,38.772170310849674,-21.312580101961178,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8737233938782385,1.0885098355679559,False,False,False,False,-0.22306730237366143,-0.22437203659047178,False,False,False,False,-178501120,-123646925.11397506,False,False,False,False,138749017.4757804,False,False,False,False
2022-07-15 00:00:00+00:00,112.0958394519,118.0874653025,108.674822386,117.9438253298,157455780,,,,,,,,,,,,,,,,,113.83355785494949,112.21451727404752,116.57573085737954,123.16630934243045,,,,,,,,,,,,,,111.8769863255047,123.49261735391504,,,,,,116.85995316803779,#000000,,113.62519807797031,,39.66245409812429,-19.954020686830102,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.8913438216111113,1.0757292276384745,False,False,False,False,-0.20874802532308506,-0.21656003095677842,False,False,False,False,-335956900,-139373589.92034727,False,False,False,False,140134703.58868554,False,False,False,False
2022-07-22 00:00:00+00:00,107.7150687968,115.6376333807,106.9595921238,112.7648339268,162742916,,,,,,,,,,,,,,,,,112.47497392076004,111.87906656397433,116.15203675725236,122.60471232150283,,,,,,,,,,,,,,111.66267643673547,122.94474255277444,,,,,,116.28636809216657,#000000,,113.04218841968054,,39.575226786383865,-19.537237296088822,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.902022270634986,1.0723322082587532,False,False,False,False,-0.2508034377403406,-0.2336817343485595,False,False,False,False,-498699816,-165990347.40772897,False,False,False,False,141809385.98952365,False,False,False,False
2022-07-29 00:00:00+00:00,115.9457883394,116.2042408854,104.1364950826,108.2319738888,161031217,,,,,,,,,,,,,,,,,112.37443419874197,111.90848170190083,115.90523920006541,122.1758751524806,,,,,,,,,,,,,112.09550810246667,111.70891676946363,122.52254316959967,,,,,,115.52728547067409,#000000,,112.02183519314326,,41.39186123905794,-17.29168459466917,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9132127443410188,1.0494054614004413,False,False,False,False,-0.27394671838463097,-0.25381422636659523,False,False,False,False,-337668599,-178707254.93308237,False,False,False,False,143233225.32363302,False,False,False,False
2022-08-05 00:00:00+00:00,117.5163845806,118.7887663457,113.579953495,114.8423947775,97443418,,,,,,,,,,,,,,,,,112.96221810068387,112.26714048319896,115.93091612869469,122.0421942631163,,,,,,,,,,,,,113.80436969120665,112.00763081229204,122.38693820506137,,,,,,115.91448681203626,#000000,,112.76033977184537,,43.02452165638758,-15.284239356064425,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,0.9157173096470403,1.1195005829184936,False,False,False,False,-0.14944682407299315,-0.2016305252197942,False,False,False,False,-240225181,-183264138.34544665,False,False,False,False,139841387.74410465,False,False,False,False
2022-08-12 00:00:00+00:00,121.9200183456,121.9200183456,115.8662644791,118.4110280092,85775104,,,,,,,,,,,,,,,,,113.71477392555464,112.74582120598444,116.05127816992903,121.99774166451998,,,,,,,,,,,,,115.32371284708212,112.40818081568801,122.33761491597384,,,,,,116.368446220676,#000000,,113.5481221985773,,45.115192538476855,-12.891133018231088,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9195699704477308,1.0734277203946616,False,False,False,False,-0.09564684188674791,-0.14863868355327103,False,False,False,False,-154450077,-181129763.43096912,False,False,False,False,135836477.83713394,False,False,False,True
2022-08-19 00:00:00+00:00,117.4169797552,122.5263877805,116.9696580409,121.4826371138,84579291,,,,,,,,,,,,,,,,118.97100852553335,114.22251812293891,113.10826672295482,116.13600593537332,121.93699310203216,,,,,,,,,,,,,116.04308038278923,112.72087915727141,122.272985415651,,,,,,116.92646717056803,#000000,,115.58621843855408,,45.70507022850542,-11.976863281748358,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.936359785975292,1.0462332283338074,False,False,False,False,-0.07879614171801853,-0.11371741263564478,False,False,False,False,-239029368,-185418623.0286751,False,False,False,False,132039649.18253143,False,False,False,False
2022-08-26 00:00:00+00:00,110.6375706634,117.0790033489,110.558046803,115.4090022823,96331223,,,,,,,,,,,,,,,,115.66281619381688,114.07738194670938,113.08649708578118,116.02793770613546,121.73186072272928,,,,,,,,,,,,,115.44052930530883,112.72280056298942,122.06939992794882,,,,,,116.3524029314274,#000000,,114.56680613290406,,44.88627214102649,-11.976863281748358,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9299095753551452,1.058204637334003,False,False,False,False,-0.19713809807938046,-0.15542775535751263,False,False,False,False,-335360591,-196525435.47099546,False,False,False,False,129394580.576418,False,False,False,False
2022-09-02 00:00:00+00:00,108.033164238,111.293642511,107.4864376984,110.1206655713,110196139,,,,,,,,,,,,,,,,113.11709446125172,113.55398662331693,112.8109603168142,115.77760891712155,121.41293086123284,,,,,,,,,,,,,114.31268769515863,112.5123208046684,121.75566357688359,,,,,,115.65665665705598,#000000,,113.44868227413536,,43.85484055241689,-11.976863281748358,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8907854516950966,1.0902193187952467,False,False,False,False,-0.2890402152584196,-0.22223398530796612,False,False,False,False,-445556730,-214972198.0286995,False,False,False,False,127972473.79297963,False,False,False,False
2022-09-09 00:00:00+00:00,111.1147138252,111.3334044411,105.876079527,107.4914079396,86922394,,,,,,,,,,,,,,,,112.2719207142678,113.24819698646591,112.64322467485204,115.60592949616077,121.18207369381324,,,,,,,,,,,,,113.72645415144889,112.38327950492011,121.5278860537942,,,,,,115.32362065946538,#000000,,112.97244913175867,,43.859846702922994,-11.976863281748358,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.9024237864175638,1.08000357969812,False,False,False,False,-0.30580154102458035,-0.26401776316627323,False,False,False,False,-358634336,-225613837.87842545,False,False,False,False,124931727.1416478,False,False,False,False
2022-09-16 00:00:00+00:00,103.0132205556,111.9695953236,101.2487849049,111.3234639586,165898749,,,,,,,,,,,,,,,,110.17918791423084,112.27416540716293,112.01567834091249,115.10461880576965,120.62221018451174,,,,,,,,,,,,,112.17316017273097,111.86558765937116,120.97829458532163,,,,,,114.40161288375143,#000000,,111.6605479587593,,42.47532605229809,-11.976863281748358,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,0.8794148709292045,1.0891136047893644,False,False,False,False,-0.34282825441539394,-0.3034230087908336,False,False,False,False,-524533085,-247756004.3318754,False,False,False,False,127966321.3533776,False,False,False,False
2022-09-23 00:00:00+00:00,98.5797653431,103.4008993747,97.4266693685,101.9297079589,117139582,,,,,,,,,,,,,,,,108.34045346200487,111.26805814335545,111.31063858031638,114.59117340011547,120.11312199430432,,,,,,,,,,,,,110.73172401736551,111.26469364211339,120.48042571749883,,,,,,113.51253611963428,#000000,,110.41271855076056,,40.80675780315935,-11.976863281748358,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.824872947636499,1.1507180991338175,False,False,False,False,-0.34282825441539394,-0.3231256316031138,False,False,False,False,-641672667,-276935016.38136613,False,False,False,False,127164340.66053481,False,False,False,False
2022-09-30 00:00:00+00:00,95.5777396162,100.7964929494,95.4584538257,98.0230983209,119479277,,,,,,,,,,,,,,,,106.64704250526233,110.2044066619538,110.53030952121858,114.0182413423472,119.55744925503946,,,,,,,,,,,,,109.30258222471177,110.5884053198511,119.93703423770074,,,,,,112.59818388351061,#000000,,109.17108522828661,,39.1715328211509,-11.976863281748358,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.7973241716087465,1.1722680213166137,False,False,False,False,-0.34282825441539394,-0.33297694300925385,False,False,False,False,-761151944,-312802936.9457094,False,False,False,False,126595076.68568039,False,False,False,False
2022-10-07 00:00:00+00:00,98.9773846447,103.112625381,96.4425615971,96.6413712479,107302624,,,,,,,,,,,,,,,,105.78458597587048,109.52093362445983,110.00618020233877,113.5995406971908,119.12872603071554,,,,,,,,,,,,,108.44982788234726,110.12740186764559,119.51627219105721,,,,,,112.01668355895319,#000000,,108.44038192125409,,38.910201607252304,-11.976863281748358,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,0.8182005150164274,1.159368139052732,False,False,False,False,-0.3040432477786866,-0.31851009539397024,False,False,False,False,-653849320,-338065631.986768,False,False,False,False,125166006.11637074,False,False,False,False
2022-10-14 00:00:00+00:00,96.6016093177,100.6871476414,94.7029771527,99.2557181558,110928107,,,,,,,,,,,,,,,,104.84565092353813,108.76538959874608,109.41211789908951,113.12819730653916,118.65721687369813,,,,,,,,,,,,,107.53142697024741,109.59956409574836,119.05367554643476,,,,,,111.37415490175519,#000000,,107.63864634790528,,38.33758350619484,-11.976863281748358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8371658783233004,1.1255184551285218,False,False,False,False,-0.34282825441539394,-0.33066917490468206,False,False,False,False,-764777427,-369673913.0988593,False,False,False,False,124111346.9225655,False,False,False,False
2022-10-21 00:00:00+00:00,100.8760168097,103.5997090255,97.6453599844,98.927682232,120609640,,,,,,,,,,,,,,,,104.39973031149245,108.25663523798481,108.99004049873851,112.74887273158502,118.24475459722369,,,,,,,,,,,,,106.96906870653972,109.21787357640801,118.64696010929326,,,,,,110.93424197115819,#000000,,107.15386868868887,,39.077381608418875,-11.976863281748358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8788828797565023,1.1055837242468496,False,False,False,False,-0.24730828597401938,-0.2889887304393507,False,False,False,False,-644167787,-390006792.647092,False,False,False,False,123851961.22459769,False,False,False,False
2022-10-28 00:00:00+00:00,96.0051803654,104.4743720841,91.353034537,101.4823862446,215996225,,,,,,,,,,,,,,,97.2775289955,103.24772500006415,107.14138508072733,108.05426780974403,111.9466118419997,117.41603682153418,,,,,,,,,,,,,105.7227631121121,108.36555101375566,117.8309740858851,,,,,,108.55587152903581,#000000,,103.3473505471009,,38.761659692323654,-11.976863281748358,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.879136645859073,1.0603074169672517,False,False,False,False,-0.33550273091127814,-0.3122457306753144,False,False,False,False,-860164012,-424833253.33989996,False,False,False,False,130677462.24499787,False,False,False,False
2022-11-04 00:00:00+00:00,86.1839836165,95.776549267,82.9533267912,95.2099417622,205326512,,,,,,,,,,,,,,,92.90469086689059,101.25629499549088,105.48264824448978,106.66018979824324,110.83597087925007,116.36186926259228,,,,,,,,,,,,88.30461989156666,103.82542442170715,107.09080244779614,116.79675253009958,,,,,,104.95192633381264,#000000,,96.57275754391382,,37.07241460530897,-8.00548080625449,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8404451192492657,1.0973451609903018,False,False,False,False,-0.34282825441539394,-0.3275369925453542,False,False,False,False,-1065490524,-472289347.46287036,False,False,False,False,136207021.48610914,True,False,False,False
2022-11-11 00:00:00+00:00,96.1542876035,96.7805380035,86.4424361625,86.820174499,156756091,,,,,,,,,,,,,,,92.96463594511849,100.50546290469555,104.7042485461728,105.96811657786128,110.22278830758471,115.73677449534712,,,,,,,,,,,,90.39182904969539,103.00393952533392,106.44466975608623,116.18024457174106,,,,,,104.61227096796367,#000000,,96.71646685621083,,38.320991863134466,-8.00548080625449,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,0.8715995755011366,1.0678692111589159,False,False,False,False,-0.28898363684963246,-0.3082603146974933,False,False,False,False,-908734433,-504618613.0582133,False,False,False,False,137729174.7834344,False,False,False,False
