date,Close,High,Low,Open,Volume,aVWAP_peak_889,aVWAP_peak_843,aVWAP_peak_832,aVWAP_peak_810,aVWAP_peak_783,aVWAP_peak_765,aVWAP_peak_731,aVWAP_peak_700,aVWAP_peak_663,aVWAP_peak_651,aVWAP_peak_635,aVWAP_peak_608,aVWAP_peak_597,aVWAP_peak_558,aVWAP_peak_539,aVWAP_peak_519,aVWAP_peak_482,aVWAP_peak_423,aVWAP_peak_386,aVWAP_peak_360,aVWAP_peak_339,aVWAP_peak_313,aVWAP_peak_295,aVWAP_peak_282,aVWAP_peak_260,aVWAP_peak_233,aVWAP_peak_232,aVWAP_peak_206,aVWAP_peak_149,aVWAP_peak_130,aVWAP_peak_128,aVWAP_peak_108,aVWAP_peak_63,aVWAP_peak_44,aVWAP_peak_24,aVWAP_valley_855,aVWAP_valley_839,aVWAP_valley_819,aVWAP_valley_800,aVWAP_valley_747,aVWAP_valley_721,aVWAP_valley_720,aVWAP_valley_652,aVWAP_valley_626,aVWAP_valley_606,aVWAP_valley_605,aVWAP_valley_584,aVWAP_valley_546,aVWAP_valley_529,aVWAP_valley_516,aVWAP_valley_488,aVWAP_valley_457,aVWAP_valley_372,aVWAP_valley_357,aVWAP_valley_336,aVWAP_valley_334,aVWAP_valley_323,aVWAP_valley_303,aVWAP_valley_250,aVWAP_valley_223,aVWAP_valley_196,aVWAP_valley_141,aVWAP_valley_140,aVWAP_valley_125,aVWAP_valley_90,aVWAP_valley_43,aVWAP_valley_14,aVWAP_OB_bear_765,aVWAP_OB_bear_731,aVWAP_OB_bear_635,aVWAP_OB_bear_558,aVWAP_OB_bear_386,aVWAP_OB_bear_295,aVWAP_OB_bear_149,aVWAP_OB_bear_44,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI,OB,OB_High,OB_Low,OB_Mitigated_Index,TTM_squeeze_Active,VI_plus,VI_minus,VI_Regular_Bullish,VI_Regular_Bearish,VI_Hidden_Bullish,VI_Hidden_Bearish,Fisher,Fisher_Signal,Fisher_Regular_Bullish,Fisher_Regular_Bearish,Fisher_Hidden_Bullish,Fisher_Hidden_Bearish,OBV,OBV_Smoothed,OBV_Regular_Bullish,OBV_Regular_Bearish,OBV_Hidden_Bullish,OBV_Hidden_Bearish,Volume_MA,Vol_Regular_Bullish,Vol_Regular_Bearish,Vol_Hidden_Bullish,Vol_Hidden_Bearish
2022-01-21 00:00:00+00:00,17.9,18.7,17.7,18.2,256182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000,,,,12.591233476100271,-73.94366197183115,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1189525,-109906.07277648241,False,False,False,False,140977.64275349551,False,False,False,False
2022-01-24 00:00:00+00:00,18.9,18.9,16.6,17.5,325305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.133333333333333,,,,,,,,,18.133333333333333,#000000,,18.133333333333333,,16.599097423476287,-73.94366197183115,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-864220,-139487.0110989733,False,False,False,False,148206.1665670839,False,False,False,False
2022-01-25 00:00:00+00:00,18.5,18.899,18.0,18.4,118014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.221979797843087,,,,,,,,,18.221979797843087,#000000,,18.221979797843087,,18.660212379292997,-68.51779649076595,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-982234,-172535.91262450378,False,False,False,False,147022.16003504142,False,False,False,False
2022-01-26 00:00:00+00:00,18.8,20.0,18.5,19.0,188627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.484056489003805,,,,,,,,,18.484056489003805,#000000,,18.484056489003805,,21.52359212105968,-62.27026300370011,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-793607,-196891.64154118992,False,False,False,False,148653.72238660842,False,False,False,False
2022-01-27 00:00:00+00:00,17.5,19.4,17.4,19.4,158061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.407216217071493,,,,,,,,,18.407216217071493,#000000,,18.407216217071493,,21.468837793272982,-59.04075522665684,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-951668,-226490.71442192758,False,False,False,False,149022.63523419242,False,False,False,False
2022-01-28 00:00:00+00:00,17.8,17.9,16.924,17.4,93797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.31532116245985,,,,,,,,,18.31532116245985,#000000,,18.31532116245985,,22.796017670092183,-54.69594740510927,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-857871,-251250.7256210677,False,False,False,False,146856.92404853783,False,False,False,False
2022-01-31 00:00:00+00:00,19.3,19.399,17.8,17.8,134912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.383879119074074,,,,,,,,,18.383879119074074,#000000,,18.383879119074074,,29.209114049563254,-45.95803506577716,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-722959,-269749.0893222023,False,False,False,False,146388.4956544775,False,False,False,False
2022-02-01 00:00:00+00:00,20.2,20.5,19.2,19.6,93642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51712344467039,,,,,,,,,18.51712344467039,#000000,,18.51712344467039,,35.95826101730452,-37.45777400890693,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-629317,-283849.79170172376,False,False,False,False,144320.00562881172,False,False,False,False
2022-02-02 00:00:00+00:00,19.0,20.5,18.9,20.3,101451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.59648692724034,,,,,,,,,18.59648692724034,#000000,,18.59648692724034,,37.85146590824657,-33.855839324031294,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-730768,-301375.99594871496,False,False,False,False,142638.86815317205,False,False,False,False
2022-02-03 00:00:00+00:00,18.5,19.2,18.3,19.0,72150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.600424430846292,,,,,,,,,18.600424430846292,#000000,,18.600424430846292,,38.1758727761444,-31.768867748441117,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-802918,-321044.3098330791,False,False,False,False,139874.59881383195,False,False,False,False
2022-02-04 00:00:00+00:00,18.6,18.9,18.0,18.3,107533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.59267487769335,,,,,,,,,18.59267487769335,#000000,,18.59267487769335,,38.69080617679824,-29.518821625150267,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-695385,-335724.3368984486,False,False,False,False,138606.30082113267,False,False,False,False
2022-02-07 00:00:00+00:00,19.2,20.6,19.0,20.077,242656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.599999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.74207058326427,,,,,,,,,19.171035291632133,#000000,,19.171035291632133,,40.80519210208499,-25.869872141752033,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-452729,-340312.7550592937,False,False,False,False,142686.68118108824,False,False,False,False
2022-02-08 00:00:00+00:00,18.9,19.4,18.45,19.4,173785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.314838156345473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.758834839374348,,,,,,,,,19.03683649785991,#000000,,19.03683649785991,,41.520690967810204,-23.68513281493102,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-626514,-351536.3332922626,False,False,False,False,143906.22309555538,False,False,False,False
2022-02-09 00:00:00+00:00,18.5,19.1,18.1,19.1,317930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.990933533595413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.730122451805716,,,,,,,,,18.860527992700565,#000000,,18.860527992700565,,41.088421754863745,-22.710734592563682,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-944444,-374787.6143396249,False,False,False,False,150730.68493494537,False,False,False,False
2022-02-10 00:00:00+00:00,17.6,18.4,17.4,18.1,342308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.612300648568418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.601229206668958,,,,,,,,,18.606764927618688,#000000,,18.606764927618688,,38.978996069899225,-22.710734592563682,False,False,False,True,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1286752,-410550.9235812082,False,False,False,False,158243.52081984948,False,False,False,False
2022-02-11 00:00:00+00:00,16.0,17.6,15.95,17.4,434703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.009555360590504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.289282599061668,,,,,,,,,18.149418979826088,#000000,,18.149418979826088,,35.140901063445895,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-1721455,-461958.9265780236,False,False,False,False,169085.06902299263,False,False,False,False
2022-02-14 00:00:00+00:00,16.0,16.7,15.7,16.1,242504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.75013636386097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.123167718441614,,,,,,,,,17.93665204115129,#000000,,17.93665204115129,,32.582171059143676,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1721455,-511350.92945731676,False,False,False,False,171964.24278679685,False,False,False,False
2022-02-15 00:00:00+00:00,16.1,16.5,15.926,16.5,226141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.570276426533574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.992596283781612,,,,,,,,,17.781436355157595,#000000,,17.781436355157595,,31.254118018106468,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1495314,-549937.716537422,False,False,False,False,174088.8215010401,False,False,False,False
2022-02-16 00:00:00+00:00,17.1,17.4,15.8,16.2,212624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.492349423293234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.919910376133913,,,,,,,,,17.706129899713574,#000000,,17.706129899713574,,33.85934759127721,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1282690,-578673.1002026212,False,False,False,False,175600.00497158756,False,False,False,False
2022-02-17 00:00:00+00:00,16.0,16.99,16.0,16.7,128921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42780210363208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.864736942889813,,,,,,,,,17.646269523260948,#000000,,17.646269523260948,,33.633391565797,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1411611,-611337.3315672243,False,False,False,False,173769.4557570155,False,False,False,False
2022-02-18 00:00:00+00:00,15.3,16.2,15.2,16.0,193805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.284405168158358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.750796693195223,,,,,,,,,17.517600930676792,#000000,,17.517600930676792,,32.42723822747969,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1605416,-650320.8087606665,False,False,False,False,174555.16337438746,False,False,False,False
2022-02-22 00:00:00+00:00,14.7,15.5,14.4,15.5,158302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.141256779640837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.63854088898647,,,,,,,,,17.389898834313655,#000000,,17.389898834313655,,30.797222436387923,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1763718,-693983.4437112287,False,False,False,False,173917.78441852913,False,False,False,False
2022-02-23 00:00:00+00:00,14.4,15.35,14.2,15.1,164693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.996704707957004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.522234749509906,,,,,,,,,17.259469728733457,#000000,,17.259469728733457,,29.311891385369343,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1928411,-742392.367487259,False,False,False,False,173556.0281668221,False,False,False,False
2022-02-24 00:00:00+00:00,14.9,14.9,13.6,13.8,252917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.789707034401076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.349917503069452,,,,,,,,,17.069812268735262,#000000,,17.069812268735262,,30.132468963429485,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1675494,-778984.5883701115,False,False,False,False,176668.2231406722,False,False,False,False
2022-02-25 00:00:00+00:00,15.2,15.3,14.5,15.0,105921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.730415477452738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2956979933207,,,,,,,,,17.01305673538672,#000000,,17.01305673538672,,31.735123899526343,-22.710734592563682,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1569573,-809988.0554928523,False,False,False,False,173893.82223319486,False,False,False,False
2022-02-28 00:00:00+00:00,15.9,16.4,14.8,14.9,148560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.684662624348555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.24567820249932,,,,,,,,,16.965170413423937,#000000,,16.965170413423937,,35.11214932182201,-21.481944702345164,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1421013,-833949.8180225444,False,False,False,False,172900.3390083637,False,False,False,False
2022-03-01 00:00:00+00:00,15.6,16.2,15.212,16.0,95053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.65665090803373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.21471009812145,,,,,,,,,16.93568050307759,#000000,,16.93568050307759,,36.69661741231347,-19.7250649171107,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1516066,-860699.4722177387,False,False,False,False,169847.5021845063,False,False,False,False
2022-03-02 00:00:00+00:00,16.2,16.2,15.4,16.0,122413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.63180173321853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.18306479220432,,,,,,,,,16.907433262711425,#000000,,16.907433262711425,,39.659785628603615,-16.710716977233645,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1393653,-881599.6105621412,False,False,False,False,167987.32562825116,False,False,False,False
2022-03-03 00:00:00+00:00,15.4,16.459,15.2,16.4,146116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.59455855416256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.140207041929298,,,,,,,,,16.86738279804593,#000000,,16.86738279804593,,39.77470653736235,-16.39287293044064,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1539769,-907410.1748538219,False,False,False,False,167129.626584006,False,False,False,False
2022-03-04 00:00:00+00:00,14.9,15.5,14.62,15.3,115232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.546716499188758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.093091567849914,,,,,,,,,16.819904033519336,#000000,,16.819904033519336,,38.81597714527889,-16.39287293044064,False,False,False,True,True,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1655001,-936727.4621144563,False,False,False,False,165094.42554149596,False,False,False,False
2022-03-07 00:00:00+00:00,13.3,14.9,13.3,14.3,254704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.377297339306924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.833333333333334,16.941381931912726,,,,,,,,,15.717337534850992,#000000,,15.717337534850992,,35.53687228116488,-16.39287293044064,False,False,False,True,False,,0.0,0.0,0.0,0.0,0,,,False,False,False,False,,,False,False,False,False,-1909705,-974883.4439923208,False,False,False,False,168608.52650065298,False,False,False,False
2022-03-08 00:00:00+00:00,20.3,27.3,13.6,13.8,2607410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,17.94590940231885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.815622065834322,18.057449170048393,,,,,,,,20.4,19.054745159550393,#000000,,19.054745159550393,,45.3795410739983,-11.122779324033658,False,False,False,True,True,,-1.0,27.3,13.6,0.0,0,,,False,False,False,False,,,False,False,False,False,697705,-909291.7403063475,False,False,False,False,264247.7999712156,False,False,False,False
2022-03-09 00:00:00+00:00,16.8,18.0,16.202,17.9,816891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.589065211849075,17.843003941536065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.19058575004202,17.960420030269855,,,,,,,,19.589065211849075,18.645768733424255,#000000,,18.645768733424255,,47.20419553295597,-9.700148151288374,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-119186,-878307.2014708045,False,False,False,False,285920.0823252856,False,False,False,False
2022-03-10 00:00:00+00:00,15.5,18.1,15.215,17.0,516775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.154070141166187,17.74175818508154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.831075859315792,17.867715667734878,,,,,,,,19.154070141166187,18.398654963324596,#000000,,18.398654963324596,,47.031851152689356,-9.700148151288374,False,False,False,False,True,,0.0,0.0,0.0,0.0,1,,,False,False,False,False,,,False,False,False,False,-635961,-868803.4288641063,False,False,False,False,294973.216351745,False,False,False,False
